,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X600276.SH,X000858.SZ,X002304.SZ,X000725.SZ,X600690.SH,X000063.SZ,X600031.SH,X000338.SZ,X002475.SZ,X600741.SH,X000568.SZ,X601877.SH,X600703.SH,X600271.SH,X000100.SZ,X000625.SZ,X002236.SZ,X300124.SZ,X600487.SH,X600498.SH,X300003.SZ,X002008.SZ,X600809.SH,X000661.SZ,X002179.SZ,X300142.SZ,X002007.SZ,X000157.SZ,X000596.SZ,X600089.SH,X600066.SH,X002180.SZ,X600177.SH,X600522.SH,X600566.SH,X600867.SH,X600372.SH,X002506.SZ,X002456.SZ,X300146.SZ,X002241.SZ,X600118.SH,X600183.SH,X002294.SZ,X300136.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0.340915339336173,0.00152535341592006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109995817312416,0.0233156969009174,0,0,0,0,0,0,0,0,0,0.497690103896036,0,0,-0.00945390206600016,0,0,0,0,0,0,0,0.02404792876103,0,0,0,0,0,0,0,-0.00842120820413752,0.00407176830198563,0,0,0,0,0,0
X600104.SH,0,0,0,0,-0.0524287336965799,0,0,0,0.131542270486801,0,0.0854809519410465,0,0,0,0,0,0,0,0,0,0.0747658433923242,0.0110648780022785,0,0.081833149084458,0.0661760971105429,0,0.150996242899753,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.199774509682275,-0.0883087099082639,0,0,-0.162913207578582,0,0,0,0,0,0,0,0.0182442986366216,0,-0.0513413446621361,0,-0.0544911214514048,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0341861291721327,0,0.677861980021942,0,0.0219208609857272,0,0,0,0,0,0,0,-0.0180784466018347,0,0,0,0,0,0,0,0,0,0,0,0.0929650270271404,0,0,0,0,0,0,0,-0.165844387956258,-0.0049784353155257,-0.0151623155200593,0,0,0,0,0,0
X000651.SZ,0.289828427208672,0,0,0,0,0,0,0,0.147364331080862,0,0,0,0,0.00455902614922855,0,0,0,0,0,0,0,0,0.154450403142406,0,0,0,0,0,0,0,0,0,0,0,0.0196785254559089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00724423992532794,0,0,0,0,0.00165440962943185,0,0
X600276.SH,0,0,0.121864539606175,0,0,0,0.103807189380108,0,0.0109274913505245,0,0,0,0,0,0,0,0,-0.0684854118011893,0,0,0,0,0,0,0.471761600897764,0,0,0,0,0.0389815910407054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0326503050507228,0.0194225431948369,0.0255538542698682,0,0,0,0,0,0
X000858.SZ,0.257314775194063,0,0,0,0,0,0.275591976686298,0,0.0998901880611587,0,0,0,0,0.0487498733558518,0.0796941602937802,0,0,0,-0.0347236142734349,0,0,0,0,0,0,0,0.126098458145805,-0.0575951232975068,0,0,0,0,0,0,0.110057437210644,0,0,0,0,-0.0786277296952245,0,0,0,0,0,0,0.0323333636062384,0,0.025579333658885,0,0,-0.00572641628710063,0.0307636210215611,0,0,0,0,0,0
X002304.SZ,0.0990412909929972,0,0,0,0,0,0,0,0,0,0,0,0,0,0.306933678296474,0,0,0,0,0,0,0,0,0,0.130613001391311,0,0.226081767700241,0,0,-0.110133971496369,0,0,0.277481881086903,0,-0.0310455154754243,0,0,0,0,0,0,0,0,0.0625153324656055,0,0,0,0,-0.0512061619473533,0,0,-0.00169215072046549,0.040193492910501,0,0,0,0.0176881669401525,0,0
X000725.SZ,0,0,0.0441876257225072,0,0,0,0,0,0,0.139441171128536,0,0,0,0,0,0,0,0,0.00107560156346942,0.0361661902604679,0.0445356274563979,0,0.0615753655355741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0472602816567915,0,0.126488119294766,0,0.0527986980972304,-2.16840434497101e-19,0.0309583585800375,0,0,0,0,0,0,0.000163229420992822,0.0187262531353815,0,0,0,0,0,0
X600690.SH,0,0.484866688109249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142913451942233,0,0,0,0.138642242272114,0,0,0,0,0.179817489660351,0,0,0.113567587801838,0,0,0,0,0.0325560628774414,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272636691264434,0,0,-0.0288717369132822,0,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0432145158393718,0.0169658194955091,0.201959803207729,0.267733563041683,0,0,0,0,0,0.100837293811765,0,0,0,0,0,0,0,0.0773532194901461,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448395996296942,-0.0291375205249321,0,0,0,0.203511887610054,0,0
X600031.SH,0,0,0,0,0,0,0,0.0596293511262346,0,0,0,0,0,0.303608672162761,0,0,0,0,0,0,0.0546841196348202,0,0,0,0.0821919448824734,0,0,0,0,0.145880820800873,0,0.256777731314461,0,0,0,0,0,0,0,0,0.1418179766888,0,0,0,0,0,0,0,-0.113414701416283,0,0,-0.00873016020679638,-1.73472347597681e-18,0,0,0,0,0,0
X000338.SZ,0,0.106556962574117,0.0320617269160501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591562128213842,0.000262654960911966,0.0516471475646035,0,0,0,0,0.0817484928696137,0,0,0,0,0,0,0,0,0,0,0,0,-0.0529506537102508,0,0,0,0,0,0,0,0,0,0,0,-0.00415212207975175,0.00682875434862679,0,0,0,0,0,0
X002475.SZ,0.0896120801976631,0,0,0,0,0,0,0,0,0,-0.209673301885027,0,0,0,0,0,0,-0.0383127885453513,0,0,0,0,0,-0.246142013008946,0,0,0,0.255260701928288,0,0,0,0,0,0,0,0,0,0,-0.15984592313723,-0.0050602038644801,0,0,0.11312975549528,0.173221235653851,0,0,0,0,0.469847379477013,0,0.154166652608248,-0.0292592922175469,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0.1563940554553,0.302556163834571,0,0,0,0,0,0,0,0.0787631403676669,0,0,0,0,0,0,0,0,0,0.0173052569481123,-0.124272638328749,0,0.163570108896512,0,0.201050902657717,0,0,0,0,0.14728522199115,-0.0209364309396418,0,0.0148259562425311,0,0,0,0,0,0.0673579851067489,0,0.154827414883188,0,0.0122020845609698,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.0385676408838697,0,0.148060553780787,0,0.0784007213235479,0,0,0,0.00136549647221887,0,0,0,0,0,0,0,0,0,0,0,0,0.0296787529683456,0.335868920888562,0,0,0,0,0,0.0799575325181572,0,0,0,0,0,0,0.0500673538931214,0,0,0,0.122326703527144,0,0,0,0,0,0,0,-0.00813139255718529,0.0402434564712201,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03211050927333,0.0857505776013721,0,0,0.0548392813345282,0,0,0,0,0,0.0408476030313816,0.22082646848993,0,0,0,0,0,0,0,0,0.053497594833223,0.0496425600307352,0,0,0,0,0,0,0,0,0.123959166992463,0,0,0.009381579790068,-0.0162083408431921,0,0,0,0,0,0
X600703.SH,-0.17552277658475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0529158722826049,-0.0858294285711738,0.0283366429184694,0,-0.132068024437978,0,0.376776257359144,0,0.581545817871183,0.224957515452291,0,0,0,0,0,0,0,0,0,-0.201412547451296,0.219641852464603,0,0,0.377345423704672,0,0,0,0,0,0,0,0.0132901923665099,0.139508844182427,0.338422794156816,0,0,-0.0122471174771566,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225321226284373,0,0,0,0,0,0.242721337391183,0,0,0,0,0,0,0.282539935629554,0,0,0,0,0.0153360458596785,0,0,0,0,0,0.207980491674319,0,0,0,0,0,0,0,0.00705594139784813,0,0,-0.01817689476556,-0.0704691236642487,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.0186540692733906,0,0.131517487028462,0,0,-0.13157332840709,0,0,0,0,0,0,0.234294374362995,0,0,0,0,0.252204121816426,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310882027896803,0,0,0,0,0,0.0298767865492108,-0.0474836011945677,0,0,0,0,0,0
