,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002304.SZ,X002475.SZ,X600690.SH,X000651.SZ,X300124.SZ,X000063.SZ,X000725.SZ,X600104.SH,X002371.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X600031.SH,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X002241.SZ,X000100.SZ,X000661.SZ,X600702.SH,X600584.SH,X002180.SZ,X601877.SH,X600522.SH,X300142.SZ,X000977.SZ,X600460.SH,X000157.SZ,X600741.SH,X002074.SZ,X000733.SZ,X002463.SZ,X300003.SZ,X600183.SH,X002007.SZ,X002294.SZ,X000066.SZ,X600487.SH,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X300124.SZ,0,0,-0.0324897892675178,0,0,-0.0255052167326374,0,0.22663199429338,0,0,0,0,-0.212936275288927,0,0,-0.104089353383365,0,0,0,0.22031958530748,0,0,0.0925377396757522,0,0,0,0,0,0,0.0271960821657471,0,0.00714645842967611,0.137033889450424,0,0,0,0.0749620596440475,0,0,0,0.0189281028552787,-0.0519783832374769,0,0,0,0,0,0,0,0,0,-0.016381467105402,0,0,0,0,0,0,0
X000063.SZ,0,0,0.410298351540725,0,0,0,0,0,0,0,0,0,0,0,0.189010209891571,0,0,0,0,0,0,0,0,-0.229107767876124,0,0,0.229679275496308,0,0,0,0.0645453249525055,0,0,0,0,-0.383670711714041,0.133222156721035,0.12901035519408,0,0,0,0,0,0,0,0,0,0,0,0,0.072245997740578,0.0802655841453083,-0.0430402440897113,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0.095909799792397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231259610743122,0,0,0,0,0,0,0,0.0548085232456939,0,0.05108727741022,0,0,0.0335259486437962,0,0,0,0,0,0,0,0,0,0,0,0,0.00197538728461276,0,0,-0.0296618879302061,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0501420518785607,0,0,0,0,0,0.138758331759957,0.105394346580334,0,0.0111560895117866,0,0,0,0,0,0,0,0,0,0,0.00669624970589141,0,0.0401663927037314,0,0,0.158735675043995,0,0,0,0,0,0,0,0,0,0,0,0,0.00181018176254025,0,0,0,0,0,0
X002371.SZ,0,0.0396060379392993,0.108582394538848,0,0,0,0,0,0,0,0,0.0701434403716055,0,0,0,0,0.126009768595734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.152525115641966,0,0,0,0,0,0.271991309021083,0,0,0,0,0,0,0,0,0.250276389659857,0,0,0.141629814337903,0,0.0459496456676584,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0.10041163399842,0,0,0.0841492632802114,0,0,0,0,0.0382069007609535,0,0,0,0,0.103678503227478,0,0,0,0,0,-0.00846520787442962,-0.0483198362400629,0,0.288155512272546,0,0,0,0,0,0,0.212375584685268,0,0,0,0,0,-0.256115920527071,0,0.276241707576385,0,0,0.0590067970144548,-0.0437547337518748,0,0,0,0,0,0
X000596.SZ,0,0.139300904154714,0,0,0.18259989682451,0,0.156451698496254,0,0,0,0,0.00155402982899779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000256483498435495,0,0,0.115986474079601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0321462460959127,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0636474859790883,0,0,0,0.0453605696378796,0,0.0857639194427683,0,-0.00942850020352963,0,0,0,0,0,0.014902918336249,0,0,0,0,0,0.0319703132320353,0.00289563919661148,-0.0113149979385241,0,0,-0.0250512392299985,0,0,0,0.022400673817583,0,0.0752760225355981,0,0,0,0,0,0,0,0,0,0,0,0,0.0453915473304883,-0.0199898939605281,0,0,0,0,0,0
X600031.SH,0,0.148230870289124,0,0,0,0,0,0,0.028777852661406,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.221141570602689,0,-0.0406796221269137,0,0,0,0,0,0,0,0,0.04424158565252,0,0,0,0.0986472306909866,0,0.409196584343084,0,0,-0.0310377419269225,-0.154837828517521,0,0,0,0,0.0322853325977758,0.0706619465643767,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0.00547683646103512,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0601150622612431,0,0,0,-0.409893261829639,0,0,0.0277950292903429,0,0,0,-0.272021955565978,0,0.223853577551286,0,0.148283676702286,0,0,0,0,0,0,0,0,-6.65354878422782e-05,0.00853925066969878,0,0,0,0,0,0
X000625.SZ,0,0.0278703873200629,0,0,0,0,0,0.0127043658365998,0,0,0,0,0,0.142351761944755,-0.00575929679328266,0,0,0,0,0.110040657909045,0,0,0,0,0,-0.0231449740263211,0,-0.0325244119446485,0,0,0,0,0,0,0,0,-0.0343755217399181,0,0,0.625635847028634,0,0,0,0,0.19535446155801,0,0,-0.0406007004938436,0,0,0,0.0136553417735504,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0210918735085259,0,0.17752931410556,0,-8.67361737988404e-19,0,0,0.18408550890259,0,1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00662919607496616,0,0.151294923517604,0,0,0,-0.030487892019843,0,0,0,0,0.0199281764513376,0,-0.0221962680819769,-0.0695414555707036,0.0254533695890086,0,0,0,0,0,0,0
X600703.SH,0,0.0882354322179918,0,0,0.174968689084479,0,0,0,0,0,0,-0.101383970119459,0,0,0.0952095489092301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428318642781349,0,0,1.0842021724855e-19,0,0,0.0341692982373115,0,0,0,0,0.240246692393437,0,0,0,0,0.0781098010858627,-0.0703545245910573,0,0,0.0312705838210197,-0.0163058206356251,0,0,0,0,0,0
X002049.SZ,0,0,0.135237922118989,0,0,0,0,0,0,0,-0.122730617027812,0.0531218180565742,0,0,0.108139437755915,-0.0663018463285568,0,0,0,0,0,0,0,0,0,0,0.13978549639274,0.154652531860453,0,0,0,0.0721404596563676,0,-0.281177973232538,0,0,0,0,0,0,0,0.250368610379371,0,0,0,0,0,0,0,0,0,0.00530627355771433,0,0,0,0,0,0,0
X002179.SZ,0,0,0.0847714477412404,0,-0.00701367180970976,0,0,0,0,0,0,0,0,0,-0.0486857619826597,0.0626931923899202,0,0,0.0533320980353371,0.119123549027275,0,0,0,0.0839440811228895,0,0.123355401524049,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.0313333054236411,0,0,0,0,0,0,0,0,0,0,0,0,0.0226396601998258,-0.061275302494208,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.0101841802942008,0,0,0,0,0,0,0,0.0358462742401503,0,0,0,0.0399488062985724,0.0992789067968751,0.0444546221590639,0,0,0,0,0,0.013366357745896,0,0,0,0,0,0.111479537711038,0.0353737245606179,0,0,0,0,0.0588040043007155,0,0,0,0,0,0,0,0.0845686151725356,0,-0.0218720630111836,0,0.0232989747614833,0,0,0,0,0,0,0
X002236.SZ,0,0.0307744842294679,0.636808628860673,0,0,0,0,0,0,0,0,0.0195734552127317,0,0,0,0,0,0,0,0,0,0,0,0.0581190312722334,0,0,0,0,0,0,0,0,0,0.165155855986651,0.080755046157661,0,0.105218140642751,0,0,0,0,0,0.00599900233595227,0,0,0,0,0,0,0.0467578002527084,0,0.0907630760393199,-0.0755892817939977,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0286844275863804,0,0,0,0,0,0,0,0,0,0,0,0.122311969177763,0.0826951807972536,0,0,0,0,0.0816308497213769,0,0.192417679301917,0,0.236779189627546,0,0,0.0510079243154666,0,0,0,0,0.033063452143445,0.135449010001892,0,0,0,0,0.0793156344839508,0,0,0,-0.0514525365444793,3.46944695195361e-18,0,0,0,0,0,0
X000100.SZ,0,0.0123031026679252,0,0,0,0,0,0,0,0,0,0.0270580222772367,0.323344898823191,0,0.0199803740408536,0,0,0,0.0145779912865123,0,0,0,0,0.0885334788081539,0,0,0,0,0,0,0,0.0211061312581293,0,0,0,0,0.0350375507585388,0,0,0,0,0,0,-0.0174181781609012,0.0783600158525208,0,0,0,0,0,0,0.0106900591904592,0.0137945282531001,0,0,0,0,0,0
X000661.SZ,0,0,-0.291947785857282,0,0,0.0279569247577252,0.274640759799667,0,0,0,0,-0.216902008881297,0,0,0,0,0.370221592639877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0137530193989388,0,0,0,0,0,0,0.0608339351213785,0,0,0,0.375412344594192,0.0359602322406281,0,0,0.163108643548007,0,0.163379118217293,-0.164462022132736,0,0,0,0,0,0
X600702.SH,0,0.0392079892755045,0,0,0,0.0489048620578698,0,-0.0180405667370038,0,0,0,-0.0797566851841615,0,0,0,0,0,0,0,0,0,0,0,-0.0764003538757822,0,0,0,0.126331010700618,0,0,0,0,0,0,0,0,0.00276809906934444,0,0.0680228472635687,0,0,0,0,0,0,0,0,0,0,0.489052932098258,0,0.0202636845871116,2.16840434497101e-19,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.0456722958488023,0,0,0,0.204257232502728,0,0.0100282819560249,-8.470329472543e-22,0,0,0.147083142139778,-0.134643294717446,0,0,0.0653097404653815,0.1674885605921,0,0,0,0.0399414146527645,0,0,0,0,0.0614652229054243,0,0,0,0,0.0561526583338362,0,0,0,0,0.180646621861882,0,0,0,0,0.115399773068938,0.0124288441777383,0,0,0.0179360507325786,0,0,0,0,0,0,0
X002180.SZ,0,0,0.0733663329901667,0,0,0.027714535059917,0,0,0,0,0,0,0,0,0.151119601955329,0.0346003541574965,0.0398642706182569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581446282975396,0.0755435635122004,0,0,0.0954754230742731,0,0.12304710898727,0,0,-0.0433343609730226,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0.0335977426982587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460256515313134,0,0.1415900375425,0,0.0577579604731386,0,0,-0.0248073263856186,-0.0365113796861374,0,0,0,0,0,0,0,0,0,0,0.0562739264976071,0,0,0,0,0,0.0193337797935727,-0.0672320626479232,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0910486456928665,-0.133166564464319,0.111404743819163,0,0,0,-0.0428821364442065,0,0,0,0,0,0,0,0,0,-0.296768197910738,0.0140547432355604,0,0,0,0,0,-0.50600295051205,0,0,0,0,0,0,0,0.126688917489885,0,0,0,0,0,0.160350124267551,0,0,0,-0.0602672666472747,0,0.636876105950761,0,-0.283419459013529,0.028077365534318,-0.0734170013346307,0,0,0,0,0,0
X300142.SZ,0,0,0,0,-0.169965437261791,0.272807291519382,0,0,0,0.304388802974307,0,0,0,0,0.162355972554963,0,0,0,0,-0.116906950982819,0,0,0,-0.0957399564788961,0,0,0.128365890153544,0,0,0,0,0,-0.0114099273472478,0,0,0,-0.139139093608361,0,0,0,0,0.101197403502929,0,0,0,0.0519731626631333,0,0,0,0,0,0.0674825223403725,-0.0489739101505138,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0.551087679291537,0,0.561897870862791,0,-0.6205864691327,-0.0369704917967662,0,0,0.120351908593802,-0.121886788084841,0,0,0,-0.287143004931746,0,0,0.228444337471136,0.050273419293442,0,0,-0.0276322054791035,0,0,0,0.0297101810959522,0,0,0,0,0,0,0,0.264473384931814,0,0.589909436912571,0,0,0.240682124295223,0,0,0,0.104819104998905,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0.0706272572543785,0,0,0.338421976677108,0,-0.101345714245988,0,0,0,0,0,0.172584952835563,0.128968072509128,0,-0.0780611760914559,0,0,0,0,0,0.0427222863400566,0,0,0,0,-0.0181867082906871,0,0,0,0,0,0,0,0.0312057180402145,0,0,0,0,0,0.0320523516918941,0,-0.0372458287680594,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0759721550346846,0,0,0,0,0,-0.00107798072666207,0,0,0,0,0,0,0.124586682886415,0,0,0,0,0,0,0.097140368234692,0,0.0616878040194276,0,0,0,0,0,0.042345315455492,0,0,0,0,0,0,0,0,0.0797136899627705,0,0,0,0,0.0334488464930334,0,0,0,0.00941928149999946,0.0145356038409147,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0851590959586598,0,0,0,0,0,0.707996414944762,0,0,0,0,0,0.0291171413433383,0.105079645234974,0,0,0.00705964701294966,0,0.159561493848036,0,0,0,0,0,0,0,0.0645449668986424,0.0139770610656396,0,0,0,0,0,0,0,0,0,0,0,0,-0.035498372005594,0,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,-0.0548454630758003,0,0,-0.089926467981175,0,0,0,0,0,0,0.259141467549085,0,0,0,0.0456338698922126,0,0.237081828715701,0,0,0,0,0.0973384734935379,0,0,0,0,0,0.0220377239280618,0,0,0,0,-0.0742694608083814,0,0,0,0,0,0,0,0,0,0,0,0,-0.01675345531917,0.000657015406188586,0,0,0,0,0,0,0
X000733.SZ,0,0.0664338634892446,0,0,0,0,0,0,0,0,0,0,0,0,0,0.238799945558177,0,0,0,0,0,0,0,0.126056308969039,0,0,0,0,0,0.0546848150314661,0,0,0,0,0,0,0,0,0,0,0,0,0.00140813491463101,0,0,0,-0.143422884991519,0.0356358420690712,0,0,0,0.0348074383759496,-0.0676183130419999,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.291038071451646,0,0,0,0.158617236840341,0.166845306280859,0,0,0,0.0412622683830015,0.0763475941287171,0,0.175020210028161,0,0.0806296018099383,0,0,0,0,0,0,0,0.354601148473189,0,0,0,0,0,0,0.0100851383691778,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.501153152587401,0,-0.0286428026068114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0696496699116009,0,0.00477901219968834,-0.325006579762714,0,0.0919726501522393,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.135514647510661,0,-0.0830209800631832,0,0,0.0650642089281859,-0.0150052194748617,0.0198094063978371,0,0,0,0,0,0
X600183.SH,0,0.0837141756660148,0,0,0,0,0,0,0,0,0,0.0342788364861285,0,0,0.0737036916542491,0,0,0,0,0,0,-0.00972162388760712,0,0,0,0,0,0,0.364727376889609,0,0,0,0,0,0,0,0,0.0266719010090916,0,0,0,0,0.126604269360968,0,0,0,0,0.0887557415457566,0,0,0,0,0.0625374725422233,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0.242770450126021,0,0,0.0102950067072622,0.104985993800391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0601336341645475,0,0.193779614649017,0,0,0,0,-0.15932785513729,0,-0.0058738350964101,0,0,0,0,0,0,0.172445112356833,0,0,0,0.0256485129217716,0,0,0,0,-0.0122296907435417,0,0,0,0,0,0
X002294.SZ,0,0.0515459423858789,0.0262854309743435,0,0,0.0203795062692456,0.0272489191422069,-0.0553933742646067,0,0,0,0.0632646363271322,0,0,-0.158152122000033,0,0,0,-0.266921697685936,0,0,0,0,0,0,0,0,0,0,0.415184251277365,0,0,0,0,0,0,-0.129409136455923,0,0,0,0,0,0,0,0,0,0,0.0446140683728291,0,0.00160684976564842,0,0,2.16840434497101e-19,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0948077715958271,0,0,-0.433476225384464,0,0,0,0,0,0.335057249209588,0,0,0,0,0,0.274345443168059,0,0,0,0,0.370202949413138,0,0,0.103250781431919,0,0,0,0,0,0,0,0.134932852051957,0,0,0,0.246710425857308,0,0.12493132786269,0,0,0.0485264446020691,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134666022279752,0,0.0758989397292625,0,0,0,-0.0189168777980937,0,0,-0.036512317324824,0,-0.110155209298527,0,0,0,0,0.613572555970118,0,0.0296211224697037,0,0,0,0,0,0.066840123619202,0,0,0,0,0,0,0,0,0.0212990930687172,-0.020931131489477,0,0,0,0,0,0
X000799.SZ,0,0.148386894466914,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0.124120288345407,0,0,0,0,0,0,0,0,0,0.0162751296642918,0,0,0.149982630766983,0.107235879431959,0,0,0,0.00358252317790939,0,0,0,0,0,0,0,0.0641254470982955,0,0,0,0,0,0,0,0,0,-0.0231527387512885,0,0,0,0,0,0
Change_TY3M,0,0,0.1654937501209,0,0,0,-0.168200136119738,0.344138404332778,0,-0.210433269320169,0,0,0,0,0,0,-0.0455906120693059,0,0,0,0,0,0,-0.217804494326284,0,0,-0.0445410907462306,0,0,-0.091758644726671,0,0,0,0,-0.0979608533576823,0,-6.93889390390723e-18,0.144987135345252,0,0,0,0,0,0.307976451061554,0,0,0,-0.114699985149239,-0.209740637797182,0,0,0.0771908125294441,-0.182538076209268,0,0,0,0,0,0
Slope,0,0,0,0,-0.0349419488796566,0,0,0,0,0,0,0,0,0,0,0.323881207750616,0,0,0,0,0,0,0,0,0,0,-0.142381842549818,0,0,0,0,0,0,0,-0.130790421586226,0,0.0261764133972959,0,0,0,-0.223507689627931,0,0,0,0,0,0,0,0,0,0,0,1.31411577642208,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.283272650722905,0,0,0,0,0.0629164072095496,0,0,0,0,-0.0404632110236284,0,0,-0.0475389639964517,0,-0.147792472299684,0,0.154773942572134,0,0,0,-0.0948397074517043,0,0,-0.21740207366915,0.81519504850794,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0168933865143323,0,0,0,0,0,0,0,-0.00037090765655344,0,0.0492012083872069,0,0,0,0,0,0,0,0,0.00567548390146556,0,0.105661501855853,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,-0.154068939982835,-0.15708146050708,0,0,0,0,0.0232328496648938,0.0480008142305996,0,0,0,0.0190552756189031,-0.0565363834122827,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0.0376650811156494,0,0,0,0,0,0,0,0.0504526677939124,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638200712489968,0,0,0,0,0,-0.00546720512675769,0.00795288275196599,0,0,0,-0.0205601674556481,-0.00966831481941044,-0.0273078835422896,0,0.0147863929317292,0.0230966134594855,-0.049825606575108,0,0,0,0.0134161141694883,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000314371390992154,0,0,0,0,0,0,0,0,0,-0.000604524514513309,0.000358626062003972,0,0,0,0.00230151180860223,-0.00346064112314813,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0056459168164339,0,0,0,0,0,0,0,0,0,-0.00184505241046854,0,0,0,0,0,0,0,0,-0.00190633772839905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114548291795783,-0.00303535424838835,0,0,0,-0.0295974501365039,0.0172239162855246,0,0,0,0.0951439243693842,-0.130150904286202,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.020553361256094,-0.00273952621731064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00216335414945031,0,0,-0.00303406416266097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00467296973162167,-0.0136264584820622,0.00556636727341933,0,0,0,0.0363127183381269,-0.0443278896290735,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0.00166823907278411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00306130029420075,-0.00135595146994741,0,0,0,0,0,0
