,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X002304.SZ,X600276.SH,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X002236.SZ,X600066.SH,X000338.SZ,X601877.SH,X000100.SZ,X002508.SZ,X002456.SZ,X600271.SH,X600089.SH,X300124.SZ,X600118.SH,X002085.SZ,X600522.SH,X000157.SZ,X600177.SH,X600372.SH,X002007.SZ,X300136.SZ,X300003.SZ,X600487.SH,X000981.SZ,X002294.SZ,X600867.SH,X600699.SH,X002074.SZ,X000066.SZ,X002008.SZ,X600809.SH,X600566.SH,X000596.SZ,X002180.SZ,X002426.SZ,X300115.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.201269421003354,0,-0.0571165731061751,0,0,0,0,-0.0681233868392229,0,0,0,0,0,0,0.126226990252719,0,0,0,0,0,0,0.0135197658971459,0.0463546288436084,0,0,0,0,0,0,0,0,0,0.0965491273863731,0,0,0,0,0,0,0.00247907654022448,-0.000274389181847462,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,-0.0169826467769083,0,0,0,0,0,0.156301923631004,0,0.315699395946424,0,0,0,-0.067124774231359,0,0,0,0,0.0351709288105349,0,0,0.170905781435004,0,0,-0.0143534376077575,0,0,0,0,0,-0.00119878480108192,0,0.0900852766876319,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.00500875055408595,-0.0119214391056214,0,0,0,0,0,0
X002415.SZ,0,0,0,0.30154133132029,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216823089775972,0,0.00766201471452949,0,0,0.0222285336641669,0,0,0,0,0,0,0,0,0,-0.128600890752246,-0.0199183564399231,0,0,0,-0.0433133700588945,0,0.162797968458127,0,0,0,-0.137612466721025,0,0,0,0,0,0.0716628333464975,0,-0.0178748451458548,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.296288470909363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0426376681650589,0,0,0,0,0,0.0199104222947613,-0.00234975898292184,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0791323837328322,0,0,0.128690404916261,0,0,0,0,0,0.225769673912249,0,0,0,0,0.1275508189,0,0.0551121220618431,0,0.0759000831448981,0,0.042876722633932,-0.0150544908907617,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,-0.00402815678112253,0,0,-0.117529173647662,0.0340386154327314,0.0381405943919333,0,0,0,0,-0.0315076386730261,0,0.00304440534805545,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.157852654632332,0,0,0,0,0,0,0,0.0989811509391844,0,0,0.0882048254159504,-0.0757527450871411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465777336192164,0,0,0,0.136285336766262,0,0.00280866875217368,0,0,0,0,0,0,0,0.0319564966574445,0.0782307024495028,-0.0520191828176905,0.0459682062640297,0,0,0,0,0,0
X002304.SZ,0,0,0,0.0361229095666393,0.199087674389024,0,0,0,0,0,0,0,0.113041605544916,0,0,0,0,0,0,0,0,0.144507208235567,0,0.121562893862654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0284435492275653,0,0,0,0.0219149836436967,0,0.00503796886143217,0,0.180220287693153,0,0,-0.118246433887817,0,0.0134051078606061,-0.00831345609113203,0,0,0,0,0,0
X600276.SH,0,0,0,0.0200083666890551,0,0,0,0,0,0,0,0.253201612100286,0,0,0,0,0,-0.0763489625233295,0,0,0,0,0,0.0545060632942027,0,0,-0.0168475046955224,0,0,0,-0.0335578437347224,0,0,0,0,0,0.0259857992391118,0,0,0,0,0,0,0,0.0524430498883233,0,0,0.0415453249358112,0,0,0,0.00266631581224829,0.0135929521462903,-0.222469994439132,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414586846560422,0,0,0,0.102310121068206,0.24928992440375,0.0652075913143985,0,0.0311274538603271,0,0,0,0,0.0527950485321819,0,0,0,0.300283088931092,0,0.064467330045074,0,-0.0652708489690833,0.0887392919024774,0.0537860722208474,0,0,0,0,0.0304544403013616,0,0,0,0,-0.284073209814391,-0.0628422669319033,0,0,0,-0.0137550357175697,-0.00530552118420239,0,0,0,0,0,0
X600690.SH,0,0,0,0,6.93889390390723e-18,0,0.126563201906438,0,0,0,0,0,-1.0842021724855e-19,0.0602377264324307,0,0,0,0,0,0.0319753763881473,0,0,0,0,0,0,0,0,-0.0592338344108473,0,0,0,0,0,0,0,0,0,0,-0.040652236876976,0,0.0246622659847556,-0.0873485745224414,0,0.146577915476717,0,0,0,0,0.0416176313377916,0,-0.000483032638068286,-0.001656217033808,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0642805949662957,0,0,0,-0.0482402373761787,0,0,0,0,0,0,0,0,0,0,0,0,0.0578155006173969,0,0,-0.00622727144810909,0,0,0,0,0,0,0.0869970328680137,0,0,0,0,0,0,0,0,0,0.10876330211817,0,0,0,0,-4.33680868994202e-19,0,0.277683085852698,0,0.00665700902026464,-0.0104570803293776,0,0,0,0,0,0
X600703.SH,0,0,0,1.35525271560688e-20,0,0.110625041531839,0,0,0,0,0,0,0,0,0,0,0,0.087648010858419,0,-0.10832757457721,0,0,0,0.0120986193269987,0,0,0,0,0,0,0.0721367580981425,0,0,0,-0.0638686958850408,0,0.190980678369576,0,0,0,0,0,-0.0617417887180403,0,0,0,0,-0.021947190963269,0,0.015056116826212,0,0.000523488102587474,0.0128203303564437,0,0,0,0,0,0
X000568.SZ,0,0,0.0391244631311664,0.0724195584324109,0.349951045365982,0,0,0,0,0,0,0,0,0,0,0,0,0.0538018900878045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0945245990474411,0,0.24476251614261,0,0,0,0,0,0,-0.00376375819135267,0.0167557779467897,0,0,0,0,0,0
X600741.SH,0,0.289199352304779,0,0.066251594405818,0,0.0162962305104833,0,0,0,0.03172059617688,0,0,0,0,0,0,0,0,0,0.0590150997784685,0.00284146785916382,0,0.0965914170453648,0,0,0,0,0,0,0,0,0,-0.102306711349499,0,0,0,0.00327142303486883,0,0,0,0,0,-0.0194276411787998,0.138580226256126,-0.0187687945222723,0,0,0,0,0,0,-0.00772236465454739,-0.00236621271975921,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.222396381697086,0,0,0,-0.0444598796987528,0,0,0,0,0,-0.0457155685555085,0,0,0,0,-0.29246086244082,0,0,0,0.0171505796674329,0,0,0,0,0.534881356229629,0,0,0,0,0,0.154802569400904,0,0,0,0,0,0.0568703609650743,-0.0534686492901842,0,0.125558190058571,0,0,0,-0.0346277682594257,0,0.0229636107854228,-0.0297986459259712,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.00498239995895291,0,-0.0475144353791519,0,0,0,0,0,0,0,0,0,0.02633162977495,0,0,0,0.00115010053292045,0,0,0,0,0,0,0,0,0,0,0.0673537650584368,0,0.206490712998728,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.10288622383533,0,0.0937585345850507,0,0,0,0.0209129839752605,-0.00854902668779058,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0396281129426489,0,0,0,0,0,0,0,0,0,0,0,0.084755244275787,0,0,0,0,0,0,0,0.305450956570712,0,0,0,0,0.225877229462621,0,0,0,0,0,0.151661358122244,0,0.0981493250389756,0,0,0,0.0262701311994985,0,0,0,0,0,-0.196767711809287,0,0,0.0715497668012627,0,0.0464831554805727,0.00204290511942664,0,0,0,0,0,0
X002236.SZ,0,0,0,0.176666870576038,0,-0.151363225608289,0,0,0.386329691708823,0.208686773012637,0,0.0603526277863367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135006604527915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218264355322137,0.0106475076086928,0,0,0,0.359494069421053,0,0.0284100475683529,-0.033236760553466,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0.0604480447203816,0,-1.73472347597681e-18,0,0,0,0,-0.0327581568619112,0.173553820323643,0,0,0,0,0.15455879106789,0,0,0.0512005212056294,0,0,-0.168788886370292,0,0,0,0.0311683314487588,0,-0.0475544315257271,0,0.0502822659819789,0,0,0,0,0,0,0,-0.0196728521573095,0,0,0,0,0,0,-0.0108061109362497,0.0126666058860134,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.223038600690281,0,0,0,0,0,0,0.0364720783317807,0,0,0,-0.17241565208445,0,0,0,0,0,0,0,0.0357414693699917,0,0,-0.081369421844958,0,0.3284430520794,0,-0.116512827193117,0,0,0,0.0540734724913014,0,0,0.0605971667041425,0,0.245188861021314,0,0,0,0.00841155388954968,0,0,0,0.129892355174803,0,-0.0106613586389088,-0.00531799736100601,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112527736726492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.248839500635182,0,0,0,0,0,0,0,0,0,0,0,0.0544382342421919,0,0,0,0.108841564611982,0.0998487307466514,0,0,0,0,0.000575115195558138,-0.0049777835301782,0,0,0,0,0,0
X000100.SZ,0,0,0,0.147357855179442,0,0.157702400436106,0.102986443771511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00386559873541957,0,0,0,0,0,0.0735614586798291,0,0,0,0,0,0,0,0,0.0112760531574096,0,0,0,0,0,0.0329620323921199,0,0,0,0.0287657121742431,-0.00124229036632846,0,0,0,0,0,0
X002508.SZ,0,0,0.210409783122261,0,0,0,0,-0.139125381371043,0,0,0,0,0,0,0.0747607778199723,0,0.296006366019485,0,0.399956083301935,0.00985891179791236,0,0,0,0,-0.392729686772389,0.0255219193775466,0,0,0,0,0,0,-0.00578896798004195,0,0.0399058328139073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117406619302306,-0.00560126789506036,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0.105771170660273,0.0242746902550896,0,0,0,0,0,0,0,0,0.281575606772761,0,0,-0.117307662157348,0,0,0,0,0,0,0,0,0,0.12007928023506,0,0,0,0,0.145817441968542,0,0.060095415075804,0,0,0,0,0,0,0,0.0549757003523903,0,0,0.206907908170485,0,-0.213791276675159,0,0.011374641825807,-0.0272571890891611,0,0,0,0,0,0
X600271.SH,0,0.0935919137309501,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0322394569831461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129693825065593,0,0.207704073665734,0,0,0,0.0309079042507913,0,0,0,0,0,0,0.0180074063451695,-0.132733483379023,0.0842943670388989,0,0,0,0.107116456241378,0,0,0.000748184850890827,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.165758884430025,0,0.0165835126719989,0,0,0,0,0.0649684483574079,0,0,0,0,0,0,0,0,0,0,0.00910792800396357,0,0,0,-0.078801324461026,0,0,0,0,0,0,0,0,0,0,0.215340535141226,0.0569419567345368,0,0,0,0,0.0297652985266689,-0.00745990157216957,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.160446403583543,0,0,0.482320515368312,0,0.13474512002176,0,0,0,0,0,0,0,0,0,0,0,-0.156202560064594,-0.0872061583703767,0,0,0,0,0,0,0.177667359903952,0,0.0143984037585996,0,0.0969144159081602,0,0.0898923102837699,0,0,0,0,0.160300390796912,0,0,0,0,0,0,0,0,0,0,-0.0101470258548368,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.061807746093924,0,0.0364250855376256,0,0,0,0,0,0,0,0.0501816611403168,0,0,0,0.107345074533642,0.00714700749899425,0,0,0.359554414555594,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0527667690710274,0,0,0,0,0.00229308127560898,0,0,0,-1.0842021724855e-19,-0.00209056711605085,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,-0.108044645369299,0,0,0,0,0,0.256972560026376,0,0,0.121729567512397,0,0.414058287440135,0.013250950597962,0,-0.307184502137999,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.21110244981398,0,0,0.0567720173650565,0,0,0,0,0,0,-0.223940580956834,0,0,0,0,0,0,0.129211898429976,0.034199904474138,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.00675605506816734,0,0,0,0,0,0,0,0.013447051908845,0,0,0,0,0,0,0,0,0,0.173896358972267,0,0,0,0,0,0,0,0,0,0,0.0661509867994288,0,0.111154818058885,0,0,0,0,0,0.0945994630719725,0.0891180550921429,-0.0497801519078016,0,0,0,0,0,0,0.00829154308701095,-0.0131698823137298,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.0424464268110358,0,0,0,0,0,0,0,0,0.281106538396278,0,0,0,0,0.0158259046788526,0,0.0355671658895216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0175275424742816,0,0,0,0,0.140449619027761,0,0,0,0.0351892158381883,0.0158615496035282,0,0,0,0,0.0184856104698322,-0.000885678089527145,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0845919292695109,0,0,0,0,0,0,0,0,0,0,0,0,0.0219597745153186,0,0,0,0,0,0,0,0.0371902081449113,0,-0.0465306160838102,0,0.119663714485815,0,-5.42101086242752e-20,0,0,0,-3.46944695195361e-18,0,0,0,0.05366254055381,0,0,0,0,0,-0.0257521484718405,0,0,0,0,0.00635446783282596,0.00834819633064541,0,0,0,0,0,0
X600372.SH,0,0.0556147539368901,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761142879811596,0,0,0,0,0,0,0,0.0390049844219995,0,0,0,0.149000982064298,0.622938981963024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0267092329338005,0,0,0,-0.0641113980887578,0,0,0,0,0,-0.00237538260284223,0.0103827632225935,0,0,0,0,0,0
X002007.SZ,0,0,0,0.123147204333327,0,0.0211447372188418,0,0,0,0,0.161048457692852,0,0.129946048365513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0437949918621082,0,0,0,0,0,0,0.169557239452629,0,0,0.000246115988134724,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0.126081982449791,0,0,0,0,0,-0.0628732685781509,0,0,0,0,0,0.0618317155502854,0,0,0.0261183834307258,0,0,0.161020865525265,0.2591804653029,0,0,0.0748115709775896,0,0,0,0,0,0,0,0,0,0.0700742625094047,0,0,0,0,0.220482720735516,-0.0480235819648028,0.101370539112917,0,-6.93889390390723e-18,0,0,0,0.17648403730444,0,0.0100900607365176,-0.00794751486734362,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0337433363252684,0,0.0365721543590716,0,0,0.277472025163576,0,0.0938600447175165,-0.0516924234789012,0,0,0,0,0,0.0785865011185219,0,-0.0610743582374345,0,0,0,0,0,0,0.0229921045368346,0,-0.064713491940408,0,0,0,0,0,0,0,0,0,0,0,-0.0860360989888552,0,0,0,0,0.0905202556396557,0,0,0,0.012915587082331,0,-0.00291168798074652,0.00447488914913247,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0.383459353844718,0,0,0.0355474265035874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258748724188769,0,-0.126242608364687,0.608615316336386,0,0,0,0,0.118181421780869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144255577183928,0,-0.0062956347983035,-0.00905344289416341,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00236675254231748,0,0,0,0,0,0,0,0,-0.00835089688385604,0,-0.00105530254581203,0,0,0,0,0,0,0,-0.00323514372586675,0,0,0.00104918919929541,0,0,0,0,0,-0.00459235601013322,0.0132999271355445,0.0562805630102517,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144175959294179,0,0,0,0,0,0,0,0,0,0,0.0452986743311119,0,0.0464751438580598,0,0,0,0,0,0,0,0,0,0,0,0.013296535264395,0,0.087657340520354,0.0585132968030008,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.010633544705168,-0.00221507473331221,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0366861240798184,0,0,0,0,0,0,0,0,0,0,0,0.169541933361907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0599638023668627,0.175138587165831,0,0.00450953480750411,0.107269077284806,0,0.403149515974411,0,0,0,0.011126276156903,-0.00887628972974532,0,0,0,0,0,0
X600699.SH,0,0,0,-0.115667963751377,0,0.0984774409793074,0,0,0,0,0,0,0,0,0.0281137784040707,0,-3.46944695195361e-18,0,0,0,0,0,-0.0315046967413631,0,0,0,0,0.254215299849172,0.00283054056066155,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107896157505761,0,0.074461680538387,0,0,0,0,0,0,0,0.0165924058914608,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.0282874722775368,0,0,0.0599946731348747,0,0.41778708844732,0,0,0,0,0,0,0.0736205260050555,0,-0.266858764142594,0,-0.316608785553256,0.0228994091662416,0,0,0,0.202397526060151,0,0,0,0,0,0.0848157821500665,0,0,0,0.204325483764727,0,0,0,0,0,0,0,0,0,0,0.00376695491447706,-0.00371964883124095,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.415549476449391,0,0.571076053358201,0,0,0.0451897286966479,0,0,0,0.187109759298067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127489354088697,0,0.320838566286088,0,0,0,-0.0144253326290855,0.161045896774988,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.127126693324216,0,0,0,0,0,0,0,0,0.138995636955855,0,0,0,0.183476125480264,0.291923976818387,0,0,0,0,0,0,0,0.336358054834951,0,-0.0733517586506387,0,0,0,0,0,0.0257140264498113,0,0,0,0.168259756119941,0,0,-1.73472347597681e-18,0,-0.00356228893320556,-0.0177589280272261,0,0,0,0,0,0
