,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X600703.SH,X000568.SZ,X002475.SZ,X600741.SH,X000338.SZ,X002236.SZ,X600031.SH,X601877.SH,X300003.SZ,X002008.SZ,X002456.SZ,X000625.SZ,X300124.SZ,X600066.SH,X600271.SH,X600809.SH,X000100.SZ,X600867.SH,X600487.SH,X002294.SZ,X002241.SZ,X600566.SH,X000981.SZ,X300136.SZ,X002180.SZ,X002179.SZ,X000977.SZ,X002049.SZ,X600522.SH,X000157.SZ,X002508.SZ,X000050.SZ,X000661.SZ,X600089.SH,X600584.SH,X000596.SZ,X600177.SH,X300142.SZ,X002129.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0.0602692300484936,0,0,0,0,0.175224306978774,0,0,0,0,0,0,0,0,-0.128581169277262,0,0,-0.00927648202045059,0,0,0,0,0,0.0793063116720856,0,0,0,0.0372106523931097,0.0994543465860295,0,0,0.188527499976028,0,0,0,0,0,0,0.139345672333165,0,0,0,0,0,0,0,0,0,0
X600566.SH,0,0,-0.0371154283239789,0,0,0.113821472407,0,-3.46944695195361e-18,0.0534757240637902,0,0,0,0,0,0,-0.0720383261233617,0,0,0.301489661608612,0,0,0,0,0,0.135473543328192,0,0,0,0,0,0,0,0,0,-0.0649529695975711,0.063523145051132,0,0,0,0,0,0,0.0684908869225151,0,0,0,0,0.234892458694048,0.179180974674969,0,0,0.000619344129904975,-0.0759673629268147,0,0,0,0,0,0
X000981.SZ,0,0,0,-0.0907726878513854,0,0,0,0,0,0,0,0,0,0,0,0,0.162473476328239,0,0,0,0,0,0,0,0,0.00490053466059003,0,0.0280362870604434,0.133226646667454,0,0,0,0,0,0.177009029219424,0,0,0,0,0,-0.0361676805453412,0.000300049069890524,0,0,0,-0.0666110864594417,0,0,0,-8.67361737988404e-19,0,-0.0265568053170589,0.0416815268419959,0,0,0,0,0,0
X300136.SZ,0,0,0,0.0105137374582137,0,0,0,0,0,0,0,0,0,0,0.352641864344804,0.255860219641851,0,0,0,0,0.86002687509554,0.523782946292725,0,0,0,0.113076682619258,0,0,0,0,0,0,0,0,0,0,0,-0.383882177701002,0,0,0,0,0,0,0,0,0,0,0.017272375242027,0,0,-0.0113230972360169,0.210345674434634,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0906159082650446,0,0,0.0393985607772294,0,0,0.111644582935134,0,0.0536186251109897,0,0,0,0,-0.0793624134892413,0,0,0.0526564229758898,0.0280640410927262,0,0,0.0708411775500591,0.00280339716166777,0,0,0,0.436939959520923,0,0,0,0,0,0,0,0,0,-0.0168774937041707,0.0385119241981853,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.12076339290393,-0.155235886004992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107974008415385,-0.0325433490436067,0,0,0,0,0,0.137035564505792,0,0,0,0,0,0.136385995580052,0,0,0.0383553676925583,0,0,0,0.0601674317423297,0,0,0,0.0841447603949514,0.0565320177847145,0,-0.0331721044226271,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,-0.100831233097931,0,0,0,0.0498328343888611,0,0,0,0,0,0,0.067012025717936,-0.132680277882908,0,0,0,0,0,0.0662964160181451,0,0,0,0,0,0,0,0,0,0,-0.027121973850174,0,0,0,0.240214204094775,0,0,0,0,0,0,0,0,0,0.162594527590372,0.287886346169186,0,0,-0.00249690884475353,-0.042545749841767,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0.0852111275566713,-0.0854876080042593,0,0,0,0,0,0,0,0,0,0,0.143251827187732,0,0,0,0,0,0,0,0.025598739545539,0,0,0,0.380317279012439,0,0,0,0,0,-0.0473965696735944,0.0229360234663248,0,0,0.336858148826021,-0.0496971911788171,0,0,0,0,0,-0.0223838835192406,0.12446101035936,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0397406395371204,0,0,0,0.222079191831038,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.314003775290018,0,0,0.203663035719773,0.150764321247366,0,0,0,0,0,0.000963035818505884,1.73472347597681e-18,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.111336914265817,0.00494430953940515,0,0,0,0,0,0.067323896249185,0,0,0,0,0,0,0,0,0,0.0704266867829225,0,0.150505969563006,0,0,0,0,0,0,0,0,0,0,0.0115770535277151,0,0,-0.000431563791363885,0,0,0.143605880098436,0,0.00320886387118097,0,0,0,0,0,0.0155929863677844,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.323667203750683,0,0.331543922969925,0.411431560618705,0,0,0,0,0,0,0,0,0,0.336024235745535,0.349325764590718,0,0,0,0,0,0,0,0,0,0,-0.0780529958448599,0.137997277383071,-0.22070025602714,0,0,0,0,0,0,0,0,0,0,0,-1.35525271560688e-20,0,0,0,0,0,-0.152176580493112,0,0,0,-0.143860965156726,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0344573782468372,0,0,0,0,0,0,0.119162878094682,0,0,0,0,0.087965000654158,0,0,0,0.0181648338437306,0,0,0.149631706430828,0,0,-0.0409469621700808,0,0,0,0,0,0.601396337568216,0,0.147941050590116,0.160137384035205,0,0,0.0230251662056691,0,0,0,0,0,0
X000661.SZ,0,0,-0.128261170927119,0,0,0.460183589313674,0.0909923380500059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264557190397016,0,0,0,0.167689372168666,-0.318186500250677,0,1.38777878078145e-17,0,-0.0137916938757127,0.130417515200539,0,0,0.0069033750435041,0,0,0,0,0.0798892215403207,0.0515780989565335,0,0,0,0,0.0512000038764361,0.0382325831999873,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.150867690880295,0,0,0,0,0.0180261438110444,0.0975939569401314,0.167296325808765,0,0,0,0,0,0.114898500078034,0,0,0,0,0,0,0.00802917710189318,0,0,0,0,0.00222791024900055,0,0,0,-0.023734801646863,0.0153527478675607,0,0,0,0.00615592416248436,0,0,0,-0.0279865566244066,0,0.0661503651985245,0,0.193715418202093,0,0,0.0204346934253617,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0.263971348572152,0,0,0,0,0,0,0,0,0,0,0.0624094770134844,0.0660224552508926,0,0,0,0,0,0,0,0,0,0,0,0.133400889317077,0,0.0207848732118722,0.310623272786112,0.165677318419663,0,0,0,0,0,0,0,0,0,0.220287647209645,0,0.202089867159861,0,-0.0206527431713447,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.314875863273829,0,0.114508177227452,0,0.0877142473441115,0,0,0.148162371718049,0,0.00678625911272055,-0.0363793599007825,0,0,0,0,0,-0.120948198604091,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.0337811016134537,0,0,-0.0530826276555426,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0184010976917125,0,0,0.0525170733444859,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,-0.0856893196235776,0,0,0,0,0,0,0,-0.0302240514352767,0,-0.0207090480592445,0,0,0,0,0,0,0,-0.0506783817444648,0,0,-0.0453296445708894,0,0,0,0,-0.0199023956613277,0.0162521065703519,0,0,-0.082220432135468,0.551563366720746,0,0,0,0,0,0,0.0613216659324331,0,0,0.0030109818434134,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.126956177980954,0,0,0,0,-0.0838455941141184,0,0.42657952286258,0,0,0,-0.217203381892697,0,0,0,0,0,0.0227183375582454,0,0,0,0,0,0,0,-0.0110676165411612,0,0,0,0,0.165177139817518,0.0420149130413532,0,0.071555603718661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184732175564194,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.103632132537011,0,0,0,0.229387341838418,0,-0.163396889278431,-0.186206052346534,0,0,0,0,0,0.153595626554403,0,0,0,0,0,0,0,0,0,-0.746964263884592,0,0,0,0,0,0.0653035182028463,0,0,0,-0.102443514845903,0,0,0,0,0,0,0.825169994985151,0,0.00968041979591144,0,0,0,0,-0.0122526605856624,0.140544894980733,0,0.277085504668547,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0.196932379246573,0,0,0,0,0,0,0,0,0,0,0.15494089127764,0,0,0,0,0,0,0.28588928809592,0,0,0.0376691760566156,0,0,0,0,0,0,0,0,0.157128233437394,0,0,0,0.0290126476622651,0,0.124202124697744,0,0,0,0,0.0735136453839669,0,0,2.21281096648425e-05,0.00778273711812923,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0205895773191015,0,-0.0595943088228435,0,0,0.0156237217524326,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101950617486301,0,-0.00743718846640961,0,0,0,-0.00720771364757503,0,0,0,-0.0522982744128614,0,-0.0554952719838309,0,0,0,-0.0116915327361696,0,0,0.165624985121786,0,0,0,2.16840434497101e-19,0,0,-0.154634691114667,0,0,0,0,0,0,0
Slope,0,-0.19443262315562,0,0,0,0,0,0,0,0,0,0,0,-0.232473957881468,0,0.041176582165022,0,0,0,0,0,0,-0.205555479700201,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,-0.170460384393825,0,0,0,0,0.145938121982098,0,0,0,0,0,0,0,0,0,0,0,-1.08945221359141,0,0.351865826647109,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.123328797249201,0,0,-0.131352283546107,0,0,-0.330971512616778,0,0,0.611730137771922,-0.142558610898694,0,0,0,0,0,0,0.186847039949951,0.186802732515687,-0.246023455167155,0,0,0,0,0,-0.486590563315719,0,0,0,-0.00583659846332643,-0.0647768252377613,0,0,0,0,0,0.207478997656255,0,0,0,0,0,0,2.75981877939666
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.0872404066288453,0,0,-0.0913216371592694,0,0.0989994357526366,0,0.0210042111190077,0,0.0688799410614491,0,0,0,0,0,0,0.0381385103533437,0,-0.0274038519052383,0,-0.0829868226719284,0,0,0,0,-0.00935189207265749,0,0,0,0,0,0,0,0,0,0,0,0,-0.030114924751898,0,0.0508578829229014,0,0.0202086759474589,0.0390784092581463,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,-0.0107670869749498,0,-0.0429382519949321,0,0,0,0,0,0,0.0606934857699686,0.229423609509633,0,0,0,0,0,0,0,0,-0.0875078589459672,0,-0.0557756570238865,-0.0310599102136139,0,0,0,0,0,0,0,-0.101058639545678,-0.0707892270533254,0,0,0,-0.0314755448088981,0,0,3.46944695195361e-18,0,0,0,0.086002372679179,0,0,0.0075523117311959,-0.0280582796913745,0.0571497593929342,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00150646212813632,0,0,0,0,0,0,-0.00549402119098308,0,0,0,0,0,0,0,0.00254312633270094,0,0,0.00186065268740119,0,0.00832505456600062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00358143297041346,0,0,0,0,0,0.0058667785843647,0.0129929125635326,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0172827434095502,0,0,-0.00217911302023579,0,0,0,4.33680868994202e-19,0,0.0201774250266679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0225229634814867,0,0,0,-0.047917791486525,0.00349480862709486,0,0,0,0,0,0,-0.00556479027915973,0,0,0,0,0,0,0,0,0,0,-0.00183550324696592,0.0221516580473258,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0017095900667169,0,0,0,-0.0132123670187725,0,0,0,0,0,0,0,0.00720606200350826,0,0,0,0,0,0,0,-0.00520329200370724,0,0.0120459698406898,0,0,0,0,0,0.00864235050123658,0,0,-0.0040776563980038,0.00744244174325937,0.0070242298465222,0.00374288549667421,-0.00264824556766084,0,0,0.0139177379315507,-0.0103419076124378,0,0,0,0,0,0
CarbonVol_Hubei,0,0,-0.0118506150108987,0,0,0,0,0,0,0,0,0,0,0,0,-0.00108735254701146,0,0,0,0,0,0,0,0,0.00163707586875816,0,0,0,0,0,0,0,0,0.00571483603490763,0,-0.0156319880147857,0,0,0,0,-0.0226502577023269,0,0,0,0,0.0114137811645656,0,-2.16840434497101e-19,-0.00315641029899597,0,0.0039576944588646,0.0173626704811457,0.0519729574273322,-0.0045405010215336,0,0,0,0,0
