,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X002007.SZ,X002371.SZ,X600183.SH,X000596.SZ,X300003.SZ,X300142.SZ,X300014.SZ,X600741.SH,X002241.SZ,X000100.SZ,X300124.SZ,X000977.SZ,X601877.SH,X002236.SZ,X000157.SZ,X000800.SZ,X002463.SZ,X002129.SZ,X000625.SZ,X002456.SZ,X002179.SZ,X300136.SZ,X600498.SH,X600118.SH,X600584.SH,X002049.SZ,X002414.SZ,X002223.SZ,X002185.SZ,X000066.SZ,X600271.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.0783555087489306,0,0.273777225655989,0,0,0,0,0.0133528907799218,0,0.107647093698176,0,0,0,0.170878220019308,0,0,0,0,0,0,0,0,0,0.0467590395298545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00871081800521359,0,0.0532474543443986,0,0,0,0,0,0,0,0.00558610491699849,0.00662742573646568,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597587468616677,0,0,0,0,0,0.0305286031170765,0,0.0245614201156667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246795027701272,0,0,0,0,0,0,0,-0.0451016627612749,0,0.111007634419724,0,0,0,0.0179691939107197,0.0290909213837515,0.00963356863843139,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153825514170262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00483610688049486,0,0.0740410654580566,0,0,0.017967218151969,0,0.589826588886268,0,0,0,-6.93889390390723e-18,0,0,0,0,-0.0035084133255387,0.00529239959996938,0,0,0,0,0,0
X002007.SZ,0,0,0.234708927505559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0206450577749457,0.0260823886511511,0,0.0523080354058236,0,0,0,0,0,0,0.0384189649342849,0,0,0,-0.0221093304261244,0,0,0,0,0,0,-0.0740345627737033,0.014005095154615,0,0,0,0.22407448300725,0,0,0,0,0.0785456129763951,-0.0363930474948998,-0.0270405665630864,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0529277742719161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267849009810026,0,0,0,0.140610957298267,0,0,0,0,0,0,0.219649097116824,0,0,0,0,0.0405170614353445,0.0189356292913959,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0.0253503793544469,0,0,0,0,0,0,0,0,0,0,0,0.0681931699948769,0,0,0,0,0.114481016285073,0,0,0.0337162669450977,0,0,0,0,0,0,0.436426711951479,0,0,0.065674179497655,0,0,0.0468228173938888,0,0.0995352615363019,0.0668652026602741,0,0,0,0,0,0,0,0.0105328041597035,0,0,0,0,0,0,0
X000596.SZ,0,0.228327507377743,0,0,0,0.0982783463707123,0.260105545074443,0,0,0,0,0,0,0.223156703738247,0,0,0,0,0,-0.0126195841189322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.01621949713043,0,0,0,0,0,0.0318070848789867,0,0,-0.0347394848411363,0,0.0231338999181523,-0.0107686200761365,0,0,0,0,0,0
X300003.SZ,-0.174919640993053,0,0,0,0,0,0,0,0,0,0,0,-0.0186805403342,0,0,0,0,0,0,0,0.0558380567481293,0,0,-0.0637451815168584,0,0,0.0784801216234559,0,0,0,0,0,0.399302642512272,0.0196294336510443,0,0,0.108087487903546,0,0,0,0,0.0310130144155012,0,0,0,0.195401160005977,0.0161952361468464,0,0,0,0,0.0314419284314759,0.0272827863511483,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,-0.0389205274473509,0,0,0,0,0,0.0416774580563559,0.0330798854696545,0.0937776239383731,0,0,0.180294707954685,0,0.12765835684612,0,0,0.0537565562006081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121639186663184,0,0,0,0,0,0,0.1439585873904,0,0.0358570079899161,0,0.00667203412997823,-0.0445915934970544,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.20778341963391,0.0459817367035255,0,0,0,0,0,0,0.153722912182449,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223029205772434,0,0,0.0264630941008912,0,0,0,0,0,0.107981537063001,0,0,0,0,0,0.309082180411585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.0349642994510462,0.381172885301078,0,0,0,0,0,0,0,0,0,-0.0241016028651358,0,0,0,0,0,0,0,0.00816046608170436,0,0.211600734163214,0,0,0,0,0.0578454189023724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165829636054772,0,-0.0282506635510311,-0.00517262513050673,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.0484472441268173,0.169267286446624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0787624451977299,0.0942933865440604,0.120619613324096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350825913889765,0,0,0.155436266077966,0,0,-0.0245962982776207,0,0,0,0,0,0,-0.00182235995248376,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.170026539765419,0,0,0,0.268287760807726,0,0,0,0,0,0,0,0.0569263860596353,0,0,0,0,0.0388920271629534,0,0.0646985151651275,0,0,0,0,0,0,0,0,0.0292373921363908,0,0.079701334856548,0,0,0,0.0496219862137114,0.00530903859061404,0,0,0,0.117393032456829,0,0,0,0,0.0133314466616052,0,0,0,0,0,0,0
X300124.SZ,0,0.0941498400500378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209893626572654,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118906071533667,0,0.00578266431082036,0,0,0,0.0565833429799939,0,0,0,0,0.0244551632883482,0,0,0,0,0,0,0
X000977.SZ,0,0.570481051354075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711790498431469,0.0418456370801531,0,0,0,0,0,0,0,0.0239238699763073,0,0,0,0,0,0,0,0.0319740798814535,0,0.0693139990341451,0,0,0,0,0.22028036816325,0,0,0,0,0,0,0,-0.28497269083682,0,0.0201681101649357,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.166785045342954,0,0,0,0.00601389777841728,0.0570521144256321,0,0,0,0,0,0,0.0178628172014788,0,0,0.16630006164208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.178295935554519,0,0,0,0,0,0.0187945346071956,0.011959829161558,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0.284092351585683,0,0,0.243933911239055,0,0,0,0,0.109477852996176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0476568674760337,0,0.109397174581045,0,-0.0127474376764621,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.497980079482982,0,0,0,0,0,0,0,0,0,0,0.000515332431542175,0,0,0.168404150577544,0,0,0,0,0,0,0,0,0,0,0.035616422737309,0,0,0.0758765198349384,0,0,0,0,0,0,0,0,0,0,0,0,0.0493992774629574,0,0.0155909275491345,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.024794178085023,0.161645313233335,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.11436242411343,0,0,0,0.140607664887474,0.0843600865023386,0,0,0.0116982471306923,0,0,0,0,0,0,0,0,0.0488785594881538,0,0,-0.0543648009095581,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367061176915465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118646467619307,0,-4.33680868994202e-19,0.0336848836524559,0,0.0523746269463432,0,0,0,0,0.138717218918496,0,0.0771278130315208,0,0.0219376676508278,0.00262052757657562,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0036683628912398,0.130721254787157,0,0,0,0,0,0,0,0.308120571893066,0.0913504748783582,0,0,0,0,-0.0727982675082723,0,0,0,0,0,0,-0.0463839079838043,0,0,0.192744379141539,0,-0.051669174111631,0.202103557593705,0,0,0,0,0.00059641981135151,-0.00396840880303564,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.1180982314325,0,0,0,0,0,0.092997707771834,0,0,0,-8.67361737988404e-19,0,0,0,0.0372001399542575,0,0,0,0.314017378569809,0.0165263023731647,0,0,0,0,0,0,0.0895514416175959,0,0,0,0,0,0,0,0,0,0.017652725490342,0,0,-0.0242440181342977,0,0,0,0,0.0375289513777083,0.0174794788291204,0.019117409721662,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139978225868767,0.059938432330084,0,0,0,0,0,0,0,0,0.126150269647784,0,0.0618565305771876,0,0,0,0.272716752474679,0.136573129320532,0,0,0,0,0.196700925646343,0,0.0312453948925733,8.67361737988404e-19,0,0,0,0.0754557196309313,0.0094875958216412,0,0,0,0.000104125507124697,-0.00616019471391288,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.124742725674088,0,0,0,0,0,0,0,0,0,0,-0.0822944280462875,0,0,0.0626323961211941,0,0,0,0,0,0.0877919300012509,0.0248028923919556,-0.0514044024128545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0412591360388782,-0.0650029256725084,0.0704253856508539,0,0,0,0,0.0227330462138315,0.0131224712054315,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0.0633238327899532,0,0.0444947607070111,0,0,0,0,0,0,0,0,0,0,0,0,0.101485027955709,0,0,0,0.116854230266103,0,0,0,0,0,0,0,0,0,0,0,0.0728909115192276,0.101181634611487,0,0,0,0,0,0,0.0646420543130143,0,0.179494978479364,0,0,0.0779969123701528,0,0.0231155424880236,0.00651807816189072,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.119040618525973,-0.024310395782168,0,0,0,0,0,0.300746688342817,0,0.0339117030004449,0,0,0,0,0,-0.0212957270630644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34401326427268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119309915379802,0.18785468270629,0.0239970563545864,0.0400902193136051,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.114453432237473,0,0,0.148385742362006,0.0202530874085873,0,0,0,0,0,0,-0.0307474860637242,0.062741930250219,0,0.122751335168597,0,0.277508524899008,0,0,0,0,0,0.0308621462036654,0,0,0,0,0,0,0.277392371135315,0,0,-0.189522346466377,0,0,0,0,0.0124960178123399,0,0,0,0,-0.229840262833489,-0.0261118988120264,-0.0539265556953558,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0221857611084106,0,0,0.395471253777836,0,0.0287824658186999,0,-0.0109154704000306,0,0,0.210917880583624,0,0.0301128723761431,0,0,0.0306457015599429,-0.0689865186856439,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141281630938507,0,0,0.16925224220728,0,0,0,0.0347208850862519,-4.33680868994202e-19,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.0129565818984505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382856614332816,0,0,0,0,0,0,0.248246856022728,0,0.0402843765172329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349478908780357,0,0,0,0,0.0287256431152186,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0.129802160091616,0,0,0,0,0,0,-0.197375829491607,0,0,0.00463523484658214,0,-1.73472347597681e-18,0,-0.0473097772857738,0,0,0,0,-0.138601773197893,0.561496731376989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132157772282909,0,0.173084178064354,0,0.0547047707695197,0,0,0,0.0143279540637807,-0.0368929087768306,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.141347745480724,0,0,0,0,0,0,0,0,0,0,0,0,0.314647059013632,0,0,0,0.266864288025284,0,0,0,0,0,0,-0.0728825523299053,0,0,0,-0.109837126947786,0,0,-0.0440706844362489,0,0,0,-0.0553668081222748,0,0,0,0.149329205813239,0,0,0,0,0,0,0.00920922615101111,0.0162157781069668,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0.0443466577725438,0,0,0,0,0,0,0,0,0,0,0,0.0450971911272509,0,0,0,0,0.096311209823314,0,0,0,0,0,0,0,0,0,0,0.0662558669788455,0.0994295744295113,0.0970347800667671,0,0,0,0.028254667478644,0.288920747054199,0,0,0,0,0,0.061972385232155,0,0,0,0.0563919608545723,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.350181313341098,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051773599054826,0,0.149550754922245,0,0,0,0.26602747366797,0.0276651515990356,0,0,0.0178415018348611,0,0,0,0,0.106109565185368,0,0,0,0,0,0,0,0,0,0.00683400138035281,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.083060998498542,0.0727679483016652,0,0.376006126582622,0,0,0,-0.0185058596223063,0.018825211120145,0,0.0107597571610977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133146569435153,0,0,0,0,0.0231475728289895,0.191101420253227,0,4.33680868994202e-19,0,-0.0326755857898724,-0.000939209429789079,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0926930133663542,0.220583913818126,0,0,0.0448629633854609,0,0,0,0,0,0,0,0,0,0,0,0.1177743508696,-0.0431383443461735,0.166610499514463,0,0,0.180684075069309,0,0,0,0,0,0.00265965688311979,0,0,0,0,-0.00806715344614664,0.0213750064125008,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.0841899766414456,0,0,0,0,0,0,0,0,0,0,0,0.48969405119422,0,0,0.103742104383579,-0.247222501658318,0,0,0,0,0,0,-0.0383625787912082,0,0,-0.0754096009442616,0,0,0,0.145249181809669,0,0,0,0,0,0,0,-0.31468575468641,-0.0218538291511821,0,0.104414904404726,0,-0.140346945035032,0,-0.0666766771125293,-0.0830388706601476,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.468033966643268,0,0.270495418941956,0,0,0,0,0,0,0,0,0,0,0,-0.941593994929225,0,0,0,0,0,1.2957835183787,0,0,0,0,0.103253438458589,0,-0.314237565354565,0,0,0,0.988117087099893,-0.910281409937084,-0.597793582646555,0,0.0786610392309258,0,0.526829600549532,0,0,0,-0.163987780249535,0,0,-0.0437953808976749,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.102613844914605,0.267847599379769,0,0,0,0,0,0,0.540084430020385,0,0,0,0,0,0,0,-0.208202903442145,0,0,0,0,0,0.194910745806215,0,0,0,0,0,-0.271698990219721,0,-0.0722138989545163,0,0,0,0,0,0,0,0,0,0,0,-0.127506590542962,-0.393684706611644,-0.283161103964594,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0301200061225043,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,-0.0142252639577369,0,0.0248691281739295,0,-2.16840434497101e-19,0,0,0,0,-0.0516747934882125,0.011656792545446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0954718079322084,0,0,0,0,0.0541849660574046,0.0708035423023481,0.0147103285175508,0.0160373866380183,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0679199365850982,0,0,0,0,0,0,0,0,0,0,-0.0271463849613221,0.0436148415453116,0,0,-0.018674752737083,0,0,0,-0.117219073915527,0,0,0,-1.73472347597681e-18,0,0.0703171486114025,0.0390759253182884,0,0,0,0,0,0,0,0,0,-0.171953868798946,0,0,0,0,0,0.0912981665488404,0.0326663549156125,-0.00550994989986051,0,0,0,0,0,0
MKvol,0,0.00182351122784237,0,0,-0.0185343836308115,0,0,-0.00342987995965947,0,0,0,0,0,0.00992049884256615,0,0,0,0,0,0,0,0,0,0.0246506624194038,0,0,0,0,0,0,0,0,0,0.00589543702191117,0,0,0.0191820560419057,0,0,0,0,0,-0.0271342000351416,0,0,0,0,0.0125116053471858,0,0,-0.00635864603299078,0.00639098694079673,-0.00772109286757594,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00365193284398627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272559547992066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168743049107476,0.00105224490421523,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.00671656912993292,0,0,0,0,0,0,0,0,0,0,0,0.00242041309515247,0,0,0,0,0,-0.000724759344950344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00100952696252644,0,0,0,0,0,-0.00146177918073125,-0.00692642370441528,0,0,0,0,0.00662290180533355,0,0,0,0.000930678272687589,-0.00359308338497473,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00193174287684713,0,0,0,0,0,0,0,0,0,0,0,0,0.00242806265228191,0,0,0,9.23393444510605e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000357716439509869,0,0,0,0,-0.00275363711523509,0,0,0,0,0,0.00559143941656397,-0.00118415122988086,0,0,0,0,0,0
