,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X300014.SZ,X002371.SZ,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002241.SZ,X600703.SH,X000063.SZ,X002129.SZ,X003816.SZ,X000596.SZ,X000625.SZ,X000338.SZ,X002049.SZ,X000661.SZ,X601877.SH,X002179.SZ,X300142.SZ,X600460.SH,X000100.SZ,X600089.SH,X600741.SH,X002074.SZ,X002236.SZ,X000799.SZ,X600779.SH,X600702.SH,X000733.SZ,X600884.SH,X601799.SH,X000157.SZ,X002414.SZ,X600183.SH,X600522.SH,X600584.SH,X002007.SZ,X600563.SH,X000800.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000725.SZ,0,0,0,0,-0.109800223412745,0,0,0,0,0,0,0,0,0,0,0,0,0.0114146424053616,0,0,0,0,0.119303746034323,0,-0.0849062172532584,0,-0.0185764311469426,0,0.0971577185942376,0,0.376379749234015,0.0117335229081226,0,0,0,0,0,0,0,-0.00616714086553723,0,0.025110642408514,0,0,0.0184535212570464,0,0,-0.0317670868150653,0,0,0,0.00389890662609432,-0.0166263220067367,-0.0710322509021789,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.132842018672918,0,0,0.141277730118552,0.0199482774551332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0888796742575626,0,0,-0.0389286499644883,0,0,0,0,0,0.0332135917827441,0,0,0.125130261344123,0,0,0.661046119335906,0.118574324320512,0,0,0,0.0403735706305399,0,0,0,0,8.67361737988404e-19,0.0119034363203224,0,0,0,0.0928453208913985,0,0
X300124.SZ,0,0,0,0,0,0.0470932681584081,0.173231855487936,0,0,0,0.229241665872603,0,0,0,0,0,0.0380394586255715,0.0712517538931307,0,1.0842021724855e-19,0,0,0.16596385140719,0,0,0,0,0.175978820312074,0,0.106850031936929,-0.153636330249993,0,0,0,0,0.097319258580078,0,0,0,0,0,0.364601462752262,0,0,0,0,0,0,0,0,0,0,-0.0456730531558221,0,0,0,-0.0381827074878189,0,0
X002241.SZ,0,0,0,0,0,0,0.44241763671277,0,0,0,0,0,0,0,0,0.027528238579836,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0,0.22342355341735,0.150615876147427,0,0.208398002768365,0,-0.249330266517094,0,0,0,0,0,0.126952842832404,0.066418951350248,0,0,0,0.177015130798554,0,0,0,0,0,0,-0.00796414197707413,0,0,0,0,-0.0265808946123744,0,0
X600703.SH,0,0,0,0,0,0,0.0676865880061829,0,0,0,-0.0041733406435826,0.239260648020893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553136119525435,0,0,0.0327825571233143,0,0,0,0,0,0.31891697282552,0,0.0695253241072278,-0.0614961108891397,0,0,0.0399701682489796,0,0,0,0,0.028277165294667,0,0.00786763047628188,-0.0417410913838112,0,0,0,0,0,0
X000063.SZ,0,0,0,0.0384351925038878,0,0,0,0,0,0,0,0.0613061464940195,0,0,0.0792920905790036,0,0,0.127912617374709,0,0,0.107716656869279,0,0,0,0,0.0403229851610089,-0.0201351289621373,0,0,0.176074442448005,0,0,0,0,0,0,0,0,-0.1115479949023,0,0,0,0,0,0,0,0,0,0,0.207710982479808,0,0.00156920389730034,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.033467892563532,0.0205472835184915,0,0,0,0,0,0,0,0,0.318321229569221,0,0.213729548298523,0,0,0.0704551308005278,0,0,0,0,-0.138598669820761,0,0,0.160219187650027,0.0474449264494028,0,0,0,0,0,0,0,0,0,-0.0730348692100445,0,0.022762010186541,0,0,0,0.0266920979823085,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.163488399947447,0,0,0,0,0,0.111099285957689,0,0,0.0377113091742731,0,0,0,0,0.0388741979185864,0,0,0,0,0,0,0,0.124699329831176,0,0,0,0,0,0,0,0,0,0.224591445394144,0,0,0.177445282334888,0,0,0,0.140487832874557,0,0,0,-0.0345795316129038,0,0,0,-0.141173217211027,0,0
X000596.SZ,0,0,0,0,0,0.213181096028852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.201525210117027,0,0,0,0,0.0424453044837115,0,0,0.0847912125826316,0,0,0,0,0,0,0,0.0295560807907023,0.0725113939948644,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,-0.181083320169416,0,-0.0368433827841668,0,0,0,0,0.367577084431458,0,0,0,0,0,0,0,0,0,-0.114630855981739,0,0,0,0,0,0,0,-0.0686206774025121,3.46944695195361e-18,0,0,0,0,0,-6.93889390390723e-18,0,0,0.254117304748892,0,0,0,0.204181862388688,0,0,0,0,0.180980393305405,0,0,0,0.045073814190376,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0.0802756219788378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0289430482062668,0,0,0,0,0,0,-0.0828994149379104,8.67361737988404e-19,0,0,0,0,0,0.0643349779302911,0,0,0,0.0692983410588364,0,0.134618122654945,0.294138855021766,0,0,0,0,0,0.328269920760351,0,0,0,0.012735555771614,0,0,0,0.0278815490172133,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.441029184226071,0,0,0,0,-0.159903958352509,0,0,0,0,0,0,0,0,0,0,0,0.216995995720924,0,0,0.00432203617824043,0,0,0,0,0,0,0.309507544914884,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107218760645211,0,0,0,-0.132877550508218,0,0
X000661.SZ,0,0.428811676977595,0,0,0,0,0,0,0,0,0.0337178240489651,-0.0603323981283432,0,0,0,0,-0.23823381725177,0,0,0,0,0,0,0,0,0,-0.111235521560341,0,0.0997509472977099,0,0,0,0,-0.168020939710129,0.296061827444426,0,0,0,0,-0.00607296068508446,0,0,0,0,0,0,0,0,0,0,0,0,-0.03097474241345,0,0,0,0.0492237217981685,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.176397777879056,0,0,-0.2961074852344,0,0.689102386987316,-0.0322936661752734,0,0,0,0.097057554035658,0,0,0,0,0,0,0.0280928397955568,0.419435071184281,0.032415233503437,0,0,0,0.0837495438827497,0.00928773209122125,0.350759652835427,-0.207418104942858,0,0,0,-0.0470439727904168,0,0,0.112419227496348,0,0,0,0,-0.0453877314711916,0,0,0,0,0,0
X002179.SZ,-0.0569997753690423,0,0,0,0,0,0,0,-0.128315674321132,0,0.0752815392137322,0,0,0,0,0.118795179096007,0,0,0,0,0,0,0,0,0.0149862569528873,0,0.0671119642473439,0,0,0,0,0,0,0,0.14026282295847,0,0,0,0.177270186466493,0.0250691219235942,0,0,0,0,0,0,0,0.0645125345852816,0,0,0,0,-0.00720186865025249,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0.21407455136252,0,0,-0.199493820330239,0,0.0315514315084088,0,0,0,0,0,0.0387510452139261,-0.272867564109441,0,0,0,0,0,0,0.0336672214177985,0,-0.203713635338397,0,0,0.162463578018086,0,0,0,0.119353774272765,0,0.253450084659282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259797120600418,-0.202266040545355,0,0,0,0.0379023223480248,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.13718495284061,0.149990771977056,0.227148832319754,0,0,0,0.20238064026564,0,0.0426698180822248,0,0.103082975187043,0,-0.242526262065647,0.0397577872097115,0,0.0791782603047282,0,0,0,0,0,0,0,0,0.0558532276466988,0,0,0,0.301143376087104,0,0,0.239563606493373,0,0,0,0,0,0,0,0,0,-0.0181933096403306,-0.00902691187367788,0,0,0,0,0.0508441461077467,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.000456839751730363,0,0.333957964024525,0,0,0,0.0231992495099002,0,0.13024769981596,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0.0282773345832812,0,0.0757983395107643,0,-0.011222315537409,0,0,0,0,0,0.0934901705062554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0345978426991294,0,0
X600089.SH,0,0,0,0,-0.305498918685399,0,-0.0182002066651626,0,0,0,0.0491474015946104,0,0,0,0,0,0,-0.0504278514091027,0,0,0,0,0,0,0,0,0.200823356872471,0,0.316057399001315,0,0,0,0,0.0944040309513402,0,0,0,0,0,0.119718639471473,0,0.139403867651167,0,0,0,0,0,0,0,0,0,0,-0.0108619875344198,0,0,0,-0.078582495366493,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.0398119087912909,0,0,-0.0774940779969151,0,0,0,0,0,0.278441201932176,0,0,0,0,-0.0486207293296457,0,0.133579706242177,0,0,0,0,0,0,-0.0322685640059171,0,0,0,0,0,0,0,0,0,0.224839458312981,-0.0524765959421213,0,0.00762572706124318,0,0,0,0,0.100705191405072,-0.0736923837047749,0,0.0697113623601914,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.241750186692904,0,0,0.328078741237709,0.0619832539234085,-0.165658080244635,0,0,0,0,0,0,0,0,0,0,0,0.0198125233595594,0,3.46944695195361e-18,0,0.0296795320838819,0,0,0,0,0,0,0,0,0,0,0.215459110329261,0,0,0,0,0.260192509475815,0,0,0.217184612113475,0,0.112071694482317,0,0.0881111117220658,0,0,0,0,0.0500973564846652,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0503595993573467,0,0.0821175093455844,0.0323152436657007,0,0,0.190995782655374,-0.067252511375083,0,0,0,0.0430519637857336,0,0,0,0,0,0,0,0,0,-0.0751502158489497,0,0,0,0.00280578040493759,0,0,0,0,0,0,0
X000799.SZ,0,0,0,0.627462696416396,0.0545050651831204,0.14402811152211,0,0,0,0,0,0,0,0,0,0.0370518054937757,0.0806535347075689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0304745000708395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0272120733684293,0,0,0,0,0,0
X600779.SH,0.0137927551364184,0.533094115600667,0,0,0,0,0,0.0160115961933069,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0443183697071783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740228742600877,0,0.122274664385464,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,-0.0322548224147424,0,0,0,-0.075988946195447,0,0
X600702.SH,0.0918349517443463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0962399001948927,0,0,0,8.67361737988404e-19,0,0,0,0.181423463813477,0,0,0.11575989323813,0,0,0.431431490336879,0.243963921180732,0,0,0,0,0,0,0,0,0,0,0.0910466484737616,0,0.0639216299341287,0,-0.0552170065459492,0,0,0,0,0.012578663301043,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0475538125236943,0,0,-0.0469581717465748,0,-0.114393010218246,0.226061847793458,0,0,0,0,0,0.00276712579293524,0.0661871891885385,-0.0602120497359942,0.278180876338653,0.408249473833604,0,0,0,0.054000963658857,0,0,0.237855918159186,0,0,0,0,0,0,0,0.283903840088685,0,0,0,0,0,0,-0.0857026329938566,0,0,0.0125894726913915,0,0,0,0,0,0
X600884.SH,-0.202788943523777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.113617746233866,0,0,0,0,0.189392439623617,0.0765268271115081,0,0,-0.437307104440381,0.00279485900363916,0,0.198844285656943,0,0,0,0,0,0,0,0.125490087880017,0,0,0,0,0,0,0,0,0,0.0216374944528476,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.140845400468776,0,0,0,-0.0244842137682225,0,0,-0.0664297606811186,0,3.46944695195361e-18,0.062641785883255,0,0,0,0,0,0,0,-0.0080632733546815,0,0.0739410996121728,0,0,0,0,-0.0424310539778082,0.272351682008499,0,0,0,0,0,0,0,0,0,0,0.0536531528403701,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.215326410075676,0,0,-0.0271124008005304,0,0,0.531532971435917,0,0,0,0,-0.0787055846977417,0.0199369776096298,0,0,0.133026469741214,0,0,0,0,0,0,0,0,0.035719722345865,0,0,0,0,0,0,-0.00612623982837994,0,0,-0.137856170485608,0,0.099788337192441,0,0,0,0,0,0,0,-0.00339237611165823,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,-0.251047874979543,0,0,0,-0.0109639602210961,0,0,0.131520923899863,0,0,0,0,0,0,0,0.215974997690332,0,0,0.0806300568489202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.40641797691043,0,0,0.159712300988578,0,0,-0.0190429717407914,0,0,0,0,-0.0136316565999062,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0.0300214757183734,0,0,0,0.145738191653695,0,0,0,0,0,-0.159933181675902,0.0804474565161265,0,0,0.204476120646398,0,-0.15250833284679,0,0,0,0,0,0,0,0,0,0,0,0,0.189715851139353,0,0,0,0,0,0,0,-0.0182690059561283,0,0,-0.0239518977022314,0,0,0,0,0.0169539738325929,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349008713474288,0.0463529796551921,0.18397584154451,0,0,0,0,0,0,-0.0390662218562995,0,0,0,0.302949091024896,0,0,0,3.46944695195361e-18,0,0,0,0,-0.165185156644513,0,0,0,0.280568703902323,0,0.204124543223787,0,0,-0.0254686478528404,0,0,0,0,0.199867159493547,0,0
X600584.SH,0,0,0,0,0.023573947462583,0,0.160275951081784,0,0,0,-0.0667353449707472,0.131775766592016,0,0,0,0,0,0.0579701622363766,0,0,0,0,0,0,0,0,-0.122668691609455,0,0,0.150575251639081,0,0,0,0,0.0853568425201483,0,0,0,0,0,0.00293366502413223,0,0.125205413714119,0,0,0,0,0,0,0,-0.0179728466838324,0,0.0208093014577311,0,0,0,0.0594759355144711,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,-0.165568043833259,0.0877118960472626,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218762137453932,-0.0546016289187888,0,0.0498113638865663,0,0,-0.23461712009156,-0.0923607991022268,-0.0126762170262718,0,0,0,0,-0.0371936993283832,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706483703840477,0,0,0,0.293033503919856,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0.212689376039968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147003852992978,0.132318095019301,-0.0303040681116925,0,0,0,0,0.0393948699190109,0,0,0.0397434369171032,0.0578168672237923,0,0,0,0,0,0,0,0,0,0,0,0.234809948404724,0,0.0658426464843828,0,0,0,0,0.0914177444180662,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0423547504579411,0,0,0,0,0,0,0,0.0260012426153232,0.0807749290217507,0,0.13748762699997,0.0753778385061381,0,0,0,0,0,0,0,0,0.430629424781579,0,-0.0406360302755553,0,0,0,0,-0.00937830103415854,0,0,0.227716681354438,0,0,0,0,0,0,0,0,-0.0100573640216322,0,0,0,0,0.0220188100169887,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.058515263859919,0,0,0,0,0,0.0739396642024089,0.20424651694882,0,0.0863554522035779,0.0506743540124932,0,0,0,0,0,0,0.0281318220205749,0,0.0971244024421035,0,0,0.178274113715362,0,0,0,0.0610763696210229,0,0,0,0,0,0,0,0,0,0.0720733190226586,0,0,0,0,0,0,0,0,0.024662195650942,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0.0297942227382993,0,0,0,0,0,0,0,-0.00914705699273056,0,-0.121892772275049,0,0,0,0,0,0,-0.0478479695749789,0.0430271473901584,-0.0854198084781695,0,0,0,0,0,0,-0.0292810995344157,0,0,-0.0643233712463246,0,0,0,0,0,0,-0.05381725850246,0,0,0,0,0,0,0.0884845878822707,-0.239151362278263,0,0,0,-0.0666743026218934,0,0
Slope,0,0,0,0,-0.183378203218363,0,0,0,0,0,-0.168654185814592,0,0,-0.0116328356812976,0,0,0,0,0,0,0,0,0,0,0,0,0.0176078846254014,0.0382019839776357,0,0,0,0,0,-0.131748082147554,0,0.187790121517872,0,0,0,0,0,-0.0539880521425309,-0.131005471690263,0,0,0,0,0,0,0,0,0,0.997107545436117,0,0,0,-0.135000174325822,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.103726954640722,0,0,0,0,0,0,0,0,0,0,0.0595189439133922,0,0.114381417634503,0,0,0,0,0.807577787819909,0,0,0,0,-0.274278301517242,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0.145950672262487,0,0,0,0,0,0,0,0,0,0,-0.0561462782813525,0,0,0.0078167729564873,0,0,0.0241636153405353,0,0,0,0,0,0,0,0,0,0,0,-0.0576997667840922,0,-0.0359927942243621,0,0,0,-0.0165991882094855,0,0,-0.0687117245411645,0,0,0,0,0,0,0,0,-6.8105749320477e-05,0,0
MKreturn,0,0,0,0,0,0,0,-0.0369874902206788,0,0,0,0,0,0,0,0,-0.0335185231106302,0,0,-0.00526862132655948,0,0,0,0,-0.0481921352522854,0,-0.0559120649843971,0,-0.0167256441157347,0,0,0,0,0,0,0,0,0,0,0,0,-0.035441190614404,0,0.155355240910256,0,0,0,0.0486431361126346,0,0,0,0,-0.0209572645422636,0,0,0,-0.0229512076993164,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,-0.00262179974324051,0,0.00156361285545466,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00133096495101759,0,0,0,0.00468743973247433,7.76486428828346e-05,0,0.000133796052536968,0,0.00112219158530557,0,0,0.00426522280620053,0,-9.17364141915501e-05,0,0,0,0,0,0,0,0,0.00216707862304567,0,0,0,0,0.000202453291928953,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0822106430493407,0,0,0,0,0,0,0,0,0,0,0,0.176496853509474,0,0,0,0,-0.505472112507111,0,0.0466608106654316,0,0,0,0,0,0.162999051977313,0,8.67361737988404e-19,0,0,0.127606766673801,0,0,0.330969809631388,0,0,0,-0.219499420381638,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0.00255835627656663,0,0,0,0,0,0,0,0,0,0.00064813873600919,0.00246262281795802,0,0,0,-0.00289367906230831,0,0,0,0,0,0,0,0,-0.00197020421000849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00411953375728563,0,0,0,0,0.00299984588380952,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00613011302572318,0,0,0,0,0,-0.0032150467256365,0,0,0,-0.00465147122339469,-1.0842021724855e-19,-0.00754187016203724,-1.0842021724855e-19,0,0,-0.00138564041476563,0,0,0,0,0,0,0,0,0,0,-0.0077122035330814,0,2.16840434497101e-19,0,0,-1.0842021724855e-19,0,0,0.000210936510621051,0.00550619371375936,0,0,0,0,-0.0265029788108656,0,0
