,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X002236.SZ,X000568.SZ,X002241.SZ,X002475.SZ,X000625.SZ,X600741.SH,X600031.SH,X000338.SZ,X002456.SZ,X600066.SH,X300124.SZ,X000100.SZ,X300136.SZ,X300003.SZ,X601877.SH,X002008.SZ,X600809.SH,X002085.SZ,X600487.SH,X600271.SH,X600089.SH,X002508.SZ,X600177.SH,X600522.SH,X000157.SZ,X300115.SZ,X002294.SZ,X600118.SH,X000050.SZ,X600867.SH,X600699.SH,X000559.SZ,X000981.SZ,X600498.SH,X600372.SH,X600566.SH,X002179.SZ,X002180.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.19234444793575,0,0,0.112617777114282,0,0,0.0110427374680967,-0.0109089481263575,0.0991370155982727,0,0,0,0,0,0,0,0,0.0145774854629115,0,0,0,0,0,0.0484164907844554,4.33680868994202e-19,0,0,0,0.0711733974589003,0,0,0,0,0.0684723317403069,0,0,0,0,0,0,0,0,0,0,0.0377134764694483,0,0,0.00743516467086713,-0.0225344403944098,0,0,0,0,0,0
X600104.SH,0,0,0,0.364258751828141,0,0,0,0,0,0,0,0.102586004288704,0,0,0.0114509079160989,0,0.24289231558336,0.0227216483868104,0,0,0.140911874541442,0,0,0,0,0,-0.0264978744317816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430483078582802,0,0,0.132748024455743,0,0,0,0.0143632690355441,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.00151550390580592,0,0,0.268506710134994,0.0715446990893667,0,0,0,0.0527351203000816,0,0,0,0,0,0,0,0.0697593024331562,0,0,0.0597289627491493,0,0,0,0,0.0376509325645132,0,0,0,0,0,0,0.00540891198506579,0,0,0,0,0,0,0,0,0,0,0,0.028052568042084,0,0,0,0,0,0,0
X000651.SZ,0,0.0561086438443874,0,0,0.195616157337518,0,0,0,0,0.16518692249064,0,0.0803700113662698,0,0,0,0,0,0.138723120301958,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.102655329222049,0.0304184800523293,0,0,0,0.00587238231864439,0,0,-0.0320130680347496,0,0,0,0,0,0,0,0,-0.027256979965581,0,0.0415834441650844,-0.010035362312836,0.0216126181819145,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0457731191860353,0,0,0,0,0,0,0,0.0452291368251764,0.533879308918158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585317031937643,0.00425639089574833,0,0,0,0,0,0,0,0,0,0,-0.0178925072030249,0,0,0,0,0,0,0,0,0,0,0,0,0.00288960137576038,0,0,0,0,0,0
X600276.SH,0,0,0,0,0.0576033855590511,0,0,0,-0.102472861077956,0,0.104825642987947,0.00686486385597994,0.234481720174906,0,0,0,0,0,0,0,0,-0.106641883423839,0,0,0,0,-0.0118183743221535,0,0,0,0,0,0,-0.0260297917322363,0,0,0,0,0,-3.46944695195361e-18,0,0,0,-0.208840628334489,0.17093882594084,0,0,0,0,0,0,0.0173269280977698,-0.0104331570936028,0,0,0,0,0,0
X000725.SZ,0,0,0.102721667317573,0,0,0,0,0,0,0.0512182092357047,0,0,0,0,0,0,0,0,0.113231827778954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137429505928002,0,0,0.300326022072446,0,0.154170312039104,0,0,0,0,0,0,0.000186107863531576,-0.00688245622919392,-0.179734506163637,0,0,0,0,0
X002304.SZ,0,0,0,0,0.54602511582486,0,0,0,0,0,0.0551372471703016,0,0.0559058290540306,0,0,0,0.0525402867174639,0.0627182442911779,0.00989040162270428,-0.188571221705549,0,0,0,-0.0271989022619582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0215583262193229,-0.0465001021520484,0,0,0,-0.0498004166471982,0,0,0.0193687024186035,-0.0612715193882132,0,0,-0.00630378179635439,0,0,0,0,0,0,0
X000063.SZ,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0.353417852414655,0.141235903945431,0,0.0472428124711129,0,0,0,0,0,0,0,0.05683792501485,0,0,0,0,0,0.0789174661805528,0.0691601587856816,0.087826956658454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0807280222275163,0,0,0,0,0,-0.0418886412548244,0.0761442498690637,0,0,0,0,0,0
X600690.SH,0,0,0.113299443508943,0.230238842252399,0,0,0.0576654297515089,0,0,0,0,0.151470793678898,0.0882821643716044,0,0,0,0.155305477339108,0,0,0,0,0,0,0,0,0,0.0819154825854683,0,0,0,0,0,0,0,0,0,0,0,0,0.0112089338640851,0,0,0,0,0,0,0,0,0,0,0,0.00598653189338339,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.199802170767544,0,0,0,0,0,0,0,0.328489344494327,0,0,0,0,0.40106104763751,0,0,-0.266678173178667,0,0,0,0.053325880155124,0,0,0,0,0,0,0,0,0.111599048262532,0,-0.00699539326453361,0,0,0,0,0,0,0,0,0,0,-0.306382880905187,0.00663228973309029,0,0,0,0,0,0,0
X002236.SZ,0,0,0.334606763058112,0,0,0,0,0,0.157873299667222,0,0,0,0,0,0.118750284522926,0,0,0,0,0,-0.115338947767113,0,0,0,0,0,0.0753133553172269,0,0,0,0,0,0,0,0,0,0.203712123723364,0.0130692108198084,0,0.101548746350456,-0.085781901340957,0,0,0,0,0.00206372027838617,0,0,0,0,0,0,-0.0119171931269701,0,0,0,0,0,0
X000568.SZ,0.160375890783274,0,0,0,0.348187927308314,0,0.113288257144951,0,0.0133251549639245,0.00885640912816418,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0931942773972354,0,0,0,0,0.0302819619195753,0,0,0,0,0,0,0,0,0,0,0.0351617551054495,0,0,0,0,0,0,0,0,0,0,0,0,-0.020632844267875,0,0,0,0,0,0
X002241.SZ,0,0,0.0871904947558886,0,0,0,0,0,0,0,0.186896020987672,0,0,0,0,0,0.0908230688725752,0,0,0.249246151826122,0,0.218544220100858,0,0,0,0,0,0,0.157683012494815,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.191796964243765,0,0,0,0,0,0,0,0,0.00351737366698561,-0.0259853023970575,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0.0436190743090361,0.227055840702186,0,0,0,0,0,-0.0385070971355341,-0.0387520734746474,0,0,0,0,0.0826617866541618,0,0,0.166986343839846,0.0230786268041425,0,0,0,0,0,-0.0524863202327624,0,0,0.0676662275843201,0,0,0.122924542332787,0,0,0,0,0,0,0,0,0,0.0580569919268517,0,0.00981673395785966,-0.090740145300908,0,0,0,0,0,0
X000625.SZ,0,0,0.00305842607124244,0,0.0269629598831809,0,0,0,0,0,0,0.118720299800807,0,0,0,0,0,0.180588852657613,4.28970290972944e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129157555158669,0,0,0,0,0,0.026725895742053,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.548378690667704,0,0,0,0,0,0,0,0,0.0531177202586147,0,0,0,0,0,0,-0.0274385342930078,0,0,0,0,-0.172844883151309,0.124410297546634,0,-0.0241058856487714,0.0466759115282285,0,-0.019355451846333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00284338015568496,0,0,0.0257873844404596,0,0,0,0,0,0
X600031.SH,0,0,0,0.0155355055127426,0,0,0,0.0651451674843213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159792778396212,0,0,0,0,0,0.27275504565583,-0.252913150306801,0,0,0.243016884597482,0,0,0,0,0,0,0.113200770170007,0,0,0.18414992183718,0,-0.0314104563978185,-0.00818739044335589,0,0,0,0,0,0
