,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000063.SZ,X600690.SH,X000568.SZ,X600703.SH,X600741.SH,X002475.SZ,X002236.SZ,X300003.SZ,X000338.SZ,X600031.SH,X601877.SH,X300124.SZ,X002008.SZ,X600809.SH,X002456.SZ,X000625.SZ,X600867.SH,X600066.SH,X600271.SH,X600487.SH,X000100.SZ,X000981.SZ,X002294.SZ,X600566.SH,X000596.SZ,X002241.SZ,X300142.SZ,X300136.SZ,X002508.SZ,X000661.SZ,X000050.SZ,X000157.SZ,X002007.SZ,X002038.SZ,X002180.SZ,X600522.SH,X002049.SZ,X002179.SZ,X600089.SH,X000977.SZ,X600498.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.349546816670713,0,0,0.0851230878129855,0,0,0.0457012363012204,0.00421263263295178,0,0.043516111206708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111076264546882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0097709769147586,0.0184074392867031,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.374021876226082,0,0,0,0,0,0.0494092416702128,0.0269664350992477,0,-0.026141125390555,-0.133397166036421,0,0,0,0,0.111147311506396,0,0,0,0.046058007746837,0,0,0,0,-0.115608830000667,0,0,0,0,0,0,0,-0.0942493653086242,0,0,0,0,0,0,0,0,0,0.0915928091271741,0,0,0,0
X002415.SZ,0.103708247359151,0,0,0,0,0,0,0,0,0,0,0,0,0.0832353328509943,0.0290327674255114,0,0,0,0,0,0.17040312786836,0,0,0,0,0,-0.0511317532281116,0.254307261891185,0,0,0,0.138607868776648,0,0.19942804485291,0.0303733091224018,0,0.00649346362056429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00639476196863048,0,0,0,0,0,0,0
X000858.SZ,0.125580183973423,0,0,0,0.187889716607159,0,0,0,0,0,0.605412046207217,0,0,0,0.00840336845854739,0,0.0269077988392115,0,0,0,0,0,0,0,-0.0947468699959278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805676004292378,0,0,0,0,0,0,0,0,0.0104604959360943,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0.388018830323102,0,0,0,0,0,0.34081803073781,0,0.0318491442145238,0,0,0,0,0,0,0,0,0,0,0.0284646103811513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227591803371053,0,0,0,-0.0365658827630407,0.214113881990107,0,0,0,-0.117727998607294,0,0,0,0.0429662912702296,0.0709337722048921,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0986801794988732,0,0,0,0,0.310362294894512,0,0,0,0,0,0.131918357046488,0,0,0,0,-0.0371690138508181,0,0,0,0,0.054466623861121,0,0,0,0,0,0.174642142373669,0,0,0,0.0981374060725576,0,0,0,0,0,0,0,0,0,-0.054982896166018,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0,0.186286181513949,0.24800758723705,0,0.308174844743408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.047315445217167,0.312497156748624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0214135891275317,-0.0057996246906449,0,0,0,0,0,0
X000725.SZ,0,0,0.036134017580532,0,0,0,0,0,0.127718663102372,0,0,0,0.00709248125872737,0,0.0158577217791313,0.084166755838271,0.288349015543676,0,0,0,0,0,0,0,0,0,0,0,0.213473182627012,0,0,0,0,0,0,0,0.0131140923909275,0,0,0,0,0,-0.168637079335862,0,0,0,0.21870488072989,0,0.0731806043118858,0,0,1.73472347597681e-18,0.0676824263837202,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.0199520141039722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037249195053789,0,0,0,0,0,0,0,0,0,0.0677517936832206,0,0.0944378998848652,0,0,0.195709657607459,0,0,0,1.38777878078145e-17,0,0.242883574064,0,0,0,0.106952354858458,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0
X600690.SH,0.0389843791616785,0,0,0.258102173385749,0.233181765260183,0,0.160054742612815,0,0,0,0,0,0.0338885759176018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402905357897264,0,0,0,0,-0.00662269383647922,0,0,0,-0.124539802628399,0,0,0,0,0,-0.00801022513489303,-0.014706374771001,0,0,0,0,0,0
