,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X002506.SZ,X000100.SZ,X002292.SZ,X600031.SH,X600066.SH,X002241.SZ,X600118.SH,X000559.SZ,X600741.SH,X002236.SZ,X000157.SZ,X600372.SH,X002475.SZ,X002049.SZ,X002465.SZ,X000338.SZ,X600089.SH,X000568.SZ,X600498.SH,X600177.SH,X300124.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X600867.SH,X601877.SH,X002456.SZ,X002129.SZ,X600582.SH,X002085.SZ,X002426.SZ,X002074.SZ,X000977.SZ,X300146.SZ,X000623.SZ,X000550.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0530361014081905,0,0.0761535054181957,0,0,0,0,0,0,0,0,0,0,0,0.0670853997209643,0.0191157440853934,0,0,0,0,0,0.153197580901748,-1.73472347597681e-18,0.0599169755304658,0,0,0,0.00659287712133958,0,0,0,0,0,-0.00227522499574917,0,0,0,0,0,0
X002506.SZ,0,0,0.215003459847424,0,0,0,0,0,0,0,0,0,0,0,0.277112907998883,0,0,0,0,0,0,0,0,-0.170417557406597,0,0.0111952875167004,0,0,0,0.0885768805288942,0.0667761982857939,0.190912140190487,0,0,0,0,0,0,0.286284018054905,0.152134603997242,0,-0.0328313825898095,-0.108842216304011,0,0,0,0,-0.193940806135242,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0512508022720704,0,0,0.052932825161842,0,0.0261683995516661,0,0,0,0,0,0,0,0,0,0,0,0.0481424507763744,0,0,0,0,0,0,0.0897012176660184,0.0797930982110178,0,0,0,0,0,0,0.181803697288045,0.0676956203042845,0,0.00205064619450894,-0.0397121925495544,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.164906529543621,0,0,0,0,0,0,0.302724986517643,0,0,0,0,0,0.0398861717644317,0,0,0.139873977236264,0,0,0,0.418036028399975,0,-0.0306814567478359,0,0.251665465696015,0,0,0,-0.217088507697822,0,-0.0373562176597869,-0.0400524968337184,0,0.290523913273224,0,0,0,0
X600031.SH,0,0,0.0961724758157339,0,0,0,0,0,0.0475733795410443,0.0255628955906628,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.102208224862929,0,0,0.202491437917111,0.015113754479245,0,0,0,0,0,0.200631960823719,0.0495427061038116,0,0,0,0,0,0,0.0227123378317359,0,0,0,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869341696898657,0.185451335404733,0,0,0,0.0827086521206546,0,-0.0588959215179784,0,0,0,0,0,0,0,0,0.0579216889432713,0,0,0,0,0,0,0.0745306403048243,0,0,0,0,0.251198775537054,0,0,0,0.0157616900587162,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130563690475566,0,0,0,0,0,0,0,0,0,0,0,0.0934491423355984,0,0,0,0,0,0,0,0.0200798544814416,0.1174884424018,0,0,0,0,0.213959741767073,0,0.205536402148654,0,0,0.0447788543111417,0.00373218751704376,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.0846960073561038,0,0,0,0,0.133740248119608,0,0,0.0375329917377553,0,0,0,0,0,0.170585169085507,0,-0.012104697886631,0.0177686940651232,0,0,0,-6.93889390390723e-18,0.192423738915456,0,0,0,0,0,0,0,0,0.0769927791162045,0,0,0,0.123004245320247,0.0408010012273711,0,0,0,-0.0163202144302669,0.021050263399588,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.0489386289593151,0,0,0,0.0314426734854976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167636931547172,0,0,0,0,0,0.0113791099634764,0,0,0.179765061393642,0,0.210948757711696,0.14214351298485,0,0,0,0,0,-0.00637134017910683,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0130574486626409,0,0,0.0482329137404183,0,0.103485790650053,0,0,0,0,0,0,0,0,0,0,0,0.0573219285455095,0,0,0,0,0,0,0.118293723419426,0.0530131288281962,0.088576938359287,0,0,0.0251792974500766,0.00813221720625829,0,0,0,0,0,-0.0043000271313531,0,0,0,0,0,0
X002236.SZ,0,0,0.0534945052012108,0,0,0,0,0,0,0,0,0.0739902278296364,0.0045271272965101,0,0.0238922380992821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609179598774348,0,0,0.134889357998879,0,0,0,0,0.179225833923295,0.0831002316001591,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751035588515891,0,0,0,0,0,0,0,0.0662330081465592,0,0,0,0,0.14048061422447,0,0,0.311189939835364,0,0,0,0,0,0,0.101357252981268,0.0124624744900626,0,0,0,0,0,0,0,0,0,0,0.0268384676045631,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.618945045543064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0563352877105543,0.204565518482338,0,0,0,0.0396514835252766,0,0.0754046947695336,0,0.0207185016299152,0,0.0690245042973748,0,0,0,-0.0086149297383271,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0076740446199251,0,0,0,0.0789428094271642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258039175843083,0,0,0,0,0,0,0,0.111279567320158,0,0,0,0.124086675402388,0,0,0,0,0,-0.0816635298310934,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.200048135723466,0,0,0,0,0.352683147687324,0,0.104884447747102,0,0,0,0.031832835445968,0,0,0,0,0,0.0582319225548442,0,-0.404083810746207,0,0,0,0,0,0,0.128867551268832,0,0,0,0.0675336006191805,0.20120369676258,0,0,0,0,0,-0.0572221489883687,0.0556430457518934,0,0,0,0,0,0
X002465.SZ,0,-0.0175114124890224,0,0,0,0,0,0,-0.0528969308703918,0,0,0,0,0,0.0227821674760081,0,0,0,0.184243490743136,-0.0102965976037798,0,0,0,0.0364912457304184,0,0,0,0,0,0,0.115733851265224,0,0.0173036842114625,0,0,0.0465640989197975,0,0,0,0.148469226707732,0.109375087295142,0,-0.00577404245093146,0,0,0.0583638789311305,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0209591688659249,0.068048262567827,0.0813028136836834,0,0,0,0,0,0,0,0,0,0,0.0376905850775136,0.187517183081567,0.163227676333046,0,0,0,0,0,0.0909008575752088,0.03477347173179,0,0,0,0.00209522982403621,0,0.00716920324566681,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.0994971646661065,0,0,0,0,0,0,0.0956852032037911,0,0,0,0,3.46944695195361e-18,0.0654210355401607,0,0.0568937371501071,0,0,0,0,0.247208711002541,0.0462375219116176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0.0195174481009861,0,0,0,0,0.0479756033998287,0,0.10229787862347,0,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0.0884712996565099,0,0,0,0,0.00598579427424293,0,0,0,0.0531613869940603,0,0,0,0,0,0,0,0,0,0,0,0,0.0876507014039598,0,0,0,0,0.109674254911651,0,0,0.18669112040681,0.0206212832706109,0,0,0.0585335017117932,0,0.0120213585528912,0,0,0,0,-0.0253722553414457,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834273541618292,0.00059284182243917,0.182560564239956,0,0,0,0,0,0,0,0,0,0,0,0,0.188741118812279,0,0,0,0,0,0.00581295853441154,0.162137470599958,0,0,0,0,0,0.0466689762081342,0,0,0,0,-0.0203317637837666,0,0,0,0,0,0
X600177.SH,0,0,0,0.0688557637838735,0,0,0,0,0,0,0,0.00976785558214061,0,0,0,0,0,0.110803596135551,0,0.0537959482002161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0242194471624344,0.00592831250828362,0,0,0,0,0,0.546006597173651,0,0,0.00830186177514462,-0.00258256643650614,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.227004875990157,0,0,0,0,0,-0.0466733840184462,0,0,0,0,0.10118186007875,0,0,0,0,0,0,0,0.0724379963854606,0,0,0,0.0988418668971548,0,0.231593832004275,0.286153142115237,0,0,0,0,0.0462945546932444,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0352255632387273,0,0.0137685723625486,0,0,0.0979836465835399,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0631968611659819,0.109884101687189,0,0,0,0,0,0.0800568803101553,0,0,0,0.00855033254265371,0,0,0.0411353522685998,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.05944112934521,0,0,0,0,0.0241953062709615,0,0,0,0,0,0.0306811810044349,0,0,0,0,0,0,0.134653036932654,0.365686131980701,0,0,0,0.0441989066866462,0,0,0,0.020514115360862,0,0.0769242988147177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,-0.000387955445649098,0,0,0,0,0,0,0,0,0,0,0,0.0161664101953399,0,0,0,0,0,0,0,0,0.05198006553139,0,0,0.282419293983449,0,0,-0.0439278616585366,0,0,0,0.167216812243873,0.110725218687531,0,0,0,0,0.154858007780066,0,0,0,0,0,0.312025494262898,0,0,0,0.0403704511744344,-1.73472347597681e-18,0,0,0,0,0,0
X600867.SH,0,0,0,0.0346862877985532,0,0,0,0,0,0,0,0,0.138798728709642,0,0,0,0,0.0855758427360236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149990563172537,0.0502181031084931,0,0,0,0,0,0,0.0494740087271336,0,0.00508926404433136,0,0,0,0.173727507705125,0,0.0939828660685399,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0.274059446395038,0,0,0,0,0,0,0,0,0,0,0.0942067258263956,0,0,0,0,0,0,0,0,0,0,0.193211460637879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.418868496502222,0,0,0,0,0,0,0,0.185718847221167,0,0.0254032505362858,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.119490779547414,0,-0.0178185290554724,0,0,0.375146257717976,0,0,0,0,0,0,0,0.0803048762392798,0,0,0,0,0.146060642543316,0,0.188616840812627,0,0,0,0,0,0,0,0,0,-0.000716398655476494,0,0,0,0,0,0,0.0553591857351884,-0.0336585949010969,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543762627916707,0,0,0,0,0.0183482454125171,0,0,0,0.202309794733166,0,0,0,0,0,0,0,0,0.00310650402570081,0,0,0,0,0,0.233201816234498,0,0.0890862683274343,0,0,0.0910737583374178,0.0644231165616469,0,0,0,0,0,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.133560080506745,0,0,0,0,0,0.115255674272906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77555756156289e-17,0.225254124599546,0,0.174083314658511,0,0,0.151841341606559,0,0.0584227265179267,0,0,5.75666207896799e-05,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0.0582990052398787,0,0,0,0,0,0.0313902186054007,0,0,0,0,0.131666770904238,0,0,0,0,0,0,0,0,0,0,0.0885334518704798,0,0,0,0,0,0,0,0.102468666452167,0.172578771787387,0,0,0,0.0502358013380928,0.0944330911388261,0,0,0,0,-0.064046483580119,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0924611767106325,0,0,0.151150440652588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943453255697766,0,0,0,0,0,-0.0119354226575123,0.0948344885116378,0.18801747507287,0,0,-0.0651387595999857,0,0,0.133347532360943,0,0,0,0,0.0366977858218465,0,-0.0386254133163582,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.177991848038766,0,0,0,0.03091798270783,0.391347635501578,0,0,0,0,0,0.0330164594166681,0.15625302364798,0,0,0,0,0,0,0,0,0,0,0,0,0.0468150374358308,0.154960688776855,-0.114162233911193,0.244869260220671,0,0,-0.0216133699316236,0,0,0,-0.0418963998264968,0.0276835721805636,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0112533698154278,0,0.0621009375143215,0,0,0,0.142470400260878,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.172954268758873,0.271273221198993,0,0.145992921589754,0.0726176162840442,0,0,0,0.00857876838148995,0,0.0160781043128733,-0.0266423681441092,0,0.00334954760628862,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174648348208559,0,0,0,0.0213283022139425,0,0,0,0,0.152490157865104,0,0,0,0,0,0,0.217145867597075,0,0,0,0,0.168824846891412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00178103145914751,0,0,0,0,0,0
X000623.SZ,0,0,0.0327564943785106,0.00371596731211934,0,0,0,0,0.10461043206193,0,0,0,0,0,0.0233049060342964,0,0,0,0.109184327838754,0,0,0,0,0,0,0,0,0,0,0,0,0.459861237995969,0,0,0,0,0.0942057042234872,0,0,0.0521939347201463,0,0,0,0,0.039392819395153,0,0,0,0,0,0,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.462820267349762,0,0,0,0,0,0,0,0,0.0381151765337916,0,0,0,0,0,0,0,-0.02894054700003,0,0,0,0.12056409749558,0,0,0,0,0,0,0,0,0,0,0,0.00844336332455936,0,0,0,0,0.111722925533318,0,0,-0.00869790726975242,-0.0100203779522932,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0103429691340871,0,0,0,-0.0431397877184376,0,0.209845132638628,0,0,0,0,-0.0575440596468601,0,0,0,0,0.0973706763603384,0,0,0,0,0,0,-0.0127157682867293,0.0240767558383623,-0.0179456744652145,0.0453731985944401,-0.090443270741405,0,0,0,0,-0.119045512610692,0,0,0.0204496204839604,0.0232297439219802,0,0,0,0.00531027573508568,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223134335043292,0,-0.701026215505052,0,0,0,0,0,0.659838984737105,0.0893253442710794,0,0,0,-0.108084315178947,0,0,0,0,0,0,0,0,0,0,0.416186278393294,-0.0955276664904408,0,0,0,0,0,0,0,0.187740674218382,0,3.46944695195361e-18,0,2.1049176331942,0,0
TED,0,0,0,0,0,0,-0.0312090348805025,0,0,0,0,0,-0.0611147420116126,0,-0.046510845360455,0,0,0,0,0.0230879961136288,0,0,-0.189954262836478,0,0,-0.141825712401833,0,0,0,0,0,0,0,0,-0.0476614784370625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.360632015286602,0,0,0,0,2.43591150880342,0,0
RealEstate_excess,0,0,0,0.195770660162389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013063918809997,-0.0821875877317062,0,0,0,-0.170318459840444,0,0,0,0,0,-0.272808921148577,0,0,0,0.0626367275324463,-0.0296991790784775,0,0.14870940291538,0,-0.051458360311686,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0875469207390952,0,0,0,0.0204493476184976,-0.174001354478339,0.0576398051063194,0,0,0,0,0,0,-0.153707970685177,0,0,0,-0.0217806055354857,0,0,0,0,-0.0985535053758626,0,0,0,0,0,0,0.0950945551103709,0,0.0801437391233769,0,-0.14192763941468,-2.16840434497101e-19,0.13164619097993,0,0,0,0,0,0.105103754601686,-0.0306150732999079,0.283976648549465,0,0,0,0,0
MKvol,0,0,0,0.00211494207828688,0,0,0,0,0,0,0,-0.00584361139799183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000245361371305854,0,0.00562849694780395,0,0,0,0,0,0,0,0,0.0260767038291477,-0.00453044826184807,0,0,0,0.043482890202805,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013810201638597,-0.015916280014981,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.000351923592061757,0,0,0,0,0,0,0,-0.00603361618446379,0,0,-0.0021480435508272,0,0,-0.00350706417655975,0,0,0,0,0,0,0,0.00382909680121986,-0.00982592013765348,0,0,0,0,0,0,0,0,0,0,0,-0.000699745272318774,0,0.00387665930848654,0,0,0,0,0,0,0,0,0.00200122624630383,0.00123368553822465,0,0,0,0.0293484795383624,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00107699131898528,0,0,0,0,0,0
