,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X000568.SZ,X002236.SZ,X600271.SH,X000100.SZ,X600031.SH,X002241.SZ,X600118.SH,X600177.SH,X002292.SZ,X002475.SZ,X000338.SZ,X600372.SH,X002007.SZ,X000559.SZ,X002180.SZ,X300003.SZ,X002456.SZ,X002506.SZ,X000157.SZ,X002074.SZ,X600522.SH,X600867.SH,X002426.SZ,X002294.SZ,X002508.SZ,X600089.SH,X000981.SZ,X002085.SZ,X300124.SZ,X000869.SZ,X601877.SH,X002465.SZ,X000050.SZ,X600498.SH,X002179.SZ,X002249.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.196770967598411,0,0,0,0,0,0,0.280284206553457,0,0,0,0,0,0.0637825077195535,0,0,0,0,0,0,0,0,0,0,0.0176406000440425,0,0.0397127032298975,0,-0.0965148842318804,0,0,0.0742618001052659,0,0,0,0,-0.0826396285868274,0,0,0,0.100477682149545,0,0,0,0,0,0,0,0,0.0219980432515561,0,0,0,0,0,0,0
X600104.SH,0.171184736246006,0,0,0,0,0,0,0.253062527069474,0,0,0.00522267702088257,0,0,0,0,0,0,0,0,0,0,-0.0627299079116362,0,0,0,-0.028614668539071,0.0465360646476045,0.0117983766509641,0,0,-0.0464628181636568,0,0,0.00505254001125067,0,0,0,0,0,0,0,0.0412801520353833,0,0,0,0,0.0255559374803845,0,0,0,0.0302721361011763,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0.0176256841704836,0,0,0,0,0.0663171695309041,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10067862293339,0,0,0.107351916654695,0,0,0,0,0,0,0.0299796182039895,0,0,0,0,0.0421669345671678,0,0,0,0,0.153245385615306,0,0,0,0.111445638671491,0,0,0,0.0257565829935722,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.355309323543722,0,0,0,0.305727114699445,0,0,0,0,0.215217931679068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0131679204997613,0,0,0,0,0.0344787261703865,0,0,0,0,0,0,0,0.00243835242857226,0,0,0,0,0,0,0
X002304.SZ,0.0463145829332481,0,0,0.633065294981868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0252529880984711,0.144241089355033,-0.0101048450418597,0,0,0,0,0,-0.0254695662171678,0,0,0,0,0.0461411206151258,0,0,0.0517788472033957,0,-0.0436708330644852,0,0,0,0,0.0476947945051833,0.0137518426830531,0,0,0,0,0,0
X600276.SH,0,0,0,0.0207110219784082,0,0,0,0,0.223845743349834,0,0,0.0805750136069775,0,0,0.0201216330490571,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281571744984818,0,0,0,0,0.0148995514788381,-0.00411697268421143,0,0.0153459907854485,0,0.0283882583940907,0,-0.0209581197205801,0,0,0,0,0,-0.0187562471247394,0,0,0,0,0.00206128525593253,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0731814561197374,0,0,0,0.213255656844065,0.0198516873072817,0.0351691577097774,0,0,0,0,0.18818662850629,0.0560682298063312,0,0.0287370485942085,0,0,0,0,0,0,-0.0505209118023475,0,0,0,0,0,0,0,0,0,5.42101086242752e-20,0.175457525213695,0.102698511887521,0,0,0,0,-0.0338757673153848,0.0252115488093297,0,0,0,0,0,0
X000625.SZ,0,0.693563409196817,0,0,0,0,0,0,0,0,0.0449162870156406,0,0,0,0,0,0,0,0.0894102196822674,0,0,0,0,0,0,0.0255551057227827,-0.0610011178711317,0,0,0,0.093729873755035,0,0,0.00789898401358473,0,0,0,0,0,0,0,0,0,0.0201851479339506,0,0,0,0,0,0,-0.0285180398750854,0.0754207492689997,0,0,0,0,0,0
X600690.SH,0,0,0.0425336259386216,0,0,0,0,0,0,0,0.098716846692829,0,0,-0.001926655856581,0,0,0,0,0,0,0,0,0,0,0,0.039872564832061,0,0.0375868048888254,0,0,0,0,0,0.0332097429910659,0,0,0,0.124538338000832,0,0,0,0,0.220134800566146,0,0,0.0622454100525754,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0142768173149563,0,0.0968397345848101,0,0,0,0.114226941821381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.038125227426175,0,0,0,0.135244108369618,0,0,0,0.0538672984577556,0,0,0,0,0,0.135326437420931,0,0,0,0,0,0.0225600613954058,0,0.0473292219529918,0,0,0,0.047003795719067,0,0,0,0,0,0
