,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000725.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000625.SZ,X000063.SZ,X600703.SH,X002292.SZ,X600690.SH,X000100.SZ,X002241.SZ,X600118.SH,X600271.SH,X000559.SZ,X600031.SH,X600066.SH,X002236.SZ,X600741.SH,X600372.SH,X000157.SZ,X002475.SZ,X000338.SZ,X000568.SZ,X600089.SH,X600177.SH,X002465.SZ,X300124.SZ,X002049.SZ,X601877.SH,X002129.SZ,X002294.SZ,X000869.SZ,X300003.SZ,X002074.SZ,X600867.SH,X600582.SH,X002506.SZ,X002456.SZ,X600498.SH,X000977.SZ,X002426.SZ,X300001.SZ,X000547.SZ,X600839.SH,X002085.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0425281012980019,0,0,0,0,0,0,0,0,0,0,0,0,0.00769661544952289,0.00439911657635534,0,0,0,0,0,0,0,0,0,0,0,0.0317063412084412,0.129740076156046,0,0,0,0,0.0640184373771952,0,0,0.0217278288855022,0,0.0189568110769868,-0.0456833831217479,0.0396064245249436,0.0467831413164172,0,-0.0833444889010019,0,0,0,0,0.0162030019365853,0,-0.0240211075030707,0.0318013966028337,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0.144066061852057,0,0,0,0,0,0.0146359242744521,0,0,0,0.121625860875443,0,0,0,0,0,0,0.0183542822852958,0,0.161107998396904,3.46944695195361e-18,0,0,0,0,0.0403699707028702,0,0,0,0,0,0,0.0189236534659155,0,0,-0.0882427731234911,0,0,0,0,0,0,-0.0331077969587492,0.0202470495838904,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0114856737545664,0,0,0,0.0392568399813353,0,0,0,0,0,0,0.169158772671347,0,0.00662755480157095,0,0,0.279156018654125,0,0,0.0827857267327437,0.0251295206895253,0,0,0,0,0,0,0.0914572418517871,0,0.0395513841484533,0,0,0,0,0.00280059660562674,0,0,0,0,0,-0.0019725484268852,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.204656863288452,0,0,0,0.107588006496998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0827654401307419,0.193250879269619,0,0,0,0,0.0281994991732958,0,0,0,-0.0467660689609018,0,0,0,0,0,0,0,0,-0.0101222295453735,0,0,0,0.0186313207784451,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0609676360298047,0,0,0.0396752217248883,0,0,0,0,0,0,0.0143749302203028,0,0,0,0,0,0,0,0,0,0.14399876851423,0,0,0.0405740013085754,0,0.115882071196623,0,0,0,0,0,0,0,0.00596089202751368,0,0,0,0,0.0618545705799357,0.0298613260347865,0,0,-0.00275849748439321,0,0,0,0,0,0,0
X002304.SZ,0,0.0388592367078694,0,0.0791537691087234,0,0,0,0,0.015683497026494,0,0,0,0,0.0672058713567471,0,0,0,0,0,0,0,0,0,0,0,0,0.170644182260697,0,0,0,0,-0.0276857950912477,0,0.0892617749954536,0,0,0,0,0,0,0.00364766384248521,0,0,0,0,0,0.0466175813814329,0,0,0,-0.0211129361957377,0.0217352881306896,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0606821156238649,0,0,0,0,0,0,0,0.258362995547552,-0.173458882427227,0,0,0,-0.0109088892892319,0,0,0,0,0,0,-0.0356960250894124,0,0,0,0.0798736101501821,0,0.0228221743931479,0,0,0.0303028705723028,0,0,0,-0.0700477720303214,0.0749970350397034,0.052412504599964,0,0,0,-0.00158173230695921,0,0,0,0,-0.0443033375335131,0,0
X600276.SH,0,0,0,0.0167860351693801,0,0,0,0,0,0.00548767942195977,0,0,0,0.0750618955401594,0,0,0,0.107880336033156,0,0,0,0,0,0,0,0,0,0,0,-0.181522170519917,0,-0.0383344984544471,0,0,0,0.0640790856410983,0,-0.0726743176053647,0,0,0,0,0.00740976279730803,0,0,-0.0485016792331172,0.170518142784163,0,0.0184484877996581,0,-0.0339778503410329,0.0258149296224279,0,0,0,0,0,0
X000625.SZ,0,0.109002892569598,0,0.0480874138480682,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135927120926034,0,0.395636095839519,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153645509628345,0,0,0,0.0207179224731135,0,0,0,0,0,0,0,0.0312062927365381,0.0115124729422042,0.170445624234394,0,0,0,-0.0405525481057759,0,0,0,0,0,0
X000063.SZ,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0349984729626063,0.0423874979376954,0.111337341148773,0,0.207373942585259,0,0,0.133626127254722,0,0,0,0,0,0.0133246039025462,0,0.0115433185354147,0,0.099535425128039,0,4.33680868994202e-19,0.0160124456619922,0,0,0,-0.00115193824096921,0,0,0,0,0,0,0
X600703.SH,0,0.190326253992018,0,0,0,0,0,0,0,0,0,0.0477173081618561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0704641952077031,0,0,0,0,0,0,0,0,0,0.0229789807421874,0.0951598914877675,0,0,0,0,0,0,0.156391809539904,0,-0.0267763591185973,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0.350097974348984,0,0,0,0,0,0,0,0,0.038576358740932,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0637598430756656,0,0,0,0,0,0,0.0612109353584594,0.0824925945910614,0,0,0.112766729786853,0.184242995082374,0,0,0,0.125807256411742,0,0,0,0,0,-0.0424853100028988,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,-2.16840434497101e-19,0,0,0,0.0107285855672871,0,0,0,0,0,0,0,0,0.0426732523217797,0,0,0.0368034678194203,0,0,0,0,0,0,0,0,0,0,-0.000691143974446299,0,0.0107641786329926,0,0,0,0,0,0.0577650715338879,0,-0.0278781646692069,0,-0.065022210244777,0.0181813219953465,0,-0.0309604059309347,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0177420064278998,0,0,0.0359022825224056,0,0,0,0,0,0,0.223349428248436,0,0,0,0,0,0,0,0,0,0,0,0,0.0172452520352073,0,0.0484843930090584,0,0,0,0,0,0,0.0191582094297702,0.0316801355218535,0,0,0,0,0.0121596003722822,0.166319458433248,0,0,-0.00049523484819754,-0.00106271900875521,0,0,0,0,0,0
X002241.SZ,0,0,0.0967034972327841,0,0,0,0,0,0,0,0,-0.070324890448206,0,0,0,0,0,-0.0454427013877262,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00188224798842214,0,0.453566447619629,0,0,0,0,0,0,-0.11696833643779,0.0109651114961339,0,0.220131067680255,0,-0.0186781427335853,0.129155519562073,0,0,0,0.0233264751309318,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0.0298056202711898,0,0,0.106266317574931,0,0,0,0,0,0,0,0.0735603033161039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0371492608439685,0,0,0,0,0,0.0127183297006513,0,0,0.459093446743422,0,0.0352334237055431,0,0,-0.00726729444129856,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202075922078593,0,0,0,0,0,0.0120210084536953,0.0333462349896121,0,-0.0398551039420722,0,0,0.13003109438455,0,0,0,0,-0.111906524005614,0,-0.0246420638829844,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0.106483881611191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188015135966826,0,0,0,0,0,0,0.128126536767961,0,0,-0.00585093148642832,0,0,0.146946264180732,0,0.126019503778605,0,0,0.154398253386462,0,0,-0.0199232706619706,0,0,0,0,0,0
X600031.SH,0,0,0.0554208034338247,0,0,0,0,0,0,0,0,0.0295399963685842,0,0,0,0,0,0,0,0,0,0,0.023467636799143,0,0,0.112164181202931,0,0.0485447725461328,0.206052888817164,0,0,0.0459174928891062,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.0565302058633404,0,0,0,0,0,0.224646319162305,0,0,-0.00914532590517025,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.156183219927224,0,0,-0.00234338677261441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.428641314065162,0,0,-0.0799707398018352,0,0,0,0.00440628904570933,-0.116201044083818,0.0627329700038613,0,0,0,0,0,0,0,0.0332353199363242,0.0723136976550498,-1.73472347597681e-18,0.0332191024868917,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0447780437591491,0,0,0,0,0,0,0.0159802351162711,0,0,0,0,0,0,0.275830053136214,0,0,0,0.0192232821719304,0,0,0,0,0,0.0634715042004867,0,0,0,0,0,0,0,0,0.00619346927345587,0,-0.0100319282414187,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.122985752105016,0,0,0,0,0,0,0.0940223350007348,0,0.00420505759832595,0,0,0,0,0.0406367078512945,0,0,0.00379927527372206,0,0,0,0,0,0,0,0.0410305280062116,0,0,0,-6.93889390390723e-18,0,0,0,0.118073443180146,0,0.0536717044503739,0,0.0295929582805632,0.0148928274405044,0.0294507318510979,0,0,0,-0.00742772348725399,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0438504578960485,0,0,0,0,0.520313215401669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00071254514514078,0.25000062935028,0.0216484042076292,0,0,0,0,0,0.06709874868222,0,0,0.0790104170596036,0,0.0928720274239733,0,0,-0.00153488570777434,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.0602334134436152,0,0,0,0,0,0,0,0,0,0.111188104459388,0,0,0,0,0,0,0,0,0.190224978509578,0.113278770085896,0,0,0,0,0.0233563330099467,0,0,0,0,0,0,0.0100009003730607,0.110140843149704,0,0,0,0,0.0840550828676673,0,0,0,0.0144559242211215,0.00669018560403311,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118525601098073,0,0.1786664428681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0418200305447862,0,0.0795411846100656,0,0,0.0789599768797942,0,0,0,0.0189754019593254,-0.067831501691106,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0630773269390623,0,0,0,0,0,0.00905913434948228,0,0,0,0,0.0814254915794582,0,0,0,0,0,0,0,0,0,0,0.114087723429924,0,0,0,0.0495996000555253,0,0,0,0.0937290248949447,0,0.00544930436275924,0,-8.67361737988404e-19,0.0548291897303529,0.106489041741211,0,0,0.00199499549875758,0,0,0,0,0,0,0
X000568.SZ,0,0,0.036360122217709,0.0843530827681494,0,0,0,0,0,0,0,0.00753874414798337,0,0,0,0.0572798905161052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111879907610271,0,0.118061871966392,0,0,0,0,0,0,0.0467207293187889,0,0,0,0,0.00575129193949061,0.0983850354022139,0.0117798690247499,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.0552929443194522,0,0,0,0,0,0,0,0,0,0,0,0.0126734509849992,0,0,0,0.261829046477389,0,0,0,0.0218495479452277,0.0398464449819626,0,0,0,0,0.244233938722056,0,0.0295452161807231,0.0487405755753933,0,0,0,0,0,0,0,0,0,0.0759640452730743,0,0,0,0,0.0284499172108752,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0,0,0.0435679505474419,0,0,0,0,0.0516079360724105,0,0,0,0,0,0,3.46944695195361e-18,0,-1.0842021724855e-19,0,0.0271826102005386,0,0,0.0373989134628097,0,0,0.334065767168578,0,0,0,0,0,0,0,0.116877232235718,0,0,0,0,0,0,0,0,0,0,0,0,0.0430094097857146,0.0488757766055514,0.0545068487173209,0,0.00109859026174111,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00447939277322057,0,0,-0.004275881954149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114363680397459,0,0,0.0594836161823313,0,0,0.0990079225938332,0,0.0581910215346698,0,0.0606470316105647,0,0,0.0871947990607892,0.189367928895664,-0.0218326548099795,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.119479919527906,0.191469556660686,0,0,0,0,0,0,0.154382633995816,0,0,0,0,0,0,0,0,0,0,0,0.128152683564869,0,0,0,0.0454901672474086,0,0,0,0,0,0,0,0.082532969192453,0,0.203258339458859,0.198023434989666,0,0,0,0,0,0,0.0391724701529408,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0159294621367937,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143811077304195,0,0,0,0,0,0,0,0,0.147563029256534,0,0,0.0529606696003093,0.279422322277194,0,0,0.18579000505847,0.0981819462079121,0,0,0,0,0,0.067714043024682,0,0,0,0,0,0
