,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X000568.SZ,X600066.SH,X002241.SZ,X002475.SZ,X600031.SH,X002236.SZ,X000100.SZ,X600271.SH,X002456.SZ,X002085.SZ,X000338.SZ,X600118.SH,X600177.SH,X002292.SZ,X002180.SZ,X000157.SZ,X000559.SZ,X600372.SH,X600867.SH,X002007.SZ,X300003.SZ,X300124.SZ,X002294.SZ,X002074.SZ,X002506.SZ,X002426.SZ,X600498.SH,X600522.SH,X600089.SH,X601877.SH,X002508.SZ,X002465.SZ,X000050.SZ,X000869.SZ,X600566.SH,X300115.SZ,X000981.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545305315388118,0,0.10266674546683,0,0,0,0,0,0.00823171166459337,0,0,0,0.246169023396589,0,0,0,0,0,0,0.0356796649898305,0,0,0,0,0,0,0,0.0805321703879177,0,0,0,0,0,0,0,0.0624527683815789,0,0,0.071474937010562,-0.00838892188799988,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.094246869058444,0,0,0,0.0139497430514205,0,0,0,0,0,0,0,0,0,0.230164547438305,0,0.00366236204032865,0,0,0,0,-0.0232683710119216,0,0.0972959044714323,0,0,0,0,0.098139019279359,0,0,0,0,0,0,0,0,0,0.143590531127226,0,0.0307906527640503,-0.0348772592501291,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,-0.195386061996712,0,0,0,0,0,0,0.0194569068216246,0,0,0,0,0,0,0.0525068928070612,0.0964851828422392,0,0.353103149424668,0,0.0858222245686102,0,0,-0.383470684693973,0,0,0,0,0,0,0,0.00168513916187541,0,0,0,-0.0570721876655334,0.505049649301739,0,0,0.15496325980848,0,0.167191530954782,0.0142427971247369,0,-0.0102227534561237,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0667763397400705,0,0.0115933107694284,0,0,8.67361737988404e-19,0,-0.0712941730818693,0,0.0380274799519776,0,0,0,0,0,0.110751417055967,0,0,0,0,0,0,0,0.0963816268462056,0,0,0,0,0,0.11815262100557,0,0.201949922534934,0,0,0.0174665726281724,0,0,0,-0.0904801364246454,0.0842252211309764,-0.102703397706904,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0,0,0,0,0.0344673135536796,0,0,0.430014062924076,0,0,0,0,0,0,0,-0.0171415345557136,0.0106210631009895,0,0,0,0,0,0,0,0,0,0.134540515698632,0,0,0,0.065877206379917,0,0,0.134523514821566,0,0,0,0,0,0,0.0193434404775169,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0
X600276.SH,0.0958218490946099,0,0,0,0,0,0,0,-0.0137514589327645,0,0,0,0,0,0,0,0,0,0,0,0,0.0202751967012967,0,0,0,0,0,0.0983580050128796,0,0,-0.182273810465353,0,0,0,0,0.28310679785847,0.0893343414311897,0,0,0.00536191579972247,0,0,0.0648331299207946,0,0,-0.0884127267211588,0,0.0778758238609993,0,0,0,-0.05971687904024,-0.0405427363996754,0,0,0,0,0,0
X002304.SZ,0.283208423170473,0,0,-0.0277793266528942,0,0,0,0,0,0,0,0,0,0.0660201817417869,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803352226944743,0,0.0507487542132566,0,0,0,0,0,0,0,0,0.0257951999800142,0,0.0534363824555876,0,0,0,0,0,0.155248315090895,0.0430601273931707,0.039757764030604,0,0,0,0.0553594418508965,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133389911404849,0,0.0332804582317604,0,0,0,0,0,0.0577263682041233,0,-5.42101086242752e-20,0,0,0,0.00665650026466401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797425863523821,0,0,-0.115849258869651,-0.013387510722776,0,0,0,0,0,0
X000625.SZ,0,0,0,0.0201866146809315,0,-0.0271722771335642,0,0,0,0,0,0,0,0,0.0204396073150469,0,0,0,0,0,0,-0.0239257794775895,0.0409740704117294,0,0,0,0,0,0,0.0870398844336173,0,0,0.01626533556341,0,0,0,0,0,0.108142932979124,0,0,0,0,0.21887541744191,0,0,0,0,0.105710143740859,0.041924839722673,0,0.0717685971234624,-0.00842130213399978,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0661188470602679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0613102906937537,0.0986092823332855,0,0,0,0,0,0,0.110191580705325,0,0,0,0,0,0,0,0,0.0713570741186085,0.226291482891037,0.0706103029784442,0,0.0186744996218439,0,0,0,0,0,0.0173193296535877,0,0,0,0,0,0,0,0,0,0
X600690.SH,0,0,0,-0.0139621327109128,0.063241435869792,0,0,0,0,0,0,0,0,0,0,0.129083498867066,0,0.0227437768666487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195646381445152,0,0.0367566208811569,0,0,0,0,0.0881838082948233,0.0875850832911474,0,0,0,0,0,0,0,0,0,0,0,0.0377076364866679,0,0,0,0,0,0
X600741.SH,0,0.331194187058086,0,0,0,0,0,0,0,0,0,0,0,0.066120406789268,0,0.0670996109489649,0.0169418072285809,0,-0.0616996874252698,0,0,0,0,0,0,0.179388375142354,0,0,0,0,0.0138974785765317,0,0,0,0.0481915309009888,0,0,0,0,0.0609171396085437,0,0,0,0,0,0,0,0.06233308903383,-1.73472347597681e-18,0,0,0,0.0203766787000693,0,0,0,0,0,0
X600703.SH,0,0,0,0.158264247181616,0,0,0,0,0,0,0,0,0,0.0238155957994386,0,0,0,0.179128128022933,0,0,0,0.0783389543584253,-0.103287208543963,0,0,0,0,0.0565560406418489,0,0,0,0,0,0,0,0,0,0.0454249172796417,0,0,0,0,0.0243288208309385,0,0,0,0,0,-0.101753580536485,-0.10926168954272,0,-0.0570370942401602,0.0712369436276037,0,0,0,0,0,0
X000568.SZ,0.243480906122312,0,0,0,0.391458834122143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148560608756241,0.0265740022533303,0,0,0,0,0,0,0,0.136896096452344,0,0,0,0,0,-0.0184221964599506,0,0,0,0,-0.0869161681633973,0.0428505670782023,0,-0.043356448151054,0,0.0552158088360417,-0.0305064410705741,0,0,0,0.0226128071345283,0,0,0,0,0,0
X600066.SH,0,0,0,-0.00788019993021367,0,0,0,0,0.0841048756686254,0,0,0,0,0.0554394538487589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0114133905396139,0,0,0,0.0816316808960671,0,0.012235498467503,0,0.0996866783584442,0,0,0.0869135165018065,0,0,0,0,0,-0.0337108462133689,0,0,0.053806941569408,-0.172587145201009,0,0,0,0,0
X002241.SZ,0,0,0,0.0120386570414727,0,0,0,0.206293914018666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546677277490884,0,0,0,0,0,0,0.238118168790514,0,0,0,0,0.212660381826797,0,0,0,0,0.422944433464233,0,0,-0.327640504373863,0,0,0.188026677580954,0,0,0,0,-0.128300871855156,-0.0168101436875887,0.0861752583550571,0,0,0,0,0,0
X002475.SZ,0,0,0,0,-0.00972111962527663,0,0,0,0.288165348678959,0,0,0,0,-0.0312220824489486,0,0.121157593547525,0,1.73472347597681e-18,0,0,0,0.269652878682544,0,-0.0868828086323026,0.14283907169167,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00711160138856672,0,0,0,0,0,0,0,0,0,0,0,0,0.0212768415806852,0.00657637210828196,0.00993644315269033,0,0,0,0,0
X600031.SH,0.0566809726122642,0,0,0,0,0,0,0,0,0,0,0,0.0265655801827519,0,0,0,0.144633422556543,0,0,0,0,0.0459629386126458,0,0,0.101787827617849,0,0,0,0,0.094457267157066,0,0,0.0317490699328951,0,0,0,0,0,0,0.105230169282993,0,0,0.00900034144554315,0,0,0,0,0,0,-0.0032264555933803,0,-0.048891989795084,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,-0.156887364619638,0,0,0,0,0,0,0,0,0,0,0.0127799660106936,0,0,0,0,0,0.249175664054448,0,0,0,0,0.140804036021468,0.0557984104352945,-0.584219561657229,0,0,0,0,0,0,0,-0.0588579408430754,0,0,0,0,0,-0.0166846277144165,0,0,0.242500269383158,0,0,0,0.0400683281553708,-0.0883544327718343,0,-0.100449541409392,0.029903008376158,0,0,0,0,0
X000100.SZ,0,0,0.0282207930243761,0,0,0,0.0794143065920835,0,0,0,0,0,0,0.00593076519156577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855087200931162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0975021357741321,0,0.0254767352721458,0,0,0,0.0290925941079514,0.0300093124136586,0.0889204014597269,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0427882216815762,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.211898436739152,0,0,-0.0678719375761657,0,0,0,0,0,0,0,0,0,0,0,0,0.0742970165594293,0,-0.0473172560952787,-8.67361737988404e-19,-0.025374094266963,0,0.0192365497326356,0.0309534538159723,0.0293232207175068,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209551660501877,0.204339622192077,0.15624619994269,0.147748358018024,0,0,0,0.277151629993421,0,0,0,0.0118117147547091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0638886087735185,0,0,0.157297913722293,0,0,0,0,0,-0.100245246668078,0.0968797495270775,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0751177779940763,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0.0387828489184951,0,0.14938694526423,0.167049015616959,0.0254223570175985,0,0,0,0,0,0,0,0.11424477041691,0,0.0523236129588086,0,0,0.0751867020469884,0,0,0,0,0,0,0,0,-0.0420922079838421,0,0,0,0,0,0
X000338.SZ,0,-0.106334867873505,0,0,0,-0.0102513274233138,0,0,0,0,0,0,0,0.0217523684988132,0,-0.0120333254812696,0,0,0,0,0,0,0,0,0,0,0,-0.0226850130250419,0,0,0,0,3.46944695195361e-18,0,-0.0360495422184568,0,0,0,0.123897840623997,0.189932338469563,0.170994149732421,0,-0.154882293508528,0,0,0,0,0,0,-0.0337600731977782,0.184211808385394,0.0139636398852874,0,0,0,0,0,0,0
X600118.SH,0,0,1.73472347597681e-18,0,0.0431574036190942,0,0,0,0,0,0,0,0,0,0,0,0.0071347027493042,0,0,0,0,0.0557328310600181,0,0,0,0,0,-0.00606259472706866,0,0.117520588951661,-3.46944695195361e-18,0,0.0204901442325296,0,0,0,4.33680868994202e-19,0,0,0.179776734745805,0.132106604975212,0,0,0,0,0,0,0,0.105408225684975,0,0,0,0.00345824769514511,0,0,0,0,0,0
