,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X300014.SZ,X003816.SZ,X002371.SZ,X002129.SZ,X002049.SZ,X002241.SZ,X000338.SZ,X000063.SZ,X600703.SH,X002179.SZ,X300142.SZ,X000596.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X000661.SZ,X600460.SH,X600741.SH,X002180.SZ,X000157.SZ,X600884.SH,X000733.SZ,X002074.SZ,X600522.SH,X600702.SH,X000799.SZ,X002236.SZ,X600584.SH,X600563.SH,X000800.SZ,X600779.SH,X000977.SZ,X002414.SZ,X002008.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.261682075972816,0,0,0,0,0.226682472213231,0.00306445630083056,0.0591465662090323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063138252696416,0,0,0,0,0,0,0,0,0,0,0,0,0.00287709692831998,0,0,0,0,0,0,0.120556055958431,0,0,0,0,0,-0.0517376830268778,0,0,0,0,-0.0578536060888491,0,0
X000858.SZ,0,0,0,0,0.206283823088987,0,0.159139044684941,0,0.156579640403951,0,0,0,0,0,0,0,0,0,0,0,0,0.0700552726969595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355976410079083,0,0.0739876229115806,0,0,0,0,0,0,0.0219313960951652,0,0.00981473082046784,0,0,-0.0104525773529765,0.00969322133795731,0,0,0,0.0136850125206354,0,0
X002415.SZ,0,0,0,0.0161858905713073,0,0,0,0.0633435503437012,0.108770512967383,0,0,0,0,0.0397214864164655,0.108403655652387,0,0,0,-0.0343697244548773,0,0,0,0,0,-0.0142957204264822,0,0,0,0,0,0.0284535803457765,0,0,0.0483305821703012,0,0,0,0,0,0,0.0109948073794194,0,0,0,0,0,0.261807658586998,0,0,0,0,0.00468623351681028,0.0096187278080547,0,0,0,0,0,0
X600809.SH,0,0.123983184491449,0,0,0.3670717402332,0,0,0,0,0,0,0,0,0,0,0,0.09328397948034,0,0,0,0,0,0,0,0,0.081102761739754,0,0,-0.159757676137156,0,0,0,0,0,0,0,0,0,0,0.0933974238259162,0.123911812527011,0,0,0,0,0,0,0,0,0,0,0.0378330266432368,0,0,0,0,0.0405108137015591,0,0
X000568.SZ,0.156324717884807,0.138672349703138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0583001561827289,0,0,0,0,0.0376088908061645,0,0,0.00153516916666281,0.152994686720547,0,0,0,0,0,0,0,0.0854944136665916,0,0,0,0,0,0.00463032502621394,0,0,0,0,0,0.0644796728848966,0,0,0,0,0,0,0.0466616430416727,0,0,0,0.0392593310795776,0,0
X600276.SH,0.0274261639660368,0,0,-0.0571033290149628,0.0519439912201606,0,0.278620549630555,0,0,0,0,0,0,0,0,0,0,0,0,0.0457582100579983,0,0.230393668824943,0,-0.0218894993459698,0.0104789705175934,0,0,0,0,0,0.097222301217806,0,0,0,0.144604887116859,0,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0893739483996927,0,0,0,0,0,0,0.0129110208949855,-0.0283103188051587,0,0,0,-0.0260148911583122,0,0
X600690.SH,-2.11758236813575e-22,0.145273857139606,0,0,0,0.129792244577793,0,0,0,0,0,0,0.0608786913571663,0,0,0,0,0,0,0,0,0,0,0,0,0.159776824226502,0,0,0,0,0,0.0397355187761653,0,0,0,0,0,0,0.0899236411513597,0.0115887805853167,0,0,0,0,0,0.0782352905863272,0,0,0.151370554881742,0,0,0,-0.00806432486162105,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.00338939553540119,0.163375415791432,0,0,0,0,0,0,0,0,0,0,-0.194861790003084,0.18597613084293,0.131261947084477,0,0.485385963748603,0,0,0,0,0,0,0,-0.131245469448334,-0.0385638207226223,0,0,0,0,0,0,0,0,0,0.0396987805595871,0,0,0,0,0,0,0,0,0,0,-0.0686505229251167,0,-0.0492896568082766,0.00372052028501392,0,0,0,-4.33680868994202e-19,0,0
X002304.SZ,0.227944651669808,0,0,0,0.00919703494796034,0,0,0,0,0,0,0,0,0.0804936899489733,0,0,-0.102118251157517,0,0,0,0,0,0,0,0,0.281678327456735,0,0,0,0,0,0,0.306421846195758,0,0,0,0,0,0,0.237314373955236,0.00347556539734301,0,0,0,0,0,0,0,0,0,0,-0.00404398182435715,0,0,0,0,0,0,0
X600104.SH,0.0388513899328697,0,0,0,0,0,0,0,0.0434536894715605,0,0,0.0734893782139133,0,0,0,0.160452400900844,0,0,0,0,0.0291083713601841,0.00825320700838638,0,0,0,0,0.147393834500131,0,0,0,0,0,0,0,0.0881074890453512,0,0,0,0,0,0,0,0,0.0287127443103343,0,0,0,0,0,0,0,0,0.0100134618351414,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.119990334424694,0,0,0,0.152179611904259,0.041469087203001,-0.00969060690006116,0.0432739440098988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.255394908023043,0,0,0.0441391742080909,0,0,0,0,0,0,0,0,0.0373379957441142,0,0,0,0,0,0.0391798654688746,0,0,0,0,-0.0289693006279552,0,0,0,-0.0170740910309346,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0505922695708472,0,0,0,0.202209062762466,0,0,0,0,0,0.183910130349895,0,0,0.293512653021223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034717505536767,0,0,0.0146232881417907,0,0,0,-0.015267490680676,0.0172079196325216,0,0,0,0.0159365525889337,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.19892134845949,0,0,0.0546648689689062,0,0,0,0,0,0.13624573895269,0.225631593804516,-6.93889390390723e-18,0,-0.0572046938007757,0,0,0,0,0,0,0.047880702452108,0.0164531965774158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0100473408171031,0,0,0,0,0.0238959773558316,-0.0748836130896155,0,0,0,0,0,0
