,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X000625.SZ,X600741.SH,X002475.SZ,X002236.SZ,X002241.SZ,X600031.SH,X600066.SH,X000338.SZ,X000100.SZ,X002456.SZ,X300124.SZ,X601877.SH,X002508.SZ,X002085.SZ,X300136.SZ,X300003.SZ,X600177.SH,X002008.SZ,X600522.SH,X600271.SH,X002294.SZ,X002007.SZ,X000157.SZ,X600118.SH,X600089.SH,X600867.SH,X600487.SH,X600809.SH,X600566.SH,X600699.SH,X300115.SZ,X000066.SZ,X000559.SZ,X600372.SH,X002180.SZ,X000596.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0.120801358654167,-0.0293650938379995,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146707141742653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207752756622194,0,0,0,0,0,0,-0.0235254247565262,0,0,0,0.0185356207811395,-0.0178633306833952,0,0,0,0,0,0
X000568.SZ,0,0,0.11364756803256,6.93889390390723e-18,0.627789726892401,0,0,0,0,0,0,0,0,0,0,0.0147911424629028,0,0,0,0,0,0,0,0,0.014148182786903,0,0,0,0,0,0.0376433578468248,0,0,0,0,0,0,0,0,0.128680667136644,0,0,0,0,0,0,0,0.043550661354518,0,0.0074763568081898,-0.00366871522969019,0,0,0,0,0,0
X000625.SZ,0,0.40365926946033,0,0,0,0,0,0,0.121614553410482,0,0,0,0,3.46944695195361e-18,0,0.12517562265752,0,0,0.262848490261603,0,0,-0.00545512793974805,0,0,0,0,-0.0199444051436634,0.133605337060474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000896251309095705,0,0,0,-0.253870080088441,0,-0.0552503147303678,0.0790440452615404,0.0586869763049759,0,0,0,0,0
X600741.SH,0,0.512459404158511,0,0,0,0.114023345865864,0,0.0657508291792572,0.0125259346882938,0.146682454939009,0,0,0,0,0,0,0,0,0,0,0,0,0.0640682050901086,0,0,0.06735686096125,0,0,0,0.00503497499071995,0,0,0,0,0,0,0,0,0.0340087163278939,0,0,0,0,-0.0346658267807604,0,-0.0383104308563246,0,0,0,-0.0262479537242495,0.008683103127424,0,0,0,0,0,0
X002475.SZ,0,0,0.071867226804374,0,0,0,0,0,0,0,0,0,0,0,0,0.107474630008226,0.0290998177134698,0,0,0,0,0,-0.00780352656101826,0,0,0,0.41376890201727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101031843502296,-0.103268659583483,0.0719367735370323,0,0,0,0,0.0287864677721426,-0.00483325584780223,0,0,0,0,0,0
X002236.SZ,0,0,0,0.125018144736234,0,0,-0.132059623880649,0.209527722533289,0,0,0,0,0,0,0.296784519093335,0,0,0,0.0215789444434208,0,0,0,0,0,0,0,-0.0228491564086013,0,0,0,0,0,0,0,0,-0.0264267497454057,0,0,0,0.0288129907791523,0,0,0.392742124066894,0.286076226534566,0,-0.126741001592004,-0.356256550681579,0,0,0,-0.0104289579399163,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13899229727193,0,0,0,0,0,0,0.182054537432546,0,0,0.139531825559641,0,0.0102640513134618,0,0,0.144512401299667,0,0,0,0,0,0,-0.0539864186534421,0.0376485350658165,0,0,0,0,0.271069302424329,0,0.260756574162706,-0.238038687216459,0,0,0,0.0266127259024807,0.0477873413808881,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.143515994174156,0,0,0,0.0778078996115353,0,0.0705949022120051,0,0,0,-0.0585714215157527,0,0,0,-0.117169039372633,0,0,0,0,0,0,0,0,-0.0493124811226556,0,0,0,0,0.498258483185206,0,0,0,0,0,0,0.0626459406052108,0,0,0,0,0.202974403396235,0,0,0.00541414976402737,-0.0318963442176524,0,0,0,0,0,0
X600066.SH,0,0,0,0.241160382638792,0,0,0,0,0,0,0,-0.0690101907473984,0.063176156122637,0,-0.40709606846383,0.177400315948488,0,0,0,0,0,0,0,0,0.124299640907677,-0.157118718018706,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,-0.224578347807984,0,0,0,0,0,0,0,0,0,0,0,0,-0.00221041545446239,0.0112805121841585,0,0,0,0,0,0
X000338.SZ,0,0,0.0275477646492802,-0.0806830712808184,0.126687191789049,0,0.218513062628669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118335992053978,0.0812901130052401,0,0,0.0249689172421517,0,0,0,0,0,0,0,0.382550109144022,0,0,0,0.0236534849168855,0.0429952725832766,0,0,0,0,0.0739304049217097,0,0,0.0260081344716739,0,0,-0.020382613998159,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0108922011400606,0,0,0.0135880581174267,0.153861526516868,0.0520986632833824,0,0,0,0,0,0,0,0,0,0.00934585331256673,0,0,0,0,0,-0.0877469499595165,0,0,0,0,0.0445604012008254,0.101821465717519,0,0,0,0.156132432554358,0,0,0,0,0,0,0,0,0.0109295770219524,0,0,0,0,0,0.0489997085425347,-0.0346685229754441,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,-0.445874716016005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149119104399843,0,0,0.476212305060182,0,0,0,0,0,0,0,0,0.347070606222421,0.0575149214211372,0,0,0,0,0,-0.317452183223594,0.292253304886255,0,0,0.0116783860634985,-0.0427038542457759,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128486618699191,0,0,0,0,-0.0892792366000427,0,0.0341951116819349,0,0,0.155984760802557,0,0.319962685053376,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00349990041236029,0,0,0,0.00269196959252983,0.0307894428234152,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308872223040549,0,0,0,0,0,0,0.0168036723501823,0,0,0,0,0,0,0,0.150142453293816,0,0,0,0.132588085171898,0.0479602522797246,0.123875891686279,0,0,0.086099696606391,0,0,0,0,0,-0.019314670743256,0.021141964515448,0,0,0,0,0,0
X002508.SZ,0,0,0.375122146363949,0.165381592120018,0,-0.404560392496774,-0.162099113217575,0,0,0,0,0,0,0,0.0295829991749708,0,0.00750711100656286,0,0.14035929156185,0,0,0,0,0,0,0,0.0488137688175242,0,0,0.295132224321218,0.121857552138856,0,0,0,0,0,0.0347974445405418,0,0,0.0453786759681587,0,0,0,0,0,0,0,0,0,0.0124733645028948,0.0256386442496416,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377371687023467,0.504240618896042,0.0274432931111828,0,-0.221234797326575,-0.351793165878276,0,-0.130710636070635,0,0,0,-0.0333060869253196,0,0,0,0,0,0,0,0,0,-0.0350322578756666,-0.0818076854939455,0,0,0.0465732564167769,0,0,0.0151771449583629,0,0,0,-0.0849943349154999,0,0.0241500358312455,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0,0.0418666281934095,0,0,0,0,0,0,0,0,0,0,0,0,0.155320061577333,0,0,0.0278321109400684,0,0,0,0,0.144857132646716,0.0390727329292851,0,0,0,0,0,0,0,0.354742547684314,0.0485022531299565,0.0997377840013687,0,0.00685823006892543,0,0,0,0,0.0225402555051109,0,0,-0.046783204058816,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.12424047783508,0,0,0,0.0124927102529961,0.0617959159957431,0,0,0.0687854436826849,0,0,0,0.129790257268151,0,0,0,0,0,0,0,0,0,-0.175972035025258,0,0,0.111407095946189,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506706630898176,0,0,0,0,0,0,0.0158015615580316,0,0,0,0,0,0
X600177.SH,-0.0715548871148177,0,0,0,0,0.0274308783544717,0.115003991063131,0,0.0167503123977941,0,0,0,0,0,0,-0.0157518745717415,0,0,0,0.0125437118490454,0,0,0.0139529408964358,0,0,-0.0605169840082607,0,0,0,0,0,0,0,0,0.118845365708299,0,0,0,0,0,0.00443740001223412,0,0,0,0,0,0,-0.0244380037308118,0,0.0111242921081693,0.00533175963134165,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,-0.0217536495467853,0,0,0,0,0,0,0,0,0.131234041147305,0.167513034717658,0,0,0,0,0.103863473442187,0.258770597006389,0,0,0,0.300981102109282,0,0,0,0,0,0,0,0,0,0,0,-0.140248594974735,0,0,0,0.108826746063852,0,0,0,0,0.239599281024456,0,0,-0.0303547462310841,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.203318604719808,0,0,0,0,0,0,0,0,0.368410877629037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0127190404018322,0.254678282466408,0,0.549378556592344,0,0.0168213774359768,0,0,0.234676648990005,0.14236415585857,0,-0.0474982506859071,0.0534239004571737,0,0,0,0,0,0
X600271.SH,0,0.0462190894141582,0.040968576621096,0,0,0,0.380327544399887,0,0,-0.0567064692390453,0,0,0,0,0.0933857392633362,0,0,0,0,0,0,0,0.162200068349928,0,0,0,0,0,0,0,0,0,0,0,0,0,0.279414862458834,0,0,0,0.0211046214227709,0,-0.114150763588039,0.0338254178900617,0,-3.46944695195361e-18,0,-0.182699737002914,0,0,0.0204207947115445,0,0,0,0,0,0
X002294.SZ,-0.135302262916152,0,0,0,0,0,0.0371889167304887,0,0,0,0,0,0,0,0,0,0,0,0,0.0579782771065526,0,0,0,0,0,0.0383528288592543,0,0,0,-0.0356425878091616,0,0.0099571533641289,0,0,0,0,0,0,0.0352396968564582,0.0387898862791444,0,0,0,0.0434421936225246,0,0,0,0,0,0.00888253848441157,-0.0153978246293359,0,0,0,0,0,0
X002007.SZ,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.181908600868612,0,0,0,-0.015712431771685,0,0.0496730992134119,0,0,-0.0370804795956916,-0.00709221059440983,0,0,0,0,0,0,0,0,0,0,-0.041254034999269,0,0,0.0756059334192046,0,0,0.215271246844581,0,0,0.0416548714651296,0,0,0,-0.00882092594817912,0.0031840821467665,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.0123616985651305,0,0,0,0,0,0.111361060862166,0,0,0,0,0.38504749508618,0,0.0266825152040672,0.123180553510631,0,0,0.00253808832914092,0,0,0,0,0,0.000563308634183738,0,0,0,0,0,0,0,0,0.00822052542827152,0,0.0608697737438611,0,0,0,0,0.0562012523183728,0,0,0,0.0133066481902636,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0.055571385323542,0,0,0,0,0,0,0,0,0,0,0,0,0.0171950200077952,0,0,0,0.00689087592963868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534187293384716,-0.0247579577627053,0,0.090367701644913,0,0,0.040198329691819,0.137185141994961,0,0,0,-0.0142465596668525,0.0412936585974364,0,0,0,0,0,0
X600089.SH,0.770847815247945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275291352241829,0,0,0,0.338378237448142,0,0,0,0,0,0,0.185696331133267,0.0451835070152539,0,0,0,0,0,0.062178647964213,0,0,0,0,0.0131118719797828,0.341094232524181,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11000519069831,0.202794034383241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0334440645289904,0,0.00937931921830277,0.327396931892526,0,0,0.171173569107714,0,0,0,-0.0131608572752997,0,0,0,0,0,0
X600487.SH,0.0740280974877616,0,0,0,0,0,0,0,0,0.0743720214052399,0,0,0,0,0,0,0,0,0,0.101916020489123,0,0.169408399451006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.186413810205722,0,0,0,0,0.0869519636941533,0.492737301625623,0.0514833007389848,0,0,0,0,0,0.0105268530434626,-0.00438795172162111,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0.0445848149986389,0,0,0,0,0.250263616568801,0,0,-0.059032163429397,-1.73472347597681e-18,0,0.135749863469236,0,0,0,0,0,0,0,0,-0.131750368015975,0,0,0,0,0,0,0,0,0,0.0160338750144598,0,0.120111610599022,0,0,0.263867576198354,0,0,0,0,0,0.59928485432044,0,0,0.00182321159037589,0,0,0,0,0,0
X600566.SH,0,0,0,0.172547131005295,0,0,0,0,0,0,0,0.0988528188533779,0,0,0,0,0,0,0,0,0.158053441862299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.591129263582676,0,0,0.0951271836564019,0,0,0,0,0,-0.061996311424526,-0.0522447168072132,0,0,0.0255782581776741,0,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0,0.0310680653625497,0,0,0,0,0,0,0,0,-0.0991896596155255,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0.192920945321186,0,0,0,0.149560407921541,0,0,0,0,0,0.00763798786704195,0,0,0.0335749908208035,0.0466395082684868,0.40142102696259,0,0,0,0.0353127482834415,0,0,0,0,0,0,0
X300115.SZ,0,0,0,0,-0.10193015888865,0,0,0,0,0.17547680161914,-0.454834986408036,0,0,0,0.0803672975889034,0.443759857608525,0,-0.0771180676570406,0,0,0,0.0619004963281699,-0.0548218549980783,0,0,0,0.0566111634577191,0,0,0.044649131414318,0,0,0,0,0,0,0,0,0.333347006366756,0,0,0,0,0,0,0,0,0,0,0.00293735542033713,0.0264794098597295,0,0,0,0,0,0
X000066.SZ,0,0,-0.0994101076981459,0,0,0,0.0365572648586712,0,0,0.065509843372243,-0.0913681680551272,0,0,0,0,0,0,0.346879038600301,0,0,0,-0.0986705257314433,0,0,0,0,0,0.00635384128482456,0,0,0,0,0,0,0,0,0,0.603890796522534,0.0788486996072166,0.00471275126794837,0,0,0,0,0,0,0.235986978212014,0,0,0,0,0,0,0,0,0,0
X000559.SZ,0,0,0,-0.25249239461374,0,0,0,0,0,0,0,0,0,0,0.0874806202355512,0,0,0,0,0,0,0,0,0,-0.0143420619782206,0.215977163655939,0,0,0,0,0,0,0,0,0.2348221065023,0.23055997695598,0,0,0,0,0,0.0839074586161831,0,0.107333638529446,0,0,0,0,0,-0.00443653962663592,0.0366013731024264,0,0,0,0,0,0
X600372.SH,0,0,-0.104947197979938,0,0,0,0.072616649404586,0,0,0,0,0,0,0,-0.0906837507644032,0,0,0,0,0,0,0,0.220030934150482,0,0.103802844873284,0,-0.00350498050549272,0,0,0,0,0,0,0,0,0.244916669800931,0.0340826669098433,0,0,0,0,0.392234020067215,0,0,0,0,0,0,0,-0.0268912321304145,0.0468329588042447,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,-0.00113026881409999,0,0,0,0,0,-0.0634911220748875,0,0,0,0,0,0.0484904360597785,0,0.0226226729490524,0,0,0,0,0,0.110085741553716,0.163598494293392,0,0,0,0,0,0,0.0541345551601673,0,0.00200869607465074,0,0,0,0.138729580847177,0,0.0615063743491776,0,0,0,0.0223120124533544,0,0,0,0,0,0,0
X000596.SZ,0.188978937846961,0,0.030410317952649,0,0,0,0,0.248007832963586,0,0.0574003946025613,0,0.235638711967668,0,-0.0433074014693044,0,0,-0.199114119704327,0,0,0,0,0,0.111236115754442,0.114432046073162,-0.101795847456687,0,0,0,0,0.127601473375084,0,0,0,0,0,0,0,0,0,0.245049124781978,0,0,0,0,0,0,0,0,0,-0.0400287387165668,0.0500463688229506,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,-0.0238051511482783,0,0,0,0,0,0,0,-0.0425882768592559,0,0,0.143678579899093,0.0198656712316498,0,0,0,0,0,0,0,0.0291524844931404,-0.00136621826144386,0,0,0.00999666840517412,-0.0188435181979478,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00219970813146663,0,0,0,0.00367182712486028,-0.0176919752209339,-0.0638717832748402,0,0,0,0,0
Slope,0,0,0,0,0,0,-0.158641495927328,0,0,0.0305672125521259,0,0,0,0,0,0,0.499954949871667,0,0,0,0,0,0,0,0,0,0,0,0,0.0121990707737292,0,-1.03128283837655,0,0,0,0,0,0,0,0,0,-0.299726302547365,0.0214802699156617,0.86823312893583,0,-0.303175604854751,0,0,0,0,-0.0926110827729872,0,0,0,0,0,0
TED,0,0,-0.198065447066055,0,0,0,0,0,-0.328030684215901,0,0,-6.93889390390723e-18,0,0,0,0,0.428703490015637,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00138874365978478,0,0,0,0,0,0,0,0,-0.223582869187658,0,0,0,0,0,0,-0.0340395980606408,-2.77555756156289e-17,0,0.504310747754971,0,0.895200817020843,0,0,1.98132538245879,0,0
RealEstate_excess,0,0.0437696933925904,0,0,0,0,0,0,0,0,0,-0.0736411111497493,0,0,0,0,0,0,0,0,0,0,0,0,0.0037927965628301,0,0,0,0,0,0,-0.0287292973088364,0,0,0,0,0.00288987821728847,0,-0.00682763981121725,0,0,0,-0.102880477800742,0,0.0990864867812569,0,0,-0.0339627673282952,0,0.00313137645750711,0.0316917077700237,0,0,0,0,0,0
MKreturn,0,0,0,-0.0144435030380566,0,0,0.0755092347199517,-0.0365338461330856,0,0,0,0,0,0,0,-0.0213686749327802,0,0,0,-0.0580283262274068,0,0,0,0,0,0,-0.0432178572617295,0,0,-0.0219154593693173,0,0,0,0,0,-0.035776397017089,0,0,-0.010624536635006,0,0,0,0,0,0.0310782321917283,0,0,-0.00884886092754754,0,0.00436495122762014,-0.0019627496718001,0,0,0,0,0,0
MKvol,0,0,0,-0.00135004557193179,-0.000999193062929885,0,-0.000149161878818288,0,0,0,0,0,0,0,0,-0.00363008021976184,0,0,0,0,0,0,0,0.00286881681983237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982362478815432,0,0.00302526107164302,0,0,0,0,0,0.00340032746127346,-0.000898620974005091,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0.00296129836596436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00434874892046262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136828386316668,0,0,0,0,0,0.0368355764392676,0,0,0,0.0134171254743822,0.10315240123103,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,-2.71050543121376e-20,0,0,0,0.000381431804312241,0,-0.00810707363146912,0,0,0,0,0.0137375030931484,-0.0143349232842487,0,0,0,0,-0.00629598288054153,0,0,0,0,0,0,0,-0.00112254487582508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00627090966244683,0.0376355910597696,0,0,0,0.0230474786020325,0,0
CarbonVol_Hubei,0,-0.0350067995072053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103598721457393,0,0.00404381493549763,0,0,0,0,0,0,0.0100952103868979,0.0223329969939681,0,-0.00459694968965857,-0.00359466816849107,0,0,-0.0595323349371639,0,0,0.029934039211436,0,0,-0.00310510282296311,0.00160019178699675,0,0,0,0,0,0
