,X600519.SH,X600104.SH,X002415.SZ,X000725.SZ,X000651.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X000100.SZ,X600703.SH,X600031.SH,X600372.SH,X600271.SH,X000157.SZ,X600839.SH,X000559.SZ,X000338.SZ,X002236.SZ,X002241.SZ,X600066.SH,X600089.SH,X000016.SZ,X600741.SH,X002475.SZ,X002129.SZ,X300124.SZ,X000547.SZ,X600435.SH,X002465.SZ,X600582.SH,X002506.SZ,X000568.SZ,X000066.SZ,X000800.SZ,X600177.SH,X300003.SZ,X002294.SZ,X600312.SH,X000977.SZ,X600867.SH,X002456.SZ,X600252.SH,X600498.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0,0,0,0,0.0895386494728863,0,0,0.0622374854711773,0,0,0,0,0.0274817522023628,0,0,0.152971357863978,0,0,0,0,0,0,0,0,0.190006087287084,0,0,-0.0361211768232381,0,0,0.088628195113522,0,0.113069511236559,0,0,0,0,0,0,0,0,0,0,0.0230888244696057,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257490632735253,0,0,0.0534553877243986,0,0.0921158408054135,0,0,0,0,0,0.0411326697259152,0,0,0,0,0.513377716870306,0.00332042609002946,0,0,0,0,0.0194583714419843,0,0,0,0,0,0,0,0,0,0,0.0146487345952148,0.0137935561886527,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236432015473128,0,0,0.0488415074575204,0,0,0,0,0,0,0,0,0.267405348786019,0,0,0,0,0,0,0,0,0,0,0.100195055240023,0.0826952066469005,0,0.150352631596542,0,0,0,0,0,0,0,0,-0.0395558038411638,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.247909722648237,0,0,0,0,0.0166302204250866,0,0,0,0.00244342780372836,0.156606919922822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076120879706878,0.0198008887959469,0,0,0,0,0,0.235700442939196,0.0850996250118876,0,0,-0.0270790804343623,-0.0203533075100764,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0.00104729731899763,0,0,0.240526644470526,-3.46944695195361e-18,0,0,0.0198576655180907,0,0.0649831432117006,0,0.202932495115543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585203167770238,0,0.0348223880660868,0,0,0,0,0,0,0,0,-0.00275283290344345,-0.00455719489413234,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.263625240287456,0,0,0,0,0,0,0,0.32226182731525,0,0,0,0,0,0,0,0,0.0624969689718675,0.00864620707340819,0,0,0,0,0,0,0,0.0324786967746517,0,0,0,0,0.00818558291565128,0,0,0,0,0,0,0.0268649219067645,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0.0366065301375509,0,0,0,0,0.00263397100527341,0,0.0150499991662899,0,0,0,0.290677797813253,0.053234354906432,0,0,0,0,0,0,0,0,0,0,0.146516905375099,0,0,0,0,0,0,0,0,0,0,0.0889024682266535,0,3.46944695195361e-18,0,0,0,0,-0.00794610370424038,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.168686243229537,0,0,0,0,0,0,0.00566005225338695,0,0.406628847654892,0,-0.0213266790357314,0,0,0,0,0,0,0,0,0,0.00729471976234651,0,0,0,0,0,0,0,0,0,0,0.256079468362276,0,0,0,0,0,0,0,0,0,0,0,0.0437680049950695,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,-0.0305983001722228,0,0,0.340908807128401,0,0,0,0,0,0,0,0.0607976071380636,0,0,0,0,0,0,0,0,0,0,0.0552873464958604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652037545283415,0,0,0.0264363029257605,-0.0749155296430041,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0371965545829154,0.0974367703599056,0,0,0.0616012338078954,0,0,0.154957760902297,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.207958668827555,0,0,0,0,0,0,0.187861497772729,0,0,0,0,0,0,0,0,0,0,0.00505791249547204,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.00996782850050969,0,0,0,0,0,0,0,0,0.0313180298722908,0.149835359765148,0,0.312713957076443,0,0.0840085712267045,0,0,0,0,0,0,0,0,0,0.0376498468914072,0,0,0,0,0,0.062958735713,0,0.101650332339295,0,0,0,0,0,0,0.0105191751870292,0,0,0,0.00424385952584001,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0786527780427332,0,0,0,0,0,0,0,0,0,0,0,0,0.0100844805220043,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236141862042057,0,0,0,0.0344352131454536,0,0.289783938219625,0,0,0,0,0,0.150798378906717,0.105860244722669,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.00116252569184348,0,0.237040843573778,0,0,0,0,0,0,0,0,0,0.0286440011072213,0,0,0,0,0,0,0,0,0,0.0421330682829185,0.149441813444622,0,0,0,0,0,0,0,0,0,0.0180123036489223,0,0,0,0,0,0.192275758211979,0.0497114883199401,0,0.0209363739512078,0,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0.175698121245808,0.177179949321555,0,0.271732690309083,0,0,0.0219695562094157,0,0,0,0,0,0,0,0,0,0,0,0.0770333615233607,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101767154620226,-0.049839046651817,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.373265948101561,0,0,0.0411470260152185,0.129546332271985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0388043659920336,0,0.111092804014959,0,0,0,0,1.0842021724855e-19,0,0,0,0.0182103464732172,0,-0.00511869421665776,0,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0.0343690385420396,0,0,0,0,0.242621686787393,0,0,0,0,0,0.131610949124904,0,0,0,0,0.203799530280939,0,0,0,0,0,0,0,0,0,0,0,0.0428181715583757,0,0,0,0,0,0,0,0.179787605960214,0,0,0,0,0,0,0,0,0,0,-0.00630027716546141,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0267272190261586,0,0,0,0,0,0,0,0,-0.0669611328290338,0,0,0,0.0692526477037864,0,0.242979075668381,0,0,0,0,-0.114787463262147,0,0,0,0,0.127661173912267,0,0,0,0,-0.214578879930739,0,0,0,0,0.0908284924307567,0.419636651965113,0,0,0,0,0,0,0.105497401588563,0.0330262633020068,-1.0842021724855e-19,0,0,0,0,0,0
X002129.SZ,0,0,0,0,-0.152113030411291,0,0,0,0,0,0,0,0,0,0,0.00444024821242397,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0859097602090189,0.238308996100311,0,0,0,0.0197650544658781,0,0,0.391121324732442,0,0,0,0,0,0,0,0,0,0,0.0231982566442104,-0.0342782064630562,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.10064990410771,0,0,0,0,0,0,0,0.167798860554512,0,0,0,0,0,0,0,0.119489396098937,0,0,0,0.0147911638989005,0.0841116424024511,0,0,0,0,0,0,0,0,0,0,0,0.0731071229956365,0,0.15778455470331,0,-0.0508928269387306,0.0596476545614893,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0979499723228028,0,0,0,0,0,0,0.0219758139269469,0.174393034244707,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547655154866778,0,0,0,-2.16840434497101e-19,0,0,0,0,0.127795210576569,0,0,0,0,0,-0.00153194335575346,-0.0157791799825413,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0937919259929631,0,0,0.425386933746658,0,0,0,0.158079658067291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108874263979551,0,0.0687560390922687,0,0,0,0,0.0232615063252934,0,0,0,0,0,0,0,0,0.0215813311118939,0,0,0.0137480917816603,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.132987574673391,0,0,0.30384073319647,0.0229778592748188,-0.0577013272913554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274766159913476,0.0444591080677093,0,0,0,0,0,0,0,0.0015711571498872,0,0,0,0,0.116439249031357,0,0,0.0494074884305346,0,0,0.01390688175897,0,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111628469370178,0,0.0107416146107072,0,0,0,0,0,0.0736946805311973,0,0,0.293292039524336,0,-0.0532761567300591,0,0,0,0,0,0,0.04192385651919,0,0,0.255836190391033,0,0,0,0.156013984136241,0,0,-0.000492727852760458,0,0,0,0,0,0
X002506.SZ,0,0,-0.348113898200824,0,0,-0.194455782771973,0,0,0,0,-0.151384856836561,0,0,0.0437412358314103,0,0,0,0,-0.102362047140114,0.0912659707430978,0,0,0,0,0,0,0,0,0.0103090991625074,0.00177516216225319,0,0,0,0,0,0.0911040936415063,0,0.255041813944857,0.210364429831557,0,0,0,0,0.104457544820808,0,0,0,0,0.0524989482790659,0.0406522411102514,0,0,0,0,0,0
X000568.SZ,0,0,0,0.0311805053819415,0,0,0,0,0,0,0,0,0,0,0.0614262532848936,0,0,0.250779995980336,0,0.102414162429701,0,0,0,0,0,0,0,0,0.0505705139284803,0.0303153747609908,0,0,0,0,0.0114842414779977,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0124436740818756,-0.0676282040792826,0,0,0,0,0,0
X000066.SZ,0,0,0.0620253269373458,0.0215999242013149,0,0,0.0286606273733552,0,0,0,0,0.025989670659476,0,-0.105531540528747,0,0,0,0,0,-0.0848561747848292,0,0.00958218235607002,0.0151002117161751,0,0.0088599401743299,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.092033691817698,0,0,0,-0.115299401651162,0.0888905698382693,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0.166374951404608,0,0,0,0,0,0,0,0,0,0,0.0886640350651022,0,0,0,0.255894754630826,0,0,0,0,0,0,0.217469581687974,0.0014370473794823,0,0,0,0,0,0,0,0.0642504479119115,0,0,0,0,0,0,0,0,0,0,-0.083269010474459,0,0.00241211679456339,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0.00577163692383349,0,0.103098309060269,0,0,0,0,0,0,0,0,0,0.00611406204602304,0,0,0.0206571563511604,0,0,0,0,0,0,0,0,0,0.000186479239364892,0,0,0,0,0,0.431756807632748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0337791533669478,0,0.244796503994497,0,0,0.0868272921889972,0,0,0,0,0.215201191986304,0,0,0,0,0.0195496096125177,0,0.000456949900189548,0,0,6.93889390390723e-18,0,0,0,0,0.0209752323020052,0,0,0,0,0,0,0.105703871200589,0.0489771230455962,0,0,-0.0453382068855795,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0.0379745416623446,0,0,0,0.248732819001117,0,0,0.0299159066538104,0,0.0834219066762445,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0.0836876630147248,0.0383800268630856,0.00993176335048411,0,0,0,0,-3.46944695195361e-18,0,0,0,0.143300826734703,0,0,0,0,0,0,0,0.0961642573451239,0,0,-0.00895921931137411,0,0,0,0,0,0,0
X600312.SH,0,0,0.208721256962668,-0.065381576111425,0,0,0,0,0,0,0,0,0,-0.0889453569482896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0382610902577571,0,0,0,0,0,0,0.131304699935674,0,0,0,0.147999244016649,0,0,0.00643483955937797,0,-0.046688197329714,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.218156299996425,0,0,0,0,0,0,0.138844705549315,0,0,0,0.11844937129763,0,0,0,0,0,0,0,0,0,0.00693494690422672,0,0,0.301398894584293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316710297912848,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0.15395172406308,0,0,0,0,0,0.0335468268701096,0,0.0874867365352452,0,0,0,0,0,0,0,0,0.112582359745166,0,0,0,0,0.0365311430975632,0,0,3.46944695195361e-18,0,0.0261868039514413,0,0,0,0.108425684019763,0,0,0,0,0,0,0.112609632629213,0,0,-0.0313767744703681,0.0110059573303108,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191119898469694,0,-0.117801991277489,0.35580261440375,0,0,0,0,0,0,0,0,0,0,0,0,0.331951240181109,-0.152626709381827,0,0,0,0,0,0,0.249849663613893,0,0,0,0,0,0,0,0,0.157531447806324,0,0.00949569949527699,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0.0798513730789,0,0.0474345608288362,0,0,0,0,0.135131165500595,0,0,0.166245056907395,0,0,0,0,0,0,0.12363885899788,0,0.0479282232204086,0,0.0300458021904743,0,0,0,0,0.0993968179882629,0,0.0525656258914384,0,0,0.0562001921843263,0,0,0,0,0,0.0234002068002023,0.0029578371716091,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,1.0842021724855e-19,0,0,0.00742403865797655,0,0,0,0,0.264619308425399,0,0,0,0,0,0,0,0,0,0,0.102560502287829,0.0476673485026006,0,0.0719705738402623,0,0,0,0.0187891832258714,0,0.0107440390835156,0,0,0.146879400375191,0,0.0639997760785337,0,0,0,-0.0453220299882099,0,0,0,0,0,0,0
Change_TY3M,0,0,0.0542589962545697,0,0,0,0,0,0,0,0,-0.0295304704967011,0,0,-0.15999351652394,0,0,0,0,0,0,0.196221164088037,0,0,0,-0.21884564682268,0,0,0,0,0,0,-0.0568115747274147,0,0,0,0,0.055305414858193,0,0,0,0,0,0,0,-0.111498858844974,0,0,0.0167136348040935,0.00792815553523466,-0.0148327384260682,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118154553050598,0,0,0.20796131633967,0,0,-0.19353990380079,0,0,0,0,0,-0.00327142220817963,0,0,0,0,0,0,0,0,0,0,-0.226112595231201,0,0,0,0,0,0,0,0,0,0,0.712154703885199,0,-0.204419593581606,0,-0.31283497905917,0,0
TED,0,0,0,0,0,0,0.212539270380815,0,0,0,0,0,0,0,0.0580944665499086,0,0,-0.368480720649657,-0.22846103428609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.179737769394284,0,-0.105914808574082,0,0,0,0,-0.574925322799816,0,0,0,0,0,0,0.425994307671255,0,0,0,0,0.8840065255598,0,0
RealEstate_excess,0,0,0,0,0,0,0,-0.124979033239588,0,0,0,0,0,0,0,0,0.0790192510176881,0,0,-0.0988264262838259,0,0,0,0,0,0,0,0,0,0,-0.0467493423976284,0,0,-0.158149781371315,0,0.12859566748955,0,0,0.473497681997074,0,-0.302259833505777,0,0,0,0,0.0865718086484718,0,0,0.00331927249567702,-0.0369113966030239,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0769002302768583,-0.00323340118041377,-0.327344173652493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234353964502685,-0.0171125804407638,0.116470020176058,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0215372148947253,0.0428768452073976,0.292798590483312,0,0,0,0,0
MKvol,0,0,0.0127024876599344,-0.0020111235567047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000820271416857695,0,0,0,0,-0.00504912589508274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166031668929962,0,0,0,0,-0.0349222453557855,0.0236792490934969,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0.0279587549118076,-0.02748947625716,0,0,0,0,0,0,0,0,0,0,-0.0109816165349828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0366165279385193,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0261861154163853,0,0,0,0,-0.101591662852618,0.079286332597761,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218386352085317,0,0,-0.00617062295774598,0,0,0.0108838157278686,0,0,0,0.0123214910862219,0,0,0,0,0,0,0.000694220066015739,0,0.0130994771347201,0.00519261545346097,0.0197663774968112,0,0.000126917660967494,0,-0.0933556296115405,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000619885140225452,0,-0.000402176669310492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00415255424031655,0,0,0,0,0,-0.00170263473327018,0,-0.0112031877834572,-0.00688687656853056,-0.00116240559775634,0,0,0,0,0,0
