,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X000858.SZ,X600276.SH,X002304.SZ,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600741.SH,X600703.SH,X600031.SH,X000568.SZ,X600066.SH,X002475.SZ,X002241.SZ,X000338.SZ,X600271.SH,X002236.SZ,X002456.SZ,X600118.SH,X600177.SH,X002085.SZ,X000157.SZ,X600372.SH,X002007.SZ,X300003.SZ,X300124.SZ,X600867.SH,X002292.SZ,X000559.SZ,X600089.SH,X002426.SZ,X002294.SZ,X002180.SZ,X601877.SH,X002506.SZ,X600522.SH,X000536.SZ,X000623.SZ,X600498.SH,X002074.SZ,X000981.SZ,X002508.SZ,X000050.SZ,X300136.SZ,X000869.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0.270998256060958,0,0,0,0,0,0.111637054585067,0,0,0,0.0743221318512398,0,0,0,0,0,0,0.0409171024985562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.037824760445063,0.0271427919519494,0,0,0,0,0.0537302673113389,0,0,0,0.0331814776958197,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.519988350061322,0,0,0.15035508900915,0,0.035262913783752,0,0,0,0,0.198273500068547,0,0,-0.0220267516335985,0,0,-0.0861954048471926,0,0,0,0,0,0,0,0,0,0,0,-0.174416380518871,0,0,0.0484993987976798,0,0,0,0,-0.140320373499744,0,-0.0412798039572763,0,0.0258118926817575,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.33597887984476,0.372317614639885,0,0,0,0,0,0,0,0,0,0,-0.0716404166946238,0,0,0,0,0,0,0,-0.0932442599128178,0,0,0,0,0,0,0.0618524070872089,0,0,0,0,0.224024795645071,0,0,0.165937995513399,0.0108052298495202,0,0,0,-0.0607344036654431,0.0509070667860858,0.14651171956411,0,0,0,-0.197136648359875,0,0
X002415.SZ,0,0,0.0617877205179349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0553962452200982,0,0,0,0,0,0.00107378836944862,0,0,0,0,0,0,0,0,0,0.106365910848383,0,0,0,0,0,0,0.0472866700544613,0,0,0,0.341547868714266,0,0.012684343743725,0,0,0,0.0117802959625631,0,0,0,0,0,0
X000858.SZ,0.14123718912353,0,0,0.0874857892208169,0,0,0,0,0.177176198138821,0,0,0,0,0.00299131152032478,0.403520494090723,0,0,0,0,0,0,0.0130673141899684,0,0,0,0,0,0,0,0,0,0,0,0,0.0174658123771178,0,0,0,0,0.0425689700480813,0.0322371869696464,0,0,0,0,0,0,0.0455821986849532,0.0694969535928302,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.029141419723848,0,0,0,0.0827454253654139,0,0,-0.0438086019013565,0,0,0,0.0450708833532646,0.0735413841552067,0,0,0,0,0,0,0,0,0,0,0,0,0.00103867530116045,0,0.0496453539297054,0,0,-0.112575396650141,0,0,0.0949192662584095,0.163220580754136,0,0,0,0,0,-0.0188002092119474,-0.0128393229842275,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0.160933074937184,0,0,0,0,0,0,0.324176113358989,0,0,0.131155125700317,0,0,0.043938773911102,0.0920907602708821,0,0,0,0,0,0.0461548900870813,0,0,0,0,0.034593710248542,0,0,0,0,0,0,0,0,0,0,0.0188844596264484,0,0,0,0.0084500829075494,0,0,0,0,-0.143681810337042,0,0.00726656001896412,0,0,0,0,0,0
X000725.SZ,0.00355773208627548,0,0.107200243123409,0,0,0,0,0,0,0.017501993956403,0,0,0,0.061670939422202,0,0,0,0.077399070144261,0,0,0,0,0,0,0,0,0,0.0860526440208187,0,0,0,0,0,0,0,0,0,0,0,-0.101548987506658,0,0.042394347075148,0,0.0802625670162504,0.295578394708747,0,0,0.0396862531649467,0,0.101029940588517,-0.0112334368833959,0,0.13415453706589,0,0,-0.0694863375319569,0,0
X000625.SZ,0,0,0.0695042842419845,0,0.215546682434942,0,0,0,0,0,0,0.218302478992057,0,0,0,0,0,0,0,0,0,-0.0281131240698093,0,0,0,0,0,0,0,0,0,0,0,0,0.0289538940688523,0,0,0.0922580568584737,0,0,0,0.0057881037698008,0,0.0037961494532431,0,0,0,0,0.0868566909969814,0,0.0543806275450269,0,0,0,0,0,0,0
X000063.SZ,0,0.0234517372265704,0.154908496162064,0,0,0,0,0,0,0,0,0,0,0.0407114730475253,0,0,0,0,0.274792066977469,0,0,0,0,0,0.0570161789948266,0,0,0,0,-0.00319498015421614,0,0,0,0,0,0,0,0,0,0,0,0.0748634221025138,0,0,0,0,0,-0.119072111387884,0,0,0,1.0842021724855e-19,0,0,0,-0.00695218842936736,0,0
X600690.SH,0,0,0,0,0.232162184331633,0,0,0,0,0.183814331801269,0,0,0,0.0215860353507226,0,0,0,0.0544430508723983,0,0,0,0,0,0.0745591154084619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0496479954923718,0.0671243321570388,0.00320837822508745,0,0,0,0,0,0,0,-0.0677445027094766,0,0.0909801190914541,0,0,0,0,0,0,0
X600741.SH,0,0.444779303864329,0,0,0,0,0.109160175332352,0,0,0,0,0,0,-0.0176091481685781,0,0.115339778258862,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0.0117344981556645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0526361981699522,0.17258462948898,0,0.0496867307134161,0.000678497674254319,0,0,0,0,0,0
X600703.SH,0,0,0,0.0525535447245286,0.200266530451273,0,0,0,0.228765999584104,0,0,0,0,0.0870804377848336,0,0,0,-0.114783257237055,0,0.0131778906159143,0,-0.0750264980980875,0.0658738054187858,0,-0.000464618646171421,0,0,0,0,0,0,0,0,0.210892394391693,0,0,-0.0352982028501028,0,0,0,0,0,0.0221177842032125,0.0164268789759706,-0.00311774089340469,0,0,0,0,0,0,0.0303179319558081,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0764274626352655,0,0,0.0924613675974516,0,0.0266283840635267,0.0254952972533917,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107533644198425,0.471194342877016,0,0,0,0,0,0,0,0,0,0,-0.0834447699751792,0,0,0,0.312292714388826,0,0,0,-0.151961468846382,0,0,0,0,0,0.0302461174258859,-0.0316126579983884,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.456287972615717,0,0,0,0,0.0238175595118979,0,0,0,0,0,0,0,0.030398243188493,0,0,0,0.0884148785834563,0,0,0.0993894564073023,0,0,0,0,0,0,0,0.0179100857875188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00644132669517545,0.000146129937734319,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,-0.116195129124626,0,-0.0277819167827676,0,0.183548782947352,0,-0.0467484551692116,0,0,0,0,0.210587094803167,0,0,0,0,0,0.0537151986846598,0,0,0,0,0,0,0,0,0,0.0888121355837544,0,0,0.0543723313858264,0,0.26688970314696,0,0.145306841560918,0,0,0,0,0,0.0573734261498786,0,0,-0.0488192809597143,-0.0154314368645367,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0305168263008661,0.131314562626612,0,0,0,0.238522040167634,0,0,-0.0926377164560486,0.147021455598646,0,0,0.0926803996315558,0,0,0,0,0.00974388763123506,0,0,0,0,-0.160831060234213,0,0.159382113790006,0.0206457190767349,0,0,0,0,0.0459623749877943,0,0,0,0,0,0,0,0,-0.0443963504917842,0.322679337023064,0,0,0,0,0
X002241.SZ,0,0,0,0.311538493637684,0,0,0,0.0864006849715203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180734518594383,0,0,0,0,0.20005961214496,0.250768543801134,0,0,0,0,0,0,-0.50621469533522,0,0,0.0911945204097858,-4.33680868994202e-19,0.223698638296448,0,0,0,0,0.127975052167921,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,-0.223759787751321,0,0,0,0,0,0,0,0,0,0,0.302531104441185,0,0,0,0,0,0,0,0,0,0.53661353386307,0,0,0.202676003384403,0,0,0,0.141638039530998,0,0,0,0,-0.0799661379015787,0.274735075909983,0,0,0,0,0,0,0,0,-0.0051687094155045,0,0,-0.0926292292845672,0.0572716911413346,0,0,0,0,0,0
X600271.SH,0,-0.00211930288952875,0,0,0,0,0,0,0,0,0,0,0,-0.00121770101844308,0,0,0,0.0205286999461308,0,0,0,0,0.0230729548191728,0,-0.0383518241144596,0,0,0,0,0,0.0636293790921025,0,0,0,0,0,0,0,0.00531125772827666,0,0,0,0,0,0,0,0,0.043729518045536,0,0,-1.0842021724855e-19,0.0419349555706043,0.236453744014816,0,0,0,0,0
X002236.SZ,0,0,0.0885555869703395,0,0,0.0964166949698074,0,0,0,0,0,-0.0156173159902301,0,0,0,0,0,0,0,0,0,0.0460941724817851,0.112916527560304,0,0,0,0,0,0.199673760477358,0,0,0.124861299408968,0,0,0,0,0,0,0.0272323907436278,0,0,0,0,-0.2551417610932,0.0833217510479447,0,0,0.126720109001567,0,0,0,-0.0284915337604635,0,0,0,0.0471544279898442,0,0
X002456.SZ,0,0.051482053565125,0,0,0,0,0,0,0,0,0,0,0,0,0.260853534547154,0,0.33787418078464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0581150155848802,0,0,0,0,0,0,0.224665480241088,0,0,0,0,0.0274034704033372,0,0,0.0171065067232636,0,0,0,-0.00582346979217632,0,0,0,0,0,0
X600118.SH,0,0,0,0.190665652529086,0,0,0,0,0,0,0,0,0.125390640025551,0.0111278979084084,0,0,0,0,0.137421124606157,0,0,0,0,0,0,0,0,0,0,0.0714916169099441,0.150913294260816,0,0,0.121351607352136,0,0,0,0,0,-0.0175152040469113,0,0,0.10004954849048,0.158570915872373,0,0,0,0,0,0,0.0275895758757093,-0.00203384842219741,0,0,0,0,0,0
