,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000651.SZ,X000568.SZ,X600809.SH,X600690.SH,X600031.SH,X600104.SH,X002304.SZ,X002475.SZ,X000725.SZ,X000661.SZ,X000338.SZ,X003816.SZ,X300124.SZ,X300014.SZ,X000063.SZ,X000100.SZ,X000596.SZ,X600703.SH,X000157.SZ,X002241.SZ,X002129.SZ,X002179.SZ,X600741.SH,X002371.SZ,X000625.SZ,X002007.SZ,X601877.SH,X002236.SZ,X300142.SZ,X002049.SZ,X600584.SH,X000799.SZ,X002414.SZ,X600183.SH,X000800.SZ,X300003.SZ,X601799.SH,X300146.SZ,X002074.SZ,X002008.SZ,X600089.SH,X600779.SH,X600707.SH,X000977.SZ,X000066.SZ,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000338.SZ,0,0,0,-0.0149830600862642,0,0,0,0,0,0,0,0,0,0,0,0,0,0.197155414640831,0,0,0,0,0.028565748941917,0,0,0,0,0.106983587148712,0.200353503141988,0,0,0,0,0,0,0,0,-0.018704001301657,0,0,0,0,0.0183160009372942,0,0,0,0,0.10446405897833,0,0,0,0,-0.0424024927584166,0,0,0,0.0317897424124376,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.124022168258435,0,0,0,0.0404135413440102,0,0,0,0,0.0511271610913279,0,0,0,0,-0.0345722962460473,0,0,0,0.0110243816521798,0,-0.174521598015087,0,0,0.0111607633327039,0,0,0,0,0,0,0,0.0444008872094566,0,0.00333450987189606,0.074405063407399,0,0,0,0,0.00175430315686387,0,0,0,-4.33680868994202e-19,0,0
X300124.SZ,0,0,0.0644337813800232,0,0,0.0556470213167723,0.377140203267723,0,0.210887590368197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292683414530394,-0.0541370629108115,0,0,0.0666836592463316,0,0,0,0,0,0.000816946167629714,0,0.022775713776878,0,0,0,0.2628963565759,0,0,0,0,0,0,0,0.236986631730531,0,0,0,-0.0454272115544674,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0508902441459839,0,0,0,0,0.235167975789167,0,0,0.0590317026405955,0,0,0,0,0,0,0,0,0,0.0703000485531884,0.305712413063628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25861643984652,0,0.279747389519701,0,0,0,0,0,0,0,0.0194446846627354,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.0265308206075859,0,0,0,0,0,0,0.175934447479643,0,0,0,0,0,0,0,0,0,0,-0.0985951769654318,0,0,0.0903303235111423,0,0,0,0,0,0,0.280687103202422,0,0,0,0,0,0.125970879643414,0,0,0,0,0,-0.0689328421323019,0.0489097169078296,0,0,0,0,0,0,0,0,-0.0471143745045959,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.563359183511517,0,0,0,0,0,0,0,0,0.310032105357749,0.0120507895189798,0,0.189417310575579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.280913129406957,0.0375153044719498,0,0,0,-0.0141287201650328,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0243272274746807,0,0.280896734025458,0.233948352759258,0,-0.126183813099641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0502109352494593,0,0,-0.00304590233344713,0,0,0,0,0.0243429569054579,0,0,0,0,0,0,0,0,-0.0295484405991925,0.201423575049803,0,0,0,0,0,0,0,-0.0338371104597085,0,-0.00514076717948574,0,0,0,-0.0163314866436962,0,0
X600703.SH,0,0,0.057702551404438,0,0,0,0,0,0,0,-0.0480171007226442,0,0,0,0.0118998317300082,0,0,0,0,0.272833612171476,0,0,0.0152030874297572,0,0,0.0919077010957024,0,0.107770933789821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119539218513147,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0481070799378819,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.377502680527107,0,0,0,0,0.0567201215904399,0.156210375954859,0,0,0,0,0,0,0,0,0,0.105075931717513,0,0,0,0,0,0,0,0,0.161651668248273,0,0,0,0,0,0,0,-0.0123137146155538,0.213612070612457,0,0,0,0.0757394481318617,0,0,0,0,0,-1.73472347597681e-18,0,0,0,-0.0681973950489987,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.131409555752956,0,0,0.333310875235294,0.234941375988622,0,0,0,0,0,0,0.0183596781383358,0,0,0,0,0,0,0,0.097289849654757,-0.0119609683148849,0,0.0170235263088692,0.0659691142348079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0257704353517779,0.00903918372036285,0,0,0,-0.0589086580725849,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.0202138991461031,0,0.0759188282553928,0,0,0,0,0,0,0,0,0.217757338376457,0,0,0,-0.138360568581941,0.258301542728665,0,0,0,0,0,-0.0946086957063819,0,0.0374519250345293,0.176751436151792,0,0.394339386949067,0,0,0,0,0,0,0,0.0213028049486634,0,0,0,-0.0123818757854467,0,0
X002179.SZ,0,0,0,0,0,0,0.153693284187159,0,0.0163211698646348,0,0,0,0,0.190772266148677,0,0,0,0,0,0,0,0.205264176853398,0.0330876886559425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00750456147832313,0,0,0,0.206266058187152,-0.0779498062612101,0,0.141824022720777,0,0,0,0.00136709622282375,0,0,0,-0.0357876668822324,0,0
X600741.SH,0,0,0,0.127448207904124,0.220799067273968,0,0,0,-0.104767529865427,0,0,0,0,0,0,0,0,0,0,0.0124136451523977,-0.0663495544039648,0,0,0,0,0.160470794588459,0,0,0,0,0,0.131557833608813,0,0,0,0.217749321358353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460186964523803,-0.071590952310726,0,0,0,-0.00319152964060443,0,0
X002371.SZ,0,0,0.14578817398158,0,0,0,0,0,0,0,0,0,0,0,0.173304545051672,0,0.0412346010109878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510638536276763,0,-0.149062864608114,0,0,0,0,0,-0.100243279569274,0,0,0.0173349980076793,0,-0.0111867109586937,0,0,0,-0.161375897485053,0,-0.0286962274721597,0,0,0,-0.0511534735271377,0,0
X000625.SZ,0,0,0,0,0,0,0.0130900238925635,-0.143740028433561,0,0,0,0,0,0,0.153526208042411,0,0,0,0,0.2532278833677,0,0,0,0,0,0,0,0,0,-0.0939562213417146,0,0,0,0.351208449794981,0,0,0,-0.191154542929726,0,0.0143032475352966,0.120417323806195,0,0,0,0,0,0,0,0,0,0,-0.0414814526626538,0,0,0,0,-0.0802762616626873,0,0
X002007.SZ,0,0,0.0800454725742603,0,0,0,0,0,0,0,0,0.058484191051463,0,0,0,0,0,0,0,0,-0.0568383770405117,0,0,0.131664878925561,0,0,0,0,0,0,0,0,0.0432945337022246,0,0,0.175826612879068,0,0,0,0.326265511442425,0,0,0,0,0,0,-0.0901850990199939,-0.0551056828979342,-0.176827979666473,0,0,0,0,0,0,0,-0.0163901137762102,0,0
X601877.SH,0,0,0.179383558112651,0,0,0,0,0,0,0,0,0,0,0.103885882397213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0465227610560182,-0.0768293094649872,0.191361725096739,0,0,0,0,0,0,0.0699687096737537,0,0.0417767444511399,0,0.0816719395888591,0,0,-0.0515223703264671,0,0,0,0,0.0285793241993391,0,0,0,-0.0034977721446049,0,0
X002236.SZ,0,0,0.227891732243662,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0829059107484154,0,0,0,0.109813441464854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.345235402281536,0,0,0,0,0,0,0.0857599221276536,0.0681026180981296,0,0,0,0,-0.0086011796599909,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0793504448145264,0,0.20487788829907,0,0,0,0,0,-0.051016807825956,0,0,0,0,0.103298380864881,0,0,0,-0.0170627963531981,0,0,0,0,0,0,0,0,0,0,0.109443525908658,0,0.191734483425029,0,0.0558923294967322,0,0,0,0,1.0842021724855e-19,-0.00214930036547655,0,0,0,0.00366811503579751,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.198710177370432,-0.111792179521816,0,0,0,0,0,0,0,0,0,0,0,0,0.161072709884445,0,0,0.0606729360789376,0,0.056538220202725,0.129598915628011,0,0,0,0,0,0,0.051670529387965,0.279138583418028,0,0,0,0,0,0,0,0,0,0,-0.258364782696755,0,0,0,0,-0.0189913684981559,0,0,0,-0.0112126723383048,0,0
X600584.SH,0,0,0,0,0,0,0,0,0.056248487012163,0,0,0,0,0,0,0,0.257873721432258,-0.0372127629363805,0,0,0,0,0,0,0,0,0,0.274516660651712,0,0,0,0,0,0,0,0.111753221831195,0,0.105798438728702,0,0,0,0,-0.0462709228888948,0,-0.198831051113887,0,0.0877254202868133,0,0,0,0,0,0.0264993579608381,0,0,0,-0.0146290280158474,0,0
X000799.SZ,0,0,0,0,0,0.822969269532106,0.152645601307363,0,0,0,0,0.101940472080691,0,0,0,0,-0.132743972562519,0,0,0,0,0,0,0,0.264918373282786,0,0,0,0,0,0,0,0,0.158605942712053,0,0,0,0,0,0,0,0,0,0,0,0,-0.0627504937481431,0,0,0,0,0,0.0316025489958543,0,0,0,-0.0457116401652759,0,0
X002414.SZ,0,0,0,0,0,0,0.0713103215805166,0,0,0,0,0,0.121986450822907,0,0,0,0.0212685276881876,0.137089591407765,0,0,0.0452680584414902,0,0.0266358518546763,0,0.0873612385029725,0,0,0,0,0,0,0,0,0.0536647694027426,0,0,0,0,0,0,0,0.134921818221982,0.246690566460149,0,0,0,0.00587453267463343,0,0.0705037224947422,0,0,0,-0.016294171882882,0,0,0,0.0510977745287357,0,0
X600183.SH,0.0703169083176728,0,0,0,0,0.101885261619014,0.138842486881014,0,0,0,0,0.128833315531022,0,0,0,0,0,0,0,0,0.157544259971876,0.0427454982409794,-0.0291161563263074,0,0,0,0,0,0,0,-0.108506737481937,0,0,0,0,0,0,0,0.253581087552122,0,0,0,0,0,0.0355023426632238,0,0,0,0,0,0,0.00173725999412745,0.0942307720770118,0,0,0,-0.0390722889952059,0,0
X000800.SZ,-0.106184963862454,0,0,0,0,0,0.050748085136122,0,0,0,0,0.0403077464933597,0,0,0,0,0,0.00458245483067742,0,0,0,0.0429183368137649,0.0594441964576812,0,0,-0.0212906278058434,0,0,0,0,0,0,0.185677956142787,0,0,0,0,0.0118803092158775,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0258858649146754,0.0311928511785808,0,0,0,-0.0172034878427627,0,0
X300003.SZ,0,0,0,0,0,0.0273340342330401,0,0,0,0,0,0,0.0389311233465767,0,0,0,4.33680868994202e-19,0,0.0231023617904565,0,0,0,0.0939977221332498,0,0,4.33680868994202e-19,0,0.0850803896342419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00813513241731812,0,0,0,-0.0190360067465856,0,0
X601799.SH,0,0.123719954004798,0,0,0,0.00624843748464206,0.0676323045605472,0,0,0,0,0,0,0,0,0,0.379086297680355,0,0.032419151667766,0,0,0,0,-0.0154260060170417,0,0,0,-0.0574362800348284,0,0,0.0682463460161378,0,0,0,0,0,0,0,0,0,0,-0.137773029588711,0.117927909460522,0,0,0,-0.0585523080563488,0,0,0,0,0,0,0,0,0,0.0235859717502188,0,0
X300146.SZ,0,0,0,0,0,0,0.043994587040056,0,0,0,0,0,0.0795354865531558,0,0,0,0,0,0,8.67361737988404e-19,0,0.0315018467034053,0,0,0,0.162354245518821,0,0,0,0,0,0,0,0,0.0594992156464103,0,0.0905196039499599,0,0,0,0,0,0,0,0,0,0,0,0.0547169096677408,0,0,0,0.00450532388339484,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.286498200676452,0.124538355390668,0,0,0.371831575426449,0.0289927739114271,0,0,0.20019568879949,0,0,0,0,0,0,0.01148061341451,0.0452387217218364,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.127616175105184,0,0,0,-0.0687122591192787,0,-8.67361737988404e-19,0,0,0,0.0115539927137548,0,0
X002008.SZ,0,0,0.071427010505564,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0731235494891772,0,0,0,0,0.0713415841204199,0.0312147169023826,0.279379012499636,0,0.0103152282941984,0,0,0,0,0,0.131385825388973,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0604827888382516,0,0.138354044347022,0,0,0,-0.00226438652971513,0,0,0,0,-0.0178735938410713,0,0
X600089.SH,0,0,0,0,0,0.0144262297202338,0,0,0,0,0,0,0,0,0.0463503581263733,0,0,0.140810946125765,0,0,0,0,0.242671513484969,0,0.183026343653768,0,0,0,0,0,0,0.162579154824798,0,0,0,0.0118884102491666,0,0,0,0,0.118628972911079,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0,-0.00863250328201067,0,0,0,-0.0565312604544441,0,0
X600779.SH,0,0,0,0,0,0.270884336440083,0.0546168893886438,0,0,0,0,0,0,0.0542681107246633,0,0,0,0,0,0.0108926836359592,0,0,0,0,-0.010209948291582,0.135758417739394,0,0,0,0,0,0,0,0,0,0,0,-0.0417212254745892,0,0.123393243097031,0,0.0739601777030135,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0203342538736581,-8.67361737988404e-19,0,0,0,-0.0357616653053046,0,0
X600707.SH,0,0,-0.0112204142202064,0,0,0.265763281572753,0,0,0,0,0.42642583444661,0,0,-0.417530609168709,0,0,0,0,0,0.0795097298022644,0,0,0.126776184960002,0,0,-0.258740249220086,0,-0.243348486674959,0,-0.646420555590717,0,0,0,0,0,0,0,0,0.243466904652503,0.168433311165436,0,0,0,0,0,0,0,0,0,0,0,0.0130130641643236,0.134485754213021,0,0,0,0.139141118993147,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0.160248509452866,0,0,0,0,0,-0.190785096492808,0.0864017275890183,0,0,0,0.0793108428961977,0.118785869970752,0,-0.0250562306536297,0,0,0,0,0,0.132836001666105,0,0,0.141100893149259,0.0179183468221992,0,0,0,0,-0.294945497480871,0,0,0,0,0,0,0,0.256436319205562,0,0,0,-0.011144120166407,0,0,0,-0.0158410512167857,0,0
X000066.SZ,0,0,0.122423880160291,0,0,0,0.1670871331442,0,0,0,0,0,0,0,0,0,0.0438967572821698,0,0,0,0,0,0,0,-0.201292497499594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232539619127581,0,0,0,0,0,0,-0.125805564012527,0.169758313997934,0,0,0,0,0.0577371002363424,0,0,0,0.0635232884361678,0,0
X600177.SH,0,0,0,0,0,0.113563500850669,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0504614315784321,-0.0407371818173052,0,0,0.00982502000082299,0.0417000543901349,0,0,0,0,0,0,0,0,-0.0785383416620087,0,0,0,0,0,0,0,0,0,0,0.0328739898869335,0,-0.0422630408498796,0,-0.0496424646466974,0,0,-0.00578316642529826,-0.00406902757381992,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,-0.0141838582593846,0,0,0,-1.0842021724855e-19,0,0,0.00149382501925965,0,0,0,0,8.67361737988404e-19,0,-0.275913318374635,0,0,0,0,-0.0124663549101641,0,0,0,0,0,0,0,0,-0.160197699592873,-0.0899619185824211,0,0,0,0,0,0.0166171806353616,0,0,-0.0602846661982539,0,0,0,0.0706663749743141,-0.0578589864373593,0,0,0,-0.0290297527193858,0,0
Slope,0,0,0,0,0,0,-0.0681336822672766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.051381457960322,-0.0400048782301336,-0.19013739818873,0,0,0,0,0,0.185428198792017,0,0,0.112706821385281,0,0,0,0,0,0,0,0,0.0158439295328678,0,0,0,0,0,0.950938844452815,0,0,0,-0.408851872287475,0,0
TED,0,0,0,0,0,0,-0.0434483909415737,0,0,0,0,0,0,0,0,0,0,0,0.152618316498364,0,-0.0524055799166661,0,0,0.0769156972034177,0,0,0,0.0692060980392252,0,0,0,0,0,0,0.00431632884824475,0,0,0,0,0,0,0,0,0,-0.10216243714422,0,0,0,0,0,-0.674419920207384,0.808787124329948,0,0,0,0,0.0499184254202616,0,0
RealEstate_excess,0,0,0,0,0,0.0774479348460732,0,0,0,0,0,0,0,0,0.0274098987231403,0,0,2.16840434497101e-19,0,-0.0709139849248257,0,0,0.0462724209843304,0,-0.0269547715448772,0,0,0,-0.0329377010168077,0,0,0,0.0495351778605397,0,0,0,0,0,0,0,0,0,0,0,0.0626907540728619,0,0.0156816542908073,0,0,0,0,0.00766518316712922,0,0,0,0,-0.0163370834971889,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0761288332242365,0,0,0,0,0,-0.0163768131173264,0,0.0196143215833393,-0.00911647657789488,0,0.0135117102022863,0,0,0,-0.0943495439316504,0.0274669937877704,0,0.169203741676037,0,0,0,0.0683508866337743,0,0,0,0,0,0,0,0.00436216026036947,0,0,0,-0.0270290669225298,0,-0.013649167864936,0,0,0,-0.00548612453642224,0,0
MKvol,0,0,0,0,0,0,0,0,-0.000240541917915997,0,0,0,0,0,0,0,0.00105644821813011,0.000468333792945178,0,0,0,-0.00159509531614371,0,0,0,0,0,-0.0043433264156692,0.000371727136402497,0,0,0,0,0,0,-6.7762635780344e-21,0,0,0,0,0,0,0,0,0,0,-0.000286025638119855,0,0,0,0,-0.000348218272443004,0,0,0,0,-0.00576129827839698,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0.229986752067286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199057498325098,0,0,-0.539976804288156,0,0,0,0,0.309169928920092,0,0,0,0,0,0,0,0,0.300383481993135,0,0,-0.0286746177701081,0.148645052698549,0,0,0,0,-2.19826061742167,2.11793161070548,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00405135420917252,-0.00111016962165104,0,0,0,0,0,0,0,0,0,0,0.00732753488955922,0,0,0,0,0,0,-0.00350131652871812,0,0,0,0,0,0,0,-0.00256184707032549,0,0,0,0,0,0,0.000780802288893698,0,0.000343446672079816,0,0.00231797679551238,0,0,0,0,0,-0.00315597779404108,0,0,0,-0.00861597964446975,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00676079434763709,0,-0.00540941699504388,-0.00505932574135617,0.00526633924423559,0,0.00778813525352944,0,0,-0.0116839689918853,0,0,0,0,-0.0853097046317778,0,0
