,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X000651.SZ,X600276.SH,X002304.SZ,X000725.SZ,X600690.SH,X000568.SZ,X600703.SH,X002475.SZ,X600741.SH,X000338.SZ,X600031.SH,X300003.SZ,X000063.SZ,X002236.SZ,X600809.SH,X600271.SH,X002008.SZ,X600867.SH,X601877.SH,X002456.SZ,X000596.SZ,X300124.SZ,X600487.SH,X000100.SZ,X600566.SH,X600066.SH,X000625.SZ,X002294.SZ,X000661.SZ,X300136.SZ,X002007.SZ,X000977.SZ,X002179.SZ,X002180.SZ,X002241.SZ,X000157.SZ,X600498.SH,X000050.SZ,X000981.SZ,X300142.SZ,X000869.SZ,X002049.SZ,X600522.SH,X002508.SZ,X600779.SH,X600177.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.27298890438698,0.0222568636969027,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0126021775397363,0.0506889012284368,0.000257497869081072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311992816984311,0,0,0,0,0.0182636939639963,0,0,0,0.0964533433805492,0.00528289182844265,0,0,0,0,0,0.0190868553803547,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.15988738660983,0,0.163873084996291,0,0,0,0,0,0.062522862845298,-0.0505544240740513,0,0,0,0.0525392308592632,0,0,0,0.00056907579068146,0,0,0,0,0,0,0,-0.0902010512856218,0,0,-0.0525298029521566,0,0,0,0,0,0,0,0,0,0,0.02249068960207,0.0301700407369246,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0973486311974078,0.147310291823953,0,0,0.0506693979044913,0,0,-2.16840434497101e-19,0,0,0.0711447243037773,0,0,0,0,0,0,0.0839338970395041,-0.0197634175063428,0,0,0,0,0,0,0,0,0,0,0,0,0.171553578218216,0.0264162816547246,0,0,0.00534613805620103,0.00992461190844947,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.188481225644603,0.0342995357177625,0.131523310657258,0,0.304290982149812,0,0,0,0,0,0,0,0,0.0828716834171031,0,0,0,0,0,0.0267834956763751,0.089920303112901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0158143881951808,-0.012110600039352,0,0,0,0,0,0
X000651.SZ,0,0,0,0.484718181670172,0,0,0,0,0.0261183110254454,0,0.403796840049802,0.0595122273423518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0163243513822571,0,0,0,0,0,-0.154035188254011,0,0,0.0477648886212344,0,0.0285069268149318,0,0,-0.00884102299958156,-2.71050543121376e-20,0,0,0,0.151593907880326,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0.284202168899171,0,0,0,0,0,0,-0.0366658772620563,0,0,1.73472347597681e-18,0,0,0,0,0,0.00632680141985323,0,0,0,0,0,0.0253961485772166,0.299655859622236,0,0.0224509916126947,0,0,0,0,0,0.115110314061991,0,0,0,0,-0.0637941321640281,0.0496918827577719,0,0.0713766265943488,0,0,0.0279794623990549,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0,0,0.229309896863872,0.0398099010626787,0,0,0,0.0678508669188108,0,0,-0.0785615956624198,0,0.289439234455666,0,0,0,0.0623736699206342,0,0,0,0,0,0,0,0,0.100414923887458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155260831595504,0,0,0.0241973427762078,0.0347271770872522,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0898208507588028,0,0,0.0395425144387371,0,0,0,0.0218315747429787,0,0,0,0,0,0,0,0,0,0,0,0.0916886200407372,0,0,0.0453856888247775,0,0,0.0833615603722402,0.0420243285194874,0,0,-2.16840434497101e-19,0.276825824416992,0,0,0,0,0.00354976571631379,-0.0139923722619202,0,0,0,0,0,0
X600690.SH,0,0,0,0.539262162453381,0,0,0.0861090360207837,0,0,0,0,0,0,0,0,0,-0.05116212480205,0,0,0,0,0,0,0.0506281819437785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0440746687234446,0.0175176508304423,0,0,0.0249607537697724,0,0,0,0.0118832382388206,0.0378600687993814,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0.139625415989241,0.105731300188037,0,0.174163418181023,0,0.030489408646101,0,0,0.133927109070492,0.0252252200782965,0,-0.00432896845905152,0,0,0,0,0,0,0,0.219520941384085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0945567045373049,0,0,0.08631168505672,0,0.0237091315100138,0,0,0.0167965950658488,0.00505993385128169,0,0,0,0,0,0
X600703.SH,0,0,0,0,0.108585787980637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0424098690064189,0,0.160860315160521,0.0504556455099491,0.02328150129242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249241640572451,0,0,0,0,0.308188193812266,0,0.0894978539009917,0,0,0,-0.038010462385289,0,0,0,0,0,0
X002475.SZ,0,0.198235889131854,0,0,0,0,0,0.0866821501341814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.533377430028596,0,0,0,0,0,0.011698864953985,0,0,0,0,0,0,0,0,0,0,0,-0.0764866883709324,0,0.074542814602519,0,0,0,0,0,0,0,0.0111532219778355,0,0,0,0,0.0214605459236019,0,0
X600741.SH,0,0.261764801522545,0,0,0,0,0,0,0,0,0,0.0386153347087089,0,0,0,0,-0.07269429749254,8.67361737988404e-19,0,0,0.0027542772139779,0.0515830471257595,0,0.0221460483491719,0.0087340736304989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0.0457302261914152,0,0.110829669403925,0,0,0.0232903895510156,0,0,0.0384287952295679,-0.0174157925926914,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0535436242754167,0,0,0,0,0.0856376696416134,0,0,0,0,0,0,0,0,0,0,0.193227453716337,0,0,0,-0.0675329890321431,0,0,0,0,0,0.116468123688263,0,0.0811040311655714,0.0189830027583902,0,0,0,0,0,0,0,0.0177847473557619,-0.0175460737783775,0,0,0,0,0,0
X600031.SH,0,0,0.266259831358715,0,0,0,0,0,0,0,0,0,0,0.219839789826552,0,0,0,0.0744746429400791,0,-0.0381095151884613,0.124584932021771,0,0,0.0152846637775545,0,0,0.0244969544228599,0,0,0,0,0,0,0,-0.26872463957594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165090441913675,-0.019470166776698,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109123640122135,0,0,0,0,0,0,0,0.382160007149134,0,0,0.0186582428147942,0,0,0,0,-0.0816026792550445,0,0,0.0229134465800207,0,0,-2.71050543121376e-20,0,0,-0.00538558235965773,0,0,0.108668401575073,0,0.137134493150628,0,0,0,0,0,0,0,-0.0021911220853314,-0.0427237958279558,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0.222584445121731,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,-0.0400807998893711,0,0,0,0,0,0.291130098213466,-8.67361737988404e-19,0,0,0,-0.267676978097662,0,0,0,0,0.246803327094846,0,0.00784585654469585,0,0,0,0,0.261355210932183,0,0,0,0,0,0,0,0,0,0,0.145679581361539,-0.00683439474832738,0,0,0,0,0,0
X002236.SZ,0,0,1.07632018687958,0,0,0,0,0,0,0,0,0,0,-0.13755482771552,0,0,0,0,0,0,0,0,0.1424808701786,0,0.102496107799196,0,0.0984419533248906,0,0,0,0.0848950023046538,0,0,-0.0200888534707971,0,0,0,0.189952024195381,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0453821247140673,0,0.595600029555213,0,0,-0.461231296600845,0,0
X600809.SH,0,0,0,0,0,0,0.212952823885083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231006360358233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0172835136290701,0.259886090938572,0,0,0,0.301497793294879,0,0,0.0152065020787093,0.0180398878266209,0,0,0,0,0,0
X600271.SH,-0.208217798883402,0,0,0,0,0,0,0,0,0,0,-0.237337465404911,0,0,0,0,0.0787282121352738,0.145456898932028,0,0,0,0,0.0827673971509235,0,0,0,0,0,0.0523251489244853,0,0,0,0,0,0,0.165082640919388,0,0.294632548513192,0.193187526507866,0,0,0,0.17746261464117,0.0448077838959671,0,0,0.0846584763468593,0,-0.154761941863834,0,0,-0.0158075259845204,-0.0477438358548692,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0.182475560355102,0.108332452856452,0,0,0,0.0992959381845177,0.111958093991979,0,0,0,0,0,0.256262039623935,0,0,0,0,0,0,0,0,0,0,0,0.0498502298319737,0,0,0,0.165899960643459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00101855860999091,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0176727910837885,0,0,0,0,0,0.266587307302332,0,0,0,-0.0411500779178204,-0.0145530934975744,0,0,0.262470406674813,0,0,0,0,0,0,0,0,0.382944056457652,-0.0480148387106293,0,0,0,0,0,0,0,0,-0.0171169751380383,0,0,0,0,0,0,0,0,0.00707073620051434,0,0,0,0,0.0506169430968343,0,0
X601877.SH,-0.158645624960252,0,0,0,0,0,0.133018020618254,0,0,0,0,0,0,0,0,0,0,0,0,0.294934676437805,0,0.116628676640457,0,0.0390173024461711,0.272687070379586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378623399403158,0,0,0,0,0.225395559772216,0,0,-0.435810283498006,0,-0.123291548694241,0.0564700580520261,-0.0200536593687696,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0.345945722161978,0.467202123680301,0,0,0,0,0,0,0,0,0,0,0.0671233425016929,0,0,0,0.0607882634174016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.217047001328904,0,0,0,0.0443161940071989,0.105733081802254,0,0,0,0,-0.00761638228719564,0.0134564480232358,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0.0173536962046541,0,0,0,0.473771046027492,0,0,0,0,0,0,0,0,0.0696729676203765,0,0,0,0,0,0,0,0,0,0,0,0,0.0943184066371331,0,0.0198770858368848,0,0,0,0.0877275495508011,0,0,-0.101351019447463,0,0.215796745991382,0,0,0,0,0,0.0360927807647724,0,0,0.00248534325964206,0.00690894382892397,0,0,0,0,0,0
X300124.SZ,0,0.223550636973358,0,0,0,0.0522246367576305,0,0,0,0,0,0,0,0,0,0,-0.0393920231418529,-0.119390840522215,0,0,0,-0.00231188466274162,0,0,0,0,0,0,0,0,0,0,-0.0406790002176961,0.0369534999033284,0,0,-0.135518340928729,-0.0330109878451686,0.434440986803712,0,0,0,0,0,0,-0.0141086578900096,0,0,0,0,0,-0.0104365480382286,0.0125611399447714,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,-0.112202724555338,0,0,0,0,0,0,0.199254739240783,0,0.21648887569636,0,0,0,0.139496139416662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438540885669339,0,0.149286705320821,0.256198220396987,0,0,0,0,0.202060332450144,0,0,0,0,0.000115171939394572,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.238904660773039,0,0,0,0,0,0,0,0,0,0,0,0.0198907845989875,0,0,0,0.100068806002992,0,0,0.0646054840619231,0,0,0.0627682537026057,0,0,0,0,0,0.000761871309874405,0,0.0456233646814017,0,0,0,0.0764256330438591,0,0,0,0.0259319677091684,0,0,0,0,0,-0.00125036460149939,0.00961325728606446,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,-0.0167379229065915,0,0,-0.0139281654812795,-0.18633598556576,0,0,0,0.513413434280263,0,0,0,0.0118179771717697,0,0,0,0,0,0,0,0,0,0.316443760513543,0,0,0.224210764027235,0,0.0744869172522186,0,0,0,0,0,0,0,0,0,0,0.0831151279136189,0,0,0,0,0,0.00737222209125159,0,0,0,0,0.0809764487034629,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.208827783460147,0.13048227024497,0,0.0596892559776446,0,0,0.0253140276906033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067762228188747,0.101937075553005,0,0,0,0,0,0
