,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X000063.SZ,X002304.SZ,X000858.SZ,X600276.SH,X600690.SH,X600031.SH,X000100.SZ,X000338.SZ,X000157.SZ,X600372.SH,X600089.SH,X600741.SH,X600118.SH,X002129.SZ,X600271.SH,X600703.SH,X002241.SZ,X600177.SH,X600066.SH,X600582.SH,X002236.SZ,X601877.SH,X000800.SZ,X000581.SZ,X600839.SH,X000568.SZ,X000623.SZ,X000550.SZ,X002475.SZ,X000559.SZ,X600060.SH,X300124.SZ,X002292.SZ,X000977.SZ,X002294.SZ,X002456.SZ,X002007.SZ,X000050.SZ,X000869.SZ,X300146.SZ,X600252.SH,X600498.SH,X002465.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0.0853700434275454,0.12632961165949,0,0,0.145171844423887,0,0,0,0,0,0,0,0,0,0.101890416108494,0,0,0,0.00657848129754846,0,0,0.0105825708268119,0,0,0.0889148331044292,0,0,0,-0.0251539912904293,0.0398804904069488,0.0170178078720514,0,0,0,-0.00662596464788501,0,0,0,0,-0.00601536382516982,0,0,0,0,0,0,0,0,0,0,-0.0178260484982215,0,0,0,0,0,0
X600519.SH,0,0,0,0.01860945931215,0,0,0,0.0927817207109049,0,0,0,0.00455350988640399,0,0,0,0,0,0,0.00343146113849388,0,0,0,0,0,0,0,-0.000372299899470317,0,0,0,0,0.128448728592216,0.0875951412002187,0.00846425148090917,0,0,0,0,-0.0616948098808834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000651.SZ,0,0.187873008296927,0,0,0,0,0,0.0116385712473474,0,0,0.0573126148491723,0,0,0.249107826351032,0,0,0,0,0,-8.67361737988404e-19,0.0139884165691228,0,0,-1.73472347597681e-18,0,0,0,0,-0.00978511610095494,0,0,0,0.0269073466334609,0,0,0,0,0,0.0174263532768351,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,-0.0756235096789499,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790215399434658,0,0,0,0,0,0,0,0,0.0208609894849501,0,0,0.15944192314228,0.257955316113271,0,0,0,0,0,0,0.0461135139055334,0,0,0,0,0,0,0,0,0.307115165452574,0.133819823818116,0.0825450047810429,0,-0.0762988490231361,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.0658578173651708,0,0,0,0,0,0.0214285408419821,0,0,0,0,0.216842385527667,0,0,0,0,0,0,-0.0829359836733005,0.0297544227343799,0,0,0,0,0,0,0,0.257739444079203,0.235964412607381,0,0,0.0256193859722095,0.0917546607213599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00752709383979785,-0.033712464974811,0,0,0,0,0,0
X000625.SZ,0,0,0.0496666275739066,0,0.266108512583246,0,0,0,0,0,0,1.73472347597681e-18,0,0.172751055601041,0,0,0,0.0524487236288256,0,0,-0.0490804538632381,0,0,0,0,-0.0958921483782583,0,0.0307112971121847,0,0,-0.0786607698532678,0,0,0,-0.0108117941936907,0,0,0,0,-0.0183217559251449,0,0,0,0,0,0,0,0,0,0,0,0.0200761201172645,0.0116740728523981,0,0,0,0,0,0
X000063.SZ,0.00435704489405826,0,0,0,0,0,0,0,0,0,0,0.0221987989048485,0.167882911780767,0,0,0,0.053941537511136,0,0,0.0418214028426119,0,0,0,0.0107251728903387,0,0,0,0,0.00419751216594121,0,0,0,0.122421641152534,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0.0382379299962948,0,0,0,-0.00369411060518163,-0.00753163840861967,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0,0.149335918057093,0,0.468401992805443,0,0,0,0,0,0,0,0,0,-0.00792006348154373,0,0,0,0,0.0343699355546774,0.167695576954302,0,0.0816086510588004,0,-0.011438105741547,0,0,0,0,0,0,0,0,0,-0.0413315717763987,0,0,0,0,0,0.0749124696365379,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.0376948195281716,0,0,0,0.11570501044818,0,0,0,0.000648926741608368,0,0,0,0,0.0509611030894746,0,0,0,0,0,0,0.0452036994548017,0,0,0,0,0,0,0.166127578223154,0.123535051142464,0.100617332050508,0,0,0,0,0,0,0,0,0,0,0.0346245219145905,0,0,0,0,0,0,0,0,0.015154589126342,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.104207038403448,0,0,0.0739237093249832,0,0,0,0,0,0,0,0,0.00925697567843875,0,0.0242553470431691,0,0,0.068635943658977,0,0,0,0.0923148501247173,0,0,0,0,0,0,0,0,0,0,0.00746738279034073,0.0155323984230909,0,0,0,0.00708104450358868,0,0,0,0,0,0,0.0253707292785598,0.00742251878607516,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120697133710729,0,0.0763405963050052,0,0.209330209281335,0,0.123235362297886,0,0.0101336441681927,0,0,0,0,-0.0158735304760866,0,0,0,0,0,0,0,-0.0149868125389801,0,0,0,0,0,0,0
X600031.SH,0.13247963086444,0,0,0,0,0,0.0284758382516163,0,0.0482115937545413,0,0,0,0,0,0.264222221911979,0,0.146386207759278,0,0,0,0,0,0,0,0,0,0,0,0.0893807654513417,0,0.0138887744365253,0,0.0646420536856568,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0561202528947955,0.0183815907627951,0,0,0,0,0,0
X000100.SZ,0.0167779545741096,0,0.0489072503261537,0,0,0,0.119591306500811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0266241798667624,0,0.0204331297167927,0,0,0.0111873604708877,0,0,0,0.0705599461215642,0,0,0,0.23938276989096,0,0,0,0,0,0,0,0,0,0,0.145715669898594,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0.0833287809739798,0,0.061635027146937,0,0,0,0,0,0,0,0,0,0.285945518589527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0980534710011498,0,0,0.0395103811875402,0,0.100816969579565,0,0.0874164997482596,0.00636368172266892,0.00739897253976673,0,0,0,0,0,0,-0.037680976424492,0.00805161892327317,0,0,0,0.0527799922324626,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0597567749492291,0,0,0,0,0,0,0,0.38748504895725,0,0.0750748515513034,0,0,0.0867075673127922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134892979998995,0,0,0,0,0.0819850290221651,0,0,-0.0129291051749559,0,0,0,0.115266316678383,0,0,0.0158935701812353,0,0,0,0,0,0.0050197558847747,0,0,0,0,0,0
X600372.SH,0,0,0,0.0826992750936416,0,0,0,0,0,0,0,0.256870378998018,0,0,0,0,0.0515831000203818,0,0.082980834530816,0,0,0,0,0,0,0,0,0.0593449731025561,0.0374285016409047,0,0.017351559378718,0,0,0,0.144737382205407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0280666819160928,-3.46944695195361e-18,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.387949498707404,0,0,0,0.0478983437056778,0,0.0157158519697295,0.00919107542117905,0,0.00800288669216485,0,0,0,0,0,0.036685652697328,0,0,0,0,0,0,0,0.0959650096381268,0,-0.0988835666722723,0,0,0,0,0,0,0,0,0,0,0.161134474781458,0,0,0,-0.00076419250751772,0,0,0,0,0,0,0
