,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X000651.SZ,X002415.SZ,X600104.SH,X000063.SZ,X002304.SZ,X000661.SZ,X000725.SZ,X000568.SZ,X600031.SH,X003816.SZ,X600809.SH,X600703.SH,X000338.SZ,X600690.SH,X002241.SZ,X002371.SZ,X300014.SZ,X000596.SZ,X002007.SZ,X300142.SZ,X000100.SZ,X300124.SZ,X002049.SZ,X600584.SH,X300003.SZ,X600183.SH,X002129.SZ,X600741.SH,X002236.SZ,X000977.SZ,X000800.SZ,X000625.SZ,X000157.SZ,X601877.SH,X002456.SZ,X002414.SZ,X300136.SZ,X002185.SZ,X000066.SZ,X002463.SZ,X002179.SZ,X002008.SZ,X000021.SZ,X600118.SH,X600522.SH,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.208887336921942,0.20715788838111,0,0,0,0,0,0.0870610041958565,0,0,0,0,0,0,0,0,0,0.000713430416895906,0,0,0.0234730385223636,0,0,0,0,0.0503340253029275,0,0,-0.034970221711235,-0.0289154296790238,0,0.0752232387847115,-0.0118299099655204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00729602519431105,0.00813707554326765,0,0,0,0,0,0
X000858.SZ,0.0132872905946356,0,0,0,0,-0.0706525822411021,0,0,0.0890320315890296,0,0,0.241458919037939,0,0,0.187931956533931,0.0415888755525929,0,0,0.119533722299141,0,0,0.0399008594000241,0,0.10905120069594,0,0,0,0,0,0,0.046118885940608,0,-0.0358895230559837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105747964259534,0.0102921165887659,0,0,0,0,0,0
X600276.SH,0,3.46944695195361e-18,0,0.063151315440835,0,0,0,0,0,0.0516083400118669,0,0,0,0,0.091445107590654,0,0,0,0,0.0377471338301063,0,0,0,0,0,0,0.00936457501645365,0,0.225151003192958,0.111823604014485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306216372494007,0,0,-0.00691092043660269,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287894297700729,0,0,0.0665782648407922,0,0,0,0,0.0424741309011317,0,0,0.00506961344362599,0,0,0,0.0192399830490682,0,-0.0276214509043031,0,0,0,0,0.101061540161168,0,0,0,0,0,0.0799536667888492,0,0,0,-0.0386282863147595,-0.00976387476208675,-0.0199184306094216,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.113200374608783,0,0,0,0,0,0,0.285977690983681,0,0,0,0,0.388777860634521,0,-0.0322744569315782,0,0,0,0,0,0,0.0175110660024176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.011322941145215,0,0,0,0.0168202924974491,-0.0104342273905086,0,0,0,0,0.00170926554039344,0.0114808108569428,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0.158609402346063,0,0,0.0372502170514663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160458427427008,0,0,0,0,0,0.30448725698242,0.168956518666324,0,0,0,0,0,0,0,-0.00685053711653865,0,0,0,0.0244872278425734,-0.0459669112191694,0.00580032328239498,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,-0.137487018950557,0,0,0.0495658844492574,0,0,0,0,0.113190045254945,0,0.0912790979260919,0,0,0,0,0,0,0,0,0.133750601146938,0,0,0,0.0877011758964701,0,0,0.0324947281146437,0,0,0,0,0,0,0,0,0,0.164229295987964,0,0,0,0,-0.0299196048142797,-0.00703274473563972,0.0155201460022157,0,-0.0558188480713707,0,0,0,0
X000063.SZ,0,0,0,0,0,0.0348001878263377,0,0,0,-0.07493572326378,0,0,0,0,0,0,0.00805884168836081,0,0,0,0.175277469794169,0,0,0,0,0,0,0,0,0,0,0,0.0329014399442899,0,0,0,0,0,0.152472319948393,0,0,0,0,0,0,0.151172484607578,0,0,0.0506861772784489,0.230429971683427,-0.0308373760669201,0.011824411953089,-0.00715103942024219,0,0,0,0,0,0
X002304.SZ,0,0.146381880937552,0.0477028669685316,0,0,0,0,0,0,0,0,0.433789301003185,0,0,0,0,0.12153357219137,0,0,0.0780734793466941,0,0,0,0,0,0,0,0,0,0,-0.018289964845272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0639452997513437,0,0,0,0,-0.00737595521784559,0.00643523057666891,0,0,0,0,0,0
X000661.SZ,0,0,0.101914944951014,0.16462737095666,0,0,0,0,-0.102448918542801,0,-0.0931085219123863,0,0,0,0,0,-0.0505622147386351,0,0,0.0911204106056597,0,0,0.121652693984805,0.0365878117925049,0,3.46944695195361e-18,0,-0.104186003657074,0,0,0,0,0,0,0,0,0,0,-0.00326894883551251,0,0,0,0.112681653937103,0,0,0,0,0,0,-0.00308288521022813,0.0743947769312344,0,0,0,0,0,0,0,0
