,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002475.SZ,X002304.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X002371.SZ,X300014.SZ,X300124.SZ,X003816.SZ,X002129.SZ,X002241.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X000596.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000625.SZ,X601877.SH,X600089.SH,X000100.SZ,X600741.SH,X600460.SH,X000661.SZ,X002180.SZ,X000157.SZ,X000733.SZ,X600884.SH,X600522.SH,X000799.SZ,X600702.SH,X002236.SZ,X002074.SZ,X600584.SH,X002414.SZ,X000800.SZ,X600779.SH,X000977.SZ,X600183.SH,X002432.SZ,X600563.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.228234076432733,0,0,0.0128370975625584,0.321252774540174,0,0,0.0960940187085271,0,0,0,0,0,0,0,0,0,0,0,0,0,0.056793199816221,0,0.00709253382217852,0,0,0,0,0,0,0,-0.0283228949587099,0,0,0,0,0,0,0.037712089315426,0,0,0,0,0,0,0,0,0,0,0,-0.0145086442998709,-0.0185571297561095,0,0,0,0,0,0
X000858.SZ,0,0,0,0.021832489455816,0.203047961834238,0.167226508968375,0,0,0.128037396744237,0,0,0,0,0,0,0,0,0,0,0,0.0775189310684477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0243435613538339,0,0,0.0386964968767141,0.022873935259999,0.039834595719284,0,0,0,0,0,0,0,0,0,-0.0102587132914048,0.0159128550252194,0,0,0,0,0,0
X002415.SZ,0,0,0,0.103044712181236,0,0,0,0,0,0,0,0,0,0,0.106592738893137,0.0351547492740888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.069228203237597,0,0,0,0,0,0.0720978384288305,0,0,0,0,0,0,0.239872558401747,0,0,0.00977310180843987,0.0546487297386776,0,0,0,0,0,0,0,0
X600809.SH,0,0.211378651062983,0,0,0.525856338862772,0,0,0,0,0,0,0,-0.0261454766804885,2.16840434497101e-19,0,0,0,0.0342340857703105,0,4.33680868994202e-19,0,0,0,0,-0.0191231563010137,0,0,0,0,0,0,0,0,0.0468151202422939,0,0.0380492749802661,0,0.0328799840033945,0,0.185785335532869,0,0,0,0,0,0,0,0,-0.0477848967966267,0,0,0.0601659418938867,-0.0338217698135303,0,0,0,0,0,0
X000568.SZ,0.268244770391181,0,0,0.0309001572098149,0,0,0,0,0,0,0,0,0,0.117349992104109,0,0,0,0,0,0,0,0,0.189246247876275,0,0.0195159697716444,0,0,0,0,0,0,0,0,0.103767210199741,0,0,0,0,0,0.0130518377976705,0,0,0,0,0,0,0,0,0.0297788871792249,0,0,0,0.0477357572209295,0,0,0,0,0,0
X600690.SH,0,0.190425083131447,0,0,0,0,0.280296721564367,0,0,0,0,0,0.132041290235812,0,0,0,0,0,0,0,-6.93889390390723e-18,0.0879866765431284,0.0581983421875754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0117819639702264,0.0320682289238039,0,0,0.15652209263653,0,-1.73472347597681e-18,0,0,0,0,-0.071939885295332,0,0,-0.0204883479626214,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0.292566416408219,0,0,0,0,0,0,-0.156271849833815,0,0,0,0,0,0.0288823230922487,0,0.214686924871735,0,0,0,0.0147288762737631,0,0,0,0,0,0,0,0.0306320813347719,0,0,0,0.0617274927984055,0.0228250920804544,0.0516486481826956,0,0,0,0,0,0,0,0,0,0.0509993594919702,0,0,0,-0.0204938672853005,0,0,0,-0.0943623845105948,0,0
X002475.SZ,0,0,0,-0.0262273610105959,0.122349527527811,0.071302938501688,0,0,0,0,0,-0.0329555068759088,0,0.183434663186621,0,0,-0.301220473168063,0,0.378191173603103,0,0,0,0,0,0,0,0,0,-0.0644993578832876,0,0,0,0,0,-0.0293685586077817,0,0,0.142532058321496,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0469004816642016,-0.00728654535375471,0,0,0,0,0,0
X002304.SZ,0.15794774540715,0,0,0.131933344295567,0,0,0,0,0,0,0,0,0,-0.0185005576437314,0,0.195184226946789,0.130287948868849,0,0,0,0,0,0.212839419012827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139795137449176,0,0,0,0,0,0,0.10301948367581,0,0.00586780170067391,0,0,-0.0763673578979289,0.0415443933855199,0,0,0,0,0,0
X600104.SH,0.0368496201233796,0,0.0001857014890457,0,0,0,0,0,0.055056187514487,0,0,0.0723141122944739,0.00326332192641133,0,0,0,0.115804311563207,0,0,0,0,0.0576346178552731,0,0,0,0,0.0920726018830907,0,0,0,0,0,0,0.0241536065010144,0.119073134365067,0,0,0,0,0,0.0467324060606335,0,0,0,0,0,0,0,0,0.024149524781661,0,0,0.00882193789385359,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0.183433568834273,0,0,0,0.159647165486292,0,-0.0497480823773538,0.0860100595027496,0.020403721434048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0655846614632042,0,0,0,0,0,0,0,0,0,0.0100731186238489,0,0,0,0.177170510316865,0,0,0,0,0,0,0,-0.0293067577797307,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0251586451903894,-0.0435634053074083,0,0,0,0,0,0,0,0.15034563400328,0,0,0,0,0.202102119005446,0,0,0.185980556232532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158791899069175,0,0,0,0.013904422578916,0,0.00993081341953912,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0.000937253303897719,0,0,0,0,0,0,0,0.123968644161373,0,0.112114589053467,0,0,0.0570103153484496,0,0,0.378080571687193,0,0,0,0,0,0,0,0,0,0,0.0558409098170297,0,0,0,0,-0.0254922152520305,0,0,0,0,0,0,0,0,0.0823436010254545,0,-0.00968502469970483,0,0,0.00497946908106144,-0.030387660075168,0,0,0,0,0,0
X002371.SZ,0,0,0,0.018714210845549,0,0,0,0.242092420859627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11543569590159,0,0,0,0.347119234353311,0,0,0,0.302736461076994,0,0,-0.275214090137349,0,0,0,0.15532270707471,0,0,0,0,0,0,0,0,0,-0.0137319886052567,0,0.0181076342512814,0,-0.0225424722956965,0.0780914438530569,-0.3780840730385,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0740813773744421,0,0,0,0,0,0,0,0,0,0,0.00218570011409052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273809781850665,0,0,0.848228161022748,0,0,0,0,-0.11077754453244,0,0,0,0.0559010278557061,0.0892142362598278,-0.0795859508449069,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0.105150906445704,0,0,0.110120126056004,0,0.0572998146527095,0.105958005381364,0,0,0,0,0,0,0,0,0,0.0381545443778945,0,-0.0591038493463774,0,0,0,0,0,0,-0.159118935195711,0,0,0,0,0,0.236271699717878,0,0,0,0,0.543857166478139,0,0,0,0,-0.0134063486233792,0,0,0,-0.0686882071036637,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0.175217690013935,0,0,0,0,0,0,0,0,0,0,0.0982224626819462,0,0.0283483662159043,0,0,0,0,0,0.0298569224029069,0.12637452282189,0,0.0280752780245029,0,0,0,0,0.000826943181695527,0,0,0,0,0,0,0,0.340361148137581,0,0,0,-0.0411465545672605,0,0.108373775571551,-0.0624352631958512,0.0463146428403689,0,0,0,0,0,0
X002129.SZ,0,0,0,0.128441638982439,0,0,0,0,0.176061085178515,0,0,0,0,0,0,0.121456059324224,0,0,-0.0315356531959083,0.0692519924197818,0,0,0,0,-0.142555944974978,0,0,0,0,0,-0.0123895877127267,0.16695197616515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142535854169202,0,0.0243643569306075,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0324749098691565,0,0,0,0.524020129193614,0,0,0,0,0,0.125592846634454,0,0,0,0,0,-0.071635310090025,0.165624267993898,0,0,0,0,0,0,0.134311837425887,0,0,0,0,0,0,0,0,0,0.0958877343624506,0,0,0,0,0,0,0,0,0.0931649857231698,0,-0.00684135083330881,0,0,0.0242133371524388,0.0196869166833469,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.042545740788238,0,0,0,0,0.194119677428647,0,0,0,0,0,0,0.0101425946681683,0.525472713249606,0,0.0296940490131192,0,0,0,0.148898482605603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0795345243837423,0.241780236815266,0,-0.0500432572260761,-0.00849081165167813,0,0,0,0.0552409474376502,0,0
X000063.SZ,0,0.138257717801611,0,0,0.00549311298161231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0157877358011318,0,0,0,0,0,0,0,0,0.292529007786402,0,0,0.106500999688985,0,0,0,0.10393691280093,0,0,0.222712778442969,0,0,0,0,0.0826701764851851,0,0,0,0.0140304572083968,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0.0861913904941475,0,0,0,0,0,0,0.48967803118215,0,0,0,0,0,0,0,0,0,0.00446962556476358,0,0,0,0.086522287585195,0,0,0,0,0,0,0,0,0,0,0,0,0.00264700415008391,0,0.144635576387089,0,0,0,0,0,0,0,0,0.0898529705926849,-0.008898691503081,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.0799115966977504,0,0,0,0.119653023099912,0.320677667561727,0,0,0,0,0,0,0,0,0.00693440468180282,0,0,0.17692453027185,0,0,0,0,0,0,0.0537167360007719,0,0,0,0,0.00234415834760611,0,0,0,0,0,0,0,0,0,0,0,0,0.177299204011823,0,0,-0.0259902706420837,0,0.0307372515987776,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.140295209722206,0,0,0.138077361302328,0,0,0,0,0,0.292168416124942,0,-0.0124597911841899,0,0,0,0,0,0.116392616495726,0,0,0,0,-0.0211977786317554,0,0.0109206622485442,0.0225469994769992,0,0.0533806719293803,-0.0206364808175836,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.0615119629179184,0,0,0,0,0,0,0,0,0.151696597379759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13362088733468,-0.062437419358756,0,0,0.327618617092654,0,0.0639104639301041,0.253926182293114,0,0,0,0,0,0,0,0,0,0.0617629800613911,0,-0.460908339803616,0.0154313370691915,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,-0.0334969034504336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.305447298905823,0,0,0,0,-0.000486350814548064,0,0,0.325460675516281,0,0,-0.212156996282784,0,0,-0.0426647730535039,0,0,0,0,0,0,0,0,0,0.0539089791571806,0,0,0,0,0.0221083439015166,0,0,-0.0290320144572583,0.0413185658846296,0,0,0,-0.150936190445227,0,0
X000625.SZ,0,0,0,0.0291860139993913,0,0,0,0,0,0,0,0,0,0,0,0.0615547372019686,0,0,0,0.0753479739466253,0,0.40189087303636,0,0,0.127743735136446,0,0,0,0,0,0,0,0,0.0591735109007035,0,0,0,0,0,0,0,0,0,0.108646866229107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0572742405994279,0,0,0,0.179435622213555,0,0.1463868152305,0,0,-0.135808923390977,-0.0232070952830811,0,0,0,0,0,0,0,0,0,0,0,0,0.19351340702423,0,0.0294260491136662,0,0,0,-0.0420175874936573,0,0,0,0,-0.0603878573677231,0.125202180765652,0,0.0829383876766308,-0.0609643305813077,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.00674431134320455,0,0,0,0,0,0,0,0.140842650528443,0,0,0,0,0.0167119796955937,0,0,0,0,0,0,0,0,0,0,0.0620905990731276,0,0,0,0.0434819785725193,0.097142112568136,0,0,0,0.050004139182674,0,0,0.0791077988679668,0.202317371016299,0,0,0.0110648693276163,0,0,0,0,0,0,0,0,0,0
X000100.SZ,0,0.00586948756180397,0,0,0,0,0,0,0.0214235446638619,0,0,0,0.171080447744015,0,0,0,0.175112692445883,0,0,0,0.0992183014443028,0,-6.93889390390723e-18,0,0,0,0.224296042452399,0,0.0674837000378367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119632262251893,0,0,0,-0.00338772981155354,0.0117435176705899,0,-0.0156530774474942,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0.181100833132094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0153540202837828,0,0.0134384707577731,0,0,0,0,-6.93889390390723e-18,0,0.0283334818880577,0,0.204521481967831,0,0,0,0,0,0.0761111230420284,0.0284808192988146,0,0,0,0,0.0754732008726643,0.031235008762457,-0.0297461862268147,0,0,0,0,0,0,0
X600460.SH,0,-0.0934318007034126,0,0,0,0,0,0,0,0,0,0,0,0.183007948073671,0,0,0,0,0.245540815699188,0,0,0,0,0,-0.0606560183767758,0,0,0,0,0,0.285381503385091,0,0,0,0,0,0,0.101023380594665,0,0,0,0,0,0,0,0,0,0,0.0181843149278112,0,0,0,7.79099704409827e-05,0,0,0,0.0620023382651953,0,0
X000661.SZ,0,0,0.16341809288238,0,-0.189131879810727,0,0,0,0,0,0,0,0.22541765147162,0,0.235298610646416,0,0,0,0,0,0,0.0379253236402295,0,0,-0.046492932761422,0,0,0,0,0,0,-0.0929521420233926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696677555157104,0,0.110293294372432,0,6.93889390390723e-18,0.0570284136249638,0,0,0,0,-0.680635887419629,0,0
X002180.SZ,0,0.264751629985027,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.471563982135888,0,0,0.331601862064228,-0.0732605589952388,0,0,-0.230781648838121,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.044916760664338,0,0,0,0,0,0,0,0,-0.0488631396347711,0.13660435179345,0,-0.111177149168429,0.071034277293674,0,0,0,0.0388541520022537,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.512505355217095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531996267274226,0.0260348823807361,0,0,0,0,0.0790536470090909,0.0349983876862888,0,0,0,0.0306345949043402,0,0,-0.00360703655147071,-0.00532758990032911,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055253200338175,0.167766875065649,0,0,0,0,0.12314945186553,0.0480641159094983,0,0,0,0,0,0.0371291599784056,0,0,0,0,0,-0.0425757705532908,-0.0164010667516156,0,0,0,0,0.237519311915022,0,0,0,0,0,0.122901468987924,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0439695314759208,0,0.106807820867155,0,0,0,0,0.106501313290902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110392380843105,0,0,0,0.384036215055287,0,0,0,0,0.00517336754298778,0,0,0,0,-0.000482203506269227,-0.00718662240626634,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,2.77555756156289e-17,0,0,0,0,0,0,0.202633400982076,0,0,0,0.200822797908364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212772398532059,0,0,0,0,0,0,0,0,0,0,0,0.315627457285064,0,0,-0.0110586909512053,0.0772375671632463,-0.26404505278774,-0.0167205996715861,0.0216536210950272,0,0,0,0,0,0
X000799.SZ,0,0,0,0.0676783200355799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0799986909906469,0,0,0,0,0.199052560762148,0,0,0,0,0.0724239659010176,0,0,0,0.0371713360901781,0,0.690120674328148,0,0,0,0,0,0,0,0,0,0,0.0132943900842282,0.00506080675673075,-0.0159127026009863,0,0,0,0,0,0
X600702.SH,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206411058314535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146120266818205,0,0.122910107438801,0,-0.0429793680215477,0.515529965844871,0,0,0,0,0,0,0.464265779727117,0,0,0,0,-0.0256794609369252,0.0301733557866777,0.0145384326417358,0,0,0,0,0,0
