,X600104.SH,X600519.SH,X000725.SZ,X000651.SZ,X002415.SZ,X000625.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000063.SZ,X600372.SH,X600690.SH,X600031.SH,X002241.SZ,X000338.SZ,X000157.SZ,X600703.SH,X600741.SH,X002236.SZ,X600089.SH,X000100.SZ,X000581.SZ,X600118.SH,X002475.SZ,X000050.SZ,X000559.SZ,X601877.SH,X000550.SZ,X002294.SZ,X002129.SZ,X600271.SH,X000568.SZ,X600066.SH,X002456.SZ,X002292.SZ,X600435.SH,X300124.SZ,X000400.SZ,X300003.SZ,X000869.SZ,X000800.SZ,X002049.SZ,X600839.SH,X000977.SZ,X002038.SZ,X600566.SH,X000623.SZ,X002008.SZ,X600177.SH,X002007.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600372.SH,0,0,0,0,0,0,0,0.270288202200623,0,0,0,0,0,0,0,0,0,0.0601538664836263,0,0,0,0,-1.73472347597681e-18,0,0.0136712013425343,0.225074971178008,0,0,0,0.0524297784849177,0.116584203931257,0,0,0,0,0,0.272807871415225,0,0,0,0,0,0,0.0612380046475944,0,0,0,0,0,0,0,-0.0107752854279596,0.0673174980092448,0,0,0,0,0,0
X600690.SH,0.292115770026661,0,0,0,0,0,0,0,0.102820652142929,0,0,0,0,0,0,0,0,0,0,0.0516128422630246,0.130285383781921,0,0,0,-0.0459731114800707,0,0,-0.116745403754155,0,0,0,0,0,0,-0.02107642917253,-0.00777540514018698,0,0,0,0,0.198426297532677,-0.0337545983245055,0.0177621798603156,0,0,-0.0352809043542872,0,0,0,0,0,-0.0496740027965153,0.137252313640535,0,0,0,0,0,-0.207522517379152
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0437988479071936,0.0492435259987963,0,0,0,0,0,0,0,0,0,0,0.0860076734782339,0,0,0,0,0.036369743183706,0,0,0,0.421761032208244,0,0,0,0,0,0,0,0,0.0276529740065456,0,0,0,0,0,0.0105824559763758,0,0,0,0,0.0178403921475268,-0.0247824916041275,0,0,0,0,0,0
X002241.SZ,0,0,0,0.101218141585115,0,0,0,0,0,0,0,0.196332259821097,0,0,0,0,0,0.056892227953148,0,0,0,0,0,0,0.0347853069923653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577698776974915,0.181793480596631,0,0.0649897178417075,0.0281498444233795,0.0422517126442179,0,0,0,-0.0131829353181859,0.00812413739963934,0,0,0,-0.0642661042800287,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0804335810337332,0,0,0,0.24926803909908,0,0,0,0,0,0,0,0.0442086508099359,0.0796925992813209,0,0,0,0,0.00490124399448731,0,0,0,0,0,0,0,0.261730056188782,0,0,0.0724225752746381,0,0,0,0,0,0,0,0,0.00421907063016117,-0.0192473511780028,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.085928917553762,0,0,0.0476355450451658,0,0.244686413100674,0,0,0,0,0.0213718572595687,0,0,0,0.0631949551926938,0.0392565505542349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0.00799361211884862,-0.00365734821140452,0,0,0,0,0,0
X600703.SH,0.0502963960259903,0,0,0,0,0.0474026608931479,0,0,0,0,0.0118860462374856,0,0,0,0,0,0,0,0.0901426191653533,0,0,0,0.178881503771981,0,0.082176492605682,0.0221816474471077,0,0,0,0,0,0,0,0,0,0.0682079263829706,0,0,0,0,0,0.0956773257313415,0,0,0,-0.0171459806656958,0,0,0,0,0,0.0113572991100661,-0.0316905431243373,0,0,0,0,0,0
X600741.SH,0.0834541813264537,0,0,0,0,0.132128486609559,0.197309167192386,0,0,0,0,0,0.0871424076191945,0,0,0,0,0,0.0403811452057998,0.166955952081959,0,0,0,0,0,0,0,0,0,0,0,0.0108989172555452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0130246556396336,-0.016620131959786,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.300617883030507,0,0,0,0,0,0,0,0,0.0521464127073343,0,0,0,0,0,0,0,0,0,0,0.063972489626776,0,0,0.0423510503803042,0,0,0,0.0247238819566891,0,0.185358757888253,0,0.00481845199300586,0,0,0,0.128946222958218,0,0.11640859457873,0.139996162633636,0,0,0,0,0,0,0,0,-0.016394380183553,0,0,0,0,0,0,0
X600089.SH,0.257188508043416,0,0,0,0.0633637898979054,0,0,0,0,0,0.00689249340792769,0.0543860162643885,0,0.220034285876943,0,0,-0.00222178767594004,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.0337099621012674,0,0,0,0.136075951562384,0,0,0,0,0,0,0.0356293678196344,0.0401368485677798,0,0,0,0,0,0.0531327660841276,0,0,0,0.0359556004939142,-0.0758351993375946,0,0,0,0,0,0
X000100.SZ,0,0,0.471329626352424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119059740691856,0,0,0,0,0,0,0.0943263806464721,0,0,0,0,0,0.0101907556585925,0.101616176488863,0,0,0,0.143095183107242,0,-0.104057816127946,0,0.127930944307841,0,0,0,0,0,0,0,0,0,0,0,-0.027668299735438,0,0,0,0,0,0
X000581.SZ,0,0,0,0,0,0,0,0,0,0,0.0732958785630157,0,0.0272063314446866,0,0,0,0,0.0435840141680459,0,0,0,0,0,0,0,0,0,0,0,0,0.0601634906745963,0.0850650039412298,0.11263965281359,-1.73472347597681e-18,0,0,0,0,0,0.0216777632549163,0,0,0,0,0,0.119895041192657,0,0,0,0,0,-0.000574039318890926,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0.175811971964893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0202485691534344,0,0,0,0.145518203638239,0.0686626794502296,0,0,2.16840434497101e-19,0,0.104675675468546,0.135799127065466,0,0,0,0,0,0,0.134721355586039,0,0,0,0,0,0,0,0.0182365563996101,0,0,0,0,0,0,0
X002475.SZ,0,0,-0.0649408254482266,0,0,0,0,0,0,0,0.0885760601547062,-0.0179680409327279,0,0.0710598798247252,0,0,0.0436004823346877,0,0,0,0,0,0.0683434730537398,0,0.00645879921539343,0,0,0.046107634123605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0441731425634385,0,0,0.0751537888276807,0,0,0,0,0,0.0340252894850643,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,-0.359609938582187,0,0,0,0,0,0,0,0,0.0308847244131149,0,1.38777878078145e-17,0,0,0,0,0,0,0.332907068626702,0,0.319156386697697,0,0,0,0,-0.445817405105097,0,0,0,0,0,0.0385860217986595,0.98130383354067,0,-0.0320905456199858,0,0,0,0.153596450678066,-0.0328154093278579,0,0,0,0,-0.00605998840702792,-0.153221457857899,0,0,0,0,0,0
X000559.SZ,0,0,0.164292476257395,0,0,0,0,0,0.0582113891022135,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0.0945389041819579,0,0,0.154499236412029,0,0,0,0,0,0,0.0273522979974322,0,0,0,-0.00728789284212167,0,0,0.17971816400431,0,0,0,0,0,0,0,0,0.458875236884904,0,0,0,0,-0.0155086634250745,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149990104596791,0,0,0,0.0166452983548502,0,0,0,0,0.0375257383905066,-0.0377052052112422,0,0,0,0,0.0960042686975088,0,0,0,0.116834804439549,0.0704622722360025,0,0,0,0,0,-0.0974499448574898,0.085042994761121,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0492359138927649,-0.0781626756102938,0,0,0,0,0,0
X000550.SZ,0.0568554647477162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0879888020900554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0652693885672279,0.158761400805447,0,0.132175933286629,0.0472065407144815,0,0,0.212512665415994,0.0391801122316719,0.0908498124005182,0,0,0.0669775961967604,0,0,0,0,0,-0.0133663097656874,0.0139608969044512,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0.130339658691973,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0.0188914592318825,0,0,0.0231463307591809,0.0319918969516394,0,0,0,0.099723516444395,0,0.0347782782330085,0,0.0369683148969249,0.0427417151988456,0,0,0,0,0.0232924146226653,0,0,0,0,0,0,0.0245131861317697,0,0,0.0848654713053537,0,0.012850024929441,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0.00996267867325243,0.0779770543500787,0,0,0,0,0,0,0.187752589019062,0.49745399308767,0,0,0,0,0,0,0,0,0.0398545808763953,0,0,0,0,0,0,-0.0347499838952429,0.185374899921872,0,0.124678805705818,0,0.0236150707564931,0,0,0,0,0,0,0.155460883464385,0,0,0,-0.0340131619814062,0.0582236668977065,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0.163407958068907,0,0,0,0,0,0,0.0670751509784301,0,0,0,0,0.0868590147560024,0,0.0267305827395466,0,0,0,0,0.0240401246640141,0,0,0,0,0,0,0.112257963275335,0,0,0.0686771312178581,0.0393820656668281,0,0,0,0,0,0,0,0,0,0,-0.021870176297088,0.0405150424234965,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0,0,0,0,0,0,0.0677218431787728,0.328697265805236,0.0164551633254836,0,0,0,0,0,0.02483620341421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0213442743148435,0,0,0,0,-0.135287410037272,0,0,0,0.0172353919631438,0,0,0,0,0,0,0,0,-0.00580872956209462,-0.0037146503169371,0,0,0,0,0,0
X600066.SH,0.0679282795903281,0,0,0,0,0,0,0,0,0,0.150670525585337,0,0,0,0,0,0,0,0.0273379375132834,0,0.0665306332541614,0,0.000851849619791322,-0.0495411571330017,0,0.0448022396925245,0.0935254687243114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0311987800064943,0,0.0115052063697575,0,0.108290064739556,0,0.0388119984831726,0,0,0,2.16840434497101e-19,-0.0402282166937564,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0.072570934412988,0,0,0,0,0,0,0,0,0.0468879525812255,0,0,0,0.143557876555982,0,0,0,0,0,0,0,0,0,0,0,0.240837143689324,0.129328134623581,0,0,0,0.0354593477335437,0,0,0,0.0148979116865606,0,0,0,0.0548502045991128,0,0,0,0,0,0,0,0.00389686204297216,0.0194529770440433,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.071257489197116,0,0,0.0260981756289262,0,0,0,0,0,0,0,0.0926337583556672,0,0.0512614685503093,0,1.73472347597681e-18,0,0,0,0,0.152954561362306,0,0,0,0,0,0,0,0.0884505286338064,0,0.0669409495174215,0,0.0327839701991477,0,0.196033997624354,0.0877323938797232,0,0,0,0.171582324653831,0,0,0,0,-0.000970564171151984,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0.0506099062321916,0,0,-0.215939425941978,0,0.139132399713231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185539152564934,-0.0459074590357045,0,0,0,0,0,0,0,0.232313034492595,0.0177263081591863,0,0.0847937966749268,0,0,0,0,0,0.153226543028119,0,0,0,0,0,0,0,0,-0.042821861299278,0,0,0,0,0,0,-0.0313684215987863
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0.309097209265459,0,0,0,0,0,0,0,0.358901913743133,0,0,0,0,0,0,0,0,0.102765046083869,-0.205595883464533,0,0,0,0,0,0,-0.00318932620240668,0,0,0,0,0,0.0243092452632325,0,0.017872778557628,0,0,0,0.0589630533720793,0,0,0.48660432023985,2.08323389469679e-05,0.0266977145014312,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0.063091367521378,0.0946401078780107,0,0,0,0,0.0134489674313522,0,0,0,0,0,0,-0.0378296379532046,0.0218136334607803,0,0,0,0,0,-0.0158086103586959,0.050131781621554,0.248373867522966,0,0,0.100130931833761,0,0,0,0,0.0428796531986743,0,0,0,0,0,0,0.0172860199387205,0,0,0,0,0,0,0,0.0110372826806057,0,0,0.0160241429378827,0,0,0,0,0,-0.231550035947337
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114200029984126,0,0.143188500636173,0.00537094600099005,0.164982424733283,0,0,0,0,0.0845889190032672,0.0194976930041022,-0.0919760998746874,0,0,0,0.068191457506266,0,0,0,0,0,0,0,0,0,0,0,-0.00932521310553485,0,0,0,0,0,0,0,0.37460050403659,0,-4.33680868994202e-19,5.09243177136765e-06,0,0,0,0,0,0
X000869.SZ,0,0,0,0,0,0,0,0.222060810554322,0,0,0,0,0,0,0.0296439986225379,0,0,0,0.0326936287644195,0,0.0340359754957548,0,0,0,0.0833436523634885,0,0,0,0,0,0,0,0,0.100126610896473,0,0,0.0140531270786897,0,0,0,0,0,-0.103896163076698,0,0,0.138425144773969,0,0,0,0,0,-0.0132977195835453,0.0102742549170041,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.0295985377297316,0,0,0,0,0.0516389679859277,0.112825006314285,0,0,0,0,0,0.0623773868654573,0,0,0,0,0,0,-0.0061626733209247,0,0,0.0553840035375952,0,0,0.138582009199139,0,0,0,0,0,0,0,0,0,0,0.0346378961457938,0,0,0,0,0,0,0,0.0932029216706001,0,0.000335799352090662,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.134376121249523,0,0,0,0,0.0408019096265637,0,0,0,0,0,0.144816108228233,0,0.00970651017202599,0,0,0,0,0,0.0178984248746547,0.0962795860170833,0,0,0,-3.46944695195361e-18,0,0,0,0.0787110515509404,0,0,0.00972811698585,0,0,0,0.0988955634140824,0,0,0.147419071444952,0,0,0,0,0,0,0,0.00179666376022443,0.042710758483251,0,0,0,0,0,0
X600839.SH,-0.101848070937112,0,0,0,0,0,0,0.0181379311609032,0,0,0,0,0,0.101809546527212,0.00834882303572183,0,0,0,0.159098017220131,0,0,0,0,0,-0.137064992409082,0,0.0787108836124893,0,0,0,0,0.0250062289750908,0,0,0.0268987100809009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0202114708992547,-0.0247700826196018,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.09101160188601,0,0.116603954606096,0,0,0,0.0228832648311635,0,0,-0.0623041684643002,0.134173226972808,0,0,0,0.306692964913353,0,0,0.194602983676987,0,-0.0129507694957745,0,0,0,0,-0.0833386209029469,0,0,0,0,0,0,0,0,0,0,0.0023267582385408,-0.0313392172171227,0,0,0,0,0,0
X002038.SZ,0,0,0,0,0,0.143816563302758,0,0.181198364527237,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0.0462572729359008,0,-0.00938475333759502,0.0255023894780622,0,0,0,0,0,0,0,0,0,0.0406795684159516,-0.122737557389078,0,0,0,0,0,0,0.0588777888020604,0,-0.0414386295697496,0,0,0,0,0,0.0575529063432794,-0.0690897965204162,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0.0453015794197528,0,0,0,0,0,0,0,0,0,0.0123534077661632,0,0.168767732037563,0,0,0,0.154421967079641,0.0899510348881131,0.0875432714360503,0,0,0,0,0,0,0,0.163907433290261,-0.044577757856523,0,0,0,0,0,0.140731335218333,0,0,0,0,0,-0.0670063139344617,0,0,0,0.0072783099704522,-0.0108535593709119,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0,0,0,0,0,0.039947593751126,0,0.100789151469752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0689889908732803,0,0,0,0,0.014683037917958,0.00426031068382779,0,0,0,0,0.103301041213858,0.12743137239234,0,0,0,0,0,0.104503202074611,0,0,0,0.0602755238672565,-0.0825522324240974,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,-0.10992588968037,0,0,0.171278461755289,0,0,0,0.019204405046431,0,0,0,0,0.073317740223355,0,0.197456035205392,0.067724446734612,0.0404740614352591,0,0,0.124682086539206,0,0,0,0,0,0,-0.0710635394699253,0,0,0,0,0,0,0,-0.159129584025447,0,0,0,0,0,0,-0.0785937387037134,0.136144545465378,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0.0278941352805886,0,0,0,0,0,0,0,0,0,0,0.0913485203513231,0,0,-0.0525819017782944,0.136291176737443,0,0,0,0,0.161186239386275,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0854864860464342,0,0,0,0,0.0127276219797519,0,0.0509705142417246,0,0,0.0529494009086718,0,0
X002007.SZ,0,0,0,0,0,0.0396247504407611,0,0.11955292244418,0,0,0.111522440059423,0,0,0,0,0,0,0.0358879583866222,0,0,0.169131565656926,0,0,-0.0721438901408848,-0.0327010041422345,0.12250233990653,0,0,0.207684989942237,0,0,0,0,0,0,0,0,0,0,0,0,0.0195394079080188,0,0,0,0,0,0,0,0,0,0.045662850150586,-0.0100408680660763,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102634749943105,0,0,0,0,0,0,0,0,0,-0.132140227888605,0,0,0.0261678759478162,0,-0.00170928187177948,0,0.0223973772530337,0.12398277074704,0,-0.0545449618922151,0,0,0,0,0,-0.0355124209243238,-0.113696165468128,0,0,0,0,0,0.0329957668395415,-0.0720618445464943,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.719208697519175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0963408628339902,0,0,0,0,0,0,0,-0.0664839226782078,0,0,0,0,0,0,0,0,0,0,0,0,0,1.10212546929908,0,0,1.16896147474843,0,0,0,-3.33108635148526,0,0
TED,0,0,0,0,0.362977722001852,0,0,-2.77555756156289e-17,0,0,0.0908218694417656,0,-0.514920229397816,0.303232977412669,0,0,0,0,-0.279553747259507,0,-0.280439800511182,0,0,0.140146868517569,0.0209419938716256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.200583136548578,0,0,0,0.17773131429302,0.0729995438606829,0,0,0,0,0,0,0.543584763491638,0,0,0,0,0,0,1.13371295693034
RealEstate_excess,0,0,0,0,-0.260957170756026,0.0558873802819294,0,0.112492067216409,-0.166611428534496,-0.04501747024315,0.102706473650033,0,0,0,0,0,0,0,-0.0467563687165483,0,0,0,0,0,-0.016989036918941,0,0,-0.0746623166043019,0,0,0,0,0,0.0223522033510554,0,0,0,0,0,0,-0.114834135839215,0,-0.115764021400483,0,0,0,0,0,0.0661943524371416,0,0,0.0101627006410529,0,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.278540328475698,0,0,0,0,0,0,0,0,-0.00695974199643019,0,0,0,0,0,0.0186106987975781,0,0.0909128614946067,0,0.0130901636353694,0,0,0,0,0,0,0,-0.00768200682386514,-0.0330002053938567,0,0,-0.0762753677629905,0,0.0157414617503407,0.00308408009357435,0,0,0,0,-0.14861607684416,0,0,0,0.0217079519372239,-0.0259576977502609,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000356030462040259,0,0,0,5.36793359334897e-05,0,0,0,0,0,0,0,0,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0,0,0,0.00172214560593592,0,0,0,0,0,-0.00108316427363323,-0.00136773819532469,0,0,0,0,0,-0.00108347066418402
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0277673187244286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00420131707667792,-0.0272366125684273,0,0,0,0,0,0,0,0,0,0,-0.0758714365546678,-0.0409238103475748,0,0,0,0,0,-0.370986578051887
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.71050543121376e-20,0,0,0,0,0,-0.022930284166721,0,0,0,0,0,0,0,0,0,-0.00595828161294738,0.00826582317728374,-0.0119073679909989,0,-0.00478462380784933,0,0,0,0,0,-0.000239259017687551,-0.00924965355342177,0,0,0,0,0,-0.088474843693446
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160761823293455,0,0,0,0,0,0,0
