,X600519.SH,X600104.SH,X000651.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X000100.SZ,X002241.SZ,X600741.SH,X002292.SZ,X600066.SH,X002506.SZ,X600118.SH,X600031.SH,X002049.SZ,X002465.SZ,X600372.SH,X002236.SZ,X000157.SZ,X002475.SZ,X000559.SZ,X000338.SZ,X000568.SZ,X600089.SH,X300003.SZ,X300124.SZ,X600867.SH,X600177.SH,X002294.SZ,X002007.SZ,X002456.SZ,X600584.SH,X000869.SZ,X300146.SZ,X600498.SH,X002512.SZ,X002129.SZ,X002074.SZ,X600699.SH,X000550.SZ,X002085.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0,0,0.164913679294731,0,0,0,0,0,0,0,0,0.00802369575678636,0,0,0,0,0,0,0,0,0,0,0,0,0.0959198755677692,0,0,0,0,0,0,0.0516656524677745,0,0,0.18770014878978,0,0,0,0,0,0,0,0,0,0,0.011885217103555,0,0,-0.0245140517001324,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18470815171661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123059239660775,0,0,0,0,0.0234312426743302,0,0,0,0,0,0,0.404976881763557,0,0,0,0,0,0.0135050941714451,-0.103004831572699,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.107336076438664,0,0,0,0,0,0,0,0,0.166627843671505,0,-0.0502173479939936,0,0.024492326500156,0,0.131545473803246,0,0.112315748830727,0,0,0,0,0,0,0,0,0,0,0,0.15342245417807,0.0121807537611161,0,0,0,0,0,0,0.0336294346723881,0,0,0,0.00342980079276148,0,0,0,0,0,0
X002506.SZ,0,0,0,0.0696340388459764,0,0,0.011560744897972,0,0,0,0,0,0,0,0.189374127495601,0,0,0.0231020915592884,0,0.010998720700252,0.508490816587069,0,0,0,0,0,0,0,0,0,0,0,0,0.352704664277685,0,0.256965944914428,0,0,0,0,0,0.0364313070888848,0,0,0,0,0,0,0,-0.0396604183122925,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0.0315370449291204,0,0,0,0,0,0.207136137619844,0,0,0,0,-0.0294658314348134,0,0.181897979286455,0,0,0,0.0784878614082286,0,0,0,0,0,0,0,0,0,0.108574963359357,0,0,0,0.0704394985238406,0,0,0,0,0,0.100824311559664,0,0,0,0.0343358012285316,0,0,0,0,0,0
X600031.SH,0,0,0,0.0532768986259849,0,0,0,0,0.175689665069978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0259354253190256,0,0,0,0,0,0,0,0,0.265083391577665,0,0,0.00557872099628121,0,0,0,0,0,0.216641363472974,0,0,0,0,0,0,0,-0.0123430294372402,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0885712676816263,0,0,0.078465047032935,0,0,0,0,0.106484880916387,0,0,0,0.0776960546648205,0,0,0,-0.0491909504296007,0.10418595938136,0,0,0,0,0,0,-0.683760805178805,0,0,0.0496732923870644,0.504494865284592,0,0,-1.73472347597681e-18,0.117813010156874,0,0.208095412500571,0,0,0,0,0,0,0.138767873575029,0,0,0,0,0,0
X002465.SZ,0,-0.124923136446213,0,0,0,0,0,0,0,0,0,0.185328480468088,0.0211784165873699,0,0.0285144962279849,-0.0945289689914104,0.0888729196786729,0,0,0.0996167633232803,0,0,0,0,0,-0.0760722422678744,0,0,0,0,0,0,0,0,0,0,0.153514976571847,0,-0.0431938093416971,0,0.0417164131780962,0,0,0.111445065823245,0,0.0426399623223453,0,0,-0.0635722086687953,0.0457996477592414,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0.0807694708183139,0,0,0.154915544968987,0,0,0,0.364952319653753,0,0.0616406650097971,0,0,0,0,0,0.0646366867212729,0,0,0,0,0,0,0,0,0,0.0767226958054589,0,0,0,0.0392178311526671,0,0,0.044976456838347,0,-0.0171443123669439,0.054686708798668,0,0,0,0.029058972929836,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.287470552648979,0,0.17435120074036,0.225892858640501,0,0.111395592829003,0.116590701158329,0,0,-0.0373975043385916,-0.0361965436127102,0,0.274251314066287,0,0,0,0
X000157.SZ,0,0,0.0167681452633603,0,0,0,0,0,0,0,0,0,0,0,-0.0298527966118704,0,0.0432157882192333,0,0.337010431110092,0,0,0,0,0,0,0.0884257758137841,0,0,0,0,0,0,0.0178599268223169,0,0.0111722171261794,3.46944695195361e-18,0,0.0209178035070858,0,0,0,0.291384454131323,0,0,0,0,0,0,0.015798675224844,0.0105639835516999,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282890160871235,0,0,0.0277312956156595,0,0,0,0,0,0,0,0,0,0,0,0.0299475488191121,0,0,0.167892797035534,0,0,0,0,0,0.0140172902291952,0.11283197376683,0,0,0,0,0,0.0759634691209568,0,0,0,-0.0779474246540436,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0710836682219973,0.213016038785189,0.14361843993914,0,0,-0.0416958435767177,0,0,0,0,0,0,0,0,0,0,0.0530847674615993,0,0,0,0.132413305408695,0,0,0,0,-0.0392987760675189,0,0,0.0963829954494524,0,0,0.113685453470458,0.198466426252521,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0027364678638667,0,0,0,0,0,0,0,0.174644697534798,0,0,0,0,0.0590225351251734,0,0.106043888689734,0,0,0.03619054590549,0,0,0.0237699857612211,0.117914160141259,0.00421760908908536,0.106626266681128,0,0,0,0,0.0717676981226073,0,0,0,0,0,0,0,0,0
X000568.SZ,0,0,0.0765071422272148,0,0,0,0,0,0,0.0717470038924679,0,0,0,0,0.0185470797253599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147600147369166,0,0,0.0379799717393987,0,0,0.0604744677457511,0,0,0.127017625911204,0.0523758016479358,0,0,0,0,0,0,-0.0369815030758752,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.108959712712321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0329416680680924,0,0.0374361086691174,0,0,0,0,0.218634160856244,0,0.130402864827254,0,0,0.120076153437507,0,0,0,0,0,0.131634955199145,0,0,0,0,0,0,0.00243649934350929,8.67361737988404e-19,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0.0233083277106775,0,0.0882152828354503,0,0.0876875650781374,0,0,0,0,0,0,0,0,0,0,0.0245372050857027,0,0,0,0,0,0,0,0,0,0.194280356717722,0,0,0,0,0.198262788650154,0,0,0,0,0.0400992497129595,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.159304734161543,0,0,0,0,0,0,0.104848573958952,0,0,-0.0662878169291291,0,0,-1.73472347597681e-18,0,0,0.146824377807122,0,0,0,0,0,0,0,0,0,0.0202950977126315,0.0608837986798898,0,0.0572957497474349,0.0780732837669707,0,0,0,0,0,0,0.362877250738329,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0.12310929574203,0.131399880942361,0,0,0,0,0,0,0,0,0.0964731496752122,0,0.0723349919328229,0,0.0692988962651577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.175298616799481,0,0,0,0,0,0,0.0355952399319168,0.01337927172145,0,-0.00076969427005774,-0.0143245476411611,0,0,0,0,0,0
X600177.SH,0,0,0.0479763185152344,0,0,0,0,0,0,0.117846442709661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159826644315536,0,0,0,0,0,0.213474319964363,0.0419395455809124,0,0,0.155663686827054,0,0,0,-0.0207410399837443,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0359196646194793,0,0,0,0,0,0.0105589556547989,0,0,0,0,0,0,0,0,0,0.0305987712766045,0,0.219984708069313,0.134197246823172,0,0,0.147660255790265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602551857677299,0,0,0.0174716886107913,0.158524406586694,0.0380378448412776,0,0,0,0,0,0.00786777891596103,0,0,0,0,0.0317576408457567,0,0.423115550567575,0,0,0.0713121359458449,0.0304099934929082,0,0,0,0,0,0,0,0,0,0,0,0.000221725149331547,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.457698088423528,0,0,0,0.280964485423981,0,0,0,0,0.0308530583959664,0,0,0,0,0,0,0,0,0.116986412159938,0,0,0,0,0,0,0,0.0821363828501559,0.00656825210890304,0,0,0.00138353519158055,0,0,0,0,0,0,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.105488723238888,0,0,0,0,0,0,0,0,0.266094457656682,0,0,0,-0.0118684756523906,0,0.243496697641153,0.0990942134269371,0,0,0,0,0,0,0,0,0.087560986602193,0,0,0,0,0,0,0.00530993162788579,0,0,0,0,0,0,0,0,0,0,0,0,0.00691823152950687,0.0915917500315566,0,0,0,0,0,0
X000869.SZ,0,0.0648391464352964,0.310350735997579,0,0,0,0,0,0,0,0,0,0.186080974898431,0,0,0,0.0232700054878174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.105030084028581,0,0,0.0469685858079544,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0.405748893103235,0,0,0,0,0.0756842073408971,0,0.061375173517417,0,0,0,0,0,0,0,0,0.0396436123182599,0,0,0,0,0.0812218415797503,0,0.153294876980882,0,0,0.0491670868181384,0,0.0384879597105581,0,0,0,0,0,0,0,0.0543276206798934,0.00128113481931386,0,-0.0889685992332434,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0.00169381689973788,0.30487290118792,0,0,0,0,0,0.133041261140368,0,0,0,0.0950103763596602,0,0,0,0,0.162072566810538,0,0,0,0.047612876857763,0,0,0,0,0.101473041665253,0.014082160168225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331101299432695,-0.11261631687951,0,0.0254425393185744,0,0,0,0
X002512.SZ,0,0,0,0,0,0.0117123949425919,0,0,0.240707717759164,0,0,0,0.128736863738825,0,0,0,0,0,0,0,0,0,0,0,0.239508228479745,0,0,0,0,0,0,0,0.0812099497925924,0,0,0,-0.296630767105459,0,0,0,0,0,0.174265015000716,0,0,0,0,0,0.095317105524849,-0.0088854867234444,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051538651813863,0,0,0,0,0,0,0,0,0.118029718504807,0,0,0.0304468775722456,0,0.0226775524205475,0,0,0,0,0.152196186023731,0,0,0,0.101598070177309,0,0,0.0940213370090392,0,0,0,0.183097954360514,0,0,0.00717375079471141,0,0,0,0,0,0
X002074.SZ,0,0.223841348845606,0,0,-0.133239140900173,0,0,0,0,0,0.0243634311106179,0,0,0,0.192947201152522,0,-6.93889390390723e-18,0,0,0.0138266352012256,0,0,0,0,0,0.44791387653922,0,0,0,0,0,0,0,0,-0.125918959959043,0,0,0,0,-0.00479980587550735,0,0.173391203493453,0,0,0,-1.73472347597681e-18,0,0,0.0359302061429857,0.0537131981065729,0,0,0,0,0,0
X600699.SH,0,0,0,0,0,0.0184426590714848,0,0,0,0,0,0,0,0,0.0054927221687199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0131443471137999,-0.00843286834023725,0,0,0,-0.196177753631364,0,0
X000550.SZ,0,0,0,0,0,0,0,0,0.129855708090219,0,0,0,0.276292043064999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067562299725622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236443137372874,0.00772815564023314,0,-0.113126420101348,-0.0184456928563424,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,0,0,0.0104328082441522,0,0,0,0.046016130572118,0,0.0640840071252606,0.202943703949403,0,0,0,0,0,0,0,0.0843617698789067,0,0,0,0,0.134055460252534,0,0.231488474635658,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0.0579703548223909,0,-0.0176110161983275,-0.0539099318765536,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0.10833848372642,0,0.168303812447732,0,0,0,0.137626571453628,0,0,0,0,0,0,0,0,0,0,0.0343596348088155,0,0,0,0,0.119155991352553,0,0,0,0.0134797880703918,0.139117503613591,0,0,0,0.0703628639934308,0,0.0557515635190071,0,0,0,0.0719066855377977,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0809857728277523,0,0,0,0,-0.00700129150938749,0,-0.189039950589438,0,0,0.0912895931265751,0,0,0,0,0.0744315587729557,0.141021587118837,-0.0521206841838038,0,0,0.0365057578378647,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0103238867242475,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586475999662608,0,0,0,0,0,-0.0336745316164133,0,0,0,0,0,0,0,0,-0.36176533678504,0,0,0,-0.61690367821956,0.499881746201933,0,0,0,0,0,0.328085545553649,0,-0.4747612554607,0,0.012792533313699,0,0.167774268980882,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.139940395231251,0,0,0,0,-0.0974311799421277,0,0,0,-0.0286055082337143,-0.243358404347483,0,0,0,0,0.115600207784617,1.73472347597681e-18,0,0,0,0,0.0227021401302602,0.0192201797560956,-0.949799893979216,0,0,0,0,0,0,0,0,0,0,0.17419767784575,0,0,0,0,0,0,0
RealEstate_excess,0,-0.0173791443021293,0.0978804751563307,0,0.0890052870292732,0,0,-0.163142873482872,0,0,0,0,0,0,0,0,-0.0325115406879335,0,0,0,0,-0.0429145855021894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016503851870705,-0.0431054416495298,0,0,0,0,0,0,0,0.00324875448210626,-0.00173944902497762,0,0.228136174018298,0,0,0,0
MKreturn,0,0,0.100864605111026,-0.266778179735642,0,0,0,0,-1.38777878078145e-17,0,-0.0726822326442146,0,0,0,0.0219144813933695,0,0.0420985494217596,0,0,0,0,0,0,0,-0.102903436622343,0,0,0,0,0,0,0,0,0,-0.0145099118174019,0,0.032016167061642,0,0,0,0,0.0285671887930959,0,0,0,-0.140403565022841,0,0,0.131123821919879,-0.0530862331544956,0.68295488503987,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00900081494318464,-0.0138227229424604,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00727488442202659,0,0,0,0,0,0,0.00803992966201343,0,0.0134725695565471,-0.0162325485915099,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0.00843730572018157,0,0,0,0,0,0.0027725013640472,0,0,-0.00651638527584819,0,-0.00513731308623635,0,-0.00242177211409843,0,0,0,0,0.00880509107813861,0,0,0.0158537457657814,0,0,0,0,0,0,0,0,0,0,0,-0.00335642047718944,0,0,0,0,0,0,0,0,0,0,0.00182089889929841,0,0,0.0166359954727394,-0.00678786077632613,0,0,0,0,0,0
