,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600809.SH,X600276.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000625.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X600031.SH,X000338.SZ,X000063.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X000100.SZ,X600703.SH,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X002241.SZ,X000661.SZ,X000157.SZ,X600741.SH,X600584.SH,X600522.SH,X601877.SH,X000977.SZ,X000800.SZ,X601799.SH,X002007.SZ,X600418.SH,X002074.SZ,X600183.SH,X002028.SZ,X002463.SZ,X600702.SH,X300142.SZ,X000066.SZ,X002180.SZ,X000733.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.133556129921521,0.258667791598538,0.0420888616252917,0,0.0361376044305298,0,0,0.179531834876698,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,0.0306755675479438,0,0,0,0,0,0,-0.0543540724378738,0,0,0,0,0,0,0,0,0,0.0575703225335204,0,0.0526769758264133,0,0,0.134152602827343,0,0,0,0,0,0,0,0.0128247010307382,0.0291918129830026,0,0,0,0,0,0
X000858.SZ,0.230975749457889,0,0,0,0,0,0,0,0,0,0,0,0,0.194421813464475,0,0.108287269045939,0,0,0,-0.0278736188058272,0,0,0,0,0,0,-0.00561284530546406,0,-0.0809589950682799,0,0,0,0,0,0,0,0.0685039877756415,0,-0.182109212924671,0,0,0,0,0.0290426493750842,0,0.181881871874431,8.67361737988404e-19,0,0,0,0,-0.0198019713307538,1.73472347597681e-18,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,-0.078361637054286,0,0,0,0,0,0,0,0.0460959934831672,0,0,0.106351329277087,0,0,0,0,0,0.0716921994571892,0,0,0,0.0414937098657921,0,0,0.01600927900214,0,0,0,0,0,0,0.045611851064438,0,0,0,0.139944823159667,0,0,0,0,0.16203409063381,0,0.0247891362215441,0,0,0,-0.000339394964105732,0,0,0,0,0,0,0
X000568.SZ,0.329097982274105,0,0,0,0.11813927159413,0,0.0177826436716526,0,0,0,0,0,0,0,0,0.296015326312649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125798508453766,0,0,0,0,0,0.0134599951499081,0.0011617941647261,0,0,0,0,0,0
X600809.SH,0.0426974109314303,0,0,0.834882821470478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0135391859895494,0,0,0,0,0.0713625638357649,0,0,0,0,0,0,0,-0.108993507690388,0,0,0,0,0,0,0,-0.0548165872850888,0,0,0.0453119663248755,0,0,-0.0758166618946392,0.0611241204968841,0,0.0328920164279371,-0.0723570081497163,0,0,0,0,0,0
X600276.SH,0,0,0,0.0180515455969632,0,0,0.0857870274176314,0,0,0,0,0,0,-0.326641013635902,0,0,-0.264872176813343,0,0,0.151288697332805,0,0,0.140065716562426,0,0,0,-0.272632454833359,0,-0.119138762801792,0,0.36918144626763,0,0,0.0936816834020476,0,0,0.024161438612917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0415841165044143,0.0303389649982354,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.222129125830426,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0.227943239096187,0,0,0,0,0,0,0,0,0,0,0,0,0.0496679861609552,0,0,0,-0.0166954403064404,0,0,0,0,0,0,0.0499392371880052,0.248516650770975,0,0,0,0,0.0562429759946053,0,-0.131079749662909,0.165928903537388,0.0592988249648357,0,0,0,0,0
X600690.SH,0.110090399839614,0,0,0.0659855789805357,0,0,0,0,0,0.0426400659124371,0,0,0,0.0167571546649393,0,0,0,0.208288191160724,0,0,0.0376854125335937,0,0,0,0,0,0,0,0.0229284648473568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247574392396571,0,0,0,0,0,0,-0.0168619465532951,0.0280913899983568,0,0,0,0,0,0
X000651.SZ,0,0,-0.162173168558635,0,0,0,0.209534048289005,0,0,0,0,0.123732756919764,0,0,0,0,0,0.271058512840135,0,0,0,0,0.0439889927350537,0,-0.042962497632002,0,-0.102099493411212,0,-0.087881009852464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705350609868677,0,0.037044874162129,0,0,0.0448144012826706,-0.0949815989278035,0,0,0,0,0,0
X002304.SZ,0,0,0,0.348612642504843,0,0,0,0,0,0,0,0,0,0.138887321545144,0,0,0,0,0,0.0442409456753885,0.0761239749080364,0,0,0,0,0,0,0,0,0,0,0,0,-0.0877660446849018,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0.113428142886864,0,0,0,0,0,0.0126557487988948,-0.00754613932536822,0,0,0,0,0,0
X600104.SH,0.187922174812781,0,0,0,0,0,0,0,0,0,0,0,0,0.121377008327637,0,0,0,0.0289482353870497,0.179553623329382,0,0,0,0,0.0236170028030853,0,0,1.0842021724855e-19,0,0,0,0,0,0.0694008186319533,0,0,0,0,0,0,0,0.0128618335804494,0,0,0,0,0,0,0,0,0,0,-0.00853773070128199,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0272306055943536,0.108436248067413,0.292909646096884,0,0,0,0,-0.107868599901281,0,0,-0.00647125168641921,0,0.284615099632491,-0.0570856288040875,0,0,0,0,0.0529971047831927,0,0.0450681213585063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0507814686822736,0,0,0.00435882512945237,0,0,-0.0177706200841773,0.0733646453382449,0.195130477179266,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.119013815582232,0,0.0886238883222918,0,0,0,0,0,0.142936581050202,0,0,0.0234297900467533,0,0,0.0212371002879244,0,0,0,0,0,0,0,-0.0113115540785866,0,-0.111775352718869,0,0,-0.302696690697168,0.035390824995829,0.195414267603011,0.0822889535848763,0,0,0,0,0,0,-0.0573803575846813,0,0,0,0,0,0,0,-8.67361737988404e-19,-0.00348315976942926,0,0,0,0,0,0
X000625.SZ,0,0.144961600181789,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.220011426330355,0,0,0,0,0,0,0,0,0,0,0.0223195094692932,0,0,0,0,0,0.229512193635921,-0.0114874375782826,0,0.579178044196219,0.172459744559025,0,0,0,0.254474446716917,0,0,0,0,0.16911589837363,0,0,0,0,0,-0.0248179856011226,0.0256374413614442,-0.348372251283743,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.0616533773967778,0,0,0,0,0,0,0,0,0.013638167224323,0,0,0,0,0.020351738409997,0,0.262741626368215,0,-1.73472347597681e-18,0,0.155078992431403,0.0660608931652174,0,0,0,0,0,0,0,-0.025284074490828,0,0,0,0.0903102928703432,0,0,0,0,0,0,0.101524361937744,0,0,0,-0.0358824329144989,0.0573802959862897,0,0,0,0,0,0
X000596.SZ,0,0,0,0.541252235889411,0,0.00550346033348595,0,0,0,0,0,0,0,0,0,0,0.0978618147983803,0,-0.0057416682201926,0,0,0,0,0.0625515939055009,0,0,0,0,-0.0901360821560457,0,0,0,0,0,0.0123401845867812,0,0.0104984207267478,0,0,0,0,0.00895515928772267,0,0,-0.0217870623239834,0,0.0405292669777797,0,0,0,0,0,-0.0121831433526356,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.173795046614007,0,0,0,0,0,0,0.0460157235992983,0,0,0,0,0,0,0,0,0.111094246375794,0,0,0,0.0276181443775377,0,0.18108002131776,0,0,0,0,0.131778545086644,0,0,0,0,0,0,0.00934203152494032,0,0,0,0,0,0,0,0.134995326672546,0,0,-0.0764999786196081,0.087418284678165,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.0902125273073577,0,0.019333158515173,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0.0634051954429819,0,0,0.0344661995314736,0,0.498688908855643,0.124877409846105,0,0.121617845001589,0,0,0,0,0,0,0,0,0,0.00376574903929765,0,-0.0862763213815872,0,-0.0626512799879399,0,0,0.0162108641299462,-0.0508170849865971,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.304677481819467,0,0,0,0,0,0.0438041459590482,0,0,0.000480599760925671,0,0,0,0,0,0.0129022757078319,0,0,0,0,0.276671501442509,0,0,0.00704843291350808,0,0.0505160198912132,0,0,0.109819195538762,0,0,0,-0.122031331696708,-0.0209681968798784,-0.0051792186093548,0,0,0,0,0,0,0
