,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X002475.SZ,X600104.SH,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000661.SZ,X000568.SZ,X000338.SZ,X600690.SH,X600809.SH,X600703.SH,X300003.SZ,X002007.SZ,X600183.SH,X000596.SZ,X002371.SZ,X600741.SH,X300142.SZ,X300014.SZ,X000100.SZ,X002241.SZ,X000977.SZ,X601877.SH,X300124.SZ,X002236.SZ,X000157.SZ,X000800.SZ,X002463.SZ,X000625.SZ,X002129.SZ,X600118.SH,X002456.SZ,X002179.SZ,X002223.SZ,X600498.SH,X002414.SZ,X300136.SZ,X600584.SH,X600271.SH,X002049.SZ,X000066.SZ,X600487.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.109253160745304,0,0.224065584315917,0,0,0,0,0.014052545681169,0,0.0304016473760825,0,1.73472347597681e-18,0,0.194558720902968,0,0,0,0,0,0,0,0,0,0,0.0728137748901075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000117160954960088,0,0,0,0,0.0730189874348185,0,0,0,0,0.00525769190738388,0.00247410944966499,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.593566886593419,0,0,0,0.0155793109564758,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.0499646531812143,0,0,0,0,0,0,0,0,0.0851003650431981,0,0,0,0,0,-0.0532825814843713,0,0.0445092449650416,0,0,0,0,0,0.0237034614851428,0.0296169957740592,0.00562107969469735,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125510614331472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255330327530664,0,-0.0667534399511442,0,0,0,0.678287609465191,0,0.0520330417164465,0,0,0.103041408729145,0,-0.0206044591150363,0.000758239536698221,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.466978130061586,0,0,0,0,0,0,0,0,0,0,0.147362250524935,0,0,0,0,0,0,0,-0.250323511409,0.0436987930558128,0.0562558309885526,0,0,0,0,0.101368655245212,0,0,0.02525733341438,0,0,-0.20335217661886,0,0.260529616263867,0,0,0,0.0117167091590293,0,0,0,0,0.181702844004809,0,0.092710308661809,0.0615130561334871,0,0,0,0,0,0
X002007.SZ,0,0,0.246396650796976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.0746436818139039,0,-0.0601588193312304,0,0.0523134784251018,0,0,0.0225288067528753,0.025954937786256,0,0,0,0,-0.000504177310179467,0,0,0,0.0683630285266016,0,0,0.249872870300055,0,0,0,0,0,0,0,0,0,0.0779906520679875,-0.0350300622648292,-0.0247672894712851,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0206192440961301,0,0,0,0,0,0.0747530796771343,0,0,0,0,0,0.0310193498899942,0,0,0,0,0.0667765665774834,0,0,0.0761621305045816,0.0448727921301719,0,0,0,0,0,0,0,0.525819139118646,0,0,0.0254267184475005,0,0,0,0.0506906266465023,0,0,0.0197473414553605,0,0.0386551439255106,0,0,0,0,0.0189325881221146,0,0,0,0,0,0,0
X000596.SZ,0,0.087739450382086,0,0,0,0.0849366125678836,0.265605514840602,0,0,0,0,0,0.0127410479939286,0.343103889399854,0,0,0,0,0,0,0,0,-0.0406561283406852,0,0,0.0575528681847295,0,0,0,0,0,0,0,0,0,0,0.0487232432270058,0,0,0,0.0687425371079827,-0.0152302105686735,0,0,0,0,0,0,0,0,0,0.0350817777633802,-0.00267748582776266,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0.0161818252896321,0,0,0,0,0,0,0,0,0,0,0,0.191783435577184,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0604200092922775,0,0,0,0.303131206948369,0,0,0,0,0,0,0.165985870458376,0.0082704928555048,0,0,0,0,0,0,0.0475451213608383,0.0328053024790195,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.244803463117573,0.200431228957186,0,0,0,0,0,0,0,0,0,0,0.0429859765653956,0,0,0,0,0,0,0,0.0484163729248381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139051982373662,0,0.0157259088383642,0.00343888658556057,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0.07888597761312,0.0120720367991157,0,0,0,0.255544297980693,0,0,0.149903919990731,0,0.0783620260645491,0,0,0,0,0,-0.0470055102886144,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147134741325943,0,0,0,0,0,0.132914799030591,0,0.0171666263531938,0,0.00715956535270183,-0.0447454579117222,0,0,0,0,0,0
X300014.SZ,0,0,0,0,-8.67361737988404e-19,0.119379449170269,0,0,0,0,0,0,0.188334748567898,0,0,0,0,0,0,0,0,0,0.0552622803891573,0,0,0,0,0.20280518204609,0.151325461320082,0,0,0,0,0.0650147914132067,0,0,0,0.410792783388547,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,-0.0322979117034208,-0.0288860150293066,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.197662238049748,0,0,0,0.108075574846228,0,0,0,0,0,-6.93889390390723e-18,0.0518089910487048,0,0,0,0.0892406905253987,0,0,0.105725545671719,0,0.0636950071399781,0,0,0,0,0,0,0,0,0.0327732259123632,0.0423848068637493,0.108167916754486,0,0,0,0,0,0.072803074922895,0,0,0,0,0,0,0.015228589311634,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.163731633865781,0,0,0,0,0,0,0,0,0,0,0,0,0.0669483040742113,0,0,0,0,0,0.130826963916739,0.127249138855455,0,0,0,0,0,0,0,0,0,0,0,0.023555134313938,0,0,-0.0314780819126695,0,0,0.365160446176143,0.14493130437802,0,0,0,0,0,0,-0.0042229177618779,-0.00458294823654122,0,0,0,0,0,0
X000977.SZ,0,0.492082255213003,0,0,0,0,0.0713906392777386,0,0,0,0,0,0,0,0,0,0,0,0,0.185344115408069,0,0,0.116331239857227,0,0,-3.46944695195361e-18,0.0680730530846751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.207362295958604,0,0,0.00621779271316953,0,0,-0.260418742673368,0,0.0201037949581168,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0.0857374860629692,0,0,0,0,0,0,0.034939547627864,0,0,0,0.0679170320757839,0,0,0,0,0,0,0,0,0.0701787587222568,0.16411986519827,0,0,0,0,0,0,0,0,0,0,0.013220325431032,0,0,-0.140691177585055,0,-0.0681461189583529,0,0,0,0,0,0,0,0,0.0319896968434309,0.0109114303446081,0,0,0,0,0,0
X300124.SZ,0,0.0873591074792752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.259617376355248,0,0,0,0,0,0,0,0,0,0,0,0,-0.0399630465342742,0.118819471087851,0,0,0.0170317107652273,0,0,0,0,0,0,0.011047703677203,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148558396198276,0.117426610973066,0,0,0,0,0,0,0.0584507305059465,0.0426558086630647,0,0,0.188779311638588,0,0,0.0909556388860042,0,0,0,0,0,0,0,0,0.0198378562422646,-1.73472347597681e-18,0,0,0,0,0,0,0,0.135141526692503,0,0.0442498018310427,0,0,0,-0.0164229941234657,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.428750115335149,0,0,0,0,0,0,0,0,0,0.182042260285054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0801204566353349,0,0.0808044028649544,0.00664648468830299,0.0184700756118939,0,0,0,0,0,0,0,0,0,0,0,0.0559611049842064,0,0.0128923068993385,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.22339202918146,0,0,0,0,0.00439702029483786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0669456522507637,0,0.045521749620484,0.0985144888676979,0,0.0344167899291993,0.0859738264997328,0,-0.087519824928087,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,-0.0439110939658257,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.343135390956102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143500123948566,0,0,0.0765551041885322,0,0,0.0864015625987659,0,0,0.232231695447292,0,0,0.0305350513647834,0.0141685394537209,0.00579106350473111,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0.152868295963447,0,0.0644272238698042,0,0,0,0.0700347628098623,0,0,0,0,0,0,0,0.000121467716829724,0,0,0,0,0.294885895977184,0,0,0,0,0,0,0.0207857966646532,8.67361737988404e-19,0,0,0,0,0.0598198962427792,0,-0.0150918597156213,0,0,0,0,0,0,0,0,0,0,0.0196550794513937,0.0177368397754662,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.184561062294708,0,0,0,0,0.0320049134494534,3.46944695195361e-18,0,-6.93889390390723e-18,0.3591438779095,0,0,0,0,0,0,0,0,0,0,0.0506799247918111,0,0.022816527746099,0,0,0,0,0,0,0.250966055481728,0,0,0,0,0,-0.00744354464308172,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0226491271519863,0,0,0,0,0,0,0.0850938202024635,0,0,0,0,0,0.375964969036791,0,0,0,0,0,0,0,0,0,0,0,0,0.199656434117437,0,0.2081155592592,0,0,0,0,0,0,0,0,0,0,0.0456320887499293,-0.0266865926744872,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788900539748332,0,0.0674676074056182,0,0,0,0,0.25149950604854,0,0,0.00443384986203757,0.0350236309987879,0,0,0,0,0,0.263217327655621,0.152686228523479,0,0,0.027977242955323,0.0761737519195485,0,0,0.00804386647362161,0.00764706811650583,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754726196999251,0,0.0419386681968122,0,0,0,0,0,0.132881625869799,0.0492661537018039,0,0,0,0,0,0,0,0,0,0,0.219420180889099,0,0,0.0166229286590774,0.00549231557349818,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0.167853091470909,0,0,0,0,0,0,0,0,0,0,-0.26018138050946,0,0.254983311115026,0.314714067807383,0,0,0.0749678039862681,0,0,0,0,0,0,0,0,0,0,-0.157509387605167,0,-0.0440449980466897,0,0,0,0,0,0,0.182949563076677,0,0,0,0,-0.201307199392864,0,0,0,0.00814489265096635,0.0338360832566598,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0,0,0,0,0.0240300743653487,0,0.178357081644532,0,0,0,0,0,0,0.171533655132109,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176436059603809,0,0,0.116997148508205,0.197003597459691,0,0,0,0,0,0,0,0,0,0.235649701555868,0,0.0534540478625821,0.0159048161865739,0.0163693684390642,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.112705385465917,0,0,0.0172357409728771,0,0,0,0,0.0284319170521676,0,0,0,0.456640585240697,-0.0639931580451541,0,0,0,0,0,0,0,0,0.0368763527523089,0,0,0,0.209053393972664,0,0,0,0,0,0,0,0,0.0194917150564251,0,0.0343463072029658,-0.0244174909496535,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0,0.0841309700194878,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0.0482962221769348,0,0,0,0.0478905244378807,0,0,0.199438216839298,0.020256861616602,0,0,0,0,0,0,0,0,0.0682999870827693,0,0.0414261194756117,0.247979948276321,0,0,0,0.0412901277608657,0,0.0330811476842904,0,0,0,0,0,0,0.0177834390374034,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0263779050691223,0,0,0.368028662895032,0,0,0,0,0,0,0,0.28652734021268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114608386968717,0,0,0,0,0.101881585523053,0,0,0,0.0435128922563031,0.00735457488871747,0,0,0,0,0,0
X600271.SH,0,0.0940447888022595,0,0,0,0,0,0,0.0233522970609613,0,0,0,0,0,0.0918760986950602,0,0,0.0978752965012803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.310507940532551,0,0.08215032546918,0,0.0142983670822963,-0.00352562847025386,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0337110038405957,0,0,0,0,0,0,0,0,0,0,0,0.337568505125909,0,0.105332744186592,0,0,0.0178932619720508,0.255458692583097,0,0,0,0,0,0,0,0,0,0,0,-0.0866676123556759,0,0,0,0,0,0,0,0,0.0746061322332706,0,0,0,0.0118525993389367,0.0334885146659922,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240912652660889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100432298783234,0,0,0,0,0.252594589363451,0,0,0,0,0.0124836709253415,0,0,0,0,0,0.138079635488138,0,0,0,0,0,0,0,0.0130745010754206,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188892353663118,0,0.145158646676796,0,0,0,0,0,0,0,0,0,0,0,0.0931568328729522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537289410754657,0,0.0464504794201093,0.0215981017135768,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370890921615878,0,0,0.00330008084677099,0,0,0,0,0,0,0.0541991122416038,0,0,0,0,0,0,0,0,0,0,0.123755209755961,0,0,0.208773179930243,0,0,0.0431772538792023,0,0,0,0.428554687303312,0,0,-0.0201784405910532,0.0187134460595931,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.132093206169809,0,0,0,0,0,-0.12525473179104,0,0,0,0,0,-0.0202951560123988,0.677644677262264,0,0,0,0,-0.0157684548833074,0,0,0,-0.103093088576881,0,-0.0733226241286505,0,-0.114956419370841,0,0,0.0219863004820671,0,0,0,0,-0.142854302733587,0.109518518409564,-0.158522706786486,0,0,0,0,0.357241559400827,0,-0.329355560989901,0,-0.0735899431153911,-0.0725153688468906,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0.267994320338534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.570903736380077,0,0,0,0,0,0,-0.295856747052008,0,0,0,-0.282851843896482,0,0,0,0,0,0,-0.157435733575702,0,0,0,0.138023066656686,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0.256486640101364,0.36096131542235,0,0,0,0,0,0,0.41763226195489,0,0,0,0,0,0,0,0,-0.166672450054728,0,0,0,0,0,0,0,0,0,0,0,-0.231371423434289,0,0,0,0,0,0,0,0,0,0,0,0,-0.0454205675425862,-0.440071401261759,-0.300290131934709,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181355334864946,0,0,0.0198888643139002,0,0.0095500057655126,0,0,0,0,-0.0029796597137412,0,0.019208595537757,-0.00595480155997714,-0.0631679808194267,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,-0.117173435787612,0,0,0,0,0,0.01860018037166,0.0323878925117839,0.083469283267065,0.0126878596485268,0.0145590262884483,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.188251519406501,0.0380688066190199,0,0,0,0,0,0,0,-0.14368524468277,0,0,0.0413498110633104,0,0,0,0,0,0,0,0,0,0,0,0,0.121869156640865,0,0,0,-0.00231836826758792,0,0,0,0,-0.193090860729778,0.112490326819101,0,0,0,0,0,0,0.124927933809662,0.0296362719009554,0.000453126099650721,0,0,0,0,0,0
MKvol,0,0,-1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00697424516373049,0,0,0,0,-0.015729696705484,-0.0181797011246886,0,0,0,0,0,0,0.0367203315357454,0,-0.0178215505348604,0,0,0.000478555334636506,0,-0.00347087692135328,0,0,0,0,0.0250296936966767,0,0,-0.0223878797681642,0.00614872896133746,-0.0123541157682777,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.00660329060179913,0,0,0,0,-0.0242549231479666,0,0,0,0,0,0.0112472902249014,0,0,0,0,0,0,0,0,0,-0.0540341247540349,0,0,0,0,0,0,0.0322053130554384,0,-0.019934117386677,0,0,0,0,0,0,0,0,0,0.01198022808522,0,0,-0.0366411907316571,-0.0134640713204629,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00255230745391672,0,0,0,0,0.000767169617881624,0,0,0.00259180144404384,0,-0.00216500709906867,0,0,-7.58530883119308e-05,0,-0.00217704797964981,0,-0.00305106130697884,0,0,0.00615629649603683,0,0,0,0.00123161020649672,-0.00412497201284754,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,-0.00152795820470221,0,0,0,0,0,0,0,0,0,0,0,0,0.00184020523780697,0,0.00114700229883623,0,0,0,0,0,0,0,0,0,0,0,-0.000966153333000313,0.000210079838100262,0,0,0.000227887902831816,-0.0021166167272274,0,0,0,0,0,0,0,0,0,0,0.00499031419521589,-0.00112684044796331,0,0,0,0,0,0
