,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000568.SZ,X002304.SZ,X600690.SH,X000651.SZ,X002475.SZ,X600104.SH,X600031.SH,X000725.SZ,X002371.SZ,X300014.SZ,X300124.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X600703.SH,X003816.SZ,X000625.SZ,X002129.SZ,X002049.SZ,X601877.SH,X000596.SZ,X300142.SZ,X000661.SZ,X000100.SZ,X600089.SH,X002179.SZ,X600460.SH,X000799.SZ,X000157.SZ,X600741.SH,X002074.SZ,X002236.SZ,X600702.SH,X600884.SH,X002414.SZ,X600779.SH,X600584.SH,X000800.SZ,X601799.SH,X600183.SH,X002007.SZ,X002176.SZ,X300003.SZ,X000733.SZ,X300146.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141626708173674,0,0,0.0256373372613476,0,0.0988002957658345,0,0,0,0.0410055691593534,0,0.0408080335349138,0.0652726144271367,0.0731824912627598,0,0,0,0,0,0,0,-0.0338349162797131,0,0,0,0.00677556426837158,0,-0.0854949129674471,0,0,0,-0.0285401920934679,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.156249700048759,0,0,0,0,-1.73472347597681e-18,0.127579029363887,0,0,0,0,0,0,0,0,-0.0286343411388306,0,0,0,0,0,0,0,0,0.282368942730702,0,0.1040840681089,0,0,0,0,0,0,0,0,0,0.0111723620085717,0,0,0,0,0,0.0130363897457246,0,0,0,0,0.186125161887494,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0393275277957187,0,0,0,0,0,0,0.343576920004403,0,0,0,0,0,0.0643526679377769,0,0,-0.021066087205562,0,0,0,0,0.109741262341249,0,0,0,0,0,0.0216075363529124,0,0.068088276874706,0.00289891611334517,-0.0127233231868186,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,-0.103439955118025,0,0,0,0,0,-0.00598325381514303,0,0,0.186093786597426,0,-0.083846959627097,0,0,0,0,0,0,0.266467317607619,-0.117198203011232,0,0,0,0,0,0,0.390504421703303,0,0,0,-0.010595235106017,0,0,0.224891210407272,0,0.00963560930928365,0,0,-0.076178831582183,0,0,0,0,-0.374394911087287,0,0,0.058589786611392,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0190262543783694,0,0,0.0194847643960253,0,0,0,0,0,0,0,0.00747751157680905,0,0.194825658621423,0,0,0,0.370238501627501,0.159531564502704,0,0,0,0,0.121471176396293,0,0,0,0,0,0,0,0.201060821412307,0,0,0.176664959838598,0,0.0489443878442147,0,0,0,0,0,0.0855043770045565,0,0.0497685037035414,0,0,0,0,0,0,0,-0.0494687363292332,0,0
X300124.SZ,0.341050568920631,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0198539901047265,0,0.0913551960410893,-0.169317677266461,0,0,0,0,0.316605578734074,0.18932529776838,0.0624702022977099,0,0,0,0,-0.0265035516072831,0,0,0,0,0,0,0,0,-0.335417719082744,0.0620564829987915,0,0,0,0,0,0,0.163940034637023,0,0,0.0817232940107869,0,-0.0701851527817089,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.118587778458897,0,-0.00587419197590415,0,0.0800592700855819,0,0,0,0,0,-0.0616984551687744,0,0,0.116403954654752,0.0254404898933061,0.110422541028661,0,0.0977341220429253,0.0318737422308432,0,-1.73472347597681e-18,0,0,0,0.029470503302474,0,0.0564763135038037,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013456441725375,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.156037971121223,0,0,0.466438309991632,0,0,0,0,0,-0.0296942395513558,0,0,0,0,0,0,0,0,0,0,0,-0.149786893871381,0,0,0,0,0,0,0,0,0,-0.142314662224674,-0.228473942426461,0,0,0,0,0,0,0,-0.108905984966034,0,0.436709543827675,0,0,1.0842021724855e-19,0,0,0,0,-0.380005738726431,0,0
X000063.SZ,0,0,0,0.0279083419331062,0,0,0,0,0,0,0,0,0,0.153381868266833,0,0,0,0,0,0,0,0,0,0.075189970887617,0,0,0.0591893039326376,0,0,0,0,0,0,0,0,-0.00750842628756116,0,0,-0.141023443435843,0,-0.0522829844642698,0,0,0,0.0799806050321579,0.0553816107889854,0,0,0,0.082821667329253,0,0,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0790805496210482,0.0371122670715277,0.00651030313127416,0,0,0,0,0,0,0.314464396159819,0,0.0732098921081093,0,-0.0119261552063623,0.0642283792320783,0,0,0,0.153066984205018,0,0,0,0.0300563420589345,0,0,0.0284361671188395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0502050871088522,0,0,0,0,0,0.0169337097089457,0,0,0,0,0,0,0,0,0,0.0349570873835694,0,0,0,0.116962470835492,0.0289785519941182,-0.0385922098909868,0.0395595397477842,0,-0.00896961302818602,0,0,0,0.038500037658365,0,0,0,0,0,0.011051419969279,0,0,0,0.0199590762503764,0,0,0,-0.132854902824103,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13263019907143,0,0,0,0,0,0,0,0,0,0,0.00558116029446875,0.0845480417135981,0,0.204613489934411,0,0,4.33680868994202e-19,0,0,0,0.027199727351461,0,0,0,0.260684388644141,0,0,0,0,0,0,0.152138607273677,0,0,0,0,0,-0.0274722248932324,0,0,0,0,0,0
X002129.SZ,0,0,0.0554300611788249,0,0,0,0,0,0,0,-0.0956573165765224,0,0,0,0.196921836044092,0,0,0,0,0.101997990703315,0,0,0,0,0.0833593354701321,0,0,0,-0.108315462822616,0.0467267776366425,0,0,0,0,0,0.260217344646919,0,0,0.113774478918501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.000682757661092504,-0.200189793871425,0,0,0,0,0,0,0,0,0,0.406573326943715,0,0.10927610272061,0,0,0,0,-0.0716057842139018,0.140770882085354,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.161946385719125,0,-0.0875032190805296,0,0,0,-0.107459685472921,0,0.152868414142905,0,0,0,0.0460722583381431,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161391367152437,0,0,0,0,0,0,0,0,0,0,0,0.218500596260207,0.142569405597833,0,0,0.0432849606142165,0,0,0,0,0,0,0,0.0444237250229114,0,0.204504832084711,0,0,0,0.0713625836069557,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0694823540146547,0,0,0,0,0,0,0,0,0,0,0,0,0.133476903958685,0.149699815994908,0,0,0,0,0.163065525191917,0,0,0,0,0.0524545591852864,0,0,0.01889367341054,0,-0.041373425126245,0,0,0.13829774170718,-0.0574093734871481,0,0,0,0,-0.0733081662133066,0,0,0,0,0,0,0
X300142.SZ,0,0,0.121957207997782,0,0,0,0.211091823920819,0,0,0.113298143212877,0,0,0,0.0703666899303038,-0.0217649335102648,0.205854680377213,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.143290641874438,0,0.206278112484243,0,0,0,0,0,0,-0.319770105655602,0,-0.184132053737477,0,0,0,0,0,-0.0286292555621715,0,0,0,0,0.0512733239452316,0,0,0,0,0,0,0
X000661.SZ,0,0.300119443181042,0,0,0,0,0,0.230581929755279,0,0,0,0,0,0,0.223495500740555,0.120354400973849,0,0,0,0,0,0.0141075550982696,0.0266706392049425,-0.156294242656382,0,0.130155228959548,0,0,0,0,0,0,0,0,0,-0.200098145853955,0.333517256971023,0.0406650026866885,0,0,0,0,0,0,0,0,-0.153201240774157,0,-0.0359005108336874,0,0,0.118288599516406,-0.125400390357982,0,0,0,0,0,0
X000100.SZ,0,0,0,0,-0.00846025489063212,0,0,0,0,0,0,0,0.622214803431793,0,0,0,0,0,0,0,0,0,0,0,0,0.00385520488057401,0,0,0,0,0,0,0,0,0,0,0,0,0.102970202511732,0,0,0.0585706810156177,0,0,0,0,0,0,0,0,0,0,-0.0157356106380312,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0.120105452669483,0,0,0,0,0,0,0,0,0,0.0614597905926884,0,0.109386046629666,0.0704648605420848,0,0,0,0,0,0.0701791160566502,0,0,0,0,0.129092418533207,0,0,0.0856559874786815,0,0,0,-0.0103929612178936,0,0,0,0,0,0,-0.0260023002799603,0,0.0105362678584235,0.0148338917248221,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0217976148945729,0,0,0,0,0,0.0708471481010336,0,0.0270530394889494,0,0.117996214749475,0,0,0,0,0,0,0,0.0679266576400682,0.00640864168663333,0,-0.0405095256954154,0.101795650296754,0.0567607622974839,0,0,0,0,0,0,0.0470629437588536,0,0.190848872591907,0,0,-0.0268870948107989,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,-0.165686275556465,0,0,0,0,0.070195517059214,0,0,0,0,2.16840434497101e-19,0.371604180942835,0,0.0509854030137923,0,0.0644829295647646,0,0,0.292583806572942,-0.320765091547413,0,0,0,0,0,0,0,0,0,0.155058782710258,0.102816586022717,0,0,0.25509870117863,0,0,0,0,0,0,0,0,0,-0.0290010084904453,0,0,0,0,0.266319935591773,0,0
X000799.SZ,0,0,0,0.43084892149982,0.222412341826806,0.00407645616884351,0,0,0,0,0,0,0,0,0.100587057939805,0,0,0.14598783768111,0,0,0,0,0,0,0,0.20965850759626,0,0,0,-0.0842537985413005,0,0,0,0,0,0.029826255112879,-1.73472347597681e-18,0.078728406749304,-0.00573829505798893,0,0.161025873732663,0,0,0,0,0,-0.0085966967262662,0,0,0,0,-0.026790687341673,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0.423992279834102,0,-0.10410432412496,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,-0.0654635959904898,0,0,0,0,0,0.0198105317772222,0,0.0795191223171655,0,0.103400676960763,0,0.0377025630043506,-0.0555661372560738,0.018212698910403,0,0,0,0,0,0,0,-0.124404474802916,0,0,0.0285214006332659,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.0179653201908096,0.212219147904431,0,0,0.229572285425795,0.0615984859415407,0,-0.108529248949039,0,0,0,0,0,0,0,0.0090536796175165,-0.0832758411194015,0,0.119651381314808,0,0.0398692495014825,0,0,0,0.146007723941119,0,0,0,0,0,0,0,-0.023254172824287,0,0,0,0.207583279530618,0,0,0,0,0,0.00254214244066927,0,0,-0.0335508020933458,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0260957379712123,0,0,0,-0.176908443400458,0,0,0,0,0,0.0464897293182378,0.563327241047367,0,0,0,-0.197328186302683,0,0,0,0,0,0,0,0,0,0,0.0401764455160778,0,-0.00463861478172034,0.0681805689791011,0,0,0,0,0,0.0381863446304129,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,-0.011113412019795,0,0,0,0,0,0
X002236.SZ,0,0,0.110709121190682,0,0,0,0,0,0,0,0,0,0,-0.000911788160040807,0,0,0,0,0,0,0,0,0.0768056308585478,0,-0.166017771265267,0,0,0.0527142184458421,0,0,0,0,0,0.0229656615918165,0,0,0,0,0,0,0,0,0,0,0,0,0.0433461324598643,0,0.0398420346199366,0,0,0,0,0,0,0,-0.0645596808685937,0,0
X600702.SH,0,0,0,0.0176022841859608,0,0.109638797632617,0,0.021676124547397,0,0,0,-0.0727028752537237,0,0.141850227926945,-0.0423241401499263,0,0,0,0,0,0,0,0,0,0,0.0598479754043033,0,0,0,0,-0.118453320294574,0,0.487202030206673,0,0,0,0,0,0.0473540277608147,-0.0134040088212152,0.346589938568893,0.144773509507783,0,0,0,0,0,0,0,0.13231679291181,0,-0.0723539248988351,0.0530337778272919,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,-0.388264208048796,0,0,0,0,0,0,0,0,0.273674336475326,0,-0.101056299203041,0,-0.565899104147585,0,0,0,0,0.0514019921977882,0.067233874803217,0,0,-0.0756004387258988,0,0.085885760239738,0,0.0730792579017137,0,0.115738148779169,0,0,0,0.143179548087506,0,0,0,0,0,0.117252370538976,0,0,0,0,0.113351804148492,0,0,0,-0.0202643966276702,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0243128158662117,0,0,0,0,0,0,0,0.0382722560483513,0.0430874567124377,0,0.0817888439495378,0,0,0,0,0,0.216102476999347,0.0791595826435338,0,0,0,0,0,0,0,0,0,0,0,0,0.191134518423352,0,0.0359537888563233,0,0.182265210823001,0.164229501459247,0,0,-0.00402883643689046,0,0,0,0.0415868711496759,0,0
X600779.SH,0,0.449201308283257,0,0,0,0,0,0,0,0,0,0,0,-0.023228968868044,0.0273382381265481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0240431457267821,0,0,0.106075861372558,0,0,0.0513973220952187,0,0.103148963120388,0,0,0,0,0,0,0,0,0,0,0.0937485921268549,0,0,0,-0.116862471154878,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0.209377676798746,0,0,0,0.0594868160875694,0,0,0,0.0733691546665972,0,0,0,0.140505819315328,0,0.171036630789586,0.0237735772974084,-0.0102588436796414,0,0,0,0,0,0.205451349339429,0,0,0,0,0,0,0,0,0,0,0,-0.126026270687158,0,0,0,0,0,0,0,-0.0270785444234889,-0.00192812837534276,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0460702619192004,-0.0276278371969386,0,0,0,0,0,0,0,0,0,0,0,0.511865018477412,0.0671399566160758,0,0,0,0,-0.0671444888409589,0,0,0,0,0,-0.0134589653733163,0,0,0,0,0.0210609816192691,0,0,0,0,-0.00533105650046003,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0.388909300722454,0,0,0,-6.93889390390723e-18,0,0.105525523129825,0,0,0,0.0380099187000452,0,0,0,0,0,0,0.0120315563255124,0,0,0,0,0,0,0,0,0,0,0,0.0411641529998639,0,0,0,0,0,0,0,0,0,0,0,0,-0.0229916520782096,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028342545652119,0,0,0.0783766582573412,0,0,0,0,0,0.0155340685576563,0,0.082929441049536,0,0,0,0,0,0,0,0.0289762319800611,0,0,-0.0634191722374755,0,0,0,0,0,0.0284570261151996,0,-0.0525964418145417,0.294004413213219,0,0,0.0237887057519832,0,0,0,0,0,0
X002007.SZ,0,0.126210986575976,0.18796918737065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219156726245277,0,0,0,0,0,0.0629948301536316,-0.0960289782711271,0,0,0.0695451426523631,0,-0.20619253794956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.133583935479389,0,0,0.0548802179583078,0.0557328712178345,0,0,0,0.157559004829971,0,0
X002176.SZ,-0.379033727129129,-0.121477753155924,0,0,0,0,0,0,0,0,0,0,0,0,0.0806140103336402,0,0.447953523691739,0,0,0,0,0,0,0,0.144685053586766,0,0,-0.0374774774973937,0,0,0.255707608584323,0,0,0,0,0.356367281748691,0,0,0.113183383979056,0,0,0,0,0,0,0,0,0,0,0,0,-0.0363327342837054,0,0,0,0,0,0,0
X300003.SZ,0,0.121950111770452,0,0,0.042886990742859,0.0534931402217341,0.117323519297541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.109853569122837,0,0,0,0,0,0,0,-0.051914153182552,0.024096833914302,0,0,0,0,0.0169096151135433,0,0,0,0,0,0,0,0,0.0062821770815933,0,0,0,0,0,-0.0472172615443968,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,-0.091272470002179,0,0,0,-0.123446539292451,0,0,0,0,0,0,0,0.316278442434086,0,0,0.0308935976014111,0,0.0883670432754019,0,0,0,0,0,0.291108974124272,0,0,0,0,0,0,3.46944695195361e-18,0.0368238540789662,0,0,0.0335911226385816,0,0,0,0,0,0,0,0,0,0,0.0206223605225133,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.232770595876243,0,0.0223314285501739,0,0,-0.033255540863517,0,-0.0438236451824194,0,0,-0.209312140310011,0,0,0,0,0,0,0,0.0484629959313468,0.0568118775715457,0.139528895153274,0,0,0,0,0.311165028993734,0,0,0,0,0,0,-0.0762614202198913,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0615031216026051,0,0,0,0,0,0.106856673124635,-0.0336031832211036,0.00578166706800795,0,0,0,0,0,0,-0.00555298308924251,-0.0600875284908781,0,-0.041671306527909,-0.0269279849577024,0,0,0,0,0,-0.0397928714493517,0,0.0202294876584588,0,0.0595864738006876,0,0,0,-0.0177516050458637,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,-0.137661962840223,0,0.162234401675393,0,0,0,0,0,0,0,0,0.222072841679818,0,0,0,0.253237515367041,0,0,-0.144523574337813,0,0,0,0,0,-0.0674561037234643,0,0,0,-0.143061851712887,0,0,0,0,0,0,0,0,0,-0.49350858262669,0,0,0.858690788469799,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0.0717510226320589,0,-0.2639574631146,0,0,0,0,0,0,-0.0221245047809586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.115715012694533,0,0,0,0,0,0,0,-0.370638892520543,0,0,0,0,0,0,0,0.639437874504996,0,0,0,0,-0.139697099255716,0,0
RealEstate_excess,0,0,-0.0239900250590775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690033967237578,0,0,-0.0182087318916747,-0.0205324733125784,0,0,0.00779130397097235,-0.0345838634460511,0,0,0,0,1.73472347597681e-18,0,0.10953894057203,0,0.0114474417907749,-0.0230115618864123,0,0,0,0,0,0,0,0,0,0,0,-0.0433442087289089,0,0,0.00948350635729648,0,0,0,0,-0.0302021158102499,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713141701728664,0,0,0,-0.0436808340027805,-0.0198780733569533,0,0,0.0409230787670849,0,0,0,0,0,0.0257566582674629,0,0,0,0,0,0,0,0,0,0,0.0181048934805756,0.120829156811624,-0.0335336972066641,0,0,0,-0.0293196528904179,0,0.0137709937011428,0,0,0,0,0,-0.028346074465988,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,-0.000124228516904701,0,0,0,0,0,0,0,0,0,0,0.000762265154440537,0,0,0,0.0011198698909489,-0.0010984660953899,0,0,0,0,0.000432470242639284,0,0,0,0,0,0,0,0,0.00164418521112144,0,0.00262464377516602,0,0,0,0,0,0,0,-0.00144305173243648,0,-0.000715576917534685,0,-0.00221158087276172,-0.00521064226975736,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0494417209331194,0,0,0,-0.00220576798494154,0.133116098994683,0,0,0,0,0.0350989279805657,0,0,0,0,0,0,0,0.0208154100697866,0,0,0.0289017312363545,0,0,-0.018203522070534,0,0,0,0,-0.0613295757168856,0,0,-0.0681382586364393,0,0,0,0,-0.138309011228878,0.0933887193335596,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0.00380412906169241,0,0,0,0,0,0,0,-0.00172504522429146,0,0,0,0,0,0,0,0,0,0,0,0,0.00228723586100582,0.00298964505542735,0.00261427784428858,0,0,0,0,-0.00234306454571457,-0.00282908414193164,0,0,0,0,0,0,0,0,-0.000965082399061669,-0.0044529982968911,0,0,0,0.00469654165164631,0,0,0,0,-0.0197641852762118,0.0112727276173393,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0.00517366531341851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00315457177442198,0,0,0,0,0,0,0,0.00032279737751616,0,0,0,-0.000445392622957869,0,0,0,0,0,0,-0.00665450947182546,0.00191981546054514,0,-0.00157071486077066,0,0,0.0127427316480076,0,0,0,0,-0.00809542651345131,0,0
