,X600519.SH,X000858.SZ,X002475.SZ,X002415.SZ,X600276.SH,X600690.SH,X003816.SZ,X600809.SH,X000651.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000625.SZ,X000725.SZ,X600031.SH,X000063.SZ,X300124.SZ,X002304.SZ,X000338.SZ,X000596.SZ,X300014.SZ,X002241.SZ,X002179.SZ,X000100.SZ,X002463.SZ,X600089.SH,X000157.SZ,X600584.SH,X600703.SH,X600372.SH,X000977.SZ,X600183.SH,X600066.SH,X600741.SH,X002236.SZ,X600522.SH,X002028.SZ,X600418.SH,X002049.SZ,X601877.SH,X000661.SZ,X002180.SZ,X002223.SZ,X000921.SZ,X000800.SZ,X600487.SH,X601799.SH,X002129.SZ,X002156.SZ,X002074.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.133099455185131,-0.0870195493519785,0,-0.165569068378789,0,0.301639020989431,0,0,0,0,0,0,0,0,0,0.171518306059206,0,0,0,-0.0637443825328506,0,0,0,0,0,0,0.0886574307085635,0,0,0,0.0627532518114169,0,0,0,-0.030182307948182,0,0
X600104.SH,0,0,0,0,0,0,-0.0154531315748102,0,0,0,0,0,0.0959495154987674,0,0,0,0,0,0,0,0,0,0,0.0752518744300736,0,0,0,0,0,0,-0.0279332599877686,-0.0847842236597265,-0.000551549047148131,0,0,0,0,0,0,0,0,0.0548560280623801,0,-0.034192399897372,0,-0.0417057406586965,0,0.0513244579897742,0,0.0798142712374585,-0.0299157894379395,-0.022854141723366,0,-0.00106544739405292,0,0,0.0460220619063575,0,0
X000625.SZ,0,0,0.286446680863534,0,0,-0.0583915234814229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158767566139639,0,0,0,0,0.220320603197861,-0.388717524826745,0,0,0,0,0,0,0.519308616569642,0,0,0,0,0,-0.161806073912428,0.128026161731447,0,0.10987991032008,0,0,0.108487642758655,0,0,0,-0.137514830928793,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0.0796048963533914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0662143973488283,0,0,0.704656127364341,0,0,0,-0.177849140635703,0,0,0.0858548995220161,0,-0.0225189778276736,0,0,0,0,0,0.0188321397653691,0,0,0.232067765662952,0,0,0,0,0.0117971594186432,0,0,0.0922827360697351,0,-0.0159993050463879,0.0136900869220046,0,0,0,-0.0581203649685237,0,0
X600031.SH,0,0,0,0,0.125709145725167,0.155801717678753,0,0,0,-0.100007971476254,0,0,0,0,0,0,0,0,0.209541110093992,0,0,0,0,0.268094748910027,-0.053138601979453,0,0,0,0,0,-0.0811091813347938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188533029850105,0,0.170067539806753,0,2.16840434497101e-19,-0.0499788363104412,0,0,0,0.0154576098800012,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168448462952256,0,0,0,0,0,0,0,0,0.0898522932036968,0,0,0,0,0,0,0.0365373227905975,0.022450421240724,0,0.0520286424367813,0,0,0,0,0,0.0464902525223711,0.0100498825256853,0.101274959025676,0,0,0.0252398386876635,0.0343421368658703,-0.0577065166333998,0,0,0.0149146037784329,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,-0.366330373071054,0,0,0,0,0,0,0,0,0,0,0,0.35955177885386,0,0,0,0,0.00354211059087357,0,0,0.0612302906499567,0.0275943906501637,0,0,0,0,0,0,0,0,0,0.0624356010207766,0,-0.127266601425121,0,0,0,0,0,0.317310101603807,0,0.0234124410113563,0.0485142682581985,0,0,0,0.000860701792681152,0,0
X002304.SZ,0,0.0512218256311261,0,0.0731438608194971,0.0995348966650881,0,1.73472347597681e-18,0,0,0.0201821860053183,0,0,0,0,0,0,0.041721917749187,0,0,0,0.0497385455922932,0,0,0,0,0,0,0,0,0,0.0444561325252096,0,0,0.436508997670187,0,-0.170580843042761,0,0,0,0,0,0,0,0,0,0,0,0,0.00588958729573879,0,0,0.0169990149197633,0.0115049175920515,0,0,0,4.33680868994202e-19,0,0
X000338.SZ,0,0,-0.0958857721002533,0,0,0,0,0,0,0,0,0,0,0,0.247104911043258,0,0,0,0,0,0,0,0,0,-0.0251796382770638,0,0,0.104274517999561,0,0,0,0,0.0333482054688327,0,0,0,0.244850559150883,-0.069136090383474,0,0,0,-0.0451956904099413,0,0,0,0.249349013303405,0,0,0,0,0,-0.124039227614599,-0.0226998580492974,-0.179985838658262,0,0,-0.0303170203579383,0,0
X000596.SZ,0,0,-0.0313281284942202,0,0,0,0,0.164736746844531,0,0.425097914043507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0950874507568316,0,0,0,0,0.179846081089044,0,-0.0749742418771729,0,0,0.155706901300922,0.00436652524244508,0,0,0.0187587033318284,0,0,0,0.025077167154754,0,0
X300014.SZ,0,0,0.131162465656241,0,0.242179430130891,0,-0.126832749019111,0,0,0,0,0,-0.00722050719500703,0,0,0,0,0,0,0.0854309640553223,0,0,0,0,0,0,0,0,0,0,0,0.0287990425962707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.121953797080633,0,0,0.231036220099791,0,0,-0.00950334729286302,0.0169959029865745,0,0,-0.041436675460172,0,0
X002241.SZ,0,0,0.453032761850434,0,0,0,0,0,0,0,0,0,0,0,0,0.150588793311051,0,0,0,0,0,0,0,0,0,0,0,0.0593246076725103,0,0,0.0621687144566719,0,0,0,0,0,0,0.0112014673402146,0.0567183792639887,0,0,0,0,0,0,0.0168612518455355,0,0,-0.00544426593095236,0.0112109180636567,0,0.0253967510817474,0.0250198355990122,0,0,0,0.0376257294185834,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205230986805871,0.0653492340914349,0,0,0.11523297579409,0,-0.0411307622875477,0.00142492566038955,0,0,0,0,0,0,0.0752813259479838,0,0,0,-0.213307589179483,0.0468681305232591,0,0,0,0,0,0.0802510324095761,0,0,0,0.352796518022777,0,0,0,0.0721099029648337,-0.0408980134199245,0,-0.0268867297284423,0,0,-0.0909591117864206,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0531389125530432,0.240265457805791,0.16673359336626,0,0,0,0,0,0,0,0,0,0.0656043204780522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10468114811411,0.00728030713244785,0,-0.570927532787196,0,0.0890616161746388,0,0,0,-0.0631062124559836,0,0
X002463.SZ,0,0,0.131377102827008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195138315511954,0,0,0,0,0,0.0859946929332926,0,0,0.253202179224394,0.30157334564392,0.0255941587885646,0,0,0,0.129165481026157,0,0,0,0,0,0,0,0,0.101564883912213,0,0,0,0,0,-0.0337022195717148,0.00288781801998052,0,0,0,-0.279431745646776,0,0
X600089.SH,0,0,0,0,0,0,0.112267854233315,0,0,0,0,0,0,0.0209116093145395,0,0,0,0,0.130135903456555,0,0,0,0.0632181479584132,0,0,0,0.00576242609365518,0.112161587512992,0,0,0,-0.0715461596588012,0,0,0,0.142657775142031,0.0716921815640489,0,0,0.295398551750631,0,0,0,0,0,0.0557474131908832,0,0,0,0.0992890721595513,-0.022329867492597,0,0.00729828068108696,0,0,0,-0.0216731094725849,0,0
X000157.SZ,0,0,0,0,-0.110513869944654,0,0,0,0,0,-0.0475909943341037,0,0,0,0.165676865194267,0,0,0,0.248401949655652,0,0,0,0,0,0.162303383997715,0,0,-0.0233760615490746,0,0,0.0399482442344713,0,0,0,0,0,0,0,0,0.0473265015663238,0.0908479672121793,-0.0278578191233278,0,0.204035414887364,0,0,0,0,0,-0.0319844754575339,0,0,0,0,0,0,-0.00965825882485715,0,0
X600584.SH,0,0,0.0488515005125536,0,0,0,0,0,0,0,0,0,0.0607438140305137,0,0,0,0,0,0,0,0.121382936672301,0.126001468252532,0,0,0,0,0,0,0,0,0.178419320667971,0,0.115512227885131,0,0.00651215297991857,0,0,0,0,0,0,0,0,0,0,0.0208387840338946,0,0,0.179416549194949,0.141379197567488,0,0.00969203113393943,0,0,0,0,-0.0201033206126504,0,0
X600703.SH,0,0,0,0,0,-0.0521907891562591,0,-0.0727670606650447,0,0,0,0,0.135506221190704,0,0,0,0,0,0,-0.0715537467854148,0,0.00125533130302992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.351753840770465,0,0,0.0126906135833637,-0.0706782953621164,0,0,0.0353244665141039,0.0390156131954974,0.0213655590028594,0.0333835763627598,0,0,0,0,0,0,0,0.0163267934878367,0,0
X600372.SH,0,0,0,0,0,-0.0353484717464771,0,0,0,0,0,0,0.0165818242281737,0,0,0,0,0,0,0.0709466645162498,0,0,0,0,0,0,0,0,0,0,0,0.0186899005452803,0,0,0.159376509890935,0,0,0,0.328209846612594,0,0,0.0709854714081936,0,0,0,0,0.00375429648503827,0.014340276867854,0,-0.0389852142307702,0,0.00387044866156211,0,0,0,0,0.0174598565728872,0,0
X000977.SZ,0,0,0,0,-0.0871383748875632,0,0,0,0,0,0.0180989342087145,0,0,0.205577279276677,0,0.313966667089148,0,0,0,0,0,0.0143630252441424,0,0,0.421604182766115,0,0,0.0338861948889782,0,0,0,0,0,0,0,0.0555694334798204,0,0,0,0,0,0,0,-0.0749782279709821,0,0,3.46944695195361e-18,0.2319156680726,0,-0.00703049400478428,0,0,0.0199393445587732,0,0,0,0,0,0
X600183.SH,0,-0.0397216951387848,0.0320678773340906,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129090825170973,0,0,0,0,0,0,0,0,0,0.622050831107389,0,0.409628478309785,-0.117775175712274,0,0,-0.247295354527103,0,-0.206071120397504,0,0,0,0,-0.0166098795451139,-0.0952478645895519,0.170594637123148,0,0,-0.000305932482127534,0,0,0,0.0869883429755004,0,0
X600066.SH,0,0,0,0,0,0,0.368171479914237,0,0,-0.0241309801701658,0,0,0,0,0,0,0,0,0.214150549143462,-0.0526672523438324,0,0,0,0,0,0,0,0.238928043587205,0,0,0,0.00229883139564329,0,0,0,0,0,0,0,0,0,0,0,0,0.0486776380785585,0.0844477564677449,0.07266322491142,-0.342530749652927,0,0,0,0,0,-0.339568558796026,0,0,0,0,0
X600741.SH,0,0.0131743699466884,0.0367601855042897,0,0,0,0,0,0,0,0,0,0,0,0.142979061011606,0,0,0,0,0,0,0,0,0,-0.0527212244271295,0,0,0,0,0,0,-0.026325051222027,0,0,0,-0.344840856452917,0.236191047325982,0.109802038652781,0,0,0,0,0.0205029231608311,0,0,0,1.73472347597681e-18,0,0.0453233946269996,0,0,0,0,-0.122853345597532,0,0,0.00193277038753199,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0487554814197129,0,0.044383083965812,0,0,0,0,0,0,0,0,0,0,0,0,0.0991886740947609,0,0.285752535508893,0.275584104023521,0.0308965894401492,0,0,0,0,0,0.0131590617509389,0,0,0,0.0708354561465518,0,0,0,0,0,0.168875346317626,0,0.00317405879135386,0,0,-0.0262712774374956,0,0,0,-0.00804135336683631,0,0
X600522.SH,0,0,0.0782691993236474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.041595076053567,0,0.0388278273966759,0,0,0,0,0,0,0,0,0,0,0.0409907064411689,0,0,0.108844098179885,0,-0.195977563937858,0.157273606555619,0,0,0.502939773192204,0,0,0,0,0,-4.33680868994202e-19,-0.144509107797591,0,0,0,-0.0387375697307192,0,0
X002028.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.139190582239224,0,0,0,0,0,0.0597385809034348,0,0,0,0,0,0.183961406105506,0.190772124934701,0,0,0,0,-0.230980304338396,0,0,0.137146487582338,0,0,0,0,0,0,-0.100697878912169,0,0,0,0,0,0,0,-0.163933813858739,0.120944427599632,0,-0.0668942796717453,0,0,0,0,0.00237047951714258,0,0
X600418.SH,0,0,0,0,0,-0.0631191467686135,0,0,0,0,0,0,0.300972238033102,0,0,0,0,0,-0.160696365224691,0,0,0,0,0.0839496215242558,0,0,0,0,0,0,0.143956784161994,0,0,0,0,0,0,0,0,0,0,0.0159145698847578,0,0,0,0,0,0,0,0.20469890822516,0,0,0,0.048130494989871,0,0,-0.0621511619638166,0,0
X002049.SZ,0,0,0.108227200172012,0,0,0,0,0,0,0,0,0,0,0,-0.126751683629002,0,0,0,0,0,0.0487209217495925,0,0,0,0,0,0,0.0633983979928554,0.338056599984819,0.0870600666359223,0.0869037686699908,0,-0.174691726349658,0,0,0.112700096022041,0,0,0,0,0,0,0.141615676294526,-0.0836599780048196,0,0,0.119374183038101,0,0.0916382706061876,0,0,0.0200557331189894,0,0,0,0,0,0,0
X601877.SH,-0.0690085285005471,0,0,0,0,0.073634121658768,0,0,0,0,0,0,0,0,0,0,0,0,0.016383425113635,0,0,0,0,0,0,0.121273463459721,0,0,0,0,-0.0249454238378516,0.0533506332959661,0,0,0,0.163453091944711,0,0,0,0,0,0.00606025641526659,0,0,0,0,0,0.0427603496997181,-0.0235181975100062,0,0,0,-0.0338597548014773,0,0,0,0.0274714660168897,0,0
X000661.SZ,0,0,-0.255311314521856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.18722474101154,0,0,-0.179853244342985,0,0,0,0,0.50152953431806,0,0,0,0.192900654285832,0,0,0,0,0,0,0,0,0,0,0,-0.110586062521511,0,0,0,-0.236226626260136,0.23533019157679,0,0.268761423974429,0,0.122516708977753,-0.00845720037736788,0,0,0,0.0244071749992925,0,0
X002180.SZ,0,0,0,0,0,0,-0.0541640917533599,0,0,0,0,0,0,0.403512984015488,-0.144022166036065,0,0,0,0,0,0,0,0,0,0.124033409019337,0,0,0,0,0.0200079417487836,0,0.00510612383168669,-0.0574923395672212,0,0,0,0,0.0875581978335465,0,0,0,0,0,0,0,0.0698573710765548,-0.0873482567266928,0.136409611771252,0,0,0,0,0,0,0,0,0,0,0
X002223.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702269896466719,0.300337149614354,0.147421268845438,0,0,0,0,0,0,-0.098089463372195,0,0,0,0,0,0,0,0.288834334130643,-0.145625872139915,0,0,0,0,0,0,0.0346987826581869,0,0,-0.199092731776361,0.14121956629895,0,0,0,-0.00729942661826348,0,0,0,0,0.0254434700113851,0,0
X000921.SZ,0,0,0,0,0,0.502410920762945,0,0,0,0,0,0,0.417380221580923,0,0,0,0,0,0,0.567389635722556,0,0,0,0,0.0658394796297919,0,0.103988438519939,0,0.119025417286153,0,0,0,0,0,0,0,0,0,0,0,0,-0.148742158070806,0,0,0,0,0,0,0,0,-0.025729725215958,-0.0908359852375746,-0.0330472067190779,0,0,0,0.00241828693751458,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0515397092245353,0,0,0,0,0,0,0,0,0,0,0,-0.0344988704530533,0.0531423053849341,0.237450840773874,0,0,0.0876028292619139,-1.73472347597681e-18,0,0,0,0,0,0,0.0939343311266524,0,0,0.00538891762533697,0.0577478215821472,0,0,0,0,0.168405594503749,0,0,0.0214371815395315,0,0.0127054412330862,0,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0191856432185795,0,0.146603391953492,0,0,0,0,0,0.0128773304473757,0,0,0,0,0,0.102546151750721,0,0,0,0,0.263034673720758,0,0,0,0,0,0,-0.121358060950677,0,0,0,0,0,0,0,0,-0.00554517609064956,0,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0.150269567248671,0,0,0,0,0,0,0,0,0.0454898621889009,0,0,0,0,0,0.0531419201840421,0.205487883603667,0,0,0,0,-0.176795525780028,0,0,0,0.123278951307027,0,0,0,0,0,0,0,0,0,-0.0181538822546366,0,0,0.320137347715241,-0.014183426106798,0,0,0,0,0,0.0841418527364605,0,0,0,0,0.086287796835341,0,0
X002129.SZ,0,0,0,0,0,0,-0.153561865320783,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0768863868568649,0,0,0.210937658788084,0,0,0,0,0,0,0,0,0,0,0.0700192185689546,0,0,0.101506723433226,0,0.124557639365553,0,7.29455869954727e-06,0,-0.026853676733131,0,0,0,0,0.074413005774812,0,0,-0.0560919445896621,0,0,0,0,0.0619575321587874,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0,0,0.286091049219009,0,0,0.315948537034212,0.200936412766561,0,0,0,0,0,0,0,0,0,0,0,0,0.353824212129046,0,0,0,0.0235908738342055,0,0.0399096158648417,0,0,0,0.0743170501750743,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.161817427929537,0,0,0,0,0.0244591432534694,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.137747421131527,0.0172595248654685,0,0,0,0,0,0,0.302090087681245,0,0,0,0,0,0,0,0,0,0.145657095755104,0.189130909973968,0,0,0.0704373985916084,0.110727890728204,0,0,0,0,0.0581167936367377,0,0,0,0,0,0.0322024688306153,0,0,0,0,-0.00499653990571456,0,0,0,0,0.0821435587509741,0,0
Change_TY3M,0,0,-0.026013623440787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,-0.12424293866706,0,-0.22005901613952,0,0,0,0,-0.133265162017342,0,0,0,0.180003001428301,0,-0.263212497615068,0,0,0,0,-0.0121709395865794,-0.0608887301588216,0,-0.029118139313775,-0.0520126252235419,0,0,0,0.0367599615312265,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.275043880818943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.193203167964391,0,0.192365946748163,0,0,-0.587010887538589,0,0.390027515536363,0,0,0,-0.657263640627618,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0.085381790836027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.177532198214217,0,0,0,0,0,0,0,0,0,0.456125724684586,0,3.46944695195361e-18,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.076464342747481,0,0.123615880977774,0,0,0,0,0,0,0,0,0,0,-0.178903946624715,0,0,0,0,0,0,0,0,0,0,0,0,0.031793637261974,0,0,0,0,-0.00145609874186377,0,0,0,0,0.0832358731646511,-0.14067555627057,0,0,0,0,-0.0185978976572827,0,0,0,-0.069018427767554,0,0,0,0,-0.0414891570088435,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625788316911837,-0.110776849321798,0,0,0,0,0,0,0,0,-0.000483101341081777,0,0,0.126139084735243,0,0,0,0,0,0,0,-0.0354521806353942,-0.0733770775370803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00140122532472319,-0.0155221688542901,0.0924482598328024,0,0,0.00903470728037552,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00195577749259756,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00353038761797945,0,0,0.0083777152934077,0,0,0,0,0,0,0,0,0,0,-0.146192886976207,0.164411487751733,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,-0.000794908570677534,0,0,0,0,0,0,0.00485750236619969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000905424983722789,-0.00239486785640927,0,0,0,0,0,0,-0.0142927463700883,0,0,0,0,0,0,0.00234229212405577,0.0298909758103209,-0.00754554892913842,0,0,0,-0.00515513278668788,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00272475483382025,0,-0.0236020297020753,0,0,-0.00705643631501007,0,0,0,0,0.0388679878129871,0.0119274275203228,0,0,0,0,0,0,-0.012671580686841,0.0452898067261567,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,-0.107505282415515,0.0031572574914768,0.0201616807652612,0,0,0.0141095540570203,0,0
