,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X002304.SZ,X600276.SH,X600690.SH,X300014.SZ,X600104.SH,X002129.SZ,X000651.SZ,X000625.SZ,X300124.SZ,X002371.SZ,X000725.SZ,X002049.SZ,X600031.SH,X003816.SZ,X000596.SZ,X002241.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002179.SZ,X600089.SH,X000661.SZ,X600522.SH,X601877.SH,X002074.SZ,X002180.SZ,X300142.SZ,X600884.SH,X600741.SH,X000100.SZ,X000733.SZ,X600460.SH,X600702.SH,X000157.SZ,X600584.SH,X000799.SZ,X601799.SH,X600418.SH,X002236.SZ,X600563.SH,X002414.SZ,X002176.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.31875599198072,0,0,0,0,0,0.00551841926953777,0,0,0,-0.0498781117250518,0,0,0,0,-0.0288236208170005,0,0,0,0,0,0,0,0,0.0191659677218946,0,0,0,0,0,0,0,0,0.0587077073443382,0.0472706778965291,0,0,0,0,0.0290502262256696,0,0,0,0,0,-0.0102383096368449,0,0,0,0.00749052818462018,0,0,0,-0.00550513353148865,0,0
X000858.SZ,0,0,0.365537840975782,0,0,0,0,0,0,0,0,0,0,0,0,0.0137888029135767,0,0.0480068863496563,0,0,0,0.0807917408692503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176549380228652,0,0,0,-0.0530563524600618,0,0,0.00945497886725438,0,0.0569903905933635,0,0,-0.049065339538286,0,-0.000323141456813895,0,0,0,0,0,0
X600809.SH,0,0,0,0.263040293429648,0,0.0292276548642019,0,0,0,0,0,0,0,0,0,0.0200673994071104,0,0,0,0,0.116155182514502,0,0,0,0,0,-0.0844370465170114,6.93889390390723e-18,0,0,0.026885184663812,0,0,0,0,0,0,0,0.100274482275553,0,0,0,0,-0.0215627318791553,0,0,0,-0.0507720552059773,0,0,0.253254519538478,0,0.0133769554103741,0,0,0,-0.00668196454114359,0,0
X000568.SZ,0,0,0.224309402532261,0,0,0.0544502504713254,0,0,0,0,0,0,0,0,0,-0.0109454622967497,0,0,0,0,0,0,0,0,0,0,0,0.0644166520051848,-0.0109495810895401,0,0,0,0,0,0,0,0,0,0.334994736240249,0,0,0,0,0,0,0,0,0,0,0,0,-0.0193666807570223,-0.00234581449172083,0,0,0,-0.0124277867452267,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,-0.0185705649004309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0426274037497972,0,-0.0357947227936096,0,0,0,0,0,0,0,0.13093955147702,0,0.0314867813394271,0,-0.0198773021037442,0,0.790145345115897,0,0,-0.0127795678078181,0,0,0,0,0.0166002483988484,0,0,0,0.0171514235952987,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0779224887828695,0,0,0,0,0,0,0,0.161908166842849,0,0.0483294595377247,0,0,-0.0311185113186661,0,0.107806808148776,0,0,0,0,0,0,0.219778721452555,0,0.170717868742017,0,0,0,0,0.0882610279240239,0.0306146406631731,0,0,0,0,0,0,0,-0.101120625571296,0,0,0,0,-0.0584521288771925,0,0
X002304.SZ,0,0,0,0.236683416640945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101545903299413,0,0,0,0,0.00707313503205243,0,0,0,0,0,0,0,0,0,0,0.086045205615419,0,0.219530191144386,0,0,0,0,0.0139645610579329,0,0.0362486274844296,0,0.0140380635405287,-0.0204323436746695,0,0,0,0,0,0,0,-0.021885524734998,0,0
X600276.SH,0,0,0,0,0.117402159787565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239294106122493,0,0,0,0.133142634860944,0,0,0,0,0.159710803988009,0,-0.0814777571912354,0.107650588956239,0,0,0,0,0,0,0,0,0,0.00761491824341622,0,0,0,0,0,0,0.0577235557006459,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.240695620093348,0,0,0,0,0,0.0185815481925182,0,0,0.117788912290997,0.0383715849399879,-8.67361737988404e-19,0,0,0,0,0,-0.0581893318076344,0,0,0,0,0.0807884296712869,0.0606986044383489,0,0,0.0150540474945718,0,0.0951024226361774,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.00846596980104384,0,0.0500841451303287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.134775383005154,0.051630356672532,0.2614225499166,0,0.0220113601852254,0.0218879187365441,0,0,0,0,0.0679925238501933,0,0,0,0.174097246351745,0.126035495596639,0,0,0,0,0,0.0163757964213673,0,0,0,0,0,0,0,0,0
