,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600703.SH,X600066.SH,X000568.SZ,X002236.SZ,X600271.SH,X002241.SZ,X000100.SZ,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002007.SZ,X000338.SZ,X600372.SH,X002475.SZ,X002456.SZ,X000559.SZ,X600522.SH,X002506.SZ,X002074.SZ,X002180.SZ,X300003.SZ,X000157.SZ,X600867.SH,X002294.SZ,X002426.SZ,X300124.SZ,X600089.SH,X000981.SZ,X002508.SZ,X601877.SH,X002085.SZ,X000869.SZ,X600498.SH,X000050.SZ,X002465.SZ,X002179.SZ,X002008.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.524542641519973,0,0.132653087368491,0.0600084361282209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0435912420069805,0,0,0,0.141293396050538,0.119962969332765,0,0,0,0.0426862529978385,0.0310957001215726,0,0,0,-0.0291491015383269,0,0,0.137387849021949,0,0,0,0,0,0,0,0.0414128720633286,0,0,0,0,0,0,0,-0.0403877604297321,0,0
X600703.SH,0,-0.0284596556706458,0,0,0,0,0.637639359172325,0,0,0,0,0,0,0,0,0,0.0541749588049177,0,0,0,0,0,0,0,0.0381376362149567,0.0272387078897952,0,0,0,0.000680164191855804,0.0258118188426162,0,-0.253815528194863,0,0,0,0,0,0,0.0103787648863355,0,0,0.0168870442446217,0,0,0.0320197156508109,0,0,0.002885677251556,0,-0.0128823123447005,0,0,0,0,0,0,0
X600066.SH,0,0,0.160789655538659,0,0,0,0,0.20892590046332,0,0,0,0,0,0,0.0821527809323674,0,0,0,0,0,0,0,-0.0193673739199506,0,0,0,0,0,0.127239354362767,-0.0101423560855002,0,0.0161821772915361,0,0,0,0,0.0291044511186696,0,0,-0.345003625932516,0.110441490867226,0,0,0,0,0.141464537791013,0,0,0,0,-0.00639763242006506,0,0,0,0,0,0,0
X000568.SZ,0.0069410385823712,0,0,0.365465465088625,0.198532348549012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0.0167701535052488,0,0,0,0,0.0520197843690289,0,0,0,0,0,0,0.0912852409535184,0,0.0487001966645351,0,0,0,0,0,0,0,0.0545432180676197,0,0,0.00970913778437268,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0519973125086644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.145690776551174,0,0,0.0153334443323822,0,0.149749196762639,0,0.0156564805569029,-0.0645949293538631,0,0.0375465879859907,0,0,0,0,0,0,0,0,0.0517926422840225,0,0.22921464167148,0,0,0.00340289912537857,0,0,0,0,0.0264319239075511,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.123124867744811,0,0,0,0,0.052407763916793,0,0,0.290918275942142,0,0,0,0,0,0,0,0.0385014392272531,0,0,-0.0517425665504077,0.093435012879288,0,0,0,0,4.33680868994202e-19,0,0,0.0907921503332713,-0.00384841133080392,-0.0606156614529542,0,0,0,0.115338063200831,0,0,0,0,-0.0272700668432094,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0.121927302526787,0,0,0,0.244915538391835,0,0,0,0,0,0.0380961129538892,0,0,0,0,0,0,0,0,0,0.0458858302145073,0,0,0,0,0.0507448488445233,0,0,0,0,0,0.036032837566321,0,0,0.110580360651016,0,0,0,0,-0.0717670837929825,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.164773743263741,0,0.12582877393483,0,0,0,0,0,0,0.0325524750189387,0.0303904107033205,0,0,0,0,0,0,0,0,0,0,0,-0.0391163100031796,-0.00549171243308595,0,0,0,0,0,0,0,0,0,0.0147460369989791,0,0,0,0,0,0.110248348152732,0,0.0042995166276644,0,0,-0.00158197074834059,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124639347598237,0,0,0,0,-0.00164665176041478,0.0496162383951953,0,-2.16840434497101e-19,0,0.0104016294328504,0,0.0188473187003418,0,0,0,0,0,0,0,0.0484030297934346,0,0.154403097643099,0,0,0,0.0159668877183624,0,0.0537080312455111,0,0,0,0,0,0,0,0,0,0
X600118.SH,0,0,0,0.0933766511699944,0,0,0,0,0,0,0,0,0,0.0113620708190062,0,0,0,0,0,0,0,0.0249434311494003,0,0,0.217796329631847,0,0,0,0,0.104217917387807,0,-0.026160914708542,0,0,0,0,0,0,0,0,0,0.0354360181046339,0,0,0,0.0360809425206201,0,0.0467604682381846,0,0,0.0124273599034342,0,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0.145308705993312,0,0.189246557172471,0,0,0.121808082866548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221749712149127,0,0,0,0,0,0,0,0.0601596130054463,0.0122765408331114,0.106154072091259,0,0,0.195161594520837,0,0,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0623146784821863,0,0,0,0.0896557477571032,0,0,0,0,0.0342546529578927,0,0.0224686869105862,0,0.135811113073763,0,0,0,0,0,0,0,0,0,0,0.10370849273775,0,0,0.0660243252358628,0,0,0.429940839475979,0,0,0,0,0.00705166562703926,0.215017581398713,0,0,0,0,0,0
X002007.SZ,0,0,0.257096463935846,0,0.191299082486236,0,0,0,0.142135613948738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.092411051488272,0,0,0,-0.110667612207905,0,0,0.0227697552848101,0,0,0,0.666337117917636,0,0,0,0.135195209812272,0,0.0404962804109918,0,0,0,0.0486730232941528,0,0,0,0,-0.0446789068591452,-0.159357203289809,0,0,0,0,0,0
X000338.SZ,0,0,0.0501677550073887,0,0.0146512628249202,0,0,0,0,0,0,0.0104172108916212,0,0,0,0,0,0,0,0,0,-0.0326950864223336,0,0,0,0,0,0.16450386384219,0,-0.00789816480247301,0,0.116091718147387,0,0,0,0,0,0,0.0410539963535037,0,0,-0.0409664477731666,0,0,0.00579294436835418,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431724488787668,0,0.068228033287939,0,0.0958697922284948,0,0,0.484470979252764,0,0,0.0204996681391467,0,0,0,0.0132890117550488,0,0,0,0,-0.000908876627942822,0,0,0,0,0.0356666547677263,0,0,0,0,0.0132608090080685,0,0,0,0.00570822065222073,0,8.67361737988404e-19,0.114729989428573,0,0.0406118149818222,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.550579325599817,0,0,0.137196950528186,0,0,0,0,0,0,0,0,-0.269339585145426,0,0,0,0,0,0,0,0,0,0,0.0927414618339706,0,0,0,0.157494167426551,0,0,0,0,0.16907542574656,0,0,0,0,0.22074595321905,0,0,0.00938243043371817,0,0,0.109546701254681,0,0.0256263562733743,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0182486599536412,0,0.0675164538557433,0,0,0,0,0.186260444555903,0,0,0.0434448641806953,-0.0630202359687488,0,0.263141489790535,0,0,0.122843967145159,0.119708553716624,0,0,0,0,0,0,0,0,0,0.0935643072201965,0,0,0,0.0775833072334352,0,0,0,0,-0.0209401872394999,0,0,0,0,0,0,0
X000559.SZ,0.00107185255593611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0649198093458642,0,0,0,0,0,0,0,0.0704976000267826,0.0200780307129208,0,0,0,0,0,0.0528855722895175,0,0,0,0,0,0.077521121485771,0,0,0.176914769781912,0,0,0,0,0,0.215990093821424,0,0,0.0654237314825066,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.13609172537577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123082546516957,0,0,0,0,0.033607355458503,0,0,0.141816182224422,0,0.0136509525282323,0,0,0,0,0.0959018174633145,0,0,0,0.205269553797238,0.00126005155350437,0.0317690827321197,0,0,0.150369831721282,0,0,0,0,0.0530086653636493,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0292818561395679,0,-8.67361737988404e-19,0.0167533241662228,-0.0720888808150173,0,0,0,1.73472347597681e-18,0.666420106424985,0,0,0,0,0,0,0.13663711472149,0.0987589020559174,0,0,-0.141035786081853,0,-0.109129574822023,0,0,0,0,0,0,0
X002074.SZ,0.00079286874359269,0,0,0,0,0,0,0,0,0,0,0,0,0.102513221414122,0,0,0,0,0,0,0,0.200454673137466,8.67361737988404e-19,0,0.0959053333312768,0,0,0,0,0.185556242362847,0,-0.0458913574987359,0,0,0,0,0,0.711052183703244,0,0,0,0,0,0,0.0845614409212515,0,0,0,0,0,0.0706743649403033,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.615021791650475,0,0,0,0,0,0.0861568205915266,0,0,0,0,0,0,0,0,0,0,0,0.112827504077719,0,0,0,0,0,0,0,0,0,0,0.37291978740947,0,0,0,0,0,0,0,0,0,0,0,0,-0.083348113693629,0.221761687456182,0,0,0,0.290046553138739,0,0
X300003.SZ,0.0119015317543748,0,0,0,0,0,0,0,0.118598086148726,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100815057543842,-0.0641065868034529,0,-0.0347118080945586,0.0765900555785297,0,0,0,0,0,0.0275230772173877,0,0.00314971602898235,0,0.233417440867459,0,0,0,0,0,0,0.0147314747602271,0,0.0306182635803514,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0.012672808821786,0,0,0,0,0,0,0,0,0,0.00616755706024765,0,0,0,0,0,0,0.107508710014777,0.0827791628211281,0,0.0480331564292405,0.0280069361309679,0,0,0,0,0,0.0332370885379158,0,0,0,0,-0.062465149254451,0,0,0,0,0,0,0,0,0,0,0,0.00283613134783163,0,0,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0503441378623766,0,0.151346638039769,0,0,0,0.0571912700097825,0,0.0973371415819829,0,0,0,0,-0.00206875156442842,0,0,0.0162978945151178,0.0474019563938327,0,0,0,0.047825122821404,0,0,0,-0.00644909316999174,-0.0660119650679208,0,0,0,0,0,0,0,-0.0114013595639521,0.109638905476388,0,0,0,0,0,0,0,0,0,0.00588553954369899,0,0,0,0,0,0,0
X002294.SZ,0.0368489522382078,0,0,0.0288323669625999,0,0,0,0,0.0203716146237699,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112728963932526,0,0,0.131704462142574,0,0,0,0,0,0,0,0,0,0,0.092563992862279,0,0.0561060731035064,0,0,0,0,0,0.0988510697738943,0,0,0,-0.0102669960537031,0,0.0140332545050775,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.0176099425203213,0,0,0,0,0,0,0.00881141300996841,0,0.126778599310028,0,0,0,0,0,0,0,0.125821509584427,0,0,0,0.276813476576869,0,0.283967012597982,-0.11263165877283,0,0,0,0,0,0.0302491282245359,0,0,0,0,0,0,0,0,0,0.082633126240693,-0.0736044402160718,0,-0.146242154931706,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0602476495219293,0,0,0,0,0,0.0768625277320457,0,0.221723241084764,0,0,0,0,0,0,0,0.00858357027220625,0.125218165831315,0.0543484671233008,0.168878262402991,0,0,0,0.0135917467360795,0,0,0,0,0.12678804534307,0,0,0,0.0467897143682412,0,0.0748808837764651,0,0,-0.0259871191415886,0,0,0,0,0,0,0
X600089.SH,0,0,0.0568991052127156,0,0,0,0,0,0.050091631206289,0,0,0,0,0.0164201340149633,0,0,0,0,0,0,0.126227353258991,0,0,0,0,0,0,0,0,0,0,0.0214742219514776,0,0,0,0,0,0,0,0.0819515635948515,0,0,0,0,0.23041611741404,0.0403522077742024,0,0,0,0,0.0177045725808717,0,0,0,0,0,0,0
X000981.SZ,-0.0826799734136032,0,0,0,0,0,0,0,0.0731838364993599,0,0,0,0,0,0,0.223714558913665,0,0,0,0,0,0.269302677686412,0.029134732220166,0,0,0,0.0434144386975355,0.229580238231593,0,0,0,0.124432713977477,0,0,0,0,0,0,0,0,-0.087525209551106,0,0,0,-0.0858288822007322,0.0352098151216406,0,0,0,0,-0.0539395298094297,-0.078043437598523,0,0,0,0,0,0
X002508.SZ,0,0,0,0.223908195986868,0,0,0,0,0,0,0,0,0,0,0.152833192950985,0,0,0,0,0,0,0,0.140544650956448,-0.0891000502627537,0,0.121820552950056,-0.0428115228222997,0,0.0769576250585029,-0.133212196668318,0.0278002166770101,0,0,0,0,0,0,-0.0453582437295202,0,0,0,0,0,0,0,0,0,0.0218397244726357,0,0,-0.0161710925524926,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237467468152718,0,0.0364451944891634,0.173970614295677,0.172076161570966,0.35261656546663,0,0.0584647177071608,0.076827286013813,0,0,0,0,0,0,0.0298221252726418,0,0,0,0,0,0.0786541135219464,0,0,0,0,0.0448167806847136,0,0,0,0,0,0,0
X002085.SZ,0,-0.0203174354921522,0,0,0,0,0,0,0,0,0,0,0,0,0.0627291270364396,0,0,0,0,0,0,0.148684914537419,0,0,0,0,0,0,0,0,0,0.0568808480982655,0,0,0,0,0.020579661881995,0,0,0.0924468703960963,-0.061440981439336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.133926247194587,0.150175009979898,0.040362403041342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0197025093398439,0,0,0,0,0,0,0,0,0.0556740687166606,0.132817719114015,0,0,0,0.206656079995446,0,0.0822428841007519,0,0,0,0.00854215782964142,0,0,0,0,0,0
X600498.SH,0,0.164178890264994,0.0610242315356799,0,0,0,0,0,0,0,0,0.182570053259723,0,0,0,0,0,0,0,0.0559092404432589,0,0,0.0228516062299772,0,0.102719655494771,0,0,0,0.253976142385063,0,0,0.0353071488383565,0,0,0,0.0862359860082356,0,0.0851834947824688,0,0,0,0,0,0,0,0,0,0,0.0484288334143971,0,0.0564235146429729,0.0704678600949226,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0.179007239781905,0,0,0,0,0.186366506217316,0,0,0,0,0.257428836358775,0,0,0,0,0.139629650846925,0,0,0,0,0.150778283814933,0.31573042750702,0,0.0755352874879792,0,0,0,0,0,0,0,0,0,0.0755044060006432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0925761214288658,0,0.026891809017809,0,0,0,0,0,0,0,0.0331961459925896,0,0,0,0,0,0,0,0.0686499360024974,0.0820857029954916,0.0268757744575142,0,0,0,0,-0.0115139426184594,0,0,0,0.00669266762476644,0,0,0,0,0,0,0,0,0,-0.047805207502243,0,0,0,0,0.023908116548358,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0.0807166319486624,0,0,0,0,0.0377361492122607,0,0,0,0,0,0,0,0,0,0,0,0,0.0574345943698239,0.200145558566063,-0.0920178350950491,0,0.0338942328906399,0,0,0,0,0,0.00788633929209365,0,0,0.0331933458700311,0,0,0,0.238900054710554,0,0,0,0,0,0,0.0530733815588828,0,0,0,0,0,0,0
X002008.SZ,0,0,0.031365179452312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471797742721328,0,0,0,0.0730357078221789,0,0.0157736340697538,0,0,0.00638357491698091,0,0,0,0,0,0.00956737223255124,0,0.106943975518934,-0.0363149526210735,0.136737907977031,0,0,0.10620042800393,0.0604320193819872,0,0,0,0,0.029435381173044,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.00296367118363206,0,0,0.105419223815961,0,0,0,0,0,0,-0.0550735494081326,0,0,0,0,0,0,-0.00181968983838187,0,0,0,0.0320456995493979,-0.0279667457200035,0,-0.0885022172706616,0.0618936740528168,-0.0322547921280551,0.00859154878128809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0156940430541072,0,0,0.00522823829903782,0,-0.0315183419845614,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.0462633085377978,0,0,0,0,0,-0.18634137991492,0,0,0,0,0,0,0,0.0199629377593466,0,0,-8.67361737988404e-19,0,0,0,0,0.219306936648038,0,0,0,0,0,0,0,0,0,0,0,0.553526704218353,0,0,-0.466781879637051,0,0,0,0,0,0,0,0,0,0,2.31173944561469,0
TED,0,0,0,0,0,0,0,0,0,0,0,0.0635207742096838,0,0,0,0,-0.20942600259606,0,0,0,0,0.121730468791054,0,0,0.107837451705681,0,0.0675321425426858,0,-0.140905999028329,0,0,0.0674074330222566,0,0,0,0,4.33680868994202e-19,0,0,-0.0530099865322127,0,0.147650969130761,0,0,0,0,0,-0.0431222044745127,0,0,0.427374129113808,0,0,0.0938456048549247,0,0.870613083079978,0,0
RealEstate_excess,0,0,0,0.0336115811022503,0,0.247283445258395,0,-0.0834512507631525,0,0,0,0.0380533314501161,-0.082562365697087,0,0,8.67361737988404e-19,0,0,-0.0468091030930584,0,0,0,0,-0.175420094513697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0497404833362278,0,0,0,0,0,0,-0.0788826495062535,0,0,0,0.0299144771993213,0.04045690303801,0,0.40904608730106,0,0,0,0
MKreturn,-0.0934173156365407,0,0.0374035159233698,0,-0.0247585417911801,0,0,0,0,0,0,0,0,-0.0991063510005437,0,0.0422412880398834,0,0,0,0,0,0,0,0,0,0.0381837363635327,0,0,0,0,0.0148605537259343,-0.00635004935474989,0,-0.217580971458832,0,0,0.0528799621676995,0,0,0,-0.0223368311204289,0,0,0,0,0,0,-0.0460283129441239,0,0,-0.0166359197114271,0.0242838766382798,0.323263206098105,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,-0.00195328726069774,0,0,0,0,0.00475009960442147,-0.0156330327443756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00268060768041637,0,0,0,0,0,-0.000640990979100097,0,0.0100364828516469,0,-0.00265253181052367,0,0,0,0,0,0,0,0,0.00529361168669832,0,0,0,0,-0.0282124013916273,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00253324922116373,0,0,0,0,0,0,0,8.67361737988404e-19,0.0129708551944209,0,0,0,0,0,0,0,0,-0.0223740412445802,0,0,0,0,0,0,0,0,0,0,-0.0798486946740808,0.0367681891725984,0,0,0,0,-0.795203249559163,0
CarbonVol_Guangdong,0,-0.00414001265943374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0245706579217237,0,0,0,0,0,0,0.000371660000121235,0,0,-1.35525271560688e-20,0,0,0,0.0209558937336046,0,0,0,0,0,0,0,0,-0.000282674432910411,0,0,0,0,0.00542090073919418,0,0,0,0,-0.160323099331524,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00194536135989006,0,0,0,0,0,0,0,0,0,0,0,0,-0.00430318429641744,0,0.00225057285634771,0,-0.000920888745510838,0.000945201663839653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0031180045929087,0,0,0,0,0.116152509637961,0,0
