,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X003816.SZ,X002475.SZ,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X600031.SH,X600690.SH,X000338.SZ,X600809.SH,X600741.SH,X000661.SZ,X002241.SZ,X600183.SH,X000596.SZ,X600703.SH,X002007.SZ,X300003.SZ,X002236.SZ,X601877.SH,X000157.SZ,X300142.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X002008.SZ,X300124.SZ,X600271.SH,X000066.SZ,X300136.SZ,X600867.SH,X000625.SZ,X002506.SZ,X000977.SZ,X600177.SH,X002129.SZ,X300014.SZ,X600498.SH,X600066.SH,X002180.SZ,X002049.SZ,X002371.SZ,X002456.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0112437326385182,0,0,0,0,-0.0144271964455836,0,0,0,0,0.623498630008898,0,0,0,0,-0.0530386678642019,-0.0148397547279615,0.0371097478982799,0,0,0,0,0,0,0,0,0,0,0,0,0.0270130463956583,0,0,0,0,0,0,0,0,0,0.0334176054708872,-0.0710123145489893,0,0,0,0,0.0223279874675217,0,0,0,0,0,0,0,0,0.0190415008895281,0,0
X000858.SZ,0.054786379002925,0,0,0,0,0,0,0.0403451109967519,0,0,0,0.476033419761166,0,0,0,0.143562042633305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179297736612515,0,0,0,0,0,0.00739312796314597,0.0704293473243816,0,0,0.00365976745047736,0,0,0,0,0.000714507657017324,0,0
X600276.SH,0,0,0,0,0,0,0,0.0696818360472182,0.0377152139542188,0,0,0.197348580611383,0,0,0,0,0.0898036194322346,0.0922371746246532,0,-0.00265000803172179,0.045098247013523,0,0,0,-0.0283642113352093,0,0,0.0789874551847768,0,0,0,0.0468076984356342,0,0,0,0,0.00867800270286213,0,0.066697898032725,0,0,0,-0.0204179311019588,0,0,0,0,0,0,0,0,0.0008078765939601,0,0,0,0,0.039528699846054,0,0
X000651.SZ,0,0,0,0,0.0540747941159716,0,0,0,0,0,0,0,0,0,0,0.178273308872831,0,0,0,-0.060532277941119,0,0,0.299183672903977,0,0,0.0325965022973275,0.0178519633679769,0,0,0,-0.00543419516393739,-0.0185943794391243,0.0969355143985763,0,0.121315432199046,0,0,0,0,0,0,0,-0.00556046124675506,0,0,-0.0449454940806485,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.00935973352391093,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.156876218954631,0,0,0,0,0,0,0,0.105117841193285,0,0,0.0387659185414656,0,0,0,0,0.539393330480432,0.14003653671847,0,0,0,0,0,0,0,0,0,6.7762635780344e-21,-0.0236577226200492,0,0,0,0,0,-0.00944870860433916,0.0383540631721281,0,0,0,0.000109152943846998,-0.0791454360509941,0,0,0.00583455826573743,0,0,0,0,-0.010880971798039,0,0
X600104.SH,0,0,0,0,0,0,0.0274227501235586,0,0,0,0,0,0,0,0,0,0.202213881578543,0,0,-0.112668269332162,0,0,0,0,0,0.0927303040223804,0,0,0,0,0.00178179773682341,0.0576280863966522,0,0,0,-1.73472347597681e-18,-0.0631097745763116,0.0521329273720905,0,0.0063022143475205,0,0,0.00407666983962609,0,0,0,0.0772321682973386,0,0,0,0,-0.0148899710564253,0,0,0,0,0.00532404338134315,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100356841066981,-0.0497592471153903,0,0,0,0.136097535592763,0,0.0974679616839721,-0.214912100010144,0,0,0,-0.0594242651287958,0,0,0,-0.172325844341855,0,0,0,0,0,0,0,-0.0794435413107227,0,0,0,0.0635329640824605,0,0,0,0,0,0,0,0,0,0.130754854089042,0,0
X002475.SZ,0,0.0226513903746014,0,0,0.201126128922231,0,0,0,0,0,0,0,0,0,0,0,0.0746500803760274,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00665821844001968,0.156625057462437,0,0,0,0.0692225562488042,0,0,0,0,0,0,0,0,0,0,0.0867254797036229,0,0.177908490713212,0,0,0.0335551348108504,0,0,0,0,-0.000776145216022118,0,0
X002304.SZ,0,0,0.0928483037289668,0,-1.73472347597681e-18,0,0.137934928335897,0.0782822174738319,0,0,0,0.150121493656639,0,0,0,0,0.0483778074814766,0,0,0,0.115792889978917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11937222954447,0,0,0,0,-0.0802396805343081,-0.0176519826484458,0,0,0,0,0,0,0,0,0,0.0132107283594223,0,0,0,-0.0451390551011534,0,0
X000063.SZ,0,0,0,0,0,0,0,0.102082850724933,0,0,0,0.0117435894965702,0,0,0,0.109692989978729,0,0,0,0,0,0.209054773548557,0,0,0.0925206870612661,0,0,0,0,0,0,0,0,0.137372072324671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0205648313144044,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051259692473825,0,0,0.0147844499827561,0,0,0.108382746754363,0,0,0,0,0,0.0088544898837384,0,0,0,-0.0326520475736995,0.0311032590135613,0,0,-0.11147151318888,0,0,0.0377273828199831,-0.00121621625679228,0,0,0.101412278227923,0.12421989203416,0,0,0,0,-0.0394553485980192,0.058549822094057,0,0,0,-0.0336640539541197,0,0
X000568.SZ,0.00112266473972106,0.705032776655613,0,0,0,0,0,0,0.0940608552220971,0,0,0,0.0328176363722222,0,0,0,0,0.0101348202265078,-0.116207645790285,0,0.119388794324636,-0.0771995314265696,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.0761282510216116,0,0,0.131068035464948,0,0,0,0,0,-0.00413603412301114,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0.0362177309212243,0,0.0517485266092992,0,0,0,0,0,0,0,0,0,0.153874013602259,0,0,0.0902716989282306,0,0,0,0,0,0,-0.0367337809432156,0,0,0.108209896045014,0,0,0,0,0,0,0,-0.04485668652786,0.0881470870258825,0,0,0.0266528394792484,0,0,0,0,-0.0135264165330338,0,0
X600690.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0.0180397595291558,0,0,0,0.00965460618811882,0.0367933590732408,0,0.0681788408089398,0,0.23423332400425,0,0,0,0,0,0,0,-0.107756809941828,0,0,0,0,0,0,0.0119357042927422,0,0,0,0.0166999580728342,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0566198912517571,0,0,0,0.113561604217664,0,0,0,0,0,0.0161462571493459,0.0185176213488834,0,0,0,0,0,0,0,0,0,0.0293759790464767,0,0.0804198551782857,0,0,0,0,0,0.0382423031416316,0,0.0790446966876165,0,0,0,0,0.0301211738046925,0,0,0,-0.0188928512797138,0,0
X600809.SH,0,0.526658040342398,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.050470700156822,0,0,0.0100269948453743,0,-0.154440820008612,0,0,0,0.00995909700842177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165038991122156,0,0,0,0,0,0,0,-0.0134423809356328,0,0
X600741.SH,0,0,0,0,0.0347978468023554,0,0,0.212476481753305,0.0246550496792061,0,0,0,0,0,0,-0.259518943431036,0,0,0,0,0.306574080225705,0,0,0,0,0,0,0,0.222180846017021,0,0,0,0,0,0,0,0.0262482562233902,0,0,4.33680868994202e-19,0,0,0.100883259783081,0,0,0,0.184646083203522,0,-0.0079805783756781,0,0,0.0322162646561305,0,0,0,0,0,0,0
X000661.SZ,0,0,0.288279326835161,0,0,0,0,0,0,0,0,0.123697966306185,0,0,0,0,0,0,0,0.0865599381762906,0,0,0.0688329511091686,0,0,0,0,0.0957157117395431,0,0,-0.0238541264702738,0,0,0,-0.043878959488217,0,-0.192579396169182,0,0,0,0,0,0.0878383961251094,0,0,0,0,0,0,0,0,0.0017303505638802,0,0,-0.227811299706093,0,-0.0160836600330501,0,0
X002241.SZ,0,0,0,0,0,0,0,0.141131935740824,0,0,0,0,0,0,0,0,0,0,0,0.183873932090975,-0.199495216502894,0.117196586610708,0,0,0.331956172538987,0,0,0,0,0,0.11647259496498,0,0,0,0,0,0.0214295943384684,0,0,0.0513388294522944,0,-0.0576055057890495,0,0,0,0,0,0,0.106949079275005,0,0,-0.00238445413971763,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,-0.0790912466820898,0,0,0,0,0,0,0,0,0,0,0.150143249114479,0.0784791825854115,0,0,0,0,0,0,0,0,0,0,0,0.240695479431376,0.0850636553671585,0,0,0.264072065975618,0,0,0,0,0,0,0,0,0,0,-0.312431160643081,-0.0606578582350048,0.232506374781769,0.37481980805071,0,0,0.116489339436995,-0.162999762690831,0,0,0,0.0251354532425231,0,0
X000596.SZ,6.93889390390723e-18,0,0,0,0,0,0,0,0.165479525334371,0,0,0.29789264476678,0,0,0,0.218613084705616,0,0,-0.151481413164817,0.15199797014026,0,0,0,0,0,0,0.121132322804748,0,0,0,0,0,0,0,0,0,0.0437905159745177,-0.064721417287785,0,0,0,0,0,0,0,0.0316345235868665,0,0.0642443516625778,0,0,0,0,0,0,0,0,-0.0196778533366879,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0.11635825920497,0,0,-0.215565030168231,0,0,0,0,0,0,-0.0172771631530167,0,0,0,0,0,0,0,0,0,0,-0.0234681690385712,0,0,6.93889390390723e-18,0.151004604952747,0,0,0,0,0,0,0,0,0,0,0.232142548836894,0.479607988953953,0.0041320861710514,0.220813059578259,0.0803788711722662,0,0.0103528269374532,0,0,0,0,0.0143742814393156,0,0
X002007.SZ,0,0,0,0,0,0.0305608721050414,-0.186509284902027,0,0,0,0.0437722861103246,0,0.176785781254747,0,0,0,0,0.193995522188743,-0.0266112887785835,0,0.239002786275701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0370434022763205,0.0357540186330268,-0.138651749565592,0,0,-0.09503659615383,0,0,0,0,-0.006784865964369,0.00858984327096801,0,0,0,0,0,0
X300003.SZ,0,0,0,0,8.67361737988404e-19,0,0,0,0,0.038694522729403,0,0,0,0,0.306058740728178,0,0,0,0,0,0.137579174780723,0,0.00526588328951687,0,0,0,0.0360985316519188,0,0,0.0991149380317369,0,0,0,0,0.121750774922635,0,0.0134901687694525,0,0,0.112457564426927,0,0.0406677278740388,0.0161784953116295,0,0,0,-0.0703543209137124,0,0,0,0,-0.0173097467913624,0,0,0,0,0,0,0
X002236.SZ,0,0,-0.221714044417476,0,0.751168452602416,0,-0.06610083867662,0,0,0,0,0,0,0,0,0,0,0,0.0931032640796793,0,0,0.00883806059890673,-0.0576983623444259,0,0,0,0,-0.0310467427228134,0,0,0,0,0,0,0.0483942414527387,0,0.061705866883725,0,0,0,0,-0.0187567393886861,0,0,0,0,0,0,0,0,0,0.013749576693582,0,0,0,0,0,0,0
