,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X002475.SZ,X600276.SH,X600690.SH,X002304.SZ,X600104.SH,X000651.SZ,X300014.SZ,X000725.SZ,X002241.SZ,X600031.SH,X300124.SZ,X600703.SH,X002371.SZ,X003816.SZ,X000063.SZ,X000338.SZ,X002049.SZ,X002129.SZ,X000596.SZ,X000625.SZ,X000661.SZ,X002179.SZ,X601877.SH,X600741.SH,X300142.SZ,X000100.SZ,X002074.SZ,X600089.SH,X600702.SH,X600460.SH,X002236.SZ,X000799.SZ,X600884.SH,X002180.SZ,X000157.SZ,X000733.SZ,X600779.SH,X601799.SH,X002414.SZ,X600522.SH,X002008.SZ,X600584.SH,X002007.SZ,X600183.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.55977065267482,0,0,0.0413958083878145,0,-0.0568378544364148,0,0,0,0,0,-0.0496241985011254,0,0,0,0,0,0,0,0,0,0,0.113288395035058,0,0,0,0,0,0,0,0,0.0334934992068054,0,0,0,0,0,0,0,0,0,0,0,-0.0105684120118056,0,0,0,0,0,0,-4.33680868994202e-19,-0.00218699990609382,0,0,0,0,0,0
X000858.SZ,0.348711375244899,0,0.0782107120957523,0.245738459956399,0,0,0,0,0.199514560128148,0,0,0,0,0,0,-0.057014391682274,0,0,0,0,0,0,0.0965557802651202,0,0,0.276551211099323,0,-0.00290178615559483,0,0.00488026760398134,0,-0.0109726130188752,0,0.0236891003960829,0,0,0,0,0,0,-0.0616558120395565,0,0.0542293445887629,0,-0.0576156664497127,0,0,0,0,0,0,-0.000796024702936799,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0.193692120941013,0,0,0.364333672605825,0,0,0,0,0,0,0,0,0,0,0,0.0795092360404605,0,0,0,0,-0.0676840196197983,0,0,0,0,0,0,-0.0668205783205777,-0.137534900865948,0,0.077222710450214,0,0,0,0,0,0,0,0.0918495758177845,-0.055782707383956,0,0,0,0,0,0,0,0.0199922847758738,0,0,0,0,0,0
X600809.SH,0,0.399941534622833,0,0,0.0741756173892179,0,0,0,0,0,0,0,0,-0.12141957143784,0,0,0,0,0,0,-0.303483472713019,0,0,0,0,0,-0.176094331405144,0,0,0,0,0,0,0.184576328339987,0,0,0.186192072772308,0,0,0,0,0.015593192235281,0,0.118102592062913,0,0,0,0,0,0,0,-0.00105975850204411,-2.44308326121302e-05,0,0,0,0,0,0
X000568.SZ,0,0.0740706278982731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.485319371522931,0,0.0120634659989113,0,0,0,0,0,-0.0162911577507874,0,0,0,0,0.0580629262165684,0,0,0,0,0.043500648528314,0,-0.202438908069752,-0.0743135085681864,0,0,0,0,0,0,-1.73472347597681e-18,0.048103045794479,0,0,0,0,0,0
X002475.SZ,0,0.171576209619378,0.0629061994076519,0,0,0,0,0,0,0,0,-0.120954846779017,0,0.0798791390882171,0,0.121892881392365,-8.67361737988404e-19,0.0540997028045809,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,-0.174186762944308,0,0,0,0,0,-0.0510799120383725,0,0,0,0,0,0,0.156690063189712,0,0,0.084369276768709,0,0,0,0.010847758636792,0,0,0,0,0,0,0
X600276.SH,0,0,0.142824309676692,0,0,0.0349671062574135,0,0,0,0,0,-0.0737209229135984,0,0,0,0,0,0,0,0,0,0,0.0241895372360409,0,0,0,-0.208316771141166,0.1153032058097,0,0,0,0,0,0,0,0,0,-0.0930931377871179,0,0,0,0,0,0,0.0329777506347784,-0.060732648235807,0,0.223420083172766,0,0,0,-0.016429719315539,0.0136778597002476,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.00301626595360916,0,0,0,0.0975046963825613,0,0.215845445192466,0,0,0,0.288848381053164,0,0,0,0,0,0,-0.0528753096342947,0.030923196579787,0.0591762918646297,0,0,0,0,0,0,0.19078974138515,0,0,0,0,0,0,-0.00251242876657663,0,0,0,0,0,0,0,0,0,0,0.0282637013296051,0,0,0,-0.0117156167944776,0,0,0,0.0043013389901048,0,0
X002304.SZ,0,0.332020505573049,0.0757325446706212,0.208480717406414,0.0505878280430839,0,0,0.182579272692631,0,0,0,-0.0661471153478304,0,0,-0.188456251205535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0241242145035582,0.0399442519798788,0,0,-0.0600937102693588,0,0,0,0,0,0,0.00700266531393908,0,0,0,0,0,0,0
X600104.SH,0,0,-0.0278241011049313,0,0.0412092145233107,0,0,0,0,0,0,0,0,0,0.275028499555242,0.0763049946205968,0,-0.0319027657091807,0,0,0,-0.0504342651316001,0,0,0.00150217005630322,0,0,0,0,-0.0529243410127041,0,0,0,0,0.0299707680405463,0,0,0,0,0,0,0,0,-0.0446552260873748,0,0.0274254606152913,0,0,0,0,0,0,0.0351280219397342,0,0,0,-0.0502106139968956,0,0
