,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X003816.SZ,X000725.SZ,X002129.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600703.SH,X002180.SZ,X300142.SZ,X000661.SZ,X000733.SZ,X002241.SZ,X601877.SH,X000100.SZ,X600741.SH,X002074.SZ,X600522.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X300003.SZ,X600884.SH,X600487.SH,X002294.SZ,X000066.SZ,X002414.SZ,X000799.SZ,X002007.SZ,X600563.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000596.SZ,0,0,0.24470409004935,0,0.219107410210963,0,0,0,0,-0.0779299302138862,0,0,0,0,0,0,0,0,-0.124695464160242,0.136936053659857,0,0,0,0,0,-0.0193523414370179,-0.0744659126617819,0,0,0,0,0,-0.337116889580711,0,0,0,0,0,0,0,0,0,0,-0.0817590724907039,0,0,0,0,0,0,0,-0.00704066929603528,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.411763867523136,0,0,0,0,-0.0236043238693995,0,0,0,0,0,0,0,0,0,-0.595621487423476,0,0,0,0,0,0,0.395195270228415,0,0,0,0,-0.0117337425409184,0,0.144838897946889,0,0.276029362287149,0,0,0,0,0,0,0,0,-0.0705914396785044,0,0,0,-0.0101047496717649,-0.196360544510683,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0.128078185495872,0,0,0,0,0,0,0,0,0.119347598337273,0,0,0,0.0284385181923059,0,0,0,0,0,0,0,0,0,0,0.114642998486756,0,0,0.259650454411909,-3.46944695195361e-18,0,0,0,0,0,0.0196595888768373,0.0769224162330391,0.00157392146348252,0,0.159726773413075,0,0,0.0940519316828182,0,0,-0.0101083330555899,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.122614457978432,0,0,0,0,0,0,0,0.176497379793351,0,0,0,0,0,0.0206162033931252,0,0,0,0,0,0,0,0,0,0.133305421391579,0,0,0.0858502361521105,0,0,0,0,0,0,0,0,0,0.104547368766236,0,0,0,0.0306786386837013,0.202377852406979,0.0593391411285702,0,0,0.228123184975441,0,0,0,0.0824052593240173,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.132466545637682,0,0,0,0.314879610673372,0,0,0,0,0,0,0,0,0,0.0479099961396096,0,0,0,0.0364756714060109,0,0,0,0,0,0,0,0,0,0,0,-0.0304648676722425,0.0708670463419786,0.200960833586501,0.0754036021594632,0,0,0,0,0,-0.0120088899475568,0,0,0.156399985742333,0,0,0,0
X002179.SZ,0,0,0,-0.0744289502221553,0,0,0,0,-0.00478160037491357,0,0,0,4.33680868994202e-19,0,0,0,0,0,0.0921472836046694,0,0,0,0,0,0,0,0,0,0,0.280899127995938,0.00792245094711948,0,0,0,0,0.0107492721357817,0.0430403746245963,0,0,0,0,0,0,0,0,0,0,0.134969358500961,0,0.0414357398055194,0,-0.0120542119154143,0,0,0,0,0,0,0
X000338.SZ,0,0,-2.16840434497101e-19,0,0,0,0.0718123574105788,0,0,0,0,0,0,0,0,0,0.230164895293018,0,0,0.0956278240391168,0,0,0,0,0.0808354862920129,0,0,0,0,0,0,0,0,0,0,0,0.0426810254771609,0,0,0,0,0.0791094195581485,0,0,0,0.0531494392771152,0.0324474199434185,0.0418656381069769,0,0,-0.0545419747251057,-0.0235255446867063,0.0165952034031364,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0558266424512312,0,0,0.116117432877806,0,0,0,0,0,0,0,0,0,0,0.0265844711406284,0,0,0,0.0369337482432273,0.30514517627198,0.182756819101385,0,0,0,0,0,0,0,-0.00395533775462225,0.0455171741811973,0,0,0,0,0,0,0,0,0,-0.0330677530580525,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.101031429428605,0,0,0.0361127880488758,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336083939926458,0,0,0,0,0.0535008174873697,0,0,0.0945226242143176,0,0.0738871012361172,8.67361737988404e-19,0,0,0,0.189260091853447,0,0,0,0.00958986342873745,0,0,0.127665540684773,0.0328268349121567,0.188948053673567,0,0,0,0,0,0,-0.0457425771296763,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0.135001078356027,-0.283248643949579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263129507638435,0,0,-0.188406849498597,0,0,-0.337367706670134,0.152461397295073,0,0,0,0,0,0.076763654214002,0.0980428783413961,0.249992710168429,0,0,0,0,0,0,0,0.212271461493292,-0.273138037138216,0,0,0.0982262435807395,0.149507582963307,0,-0.0228654812739642,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0.0934265519406971,0.0341678471050111,0.208563461248335,0,0,0,0,0,0,-0.0996691080074982,0,0,0,0,0,0,-0.0215683097217952,0,0,0.0523790465564021,0,0,0,-0.171831635877211,0,0.11088613447096,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0884043160828299,0.0161262700567499,0.256691519649482,0,0,0.14107248873333,0,0.0542025275580507,0,0.0154803797450437,-0.0564020333706601,0,0,0,0,0,0
X000661.SZ,0,0.371778494631965,0,0,0,0,0,-0.292585818941285,0,0,0,0,0,0,0,0.0785877122435879,0.0617747369490375,0.00439982707480645,0.0329830371793375,0,0,0,0,0,0,0,0,0.228214296798333,0,0,0,0,0,0,0,0,0,0,0,-0.209907867964416,0,0,0,0,0,0,0,0.090198165831958,0,-0.183090802807238,0,0,0.000300768519432979,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.219764209014044,0.086152048101785,0,0.307139401550324,0,0.0948338377631388,0,0,0,0,0.0534139916170545,0,0,0,0,0,0,0,0.0436157958525559,0,0,-0.0385014202753672,0,0,0,-8.67361737988404e-19,0,0.0236273547408073,0,0,0,0,0,0,-0.0199054526104662,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.0741454148797846,0,0.781403207158016,0,0,0,0,0,0,0.0201067950275686,0,0,0.342454205663369,0,0,0.146261416434496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.199303324520051,0,0,0,0,0,0,0,-0.338043654537555,0.463834725881852,0,0,0,0.214164718784764,0,0,0.116800038953927,0.102174418424348,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.202593652847875,0,0,0,0,0,-0.190878993281961,0,0.0963830294462021,0,0,0,0,0,0,0.286219334067571,0,0,0,0,0.0335403492463322,0.130960835697119,0,0,0.0213057046284359,0,0,0,0,0,0,0.224608642200089,0,0,0,0,-0.0235458439828285,0,0,0,0,0,0.0544774162224655,0,0,0,0.0392868323397479,-0.0387620590600617,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0156869188940167,0,0,0,0,0,0.383773714256065,0,0.0153090677497382,0,0,0,0,0,0,0,-0.0271925997503153,0,0,0,0,0,0,0,0.0110931088109814,0,0,0,-0.012527145517232,0,0,0.0116540088960202,0,-0.0134623760691189,0,0,0,0,0,0,0,0,0.0236482371026937,0,0,0,0,0,0
X600741.SH,0.204307827468663,0,0,0,0.00213801167496189,0,0,0.0901962002789551,0,0,0,0,0.133936114337789,0,0,0,0,0,0,0.036277074760202,0,0,0,0,0,0,-0.00684716419828976,0,0,-0.0260401966383348,0,0.0462394755298761,0,0,0,0,0,0,0.00278274611934894,0,0,0,0,0.0626217044534337,0,0.00603984485759066,0.0134023784719394,0,0,0.0107828403090422,0,-0.0124881134919149,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.0891504608183746,0,0,0,0.438927463341111,0,0,0,0,0.00403379029797824,0,0,0,0,0,0,0,0,0.222400170514503,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0828105924352206,0.165425627078025,0.0272090943989108,0.0408626525938885,0,-0.0824253895178297,0,0,0.0948842912476445,0.164753226825829,0,-0.0189179068897251,-0.029716529833376,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.000556013537191808,0,0,0.133623063759724,0,0,-0.0410105067577862,0,0,0,0,0.118898138299863,0,0,0.0463506489264521,0,0.27381434595118,0,0,0,0.215653040762317,0,0.11377924507408,0,0,0,0,0,0,0,0,0,0,0,-0.129851062710728,-0.0317935807855748,0,0,0.713602777126263,0,0,0,0,0,0.160305213332292,0,0,0.12324435476337,-0.066271981491062,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791387748015091,0,0,0,0,0,0,0.0533651338536692,0.205296050402936,0,0,0,0.296977358751992,0,0,0,0,0,0,0,0.0264258562869444,0.534215006573067,0,0,0,0,0,0,0.0337937423355147,0,0,0,0,-0.0175198058746824,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271752676890899,0.0504059384986174,0,0,0,0,0,0.0319800971495479,0.0180356529425249,0,0,0.0725627184416528,0,0.0844220120681985,0,0,0,0,0,0,0.0375537353506913,0,0,0,0,0.0832372473109276,0,-5.43491769685469e-05,0,0.0339390874915492,0,-1.73472347597681e-18,0,0,0,-0.00588619284481644,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.481005917617638,0,0,0,0,0,0,0,0,0,0.440206056127271,0,0,0,0,0,0,0,-0.0756617112593034,0,0.112535733401921,0.101275865063093,0,0,0,-0.150714380645963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0478501689757277,0.0417945851514572,0,0,0,0.125809397795217,-0.0277025256428607,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386521396298137,0,0.0851732983958174,0.0282506408831713,0,0,0,0.234739164834027,0,0,0,0,0,0,0,0,-0.0234084180846747,0.0184807901128256,0.0874380820411028,0,0,0,0,0,0,0.0227368833559695,0.103696312499117,0,0,0.0836694701923867,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,-0.0164880948992989,0.770301755713092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.140758138298524,0,0,0,0,0,0,0,0,0,0,-0.151030201812411,0,0,0,0,0,0,0,0,0,0,0.111234471104968,0.0460482300159478,-0.0635678014242875,0,0,0.136543397512118,0.0993223775844103,0.0327421256168839,0,0.0111211784204186,0.00533109549857923,0,0,0,0,0,0
X600884.SH,0,0,-0.00849006808424978,0,0,0,0,0,-0.166981387925807,0,0,0,0,0,0,0,0,0,0,0.0102937430368876,0,0,0,0,0,0.0518003921987328,-0.0455645894788524,0,0,0,0.0146062130771872,0,0.139342190657298,0,0.255935475519212,0.137502041088848,0.129851183090532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0293866126331831,0.0912279575757416,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161000442716916,0,0,0,0,0,0,-0.260138598937323,0,0,0,0,0,0,0,0,0.0571193488366764,0.669202670022608,0,0,0,0,0,0,0,0.118290177542378,-0.0179363456889429,3.46944695195361e-18,0,0,0.198981289200512,0.033969288293384,0,0,0,0,0,0,0,0,0
X002294.SZ,0.0637507573626784,0,0,0,0,0.542544096157035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0689231931739611,0,0.0549645939059953,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987509928783913,0,0.0999151094106835,0,0.00150305701621607,0.022380619601488,0,0,0,-0.00813306569776235,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0318603666626879,0,0,0,0,0,0,0,0,0,0,0.188641852355774,0.485860397744805,0,0,0,0,0,0,0,0,0.221618338843467,0,0,0,0,0,0,0,0,0.01593003063101,0,0,0.0599012798757559,0,0,0,0,0,0,-0.0984131276775356,0,0.046124387721937,-0.0590861617967719,0,0,0,0,0,0
X002414.SZ,0,0,0,0,-0.111446637357789,0,0,0,0,0,0,0,0.366500313941964,0,0,0,0.169341839985999,0,-0.0550142890262681,0,0,0,0,0,0,0,0,0,0.363206014014413,0,0,0,0.0426643535333291,0.083748921890886,0,0,0,0,0,0,0.0141944061451793,0,0,0,0.291128513395475,0,0,0,0,-0.012665017171488,0,-0.0245733000676883,-0.0201470368226857,0.0332370748240792,0,0,0,0,0
X000799.SZ,0.263058920530999,0,0,0,0.0719304466650225,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0431113788930535,0,0,0,0,0,0,0,0,0.0830112268992762,0,0,0.133918259532235,0,0,0,0,0,0,0,0.366573000618095,0,0,0,0,0.0254514126962031,0,0.10796633471925,0,0,0,0,0,0.0196143055092371,0.0277942692280568,0,0,0,0,0,0
X002007.SZ,-0.0584564840596466,0,0,0,0,0,0,-0.279364689749266,0,0,0.104942748312957,0,0.166717749877931,0,0.171244056349338,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57949712395808,0,0,0,0,0,0,0.118569537958761,0,0,0,0,0,0,0,0.158650248517394,0,0,0,0,0,-0.0787978596501841,0.163638012070626,0.00965818329712022,0,0,0.25861644487735,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.16346732642573,0,0,0,0,0,0.0627705015744159,0.340855503831682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131674327757369,0.00213581580251441,0.133237207251064,0,0,0,0,0.0930217561641638,0,0,0,0,0,0,0,0,0
X601799.SH,0.105825839990486,0,0,0,0,0,0,0.0970469491460484,0,0,0,0,0.0419761921115468,0,0,0,0,0,-0.0569852258523008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0567208455504243,0.286439258385815,0,0,-0.333144472198216,0,0.0268411075887654,0,0.159850293255568,0,0,-0.0362614587019236,0.0106939647701831,0,0,0,0,0,0
Change_TY3M,0,0,0,0.122342048050424,0,0,0,-0.0453317859421867,0,0,0,0,0,0,0,0,0,0.0722551975935828,0,0,0,0,0,0,0,0.127505807866789,0.0280664250448845,0,0.0222702257932091,0,0,0,0,-0.346710080738936,-0.0341599630917954,0.0475656631779138,0.145329258494285,0,0,0,0,0,0,0.0334071218012587,0,0,0,0.0899701403931525,0,0,0,0.0365368559567703,-0.263832730807841,0,0,0,0,0,0
Slope,0,0,2.40284046495711,0,0,0,0,0,0,0,0,0,0,0,0,-1.17897249128667,0,0,0,0,0,0,0,0,0,3.12888203803082,0,0,0,0,-0.502550417129019,0,0.268241108803736,0,0,0,0,0,0.00526031273133204,0,3.92863962114035,-1.47797447333557,0,0,-0.455099368663558,0,0.185553188751864,-1.0782643359176,0,0,0.886128844692691,0,0.45606980725354,0,0,0,0,0,0
TED,0.182332864323992,0,0,0,0.0484364634698539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0161424953937396,0,0,0,0,-0.0656983812504687,-0.0205207676554966,0,0.16011086170233,0,0,0,0,0,0,0.225439834858324,-1.0473950898797,0.244302256113341,0,0,0,0,0,0,0
RealEstate_excess,-0.0275565257071804,0,0,0.0999757920577098,0,-0.0160197087093727,0,0,0,0,0,0,0.0429000551099911,0,0,-0.180577694639371,0,0,0,0,0,0,0,0,0,0,-0.0520118415880377,0,0,-0.017367065768722,-0.0564435412961638,0,0,0,0,0,0,0,0.0244903086158289,0,0,0,0,0,0,0.065483307638483,0,0.17911353336438,0,0,0,-0.0134318270352341,-0.00374579392218926,0,0,0,0,0,0
MKreturn,0,0,-0.118658815098384,0,0,0,0,0,-0.0276833072226699,0,0,0,0,0,0,0,0.0226763738395811,0,0.00301922058800685,0,0,0.111807260058071,0,0,0,0,0,0,0,0,0,0,0.0795520576235072,0,-0.0202327283014527,0,0,0,-0.00954505243382928,0,0,0.0209764018140412,0,0,0,0,0,0.0439898087900718,-0.138672782238926,0.0229032886943676,0,-0.0142225291465667,0.00826524141924457,0,0,0,0,0,0
MKvol,0,0,0,0,0.000287410840490083,0,0,0,0,0,0,0,0.000677391354210054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00037968613539567,0,0,0,0,0,0,0.000274947183554169,0,0,0,0,0,0,0,0,-0.00316591919771027,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.0333949944906982,0,0,0,0,0,0,0,0,0,0,0,-0.0330818728830296,0,0,0,0,0,0,0,0,0,0,0,0,-0.016192613380127,0,0,-0.0162081564125246,0,0.0193574549227096,0,0,0,0,0,0,-0.0184933672460958,0,0,2.16840434497101e-19,0,0,0,0,-0.00316722886013014,0.0276662719334367,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,-0.000367378631434992,0.000685525197434729,0,0,0,0,0,0,0,0,0.00238017751607538,0,0,0.000456998413869033,0,0,0,0.00147863820236675,0,0,0,0,0,0,0.00252568274363477,0,0,0,0,0,0,0.000699094456412369,0,0,0,0,0,0,-0.00111772104689575,0,-0.00496484210948537,0,0,0,-0.00460379021267377,-0.0127007257775127,0,0,0,-0.017121376327403,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00316084294020688,0,0.00147460910098175,0,0,0,0,0,0,0,0,-0.000950810049268507,0,0,0,0,0,0,0,0,-0.0100067163998898,0,0,0,0,0,-0.0018524904982696,-0.00641173220589347,0,0,0,0,0,0,0,0.016709560964578,-0.00527110655354227,0,0,0,0,0,0
