,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X002475.SZ,X600690.SH,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002371.SZ,X002049.SZ,X000625.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600703.SH,X600089.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X002241.SZ,X000733.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X300003.SZ,X600584.SH,X600884.SH,X000066.SZ,X002414.SZ,X600487.SH,X002294.SZ,X002007.SZ,X600563.SH,X002236.SZ,X000799.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.274909621082386,0,0.171009202573656,0,0,0.0388867241942417,0,0,0,0,0.0369585832231673,0,0,0,0,0,0,-0.00686185126972852,0,0,0,0.197000657941592,0,0,0,0,0,0,0,-0.141190504635228,0,0.0972934407651573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0534059169972551,0,0,0.0189531146569933,0,0,0,0,0,0
X000858.SZ,0.173908585835316,0,0,0,0.289539492061075,0.0691136321423316,0,0,0.0382601000389083,0,0.0827618491197425,0,0,0,0,0,0,0,0,0,0,0.0339165064429677,0,0,0,0,0.0412477130477822,0,0,0,0,0,0,0,0,0,0,0,0.15567978491794,0,0,0,0,-0.0593568586453428,0,0,0,0,0,0,0,-0.018068016160576,0,0,0,0,0,0,0
X600809.SH,0.230446652898848,0,0,0,0.567021429613675,0,0,0,0,0,0,0,0,0,0,0,0,0.0114071693266819,-0.0178025728619136,-0.156295381819956,0,0,0,0,0,0,0,0,0.0434531893098498,0,0,0,0,0,0,0,-0.0337798578862488,0,0.150521420474467,0,0,0,0,-0.0136891806188349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278475853200204,0,0,0,0,0,0,0,0,0,0,0,0,0.021552730391508,0,0.178340897716443,0,0,0,0,0,0,-0.0465507627018798,0,0.200304659851506,0.0846486154014331,0.14334247418095,0,0.18133011213452,0,0,8.61766971057588e-05,0,3.46944695195361e-18,-0.00899017923717451,-0.0691736249361056,0,0,0,0,0,0
X000568.SZ,0.47024551526162,0.174537319501613,0.63018871955523,0,0,-0.10442137970343,0.0145714710826551,0.0151319355399379,0,0,0,0,0,0,0,0,0,0,0,0,-0.105388377200412,0,0,0,0,0,0,0,0.0920475174836727,0.0812949092755987,0,0,0.0259274501731475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0319353517914944,0.0622411353244402,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.0406237292380976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0476594758724903,0.0635423245282589,-0.123373371367973,0,0,0,0,0,0,0.0574912054944882,0,0,0.138475933471798,0,0,0,0,0,0.0238626582487511,0.0410106006926343,-0.0419871028831243,0.0601106763443521,0,0,-0.0120524287251546,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0.0385820243839669,0,0,0,0,0.0611098567363366,0,0,0.173955442879804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268617104027406,0,0,0,0,0,0,0,0.0122459936497745,0,0,0,0,0.0158551495535228,-0.122088488625597,0,0,0,0.0237934496764462,0,0,-0.0132087475069315,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.331140351143678,0,0,0,0,0,0.119569383954894,0,0,0.121914326018076,0,0,0,0,0,0,0,0,0,0,0.0342995285292614,0,-0.0744253204985756,0,0,0.00326854835715471,0.0269865293429853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,0,-0.0274275553684796,0,0,0,0,0,0,0
X002304.SZ,0,0.12019066671279,0,0,0.0901854275888949,0,0.100698094477793,0.128038734966598,0,0,0,0,0,0.0173301702411732,0,0,0,0,0,0,0,0,0,0,0.0409783962523484,0,0.01025620928937,0,0,0,0,0,0,0,0.00117918528789657,0.0419629444041278,0,0,0.202842352827928,0,0,0,0,-0.28219970252374,0,0,0,0,0,0,0,-0.0316757355107751,-0.036267911268075,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0628678112089351,-0.0262222548768499,0,0,0,0,0,0,0,0,0,0,0,0.0739319054967526,0.333759933015285,0,0,0,-0.166461569052383,0,0,0,0,0,0,0,0.0629997538226525,0,0.100267061906899,0,0,0,0,0,0,0,-0.030194855735875,-0.0250379490444545,-0.247196974778107,0,-0.0407348719002849,0.0630172835611293,0,0,-0.127271834616742,0,0,0,0,0,0,0,0
