,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X000568.SZ,X600690.SH,X600276.SH,X002304.SZ,X002475.SZ,X600104.SH,X000651.SZ,X000725.SZ,X600031.SH,X300124.SZ,X002371.SZ,X003816.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002241.SZ,X000063.SZ,X002049.SZ,X000596.SZ,X600703.SH,X300142.SZ,X002179.SZ,X000625.SZ,X600089.SH,X601877.SH,X000100.SZ,X000661.SZ,X600741.SH,X002180.SZ,X000157.SZ,X600460.SH,X000733.SZ,X000799.SZ,X600884.SH,X600702.SH,X600522.SH,X002074.SZ,X002236.SZ,X600584.SH,X600779.SH,X000800.SZ,X002414.SZ,X000977.SZ,X002432.SZ,X600183.SH,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0,0.191055853201125,0,0,0,0,0.160221828807278,0.0850372455471437,0,0.0104985382472773,-0.0529254251723713,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00252309161821193,0.0676962386872549,0,0,0,0,0,0,0,0,0,0,0,0,0.185042199324499,0,0,0,0,0,0,0,-0.0296980070757382,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0292980209330522,0,-0.0467488571421712,0,0,0,0.187208805272945,0,0,0,0,0,0,0,0.0913576397023947,0,0,0.250101816541563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127618350119811,0.0366632057581555,0,0.0144637256392775,0,0,0.0245506859983841,0,0.0113344738364489,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0.0643145369261317,0,0,0.0833824818899992,0.175485528529879,0,0,0,0.539607943640437,0,0,0,0,0,0,0,0.0127558347305437,0,0,0,0.0312443027033375,0,0,0.0411123115478136,0,0,0,0,0,-0.103112729283622,0,0,0,0,0,-1.73472347597681e-18,0.00673240853147098,-0.00588224584984871,0,0,0,0.00701932114765569,-0.00617269706261343,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.167323436987936,0,0.0416161215749397,0,0,0.0351903753839399,0,0,0,0,0,0,0,-0.156683550616588,0,0,0,0,-0.238897543932051,0,0,0,0,0,0.35651295583923,0.114852284601745,0,0,0,0,0.0463866914847245,0,0,0.325906536830967,0,-0.0318805349707987,0,0,0,0,-0.0770439390564605,0,0,0,0,0,0
X002371.SZ,0,0,0,0.00660085441987059,0,0,0,0,0.258662697614149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105507315431571,0,0,0,0,0.346357299507161,0,0,0,0,-0.29466342761555,0.283949213134585,0,0.167091755111817,0,0,0,0,0,0,0,0,0,0,-0.0154286649916234,0,0,0,0,-0.024646214212978,0.0366673941912895,-0.359155419235481,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0695215919804663,0,0.151158514908599,0,0,0,0,0,0,0,0,0,0,0.0804851276510249,0,0.0516640047390864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.313943094404995,0,0,-0.0119544386139112,0,0,0.054026723205951,-0.0415541044049659,0.0221186857599832,0,0,0,0.031946825551828,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0283455855113283,0.0679129751227824,0,0,0,0,-0.14362068163978,0,0.0766981219285535,0,0,0,0,0,0,0,0,0,0,0,0,0.022498086223118,0,0.222991843424192,0,0,0,0.956143031883124,0,0,0,0,0.10943098073935,-0.05436095018497,0,0,0,0.0362951229536008,0.0933741472147079,-0.0872118046634545,0,0,0,0,0,0
X002129.SZ,0,0,0,0.141123690505879,0,0,0,0.16624330826085,0,0,0,0,0,0.129488373834125,0,0,0,0,0,-0.0416712165894322,0,0.0695922161989388,0,0,-0.143123283867922,0,0,0,0,0,0,-0.00911545700327312,0,0,0.162807595403336,0,0,0,0,0,0,0,0,0,0,0,0,0.139582943602544,0,0,0.0194590704919924,0,0,0,0,0,0.00913906823579738,0,0
X000338.SZ,0,0,0,0,0,0.0471286202578442,0,0,0,0,0,0,0.148441017077399,0,0,0.00404999303698773,0,0,0,0,0.0531116966287426,0,0.046413878501268,0,0,0,0.172999453457198,0,0,0,0,0,0,0,0,0,0,0,0,0.171903729301012,0,0,0,0,0,0.153933622762798,0,0,0,0,0.0648462066606498,-0.0106085788168925,-0.00461148425291097,0,0,0,0,0,0
X002241.SZ,0,0,0,-0.0352641565599097,0,0,0,0,0.546690090059836,0,0,0,0,0,0.125331052762961,0,0,0,0,0,0.160016311000798,-0.0749209235019629,0,0,0,0,0,0,0.130539235737161,0,0,0,0,0,0,0,0,0,0,0.0915545255071885,0,0,0,0,0,0,0.0787041939950582,0,0,0,0,0.0288667974249087,0.0136136240074634,0,0,0,0,0,0
X000063.SZ,0,0.176319426041679,0,0,0,0,0.0277946476687645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0394660953239285,0,0,0.296712171427805,0,0,0,0,0.0770558485829317,0,0,0,0,0,0,0,0.22873861628087,0.0244497429637707,0.0812061626737728,0,0,0,0,0.0155123429927713,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.128342791244677,0,0,0,-0.0561606963297981,0,0,0,0,0.168864519882405,0,0,0,0,0,0,0.070323942099996,0.648434092298366,0,0,0,0,0,0,0,0,0.0854717307133808,0.0334581173867272,0,0,0,0.098868877279383,0,0,0,0,0,0,0,-0.0850715985617617,0,0,0,-0.0600913426523557,0,0,0,0,0.00421341835022229,0,0
X000596.SZ,0,0,0,0,0.102195313060153,0,0,0.313751650224062,0.0966692030373551,0,0,0,0,0,0,0,0,0,0,0,0.171342614005177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117975706231433,0,0,0,-0.033938596674614,0,0.0285638625400036,0.0374986552585413,0,-0.00537996528604981,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.143517390541448,0,0,0,0.14644819805084,0,0,0,0.299972349219459,0,0,-0.0212377083852136,0,0,0,0,0.0983743603133965,0,0,0,0,0,-0.0161494514983127,0.0140962393738666,0,0,0,0.0500651839400676,-0.0229845635352679,0,0,0,0,0,0
X300142.SZ,0,0,0,-0.0802911545653477,0,0,0,0,0,0,0,0,0.244917952283136,0,0,0,0,0,0,0,0,0,0,0,0,0.133689584383409,0,0,0,0,-0.0634058068406792,0,0,0,0,0.373488578532668,0.12801072880856,0,0.0593415391940133,1.38777878078145e-17,0,0,0,0,0,0,0,0.0954220568194483,0,0,-0.445463961339172,0.0334374651923325,-4.33680868994202e-19,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000915160294124786,0,0,0,0,0,0,0.229331135271342,0,0,0,0,0,0,0.282709685157717,0,0,-0.2419201473014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0948566768103412,0,0,0,0,0,0,0.0232531700801094,0,0,0,-0.101522115203763,0,0
X000625.SZ,0,0,0,0.0169440603676273,0,0,0,0,0,0,0,0,0,0.0844321447993637,0,0,0,0,0.38934156888806,0,0,0.0877315512049886,0,0,0.123726852421493,0,0,0,0,0,0.0322493976082456,0,0.0464131500405146,0,0,0,0,0,0,0,0,0,0,0,0,0.104518218493462,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0.0696202198445575,0,0,0,0,0,0.0177401662849241,0,0,0,0,0,0,0,0.0525824972244115,0,0,0,0,0,0.0618969194944673,0,0,0,0,-3.46944695195361e-18,0,0,0,0.0051307251514715,0,0,0,0,0,0,0.0864932104490558,0,0.11518909270148,0.0917025514801036,0,0,0.0926739516579129,0.0987269160964855,0,0,0,0,0,0,0.0154546531376161,-0.0125671186984161,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0533657554538138,0,0,0.164559997941684,0.156842551194,0,0,-0.126435941793036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263066011782827,0,0,0,0,0,-0.0358546940140702,0,-0.0572389683361636,0,0,0,0.0338313698368999,-0.0323133508859529,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.00131539386260659,0,0.164223792533614,0,0,0.178516222200805,0,0,0.0210271435681821,0,0.0913716118654496,0,0,0,0,0,0.257954573673854,0.0709339582700786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111806004527899,0,0,-0.00756985594470799,0,0,0,-0.0166106596423724,-0.000447267842571922,0,0,0,0,0,0
X000661.SZ,0,0,0,0,-0.0862513253655305,0,0,0,0,0,0,0,0.116856774577653,-0.177303287027978,0,0,0.191650280280348,0,0.481493430474343,0,0,0,0,0,-0.122233719611354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18111917224083,0.0718516742785151,0,0,0,0.0885590775239461,-0.0410888768357335,0,0,0,-0.538351769334912,0,0
X600741.SH,0,0,0,0.0556123189521097,0,0,0,0.130471709969092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,-0.0282317389981221,0,0,0,0,0,0.0113288284837843,0,0.0969196752234648,0,0.0537679372896469,0.110091155404085,0,0,0,0.0411525054155238,0,0,0,0,0,0.182007081267225,0,0,0,0.122577190372572,0,-0.0459631107464277,0,0,0,0,0,0,0
X002180.SZ,0,0.109649657749587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.537397079430097,0,0,0.352589456530117,-0.00248607305957796,0,0,0,-0.317095790367243,0,0,0,0,0,0.184572469211692,0,0,0,0.0668791613739296,0,0,0,0,0,0,0,0,-0.04296936755717,0,0,0,-0.139864615146894,0.100898039183297,0,0,0,0.000538444292362522,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.545305037770233,0,-0.00482078163180823,0,0,0,0.0613843002944643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129621172076265,0,0,0.0369061002337098,0,0,0,0,0,0.0635982228481282,0,0.0334827913838021,0,0,0,-0.00238591852614153,0,0,0,0,0,0,0
X600460.SH,0,-0.131183779123352,0,0,0,0,0,0,0,0,0,0,0,0,0.209266733404453,0,0,0,0,0.250688168642725,0,0,0,0,-0.0508163437076204,0,0,0,0,0,0,0.294789891038566,0,0,0,0,0,0,0,0.0963379134325264,0,0,0,0,0,0,0,0.0162122872498314,0,0,0,-0.000887556897098466,4.33680868994202e-19,0,0,0,0.0610791471473937,0,0
X000733.SZ,0,0,-0.0638682267920272,0,0,0,0,0,0,0,0,0,0,0,0.0493257174699083,0,0,0,0,0.12977661468289,0,0.136551394206851,0,-0.174323486582989,0.131668802676735,0.10077830291049,0,0,0,0,0,0.0677346325565493,0,0,0.0185223727524077,0,0,0,0,0,0.186030433426609,0,0,0,0,0.095114726485014,0,0.027148782944307,0,0,0,-1.73472347597681e-18,0.000813981065644452,0,0,0,0,0,0
X000799.SZ,0,0,0,0.0633150256927472,0,0,0,0.0471082380053487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0952573958039836,-0.0215514277646735,0,0,0.262116576414231,0,0,0,0,0.052396778932697,0,0,0,0,0,0.645440036712016,0.0333241183791934,0,0,0,0,0,0,0,0,0,0,0.0291825650252302,0.00274739236215494,-0.0109515625433692,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119159078570982,0.0550175867950434,0,0.101338283817892,0,0,0,0.0604571442349838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161130710265318,0.350776707882231,0,0,0,0,0,0.0555620838734576,0,0,0.0119584291727518,0,-0.0167374594799098,-0.00325662461795811,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044369061284796,0,0,0,0,0,0,0,0,0,0,0.117848898779415,0,0,0.109952871375772,0.57679706533908,0,0,-0.0304323056522269,0,0,0,0.343510114824247,0,0,0,0,0,3.46944695195361e-18,0,0.0158127221903732,0.0191837527383409,0,0.0759380539122946,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330150385388011,0,0,0.282150575314418,0,0.129057472213547,0,0,-0.0227844604232331,0,0,0,0,0,-0.160516016402521,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.144097866908149,0,0,0,-0.0130133045373536,0,0,-0.00351645219310836,0,0.0367119590814096,0,0,0,0,0,0
X002074.SZ,0,0,0.0156741239532056,0,0,0,0,0,0,0,0,0,0,0,0,0,0.312478563697465,0,0,0.198207119701104,0,0,0,0,0.0137055512890159,0,0.120300484124256,0.37278340856746,0.118021985723313,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0246923603512791,0,-0.00592602771463194,0.0267533573135659,0,0,0,0.0601378611262041,0,0
X002236.SZ,0,0.0279548480203955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386588213505943,0,0.0976704347703891,0,0,0,0,0,0.044565539810571,0,0,0.235041531927193,0,0,0,0,0,0,0.00762173526591719,0,0.0389885572461667,0,0,0,0.0551548400682633,0,-8.67361737988404e-19,0.0462837280650932,0.0827056672031725,0,0,0,0,0.0181549171564751,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0.0710596875783235,0,0.266652587014593,0,0,0,0,0,0.0323253729094238,0,0.0316954589015256,0,0,0,0,0,0.0496683435605833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.209867223638573,0,0.104836685975757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0569719212703882,0,0
X600779.SH,0,0,0,0.0672877065242141,0.218638009429599,0,0,0.319478700407432,0,0,0,0,0,0,0,0,0.0140038937384282,0,0,0,0,0,0.0617556068149204,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0574958055363778,0,0.0923169635277846,0,0,0,0,0,0,0,0,0.0161353380292872,0,-0.0115410281690047,0,0.0102451411885188,-0.0431389710554409,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0.0479154109491108,0,0,0.0563401926663714,0,0.0370084255332919,0,0,0,0,0,0.0403230253980546,0,0.00479689474175831,0,0.0300927741976625,0,0,0,0.203278633856691,0,0,0.206903091905092,0,0,0,0,0,0,0,0.0347659665177805,0,0,0,0,0,0,0,0,0.0272417567163538,0,0,0,0.0408238357852727,-0.019949872776669,5.42101086242752e-20,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242659350264237,0,0,3.46944695195361e-18,0,0.30165440813141,0,0.20901942918985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00988403385076422,0,0.0490762490264137,0.016481828574,-0.00586209953465335,0,0,0,0,0,0,0
X000977.SZ,0.120935253051538,0,0.235798623109054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066631071075656,0.0581348252298581,0.0902562231316853,0,0,0,0,0,0,0,0,0.164318939699579,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0280404934492244,0,0,0,0,-0.0239958106256766,0,0,0,0.121613800194876,0,0
X002432.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600183.SH,0,0.269321033661129,0,-0.0319814089025041,0,0,0,0,0,0,0,0,0,0.00855565651198006,0,0,0,0,0,0.0510730134374323,0,0,0,0,0,0,0,0,0,0,0,0,0.0234567370242118,0,0,0.107583917631569,0,0,0,0,0,0,0.148858677011491,0,0,0,0.21831316483983,0,0,0,0.04940121791931,0,-0.0438136319890253,0,0,0,0,0,0
X601799.SH,0,0,0,0.214435787553779,0,0,0,-0.0879189948209786,0,0,0,0,-0.00450433514582849,0,0,0,0.0723509613483147,0,0,0,0,0,0,0,0,0,0,0,0.0907936278381075,0,0,0,0,0,0,6.93889390390723e-18,0,0,0.0976674874731241,0.0394118464655415,0,0,0,0,0,0,0,0,0,0,0.263477041178674,0.00515262886922911,0,0,0,0,0.174007164752925,0,0
Change_TY3M,-0.072589643911275,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0685532426472482,0,0.0423701503654035,0,0,0,0,0,0.240411599081812,0,0,-0.0572155017205705,0,0,-0.0293019621409677,0,0,0,0.0199083449041633,0,0,0.360404469483548,0,0,-0.0138285107440109,0,0,0,0,0,0,0,0,-0.014263966006659,0,0.0437830381297424,0,0.0372968608257721,-0.0638586563882194,0,0,0,0,0,0
Slope,0,0,0,0.0833590365990635,0,0,0,0,0,0,0,0,0,0,0,0,-0.12004617657638,0,0,0,0,0,0,0,0.0295541803577064,0,0,0,0,0,0,0,0,0,-0.0507525406877302,0,0,0,0,0,0,0,0,0,0,0,0.13308511024585,0.0641305744996498,0,0,0.153867123028913,0,0.615926442755796,0,0,0,-1.15218040095768,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0306927530447255,0,0,0,0,0,0,0,0,0,-0.199937688978467,0,0,0,0,0,0,0,0,0,0.00123738579666174,0,0,0,0,0,0,-0.0793942064010397,0,0,0,0.935586810885326,0,0,0,0,0.83031689637164,0,0
RealEstate_excess,0,0,0,-0.0604978117973759,0,0,0,0,0,0,0,0,0,0,0.0796545303972436,0,-0.00542212912137931,-0.0540779980049355,0,0,0,0.029131696202181,0,0,0,0,0,0,0,0,0.0641818036736346,0,-0.0779166529230144,-0.0703604856367447,0,0,0,0,0,0,0,0,-0.0610092935418675,0,0,-0.0198134177074814,0,0,0,0,-0.105632081471887,0.00876372922105737,0.00107060102914084,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.0519682942331923,0,0,0,0,-0.0318194621202492,-0.140888267770906,0,-0.112181261396642,0,0,0,0,0,0.109243251360713,0,0,0,0,0,0,0,-0.0476211772139094,0,0.121065185589997,0,-0.0891925674030295,0.065657939915023,-0.048576370111992,0,0,-0.0187324121310705,0,0,0,0,0,0,0,0,0,0,0,-0.0124434276375891,0.00150893320590766,0.182142218893986,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00120526865262918,0,0,0,0,0,0,0,0.00259210396355671,0,0,0,0,0,0,0,0,0,-0.00125690005371035,0,0,0,0,0,0,0,0,0,0,0,0,-0.000598213990167679,0,0,0,0.00171881053989126,-0.00227807812200227,0,0,0,-0.0137557260048612,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00288006625573824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796599632188066,0.0605638143056575,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00613561238032418,0,0,0,0.0637348933663257,-0.0565418201514458,0,0,0,-0.0399306028401356,0,0
CarbonVol_Hubei,0,-0.0269861822652686,0,0,0,0,0.000806571174853541,0,0,0,0,0,-0.00238679118310734,0,0,0,0,0,0,0,0,0.00944130574854511,-0.00216765825475278,0.0213756151425922,0.00473725839967623,0,0,0,0,0,0,0,0,0,0.00244315056412652,0,0,0,0,0,0.00846941448672336,0,0,0,0,0,0,0.00598152414115917,0,0,0,0,0.0104408823156529,0,0,0,0.0251664450283059,0,0
