,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X600276.SH,X000725.SZ,X002304.SZ,X000063.SZ,X600690.SH,X600703.SH,X000625.SZ,X002236.SZ,X600741.SH,X000568.SZ,X002475.SZ,X600031.SH,X002241.SZ,X000338.SZ,X600066.SH,X002456.SZ,X000100.SZ,X300124.SZ,X601877.SH,X002508.SZ,X002008.SZ,X002085.SZ,X300136.SZ,X300003.SZ,X600177.SH,X600089.SH,X002294.SZ,X000157.SZ,X600271.SH,X600522.SH,X600487.SH,X600118.SH,X000050.SZ,X000981.SZ,X600867.SH,X600566.SH,X600699.SH,X600809.SH,X300115.SZ,X002074.SZ,X000559.SZ,X000066.SZ,X600372.SH,X000623.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,-0.0929756900859761,0.0397172915584697,0,0,0.00216539740131357,0,0,0,0.269964494019867,0,0,0,0,0,0.0648695552059892,0,0,0,0,0,0.156867680640057,0,0,0,0.144174964549144,0,0,-0.0215222041454321,0,0.0133464954219516,0,0,0,0,0,0,0.248949131988563,0.0477991439232659,0,0,0,0,0,0,0.00701877573600245,-0.0322174036946754,0,0,0,0,0,0
X600104.SH,0,0,0,0.181620139070259,0,0,0,0.039240307766279,0,0.0389666059188744,0,0.163966726456883,0,0.37502913543409,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106494379239909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153300257696084,0,0,-0.149344819992219,0.0347533456078957,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0603563984959442,0,0,0,0,0,0.341728752112684,0.133156111421948,0.0747429571312573,0.0653188703071591,0,0,0,0,0,0,0,0,0.249657189041088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.15815705706365,0,0,0,0,0,0,0,0,-0.0121395507967385,0.0348642418894588,0,0,0,0,0,0
X000651.SZ,0,0.119996901775051,0,0,0.0927773526205793,0,0.0813114748899073,0,0,0,0,0,0.12621347797946,0,0,0,0,0,0,0.0312794746134343,0,0,0.0948054437432054,0,0.0371111181335901,0,0,0,0,0,0,0,0,0.016089791434817,0,0,0,-0.0742160525782852,0,0,0,0,0,0,0,0,0,0,0,0,-0.000853375176683645,-0.0139904529471728,0,0,0,0,0,0
X000858.SZ,0,0,0.0463123478058557,0.0843134344057004,0,0,0,0,0,0,0,0,0,0,0.717226457732671,0,0,0,0,0,0,0,0,0.0220279441295163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0909655034805976,0,0,0,0,0,0,0,-0.0012390401094635,0,0,0,0,0,0,0
X600276.SH,0,0,0.0280346743163385,0,0.0764753169214328,0,0,0,-0.0462691454085244,0,0,0,0,0.158554978874851,0,0,0,-0.0491794345860025,-0.0947546116099774,0,0,0,0,0,0,0,0,0,0.105532165348899,0,0,0,0,-0.0572225762066219,0,0,0,0,0,0,0,0,0,0,0,-0.19730744081245,0,-0.060918810295716,0,3.46944695195361e-18,0.0182129734668631,-0.0155613884361671,0,0,0,0,0,0
X000725.SZ,0,0,0.0441324008303985,0,0,0,0,0,0,0,0,0,-0.0150350247321452,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0.175155225453562,0,0,0,0.264523415797374,0,0,0.581359809124574,0,0,0,0.322435768890139,0,0,0,0,0.148631690255832,0,-0.166951603053188,0,0,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0.179231226741202,0.121952847482632,0,0,0.297440436042954,0,0,0,0,0.102371322953903,0,0,0,0,0,0,0,0,0.0338381674977595,0,-0.0166528846001015,0,0,0.07002783082103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175213896540594,-0.100428098587266,0,0,0,0,0,0,0.00188948305977033,-0.0132723809937152,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0.187885140916707,0,0,0,0.0847366793296204,0,0,0.258551423800451,0,0,0,0,0.0771681979265759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0652476752702089,0.106280805618426,0,0,0,0,0,0
X600690.SH,0,0.0627111731144755,0,0.278080652481755,0,0,0,0.0366343675351459,0,0,0,0.0714437896608972,0.115824719911418,0.213405374260894,0,0,0,0,0,0,0,0,-0.042337902315338,0,0,0,0,-0.100331798466616,0,0,0,0.238607175078378,0,0,0,0,0,0,0,0,0.017442301030821,0,0,0,0,0,-0.143165109452174,0,0,0,0.0271401571949313,-0.0227577318579903,0,0,0,0,0,0
