,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X600741.SH,X600066.SH,X000568.SZ,X600271.SH,X000100.SZ,X600118.SH,X002241.SZ,X600031.SH,X002236.SZ,X002292.SZ,X600372.SH,X600177.SH,X000559.SZ,X002074.SZ,X002506.SZ,X002475.SZ,X000157.SZ,X000338.SZ,X300003.SZ,X300124.SZ,X002007.SZ,X002456.SZ,X002508.SZ,X000869.SZ,X002294.SZ,X000050.SZ,X002085.SZ,X600867.SH,X002180.SZ,X600089.SH,X002426.SZ,X002249.SZ,X601877.SH,X600435.SH,X600498.SH,X002465.SZ,X000981.SZ,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0.0159893049830819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123741546665831,0,0,0,0,-0.00576502515701969,0,0,0,-0.0136426907588238,0,0,0,0,0,0.0385107904430921,0,0,0,0,0.101674812367878,0,0,0,0,0,0,0,0,-0.0324848995705134,0,0,0,0,0,0,0
X600741.SH,0,0.0246793444512698,0,1.73472347597681e-18,0.179670947176244,0,0,0,0,0,0,0,0,0,0.00614144523742935,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155791001028515,0,0,0,0,0,0,0,0.158048556031659,0,0,0.0750102759344105,0,0,0,0.0883598033368963,0,0,0,0.0698222272094482,0,0,0,-0.0153610917156402,0,0,0,-0.0250836336606488,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0528291525763115,0,0.0388153275488994,0,0.00953425453550503,0,0.0919821325426587,0,0,0,0,0,0,0,0,0.174455330690354,0,0,0,0.00601335493408826,0,0,0,0,0,0,0,0.0159233505825452,0,0,-0.287046509902022,0,0,-0.0415716977156592,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.179281068173147,0,0,0,0,0,-0.220389612307042,0,0,0,0,0,0,0,0,0,0.0378623958855204,0,0,0,0,0,0,0,0,0,0.1567236964572,0,0,0,0,0,0,0,0,0.0803915900984547,0,0,0,0.111381997839406,0,0,-0.103081648908774,0.111021150467603,0,0,0.026809261002329,0,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210917482099597,0,0.129952163364564,0,0.0904014672559668,0.231628330836329,0,0,0,0,0,0,0,0.0949382080293195,0,0.0293288359957957,0.0756132416699427,0,0,0,0,0,0,0,0,0,0,0,0.0392785853118725,0.270720016028643,0,0.0736856372317043,0,0,-0.0729163743231614,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0.0409982381593483,0,0,0.187078002133929,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141669720322699,0.0461469630281828,0,0,0,0,0,0,0,0,0,0.0340238109883203,0.116361275665021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00878969801096971,0,0,-0.0314478272770478,0,0,0,0,0,0,0
X600118.SH,0,0,0.087752594830969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0244563334952028,0,0,0.11809956789811,0.14623702306553,0,0,0,0.0755210923555559,0,0,0,0,0,0,0.0104737650251146,0,0.00279042654119881,0,0,0,0,0,0,0,0,0,0.173517852155395,0,0.112146651313169,0,0,0,0,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.0187769571292753,0,0,0,0,0,0,0.188920381958318,0,0,0,0,0.0733517445388473,0.17942134577097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116315897366309,0,0,0,0.21407938243305,0,0,0.0693960820246433,0,0,0.0246984613787052,0,0,0,0.0402648600302533,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155279718507588,0,0,0,0,0,0.0636176481654011,0.066467060616254,0,0.0134674070917039,0,-1.73472347597681e-18,0,0,0.229393657382286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0943390304509535,0.100697028226623,0,0.0698744154471727,0.0929622703699752,0,0,0.00539793059137698,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.12931932674439,0.256761232475567,0,0,0,0,0,0,0,0,0,0.00746813524035228,0,0,0,0.0449781612571633,-0.0311954116184838,0,0,0,0,0,0,0.163283238485539,0,0,0,0.0822657740818654,0,0,0.0370113724873651,0,0,0.186558266304273,0,0,0,0,0,0,0,-0.0227107528790248,0,0,0,0,0,0,0
X002292.SZ,0,0,0,0.160975938384676,0,0,0,0,0,0.228094337501073,0,0,0,0,0,0,0.0264555843312699,0.12126691294537,0,0.0944782742389874,0,0,0,0.161523679894156,0,0.061236961770252,0,0,0,0,0,0,0,0,0,0,0.208244702810699,0,0,0,0,0,0.257802670344684,0.197889096472904,-3.46944695195361e-18,0,0.0273723995851551,0,0,0,0,0.109511374204856,0,0,0,0,0,0
X600372.SH,0,0,0.110481308725792,0,0,0,0,0,0,0,0,0,0,0,0.173612232186831,0,0.118646190779773,0,0,0,0,0,0,0,0,0,-0.226630964308408,0,0,0,0,0,0.171285122242807,-0.0525571451881326,0,0,-0.106345957637963,0.350003910696793,0.134643577443985,0,0,0,0,0.129018747691913,-0.00363393645990114,0,0,0,0,0,0,0.135307046606304,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0109307016092401,0,0,0,0.0328696477927486,0,0,0,0,0,0.130571997844915,0,0.0410492933904783,0,0.117711877283425,0,-0.0131512215287719,0,0,0,0,0,0.0330771133150456,0,0,0,0,-0.0460186956353027,0,0,0.0303378742240146,0,0.165423942829194,0,0,0,0,0,0.0183004792878613,0,0,-0.0523810230652562,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041808378527209,0,0,0.148591291470724,0,0,0,0.115415887443828,0.0173999997514644,0,0,0,0.0151085377754868,0.244129753708119,0,0.115218780042214,0,0,0,0.050107744379988,0,0,0,0,0,0,0.213011020112782,0,0,0,0.0159614444597003,0,0,-0.00839537307894477,0,0,0,0,0,0,0
X002074.SZ,0,0,0.075358229515725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0278559960268004,0,0,0,0,0.174615484775177,0,0,0,0,0.724120599466291,0.0841912924827965,-0.0597758976144524,0,0,0,0.0146844374172407,0,0,0,0,0.0551622474726909,0,0.0113260060402816,0,0,0,0,0.133404521637992,0,0.0362765694583684,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,-0.00685091483650535,0,0,0,0,0,0,0,0,-0.077441927372763,-0.120265021427333,0,0,0,0,0,0.0362175681004068,0,0,0,0,0,0,0,0,0,0.0888459614001941,0,-0.109692011962462,0.0722924401119774,0,0,0.0993323862442307,0,0,0.0617635511122648,0,0,0.427556445573692,0.176051392364173,0.259890048192702,0,0,0,0,0,0,-0.147612395201783,0,0,0,0,0,0
X002475.SZ,0,0,0.401455172133809,0,0,-0.351736367196428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221550688431747,0.219979906676778,0,0,0,0,0,0,0,0,0.122934705891535,0,0,0,0,-0.209294579393285,0,0,0,0,0,0.106922374337763,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0.0152863809644873,0,0,0,0,0,0.0603292832319946,0,0.0195547234343123,0,0.189536679390104,0,0,0,0,0,0,0,0,0.114903501810418,0,0.104503477651346,0,0,0,0,0,0,0,0.00685052202468493,0,0,0.0457981085721878,0.00142021945000384,0,0.025172447222976,0,0.04015289129635,0,0,-0.0333923354187976,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0148168785792688,0,0,0,0.251788620384333,0,0.0953866935858698,0,0,0,0,0,0,0,0,0,0,0,0,0.0474856976953082,0,0,0,0,0,0,0,0,0,0,0.0490634512510165,0,0,0.00893304206393012,0,0,0.0398574933522703,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0.201111577192521,0,0,0,0,0.0941011320940118,0,0,0,0,0,0.0433934737810952,0,0,0,-0.0283406149925628,0,0.241385300106845,0,0.0789418805143208,0,0,0,0,0.144770272411266,0,0,0.0615092025654674,0,0,-0.00951490960184837,-0.0326789441646166,0,0.107012546941305,0,0,0.0366887402374842,0.0278046067561225,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.0309219040822434,0,0,0,0,0,0,0,0,0.0109721367173371,0.117384140861681,0,0,0.0649286011108618,0,0,0,0,0,0,0.0734763479824575,0.131122048261201,0,0,0,0.207883045493626,0,-4.33680868994202e-19,0,0,0,0,0.173585361946695,0,0,0.123297978954994,0,0,0,0.0830055664578651,0.0292851183129566,0,0,0,0,0,-0.0017677690248318,-0.0136297820370029,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.139348815272596,0,0,0,0.524383934221922,0,-0.0742056230864105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.0291679199897595,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0.120076846200594,0.467370139662437,0,0,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0.0518578402213393,0,0,0,0.102464776772283,0,0,0,0.112820129343516,0,0,0.0198615341613816,0.0949370734225489,0,0.0589161122012237,0,0,0,0,0,0,0,0,0,0,0,0,0.216185301587878,0,0,0.128435080235356,0,0,0,0,0.0764849835150451,0,0,0,0,0,0,0.0233239702197711,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0.196179927834262,0,0,0,0,0,0,0,0,0,0,0.219171060323158,0.0313306247093743,0,0,0,0.099460238849405,0,0.111545882268261,0,0,0,-0.198415849225707,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120234868093149,0,0,0,0.217645353761818,-0.344903930031042,-0.0149741104564837,0.0360289691332989,0,0,0,0,0,0
X000869.SZ,0,0,0,0.362098833969984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0231437335503283,0,0,0.0853617826408982,0,0,0,0.177648811373928,0.0880727635112103,0,0,0,0.171538643929334,0,0,0.0298852608249209,0,0,0,0,0,0
X002294.SZ,0.0376312460282572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161714736800401,0.000273284807766502,0,0,0,0,0,0.0454357815817447,0.138362560138399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0586041446625633,0,0,0,0.159729928811401,-0.0344360709957689,0,0,0,0,0.125414095035679,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.325298035467434,0,0,0.234779927589298,0,0.0852189771391115,0,0,0,0,0.0329603012395427,0,0.365871919877919,0,0,0,0,0.194467256569553,0,0.0400490236266662,0,0,0,0,0.0370373599588925,0,0,0.017775412415433,0,0,0.0197380672162039,0,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0,-0.100914536377137,0,0,0,0,0.0460911573699013,0,0,0,0,0,0.0431359031123813,0,0.0125891750340569,0,0,0.0935793057695471,-0.0853435616275349,0,0,0,0,0,-0.000648121985496589,0,-0.190121916986373,0,0,0.161557119603096,0,0,-0.0551467335846938,0,0,0,0,0.0919444113902688,0,0,0,0,0,0,0.00876262065287148,0,0,0,0,0,0
X600867.SH,0,0,0,0.0881594639067055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0639761515472732,0,0,0,-1.0842021724855e-19,0.0262410842407898,0,0,0,0,0,0.204216006985982,0,0,0.0555947034543273,0,0,0,0,-0.00287878444498614,0,-0.0193960284838781,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0316961752232996,0.0153426339302354,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,-0.802790458584091,0,0,0,0,0,0.210078350432978,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0.500825792080527,0,0.218008681158401,0,0,0,0,0,0,0,0,0,0,-0.314969021379496,0,0,0,0,-0.0239462199481503,0,0,0.0141395470508619,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114880050757913,0,0,0.0405761680020055,0,0,0.0656831576368646,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00889146604271303,0,0,0,0,0,0,0.128062685602292,0,0,0.136828033631901,0,0,-0.00994797880179784,0.0219702530339373,0,0,0,0,0,0
X002426.SZ,0,0,0,0.0338487161345149,0,0,0,0.0598282163205506,0,0,0,0,0,0,0,0,0,0.13844520927858,0,0,0,0,0,0,0.227095205073533,0,0.0982020491108782,0,0,0,0,0.154679782996744,0,0,0,0,0,0,0,-0.0665445285767924,0,0,0,0,0.182386334169333,0,0,0,0,0,-0.128336783065801,-0.31172586801846,0,0.0833297623520392,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,0,0,-0.0336851531364571,0,0,0,0,0,0,-0.0665440799337052,-3.46944695195361e-18,0,0.0155424655064718,0,0,0,0.0451058878196952,0.127952580798274,0,0,0,0.168985595734102,0,0.122970216278827,-0.0198657830969723,0,0,0,0,0,0,0.0585896661509682,0,0,0,0,0,0,0.265427126507076,0,0,0,-0.0135892378732478,0.0473452819724303,0,0,0,0,0,0
X601877.SH,0,0,0,0.0473814342594653,0,0,0,0,0,0,0.0390528436744478,0.173670157497093,0,0,0,0,0,0,0.158226980365911,0,0.0653665477360875,0,0,0.083059647731523,0,0.103454761132243,0,0,0,0,0,0.0535487423715315,0,0,0.0245766921412396,0,0.0423475088974905,0,0,0,0,0.140127925071283,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0116179565393598,0,0,0,0,0,0,0
X600435.SH,0.142118025980126,0,0,0.128692130718474,0,0,0,0,0,0,0,0,0,0,0,0,0.343742776321964,0,0,0.165211354920277,0,0,0,0.0764156312979977,0.0735030562576135,0.0909219004173013,0,0,0,0,0,0,1.73472347597681e-18,-0.0504735169900065,0,0,0.169509722089545,0,0,-0.0675178052457716,0,0,0,0,0,0,0,0,0.0733461623298333,0,0.0778882118557702,0.0442158771883037,0,0,0,0,0,0
X600498.SH,0,0,0,0.042274736884642,0,0.0217272500083618,0,0,0,0,0,0.0685289424395088,0,0,0.0650613052044954,0,0.0941145928169831,0.0502047132448324,0,0,0.0558040308253503,0.105053361871658,0,0,0.0165197572741275,0.0765803863675471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021898042469259,0,0,0,0.093893548767281,0.0345090614648355,0,0,0,0,0,0,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0169607654435089,0,0,0,0.300257714372592,0,0,0,8.67361737988404e-19,0.0840407774102018,0,0,0,0,0,0,0.0542635508902342,0,0,0,0,0,0,0,0,0,0.14411509988301,0,0.00811484281111381,0,0,0,0,0,-0.00224883092406902,0,0,0,0,0,0,0
X000981.SZ,-0.0398144060734052,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185292379681827,0,0,0,0,0,0.156573556659502,0.265013569356346,0,0.288278412259063,-0.0617919547925462,0,0,0,0,0,0,0.0295654970016432,0.0402683543438998,0,0,0,0.0823826174680605,0,0,0.0328049688832225,0,0,0,0,0,0,0,0,0,0,0,-0.131957681278716,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0377767056931664,0.158437628327989,0,0,0,0,0,0,0,0,0,0.125436979563357,0,0,0,0,0,0,0,0.113507449497945,0.0267110416917741,0.202709397293655,0.102826985818704,0.0853855616888997,0,0,0,0,0.0353878377886592,0,0.0963169467441759,-0.0579336991147459,0,0,0,0,0,-0.0028589583052326,-0.018891677842144,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0.0191180557674116,0,0,0,0,0.103860947119704,-0.031233490655952,0,0,0.101393448690838,0,0,0,0,-0.0101396438152966,0,0,0.000883548611543448,0,0,0,0,0.0467165985719795,0,-0.143737001670936,0,0,0,0,0,-0.00998037435639912,0,-0.0333072645544708,0,0,-0.00750344558564803,0,0,0,0,0,-8.67361737988404e-19,-0.0042256664892436,0,0,0,0,0,0
Slope,1.0842021724855e-19,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00207903808445028,0,-0.0774331749439563,0,0,0.221062561426574,0,0,0,0,0,0,0,-0.00394140844583588,0,0,0,-0.118729641482532,0,0,0,0,0,0,0,-0.26250102169085,0,0,-0.036849380636779,0,0,0,1.10827871561476,0,0,0,-3.73272628796683,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0146789734067567,0,0,0,0,0,0,0,0.547071574198579,0,0,0,0,0,0,0,0,0,0,0.0837850991513133,0,0,0,4.33680868994202e-19,0,0,-0.044745273789038,0,-0.0841493484601732,0.199957763230491,0,0.00921841071128753,0,0,0,-0.0533694947844405,-0.11844999393568,0.288075544591131,0,0,0.0875704224801171,0,1.68891406698263,0,0
RealEstate_excess,6.93889390390723e-18,0,0,0,0,0,0,-0.0165345600038326,0,0,0,0,0,0,0.16763996605386,0,0,0,0,0,0,0,0,0,0.0381987368108407,0,0,0,0,0,0,0,0,0,-0.28641879604689,0,-0.0894188612012813,0,0,-0.040475012726437,0,0.185788762726671,0,0,-0.0506570502773303,0,0,-0.0421267999772616,0,0,-0.0315714160240114,0,0,0.0987349698267223,0,0,0,0
MKreturn,0,0,0,0,-0.0624437300950239,0,0,0,0,0,0,0,0,-0.236596649039633,0.132923912602196,0,0,0,0,-0.00104627763135187,0,0,0,0,0.00609896092971389,0,0.0628661793867455,0,0,0,0,0,0.037494048314922,-0.0414371572767313,0,0.120843914532203,-0.0100970905943542,0,0,-0.0849184076399919,0,0.00671404895711255,0,0,0,0,0,0.0221232502318566,0,0,0.000549216970979613,0.109411707126793,0.326771558540856,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366253548921695,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,-0.0122201459599201,0,0.00477580781040747,0.0400945940177782,0,0,0,0,0,0,0,0,0,0,0.00707952458368308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00203946693672889,0,-0.00851355370046947,0,0,0,0,0,-0.0167805739512006,0,0,-0.0711213792091612,0.0658879861020682,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00618565416116228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00738699775873414,0,0,0,0,0,0,0,0,-0.00745767078959571,0,0,0,0,-0.261021251506668,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0147348194317599,0,0,0,-0.015143377460097,0,0,0,-0.0109397697159951,0,0,0.00937183257167232,0,0,0,0,0.00650900383144854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0239030822749171,0,0,0,-0.00383836255968861,0,0,-0.061258075067909,0.0367470425518313,0,0,0,0,0,0
