,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002304.SZ,X000651.SZ,X600690.SH,X002475.SZ,X300124.SZ,X002371.SZ,X600104.SH,X000725.SZ,X000063.SZ,X003816.SZ,X000596.SZ,X002129.SZ,X600031.SH,X300014.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002049.SZ,X002179.SZ,X600089.SH,X002236.SZ,X000100.SZ,X002241.SZ,X000661.SZ,X600702.SH,X000977.SZ,X600584.SH,X002180.SZ,X601877.SH,X600522.SH,X000157.SZ,X300142.SZ,X600460.SH,X600741.SH,X002074.SZ,X000733.SZ,X300003.SZ,X002007.SZ,X002463.SZ,X600183.SH,X000066.SZ,X002294.SZ,X000800.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.107168852960021,0,0,0,0.0319493181502653,0.0587048743635689,0,0,0,0,0.0323942932417487,0,0,0,0,0,0.0112914851823436,0,0.0732403248618874,0,0,0,0.016046272041162,0,0,0,0,0,0,0.196269633337611,-0.000284120474102649,0,0,0,0,0,0,0,0,0.160532446573841,0,0,0,0,-4.33680868994202e-19,-0.0419560412392068,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0.00127439399170465,0.375387063749113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120260422014054,0,0,0,0,0,0.0412630773771595,0,-0.0497320934656495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0,0,0,-0.0298476451363377,-0.0096917004976983,0,0,0,0,0,0
X002415.SZ,0,0.0800459080666397,0,0,0.115536413507936,0,0,0,0,0.0978568233057782,0,0.0376003308552025,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,-0.0653430900004557,0.0279633806398499,0,0,0.236534325186755,0,0,0,0,0.035898235344735,-0.0568818720453908,0.0925570491935461,0,-0.075921097849709,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.0469576560127282,0,0,0,0,0,0,0,0
X000568.SZ,0,0.426884049989376,0.0967567275467009,0,0,0,0.238788945151398,0,0,0,0,0.0309337409312137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979396047703094,0,0,0,0,4.33680868994202e-19,-0.0452984620650758,0,0,0,0,0,0,0,0,0,0.0319940785393767,0.0575549369540373,0,0,0,0,0.0273308761161504,0,0,-0.000892744849753612,-0.0398521902553298,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,-0.0211492096415897,0,0,0,0,0,0,0,0,0,0,0.0439199836138802,0.0418889426865022,0,0,0,0,0.069516964567458,0,0,0,0.162612278079889,0,0.133618335103193,0,0,0,0,0,0,0,0,0,0.101994728497757,0,0,0,0,0.0727674491566083,0,0,0,-0.00904558277708767,-1.0842021724855e-19,0,0,0,0,0,0
X600809.SH,0,0.158136151954717,0,0.0179032933798608,0,0,0.152417201629098,0,0,0,0,-0.0112983678370064,0,0,0,0,0.0582522671951879,0,0,0,0,0,0.0601608918969146,0,-0.143292480717195,0,0.0518129335732971,0,0,0.0781702361494104,0,-0.0272321174189125,0,0.133032866813392,0,0,0,0,0,0,0,-0.0239014212877836,0,0,0,0,0,0,0.0846821089686832,2.16840434497101e-19,0,0,-0.0340318914195979,0,0,0,0,0,0
X002304.SZ,0,0.361986570983464,0,0.346231365327881,0.102954572051856,0,0,0,0,0,0,-0.00383183523216876,0,0,-0.0709167493853906,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.0767604297299939,0,-0.053285616307268,0.0559357960476517,0,0.0606430099216657,0.0856738874533788,-0.0371596269476293,0,0,0,0,0,0,0,0,0,0,0,0.0305749016426976,0,-0.0866688645592215,0,0,0,-0.0155901435553197,0,0.020501804626666,0,0,0,0,0
X000651.SZ,0,0.0544124972708796,0,0,0,0,0,0,0.195955861902297,0.00942955007519125,0,0,0,0,0.0132683999862082,0,0,0,0,0,0.0715329709683204,0,0.0116746545558324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0721425416643117,0,0,0,0,0,0,0.0262501291112586,0.0179625682237082,0,0.177584172528977,0,-0.0406500717862495,0,-0.0396355870928603,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.392599723647988,0.186195157683252,0,0,0.0673275955943852,0,0,0,0,0,-0.218164727594798,0,0,0,0,0,0,0,0,0,-0.222226077976744,0,0,0,0,0,0.0655155868030019,0,0,0,0,0,0,0,0,0,0,0,0,0.0651327213175986,0,0,0,0,0,0.0215035260698131,0.0075318560340889,0,0,0,0,0,0
X002475.SZ,0,0,0.0910489527169297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0858183272519058,0,0,0.0900748244124681,0.197946910485657,0,0,0,0,1.0842021724855e-19,-0.0455643481888386,-0.12559106575516,0,0,0,0,0,0,0.0299027135716907,0.0110571393986705,0,0,0,0,0,0.20420453439372,0,0,0,0,0,0,0,0.0628828633658909,0,0,0,0,0,0
X300124.SZ,0,0,-0.051479542758009,0,-0.0429982026141672,0,0,0,0,0,0,0,0,-0.0553140441667182,0,0,0,-0.123566783465316,0,0,0,0,0.0878311706696723,0,0,0,0,0,0.188627539528535,0.0500591807201603,0,0.00364179858176813,0.0858548885160984,0.0972076243201198,0,0,0,0,0,0,0.235170669492042,0,0,0,0,0,0,0,0,0,0,-0.0187324668183303,0.00666591978133023,0,0,0,0,0,0
X002371.SZ,0,0.104463484488282,0.109878005941821,0.0246641620655272,0.0525142353456906,0,0.0138545988558532,0,0,0,0,0,0,0,0.103129048177927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,-0.0914538086772258,0,0,0.709948327523167,0,0,0,0,0,-0.0827873343290606,0,0,0.136466457046487,0,0,0,0.0349052506264228,0,0,0,0,0,0,0
X600104.SH,0,0,0.0264387925589262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161580715489004,0,0,0,0,0,0,0,0,-0.0144364218216811,0,0.0287771182249857,0,0,0,0,0,0,0,0.28782986405962,0,0,0,0,-0.0136291026754579,0,0,0,0.211702558594456,0.0698674501543956,0,0.00365468295803736,-2.16840434497101e-19,0,0,0,0,0,0
