,X600519.SH,X000858.SZ,X002415.SZ,X600690.SH,X002475.SZ,X600809.SH,X600276.SH,X000651.SZ,X003816.SZ,X000568.SZ,X002371.SZ,X600104.SH,X000725.SZ,X300124.SZ,X600031.SH,X000625.SZ,X000338.SZ,X002304.SZ,X000063.SZ,X000596.SZ,X300014.SZ,X000100.SZ,X002179.SZ,X002463.SZ,X600089.SH,X000157.SZ,X002241.SZ,X600703.SH,X600066.SH,X600372.SH,X600584.SH,X002028.SZ,X600522.SH,X000977.SZ,X000921.SZ,X002236.SZ,X600741.SH,X600183.SH,X002049.SZ,X601877.SH,X000661.SZ,X600487.SH,X002223.SZ,X000800.SZ,X002180.SZ,X002129.SZ,X600060.SH,X600418.SH,X002074.SZ,X002156.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.18711206654955,0,0,0,0.169813147703651,0,0,0,0.145662854215554,0,0,0,0,0,0,0,0,0,0.00409843059812695,0,0,0,0,0,0,0,-0.0127895846075825,0,0,0,0,-0.0034846380173168,0,0,0,0,0,-0.0249385979244801,0,0,0,0,0,-0.00406299229612853,0,0,-0.00886350947147806,0,0.0260514053383335,0,-0.0654537316658488,0,0,0,0,0.00731841604878998,0,0
X000858.SZ,0.209276551188076,0,0,0,0,0,0,0,0,0.452611136461182,0,0,0.0475955232956216,0,0,0,0,0.0338622204288387,0,0,0,0,0,0,0,-0.00993221979998486,0,0,0,0,0,0,0,0,0,0,0.0890340045966828,0,0,0,0.0278874885543486,0,0,0,0,-0.00401447599155876,0,0,-2.16840434497101e-19,0.070447011343181,0,-0.0429176649707872,-0.0411133755564428,0,0,0,0,0,0
X002415.SZ,0,0,0,0,-0.0454073237690795,0,0.128716793915835,0,0,0,0,0,0,0,0,-0.139675816849833,0,0,0,0,0.0186790788803501,0.0531059630175749,0,0,0,0,0,0,0,0,0,0,0,0.0327336668426182,0,0.0915108551609367,0,0.0775719129772634,0,0,0,0,0,0,0,0.0855152346388702,0,0,-1.0842021724855e-19,0,0,0,-8.67361737988404e-19,-0.182629515156681,0,0,0.000856880219123897,0,0
X600690.SH,0,0,0,0,0,0,0,0.0918712299685215,0,-0.022368113355762,0,0,0,0,0.0444451682722163,0,0,0,0,0,0,0.00865076548897722,0,0,0,0,0,0,0,0,0,0.0130606518472331,0,0,0.22113153519769,-0.0272082092586114,0,0.0010611178021993,0,0,0,0,0,0,-0.141192671740684,0,0,0,0,0,0,0.0520952136464602,0.0184402969160492,0,0,0,0.161431813015076,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.296760363621259,0,0,0.0227554431058848,0,0,0,0,0,0,0,0,0,0.190367939306258,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165333024820076,0,0.103828843416885,0,0.0235471840048513,0,-0.0070763350374912,0,0,-0.0169842895794843,0,0
X600809.SH,0.0349701833928953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.106258110426332,0,0,0,-0.0746398110160771,0.267190755638658,0.0174425791421037,0,0,0,0,0,0,0,0.0386927766309947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0203729466079202,0,0,0,0,0.0176842502332407,0,0,0,0,0,0,0.0269306796770701,0,0
X600276.SH,0,0,0,-0.193237743443923,0.026937270206936,0,0,0,0,0,0,0,0,0.0749091363761794,0,0,0,0,0.0155668639789579,0.109421397545038,0.226952736522664,0.0638634202384948,0.308262700023969,0,0,0,0,0,0,-0.408841508843765,0,0,0.274102881734375,0,0,0,0,0,0,0,0.00938443886433023,0,0,0,0,0,0,0,0,0,0,-0.0862269485291477,0.0552579997993225,-0.0829980313014383,0,0,0,0,0
X000651.SZ,0,0,0,0.109143242571826,0,0,0,0,0,0.0777995872576602,0,0,0,0.00319294350374469,0,-0.110349760012214,0,0,0,0,0,0.0414819576588052,0,0,0.236329514418689,0.090358251750815,0,0,0,0,0,0,0,0,0.0431050491506685,0,0,0,0,0,0,0,0,0,0,-0.0423045030002429,0.145849156330244,0,-0.0616869742843527,0,0,0.00219917738719589,-0.0327299288129732,0.0835156758568796,0,0,-0.0361947169142962,0,0
X003816.SZ,0,0,-0.071606662272567,-0.0474178611859306,0,0,0,0,0,0,-4.33680868994202e-19,-0.0798891619145433,0,0,0,0,0,0,0,0,0,0,0,-0.268458759861801,0,0,0,0,0.00940742722035299,0,-0.0576634328031329,0.113847898689846,0.110649616445185,0,0,-0.0284301682759852,0,-0.0350763446209643,0,0,0,0,0,0,0,0,0.0856141436023178,0,0,0.00620053455202109,0,0,-0.0324987312749648,0.0229717619878451,0,0,-0.0236361737246294,0,0
X000568.SZ,0,0.877085644091029,0,0,0,0,0,0,0,0,0.0449962505218571,0,0,0,0,0,0,0,0,0.133803897441043,0,0,0,0,0,0,0,0,0.0617085376646383,0.0108832473493789,0,-0.00153099191714847,0,0.00847894669788492,0,0,0,0,0,0,0,-0.12608681172712,0,0,0,0,0,0,0.158585068305958,0,0,-0.00898900548188446,-0.0281568192977479,0,0,0,-0.0103008515262622,0,0
