,X600519.SH,X600104.SH,X000651.SZ,X000725.SZ,X002415.SZ,X002304.SZ,X000858.SZ,X600276.SH,X000063.SZ,X000625.SZ,X600690.SH,X600118.SH,X600703.SH,X600031.SH,X000100.SZ,X600271.SH,X600372.SH,X000157.SZ,X000559.SZ,X600066.SH,X000338.SZ,X002241.SZ,X002292.SZ,X600089.SH,X002475.SZ,X002236.SZ,X600741.SH,X002129.SZ,X600839.SH,X600177.SH,X601877.SH,X000547.SZ,X300124.SZ,X000568.SZ,X002465.SZ,X600435.SH,X000016.SZ,X600582.SH,X300003.SZ,X000800.SZ,X002294.SZ,X002456.SZ,X600252.SH,X002074.SZ,X000977.SZ,X002008.SZ,X300032.SZ,X000550.SZ,X600198.SH,X002276.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0,0,0,0.0670926731767543,0,0,0,0,0,0,0,0,0.080130871929733,0,0,0.0589385456156812,0.00719022539192299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175274694482627,0.107341854855528,0,0,0,0,0,0.114507604784588,0,0,0,0,0,0,0,0,0,0,0,0.0222556024213722,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.382286861959754,0,5.42101086242752e-20,0,0,0,0,0,0,0,0,0,0.103235701245711,0,0,0,0,0,0,0.395036770605227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0128365780371145,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.281928381776784,0,0,0,0,0,0.0395865961453211,0,0,0,0,0,0,0,0.0252031929731847,0,0,0,0,0,0,0.0451715360246784,0,0,0,0,0,0,0,0,0.229781197807021,0.089821067242573,0,0,0,0,0,0.0553647624163122,0,0,-0.0108022205391321,-0.0464986373189004,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.220902197369444,0,0,0,0,0.0403237141370945,0.0757399099191393,0.19973830212714,0,0,0,0,0,0,0,0.0249923799718581,0,0,0,0,0,0,0,0,0,0,0,0.0246563951741608,0.0360861945173056,0,0,0,0,0,0,0,0,0.0102416708090123,0,0,-0.00748025082072961,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0398285149075304,0.182698120024505,0,0,0,0.121490076615554,0.0549280591153388,0,0,0,0,0,0,0,0.124000018367216,0.0419809640598725,0.0275123872044822,0.139554641306745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.214408552032747,0,0,0,0.00207208821483632,-0.000565035858600052,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0.0237351081837774,0.0443658052464316,0,0,0.140541165816139,2.16840434497101e-19,0,0,0,0,0,0.248816492160137,0,0,0,0,0.114550987460076,0,0,0,0,0,0,0,0,0.0457732508449323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00789817023889123,-0.0130192975888633,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.198572649178707,0,0,0,0,0,0,0.279082619274016,0,0,0,0,0,0,0,0,0,0,0,0,0.0232153821050947,0,0,0.0596279502040821,0.0482946036172727,0,0,0,0,0,0,0,0,0,0,0,0,0.0140389093094224,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.18346366314722,0,0,0,0,0,0,0.265151021204871,0.0141464293509195,-0.0240209573801079,0,0,0,0,0,0,0,0,0,0,0.0424775340690274,0,0,0,0,0,0,0,0,0,0,0,-0.0163995210142535,0.297325030368233,0,0,0,0,0,0,0,0,0,0,0,-0.0132073105564497,0.0250212241204118,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0562523674506666,0,0.22171464042677,0,0,0,0,0,0,0,0,0,0,0.0161583662042915,0.147915586662184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.25923021714638,0,0,0,-0.0232216348111355,0,0,0,0,0,0
X600066.SH,0,0.234279708894428,0,0,0,0,0,0.106949203678016,0.061517658457676,0,0,0.14474330803299,0,0,0.320071811240826,0,0,0,0,0,0,0,0,0.116745378383712,0,0,1.73472347597681e-18,0,0,0,0,-0.0289669638290423,0,0,0,0,0,0,0,0,0,0,0,0,-0.168197098187925,0,0.0981477951377595,0,0,0,0,0,0,0,0,0,0,0,0
X000338.SZ,0,0,0.00731372440227352,0.0182414649586508,0,0,0.188987641793357,0,0,0.050922334167306,0,0,0,0.0426580814033265,0,0,0.103678270321817,0.124918824533068,0.0336778996385081,0,0,0,0,0,0,0,0.126468881887083,0,0.0100519014636387,0,0,0,0,0,0,0,0,0,0,0.106478943109513,0,0,0,0,0,0,0,0,0.0986485143484447,0,0,0,0.0176237135699692,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0.245904004678141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0543122760438914,0,0,0,0.0103015613168654,0.212605256653767,0,0.0617929323993039,0,0,0,0,0,0,0,0.20434559280227,0.0154360464024798,0,0,0,0,0,0,0,0.0324053775413501,0.00284338834158377,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.467916893129592,0.0110516564425675,0,0,0,0,0.0319741206057194,0,0,0,0,0,0,0,0,0,0,0,0.0148327714199195,0,0,0,0,0,0,0,0,0,0,0,0,0.0360184041064795,0,0,0,0,0,0.184563994783211,0,0,0,0,0,-0.0158003952974445,0,0,0,0,0,0,0
X002475.SZ,0,0,0.065709816183472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287522868434381,0.166213873160899,0.0431219727606596,0,0,0,0,0,0,0,0,0,0,0,0,0.13522841803128,0,0,0,0,0,6.93889390390723e-18,0.0757976182261648,0,0,0,0,0,0,0,0,0,0,0,0.0210685610853509,0,-0.0559928809232708,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0.0777498459837477,0,0,0,0,0,0,0,0.0957431549523024,0,0,0.0980352833379353,0,0,0.0457940573624856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0406404344070838,0.208818370437537,0.00304577403459549,0,0,0.161270154465767,0,4.33680868994202e-19,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.263545020576829,0,0,0,0,0,0,0.036243626009972,0,0,0.13361492159535,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0.0113190046193248,0,0,0,0,0,0,0.262393105615146,0,0,0,0,0,0,0,0.121937487447961,-0.0182558896015844,0,0,0,-0.00830498290254697,0,0,0,0,0,0
X002129.SZ,0,0.0701737173012103,-0.27904290353039,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115464263711365,0,0.178369129443232,0.0139138971225573,0,0,0,0,0,0,0,0,0,0,0,0.140888638983717,0.232513511113758,0,0.0612095804243694,0,0,0,0,0.0858469325378595,0,0,0,0,0,0,0,0,0,0,0,0,-0.0168652594041353,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0,0,0,0,0,0.224915673030727,0,0,0.0651031234570492,0,0,0,0,0,0,0,0,0,0.00306716940457999,0,0,0,0,0,0,0.212025542027724,0,0,0,0,0,0,0.160513767805643,0,0,0,0,0,0,0,0,0,0,0,0,0.0746070619511005,-0.0820332712224548,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0.0522293763781143,0,0,0,0,0,0,0,0.0290191664141257,0,0,0,0,0,0,0,0.0679247302124034,0,0,0,0,0,0,0,0,0,0,0,0.0840082909941901,0,0,0,0.308833735828693,0,0,0,0,0,0,0,0.0686187828823962,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24295285153131,0,0.0810814488213594,0,0,0,0,0,0,0,0,0,0.0930780512887647,0,0,0,0,0,0,0,0,0.0845537626248024,0,0,0,0,0,0.0216708422834296,0.0869486060719744,0,0,0,0,0,0,-0.0237075508429092,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0.107511212581483,0,0,0,0,0,0,0.260029306799988,0,0,0,0,0,0.0368141910005881,0,0,0,0,0,0,0,0,0,0.102306067429951,0,0,0,0,0,0,0.0744455378909293,0,0,0,0,0,0,0,0,0,-0.0789181899390159,0.0678472880146378,0,0,0,0,0,0
X000568.SZ,0,0,0,0.117540898147418,0,0,0.434601244068523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0336720731761238,0,-0.00202745995618807,0,0,0,0.174212086716354,0,0.129872342031541,0,0,-0.0854587374974763,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0.00215474113610776,0,0,0,0.16917610322712,0,0,0.343391509626684,-0.080934335238843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171847771398557,0,0,0,0.0677922694479222,0,0,0,0,0,0,0,0,0,0.0995575515532741,0.0124889930510236,0,0,0,0,0,0,0,0.00672316057042698,0,0,0,0,0,0,0
X600435.SH,0,0,0,0,0,0,0,0,0.0366531516463464,0,0,0.544546029756075,0,0,0,0,0.092317783022978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125619016309685,0,0,0.00593031795535512,0,-0.14173983356197,0,0.0287096213926771,0.0119687122905246,0,0,0,0.00505532827917647,0,0,0,0,0,0,0,0,-0.00142501363757453,0,0,0,0,0,0
X000016.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579967591202482,0,0,0,0,0,0,0,0.065549446010977,0,0,0,0,0,0,0,0,-0.134903806417152,-0.0731612212296264,0.0602550781932456,0,0,-0.0872019916484729,0,-0.0167467224347989,0,0,0.019095111068277,-0.0276171979756067,0,0,0,0.0472706779551194,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0522574591369005,0,0,0,0,0,0,0,0.216180818127441,0,0,0.0774554068354755,0.0244730080902821,0,0,0.192074846800489,0,0,0,0,0,0,0,0.0379475815527315,0,-0.000213709438200791,0,0.0476031779308296,0.192734111842146,0,0,0,0,0,0,0.0260798455635211,-0.0204115431253979,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147500937949906,0,0,0,0,0,0,0,0.0693402395231819,0,0,0,0,0,0,0.0409906042245995,0,0,0,0,0,0.0503820828880394,0,0,0,0,0.0217714940084754,0.110424085933109,0.0648817931451313,0,0,0,0,0,0,0.141307551655972,0,0,-0.0222541052903245,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241004696341586,0,0,0,0,0,0,0,0.0184619611821889,0,0,0,0,0,0,0.0248548873053003,0,0,0,0,0,0,0,0,0,0.0123993297144732,0,0,0,0.0373456991600752,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.013349515430827,0,0,0.242199534773481,0,0,0,0.09405551079467,0.0322950835485002,0,0,0,0,0,0,0,0,0,0.0504556766659658,0,0.0492814622270959,0,0,0,0,0,0,0,0,0,0,0,0,0.166019149845573,0,0,0.111669670613496,0,0,0,0,0,0,0,0,-0.00305204861314132,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228394477984768,-0.110714775544206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0903870874089477,0.581319309689715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.034463616743534,0,0,0.0210755740579436,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0.00605672462714457,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.352143786851765,0,0.0870449903087582,0.211479200599199,0,0,0.0418614725929835,0,0,0,0.0207088923618689,0,0,0,0,0,0,0,0,0,0,0,0,0.055235952516687,0,0,0.0132891762690831,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0.0197165611935386,0,0,0,0,0,0,0.0506561747606115,0,0,0,0,0.0187828799241253,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.397574851006665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0226256754991362,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.154482943623825,0,0,0.190115948042234,0,0,0,0,0,0,0.175950586408528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158772425999972,0,0,0,0,0,0,0,0,0,0,0,0.0283646599677945,0,0.0406406820848863,0,0,-0.00414730778293111,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.108194304649882,0.0482351139441751,0,0,0.112053609411826,0,0.0616108459954571,0,0,0.128177176062532,0,0.138890457931155,0,0,0,0,0.0578760717724314,0,0.0244718580409338,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0.140900017467342,0,0,0,0,0,0,0,0,0,0,0.166923920994297,0,0,0.0236232646848171,0,0,0,0,0,0,0
X300032.SZ,0,-0.0315079246641443,0,0,0.161703254960337,0,0,0,0,0,0,0,0,0,-0.0072824707880389,0,0,0,0,0,0,0,0,0,0.0114481434367993,0,0,0,0,0,0,0.300891678196694,0,0,0,0,0,0,0,0,0,0,0,0.0786028051736854,0.107134302091216,0,0,0,0,-0.0108669875443663,0,-0.00168282105693705,-0.00591574255324632,0,0,0,0,0,0
X000550.SZ,0,0,0,0,0,0,0.104974125522039,0,0,0,0,0,0,0.110336508750134,0.259585227339974,0,0,0,0,0,0,0,0,0,0,0,0.0688449854786356,0,0,0.0192572750858739,0,0,0,0,0,0,0,0,0,0.0677218646314591,0.237558807538509,0,0,0,0,0,0,0,0,0.130462776681701,0,0,-0.0190238624889795,0,0,0,0,0,0
X600198.SH,0,0,0,0,0,0,0,0,0,0,0,0.205681506297916,0,0,0,0,0.0151086926066002,0,0.132846177104514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0165250802485879,0,0,0,0,0,0,-0.00941820355750314,0,0,0,0,0,0,0
X002276.SZ,0,0,0,0,0,0.21798390515499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,-0.0376018668128767,0,0,0,0,0.0941609952457323,0,0,0,0,0,-0.20468028330008,0,0,0,0.416251022103718,0,0,0,0.319373964943184,-3.46944695195361e-18,0,0,-0.0083676469130669,0.0261305609606408,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0.109440200009721,0,0,0,0,0,0,0,0,-0.0768223882742274,0,0,0,0,0,0,0,0,0,0,0,0.0420513036575457,0,0,-0.00326115278660677,0.152486529127562,0,0,0,0,0,-0.139106917728974,-0.220171634873354,0,0.00945953405442455,0,0,0,-0.103873335896577,0,0,0,0,0.122321303627491,0,0,0,0.0338663671421126,-0.0318652520642281,-8.67361737988404e-19,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.259195675991181,0,0,0,0,0,-0.510170889276544,0,0,0,0,0,0,0,0,0,0,-0.748139593762649,0.379346433116016,-0.446495370809559,0,0,0,0,0,0,0,-0.819028732020508,0,0,0,0,0,0,0.509568977799152,-0.995965117713226,0,1.08754909227407,0,0,0,-0.0203819673284631,0,0,0.304108063395284,-0.775249799703146,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.548061227966139,0,0,0,0,0,0,0,0.119696743294551,0,0,0,0,0,0,0,0,0.156387078072341,0,0,0,0,0,0,0
RealEstate_excess,0,-0.31928132563252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.239195756999327,0,-0.0452436405112919,-0.246151515546241,0.0884466020808033,0,0,0,-0.152436970216067,0,0,-0.0562641656502525,0,0,0,0,0,0,0,0.31758411456512,0,0,0,-0.0197520501823376,0,0,0,0,0,0
MKreturn,0,0,-0.237094497971713,0,0,0,0,-0.263226989221906,0,0,0,0,0,0,0,0,0,0,0.0571477757793286,0,0,-0.0432857144825086,0,0,0,0,0,0,0,0,0,0.119084817111989,0,0,0,0,0,0,0,0.187462313016407,-0.0101019857057671,0,-0.0174824777016624,0,0,0,0,0,0,0,0,0,-0.0223455675920283,0.0268946388495025,0,0,0,0,0
MKvol,0,0,0,0,-0.00130543049930555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00037716315550573,0,0,0.000839129881175009,0.000144296112510446,0,0,0,0.127067657528416,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00312736355478639,0,0,0.0217030850576146,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0.00038771428450742,0.00610196824662414,0,0,0,0,0,0,-0.000751259998077012,0,0,0,0,-0.00739338067958375,0,0,0,0,0,0,0,0.00373121058245653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0125232591311819,0,-0.00761653355450019,0.00259064743348683,0,0.0124743083057283,0.00207862762032213,-0.00492764491299109,0,0,-0.0360150679534361,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00106099541575892,0,0,0,0,0,0,0,0,0,0,0,0,-0.0032530683782297,0,0,0,0,0.00444448640555257,0,0,0,0,0,0,-0.0075225769221723,-0.00638564087782259,-8.46488006211742e-05,0,0,0,0,0,0
