,X600519.SH,X000858.SZ,X000651.SZ,X600104.SH,X002415.SZ,X600276.SH,X002304.SZ,X000063.SZ,X000725.SZ,X000568.SZ,X002475.SZ,X600690.SH,X600031.SH,X000338.SZ,X600741.SH,X000596.SZ,X600703.SH,X601877.SH,X000661.SZ,X002236.SZ,X600809.SH,X000100.SZ,X600271.SH,X300003.SZ,X300124.SZ,X000625.SZ,X300142.SZ,X600487.SH,X002008.SZ,X002007.SZ,X000157.SZ,X000977.SZ,X002506.SZ,X002241.SZ,X600498.SH,X600776.SH,X002179.SZ,X002456.SZ,X600177.SH,X600066.SH,X300146.SZ,X600522.SH,X600867.SH,X000050.SZ,X002371.SZ,X600566.SH,X600183.SH,X600089.SH,X002129.SZ,X002180.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002475.SZ,0,0,0,0,0,0,0,0.0134440232251932,0,0,0,0,0.0789291759068296,0,0,0,0.153597620643866,0,0,0,0,0,0,0,0,0,0,0,0.0329698804789628,0,0,0,0,0.0216598867812554,0,-0.0664805564056927,0,0.202367218379972,0,0,0,0,0.0258302514797166,-4.33680868994202e-19,0,0,0.0589785087677922,0,0.1170039101363,0,0,0.0477061403863362,0,0,0,0,-0.0568720706015208,0,0
X600690.SH,0,0.247771676300784,0,0,0,0,0,-0.00683355897270854,0,0,0,0,0,0.0362009773021128,0.139090439110783,0,-0.01198046955452,0,0,0.144330329510654,0,0,0,0,0.0483893366815147,0.00837710851882426,0,0,0,0,0.172398810194625,0.011707066901182,0,0,0,0,0,0.105593385913719,0,0,0,0,0,-0.0582465473299961,0,0,0,0,0,0,0,0,-0.0561980569123146,0,0,0,-0.00868373145140504,0,0
X600031.SH,0,0,0.329321536438258,0,0,0,0,0,0,0,0,0,0,0.182304238932533,0,0,0,0,0.0429140188783185,0.00939626542585625,0,0.000961939385341644,0,0,0,0.0886042638240875,0,0,0,0,0,0,-0.0752606325167205,0,0,-0.00322516885990864,0,-4.33680868994202e-19,0,0,0,0,0,0,0,0.222857471488982,0,0,0,0,0,0,0.0763271628811987,0,0,0,-0.0421116350257535,0,0
X000338.SZ,0,0,0,0.0539146536016329,0,0,0,-0.0584909666039087,0,0,0,0,0.432445718852806,0,0.288124453152169,0.140828131541707,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0.092859183141301,0,0,0,0,0,0,0,0,0,0,0,0,0.016670024479176,0,0,0,0,0,0.0492008251575256,0,0,0,0,0,-0.0964298010516762,0.135944067322466,0,0,0,-0.00114735067784474,0,0
X600741.SH,0,0,0.200099750763541,0.421883645427851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0490022369742219,0,0,0,0,0,0.0470677049556229,0,0,0,0,0,0,0,0,0.0228993580742863,0,0,0.0322498674905564,0,0,0.100774018293487,0,0,0.216296395477752,0,0,0,0,0,0.0178193315026835,0.0295971759766585,0,0,0,0,0,0
X000596.SZ,0,0.235425119825226,0,0,0,0,0,0.035189037808813,0,0,0.0374621533155192,0,0,0,0,0,0,0,0,0,0.258748685648595,0,0,0,0,0,0.0399937801505376,0,0,0,0,0,-0.0234830552021624,0.0360381107280697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0445628302167099,0.0220579117720635,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0.12469563264298,0,0.0536861874002515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28088006321813,0,0.0889363720453936,0,0,0,0,0,0,0,0.0180184579169518,0,0.272755443766365,0,0,0,0,0,-0.0261560772094373,0.0398419927521772,0,0,0,-0.0457842118560599,0,0
X601877.SH,0,0,0,0,0,0,0.076135301726776,0,-0.0821498085029958,0,0,0,0,0,0.0570280196231975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835422048000825,0,0,0,0,0,-0.0177926588965185,0,0.25760174193297,0,0.0763057814067654,-0.141277229932192,0,0.0194960673325393,0.0937344964279244,0,0.116278021163384,0,0,0,0,0,-0.0368502439863627,-0.0600821601027775,0,0,0,0.0351535655257424,0,0
X000661.SZ,0,0,0,0,0,0.00564968298777326,0,0,0,0,0,0,0.14684867577375,0,0,0.0701796795018294,0,0,0,0,0.178028407177335,0,0,0,0,0,0,0,0,0,0,0.015502506958898,-0.0529845145556009,0,0,0.0126895826568729,0,0,0,-0.0090085672256791,0,0,0,0,0,0.0921129941725094,0,0,0,-0.0451786324922509,0,0,-0.0345286704799845,0,0,0,-0.00425758117168243,0,0
X002236.SZ,0,0,0,0,0.165527122579132,0,0,0,0.0447606747527175,0,0,0,0,0.0132071381687179,0.00589983897683652,0,0,0,0,0,0,0.00392214123380049,0,0,0.0799577358660145,0.0831466233037393,0,0,0,0,0,0,0,0,0,0.0228000303232305,0,0.131877500591736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000824853616503497,0,0,0,0.0178206831758579,0,0
X600809.SH,0.0193460493537658,0.231643607895745,0,0,0,0,0.085623178240964,0,0.00554838086852752,0,0.0772579327407042,0.107175004944439,0,0.184627585207846,0,0.152999108208983,0,0,0,0,0,0,0,0.101343314055793,0,0,0,0,0,0,0,0,0,0,0,-0.0263350620127544,0,0,0,0,0,0,0,0,0,0,0,0,0.0124171425133357,0,0,-0.00757774826839005,0.00511523052798664,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0.0562622374624987,0,0.134837768363108,0,0,0,0.0280569535994702,-0.0554913093741068,0,0.0829475327230755,0,0,0,0,0.050729951146852,0,0,0.23806260501677,0,0,0,0,0,0.0961300712347132,0,0,0,0,0,0.00112589757881728,0.35639895311707,0,0,0,0,0.0305320002675388,0,0,0,0,0,0,0,0,0,0,0,0,0.00264222822825352,0,0
X600271.SH,0,0,0,0,0,0,0,0.0149322373996571,0.218501691640426,0,0,0,0,0.111521890118603,0,0,0,0,0,0,0,0,0,0.310089718125376,0,0,0,0,0,0,0,0.0933086247628354,0,0,0,0,0,0,0,0.0244292994518762,0,0,0.033377447420836,0,0,0,0,0,0.0536612897960928,0,0,0,0.0312796682693834,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.190418991267551,0,0.141705324586528,0,0,0,0,0.0217494249954817,0.00942845018170946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192997966489784,0,0,0,0,0,0,0,0,0.00398042818795559,0,0.0974557915393399,0,0.0167452123543143,0.0737220929938417,0,0,0,0,0,0,0,0,0,0,0.0153780053536532,0,0
X300124.SZ,0,0.0610899311636331,0,0,0,0,0,0.00734401336293752,0,0,0,0,0,0,0,0,0,0,0,0,0.0166876468139053,0.229091865221466,0,0,0,0,0,0,0,0,0,0,0,0.0164514096983789,0,0.102784961843107,0,0,0,0,0,0,0,-0.0404308640779065,0,0,0,0,0,0,0,0,0.0263727207714812,0,0,0,0.0427385627894416,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0.230418019676483,0,0,0,0.144496625834917,0.0859831862986945,0,0,0,0,0,0,0.38474628421116,0.0497443636358244,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0,0,0,0,0,0.0563550475138998,0,0,0,0,0.0541048548514082,0,0,0,0,0.0491702774030158,-0.0325147592100606,0,0,-0.0544424242099553,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0.114438869779868,0,0,0,0,0.0434341661588645,0,0,0,0,0,0,0,0,0,0,0.107413766163362,0,0,0,0,0,0,0.0784475488332482,0,0,0,0.00273830431825922,0,0,0,0,0,0,0,0,0,0,0,0,0.0830687849687865,0,0,-0.0117881993825084,0.0034406408082656,0,0,0,-0.0296773883714558,0,0
X600487.SH,0,0,0,0,0,0,0,0.0694859524245337,0.0422348774061962,0.118904255045161,0,0,0,-6.93889390390723e-18,0.0195703305751081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0912094154204678,0,0,0,0,0,0.383476065230218,0.0196733437167488,0.0290707033500406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0.0665117079711884,0,0,0.182747199039525,0,0,0,0,0,0,0,0.104591916291304,0,0,0,0,0,0,0.039060971383398,0,0,0,0,0.0693904714765456,0,0,0,0,0,0,0,0,0.0810707237976725,0,0,0,0.0539998633605016,0,0.0801654352760322,0,0,0,0,0,0,0,0,0,0,0,-0.0258363564851594,0,0,0,0,-0.000442274704871971,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0.265136367788627,0,0.0712518280861091,0.145397021777221,0,0,0,0.153136755441046,0,0,0.158726440413735,0.0233561572386993,0,0,0,0,0.00205327305805996,0.141594569065118,0,0,0,0,0,0,0,-0.0441421462413116,-0.0303220912585473,0,0,0,0,0,0,-0.0432716072060031,0,0.0347925442025396,0,0,0.0226459040396724,0,0,-0.000874372822611536,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.031802834602423,0,0,0,0,0,0.150443941681935,0.0196177656423342,0.160966241666804,0.0280232878852193,0,0,0,0,0,0,0,0,0,0,0.120374858860871,0,0,0,0,0,0.0871367195822561,0,0,0,0.0358139677618868,0,0,0,0.0221275381778201,0,0,0,0,0,0,0,0,0,0,0,0.00123286635970731,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0.110809303156575,0,0,0,0,0,0,0,0,0,0,-0.0232058812406198,0,0,0.0388701526976669,0.389588872544295,0,0.214026694045472,0,0,0,0,0,0,0,0,0,0,0.192596634113666,0,0.0276868177153539,0,0,0,0.0423060331875146,0,0,0.0770099566128047,0,-0.0130904556216559,0,0,0,0,-0.00967626358659278,-0.127099116697097,0,0,0,-1.73472347597681e-18,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241042253597471,0,0,0,0.0851125824529256,0,0,0.0033169672062256,0,0,0,0,0,0,0,0,0,0.149958894199128,0,0,0,0,0,0,0,0,0,0,0.10393034345957,0.0241098459676871,0,-0.0154193965907196,-0.161952652148584,0,0,0,0.0630393515535515,-0.0679255027229881,0.0941328966047027,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0.102490922686199,0,0,0,0,0,0,0,0,0.161443785584752,0,0.0314215285269491,0.0855286401133499,0,0,0,0,0,0,0,0,0,0,0,0.21756956298824,0,0,0,0,0,0,0,0,0,0,0,0.0558432603172948,0.0195040977627494,0,0,0,0,0,0,0.0003406025936922,-0.0771733751025215,0,0,0,0,0,0
X600498.SH,0,0.0160027177004481,0,0,0,0,0,0.241043499574513,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0715013800447788,0,0,0,0,0,0.241641341702171,0.060840392884142,0,0,0,0,0,0,0.0161926330459155,0,0,0,0,0,0,0,0.0133316180641894,0.0251983539978102,0,0.0227788864799741,0,0.103867630061951,0,-0.0248564631190882,2.16840434497101e-19,0,0,0,0,0,0,0
X600776.SH,0,0,0,0,0,0,0,0.44695165959631,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0.0152318669950494,0,0,0,0,0,0,0,0,0,0,0.463199718140542,0,-0.33427012823745,0,0,0,-0.34318533724807,0,0,0,0,-0.0690736034177735,0.423008966195765,0,0,0,0,0,0,0,0.0482093764975152,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0.106138652171801,0,0,0,0,0,0,0.115567476603891,0,0.198926078015793,0,0,0,0,0.169019851596879,0.0105093381744003,0,0,0,-0.163263511532606,0,0,0,0,0.0277043675605331,0,0,0,0,0,0,0.208331945021599,0,0,0,0,0,0,0,0,0,0,0,0,0.0177306799535647,-0.00796609304065228,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0.0569881761754026,-0.114906120165715,0.198008661038814,0,0,-0.064266564253175,0,0,0,0,0,0.0241111775624845,0,0.0440775770999723,0.202556180015601,0,0.192489813298583,0,0,0,0,0,0,0,0,0.0562426671885066,0,0,0,0,0,0.155769844000306,-0.252505714739756,0,0,0.161234335441461,0,0,0,0,-0.0416617620772392,0,0,-0.0517170149260427,0,0,0,0,0,0,0
X600177.SH,0,0,-0.0805280547113223,0,0,0,0,0,0,0,0,0,0,0.114302047269052,0,0,0,0,0,0,0,0.188788552886085,0.137935874801998,0,0,0.0415126955579864,-0.168555710952244,0,0,-0.0240975374469204,0,0,-0.0100256133084255,0,0,0,0,0,0,0,0,0,0.255668888856159,0,0,0,0,0,0,0,0,0.031913445529756,-0.0391515804437896,0,0,0,-0.0411204027158167,0,0
X600066.SH,0,0,0,0,0,-0.0801915565972481,0,0,0.260611455134344,0,0,0,0,0,0,0,0,0.356014447503461,0,0,0,0,0.14016038996208,0,0,0,0,0,0.0227318673524505,0,0,0,0,0,0,0,0,0.0582526949421912,0,0,-0.0520900317345719,0,0,0,0,0,0,0,0,0.125412163264206,0,-0.0244204964292589,0.0339715397304613,0,0,0,-4.33680868994202e-19,0,0
X300146.SZ,0,0,0,0,0,0,0.0686583884732675,0,0,0,0,0,0.0646120195094456,0,0,0.0186623798629426,0,0,0,0,-1.38777878078145e-17,0,0,0,0,0,0,0,0,0.258234934534236,0,0,0,0,0,0.038473177013129,0,0,0,0,0,0.0848499032083127,0.14108335128823,0,0,0,0,0,0,0.0148950470343179,0,0,0.015769778701294,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0.0511049970205087,0,0.0877865505397963,0,0,0,0,0.00403641889111869,0.113632875996162,0,0,0,0,0,0,0,0.0784543830413802,0,0,0,0,0,0.0776566320960144,0,0,0,0.0339042739950033,0,0,0,0.01134582825472,0,0.00233601423469542,0,0,0.0140309149490537,0,0,0.0328409216835095,0.105288197128106,0,0,0,0.000268933661559742,0,0,0,0,0,0,0,-0.0017348115870655,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0555012807376624,0,0,0.201404626338106,-0.0896510826194045,0,0,0,0,0,0,0,0,0.174204851804981,0.307500655057734,0,0,0,0.0862703969454008,0,0,0,0,0.0972978160175524,0,0,-1.0842021724855e-19,0.0571002877188111,0,0.0710258052169736,0,0,0,0,0,0,0
X000050.SZ,0,0,0.0491013774890285,0.214194405278819,0,0,0,-0.0476839822189587,0,0,0,0,0,0.157361939571833,0,0,0,0.191534314831223,0,-0.0916992227097853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425902795983193,0,0,0,0,-0.257130732252176,0,0,0,0,0,0,0,0.228891664741499,0,0,-0.0212990356336282,0,0,0.205210523515723,0,0.121953217729429,0,0
X002371.SZ,0,0,0,0,0,0,0,1.38777878078145e-17,0,0,0.066848501932372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0144698250535415,0.0489144709439014,0,0,0,0.419849632779463,0,0.104761713678173,0,0,0,0,0,0,0,0,0,0.0245741948876555,0,0,0,0,0.152227643729326,0,0,-0.0348445760786418,-0.12751856814535,0,0,0,0,0,0
X600566.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.145151724058878,0,0,0,0,0.216192134629517,0,0,0,0.0266594794511959,0,0.187340319237791,0,0,0,0,0,0,0,0,0,0,0,-0.127677041419818,0,0,0,0,0,0,-1.73472347597681e-18,-0.0674267807246718,0,0,0.234451517710726,0,0,0,-0.0136445503735139,0,0,0,0,0,0.0232815477360303,0,0
X600183.SH,0,0.0875703418675024,0,0,0,0,0,0,0,0,0,0,0.0620974192435877,0,0,0,0,0,0,0.0214880764789665,0,0,0,0,0,-0.0179212830273124,-0.0239852675367605,0.103816572322299,0,0,0,0,0,0.103378744524716,0.22135684326166,0,0,0,0,0,0,0,0.0979015391623727,0,0,0,0,0,0,0,0,-0.0348266501615119,0.0259418720402326,0,0,0,-0.00533126816290973,0,0
X600089.SH,0,0,0,0,0,0,0.10555603345076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120161644339823,0,0,0,0,0,0.0850642385761393,0,0,0,0.01323161731797,0,0,0,0,0,0,0,0,0,0,0,0,0.0397727938285848,0,0,-0.0320786606642359,0,0,0,0,-0.0145515859851027,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.087680723134229,0.333122533675735,0,0,0,0,0,0,0.112555570609609,0,0,0,0,0,0,0,0,-0.06556089632219,0,0.15880243092718,0,0,0,0,0.0097000814564267,0,0.293964032936518,0,0,0,0,0,0,-0.0906002238706653,0,0,0,0,0.0799214559655158,0,0
X002180.SZ,0,0,0,-0.0870843495558364,0,0,0,0,0,0,0,0,0,-0.0815498105141265,0,0,0,0,0,0,0,0,0,0,-0.000469907763408514,0,0,0,0,0,0,0,0,0.088330692356866,0,0,0,0,0,0,0,0,0.0438493059576833,0.0236654157338428,0.210616010901442,0,0,0,0.0947312204828731,0,0,0,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118563657559417,0,0,0,0,0.104851578554623,0,0,0,-0.238768282589175,0,0,0.111378441718529,0,0,0,0,0,-0.146080990762357,0,0,0,0.101997908493307,0,-0.202204725190725,0,0,0.0318983917327904,0,0,0,0,0,0,0,-0.0553876518465205,0,0,-0.0800174680603231,-0.131403333674635,0,0,0,0.0551926408692267,0,0
Slope,0,0,0,0,0,-0.198731419740863,0,0.17699877634051,0,0,0.30671707071663,-0.414813139122449,0,0,0,0,0,0,0,0,0,-0.14764906663521,0,-0.465271095266495,0,0,-0.449651054478068,0,0,0,0,0,0,0,0,-0.00452151756459401,0,0,0,0.233324863773968,0,0,0.179191987756393,0,0,0,0,0,0.238399866711345,0.355305571853408,0,0,0.945312051104399,0,0,0,0.705578553202545,0,0
TED,-0.200946565217295,0,0,0,0,0,0,-0.0600057992934326,0,0,0,0,0,-0.14987682340675,0,0,0,0,0,0.370358497990447,0,0,0,0,0,0,0,0,0,0,0,0,0.0537150239191309,0,0,0.182409250452074,0,0,0,0.128854875385727,0,0,0,0,0,0,0,0,0,0.10200551198815,-0.302066088748158,0.344539834261958,0,0,0,0,-0.631948814909696,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0556096918372385,0,0,0,0,0,-0.0663579494368596,-0.0381490650631023,0,0.0185467328331346,0,0,0,-0.0384829201199919,0,0,0.00765371411812707,0,0,0,-0.061593140615934,0,-0.0701773374897427,0,0,0,0,0,0,0,0,0,0,0.0104816330009704,-0.0282918070373254,0,0,0,0,0,0,0,0.0315867035350105,0,0,-0.015078701801125,0.0497136508482827,0,0,0,-0.031298788867859,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0403808332823824,-0.08126697725002,0,0,0,0,0,0,0,0,-0.142288440602553,0,0,0,0,0,0,0,0,0,0,0.0762426728020863,0,-0.0422988619621991,0,0,0,0,0.0183638398309306,0.0572080949060375,0,0,0,0,0,0,0,-0.0170162214537242,-0.0236746603034637,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00242478696326502,0,0,-0.000915903211089952,0,-7.37514229079526e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00180156790687941,0,0,-0.00221708744726886,0,-0.00197072268258326,0,0,0,-0.00183118865825595,0,0.00017691826072842,0,0,0,0,-0.000348518483161725,0,0,0.000743235442994582,0,0,0,0,0.0171913186096883,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0370042277236452,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0.197986695603268,-0.178470891786035,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0.00556505406511663,0,0,0,0,0,0.00665280482368379,0,0,0,0,0,0,0,0,0,0,0,0.00664534708511882,0,0,0,0,0,-0.0074801184437082,0,0,0,0,0,0,0,0,0,0,0,-0.000214405273694393,0,0,0,0,0,0,0,-0.00992786957746633,0.00434080827457655,0,0,0,-0.0530085764804024,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.00312615299467974,0,0,0,0,0.0014309994445324,0,0,0,0,0,0,0,0,0,-0.00727896338919785,0,0,0,0,0,0,-0.0026331608550707,0,0,0,0,0,0,0.00440422287843228,0.000945659570761654,0,0,-0.00121606162308334,0.00405025947481908,0.0078841522856298,0,0,0,0.00421578286857324,0,-0.00340835791814162,0.00434356478369835,0,0,0,-0.000993600971827008,0,0
