,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600690.SH,X600104.SH,X600276.SH,X000651.SZ,X300124.SZ,X300014.SZ,X002371.SZ,X600031.SH,X002129.SZ,X000725.SZ,X002241.SZ,X003816.SZ,X000625.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X601877.SH,X300142.SZ,X600741.SH,X002074.SZ,X000661.SZ,X600460.SH,X600522.SH,X002180.SZ,X000733.SZ,X000100.SZ,X600702.SH,X600884.SH,X000157.SZ,X000799.SZ,X002236.SZ,X601799.SH,X600584.SH,X000800.SZ,X600563.SH,X002414.SZ,X600372.SH,X600183.SH,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0,0,0,0,0,0.136667207871316,-1.38777878078145e-17,0,0,0,0,0,0,0.166062418376988,0,0,0,0.175900593713572,0,0.0549780511047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0058396722717169,0,0,0,0,0,0,0.0226144415238485,0,0,0,0,0.0923283586492616,0,0,-0.0304544481824228,-0.0126036513789641,0,0,0,0,0,0
X300124.SZ,0,0,0,0.117764838293892,0,0,0.19315608151128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119143165268072,0,0.0644555383502162,0,0,0,0,0,0.133402835131064,0,0,0,0,0,0,0.0904089239704335,0,-0.00341627097156853,0,0,0,0,0,0,0,-0.0701111786008704,0.00838905622684827,-0.105847498708555,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0258551165924525,0,0,0,0,0,0,0,0.0171917965244314,0,0,0,0,0,0.0647424109154141,0,0.0601174857882326,0,0,0.223449944201156,0,0.165386692851973,0.0980484752266847,0,0,0,0,0,0,0.116569955833722,0,0,0,0,0,0.117480126420246,0,0,0,0,0.033916496544877,-0.122571422190511,0,0,0,0,0,0
X002371.SZ,0,0,0,-0.0378487527484212,0,0.0196559766112691,0,0,0,0,0,0,0,0,0,0,0,0.13099557511542,0,0.0135901047157026,0,0,0,0,0,0,0,0,-0.0122397767857306,0.140686801115893,0,0,0,0,0,0,0,0,0.407019003836403,0,0,0,0,0,0,0.169389440285339,0,0,0,0,0,0,0.178825302436805,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.146833696968534,0,0,0,0,0,0,0,0.067905933790783,0,0.0320176206183199,0,-0.026946300219718,0,0.161109824360961,0.0128461551633459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.488520773685308,0,0,0.070896140800771,0,0,0,0,0.00838363113822318,0,-4.33680868994202e-19,0,0.0155893773426897,0.00834038827679608,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.252551360081114,0.103323189476166,0,0,0,0,0,0,0.106052920172567,0,0,0,0,0.175804983574139,0.0879831373221691,0.134136028647236,0,-0.0726770998101005,-0.231794998792342,0,0.0384637243589987,0,0.0301191591067926,0,0,0,0,0.11220415383352,0,0,0,0,0,0,0,0,0,0,0.0214527811617211,0,0.0329793900323164,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0.023525037819823,0,0,0.0504286128646802,0,0,0,0,0,0,0,0,0,0,0,0.137574815955774,0,0,0,0,0.14001183498854,0,0,0,0,0,0,0,0,0,0,0,0,0.00520017595639739,0,0,0,0,0,0,0,0.18333567056323,0,0.0892217533195291,0,0,0,0,-0.00582467886181658,-0.0229477148741374,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0.538634901669323,0,0,0,0,0,0,0,0.118426833089411,-3.46944695195361e-18,0,0,0,0,0,0,-0.108905011245375,0,0,0,0.0578312570126495,0,0.172901667828,0,0.15555047389785,0,0,0.0205284011652567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113334619877804,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0.0332295480304751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.222871663620992,0,0,0.0447639769141815,0,0,0,0.00506369212073091,-0.0373344434881289,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0278672799437993,0,0,0,0,0,0,0,0,0,0,0.547080870852,0,0,0,0.0147804060718034,0,0,0,0,0,0,0,0,0,0,0.086257446093552,0,0,0,0,0,0,0.102499671728273,-6.93889390390723e-18,0,0,0,0,-0.0776120575749203,0,0,0,0,0,0,0
X000596.SZ,0,0.17361310100707,0,0,0.197306101068446,0,0.109343843044049,0,0,0,0,0,0,-0.014290557843019,0,0,0,0,0,0,0,0,0.219391825253743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0355500059767457,1.73472347597681e-18,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0.0185371720791079,0,0,0.00870980917013741,0,0,0,0
X002049.SZ,0,0,0,0.194200948445136,0,0,0,0,0,0,0,0.0286308309675851,-0.0564154262743789,0,0,0,0,0,0,0.0687329888711319,0,0,0,0,0.368987143306373,0,0,0,0.125165602154179,0,0,0,0.00941592674172891,0.218116524630832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118084838137944,0,0.0196167177393994,0,-0.0878690685465392,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0.310819353162456,0,0,0,0,0,0.13345442470944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.233808792857928,0,0,0,0.08756023400066,0,0,0.101244273449213,0,0,0,0.0665729429639798,0.106745199907948,0,0,0,0,0.0148670250740974,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0566723227160248,0,0,0.219381780350309,0,0,0,0,0.376650942946208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238243702486621,0,0,0,0,0,0.0181384096699679,8.67361737988404e-19,0,0,0.0254993452459258,0,0,0.0444614037599713,0,0.0281340301230586,0,0,0.0303628861687069,0,0,-0.0466035239785333,0,0,0,0,0,0
X002179.SZ,0,0,0,0.0216175373331459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142599849120656,0,0,0,0,0,-0.0342413499924203,0,0,-0.0421651258833635,0,0,0,0,0,0,0.0168014117704207,0,0,0,0,0,0.0877760574170522,0.0288071932480228,0,0,0.140478756254802,0,0.142320194702515,0,0.0109071961656843,0,0.0727011012120808,0.0396921786997949,0,0,0,0,0,0
X600703.SH,0,0,-0.0547232204312486,0.0989310299879161,-0.0381599291275603,0,0,0,0,0.0829794357379301,0,0,0,0.124788219583823,0,0,0,0,0,0,0,0,0.041752393342835,0,0,0,0,0.2595779043211,0,0,0.303406810954427,0,0,0.108451693930808,0.0384059811692588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137275111952796,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0255972885389964,0,0,0,0,0,0,0.0881602147686289,0,0,0,0,0,0,0,0.0533491501313074,0,0,0.0264960718804085,0,0,0.0139676974244339,0,0.108531871668809,0,0,0,0,0.0868224957343059,0.0957129640488722,0.0235684257898337,0,0,0,0,0,0.0299800083151795,-0.0227002958239173,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.106585424911136,0.0560611704838606,0,0,0,0.0898533171581464,0,0,0,0,0,0,0,0,0,0,0,0,0.000258709914403948,0,0,0,0,0,0,0,0.166473741127262,0,0,0,0,0,0,0.0864748507725333,0,0,0,0,0,0.0303397367131605,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,-0.0868254441331157,0,0,0,0,0,0.0444145342537702,0,0,0,0.0892170010406253,-0.171355846878521,0,0,0,-0.102268086478778,0,0,0,0,0,0,0,0,0,0,0,0,0.195066567809783,0,0,0,0,0,0,0,0,0,0.0876139585767621,0,0,0,0,-0.46059920616524,0,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0.176523019314491,0,0,0,0,0,0,0.0367926109348053,0,0,0,0,0,0.155677083921893,0,0,0,0,0,0,0,0,-0.0222955083586878,0,0,0,0,0.0333920685189911,0.0926882039528257,0,0,0,0,0,0,0,0.192426640983957,0,0,0,0,0,0,0,0,-0.00749458739398576,-0.0365664208736157,0,0,0,0,0,0
X002074.SZ,0,0,0,0.0186779448784505,0,0,0,0,0,0,0,0,0.361718417924553,0,0,0,0,0.0807218523905109,0,0,0,0,0,1.73472347597681e-18,0,0.0824015635424919,0.206536680900458,0.120169931955659,0,0,0,0,0,0,0,0,0.179175403547406,0,0,0,0,0,0,0,0,0.0232146744688009,0,0.0751477251308039,0,0,0,0.0277805132762913,-0.0328728161736745,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0.22247899155866,0,0,0.267291415934143,0,0,0,0,0.0191571918574048,0,0,0,0,0,0,0,0,0.0134927317546859,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0118304541993618,0,0,0.0290832994837876,0,0,0,0,0,0.183134786537697,0,0,0,0,0.0081240896852716,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.241402633006823,0,0,0,0.137628667407318,0,0,0,0,0,0,0,0,0,0,-0.0820080974353161,0.0460429456519263,0,0,0,0.0224343735917941,0,0,0,0,0,0,0,0,0,0,0,0.301653414442854,0,0,0,0.127160378746094,0,0.0364689215490839,0.0554742114214521,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.220544659058856,0.221551351786952,0,0,0,0,0,0,0.112825260761331,0,0,0,0,0,0,0,0.0807588579075735,0,0,-0.125532925531803,0,0,0,0,0,0,0,0,0.209695878297659,0,0,0,0,0,0,0,0,0,-0.0482725003608301,0,0,0,0,0,0,0.0287391816225866,-0.0587756173972687,0.00847689038561501,-0.0177863519422504,0,0,0,0,0,0
X002180.SZ,0,0.180576828359561,0,0,0,0,0,0,0,0,0,0,0,0.12975107608771,0,0,0,0,0,-8.67361737988404e-19,0,0,0.24277570592867,0,0,0.247122852690373,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0.0651467440412371,0,0,0,0,0.107005343550705,0,-0.00914862946706237,0,0,0,0.0389146156409437,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,-0.0200549432351897,0,0,0,0,0,0,0,0,0,0,0,0,0.0610450101246897,0,0,0,0.0602201515294562,0,0,0.0675007818710256,0,0,0.167336939535596,0.0852342039090538,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0206493395717836,0,0,0.0188010243314235,0.0567405629797043,0.132116661061282,0,0,0,0.0246385402887899,-0.127790921185496,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0169180980824136,0,1.38777878078145e-17,0,0,0.0770270243211987,0.110442442531692,0,0,0.133136158123956,0,0,0,0,0,0,0,0,0,0,0,0.0441730510643819,0.523928390917182,0,0.0637624232050137,0,0,0,0.0152144595467183,0,0,0,0,0,-0.000478749832936528,-0.0229034633395445,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.325493779514282,0,0.131942626777566,0,0,0.101192866558797,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0.0410519646306936,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0359473125828968,0,0,0,0,0,0,0,0,0.531334851002279,0,-0.017682162012011,0,0,0,0,0,0,0,-0.100543696405131,0.0460445562650916,-0.0726320673758413,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.0705659272675374,0,0,0.247766253351355,0.0347335791098664,0,0.157797636085384,0,0,0,0.126016069630958,0,0,0,0,0,-1.73472347597681e-18,0.0361660560837443,0,0,0,0.130098007517601,0,0,0,0,0,0,0,0,0,0,0.0693853564467833,0,0,0,0,0,0.12396565082811,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368772760582445,0,0,-0.135517554757479,0,0,0,0,0,0.0733214622622809,0,0.0145995632462155,0,0,0,0,0.0407611024819945,0,0,0,0,0,0.309592902068502,0,0,0,0,0,-0.0312076765298854,0,0,-0.012369691138616,0.0540928752936359,0.022989564769564,0,0,0,0.00927645879543462,1.73472347597681e-18,0,0,0,0,0,0
X000799.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.143778923611587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0783775938347874,0,0,0,0,0,0,-0.0835390412288383,0,0.696660358126729,0,0,0,0.0115920871705753,0,0,0,0,0,0,0,-0.0173191930487118,0,0.0145833131423673,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0.596237747536132,-0.09169113515308,0.0537734752330997,0,0,0,0,0,0,0,0,0.122405332740178,0,0,0,0,0,0,-0.144931747618565,0,0,0,0,0,0,0.0124877859417559,0,0,0,0,-0.0134819691877749,0,0,0,-0.00483691900642846,0,0,-0.0536644855316475,0,0,0,0.0741730388771618,0.210622544256733,0.105448900150222,0.0299920119742411,0,0,0,0.0237186358419462,0,0,0,0,0,0,0
X601799.SH,0,0,-4.33680868994202e-19,0,0,0.0676843956435427,0,0,0,0.35890637870565,0,0,0.159524764402349,0,0,0,0,0,-0.013402167060151,0,0,0,0,0,0,0,-0.343183746341281,0,0.00785267138079121,0,0,0,0,0,0,0.356471186880986,0,0,0,0,0,0,0,0,0,0,0,0.0868008047629518,0,0.320785667164496,0,0.077172595758966,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,8.67361737988404e-19,0,0,0.0571901601429341,0.0441780220258147,0,0,0,0,0,0,0.0489214918348634,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0347656734242193,0,0,0,0,0.21673175714751,0,0,0,0,0,0.0867894532298599,0,0.296199252893727,0.0398907886544173,0,0,0,0,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0.0740155473459558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842116914094491,0.207106874125141,0,0,0,0,0,0,0,0,0,0.120697321033377,0,0,0,0,0,0,0.0940998658427645,0,0.0974173986336284,0,0,0,0.0313951908165198,0,0,0,0,0,0,0.0322873224943358,0,-0.0422580439524129,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.057756237005729,0,0,0,0,0,0,0,0,0.086398598570055,0,0,0,0,0,0,0,0,0,0,0.0244513826779498,0.00530952951116304,0.0887586036223016,6.93889390390723e-18,0,0,0,0,0.328878424799554,0,0.0333350856245143,0,0,0,0.0982785641745782,0,0,0,0.184054130712562,0,0,0,0,0,0,0,0,0,-0.111177208764442,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,-0.038137650818704,0,0.210954887969361,0,0,0,0,0.122852855812791,0,0,0,0,0,0,0,0,0.00415136850680278,0,0.201362580722595,0.0191037275233823,0,0,0,0,0,0,0.00204215705635588,0,0,0,0.169038101544965,0,0,0,0,0,0,0,0,0,0,0,0.0641381899994637,0.146889838636683,0.176482505241924,0,0.0234257052143001,-0.143172823098048,0,0,0,0,0,0
X600372.SH,0,0,0,-0.0776566477055717,0,0,0,0,0,0.291562039562746,0,-0.103813134759829,0,0.0262238942589579,0,0,0,0.19447123851842,0,0,0,0,0,0,0.0307527883384873,0,0,0,0,0,0,0,0.401235724600494,0,0,0,-0.170013000870603,0,0,0,0,0,0.161102034894511,0,0,0,0,0,0,0.0305743158739535,0,-0.00288996359192606,0.0123639692496809,0,0,0,0,0,0
X600183.SH,0,0.0513920773618923,0,0,0,0,0.142414338304818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314734315988178,0,0,0,0,0,0,0.0550658231598907,0,0,0,0,0.0774030691881605,0,0,0,0.139144195366148,0,0,0.037877440001856,0,0.112112585026584,0,0,-4.33680868994202e-19,0,0,0,0,0,-0.0152298764428967,0,0,0,0,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185550594344152,0,0.0440415817238639,0,0,0,0,0,0,0.055822417925287,0,0.0814832332491363,0,0.0431495266881343,0,0.125888579292279,0,0,0.108266103866783,0,0,0,0,0.109896210539504,0,0,0,0,0.26348600578751,0,0,0,0.0103453820675882,0,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.245772900491427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.118996818462567,0,0,-0.157753722659152,0,0,0,0,0.0561675082901431,-0.0554424575936259,0.00280299935052682,0,0,0,0,0,0,0.0767908942554508,0.0714535538423654,0,-0.0215302744930541,0,0,0.132793573238602,0,0.0643224957467364,0,-0.0776641151691623,-0.0360133252870087,-0.154897528870998,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0944137888009029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0702049544464678,0,0.0622410752430051,0,0,0.820181762679579,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.12747180542063,0,0,0,0,0.00189772970419491,0,0,-0.0690415167656644,0,0,0,-0.233635190670806,0,0,0,0,0,0,0,0,0.179143252552124,0,0.280326846179307,0,0,0,0,0,0,0,0,0,-0.375387554666788,0.175411182913614,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138785234382188,0,0,0,0,0.00468008908006035,0,0,0,0,0,0,0.028906377967634,0,-0.16024770641114,0,0,0,0,0.0922589191744322,0,0,0,0,0,0,0,0,0,0,0,-0.0255152266213468,-0.0236575594644604,-0.00303797045775259,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0270222860351724,0,0,0,0,0.200619912436306,0,0,0,0,0,0,0,0,0,0.0757409816598297,0,0,0,0,0,0,0,0,-0.0884358707269001,0,0,0,0,-0.356536526506626,0.175154501194628,0,0,0,0,0,0,0,0.0373993011586413,0,0,0,0,0,0,-0.000648755530027229,0,0.0337707492413255,-0.0312807634092634,0,0,0,0,0,0
MKvol,0,0.0117704023270656,0,0,0,0.00248791487868487,0,0,0,0,0,0,0.00215147584016661,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.00716603922694713,-0.0104863859796414,0,0.0051743157214568,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00626873219328863,0.0154174601920495,-0.039328066681758,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.0347603976118662,0,0,0,0,0,0,0,0,0,0,0,0,0.0127390277725747,0,-0.0396803618063926,0,-0.0162518637182423,0,0,0,-0.00394447409513443,0,0,0,0,-0.0809038373092039,0,0,0.0259342679891,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107999202662121,0,0,0,-0.0962215681389861,0.0506714939213988,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0117844105126283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00344700236237378,0,0,0,0,0,0,-0.0584429743169523,0.0340109199880118,0,0,0,0,0,0
CarbonVol_Hubei,0,-0.0162118829662054,-0.017200294823236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00576981771192751,0,0,-0.00565596565133047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,-0.00731617965979128,0,0,0,0,0.0248643225540107,0,-0.0448177022329791,0.021646715353026,0,0,0,0,0,0
