,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X002475.SZ,X000568.SZ,X002304.SZ,X600690.SH,X600031.SH,X300124.SZ,X600104.SH,X300014.SZ,X000725.SZ,X002371.SZ,X000063.SZ,X600703.SH,X000338.SZ,X002129.SZ,X000625.SZ,X300142.SZ,X002241.SZ,X003816.SZ,X000661.SZ,X002049.SZ,X000100.SZ,X000596.SZ,X601877.SH,X002179.SZ,X600460.SH,X000157.SZ,X002074.SZ,X600584.SH,X000799.SZ,X002007.SZ,X600183.SH,X600702.SH,X002414.SZ,X600741.SH,X002236.SZ,X601799.SH,X600089.SH,X000800.SZ,X600779.SH,X000066.SZ,X300146.SZ,X300003.SZ,X600884.SH,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600031.SH,0,0.0635970947433681,0,0,0.0131650851135932,0,0,0,0,0.0816678324243348,0,0.0499854084880553,0,0.0234791463560727,0,0,0,0.152749573400542,0,0.0302668958445271,0,0,0,0,0,0,0,0,0,0.01131669591686,-0.101852863504987,0.0257200308631979,0,0,0,0,0,0.0255734147549283,0.0220000268646196,0,0,0.0605785437320433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0.167114192169457,0,0,0,0,0,0,0,0,0.215798715901142,0,0,0,0.177128810419499,0,0,0,0,0,0,0.168486316055622,0,0,0,0.10106202687553,0,0.0411778942867664,0,0,0.017019579359728,0,0,0,0,0,0,0,0.0453543873535385,-0.144275090933207,0,0,-0.0282389894139945,0,0,0,0,0,0,-0.0701202854025966,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0.133403283044393,0,0,0,0,0.0320232386473782,0,0,0,-0.00363814230441907,0.117101268922411,0.0864376518699274,0,0,-0.00733119967364133,-0.0143161385536392,0,0,0,0,0,0,0,0,0,-0.0215555468827755,0,0,0,0.119441700873762,0,0,0,0,0,0.0255668647541598,0,0,0,0,0,0.08052824238974,-0.0327139470504704,0,0,0,-0.0909478459399803,0,0
X300014.SZ,0,0,0.200101898486835,0,0.196457162579977,0,0,0,0,0,0,0.188810318094856,0,0,0,0.124669384429314,0,0,0,0.00420084723860587,0.0984959607369839,0,0.144763140311834,0,0.0254886916328582,0,0,0,0,0,0,0,0.268843335168089,-0.129376630751058,0,0,-0.0540240004318088,-0.122557536343139,0,0,0,0,0.226040811913544,0,0,0,0,0,0.177830035519206,0,0,0.0625403818220439,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0.0163959149570061,0,0,0,0,0,0,0,0,0,0,0,0.0723751893686782,0,0,0,0,0.393730369396653,0,0,0,0.0773182879832459,0,0,0,0,0.100865664055106,0,-0.0206481535902341,0.124527042453476,0,0,0.0355224910722764,0,0,0,0,0,0,0,-0.0015117000630514,0,0,0,0,0,0,-0.0669013473279129,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0.00969520299251095,0,0,0,0,0,0,0,0,0.254000691496804,-0.266140575995317,0.0796648669568233,-0.0379862419486894,0,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0,0,0.0347364498021002,0,-0.126336062772916,0,0,0.180308863891169,0,0,0,0,0,0,0,0,0,0,0,0,0.00177385966741737,-0.0274917402754032,0,0,0,-0.514472093521632,0,0
X000063.SZ,0,0,0,0.128578399329755,0,0,0,0,0.0168366383277059,0,0,0,0,0.00303497173849425,0,0,0,0,0,0,0,0,0,0,0,0.0547593371364524,0,0,0,0,0.0145874528210964,0,0,0,0.0278054061958274,0,0,0,0.0688067518185768,0,0,0,0,0,0,0.029750769449304,0.0179327870140883,0,0,0.0303232665386531,0,0,0.0379472709362061,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.194834072271152,0,0.122626786689973,0,0,0,0,0.226251895222905,0,0,0,0.147751499404792,0,0,0,0,0,0,-0.0476561136891058,0.0243995140946438,0,0,0.176563745676921,0,0.055649322242894,0,-0.0517616317047597,0,0,0,0,0,0,0,-0.0156736049468014,0,0,0,0,0,0,0,0,0.0917527301192349,0.0708299201576197,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0.0585913200708744,0,0,0,0.131642732780438,-0.003806872791607,0,0,0,0,0,-0.0220187045501892,0,0.0136056108374657,0,0,-0.00775579610762322,0,0,0,0,0,0.0453941749586959,0,0.0374372175609806,0,0,0,0,-0.00485188691433459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00890328868669433,0,0,0,0,0,0
X002129.SZ,0,0,0,-0.108425957063722,0,0,0,0,0,0,0,-0.0188370450279954,0,0.259489891620578,0,0.0169505960499673,0,0.0751500464218726,0,0,-0.0591967545866381,0,0,0,0,0,-0.116783620742149,-0.0311650286778612,0.141862032756249,0,-0.0510432347561018,0,0.259039840121248,0,0,0,0,0,0,0,0,-0.047116712835775,0.173454869664454,0,0.0579502829272325,0,0,0,0.0834705655640881,0,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,-0.113004600997289,0.136886218937379,0.708618074576582,0.0347940569991251,0,0,0,0,0,0,0,0,0,0,0.10015298056748,0,3.46944695195361e-18,-0.109092753490704,0,0,0,0,0.174365336385141,0,0,0,0,-0.111835311782887,0,0,0,0,0,0,0,0,-0.0970415754262042,0,0.369907731872358,-0.0585659949358573,0,-0.174605792270746,-0.172260913023501,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0211922857149624,0,0,0,0,0,0,0.0745132179179081,-0.155787344912651,0,0.255131138673659,0,0,0,0,0.452909281914428,0,0,0.290690444022622,0,0,0,0,0,0,0,0,0,0.298291584133712,0,0,0,0,0,-0.0986453390555113,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.49105164924569,0,0,-0.142318937214612,0,-0.0065309718961122,0,0.00292320469465306,0,-0.0785593731335095,0,0,0,0,0,0,0,0,0,0,0,-0.29179488713855,0,0,0,0,0,0,0.302038390521338,0,0,-0.057218390127568,0,0,0,0,0,0,0,0.210293916324276,0,0,0,0,0,0.013530412882857,-0.13314575966217,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0119128631201477,0,-0.0039592024453364,0,0,0,0,0,0,-0.0370295188070193,0,0,0,0,0,0,0,-0.0244363802655573,0,-0.0380051064335326,0,0.0171032945296423,0,0,-0.0256051724896511,-0.0278964136347362,0,0.0249902696574827,0,0,0,0,0.0110648685633792,0,0,0,0,0,0.0241808437018756,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.344320547577835,0,0,0,-0.184856944108081,0,0,0.121632060365236,0,0,0,0.0325822164174467,0,0,0,0.0226413934066449,0,0.234962416738711,0,0,0,-0.0378337016740152,0,0,0,0,-0.0383280866353287,0.0100870267660515,0,0,0.235004718884998,0,0,0.0381136589245564,0,0,0,0,0.0622298265053619,0,-0.0724589273724731,0,0,0.339208933340269,0.215083147253662,0,0,0,-0.178767765741177,0,0,0,0,0,0
X002049.SZ,0,0,0,-0.052942980162942,0,0,0.132429602469243,0,0,-0.162023766704461,0,0.0576674796743286,0,0,0,0.202389508674009,-0.0580568536810693,0.130048047220989,0,0,0.0875828222872549,0,0,0,0,0,0,0,0,0,0.00639176440526809,0,0,0.0336368773964253,0,0,0,0,0,0,0,0,0,0,0,0,-0.0120823836690291,0,0.0986581563901729,0,0,-0.0598330185588919,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0273084964079911,0,0,0,0,0,0,0.0402891986505775,0.6422014442753,0,0,-0.0672395972765548,0,0,0.0350595511353478,0.0838714052363638,0,0,0,0.00512395601635813,0,0,-0.0105061061763549,0,-6.93889390390723e-18,0,0,0,0,0,0.107536851047216,0,0,0,0,0,0,0,0,0.0500380681715304,0,0,0.0315255457714665,0,0,0,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.379894359056857,0.135952132170567,0,0,0,0,0,0,0.0101354142233468,0,0,0,0,0,0,0,0,0,0,0,0,0,0.371075410791797,0,0,0,0,0.131648375011251,0.297839487941415,0,0,0,0,0,0,0,0,0.330891949979257,0,-0.187598806409238,0,0,0.047117853547932,0,0,-0.0977306047927833,0,0,0,-0.101857216843699,0,0
X601877.SH,0,0,0.152168795431849,0,0.00630662766862813,0,0,0,0,0,0,0.0903260399672188,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0532098100230338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148174423124582,0.168088191949292,0,0,0,0,-0.00634506800222977,0.0443498866272405,0,0,0.00959338339604659,0,0,0,1.73472347597681e-18,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.234547808954555,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.0546490121958139,0,0,0,0,0,0,0.390234615696503,0,0,0,0,0.0321930857030446,0,0,0,0,-0.0130587242785303,0,0,0,0,0.119780647743519,0,-0.165740457569638,0,0,0,0,0.21305083853775,0,-0.0341774861638216,-0.0966497393889699,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.320833987584147,0,0,0,0,0,0,0,0.1321624530748,0.101950225980153,0,0,0,0.476756625812964,0,0,0,0,-0.597736171757211,-6.93889390390723e-18,0,-0.126781923988103,0.133623002998411,0,0,0,0,0.587082248561247,0,0,0,0.0553799393612473,0,0,0,0,0,0,0.0650377266175796,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0795018211398788,0,0,0.465029579963472,0,0,0,0,0,0,0,0,0,0,0,-0.0285391378669264,0,0,0,0,0,-0.0647277795524677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0398801139789841,0,0,0.0396334581501162,0,0,0.024373084386004,0,0,0.0346618901047614,0,0,0,0,0,0,0
X002074.SZ,0,0.0299323557721052,0,0,0,0,0,0.0200156445450616,0,0,0,0,0,0.238188086179629,0,0.137117101828691,0,0.088344394620042,0,0,0,0.0484632200897799,0,0,0.107441005578782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0448613326551858,0,0.0892473588473012,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.222363310568399,0,0.151550506820702,0,0,0,0,0,0,0.0162303278707979,0,0,0,0,0.175618463478733,0.0551140483002421,0,0,0,0.132520285795208,0,0,0.00435002245845605,0,0.0521299783774155,0,0,0,0,0,0,0,0,0.141167107618472,0,0,-0.122545319493505,0,0,-0.131653433595828,0,0,0,0,0,-0.0414782689261277,-0.00416145824935067,0,0,0,0,0,0
X000799.SZ,0,0,0,0.506816948341608,0,0,-0.0160812776660818,0,0,0,0,0,0,0,0,0.0353625226323676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23762552469703,0,0.178476420441471,0,0,0.0637231401667249,0,-3.46944695195361e-18,0,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0587381727827124,0.0774531732464311,0.0792467033550742,0,0,0,0,0,0.0422967981223119,0,0,0,0,0,0,0.0830572906199327,-8.67361737988404e-19,0,0,0,0,0.130897133919174,0,0,0.0887779418526093,0,0.0261680475633446,0,0,0,0,0,0,0,0,0.020310164604661,0,0,0,0,0,0.161925791733035,-0.0771432503298102,0,0,0,-0.00566893216487842,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0.0224933911777041,0.285813466002402,0,-0.0460614570367835,0,0,0.159965480676606,0,0,0,0,-0.0470733216230929,0.0649197253368498,-0.0104416297799799,0,0,0,0,0,0,0,0,0,0.0198068526498821,0.0473323927875745,-0.0203502891537538,0,0,0.0112614225977918,-0.0426198343571076,0,0,0,0.0240952629850628,0,0,0.0123361780189853,0.0612218630543713,0,0,0,0,-0.0152928323585912,8.67361737988404e-19,0,0,0,0,0,0
X600702.SH,0,0,0,0,0,0,0,0,-0.629229019061521,0,0.343346527897859,0,0,-0.26441002750898,0,-0.0207281206489159,0,0,0,0,0,0,0,0,0,-1.38777878078145e-17,0,0.636982865874816,0,0,-0.173668164668521,0,0,0,0.096367541505402,0,0,0,0,0,0,0,-0.011839624732231,0,0.402354953973286,-0.231835807045834,0,0,0.0568646935570973,0,-0.225991532161463,0,0.213466382056467,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00924411041349502,0,0.0921372308807905,0,0,0,0.00170211958513697,0.085425666498096,0,0,0.107387485117253,0,0,0.0370618380187934,0.275135596063501,0.00766229459560944,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0716096387716886,0,0,0,0.0094339406190716,0.013070921970242,0,0,-0.060028157880789,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0.0584257302218238,0,0,0.118737782800585,0,0.201121071350886,0,0,0,0,0,0,-0.0780528559715162,0,0.0152267113510152,0,0,0.028235134713859,0,0,0,0.211274572290925,0,0,0,0,0.129363139565667,0,0,0,0,0.000559481166872341,0,0,0,0,0.210397808939132,-0.0202834716332164,0,0,0,0,0,0,-0.0243017214374654,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.182193393092288,0,0,0,0,0,0.0671512094018377,0,0.00559971938977955,0,0.127237792489179,0,0,-0.176635073440505,0,0,0,0.0331754069771049,0.106530648284205,0,0,0,0.00384044597109712,0,0,0.0729592968493226,0,0,0,0,0,0,0,0,0,0.00514977532157714,0,0,0,0,0,0,0,0.079439064311485,0,0,0,0,0,0
X601799.SH,0,0,0,0.198162648453031,0,0,0,0,0,0,0,0.148975987701308,0,0,0,0,0.0529651880758912,0,0,0,0,0.0918350836938657,0.160857680086124,0,0,-0.0256545959664251,0,0,0,0,0,-0.0675789526125436,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,-0.0269181429435556,0.0214079216030301,0,0,0,-0.00183613889229675,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0.0659784250485994,0,0,0.0236256748925307,0,0,0,0,0,0.110443884077934,0.0395559413736842,0,-0.0407775520041041,0,0,0.00972241241000464,0,0,0,0.0724480996559921,0,0,0.0801243496532954,0,0,0,0.0183328808255807,-0.0131432759238944,0,0,0,0,0,0,0,0,-0.0784183904412658,0,0.00686951893652663,0.131171821361871,0,0,-0.0255867562363867,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0.0772880688200127,0,0,0,0,0,0,0,0,0,0,0,0,-0.102341375355472,0.140730434673795,0.0710998446820994,0,0,0,0,0,0,0,0,0.0115575408223506,0,0.027217160095813,0,0,0,0,0,0,0.176560879194473,0,0,0,0,-0.0534427124995981,0.0485081496608094,0,0,0,-0.117668915499891,0,0.0150409361913004,0,0,0,0,0,0,0
X600779.SH,0,0.213202338126483,0,0,0,0,0,0,0,0,0,0,0,0.0222803550596175,0,0,-0.0643907483311805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151240427359513,0,0.404651958407321,0,-0.178811163195081,0.216098352057128,0,0,0,-0.0477103588620434,0,0,0,0,0,0,0,0,0,0.118987585685621,-0.0564396182014052,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.190203528285402,0,0,0,0,0,0,0,0,0.0187140902658899,0,0,0,0.0280909935558825,0,0.158548052363496,0,0,0,0,0,0,0.105829943482555,0.186059129952895,0.335482603153105,0,-0.113181495580464,0.0308724189344768,0,0,0,0,0,0,0,0,0,-0.222489826368173,-0.017382992332265,0,0,0,0,0.0456214486080694,-0.395314016386571,0.016060017606542,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0.101573008546388,-0.0999841249617287,0,0.00859293163770538,0,0.0366430853885354,0.17894450472725,0,0,0,0,0,0,0,0,0,0,0,-0.142188098190174,0,0,0,0.140713443083059,0,0.227235783905198,0,0,0.0438262312024217,0.0229864664503559,0,0,0,0,0,-0.0867096138570696,0,0,0,0,0.256198985821266,0,-0.056250926733287,0.0823049029441729,0,0,0,0,0,0
X300003.SZ,0,0,0,-0.012975845005737,0,0,0,0,0,0.0799456642274507,0,0,0,0,0,-0.0462168670410966,0,0,0,0,0,0.0687267479847642,0,0,0,0,0,0,0,0,0,0,0.0779752742982952,0,0.0884312164485806,0.0485035822382238,0,0.0364696544516192,0,0,0,0,0,0,0.0081405392911721,0,0,0,-0.10345319534898,0,0,0,0,0,0,0,0,0,0
X600884.SH,0,0,0,0,0,0,-0.122938822896841,0,0,0,0,0,0,0.203669000548278,0,0,-0.0265805227971259,0,0,0,0.00572589209415673,0,0,0,-0.112780532346858,0,0,0,0,0,0.230522822649626,0,0.286367480584555,0,0,0,0,0.260495806850913,0,0,0,0,0.352304147551133,0,-0.22239128386488,0,0,0,0,0,0,0.108556393022808,0.0704189449185637,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.0887004649163436,0,0,0,0,0,0,0.0222182365022176,0.0584244510443719,0,0.145792198002815,0,0,0,0,0,0,0,0,0.000182941848768421,-0.0463560636314322,0.312110695517838,0,0.0657715719769414,0,0,0,0.0518189885407386,0.0323004672993402,0,0,0,0,0,0,0,0,0.14620940725237,0,0.124788086813207,0,0,0,0,0.0702819291701531,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0.0439011478252785,0,0,0,0,0,0,0,0.0918210034480759,0,0.0986255052966792,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531238929762187,-0.0736984549709012,0,0,0,0,-0.0770673757230036,0.0422454876671427,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0775908203424238,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684209142790151,0,0.00925955914826153,0,0,-0.203693232061621,0,0.296347242474172,0,0.0255678323685661,0,0.0524496590957844,0,0,0,-0.207385386252239,0,0,0,0,0.114145724288196,0,0,0,-0.132190395248373,0,0,0,0,0,-0.236527896321333,0,0,0,0,0,0,0,0,0.10493394734163,0,0,0,-1.44750386139489,0,0.433747836137881
TED,0,0,0,0,0,0,-0.00545090233697397,0,0.0237308337106879,0,0,-0.226082345924262,-0.00638910608935062,0.0235609575158337,0,0,0.244320959993366,0.105400363669709,0,0,0,0.1838909120947,-0.10092672088659,0,0,0,0,0,0.107185042886783,0,0,0,0,0,-0.232818926935185,0,0,0.129301769378578,0,-0.181703934203264,0,-0.124935612251621,0,0,0,0,0,0,0,0,0,0.432430779946925,0,0,0,0,-0.529529247217378,0,0
RealEstate_excess,0,0,0,0.0880071939100801,0,0,0,0,0,-0.00811607745717943,0,0,0,0.0907281846164957,0,0.0197146822648046,0,0,0,0,-1.73472347597681e-18,-0.0555754348526294,0.060199395465394,0,0,0,0,0,0.015281311179031,0,-0.0385160773571855,-0.0666554782735102,0,0,0,0,0,0,0.0218918501918361,0,0,0,0,0,0,0,0.0336077417532377,0,-0.0345078701974084,0,0,0,-0.0176161926440521,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00388906346315429,0.00944075806465938,0,0,0,0,0,-0.0264837018909646,0,0,-0.00146046105988196,0,0,0,0,-0.0264227477901343,-0.196956385416454,0,0,0.119842282826546,0,0.00200528019515864,0,0,0,0.0721833017889054,0,0,0.0294577535022307,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103997700926719,-1.35525271560688e-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000620035313005375,0,0,0,0,0,0,0,0.00517425115246758,0,0,0,0,3.00293325224846e-05,0.000394638207886883,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0332376908651608,0,0,0,0,-0.00491859171006191,0,0,0,0,0.179777418931973,0,0,0.00664501233348986,0,0,0,0,0,-0.00494502739315368,0,0,0,0,0,0,0,0,0.0433269571787049,0,0,0,0,0,0,0,0,-0.117735193431037,0,0,-0.157389347353805,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00241541427740158,0,0,-0.00103198120426073,0,0.00353206449962914,0,0.00462256396080272,0.00118381676391299,0.000532637248691679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00459666180321149,0,0,0,0,-0.00185245576180997,0,0,-0.00594227424924954,0,0.00526662915829846,0,0,0,0,0,-0.0935753989798672
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.016088794416846,0,0,0.0193423822517567,0,0,0,0,-0.00645422414794511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411028799699255,-0.00372957908766726,0,0,0,0,0,0
