,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X002475.SZ,X600031.SH,X000651.SZ,X600809.SH,X002304.SZ,X600690.SH,X600104.SH,X000725.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X300124.SZ,X000063.SZ,X003816.SZ,X600703.SH,X000596.SZ,X000100.SZ,X002241.SZ,X002371.SZ,X000157.SZ,X600741.SH,X000625.SZ,X002007.SZ,X002129.SZ,X601877.SH,X002179.SZ,X002049.SZ,X002236.SZ,X002414.SZ,X600584.SH,X300142.SZ,X601799.SH,X600183.SH,X000799.SZ,X000066.SZ,X000800.SZ,X300003.SZ,X600089.SH,X002074.SZ,X002008.SZ,X600779.SH,X000547.SZ,X000050.SZ,X002185.SZ,X600118.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0,0.117092974615448,0,0,0,0.0272099368169684,0.0405503415587958,0.367814459229713,0,0,0.119442460473561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0212233738262733,0,0,0,0.149330950334539,0,-0.00354215997460513,0.0517234237229949,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0.0974784420348078,0,0,0,0,0,0,0,0,0,0.0634517218886644,0,0,0,0,0,0,0,0,0,0.0859244999016234,0.235230064572922,0,0,0,-0.0316224178695949,0,0,0,0,0,0,0.0669832577565886,-0.0987587374608062,0,0.108622806728528,0,0,0.222264320541824,0,-0.0108907418773475,0,0,0,0,0,0,0,0,0,0,-0.000669857899046514,0,0
X000725.SZ,0,0,0,0,0,0.132787246134212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30324322751587,0.120097384407233,0.103260043982772,0,0,0.0988577814963184,0,0.0649524677265037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0759697379041357,0,0,0,0,0,0,0,-0.0182888545754712,0,0,0,0,-0.00355356097570107,0,0
X300014.SZ,0,0,0.014659681208762,0,0,0,0,0,0,-0.050140009616705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.16341741438028,0,0,0.0283742003206885,0,0,0.25702681498794,0,0,0.0195690061395664,-0.192764590228003,0.0515073220390557,0,0,0,0,0,0,0.0736489405317456,0.244835376552653,0,0,0.331233557822468,-0.145745300070524,0,0,0,0,0,0,0,0,-0.00849890953837597,0,0
X000661.SZ,0,0,0,0.0360527955520574,0,0,0,0,0.0281230653567532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0653573200619728,0,0.00775781989805565,0,0,0,0,0,0,0,-0.0219688940906915,0,0,0,0,0.0239399829379546,0,0.0168616097303031,0,0.243173179385066,0,0.0507752258566402,0,0,-0.0969004962110673,0,0,-0.0312800569548476,0,0,0,0,0.023471151628502,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0.020295224340249,0,0.0360422024034192,-0.0677760564283134,0,0,0,0,0.192312470446121,0,0,0,0.0173469556867499,0,0,0.0150940041531549,-0.0409459738161636,0,0,0,0,0,0,0,0,0,0,0.0968050914174205,-0.0146602442765476,0,0,0,0,0,0,0,0,0,-0.0165875944036276,0,-0.0440759207895291,0.107656157637643,0,0,0,0.0281724163130967,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.144248871480567,0,0.0453998879401518,0,0.157066376861979,0,0,0,0,0,0.0517397206172151,0,0,0,0,0,0,0.159416516784795,0,0,0,0,0,-0.0782738543868728,0,0.310303983821202,0,0.133540237560787,0,0,0.239790675003227,0,0,0,0.160160939197801,0,0,0,0,0,0,0,-0.0190678481935332,0,0,0,0,0.0118221190975459,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0.0500795480587119,0,0,0,0,0,0,0,0.110200433668054,0,0,0,0,0,0,0,0,0,0,0,0.0361640920115203,0.0257799178534656,0,0,0,0.176235266867586,0,0,0,0,0.0388963408153393,0,0,0,0.0962501309808408,0,0,-0.00458309719402063,0,0,0,0,-0.000218558876869075,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0101909059888727,0,0.0349857091563438,0,0,0.0429582633482914,0,0,0,0,0.0111743564081037,-0.0192117103626452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000510728343247963,0,0,0,0,-0.00561768327261076,0,0
X600703.SH,0,0,0,0.175623239803181,0,0,0.145906243515971,0,0.0281624124750013,-4.33680868994202e-19,0,0,0,0,-0.32690677590996,0,0,0,0,0,0,0.169788655121306,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105725483438297,0,0,0,0,0,0,0,0,0.300234385896262,0,0,0,0,0.186146434277727,0,0,-0.0055852129398745,0,0,0,-0.00965053836749476,0,0
X000596.SZ,0,0,0,0,0,0,0,0,0.135871005896886,0.0199531550564155,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125172252461807,0.05983731662532,0,0,0,0.0074151144066316,0,0,0.141303591842274,0,0.0105164116402753,0,0.13026070999672,0,0,0,0,0,0,0.182866315383658,0.107389221842131,0,0.0997828012589881,0,0,0,0,0,-0.013028554847011,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0494748720094799,0.753864191736904,0.0463994329360588,0,0,-0.326802188111544,0,0,0.193768632294793,0,0,-0.143079495493386,0,0,0,0,0,0.181408840423313,0,0,0,0,0.0715290586242935,0.026124366516119,0,0,0,0,0,0,0,0,0,0.00955774842617433,0,0,0,0,0,0,-0.0108671553122217,0,0,0,0,-0.0177762743620677,0,0
X002241.SZ,0,0,0.0628871211469978,0,0,0.438982990976496,0,0,0,0,0.295281267601199,0,0,0,0,0,0,0,0,-0.00592859553102386,0,0,0,0,0.0762604739213692,0,0,0,0,0,0,4.33680868994202e-19,0,0,0,-0.019845857507879,0,0,0,0,0,0,0,0,0,0.0111835073342984,0,0,0,0,0,-0.0841717665212157,0.15874101981375,0,0,0,0.00926003734714912,0,0
X002371.SZ,0,0,0.138989389326551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617909309564432,0.00250382215993895,0,0,0,0,0,0,-0.0679669392640313,0,0.0546716283742428,0,0.12856395780135,0,0,0.148097565109585,0,0,0.360057261249627,0,-0.225134091843411,0,0,0.0707560899784854,0,0,0,0,0,0,0.144481495008791,0,0,0,0,0,0.0232160910157066,0,0,0,0.00809041278151084,0,0
X000157.SZ,0,0,0,0,0,0,0.166266844213078,0.0496864421751949,0,0,0,0,0,0,0.132452326955851,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216828947610971,0,0,0.047794029639577,0,0,0,0,0,0,0.205896673009054,0,0,0,0,0,0,0,0,0,0,0.0737784930365989,0,0,0,0,0,0,-0.030740818719498,0,0
X600741.SH,0,0,0,0,0.0215879288758328,0,0.103376287540983,0,0,0,0,0.173594696195637,0,0,0,0,0,-0.0198837460125361,0,0,0,0,0,0,0.0432199962951299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356176934637911,0,0,0,0.138641081301631,0.0391445275384759,0,0.114909293685698,0,0,0,0,0,0,0,0,0,0,-0.0167069170096681,0,0
X000625.SZ,0,0,-0.33404535446504,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0.199919167388399,0,0,0.0352916150385892,0,0,0,0,0,0,0,0.376888043053137,0,0,-0.0718907800774304,0,0,0,0,0,0,0.169894175620683,0.051903429912894,0,0,0,0,0,0,0,0.0338534081925312,0,0,0,0,0,0.0964856982292152,0,0,-0.0298775030205686,0,0,0,0.0976635228392467,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18034235520898,0,0.00749214550020054,0,0,0,0,0.0544864113335711,0,0,0,0,0,0,0,0,0.135140269475518,0,0,0,0,0,0.153878079222155,0,0,0,0,0.0629953034545507,0,0,0,0.00617661589644158,0,0,0,-0.0150523304694146,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0179084501998637,0,0,0,0,0,0,0.0103718376550293,0,0,0,0,0,0,0,0,0,0.191855884112509,0,0.178636471081007,0,0,0,0,0,0,0,0,0.169588200581282,0.232219309912888,0,0,0,0,0,0,0,1.73472347597681e-18,0.0104148819912577,0,0,0,0,0,0
X601877.SH,0,0,0.00751913050576354,0,0,0.0521281903089397,0.168242778623337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0107526064104254,0,0,0,0,0.082726872993476,0,0,0,0,0,0,0,0.131081265642063,0,0,0,0,0,0.313906882248441,0,0.0421564870516297,0.0494028796164412,0,0,0,0,0,-0.0261619006480193,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0.120382440204787,0,0.259685211139623,0,0,0,0,0,0,0,0,0,0,0,0.0778985063569355,0,0.0138609493947585,0,0,0,0,0,0,0,-0.0257960780720922,-0.157685326396262,0,0,0.111791016276832,0.212025464221637,0,0,0,0,0,0,0,0,0,0,0,-0.0494782278690513,0,0,0,0,0,0,0
X002049.SZ,0,0,0.106298533378027,0,0,0,0,0,0,0,0,-0.0675631803825587,0,0,0,0,0,0,0,0,0.0453697622026158,0,0.263960717576827,0.223419815091085,0.267684324527875,0,0,0,0.0967161910152426,0.320372298704569,0,0,0,0,0,0,0,-0.0781582487167179,0.0500928777837071,0,0,0,0,0,0,0.0526849602602042,0,0,0,0.0569589170018272,0,-0.0548361047192839,0,0,0,0,0.0665078661696783,0,0
X002236.SZ,0,0,0.0808224030007674,0,0,0,0,0,0,0.138998477627537,0,0,0,0.27542555104244,0,0,0,0,0,0,0,0.0179171497997366,0,0,0,0,0,0,0,0,0,0,0,0,-0.0461368584529033,0,0,0,0,0,0,0.391225834680917,0,0,0,0,0,0,0,0,0,-0.0503901876928053,0.134524824007595,0,0,0,0.012165773312734,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126181376461149,0,0,0,0,0,0,0,0.024108510890904,0,0,0.0534348163005038,0,0,0,0,0,0,0,0.175149162568843,0,0,0,0,0,0,0,0,0,0,0.138308090464565,0,0.113926956033599,0,0,0,0,0,-0.0359908276447217,0,0,0,0,0.0537052356783356,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.196064845031014,0,0,0,0,0.388166514828473,0,0.384933399444528,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0.105052328651024,0,0,0,-0.270892360849491,0,0.0242992063092106,-0.219257536929304,0,0.0201314986933211,0.147740051101128,0,0,0,0.000440922403941345,0,0,0,-0.0300339932934379,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0.105810131283327,0,0,0,0.100876538494263,0,0,0,0,0,0,0,0,0,-0.145505614312483,-0.384987754644604,0,0.184580913151743,0,0,0,0,0,0,0.292551928883648,0,0,0,0,0,0,0,0,0,0,0,0.08693843969484,0,0,0,0,0,0.0993375902626269,-0.075142137499398,0,0,0,-0.0265845342455718,0,0
X601799.SH,0,0,0,0,0,0,0.135656658256168,0,0,0.0313152947175321,0,0,0,0.0228241460804649,6.93889390390723e-18,0,0.257212164008204,0,0,0.0822934186170363,0,0,0,-0.14434056120134,0,0,-0.063007384912335,0.0174693065009321,0,0.113535765029897,0,0,0,-0.175434838543164,0,0,0,0,0,0.0615195712696059,0,0,0,0,0,0,0,0,0,0,0,-0.016902316475608,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.0922196611673787,0,0,0,0,0,0,0,0,0,0.118073267473969,0,0,0,0.0990743165205313,0,0.0756502638121238,0,0.194888096272997,0.0681286391606124,0,-0.0922172834600615,0.110191669951083,0,0,0,0,0,0,0,0,0.0142651773186502,0,0,0,0,0,0,-0.101795871824732,0,0,0,0,0,0,0,-0.0430609556295042,0.0422023139745265,0,0,0,-0.00577831836200397,0,0
X000799.SZ,0,0.0414533317729655,0,0,0.512470704704953,0,0,0,0.141554041030414,0.0233948437665751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203881536403242,0,0,0,0,0,0.077758399024171,0,0,0,-0.0695108927368614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.044137928189656,-0.0298899059994317,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,-0.261653453234146,0,0,0,0,0,0,0.229256306603619,0,0,0.108514772606113,0,0,0,0,0,0,0.0152755088959507,0,0,0,-0.0955012067144086,0,0.0896571880207703,0,0,0.26806942016678,0,0,0,-0.0254606437514459,0,0,0,0,-0.147757368300255,0,0,0,0,0,0,0.259738880836144,0,0,-0.0401927857047806,0,0,0,0.0260507852179739,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0.125322674830083,0,0.0997295584820535,0,0,0.171400398494461,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.161872368963645,0,0.0229704407495892,0,0,0,-0.0784462701862321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00296341821489786,0,0,0,0.00727594357308469,0,0
X300003.SZ,0,0,0,0.00186087144687767,0,0,0,0,0,0.0133026895408717,0,0,0.118415293615122,-0.0756112289244459,0.1534946727158,0,0,0.0491602843622401,0,0,0,0,0,0,0,0,-0.0349637149923494,0.16241452290184,0,0,0,0,0,0,0,0,0,0,0,0.111305714692063,0,0,0,0,0,0,0,0.188494725644448,0,0.0102286591175579,0,0.0131087620821457,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161726830176408,-0.119842916633193,0,0.108550236567726,0,0,0,0,0,0.0542283182121528,0,0,0.253922437437067,0.0651211777679221,0,0.0625728805573372,0,0,0,0,-0.0868598641445948,0,0,0,0,0,0,0.0589447260966523,0,0,0,0,0,0,0,0,-0.00725256277783124,0,0,0,-0.0177647274627334,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0.307566338416265,0,0.172760231441641,0,0.201661747903791,0.109350824774184,0,0.0629500040561786,-0.233055755476066,0,0,0,0,0,0,0,0,0,0,0.277223358075629,0,0,0,0,0,0,0.0710131860937045,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142889893088418,0,0,0,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0.0406857661503968,0,0,0,0,0,0,0,0,0,0,0,0.253480333660948,0,0,0,0.136779155962092,0,0,0.0294537356154402,0,0,0,0.0830154638635491,0,0,0,0.0161239773103967,0.0481562207007213,0,0,0,0.0808635842113501,0,0,0,0.151073263750747,0,0,0,0,0.0131700529778775,0,0,0.0366974779336897,0,0,0,0,0,0,0
X600779.SH,0,0,0,0,0.401950963694862,0,0,0,0,0,0,0,0,0,0.0791048986386295,0,-0.183521956638108,0,0,0,0.543530645556608,0,0,0,0.120391847982177,0,0,0,0,0.0503521740902772,0,0,0.007893091784094,-0.100886776919333,0,0,0,0,0.0747246499338646,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592560146730468,0.0619835753566314,0,0,0,0,0,0
X000547.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.250993379103576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00972920105683538,0,0.131920231141352,0.250740301266182,0,0.0490004798432656,0,0,0,0,0,0,0,0,0,0.032698657508505,0.0142118919428463,0,0,0,0,0,0,0.000969525435257212,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0972734020314775,0.33509395052147,0,0,0,0,0.079170971386954,0,0.109580232919651,0,0,0,0,0,0,0,0,0.00349146090302715,0,0,0,0,0,0.108274875480495,0,0,0,0,0,0,0.0264196280841244,0,0,0,0,0,0,0.0576427063795097,0,0,0,-0.00257664990029091,0,0,0,-0.00251363169776764,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294161294392313,0,0,-0.131180482836731,0,0,0.278531584112128,0.0250204172239005,0,0,0,0,0,0,0,0,0,0.168415621999192,0,-0.0566714571488462,0,0,0,0,0,0.0313243931813106,0,0,0,0,0,0,0,0,-0.00694397700234997,-0.0202811829831582,0,0,0,-0.0196886657081899,0,0
X600118.SH,0,0,0,0,0,0,0.152326953608266,0,0,0,0.0901790048296661,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013870286347384,0,1.38777878078145e-17,0,0,0,0.0521742198328969,0.0330805064199243,0,0.0853310450066134,0,0,0,0,0.05951947732741,0,0,0,0,0,0,0,0.461465287025545,0,0,0,0,-0.0179377195722823,0.0221471521477222,0,0,0,-0.0323615792296296,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0187410488076126,0,0,0,-0.0344923073039099,0,-0.285405739132797,0,0.182307501752965,-0.157320509736741,0,0,0,0,0,0.00555236163873728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0299399649107504,0,0,0,0,0,0,0,-0.0303118929561074,0,0,0,-0.00933459135284054,0,0
Slope,0,0,0,0,0,0,0,0,-0.563705257179483,0,0,0,0,0,-0.009298861933816,0,0,0,0,0,0,0,-0.0909642163263594,0,-0.217627695733841,0,-0.142350284096549,0,-1.73472347597681e-18,0,0,0,0,0,0.0298151708813138,0,0,0,0,0,0,0,0.611333721772853,0,0,0,0,0,0,0.0821222842604623,0.30232542158581,0,1.56983450497477,0,0,0,0.138043152494285,0,0
TED,0,0,0.00537861719088091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108240559832477,0,0.0523533980897502,0,0,0,0,0,0,-0.084873094170295,0,0.25605678560496,0,0,0,0,0.205692542344691,0,0,0,0,-0.199317038875157,0,0,0,0,0,0,0,-0.831415657151526,0.713326191221667,0,0,0,0,-0.221042847235034,0,0
RealEstate_excess,0,0,0,0,0.0823711154514102,0,0,0,0,0,0,0,0,0,0.0288745701528745,0,0,0,0,0,0,0,0,0,-0.0449448989683764,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0160592015399824,0,-0.0270134103398074,0,0,0.0193786599811995,0,0.0137837356132902,0,-0.0535336375902483,0,0,0,0,0,0,0,0,-0.00579990355899284,0,0
MKreturn,0,0,-0.013169842376244,0,0,0,-0.0486928995145136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0297175919996976,0,-0.00182071724194139,-0.0235694999361197,0,0,0,0,0,0,0.00262683332364626,0.069358326104536,0.0247880591230365,0,0,0,0,0,-0.0565967396148205,-0.0205802715713415,0,-0.0128545060726783,0,0,0,-0.023670551634879,0.0486988759526274,0,0,0,-0.00263471907601944,0,0
MKvol,0,0,0,0,0,0,-0.000778330906888368,0,0,0.0011640859987381,0,0,0,0,0,0,0,0,0,0,0.00188253115914299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000605260782705872,0,0,0,0,0,-0.000226651148978329,-0.000513342434943335,0,0,0,-0.00167177872958081,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0.282933422971736,0,0.235333498314493,0,0,0,0,0.0234524675210592,0,0,0,0,0,0,0,0,0,0,0,0,-0.0687394112099644,0,0,0,0,0,0,0,0,0,0,0,0,-0.107278359342747,0,-0.190164989746632,0,0,0,0,0,0,0,-0.690147668019309,0,1.49747701867551,-1.27710636206117,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,-0.00121984832276721,0,0,-0.00090230659543502,0,0,0,0,0,-2.16840434497101e-19,0,0,0.00519795543955625,0,0,0,0,0,0,0,0.00118141468803293,0,0,0,-0.000151765336677748,5.42101086242752e-20,0,0,-0.00229676219130828,-0.00342014603167924,-0.00254443276701599,-0.00277681242313106,0,0,0,0,0,0,0,0,0,0,0.0080373022633114,-0.00162520710240173,0,0,0,0,-0.00248202479391804,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000948505034918144,-0.00181290340764435,0,0,0,0.00140068043717297,0,0
