,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X002304.SZ,X000651.SZ,X000063.SZ,X300124.SZ,X600104.SH,X002371.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X002236.SZ,X600372.SH,X000977.SZ,X002241.SZ,X000661.SZ,X601877.SH,X000157.SZ,X600584.SH,X600741.SH,X002180.SZ,X600702.SH,X600522.SH,X002074.SZ,X000733.SZ,X300142.SZ,X600460.SH,X300003.SZ,X000066.SZ,X002463.SZ,X002007.SZ,X002294.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.159486765579817,0,0,0,0.0127834659351139,0,0,0,0,-0.0620959597229775,0,0,0.017193870851258,0,0,0.0589061103276051,0.0465185369242212,0,0,0.0158682184494834,0,0,0,0,0,0,-0.00449370466187743,0,0,0,0,0,0,0,0,0,0.0174904987007366,0,0,0,0,0,0,0,0,0,0,0.0406508925627617,0,0,-0.00360913765252792,-0.0814030761249699,0,0,0,0,0,0
X000858.SZ,0,0,0,0.181104227548338,0,0.0747026191173714,0,0,0,0,0,0,0,0,0,0,0.096732644380766,0,0.072094215742966,0,0,0,0,0,0.00795194107587341,0.0234060758438945,0,0,0,-0.012302239058577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417951794326582,0,0,-0.0180570986184326,-0.0284542163978874,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,-0.100690429434636,0,0,0,0,0,-0.100443138022191,0,0,0,0.14684854288418,0,0,0,0,0.00940454376690257,0,0,0,0,0.181515364311156,0,-0.0118966262585788,0.0584130212266155,0,0,0,0,0,0.205559114661213,0,0,0,0,0.144133984116527,0,0,0.0747423295293678,-0.0601236535821222,0.163463052480716,0,0,0.126242096421441,0,1.73472347597681e-18,-0.0202516841018844,0,0,0,0,0,0
X000568.SZ,0,0.421256997722096,0,0,0,0,0,0,0,0.0385917019230187,0,0,0.0954150508130618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0988314627637205,0,-0.0496760956465288,0,0,0,0,-0.0017328182401,0,0,0.0120163205048823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0197498117060319,0,0,0,0,0,0
X600276.SH,0,0,0.0850868346924816,0,0,0,0,0.0782508373316773,0,0,0,0,0,0.191197182930515,0,0,0,0,0,0,0.0797439769891691,0,-0.0548624773920881,0,0.0307826680499369,0.123126711376015,0,0.140548783042855,0,0,0,0,0,0,0.0359870281399911,0,0,0,0,0,0,0,0,0.103535696633897,-0.118694820990762,-0.196270102052855,0,0.222549985423269,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0490579417198884,0,0,-0.0761638453096923,0.307996021240363,0.101656091567699,0.0414975442952582,0,0,0,0,0,0,0,0,-0.197156238664964,0,0,0.214831965094865,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.159946071925024,0,0.0393313550423426,0,0,-0.0793526028959408,0,0,0,0,0,-0.0653997755804664,0,0,0.256191368782901,-0.0742850285996287,0.0657309060039652,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215237847564346,0,0,0.0655706918748609,0,0,0,0,0.126757318269251,0,0.0751443268097151,0.0713107832535245,0,0,0,0.012239689566454,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.236412924560155,0,0,0.0120588909562815,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.105687984244972,0,0,0,0.112941012281261,0,-0.134196625480259,0,0,0,0,0.293398701885981,-0.530229390474666,0,0.221886912290093,0,0,0,0,0,0,0,0,-0.0904156061815816,0,0,0,0,0,0,0,0,0,0,0.0645787534949423,0,0,0,0,0,-0.106951989163981,0,0,0,0,0,0,0.00248579317328786,0,0,0,0,0,0,0
X002304.SZ,0,0.19094364690266,0,0.168373286597589,0,0.00453075298323245,0,0.0638054505446857,0,0.0348017412553994,-0.0330532149331941,0,0,0,0,0,0,0,0,0,0,-0.0506810340352877,-0.0068320029448678,0,0,0,0,-0.0999424069059958,0,0,0,0.0389454542862472,0,0,0.0353097718306761,0,0,0.148361138214706,0,0,0,0,0,0,0,0.047079992405282,0,0,0,0,0,-0.0231289088406872,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.218640126505237,0,0.120247556057361,0,0,0,0,0,0,0,0.174340992841936,-0.503865565578795,0,0,0,0,0,0,0.0848929831901226,0.013092738883654,0,0,0,0,0,0,0,0.135582181540831,0,0,0,0,0,0,0,0.0150450717204806,0,0,0,0,0,0,0,0,0,0,0,0,0
X000063.SZ,0,0,0.0643672092330098,0,0,0,0,0,0,0,0,0,0,0.190677318556,0,0,0,0,0,0,0,-0.0408085331022816,0,0,0,-0.323169802116057,0,0.543281054510647,0,0.0362459152049675,0,0,-0.294192294341808,0,0,0,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0.203728939472206,0.0156430066967308,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.139135126568755,0,0,0,0,0,0,0,0.125758427331015,0.125538150075812,-0.011064627344248,0,-0.0995368355105815,-0.00442963522132974,0,0,0,0,0,0,0.10268376315291,0.224806678328711,0.0481592169097432,0,0,0.0127262838384971,0,0,0,-0.0778828788401731,0,0,0,0,0,0,-0.0827722137011461,0,0,0,0,0,0,0.0323463529718431,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0.17398045977388,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.213187707087382,0.0308358428049397,0,0,0,0.0150656493212212,0,0,0,0.0254090769149857,0,0,0,0,0,0.251589895565223,0,0,0,0,0,0,0,0,0,-0.043957827535789,0,0,0,0.0761987054840463,0,-0.0212356105177626,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0140691609882149,0,0,0,0,0,0,0,0,0,0,0,0.0645914096598307,0,-0.19083024880029,0,0,0,0,0,0,0,0,0,0.0968314702205403,-0.639550572409983,0.205329299445054,0.209656795167402,0,0,0,0,0.0771513996879587,0,0,0,0,0,0,0,0,0.0774157591314083,-0.0386519563904054,-0.0547077178367129,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0811174877865984,0,0,0.0343884396817207,0,0,0.0366670272526437,0,0,0,0.0462097551307947,0.0397918969278799,0,0.0312862006744566,0.00820336009625459,0,0,0.01910349436746,0,0.0353917147023185,0.00495844116626896,0,0,0.219762823085405,0,0,-0.0487547878721039,0.0100667702777083,0,0,0,0,0,0,0,-0.0275875603069226,0,0,0,0,0.133290358952527,0,0,0.12166097408581,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0.0256966249827434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0692013041921913,0.36259499336809,0.103719764082952,0,-0.0113305992052876,0,0,0,0,0.0109515201733177,0,0,0,0,0,0,0,0,0,0,0.0806568886475031,0,0,0,0,0.0200525031095233,-0.10743139128199,0,0,0,0,0,0,0
X000596.SZ,0,0.159997476974118,0,0.110316252227239,0,0,0,0,0.118239071554662,0,-0.0679857452763674,0,0,0.00206025576624675,0,0,0,0,0,0,-0.0332586848924649,0,0,0,0,0,0,0,0,-0.00303657605809102,0,0.148048418469522,0,0,-0.066159714936948,0,0,0,0,0,0,0,0,0,0,-0.0300212321905664,0,0,0,0,0,-0.00641055149034972,-0.0284367746733268,0,3.46944695195361e-18,0,0,0,0
X300014.SZ,0,0,0.0216812349420465,0,0,0,0,0,0,0,-0.107570929428703,0,0,0,0,0,0,0,0,0,0.0188389002863354,0,0.00558694029212288,0,0,0.0149929592561225,0,0,0,-0.0208442726402825,0.0701172368998514,0,0.0935596803138351,0,0,0,0,0.0715765807712856,0,0.328460439228328,0.0794437996842543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0.0457481576923037,0,0,0.0404659528916746,0,0,0.118235076008568,0,0,0,0.113306045060542,0,0,0,0,0,0,0,-0.0661555812759802,0,0.0464097985128236,-0.0504694940766807,0,0,0,0,0,0,0,0,0,0,0.449224316741118,0,0,0,0,0,0,0,0,-0.000716672062140595,0,0.151205639413065,-0.0531533123944617,0,0,0.0221961536368686,0,0,0,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.100801666861187,0.107477125956261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2005400999594,0.110031563011774,0,0,0.0759473295990999,0,0,0,0,0,0,-0.0665005237998248,0,0,0,0.151058724851948,0.0835405801516415,0,0,0,0,0,0.0463813784538087,0,0,-0.0748432049861979,0,-0.306089559076553,-0.0186755502657047,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.00751711202728944,-0.00614480625752554,0.103324913235606,0,0,0,-0.0120919303351905,0,0.414233894552164,-0.0720550263977419,0,0,0,0,0,0.200052314820098,0,0.13991245559176,-0.0234790054201861,0,-0.127129656909246,0.0463805162817491,0,0,0,-0.0526716006344911,-0.0170699048927814,0,0,0,0,0.335799916235222,0,0,0,0,0,0,0,0,-0.0333904029022379,0.0619067558356628,0,0,0,0.240616170096502,0,0.0204987211131914,0,0,0,0,0,0,0
X000338.SZ,0,0,-6.93889390390723e-18,0,0,0,0,0,0,0,0.0229443930001544,0,0,0,0,0,0,0,0.378617924323215,0,0.0681981010882976,0,0,0,0,0,0,0.0410072475875107,0.0359167179513604,8.67361737988404e-19,0,0,0,0,0,0,0,0.0830751489026684,0.129136005608204,0,0,0,0,0,8.67361737988404e-19,-0.0506318483343304,0,0.0159566892913381,0,0,0,0.00951614241979594,0,0,0,0,0,0,0
X600703.SH,0,0,0,-0.404926535824774,0,0,0,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0.0224823819632808,0.128230681579688,0,0,0,0.154920523421107,0,0,-0.0270185936129581,0,-1.73472347597681e-18,0.185161587494623,0,0,0,0.113655256366987,0,0.0857289471760011,0,0,0,0,0,0.0121881049594071,0,0,0.062641070811085,0,-0.131832023290814,0,0.317283885284508,0,-0.047551687037344,0,0,0,0,0,0,0
