,X600519.SH,X000858.SZ,X000568.SZ,X002415.SZ,X600276.SH,X600809.SH,X600690.SH,X002475.SZ,X000651.SZ,X002304.SZ,X000063.SZ,X300124.SZ,X600104.SH,X000725.SZ,X003816.SZ,X600031.SH,X000625.SZ,X000596.SZ,X002371.SZ,X300014.SZ,X002129.SZ,X000338.SZ,X002179.SZ,X600703.SH,X600089.SH,X000100.SZ,X002049.SZ,X600372.SH,X000977.SZ,X002236.SZ,X000661.SZ,X600741.SH,X002241.SZ,X600584.SH,X000157.SZ,X601877.SH,X600522.SH,X600702.SH,X002074.SZ,X002180.SZ,X000733.SZ,X300142.SZ,X600460.SH,X002007.SZ,X000800.SZ,X002463.SZ,X601799.SH,X300003.SZ,X000066.SZ,X002028.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.254169718211501,0.175891192644886,0,0.0389107195185644,0,0,0,0,0,-0.0258783557787605,0,0,0,0,0,0,0,0.0257552218672047,0,0.0640526670546241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0493045971271916,0,0,0,0,0,0,0,-0.0661498477503695,0,0,0,0,-0.0353586888580558,8.67361737988404e-19,0.0612276357025303,0,0,0,0,0,0
X000858.SZ,0.0509337993185886,0,0.628413898402429,0,0,0,0.0491732368611299,0,0.0432941855563157,0,0,0,0,0,0,0.0567439566547625,0,0,0,0,0,0,0,0,0,0,0,0,-0.00988381230899036,-0.00080592338265832,0,0,0,-0.0134473040611238,0,0,0,0.0884593852795349,0,0,0,0,0,0,0,0,0,0,0,0,0.00908977096774777,0,0.0125271578828264,0,0,0,0,0,0
X000568.SZ,0.492999138865602,0.192292872712974,0,0,0,0,0,0,0,0.0932441722537053,-0.000281380676456246,0,0,0,0,0,0,0.0611745049011892,0.0727252695195142,0,0,0,0,0,0,0,0,0,0,-0.0262079173251888,0,0,0,0,0,0,0,0.237040584897773,0,0,0,0,0,0,0,0.000500234139333411,-0.062256861385883,0,0,-0.0231620293936976,0,-0.0116986722100108,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.329477161648446,-0.258359430613137,0,0,0.209754086750824,0,0,-0.0619305657611045,0.149813055122652,0,0,0,0,0,0.307504188086341,0.056949140204289,0,0,0,0,0,-0.0474731206553978,0.0119972657351061,0,0.0890000133870899,0,0,0,0,0,-0.0941971016427364,0,0,0,0,0,0,-0.012913703150877,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0.0357425794746396,0,0,0,0,0,0.14969868893158,0,0,0,0,0,0,-0.151127339766019,0.092185426558977,0,0,0,0.100218586008714,0.0276167400448265,0,0,0,0,0,0,0.149996406144731,0,0,0,0,0,0,0,0,-0.234237405062441,0,0,0,0.136196720745041,0,0.0099260443630839,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0.127102054010839,0,0,0,0,0,0,0,0,0,0.0588383032983001,0,-0.0144855556715441,0,0.0673342576550775,0,0,0,0,0,0,0,0,0,0,0,0,0.144156173424334,0.162812501573251,0,0,0,0,0,-0.382174894908397,0,0,0,0,0,0,0.33998996711191,0.0159823314543877,0.115414415805289,0,0,0,0,0,0
X600690.SH,0,0,0,0.0414544750152181,0.213877799730876,0,0,0,0.273543262919134,0,0,0,0,0.0615019572835914,0,0.0693313940628942,0.00836713834931764,-0.0331024131131998,0,0,0,0,0,0,0,0,0,0,0.0556113907467431,0,0,0,0,0,0,0,0.0129326024499088,0,0,-0.0292640078668829,0,0.145355816846787,0,0,0,-0.0954263102372245,0,0,-0.00297607278176636,0,0,0.0368245382280035,0,0,0,0,0,0,0
X002475.SZ,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0405028235547238,0,0.181805029936453,0,0,0.0716978671517775,0,0,0,0,0,0.0743775650203726,-0.1196052751316,0,0.59582872506459,0.348009381936197,0,0,-0.0895032294614232,0.0127442972811287,0,0.0734245277779781,0,0,0,0,0,0,0.117840409390485,0,0,0,0,0.04634156428329,-0.0609699408641138,0,0,0,0,0,0
X000651.SZ,0,0,0.212409433030221,0,0,0,0.305945945691002,0,0,0,0.00610449893414291,0,0,0,0,0,0,0,0,0,0.116333930877556,-0.739035345655282,0,0,0,0,0,0,-0.022007594245655,0,0,0,0,0,0,0,0,0.0425379234751819,0,0,0,0,0,0,0,0,0,0,0.11303229819278,0,0,0.00557174982691788,0,0,0,0,0,0,0
X002304.SZ,0,0.103907704033134,0.369139831078015,0,0,0.00623460105248884,0,0,0.0697959107746448,0,0.0146264215588638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378705606016295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0181495093846145,0,0,0.0110480914341637,0,0,0.0168440548451039,0,0,0,0,0,0,0
