,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002475.SZ,X600690.SH,X600276.SH,X002304.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002371.SZ,X002129.SZ,X300124.SZ,X002049.SZ,X003816.SZ,X000625.SZ,X600031.SH,X000596.SZ,X000725.SZ,X000063.SZ,X002241.SZ,X600703.SH,X002179.SZ,X000338.SZ,X600089.SH,X600522.SH,X000661.SZ,X002180.SZ,X000733.SZ,X300142.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X600460.SH,X600884.SH,X000157.SZ,X600702.SH,X002414.SZ,X601799.SH,X600487.SH,X600584.SH,X002236.SZ,X000799.SZ,X600563.SH,X600418.SH,X300003.SZ,X002176.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0.202073914012391,0,0.0017834761116364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0526999208627471,0,0.0226139458373101,-0.0132798322135765,0.109104502225415,-0.0206776929663136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0767688363029724,-0.0218079858870361,-0.0260912597174419,-0.0604995247912361,0,0,0.0386568032341445,0.00589370065893091,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0,0,0.0101996218309529,0,0.0584605163380866,0,0,0,0.00863534104121029,0,0,0.0441041024066178,0,0,0,0.0364160962447331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797290432404937,0,0,0.344535388158574,-0.0850044939547655,-0.00473404340703439,0,0,0,0,0,0,0,0.0366279821155601,-0.033427231021177,0.0210805053828176,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0329836218890558,0,0,0,0.0232887408458697,0,0,0,0,0,0,0,0,0,0.196058111522669,0,0,0,0,0,0,0,0,0.103951364511973,0,0,0,0,0.0428123175199559,0,0,0,0,0,0,0.0276287278172106,-0.127629321692548,0.0654874643076687,0,0,0,0,-0.114725774682295,0,0,0.322162775365504,-0.00392384861116021,-0.0138253010370772,-0.071032905027768,0,0,0,0,0
X000568.SZ,0,0,0.160806337208555,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281709868176008,0,0,0.0265529091163755,0.0316102595767488,0,0,0,0,0,0,0.0390412727007352,0,0.00500534998122043,0,0,0,0,0,0,0,0,0,0,0.35447181063097,0,0,0,0,0,0,-0.0342157052678032,0,0,0,0,-0.0321229599795092,-2.05991819686351e-05,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0.148176723604587,0,0,0,-0.0733023261793304,0,0,0,0,0,0,0,0,0,0,0,0.151218213146074,0,0,0,0,0,0,0,0.0403203105808395,0.0141677954674039,0,0,0,0,0,0,0,0,0,0,0.0405863722302518,0.603922522451872,0,-0.0358901189067972,0,0,0,0,0,0.0408631413898172,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0768017921868797,0,0.35757870072108,0,0,0.0529626379223586,0,0,0,0,0.169661032150629,0,0,0,-0.0152174905870349,0,0,0,-0.16991687999036,0,0,0,0,0,0,0,0,0,0.0515687702897325,0,0,0,0,0,0,0,0,0,0,-0.132069582628241,-8.67361737988404e-19,0,0,0,0,0,0
X600690.SH,0,0,0.106875857696584,0,0,0,0,0,0,0,0,-0.0404268723846758,0,0,0,-0.042885249079272,0,0,0,0.0158739717750919,0,0,0,0,0,0,0.252221793990506,0,0,0,0,0,-0.207934995538567,0,8.67361737988404e-19,0,0,0,0,0.0118226885602003,-0.020991019203221,0.0428160695332286,0,0,0,0,0,-0.0583468497158383,0.248292136970199,0,0,0,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378213956676262,0,0.0934236279319241,0,0,0,0,0.0168627788823358,0.0922706583918599,0.110554790702226,0.0995963970798005,0,0,0.0997496631907683,0,0,0,0,-0.0238843144316691,0,0,-0.0552505318235822,0,0,0,0,0,0.195765491192063,-0.208658454579954,0,0,-0.00916729986311843,0,0,0,0.0461528821657633,0,0
X002304.SZ,0,0.328839729290927,0,0,0,0.00445315199223145,0,0.00346071937900901,0,0,0,0,0,0,0.0306765278579919,0,0,0.0361591775451999,0,0,0,0,0,0,0,0,0,-0.00156286022255369,0,0.137503058472509,0,0,0,0,0,0,0,0.0189012676490195,0,0.0769289672650466,-0.0813432399945553,0,-0.0442023861046089,0,0,0,0,0,0,-2.16840434497101e-19,0,0,0.038572212898792,0,0,0,0.0286729227068974,0,0
X000651.SZ,0,0,0,0,0,0.0597429599935948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0425681253957439,0,0,8.67361737988404e-19,0,0,0.0950493458553541,0,0,0.163155369486566,0,0,0,0.0757296618382082,0,-0.070732424526888,0,0,0,0,0,0,0,0,0,-0.0576956059609291,0.0894520857522243,0.101839462482039,0,0,-0.0599043147545078,0,0,0,0,0,0
X600104.SH,0,0,0,0,0.0493866174109757,0,0,0,0,0,0,0.0221258664221009,0,0.114021040617354,0,0.0110925466285423,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098290324516159,0,0,0,0,0,0.292208455564191,0,0,0,0.0573960482867167,0,0,0,0.0932866649027304,0,0,-0.00206123912219927,0.0992516560316488,0,0,0,0,0,0,0,0,-0.11941194103618,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.000433943827294585,0,0,0,0,0.165650112575275,0,0,0,0,0,0,-0.130426283164492,0,0.0691398494851417,0.119802022394004,0,0,0,0.249310512076595,0.0696512561142734,0.317084139086133,0,0,0,0,0,0.0216690722796019,0.0660163228979161,0.0623125140868951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0.0345658950289433,0,0,0.0786300446519202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.409361092378757,0,0,-0.111730984790774,0,0.171306928823179,0,0,0.105900617107961,0,0,0,0,0.415174730899552,0,0,0,0,0,-0.075769109570976,0,0,0,-1.73472347597681e-18,0,0,0,0,0,-0.0391568090773126,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,-0.0591179272018311,0,0,0,0,0,0.0974036070878623,0.124861569986664,0,0,0.0449430873347355,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0.283369210284681,0.0905626060205047,0,0,0,0,0.0660898507132572,0,0,0,0,0,0,0.0159915574354682,-0.153672455098479,0,0,0,0,-6.93889390390723e-18,0.0338269434573808,0,0,0,0,-0.048678397691541,0,0,0,0,0,0
X300124.SZ,0,0,-0.143400584353152,0,0,0.31129884569176,0,-0.0546119595923533,0,0,0,0,0,0,0,-0.00687430970982047,0,0,0,0,0,0,0,0,0,0,0.160287020526437,0,0,0,0,-0.0718022202651824,0,0,0,0.200900580897904,0,0,0,0,0,0,0,0,0,0,0,0,-0.0281290347060264,0,0,0,0.0398251479515546,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0.220567845336516,0.279749863848286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.277678930862086,0,0,0.149721535915198,-0.0755335802373527,0,0.0587284686928703,0,0,0,0,0,0,0,-0.126783757157234,0,0,0,0,0.187272460374856,0.111887334463963,0,0,0,0,-0.0357005856801762,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,-0.0109095579007409,0,0,0,-0.0204307453942605,-0.0066871680226264,0,0,-0.068711134601058,0,0,0.233885718433206,-0.0802362199990534,0,0,0,0,0,0,0,0,0,-0.0125189594424966,0,0,0,-0.015669204260584,0,0,0,0,0,0.0916490245587158,0,0,0,0,0,0,0,0.0107977279172459,0,0.0206557580801254,0,0.0618507660265932,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.0439358701378839,0,-0.315241671344292,0,0,0,0.0221643038819513,-0.0282502444967875,-0.285192695616883,0,-0.0328547628066085,0,0,0,0,0,0,0.0819256694186003,0,0,0,0,0,0,0,0,0,0,0,0,0.281907929583512,-0.0854952737295838,0.71240612154729,0,0,0,0,0,0,0,0,0,0.150224466892664,0,0,0,0,-0.0384419707081825,0,0,0,0,0,0
