,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X600690.SH,X002304.SZ,X600276.SH,X002475.SZ,X000651.SZ,X600104.SH,X300014.SZ,X300124.SZ,X002129.SZ,X000596.SZ,X003816.SZ,X002371.SZ,X000725.SZ,X000625.SZ,X600031.SH,X002049.SZ,X000063.SZ,X002179.SZ,X002241.SZ,X600089.SH,X000338.SZ,X600703.SH,X600522.SH,X000661.SZ,X300142.SZ,X002180.SZ,X000733.SZ,X601877.SH,X002074.SZ,X000100.SZ,X600741.SH,X000157.SZ,X600884.SH,X600702.SH,X600460.SH,X600487.SH,X601799.SH,X300003.SZ,X000799.SZ,X600584.SH,X002414.SZ,X600372.SH,X600563.SH,X002236.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.0107095854926842,0.0159901339237915,0.318468173627147,0,0,0,0,0,0,0,0,0,0,0,0,-0.00620457187900833,0,0,0,0,0,0,0,0,0,0,0,0.0556626545161283,0,0,0,0.0244426956679057,0,0,0,0,0,0.0952017022230015,0,-0.0468752534582666,0,-0.0414796555830506,8.67361737988404e-19,0,0,0,0,0,0,0,0.0115103773292488,0.00308673371736361,0,0,0,0,0,0
X000858.SZ,0,0,3.46944695195361e-18,0.231684418121475,0,0,0.104834540874966,0.116877101702308,0,0.0542324930218309,0,-0.0259667160672965,0,0,0.0730200827963905,0,0.0736282941610399,0,0,0,0.0227862314146198,0.0467216839708077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.181773179836882,0,0,0,0,0,0,-0.0811192095278641,0,0,0,0,0,0.0110608041029229,0.00321450722650785,0,0,0,0,0,0
X600809.SH,0,0,0,0.536928737436412,0,0,0,0,0,0,0,0,-0.154629338802355,0.064595714814828,0.00770934722310062,0,0.0393187546765421,0,0,0,0,0,0,0,-0.04712093015943,0,0,0,0,0,0,0,0,0.0329866674494759,0,0,0,0,0,0,0,-0.122527870503691,0,0,0,0,0,0,0.0185774581413755,0,0,0,0,-0.0505848225855834,0,0,0,0,0
X000568.SZ,0,0.079187793367007,0.308719096784189,0,0,0,0,0,0.00426082365980793,0,0,0,0,0,0.119502684602999,0,0,0,0,0,0,0,-0.13692804780206,0,0,0,0,0,0,0,0,0,0,0,-0.0647635133269723,0,0,0,0.212666157961176,0,0,0,0,0,0,0,0,-0.0106529537868241,0.314760859314925,0,0,-0.048366499938013,0.0215409849726091,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.119636433454859,0,0.0241859302802335,-0.0526204395617652,0,0,0,0,0,0,0.0190861968956397,0,0,0,0,0,0.00260331026756201,0.174156348335866,0,0,-0.151135738787103,0.244269737756474,0,0.078724017940808,0,0,0,0,0,-0.0741231339632251,0,0
X600690.SH,0,0,0,0.1285689705948,0,0,0,0,0,0.100236308610334,0,0,0,0,0,0,-0.0651410677831954,0,-0.0554415307961473,0,0,0,0,0,0.0182570760526279,0,0,0,0,0,0,0,-0.135592419680533,0,0,0,0,0,0,0,0,0.0465451875388753,0.254601186653084,0,0.0232968956204899,0,0,0,0,0,0,-0.0071868044934957,0,0,0,0,-0.0162758913018685,0,0
X002304.SZ,0,0.186550693389816,0,0,0,0,0,0,0.00243641357354275,0,0,0,0.0766070841263836,0,0,0,-0.027395746788977,0,0,0,0,0,0,0,0,0,0,-0.0522941576383324,0.0420975705682519,0,0.057899862970305,0,0,0.0736589120336376,0,0,0,0,0.139991235671556,0,0,0,0,0,0,-0.162677481675275,0,0,0,0,0,0,0.0175072682803123,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0,0,0,0,0,-0.262771180992925,0,0,0,0,0,-0.0989241424223299,0,0,0.151546087685133,-0.0820773989720025,0.0035418850019178,0,0,0.0988051950195926,0,0.10040387754143,0.0157062395267758,0,0.0500747982666378,0,0,0.16333793720126,0,0,0,0,0,-0.077475265041072,0.101915080267391,0.0933570625373585,0,0,0,0,-0.10513240765075,0,0,0,0.0124336264690085,-0.0368148638171943,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0470900694728945,0.335453859929525,0,-0.0149274312960002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.0145044929231559,0,0,0.211667883884587,0,0,-0.00309334498130431,0.0204268710877774,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0.342713806214807,0,0,0,0,0,0,0,0,-0.00934588874027957,0,0,0,0,0.15326259776774,0,0,0,0,0,0.101482828086125,0.0337429089957414,0,-0.020294426048924,0.0648539805411803,0,0,0,0,0,0,0,0,0,0,0,0,0.124480206072585,0,0,0,0,-0.0752305699037179,0,0,0,0,0,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0.116039461557384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699891192276498,0.132513766789823,0,0,0.106579768940698,0.47270989052418,0,0,0.0198751468256061,0,0,0,0,0,0,0,0,-0.127195001812675,0,0.0593626517966582,0,0,0.00739236286167194,0,0,0,-0.184734068821827,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.0253577445232555,0,0,0,0,0,0,0,0,0,0.265497270377792,0,0,0,-0.111569197252661,0,0,0,0,0.0194017345521468,0,0,0,-0.0837569552821212,0.00249217408702453,0.350127420611293,0,0,0,0,0,0,0.079437005781682,0,0,0,0,0.214676344734031,0,0,0,0,0,0,-0.0377797294132253,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,-0.168572650333691,0,0,0.186115361917287,0,0,0.140147701767842,0,0,0,0,0,0,0,0,0,0,0,0.0618490840281733,0,0,0,0,0,-0.116440655298308,-0.0526644100225209,0,0,0.00596662512982461,0,0,0,0,0,0,-0.0651992733715631,0,0,0,0,0,0.220897369185917,0,0,0,0,-0.0210410949094834,0.0428045367668487,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0.137952033672422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531300117121256,0,0,0,0,0,0.305077705600548,0,0,0,0,0,0,0.104834392070199,0,0,0,0,0.076745989098952,0,0.130141468505269,0,0,0,0.0109938259901666,-0.0405400521435711,0,0,0,0,0,0
X000596.SZ,0,0.308584394768831,0,0,0,0,0.243815274259734,0,-0.0353371487145462,0,0,0,0,0,0,0,0,0,0,0,0.174700707450385,0,0,0,0,0,0,0,0,-0.0768639995550051,-0.025514634894823,0,0,0,0,-0.307092919887253,0,0,0.192761527928212,0,0,-0.0322800491723839,0,0,0,0,0,0,0,0,0,-0.00554967508118818,-0.0178979353923285,0,0,0,0,0,0
X003816.SZ,0,0,0,0,-0.0055435665618263,0,0,0,0,0,0,0,0,0,0,0,-0.0479697124136459,0,0,0.171883458894105,0,0,0,0,0.0668689371862604,0,0,0,0.0216688513888204,0,-0.0163860561586954,0,0,0,0,0,0,0,0.0154747995976981,0,0,-0.101405032836885,0,0,0,0,0,-0.0274053159217787,0,0,0,0.0422493429004919,0.00788834639631292,0,0,0,0,0,0
X002371.SZ,0,0,0.0443341253216662,0,0,0,0,0,0,0,0,0,0,0,0.0739110311838644,0,0,0,0,0,0,0,0,0,0,0,0.115042071598503,0,0,0,0,0,0,0,0,0,0,0,0,0.882701661360039,0,0,0.0868188962738117,0,0,0,0,0.066014361119589,0.184203238764782,0,0,0,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.00429157975764595,0.0237386110738209,0,0,0,0,0,0,0,-0.0170825022756131,0,0,0,0,0.0313845314444608,0,0,0.0167726050124969,0.190272011300166,0,0,0,0,-0.0604980289922444,0,0.0201989108109989,0,0.361397781847958,0,0,0,0,0,-0.0202821931244304,-0.0594920214745844,0,0,0.00462454163680476,0,0,0,0,0.0363693739566276,0,0,0.00739873469697142,0,0,0,0,0,0
