,X600519.SH,X000858.SZ,X002415.SZ,X600809.SH,X600276.SH,X000651.SZ,X000568.SZ,X002475.SZ,X002304.SZ,X600104.SH,X600690.SH,X600031.SH,X300014.SZ,X300124.SZ,X000725.SZ,X002371.SZ,X600703.SH,X000063.SZ,X000338.SZ,X002129.SZ,X000625.SZ,X002241.SZ,X300142.SZ,X003816.SZ,X000661.SZ,X002049.SZ,X000596.SZ,X000100.SZ,X002179.SZ,X600460.SH,X601877.SH,X002074.SZ,X600702.SH,X000799.SZ,X600584.SH,X002007.SZ,X000157.SZ,X600183.SH,X002414.SZ,X002236.SZ,X600741.SH,X601799.SH,X600089.SH,X600779.SH,X000800.SZ,X300146.SZ,X300003.SZ,X600884.SH,X000066.SZ,X000977.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000100.SZ,0,0,0,0,0,0,0,0.0444638376917039,0,0,0,0,0.049600567628487,0,0.709956862624723,0,-0.0111902941001745,0,0,0,0.0289001299762932,0,0.0871025044678476,0,0,0,0,0,0,0,-0.0462199146051666,0,0,-0.0103380899057309,0,0,0,0,0,0,0,0,0.0464189736407145,0,0,0,0,0.0028732608666874,0.0036428483813455,0,0,0,0.0244645353928634,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0.20919613235124,0,0,0,0,0.0140838921139333,0,0,8.67361737988404e-19,0.045858255777898,0,0,0,0,0,0.417777578651126,0,0,0,0,0,-0.0285125963329196,0,0,0,0,0,0,0,0,0,0.15284169024891,-0.175699753698744,0,0,0,0,0.0191344851177615,0.154195921300678,0,-0.00626920994723477,-0.0913533343602298,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0.11973053848562,0,0,0,0,0,0,0.193469960714645,0.147314994590045,0,0,0,0.296984568529516,0,0,0,0,-0.471492704082369,0,-0.354434026360631,0,0,0,0.18849029166705,0,0.179327679937117,0,0.689107681023447,0,0,-0.229262143055609,0,0,0,0,0,0.0349346973608328,0,0,0,0.0564783433430258,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0673800911933716,0,0,0.0895878395491534,0,0,0,0,0,0,0,0,0.0300462717122789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.230587872240145,0,0.0772313005376372,0,0,0,0,0,0,0.0272068741429238,0.0167457463278938,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0.101174339752152,0,0,0,0,0,0.187568718210245,0,0,0.123184632370034,0.074743405966952,0,0,0,0,0,0.0169070959260597,0,0.103476706312407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.060058870327802,0,0,0,0.0933771495334638,0,0,0,0,0,0,0
X600702.SH,0,0,0,0,-0.00231102279677696,0,0,0,-0.436870960266182,0,0,0.0677130445479975,-0.221130078140636,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507851719526327,0,0,-0.177997614675532,0,0,0,0.155464722877983,0,0,0,0,0.0941676907120505,0.210278075126777,0,0,0,0.217487976419728,0,0,0,0,-0.353410170011841,0,-0.195945544920854,-0.00736446468121972,0.30528059812792,0,0,0,0,0,0
X000799.SZ,0,0,0,0.514453006856475,0,0,0,-0.0533532181142025,0,0,0,0,0.0281828188212782,0,0,0,0.109566281935983,0,0,0,0,-0.0313206713752265,0,0,0,0,0.0241211809359607,0,0,0,0,-0.0145176270727252,0,0,0,0,0,0,0,0,0,0,0,0.22759033465242,0,0.181138265838423,0,0,5.42101086242752e-20,0.091917705685939,0,-0.0229028996217212,0,0,0,0,0,0,0
X600584.SH,0,0,0,0.0420603615181633,0,0,0,0.269127726713581,0.119228997290556,0,0,0,0,4.33680868994202e-19,0,0.0551908083244253,0,0,0.0566675835671019,0,0.198065445821678,0,0.0584959745196054,0,0,0.165886341605795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0951763443313903,0,-0.113392513008896,0,0,0,0,0,-0.149350263434881,0,0,-0.037911928960656,-0.0128052989153162,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0.0635419965522651,0.0802855968699688,0.0480754079440986,0,0,0,0,0.0384714150912631,0,0,0,0,0,0,0,0,0.105079530240322,0,0,0,0.0879371771135877,0,0,0,0,0.0084038334415446,0,0,0.144109840825257,0,0,0,0,0,0,0.068861914095898,0,0.0327218310391406,0,0,0.114822702584113,-0.10761791514926,0,0,0,0,-0.0556985024050134,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0.121397611516652,0,0,0,0,0.46289113595262,0,0,0,0,0.0142190190297856,-0.0522238733871538,0,0,0,-0.00973231323945136,0,0,0,0,0,0,0,0,-0.0670128920505254,-0.0122583462199802,0,0,0,0,0,0,0,0,0,0,0.0922090468257282,0,0,0,0,0.0450067386078747,0.0470089199820692,0,0,0.0202402823052393,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0.00220195091182419,0.204361530458924,0,0,0,0.125285873936115,0,0,0,0,-0.0919208312531542,-8.67361737988404e-19,0.0170880198291103,0,0,0.0246260890063171,0,0,0,0,0,0.0205009710081868,0.020585630651689,0,0,0,0,0,-0.0168481522649579,0,0,0,0.0522078606770025,0,0,0,0,0.0387088601360626,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025287788931594,0,0,0.0284964636945987,0,0,0.0168270193672589,0,0,0.137034935089466,0,0,0.237240607856567,0,0.160011224372337,0,-0.0242255521011876,0,0,0,0,0,0,0,0,0,0,0,0,0.0558078036926333,0,0,0,0,0,-0.0381068770645507,-0.0154407233768975,0,0,0,0,0,0
X002236.SZ,0,0,0,0.00610071448917989,0,0,0,0,0,0,0.165064571813217,0,0,0,0,0.0678059981860172,0.00596005099274714,0,0,0.117404502692424,0,-0.175082570261541,0,0,0,0,0.0900662769897765,0,0,0,0,0,0.0124177791863469,0.0628128890377288,0,0,0,0,0,0,0,0,0,0.0180411699771909,0,0,0,0,0,0,0,0,0.0719862898596595,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.233237519258866,0.115141508630081,0,0.0278439556129486,0.353721889402745,0,0,0,0,0,-0.0521705899943633,0,0.0547771475441204,0,-0.111992628519409,0,0,0.094288510295083,0,0,0,0,0,0,-0.00355215405548916,0.104957848126867,0,0,0,0.175484517729396,0,0,0,0.0851578574933416,0,0,0,0,-0.0910062161888412,0,0,0,0,0,0,0,0,-0.0874478051761438,0,0,0,0,0,0
X601799.SH,0,0,0,0.160467377484991,0,0,0,0.164687101859407,-0.093655711041514,0,0,0,0.00119604214474703,0,0,0,0,0.0185881099469086,0,0,0,0.158996107870773,0.0952806793597895,0,0,0,0,0,0,-0.0892914173586074,0,0,0,0,0,0,-0.0214797995541093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.0584303282509452,0,0,0,0,0,0,0,0,0.056820670152221,0,0,0,0,0,0,0,0.134121452772734,0,-0.0447975775545325,0,0,0,0,0,0,0.109360949619111,0,0,0.0405459121250977,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.056303013010717,0,0,0,0.0419429821607092,0,-0.0177046818644196,0,0,0,0,0,0,0
X600779.SH,0.579545487790164,0,0,0.163078598514002,0,0,0,0,-0.293057242669059,-0.164104274970853,0,0,0.0502481372068731,0,0,0,0,0,0,0.0523549935774631,0,0,0,0,0.233289368402325,0,0,0,0,-0.06478512700129,0,3.46944695195361e-18,0.0282903168602322,0.42812159943456,0,0,0,-0.0441674209675653,0,0,0,0.0658933655131287,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,-0.13734894396899,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00551392324401133,0.144443494646713,0,0.025356331145694,0,0,0,0,0,0,0.0247527913303066,0,0.106954024248728,0,0,0,0,0,0,0,0,0.181873004229973,0,0,-0.109868256220124,0,0,0,0,0,-0.129346371023274,0,0.0324645743448272,0,0,0,0,0,0,0
X300146.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0437860572364819,-0.155008185120439,0,0.124960522510011,0,0.32624208298073,0,0,0,0,0,0,0,0,0,0,0,0,-0.0778634462641885,0.126566855985733,0.131958834418562,0.0669704066051141,0,0,0,0,0.0566436494584202,0,0,0,0,-0.0692172378897775,0,0,0,0,0,0,0,-0.0306064846183155,0.141378872879602,0,0,0,0.0966994809064765,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0350574215566002,0,0,0,0,0,0,0.0339432613980636,0,0,0,0,0,0,0,0,0.0865364654675092,0.0493078277666659,0.0862394271133919,0,0.0444222406049175,0,0,0,0,0,0,0,0,0,0,0,-0.0720543494491828,0,0,0,0,-0.0285557081217032,0,0,0,0,0,0
X600884.SH,0,0,0,-0.240192989598086,0,0,0,-0.205502920002928,0,0,0,0,0.226028678267619,0,0,0,0,0,0,0,0.079008501640745,0,0.0671386497398338,0,-0.0575443063746782,0.142896770585247,0,0,0,0.21309615337033,0,0.195422555708942,0,0,0,0,0,0,0,0,0,0.0769615084860043,0.259422580246261,-0.167413135104649,0,0,0,0,0,0,0,0.214240103888488,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,-0.10340170308965,0,0,0,0,0,0,0,0,0.196234449570737,0,0,0.122661344269711,0,0,0,0,0,0.196478644758307,0.347148297417005,0,-0.167279111806753,0.0115943894767739,0,0.124514496896966,0,0,0,0,0,0,0,0,-0.0364045521830814,-0.132242442381123,0,0,0,0,0,-0.254860025988527,0.0619243758127346,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0.105726533170173,0,0,0,0,0,0,0,0.0431936615114417,0,0.10422991275117,0,0,0,0,0,0,0,0,0,0.300386794456222,0,-0.131096154465091,0.0132915538666847,0,0,0,0,0,0.0895948247464428,0,0,0,0,0.0361905364616734,0,0,0,0.0847420951993298,0,0.128622317850591,0,0,0,0.0727687893220136,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0593681559719753,0,0,0.101102774663783,0,0,0,0,0,0,0,0,0.0406160339528508,0.132958545636857,0,0,0,0,0,0,0,0,0.0571875962920337,0,0,0,0,0,-0.0925166056381843,-0.107905539039892,0,0,0,0,0,0,0,0,0,-0.0107338674939578,0,0,0,0,0.00362975730049122,0,0,0,-2.16840434497101e-19,-0.0769050813129482,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0.43083723221793,0,0,0,0,0,0,0,-0.0188776194570909,0,0,0,0,0.373255860339692,0.129968764108047,0,0,0,0,0,0,0,0,-0.0630011769874179,-0.0487213713220452,0,0,0,0,0,0,0,0,0,0,0,0,-0.168688424040875,0,0,0.144022786287182,6.93889390390723e-18,0,0,0,0.499017750320844,0,0,0,-0.963276424729443,0,0
TED,0,0,0,0,0,0,0,0,0.036436953127092,-0.025095456515369,0,0,0,-0.150625025313444,0,0,0.00561143179701599,0.220104156520113,0,0,0,-0.174489229114328,0.155097103966746,0,0,0.13798073027444,0,0,0,0,0,0.0314657573583217,0.105184438105404,-0.20857759469442,0,0,0,0,0,0,-0.0936376260254242,-0.185226328419878,0,0,0,1.38777878078145e-17,0,0,0,0,0,0.482960729194469,0,0,0,0,-0.463008871960373,0,0
RealEstate_excess,0,0,0,0.0641712931685471,0,0,0.0120396178815991,0,0,0,0,0,0.119221713128752,0,0,0.0476452505159147,0,0,0,-0.030860617244225,-0.0133965622963284,0,-0.0523845102501539,0,0,0,0,0,0,-0.0327831962212871,0,0,0,0,0,0,-0.12526506225079,0,0.0297951938518806,0,0,0,0,0,0,0.0276753826784751,0,-0.026177198828002,0,0,0,0,-0.0102529879543431,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0.0395255939047621,0,0,0,0,0,0,0,-0.010026513573224,0,0,0,0.00510797149670608,0,0.00942977016924709,0,0,0,-0.0261249943862653,0,0,-0.00624313255554783,0,0,0,0,0,-0.0540934803147038,0,-0.160486164249704,0,0,0.121721374030326,0.027349942607968,0,0,0,0,0,0.0234963954439756,0.0765502457716283,0,0,0,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103997700926719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000620035313005376,0,0,0,0,0,0,0.00517425115246758,0,0,0,0,0,3.00293325224849e-05,0.000394638207886882,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,-0.0148229675147633,0,0,0,0,0.0618569753798196,0,0,0,0,0,0,0,0,-0.0709059627634357,0,0,0,0,0.189926464183078,0,0.0147897885023414,0,0,0,0,-0.0318752389175666,0.0717737162087974,0,0,0,0,0,0,0,0,0,0.0103603474572543,-0.0778359756135002,0,0,0,0,0,-0.115580965975103,0,0,0,-0.114515159008717,0,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00250333663943136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00257773602822261,0.00194662623230046,0,0,0.00753382151700402,0,0,0,0,0,0,0,0,0,0,0,-0.00119966846670558,0,0,0,0,0,0.00402491226044053,0,0,0,-0.00359870839091453,0,0,0,-0.00375289862762288,0.000781135398099476,0.00427631537779581,0,0,0,0,0,-0.0473013187146491
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0142397483563005,0,0,0,0,0,0,0,-0.0088255047340634,-0.0109338646388519,0,0,0,0.0196563740929538,0,0,0.0122528459308511,0,0,-0.00764854749676026,0,0,0,0,0.0336292538320522,0,0,0,0,0.0175804433040002,0.0248409087522205,-0.00642344962803654,0,0,0,0.0540414536468868,-0.0138599926802569,0,0,0,0,0,0
