,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X600809.SH,X000568.SZ,X002475.SZ,X000651.SZ,X002304.SZ,X600104.SH,X600690.SH,X600031.SH,X000725.SZ,X300124.SZ,X300014.SZ,X000661.SZ,X000338.SZ,X000063.SZ,X002241.SZ,X000625.SZ,X600703.SH,X003816.SZ,X002371.SZ,X000596.SZ,X002129.SZ,X000100.SZ,X300142.SZ,X002049.SZ,X000799.SZ,X600741.SH,X002179.SZ,X000157.SZ,X600460.SH,X600702.SH,X601877.SH,X600584.SH,X600779.SH,X002007.SZ,X002236.SZ,X601799.SH,X002414.SZ,X300003.SZ,X002074.SZ,X600183.SH,X300146.SZ,X000800.SZ,X600089.SH,X002508.SZ,X002008.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0,0,0,0,0.240054129436263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0236063838347597,0,0,0,0,0.00569116860025061,0,0,0,-0.011914816239362,0.125931301996469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0,0.0980770145346113,0.274094049354174,0,0,0,0,0,0,0,0,0.0371207541813063,0,0,0,0,0,0,0,0.0602615770746234,0,0,0,0,0,0.079854487302619,0,0,0,-0.0314180743895381,0,0,0,0,0,0,0,0,0,0.0607380999132935,0,0.095246991975063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0.0624010730634534,0,0.187550294135357,0,0,0.0242036063525558,0.095646995920666,0,0,0,0,0.113153847496786,0,0,0,0,0,0,0,0.0408858495104672,0.109079754611734,0,0.014698648543743,0,0.0151782607646095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0500658462738404,0,0,0,0,0,0,0.00360647003450946,0,0
X600276.SH,0,0,0,0,0,0,0.0854108670995787,0,0.0891880553161282,0,0,0,-0.04256628542387,0,0,0,0,0.0365628602494495,0,0.0175534775892434,0,0,0,0.0140782638668969,0,0,0.0399271745182077,0.0897627695970136,0.00701909732745305,0,0,0,0,0.042202903814108,0,0,0,0,0,0,0,0,0,0,0,0,-0.0972469353220218,0,0,0,0,0.153280740600243,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0.0538288525087852,0,0,0.137072645578894,0,0,0,0,0.0717456287364311,-0.0305567356201969,0,0,0,0,0,0,0,0,0.0138794075009448,-0.158985309672446,0,0,0,0.526247613822881,-0.167414969839149,0,0,0,0,0,0,0.0656673162988915,0,0,0,0,0,0,0,0,0,-0.0518394612594856,0,0,0,0,0,0.047257505945697,0,0,0,0,0,0
X000568.SZ,0,0.675818728398445,0,0,0.0363991997925782,0,0,0,0.00384435308001802,-0.218007185046058,0,0,0,0,0,0,0,0,0,-0.0086977483798909,0,0,0,0.193572256589157,0,0,0,0,0,0,0,0,0,0,0,0.0720520676614236,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0409157968407856,0,-0.0111557003163943,0.0131161181684616,0,0,0,0,0,0
X002475.SZ,0.327724544626557,0,0,0.12283396299577,0,0,0,0,0.029433432891311,0,0,0,0,0,0.150776935428436,0,0,0,0.0316947392606954,0,0.143456696617171,0,0,-0.175836030760257,0,0,0,0,-0.0410935245309505,0,0,0,0.00481628312946643,0.0499991228869285,0,-0.011175771660329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09181802041179,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.19434006187732,0,0,0,0.105356268431205,0,0,0.00274149613038145,0,0.0722961118290208,0,0,0.0844517170896737,0,-0.0434924104511101,0,-0.0604050764718753,0,0,0,0,-1.73472347597681e-18,0,0.0809077310483792,0,0.025777866527899,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0562749700773243,0,0,0,-0.0318486881215579,0,0
X002304.SZ,0,0,0,0,0,0.220650379662242,0,0,0,0,0,0,0,0,-0.0486039006646646,0,0,0,0,0,0.451408287282268,0,0,0.0647726480543889,0,0,0.0469363647690084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00649809121146726,0,0.104390091739139,0,0,0,0,0,0,-0.116651495940118,0.0650188681126639,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0644210282261989,0,0,0,0,0.103986664245777,0,0.0231368610617887,0.0312155108445197,0,0,0,0,0.0441803971817812,0,0,0,-0.147211928425217,0,0.0360437140626675,0.0898555322335665,0,-0.00952012558762695,0.025017713881287,0,0,0,0.0710402263811194,0,0,-0.00672788394462089,0,0,0,0,0.0433306701676055,0,0,0,0,0.0113452533096316,0,0,0,0,0.0410501970885692,0.0534352250470126,0,0,0,0,0,0
X600690.SH,0,0,0.305985376910215,0.146775165859706,0,0,0,0,0,0,0,0,0.342322700459491,0,0,0,0,0,0,0,0,0,0,0,0.0178119151948465,0,0,0,0,0,0,0,0.0108180703030914,0.0099299635012996,0,0,0.00683004257389038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0441965570025108,0.0394024300699619,0,0,0,0.0240946144186176,0,0
X600031.SH,0,0,0,0,0,0,0.0759940337664628,0,0,0.00134126922551048,0,0,0.216421260210965,0.16507784367168,0,0,0,0,0.0861949154176832,0.0390479255899536,0.116691678492169,0,0,0,0,0,0,0.0233677894459692,0,0,0.113070876982457,0.0221181437545329,0,0.0388155382646319,0,0,0,0,0,0,0.0554092494843711,0,0,0.0427675550291482,0,0,0,0,0,0,0,-0.0480003935032836,0,0,0,0,-0.129251364310708,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.151715032658183,0,0,0,0,0.0732530111227965,0,0,0.0950659624166061,0,0,0,0,0,0,0.0649907575353554,0.0688043382895487,0,0,0,0,0,0.0680834973069999,0,0,0,0,0,0,0,0.153248890012323,0.0632010403150424,0,0,0,0,0,0,0,0,0,0,-0.056441017737978,0,0,0,1.0842021724855e-19,0,0
X300124.SZ,0,0,0,0,0,0.154288864392662,0,0,0,0,0,0.0680921431155313,0,0,0.248591177572127,0,0,0,0,0,0,0,0.0829037874993269,0,0,0,0,0,0.0300658156939157,0,-0.294989655780066,0,-0.0158475240469524,0,0,0,0,0,0,0.0497654479755592,0.107377885587735,0,0.0182990814146573,0,0,0,0,0,0,0.218268070659515,0,0,-0.0177861927179257,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0.0546250515628389,0,0.0501489242216879,0,-0.144058949475855,0,0,0,0,0.283335116636254,0,0,0,0,0.272615068626952,0.223187623428376,0,0,0,0,0,0,0,0,0.069747851314375,-0.135746611707642,0,0,0.0830694201411817,0,0,0,0,0,0,0,0,0,0.266114935496791,0,0,0,0,0,0,0,0,0,0.00278888668248035,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,-0.0578933147563802,0,0,0,0,0,0,0,0,0,0,-0.0344083501582996,0,0,0,0,0,0,0.282301854889001,0,0.249455408182106,0,0,0,-0.0836911034169201,0.0598399537707063,0,0,-0.277933105805294,0,0,0,0,0.260225654379145,0,0,0,0,0.367262254742994,0,0,0,0,0,-0.139340896753518,0,0,0,0.0818708523407629,0,0
X000338.SZ,0,0.103094367376712,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,0,-0.0598899849379529,0,0,0,0.038515814391686,0,0,0,0.0281782380190839,-0.0431826066596465,0,-0.0649789880645105,0,0,0,0,0,0,0,0,0.0864070938694688,0,-0.0389524269064779,0,0,0,0,0.2408645884311,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0303282547433882,0,0
X000063.SZ,0,0,0,0,0.0281996763785377,0,0,0,0.0335322251302128,0,0,0,0,0.049516637005256,0.0886388026132178,0,0,0,0.0351524392125678,0.0410670954723178,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00351632316956298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0401249863396607,0,0,0,0.0372203352908079,0,0
X002241.SZ,0,0,0,0,0,0,0.231376108800739,0,0,0,0,-0.0530493784444607,0.216122936333772,0.0474506685060601,0.220049976723008,0,0,0,0,0,0,0,0,0,0.110718068135966,0,0,0,0.0440165201907201,0,0,-0.0944730917409042,0.0963473257888211,0,0,0,0,0,0,0,0,-0.183791128401534,-0.0884493428150057,0,0,0,0,0,0,0.10690745775612,0,0.0806809147287048,-0.140570241359521,0,0,0,0.0574459812035559,0,0
X000625.SZ,0,0,0,0,0,0,-0.0924140503056226,0,-0.419623214030367,0.82132343004409,0,0,0,0.0326211326056847,0.0681699235640466,0,0,0,0,0,0,0,0,-0.0801825785134485,0.335468742742489,0,0,0,0,0,0,0,0,-0.0381542133602036,0,0,0,0,0,0,0,0,0.487346422262245,0,0,0,0,0,0,0,0,0,-0.103203542988327,0,0,0,0.120193632099748,0,0
X600703.SH,0,0,0,0,0,0,0.110040100634093,0,0.220177143494619,0,0,0.054474734848344,0,-0.0510408913442924,0,0,0,0,0,0,0,0,0.204521982187807,0,0,0,0,0,0,0,0.0415158577850675,0,0.185219031651595,0,0,0,-6.93889390390723e-18,0,0,0,0.0725506836150285,0,0,0,0,0,0,0,0,0.0167538410625468,0,0,0.0607061666207468,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.0304395232237001,0,0,0.0232581253045398,0,-0.0519348767489337,-0.0678564463496761,0,-0.0493389309467879,0,0,0,0,0,0,0,-0.0426789843681366,0,0.00197771462072797,0,0,0,0,0,0,0.0347510992185251,-0.0198406160380524,0,0.0197260504326512,0,-0.0174810546070702,0,-0.0260820709606623,0,0,0,0,0,0,0.0239633253576924,0,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0080079355691034,0.354894289344302,0,0,0.0767069452573657,-0.170506448088515,0,-0.059306441172121,0.101824879913093,0,0.00868210129220904,0,0,0,0.0569144726711046,0,0.252785647953582,-0.0866833011793933,0,0,0,0,0,0,0,0,0,-0.0934307885997986,0,0.223271138045745,0,0,-0.0573647422144675,0,0,0,0,0,0,0
