,X600519.SH,X000858.SZ,X600809.SH,X000568.SZ,X002415.SZ,X002304.SZ,X600276.SH,X002475.SZ,X600690.SH,X300014.SZ,X000651.SZ,X600104.SH,X002129.SZ,X000625.SZ,X300124.SZ,X600031.SH,X002371.SZ,X000725.SZ,X003816.SZ,X000596.SZ,X002049.SZ,X000063.SZ,X002241.SZ,X000338.SZ,X600089.SH,X002179.SZ,X600703.SH,X600522.SH,X601877.SH,X000661.SZ,X002074.SZ,X002180.SZ,X300142.SZ,X600460.SH,X600741.SH,X600884.SH,X000733.SZ,X600702.SH,X000100.SZ,X000799.SZ,X601799.SH,X000157.SZ,X600563.SH,X002176.SZ,X002236.SZ,X600584.SH,X000800.SZ,X600487.SH,X002414.SZ,X600779.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600703.SH,0,0,0,0,0,0,0.0268729019820539,0.164461551811867,0,0.11766212980017,0,0,0,0,0,0,0.0379714288632452,0,0,0,0,0.0909708366134265,0,0,0,0,0,0,0,0,0,0,0,0.11015886102024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.174393140143848,0.0512524949350832,0.126210243464131,0,-4.33680868994202e-19,0,0,0,0,-0.0256757373132451,0,0
X600522.SH,0,0,0,0,0,0,0,0.0369808794312404,0,0,-0.0295057818798727,0,0,-0.029327310765935,0,0,0,0,0,0,0,0,0,0,0.0270777962877077,0,0.101382466704317,0,0,0,0,0.122713851249867,0,0,0,0,-0.101648917846784,0,0,0,0,0,0,0.193374986625214,0,0,0,0.456720404157424,0,0,0,-0.00220921676301068,0,0,0,0,-0.0179424749814958,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.10742513084566,0,0,0,-1.73472347597681e-18,0,0,0,0.0442158617494933,0,0.0220926320368503,0,0,0,0,0.310973312799587,0,0,0.11096055606485,0,0,0.0383493339825218,0,0.0179192086722893,0,0,0,0,0,0,0.144912663787237,0,0,0,0,0,0,0,0,-0.000949905816827024,0,0,0,0,0.0048493280261291,0,0
X000661.SZ,0,0,0,0,0,0,0.259698589752777,0,0,0,0,0,0,0,0,0,-0.0107458887939004,0,0,0.0863235268483288,0,0,0,0,0,0,0,0,0,0,0.12310988898413,0,0.0475628726301403,0,0,0,0,0,0,0.0920606043017479,0,0,0,0,0,0,0,0,0,0.147813160984318,0.0448423482293375,0.0357306040473865,0,0,0,0,0.0513926743050741,0,0
X002074.SZ,0,0,0,0,0,0,0,-0.134562841039694,0,0.232014566523919,0,-0.10100056843429,0,0.0924395400143172,0,0,0,0,0,0,0.0149303425751484,0,0,0,0,0,0.0171942648921583,0,0.353128868606708,0,0,0,-0.232638524680654,0,0,0.391895767335145,0.257735562960712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0114925572818917,0,0,0,0,0.157832656310297,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0.125122633103668,0,0,0.022066701015585,0,0,0.0136249198840324,0,0,0,0,0.0111056273119315,0,0.0834873530475124,0,0,0.134968962287278,0.160696216747974,0,0,0,0.0438292470033165,0,0,0,0,0,0,0,0,0,0,0,0.0213011421141774,0,0,0,0,0,0,0,0,0.0137859532673824,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.403840930692622,0,0,0.0452760597403312,0,0,-0.395071539003625,0,0.151882281749562,0,0,0,-0.084721196154012,0,0,-0.171160182071365,0,0,0,0,0,0,0.0189910118882513,0.124419186648517,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0585584079188737,0,0,0,0,0,0,0,0.135386171216404,-0.0849700373051358,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0.0367276830168746,0,0,0.10075813247154,0,0,0,0.230436536846017,0,0,0,0,0,0,0,0,0,0.0488511109761379,0,0,0,0,0,0,0,0.0240254088112881,0,0,0,0,0,0.0072953757174713,0,0.147078927759107,0,0,0.120877702132507,0,0,0,0.117367983506932,0,-0.0245627655506506,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,-0.0801648084899014,0,0,0.0847847646752036,0.00289973493300885,0.446712677529074,-0.076740501165084,0.113514844153185,0,0,0.0549051647181847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175716222990004,0,0,0.03824614291336,0,0,0.0742583861806717,0,0,0,0,-0.025289402783587,0,0,0,0,-0.00943380412703906,0,0
X600884.SH,0,0,0,0,0,0,0,0,0,0.142495244930624,0,0,0.177429336959871,0.0965690967988243,0,0,0,0,0,0,0,0,0,0,0.237712329222464,0.0732492301820284,0,0,0,0,0.202289764018923,0,0,0,0,0,0,0,0,0,0.0905245075717225,0,0,0,0.0143185806180616,0,0.0157915575208908,0.0856723232633205,0,0.0148870421224491,0,0,0.0305344426471213,0,0,0,0.0158028563041917,0,0
X000733.SZ,0,0,0,0,-0.0116924505350374,0,0,0,0,0,0,0,0,0,0,-0.104206282600655,0,0,0,0,0.359015882310587,0,0.029737213803247,0,0.125714531621426,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0,-0.0388107910368327,0,0,0.133589172766873,0,0,0,0,0,0,0,0,0,-0.0913236916976116,0,-0.0215517748855226,0,0,0,0.00729956417422089,0,0
X600702.SH,0,0,0,0.200294651914143,0,0,0.068472395253728,0,0,0,0,0.198917220252239,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0439978251022586,0,0,0,0,0,0,0,0,0,0,0.653671533022516,0,0,0,0,0,0,0,0.0268934457413349,0,0,0,0.00578181742099493,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0.0998910062781684,0,0,0,0,0,0.0178013829122353,0,0,0.0275294265184823,0,0.467732058221691,0,0,0,0,0,0,0,0,0,0,-0.197150856303317,0,0,0,0,0,0,0.125333270671819,0,0,0,0,1.73472347597681e-18,0.410863899813,0.0694263651242265,0,0.00203199448413029,0,0,0,0,0,0,0.0155271960951236,0,0,0,0,0.0615178017784796,0,0
X000799.SZ,0,0,0,0,0,-0.0835510158340414,0,0,0,0.0293659194176838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0438327943144607,0,0,0,0,0,0,0.526268275741397,0,0,0.0118136602630304,0,0,0,0,0,0,0,0,0.0851506175871276,0,0.00862824764044776,0.053439057594384,0,0,0,0.006720534510224,0,0
X601799.SH,0,0,0,0,0,0,0.199081072809327,0,0,0,0,0,0,0.0754775959964526,0,0,0,0,0,0,0,0,0,-0.31760636758419,-0.00288146890734718,0.206142272810257,0,0.0737779701842944,0,0,0,0,0,0,0.167633925853051,0,0.285911335387804,-0.0433004013234046,0,0,0,0,0.100867408372318,0,0,0,0,0,0,0,0,0,-0.223121020980313,0,0,0,0.01164302653761,0,0
X000157.SZ,0,0,0,0,0,0,0.00651347383133109,0,0,0,0,0,0,0,0,0.292958694939708,0,0,0,0,0,0,-0.0662470920571389,0,0,0,0.148341220639186,0,0,0,2.71050543121376e-20,0,0,0,0,0,0,0,0.167237908946438,0,-0.0220445297377158,0,0.0172807082639218,-0.0170378943265505,0,0,8.67361737988404e-19,0.106118544293224,0,0,0,0.014944472226131,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,-0.0637824058372561,0,0,0,0,0,0,0,0,-0.0256667376761639,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.169428849687002,-0.0711244162412842,0,0.0817654511359577,0,0.191201654236513,0,0.22773731143087,0,0,-0.0772355047142678,0,0.0222388165462318,0,0,0,0,0,0,0,0,0.110396820109716,0,0,0.0378451646588698,0,0,0,0.0588706846865861,0,0
X002176.SZ,0,0,0,0,0,0,0,0,0,0.0225084139228579,0,0,0.15246728528286,0.0555395184429857,0,0.154994562818038,0.0286812278705999,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.0602697607394683,0,0,0,0,0,0,0,0,0,0,0,0.0984533318099569,0.109425435679629,0,0,0,0,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.559567819792233,0,0,0,0,0,0,0,0,0,-0.0725644355546991,0,0,0,0,0,0,0,0,0,0,0,0.195816070143641,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110872661024537,0,0,0,0,0,0,0.0782348599385588,0,0.0754624660992953,0,0.0372387537103642,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.111978637929036,0,0,0,0,0,0,0,0,0,0.0868712485605349,0,0,0,0,0,0.0558392245393601,0,0,0.0256609583984597,0.228466111979631,0,0,0.0784071519584015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0612058707812075,0.0691011917629062,0,0.005100891277298,0,0,0,0,0.0067836303614496,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0.026921451474264,0,0,0,0.0667758831171877,0,0,0,0,0,0,0.07599926588068,0,0,0.0668437857081892,0,0,-0.0412580908170228,-0.00968057193193257,0,0,0,0,0,0,0.226798541628259,0,0,0,0.193176340555142,0,0,0,0,0.113087375299251,0,0,0,0,0,0,0,0,0,0,0,0,0.0867728146280809,0,0
X600487.SH,0,0,0,0,0,0,0,-0.0636110323253947,0,0,0,0,0,0.014834295773201,0,0,0.0643962277963022,0,0,0,0,0,0,0,0.0181731590366027,0,0,0.414494486327901,0,0,0.286669499900134,0,0,0,0,0,0.0350024963734866,0,0.0261085729216197,0,0,0,0,-0.012055638619787,0,0,0.185788951185709,0,0,0,0,0,0,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0.132519908856489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195043426352237,0,0,0,0,0,0.0240819074821238,0,0,0,0.0782749046412061,0,0,0.068807782987116,0,0.411623931332136,0,0,0,0,0,0.0530755825376146,0,0,0,0,0.0315532356035283,0,0
X600779.SH,0,0,0,0,0,0,0.432451401164388,0,0,0,0,0,0.068269344862993,0,-0.108470230555469,0.129885080191441,0,0,0,0,-0.264731117901758,0,0,0,0.0942609741926284,0,0.291387891278498,-0.068827251043524,0,0,0,0,-0.0371073698157714,0,0,0,0,0,0,0.192864253213094,0.0508407656333437,0,0,0,0,0,0,0,0,0,0,0.0032593819819615,0,0,0,0,0.0100208454570481,0,0
Change_TY3M,0,0,0.265691740369464,0,0,0,0,0,0,0,0,0,0,0,0,-0.0905696285836393,0,0,0,0,-0.151153459622447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0.0222175038897622,0,0,-0.0466746033047045,0,0,0,0,0,0,0,-0.0797284242483267,-0.0990550751383735,-0.0500777636316748,0,0,-0.0758098096985966,0,0
Slope,0,0,0,-0.35998830028181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.485695759059593,0,0,0,0,0,0,0,0,0,1.04135515751885,0,-0.403270381688798,-0.333679752736494,0,0,0,0.143447121209999,0,0,-0.198213824579583,-0.117674915896395,0,0,0,0,0,0,0,0,0,0,0,0,-0.200181513884286,0,0,-1.15340458986336,0,0
TED,0,0,0,0,0,-0.0142915509969572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.190837918754129,0,-0.0953356726149423,0.335062720946827,0,-0.0968385278482255,0,0,-0.219525264170301,0,-0.0869749969174408,0.0349262440647772,0,0,0,0,0,0,-0.0887510591904654,0.290380723731995,0,0,0,0,0.333278659631066,0,0
RealEstate_excess,0,0,0,0.0101198294030616,0,0,0.0985836552767951,0,0,0,0.0858673322727893,0,0.0109463262614687,0,0,0,0,0,0,0.0845658934704103,0,0.0234378706038635,0,0,0.025171508781285,0,0,0,0,0,0,0.0181883023543598,0,0,0,0,0,0.0735299878138931,0,0,0,0,0.067537820605988,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0754255123223352,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00942407789750441,0,0,0,0,0,-0.081717234513183,-0.048238678300992,0,0,0,0.00814912294186192,0,-0.0645497501850719,0,0,0,0.0868376040242537,0,0.0453892454018333,0,0.127914071532724,0,0,0,0,0,0,0,-0.147967746161295,0,0.18631601603851,-0.118321635769864,-0.103902750707198,0,0.0676774715223651,0,0.0524220205386961,0.0555556571677668,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000185473994300521,0,0,0,0,0,0.000853171883099976,0,0,0,0.00305436840427825,0,0,0,0,0,0,0,0.00792290502392612,-0.00942755915376331,0,0,0,0.0168724271521972,0,0
CarbonVol_Shenzhen,0,0,0,-0.122486759989407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0205634141161749,-0.0553631620651113,-0.205478110259065,0,0,0,0,0,0,0,0.164130679964223,0,0.207481227658943,0,-0.112491610063925,0,0,0,0,0,0,0,0,0,0,-0.547977827943079,0.593367876839091,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00901392687119469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0555511823499696,0,0,0,0,0.0177758754965009,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0102955685911555,0.00194486696657913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00463551238043919,0,0,0,0,0,0,0,0,0,0,0,-0.0509205438679464,0,0,0,0,0.0046105950698987,0,0
