,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X600690.SH,X002304.SZ,X002475.SZ,X000651.SZ,X000063.SZ,X002371.SZ,X300124.SZ,X003816.SZ,X600104.SH,X000725.SZ,X000596.SZ,X300014.SZ,X600031.SH,X002129.SZ,X000625.SZ,X000338.SZ,X600703.SH,X002179.SZ,X600089.SH,X002049.SZ,X000100.SZ,X600372.SH,X002236.SZ,X000977.SZ,X000661.SZ,X002241.SZ,X601877.SH,X600584.SH,X002180.SZ,X600741.SH,X000157.SZ,X600702.SH,X600522.SH,X000733.SZ,X002074.SZ,X300003.SZ,X300142.SZ,X600460.SH,X002007.SZ,X002463.SZ,X002294.SZ,X000066.SZ,X300146.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.158227067603644,1.73472347597681e-18,0,0,0,0,0,0,0,-0.0576587768319012,0.0188713876324258,0,0,0,0,0.0581036018430434,0.0646605936417958,0,0,0.00963184066402608,0,0,0,0,0,0,0,-0.00738312118305563,0.00416162621729182,0,0,0,0,0,0,0,0.0212393684492017,0,0,0,0,0,0,0,0,0,0,0.0476698379671973,0,0,-0.0035859467050214,-0.0809097749708744,0,0,0,0,0,0
X000858.SZ,0,0,0,0.181104227548336,0,0.0747026191173724,0,0,0,0,0,0,0,0,0,0,0.0967326443807672,0,0.0720942157429675,0,0,0,0,0,0.00795194107587314,0.0234060758438937,0,0,0,-0.0123022390585765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00417951794326622,0,0,-0.0180570986184322,-0.0284542163978878,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,-0.0425654299455515,0,0,0,0,-0.106832857679692,0,0,0,0,0,0.161638469863733,0,0,0,0,0.0338227474228907,0,0,-0.000885067506988432,0,0,0.165665266741001,0,0,0,0,0,0.201378283182925,0,0,0,0,0,0,0,0.0923566895851662,0,0.155905213101434,-0.0639015061071726,0,0.102743043196588,0,0.148981684736883,0,-0.0146356613001092,0,0,0,0,0,0,0
X000568.SZ,0,0.381026321581408,0,0,0,0.0274634778887884,0,0,0,0,-0.0215369189528614,0,0,0,0.0197902160976535,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100485671794287,0,0,0,0,0,0,0,0.0538865986190899,0.19556195617917,0,0,0,0,0,0,0,-0.0164598136732361,0,0,0,0,0,0,-0.0425116294837365,0,0,0,0,0,0
X600276.SH,0,0,0.0850868346924818,0,0,0,0.0782508373316776,0,0,0,0,0.191197182930516,0,0,0,0,0,0,0,0,0.079743976989169,0,-0.0548624773920884,0,0.030782668049936,0.123126711376015,0,0,0.140548783042855,0,0,0,0,0.0359870281399908,0,0,0,0,0,0,0,0.103535696633897,0,0,0,-0.196270102052855,0.222549985423269,-0.118694820990761,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0.0396349755880352,0,-0.0663802358010463,0.262009631166298,0,0.117095359628822,0.0212822814500303,0,0,0,0,0,0,0,0,-0.0700296122195691,0,0,0.396807536679339,0,0,0,0,0,0,0,0,0,0,0,-0.178155421020004,0,0,0,0.03665926016434,0,0,0,-0.122478134477181,-0.0675327600243165,0,0,0,0,0,0,0.251801660581613,-0.0699525015958526,0.046318058769919,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.0172769665466122,0,0,0.167625461473999,0,0.127190002792054,-0.162244403207806,0,0,0,0,0.212735280630547,-0.530892156633316,0,0.187758732465883,0,0,0,0,0,0,0,0,0,-0.0476978898672873,0.0430912984060743,0,0,0,0,0,0,0,0,0,0.0411075009811248,0,0.209246663550279,0,0,0,0,0,-0.158983507516626,0,0,0,0,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0,0,0.120687918974509,0.0986007614751472,0,0,0.022618673283985,-0.0675851251434824,0,0,0,0,0,0,0,0,0,0,-0.108208436466258,0,0,0,0,0,0,-0.0193461631465808,2.16840434497101e-19,0.0547426412334669,0,0,0,0,0,0,0.0620111152228513,0,0,0,0,0,0,0,0.0154161031963614,0,0,0,0,0,-0.0269711007787872,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,-0.0674020315998388,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201580984780225,0,0,0.0376911784127753,0,0,0,0,0,0.123081122856712,0.0594495121640305,0,0.0707567779875464,0,0.0586153617751355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.216977252931877,0,0,0.0171782582267928,0,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0,0.212566396614992,0,0,0,0.122512249822971,0,0,0,0,0,0.179786443419522,-0.50979298760732,0,0,0,0,0,0.0885744512666086,0,0.0165962162285715,0,0,0,0,0,0,0,0.11915958545624,0,0,0,0,0,0,0,0.0161032780372509,0,0,0,0,0,0,-0.00394477894052251,0,0,0,0,0,0
X000063.SZ,0,0,0.0750050039403213,0,0,0,0,0,0,0.050450270703435,0,0.252762875243885,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.340514138827682,0,0,0.482090183545616,0.0666781934062282,0,0,-0.265735262989248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.029335169920296,0,0.22916990405139,0.0162521841920416,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0.0372868061952905,0,0,0,0,0,0,0,0,0,0,0,0.110406553099754,0,-0.0487082155303127,0,0,-0.123906435796679,0,-0.0117408525883197,0,0,0,0.173001990208264,0.177929859485119,-0.670904215195482,0,0.229340455342793,0,0,0,0,0,0,0,-0.00581055563058069,0,0,0,0,0,0.0958602911306944,-0.0625839909621474,-0.145847538498614,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.00977763277071551,0.115905809980537,0,0,0,0,0,0,0,0.169730593785167,0.12315245617216,0,0,-0.0933874104945754,-0.00533410762491015,0,0,0,0,0,0,0.111470084272479,0.06329056486182,0.212709765982234,-0.0196124819674801,0.0471850840435015,0,0,0,0,-0.124154052358698,-0.0465221938075937,0,0,0,0,0,-0.078492961078677,0,0,0,0,0,0.0178505955767341,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,-0.0483096591379379,0,0.0687926260024665,0.0183931334385644,0,0,0,0,0,0,0,0,0.0432196765371108,0.0133607472376642,0,0,0.0760888129045405,0,0,0,0.0481444681996614,0.0400210901095038,0,0.0234238718087946,0,0,0,0,0.157738213221273,0.0490232526237918,0,0,0,0,0,0,0,-0.00706513191319776,0,0,0,0,0.115492228667914,0,0,0.0936757007316949,0,0,0,0,0
X600104.SH,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.207244297211745,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.217514981955415,0.0843944133729749,0,0,0,0.0188824354952037,0,0,0,0.010219220552055,0,0,0,0,0,0.249775685702287,0,0,0,0,0,0,0,0,0,-0.0407251058301803,0,0,0,0.0445056991775857,0,-0.0141340879534593,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0646351580968346,0.338348521617289,0,0.127916534270994,-0.0151285091228951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691404565498714,0,0,0,0,0.0130159638379181,-0.106014359695651,0,0,0,0,0,0,0
X000596.SZ,0,0.159997476974118,0,0.110316252227239,0,0,0,0.118239071554662,0,0,-0.0679857452763675,0.00206025576624679,0,0,0,0,0,0,0,0,-0.0332586848924649,0,0,0,0,0,0,0,0,-0.00303657605809103,0.148048418469522,0,0,-0.0661597149369479,0,0,0,0,0,0,0,0,0,0,0,-0.0300212321905664,0,0,0,0,0,-0.00641055149034969,-0.0284367746733268,0,0,0,0,0,0
X300014.SZ,0,0,0.0276356301366681,0,0,0,0,0,0,0,-0.112652208300748,0,0,0,0,0,0,0,0,0,0.0152009160647838,0,0,0,0,0.00530373922124464,0,0,0,-0.0168104303147976,0,0.0690542676181971,0.0858680480737692,0,0,0,0,0.0544157186460019,0,0.051127693961181,0.330693866591184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0.0794683227780606,0,0,0,0,0.0281148791468352,8.67361737988404e-19,0,0.0814699720543002,0,0,0,0,0,0,-0.10040158089416,0,0,0,0,0,0,0,0,0,0.00344306368343166,0,0,0,0,0,0,0.641466878693766,0,0,0,0,0,0,-0.00804481659672853,0,0,0,0.024697972278793,0.0703773527415132,0,0,-0.0220410394502764,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0.166140857969915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132461600866483,0,0,0,0,0.104327219952891,0,0,0,0,-0.14138557997049,0,0,0,0,0.239657037680023,0,0.0311473858074425,0,0,0,0,0,0,0,-0.0971763769649027,0,-0.0905820675803443,-2.16840434497101e-19,0,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0.0485303545292829,0,0,0,0,0,3.46944695195361e-18,-0.0568347677244978,0,0,0.464606773942947,0,0,0.0510458797480266,0,0.19665456552986,0,0.116345756279905,0,0.0553779588864358,-0.161466081162021,0.0419417190567413,0,0,0,-0.0336067169354611,0,-0.0189042608837455,0.00707900743483985,0,0,0.273767747512827,0,0,-0.00870299927146919,0,0,0,0,0,0,0.0573325544882702,0,-0.0247874306990277,0,0.301363356423391,0,0.0177641888558483,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0.0231812839826105,0,0,0,0,0,0,0,0.369762248069662,0,0.0686043107638947,0,0.0226507394342188,0,0,0,0,0.0360789461739054,0.0307686728485456,0,0,0,0,0,0,0,0,0.081330274439309,0.133221657138299,0,0,0,0,0,0,-0.0492891304735839,0,0,0,0,0,0.00835864611584097,0,0.0179624847443806,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0.041990029638847,0,0,0,0,0,0,0,0,0,0,0,0,0.0518653835326092,0,0,0,0,0,0,0.367176637202033,0,0,0,0,0,0,0.00862837753825879,0,0,0,0,0.0608707873986792,0,-5.42101086242752e-20,0,0,0,0,0,-0.010863119175864,-0.0495959548580598,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,-5.42101086242752e-20,0.00606648936056292,0,0,0,0,0,0,0,0,0.115557354957268,0,0,-0.0149229913100506,0,0,0,0,0,-0.00249210338371319,0.0421989879026928,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0.258606655808256,0.0918775517339939,0,0,-0.127067333493678,0,0.0286011922921228,0,0,0.061611469180987,0,0,0.0199143725064466,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.031187333802298,0,0,0,0,0,0.0510867432245297,0,0,0,0,0,0,0.281219861460108,0,0.0703539618589624,0.150020724521797,0,0,0,0,0,0,0.145568618661528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128656991547763,0,0,0,0,0,0,0,0.0159739764154399,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0.117345920365983,0,0,0,0,0,0.0474994299482941,0.285208753554997,0,0,0,0,0.00956915884752806,0,0,0,0,0,0,0,0.0812778926432348,0,0,0,0,0.0512616493993506,0,0,0,0,0,0,0,0,-0.0802993124933385,0,0.0906843282802572,0,0,0.420126298580982,0,0.109437471904838,0,0,0,0,0,0.107768072187059,-0.0680510165313692,0,0,0,0,0,0
X000100.SZ,0,0,0.111969683458159,0,0,0,0,0,0,0.0454569142070737,0,0.00820880325650132,0,0,0,0.403635029327363,0,0,0.110689576661336,-0.0433663781208516,0,-0.0020837700317015,0,0,0,0.0937359295643577,0,0,0.00913917404878488,-0.0319167157174219,0,0.0352558065495635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0667279981624841,0,0.231051490944842,0,0,1.73472347597681e-18,0.0853812977384355,0,0,0.0457676283430897,0.0998244102372129,0,0,0.00506411992201847,0.0692284779205967,0.0431103836663238,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,0.0494520238045265,0,0,-0.00158740304237332,0,0.129913843504949,0,0,0.00977253077444625,0,0,0,0,0,0
X002236.SZ,0,0,0.647385310513161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0733206933281448,0,0,0,0,0,0,0,0,0,0,0.00245390196223214,0,0,0,0.178371066726991,0,0,0,0,0,0,0,0,0,0.010349241283367,0,0.225521123510773,0,0.0151293577766393,0.0923778671879884,0,0,-0.00983565626264094,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0.15157466670014,0,0,0,0.334605610267196,-0.306143466990377,0.533411799908213,0,0,0,0,0,0,-0.473827482190222,0,0,-0.235593970236018,0,0,0,0,-0.216000297269718,0.0895166061184049,0,0,0,0,0,0,0,0,0,0.306607057373176,0,0,0,0,0,0,0.506401594934167,0,-0.151568360849915,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,-0.679356775203034,0,0,0,0,0,0,0,-0.0634880943950948,0,0,0,0,-0.0366395813055959,0.227553024885163,0,0,0,0,0,0.267129581596764,0,0,0,-0.278873901371676,0,0,0.0909622120170133,0,0,0,-0.111475359809245,0,0,0,0.0604150388001527,0,0.127019960332988,0,0,0,0,0.0463034177137185,0,0.478527373385857,0,0.00560714797628774,0,0,0.0467680609941273,0,0,0,0,0,0,0
X002241.SZ,0,0,0.105221476238243,0,0,0,0,0,0.254071367243221,-0.0379753094244731,-0.125977838990894,0,0.269978902463066,0,0,0,0,0,0,0,0,0,0.0705607303740759,0,0,0,0,0,0,0,0,0,0,0.0389321915411647,0,0,0,0,0,0,0,0,0,0.0970063926462264,0,0,0,0,0,-0.0138000606008118,0,6.93889390390723e-18,0.0477154639533167,0,0,0,0,0,0
X601877.SH,0,0,0.0628095766850946,0,0,0,0,0,0,0,0.0138887358140797,0,0,0,0,0,0,0.240657434161352,0,0.0470479361904123,0,0,0,0,0,0.0179206573556468,0,0,0.003563091162557,0,0,0,0,0,0,0,0,0,0.0200734425261954,0.0399828285336306,0.0460584001583822,0.181583253953292,0,0,0,-0.0204445563822405,0,0,0,0,0,0.0119281626827577,0,0,0,0,0,0,0
X600584.SH,0,0,0.0928506464717557,0,0.323324010781214,0,0,0.144387936922163,0,0,0,0,0,0,0,0,0,-0.666993032151504,0,0,0.0654043116236816,0,0.00185939185747969,0,0,0,0,0,0.0231025905100278,0,0,0.0494728430033878,-3.46944695195361e-18,0,0,0,0,0,0.0679943905593837,0,0,0,0,0.505268674661621,0,0.039571537429001,0,0.214166725171999,-0.2253664397365,0,0,0,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0.0169103537595661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625432978689785,0,0,0,0,0,0,0.0834622004379004,0.11954594054276,0,0,0,0,0.0401601777538376,0.154880202956236,0,0,0,0,0,0.0679276254914863,0,0,0.00360165361011454,0,0,0,-0.0603945540762342,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0281695438318646,0,0,0,0,0,0,0,0,0.361289980846899,0,0,0.163290169620519,0,0,0.0206750946653543,0,0,0,0,0,0,0,-0.0437898099935082,0.0977606293191989,0,0,0,0,0,0,0,0,0,0,0,0,0.0259286924470161,0,0,0,0,0,0,0.384919371049357,0,0.00315554787645596,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,-0.0831516183182082,0,0,0,0,0.0603011800669452,0,0,0.410471456160459,0,0,0,0,0,0,0,0.038955931250253,0,0.129209285334015,-0.00393047113078859,0,0,0,0,0,0,0,0,0,0,0.0412169089750001,0,0,0,0,0,0,0,0,0.0959696331363164,0,0.025798283296616,0,0,0,0,0,0,0
X600702.SH,0,0,0.019690295232554,0,0,0,0,0,0,0.0551372341978664,0,0,0,-0.0489482209476719,0,0,-0.156084878015762,0.21589530034597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105544871060721,0,0,0,0,0,0,0,-0.0497719457370599,-0.0423868250405114,0,0,0,0.0116112687726636,0.109957755777177,0,0,0.0964970018122891,-0.154266664229943,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0748349142258381,0,-0.319803484843078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112934755321997,0,0,0.352547784195445,0,0,0.0936707116453014,0.049628822188652,0,0,0.246110375707026,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00891473609674523,0,0,0,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0.0152573369045463,0.0111220016316826,0,0,0,0,0,0,0,0.241027113082498,0,0,0,0,0,0,0,0,0,0,0.240181451852244,0,0,0,0.123736852653449,0,0,0,0,0,0,0,0,0,0,0,-0.320322455047126,0.0222111512519146,-0.0198432967498684,0,0,0,0,0,0,0,0,0,0
X002074.SZ,0,0.0445668533700571,0.0783814558716624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.374284226736053,0,0.0606291293975586,0,0,0,0,0,0,0.0189708161955496,0,0,0,0,0,0.204110947345111,-0.139621774947636,0,0,0.0135376081900205,0,0.0175869533654286,0,0,0,0,0,0,0,0,0.0254857597676674,0,0,0,0.00388035323121158,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0.182432006216645,0,0.0673722149854379,0,0,0,0.192203782959322,0,0,0,0,0,0,0.0924765015846202,0,0,0,0,0,0,0.0527389297569605,0,0,0,0,0,0.0633356570124598,0,0,0,0,0,0,0,0,0,0,0,0.0549801333423024,0,0,0,0,0,0,0,0,0,0.0527701847940614,0,0,0,0,0,0
X300142.SZ,0,0,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,-0.139609769772205,0,0,0.00610114744709514,0.0438832604578784,0,0.167739225285913,0,0,-0.13716831364685,0,0,0.0722686279311858,-0.0138657407257644,0,0,0,0,0,0,0,-0.0444474351026294,0,0,0.257091392053003,0,0,0,0,-0.0432149272935601,0.0934580642623903,0,0,0,0,0.0119301151678789,0.0244348699442139,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0.178875931854343,0,0,0.206289346069155,0,0,0,0,0,0,0.160388871484797,0,-0.0254643322133327,0.0617317050030515,0.0286025393729573,0,0,0.185647108943965,0,0,0.0726520883394101,-0.143961367283024,0,-1.73472347597681e-18,0,0.0762405259039486,0,0,0,0,0.129232161648556,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089019835283407,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.199658424397427,-0.0374604299079821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307520940168123,0,0.075534037446597,0.125358583948283,0.000924046748230419,0.0612899523955451,0,0,0,-0.0760070351503945,0,0,0,-0.0455249948765456,0,0,0,0,0,0,-0.0405178578701928,0,0,0.124022722446138,0,0,0.0415795768994489,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.344337231005404,0,0,0,0,0.0384239599925798,0,0,0,0,0,0,0,0,0,0,0,0,0.0536007149065988,0,0,0.338340212348163,0,0,0.459910419167753,0.00565420651810978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148761620504075,0,-0.283566584158756,0,-0.0546722125949617,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0.021513882270378,0,0,0,0,-0.178488137608808,0,0,0,0,0,0,-0.124355208917076,0,0,0,0,0,0,0,0,0.134246459021653,-0.0210031137938241,-0.12445470170341,0,0.0230743864276325,0,0,0,0,0,0,0,0,0,0,0,0,0.351559623826692,0,0,0,0,0,0.0165077963135619,0,0,0,0,0,0,0,0
