,X600519.SH,X000858.SZ,X600809.SH,X002415.SZ,X000568.SZ,X600276.SH,X600690.SH,X002475.SZ,X002304.SZ,X300124.SZ,X000651.SZ,X600104.SH,X300014.SZ,X002129.SZ,X003816.SZ,X000725.SZ,X600031.SH,X000596.SZ,X002371.SZ,X000625.SZ,X002049.SZ,X000063.SZ,X002179.SZ,X000338.SZ,X600089.SH,X600703.SH,X002180.SZ,X300142.SZ,X000661.SZ,X600522.SH,X000733.SZ,X002241.SZ,X601877.SH,X000100.SZ,X002074.SZ,X600741.SH,X600460.SH,X000157.SZ,X600702.SH,X600584.SH,X600884.SH,X300003.SZ,X600487.SH,X000066.SZ,X002414.SZ,X002294.SZ,X000799.SZ,X600563.SH,X002007.SZ,X601799.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000651.SZ,0,0.0433527865698528,0,0,0,0,0.356179868116309,0,0,0,0,0,-0.0575653800256064,0,0,0,0.186594130414032,0,0,0,0,0,0,0,0,0,0,0,0.0326862338038595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.155282857161738,0,0.0194918227594797,0,0,0.106054771930312,0,0,-0.00657892155091128,-0.0107055396709814,0,0,0,0,0,0
X600104.SH,0,0,0,0,0,0,0.0267729431287714,0,0.0484958728068902,0,0.0285666087348698,0,0,0,0,0,0,0,0,0,0.00661764140303395,0,0,0,0,0,1.73472347597681e-18,0,0.144910025561957,0,0,0,0,0.192793679972301,0.0715794226173461,0.0319307903839838,0,0,0,0,0,-0.0717757232333116,0,0,0,0,0,-0.0205882781044726,-0.0370325195995085,0,0,-0.0148222987064598,0.0193106962747701,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,-0.165733914529175,0,0,0,0.244799749219751,0,0,0,0.0743318796927177,0,0,0,0,0,0,-0.184022603580273,0,0,0,0,0,0,0,0,0.108601397401975,0,-0.00317328325602838,0,0,0.431180886788613,0,-0.0295457746679247,0,0.0597212109779021,0,0,0,0,0,0.155163269394976,0,0,0.214990672466661,0.0418242196647819,0,0,0.0044511175295949,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.233148593915064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0372497267697954,0,0,0,0,0,0,0,0,0,0.066769786952204,0,0,0.0839832810529553,0.15115614006438,0,0.137990057931442,0,0,0,0.0863251489350071,0.148396273155964,0,0,-0.100260832142526,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.0253845223290787,0,0,0,0,0,0,0,-0.0468149727531434,-0.0921377890862183,0,0.018880675522872,0,0,0,0.0906316039843002,0.0748978304088658,-0.0448889652958833,0,0,0,0,0,0,0.142828675669887,0,0,0,0,0.0242094297032788,0,0.0527350816019453,0,0,0,0.0225054312078496,0,0,0,0,-0.132478924396711,0,0.00141073636948835,0,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151484955967168,0,0,0,0,0,0,0,0,0,-0.0938378073193563,0,0,0,0,0.0207078659833071,0.0339503504649672,0.410750081998124,0,0,0,0,0.0577184660377292,0,0,0,-0.0216177586529181,-0.0280957825350336,0,0,0,-0.0291763902455674,0.00906928439773334,0,0,0,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,-0.0222019386189209,0,-0.0506444221853264,0,-0.0547080633135452,0.101541222764255,0,0,0,0,0.24931860151591,0,0,0,0,0.0737489753721362,0,0,0,0,0.149760518821123,0,0,0,0,0,-0.0600501343976575,0,0.393336465408796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0786843317789283,0,0,-0.0216799087282203,0.06932661626653,0,0,0,0,0,0
X000596.SZ,0,0,0.244886915124464,0,0.219330995059504,0,0,0,0,-0.0775262425055821,0,0,0,0,0,0,0,0,-0.124858523823345,0.134982850204334,0,0,0,0,0,-0.0182370558450303,-0.0736387305361272,0,0,0,0,0,0,-0.336665720485242,0,0,0,0,0,0,0,0,0,0,0,-0.0817423254843437,0,0,0,0,0,-0.00701176163274652,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0.425534096515264,0,0,0,0,-0.0468636903227097,0,0,0,0,0.0397053500096488,0,0,0,0,-0.561146972381722,0,0,0,0,0,0,0,0.385867356811016,0,0,0,0,0,0.199190126962679,0,0.179345761772176,0,0,0,0,0,0,0,0.0598920897486773,0,-0.0202790701027643,0,0,0,-0.206156067542934,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0,-3.46944695195361e-18,0,0,0,0.32399297922906,0,0,0,0,0,0,0,0,0.0463570792956569,0,0,0,0.143503748750468,0,0,0,0.119270402539769,0.198406768845978,0,0,0,0,0,0,0,0,0,0.0297275486895881,0,0,0.158100926145937,0,0,0,-0.0266990652846759,0,0,0,0,0,0,0
X002049.SZ,0,0,-0.0830279777866701,0,-0.040698647139188,0,0,0,0,0,0,0,0,0,0,0,0.0522820915574682,0,0.146193050334901,0,0,0,0,0,0,0,0,0,0,0,0.0320623314747811,0,0,0.141639376793702,0,0,0,0,0,0,0,0,-0.0597510800718877,0.153986000311958,0.0603184028446909,0.111140001764105,0,0.286535347885158,0,-0.0773418005256936,0,-0.0226381801270684,0.163373690871382,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.136172833850445,0,0,0,0.314944464644601,0,0,0,0,0,0,0,0,0,0.0505088249957889,0,0,0,0,0.0384554486791855,0,0.0160777256448437,-0.0058139326795814,0,0,0,0,0,0,0,-0.0269843485666203,0.198765747828538,0.0768008099095817,0.0695831045698276,0,0,0,0,0,-0.0123229084376399,0,0,0.177614331629689,0,0,0,0
X002179.SZ,0,0,0,-0.0924832202255071,0,0,0,0,-0.0269589074337194,0.031896344518798,0,0,0,0,0,0,0,0,0.10843236379574,0,0,0,0,0,0,0,0,0,0,0.0317286022469705,0.29484671139008,0.0142402415762682,0,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0.142623244100098,0.0174097818466801,0,-0.0105926155190543,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0576826736072079,0,0,0,0,0,0,0,0,0,0,0,0.0319094854705098,0,0,0,0,0.0233235745806097,0,0,0,0,0,0,0,0,0,0,0.21132054693236,0,0,0,0,0,0.103917198608996,0,0.080541237925433,0,0,-0.0306830023549465,0.0274194741498559,0,0,0,0,0,0
X600089.SH,0,0,0,0,-0.0544464005915686,0,0,0,0,0,0,0,0.0336896756285451,0.0531730546848872,0,0,0,0,0,0,0,0,0,0.0710694992363717,0,0,0,0,0,3.46944695195361e-18,0,0.0541935830868648,0.361693989641347,0.141931646211226,0,0,0,0,0,0,1.73472347597681e-18,0,0,0,0.0383254964179181,0,0,0,0,0,0,-0.0294677402654151,-0.0109348889934144,0,0,0,0,0,0
X600703.SH,0,0,0,0,-0.0972021950502492,0,0,0.0370275656194558,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0.0483737434450966,0,0,0,0,0.0499172624589467,0,0,0,0.104019743662965,0,0.0776843405084968,0.00681746507139834,0,0,0.202605825495168,0,0,0,0,0,0,0.0269607278302109,0.180537269140507,0.125149419622893,0,0,0,0,0,0,-0.0466244047228957,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.223536791033678,0,0,-0.0369937591580347,0,0,-0.19381267252448,0,0.113807793158154,0,-0.0429322588542563,0,0,0.148277838751927,0,0.0682951955722056,0,0,0,0,0,0,0.310185854927597,-0.363997363142875,0,0,0.0708401947612185,0,0.177887739678862,0,-0.0442768352198544,-8.67361737988404e-19,0,0,0,0,0,0
X300142.SZ,0,0,0,0.106253266697319,0.0722449120753284,0.00545063223582116,0,0,0,0,0,0,-0.0691200199752068,0,0,0,0,0,0,-0.0197912400109404,0,0,0.175919702380846,0,0,0,-0.143839636784232,0,0.160809963953572,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.130696305485023,0.206875766877058,0,0.0539204400295221,0,0,0.304323173331317,0.0417263446758795,0,0.00818495110873114,-0.0389641468336084,0,0,0,0,0,0
X000661.SZ,0,0.37130880679556,0,0,0,0,0,-0.292601536239934,0,0,0,0,0,0.0791898067499532,0,0,0.0598289406766677,0.00533402487647139,0.0327804361467219,0,0,0,0,0,0,0,0,0.226710406423965,0,0,0,0,0,0,0,0,0,0,0,-0.209388617821372,0,0,0,0,0,0,0,0,0.0909418085844866,-0.182719089266559,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.0346944764672278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0788196977420887,0.162862596478692,0,0.224478120935534,-0.0801284839925806,0,0,0.236556311854165,0,0,0,0,0,0,0,0,0,0,0,0.703714313786354,-0.0747509946369125,0,0,0,0.171195946783083,-0.0389839615202707,0,0,0,0.00520899087690273,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0678350085862546,0,0,0,0,-0.0534314406360389,0.188819855604522,0,0.121544255500401,0,0.4481618726186,0,0,0,0.00867408787204381,0.0172241768232101,0.0542722790704731,0.0576656958786607,0,0,0,0.0402778179294652,0,0,0,0,-0.0713317052078263,0,0,0,1.73472347597681e-18,0.0654252061279928,0,0,0,0,0,0,0,-0.0279296193913595,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0.039492411507433,0,0.766734268554202,0,0,0,0,0,0,0.193338047942109,0.49180936925937,0,0,0,0,0.266536331218947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.192292485829683,0,0,0,0,0,0,0,0,-0.133717823162017,0.438261290843494,0,-0.301421339456861,0,0,0,0,0,0.150465905707089,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.158863775706045,0,0,0,0,0,-0.190292611162772,0,0.0470202295860743,0,0,0,0,0,0,0.336393278609331,0,0,0,0,0,0.0597481749111448,0,0,0,0.25395349542746,0,0,0,0.072561613600472,0,0,0,0,0,0,0,-0.0334064286660954,0,0,0,0,0.0768537977261835,0,0,0,0,-0.0307541595629159,-0.00729274403441425,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.00691082420638817,0,0,0,0.365783122110324,0,0.0130993926873539,0,0,0,0,0,0,0,-0.0245503141900288,0,0,0,0,0,0,0,0,0,0,0,-0.0188188461824622,0,0.0333078036880302,0,0,0,0,-0.0184517925728853,0,0,0.0174795427352429,0,0,0.00924741666982247,0,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0.10339967501342,0,0,0,0.411984990456634,0,0,0,0,0,0,0.0282041122504756,0,0,0,0,0,0,0.189005308844682,0,0,0,0,0,0.0081010216009815,0,0,0,0,0,0,0,0.215651487159638,-0.128565143178161,0.0408216775408236,0.0452906830191183,-0.121514285739612,0.0824768852131207,0,0.0879353761461934,0,0.12867495870913,0,-0.0060534407894718,-0.0210961525905262,0,0,0,0,0,0
X600741.SH,0.160830737271804,0,0,0,0,0,0,0.012327028081192,0,0,0,0,0.130026955590101,0,0,0,0,0,0,0.0541270416062344,0,0,0,0,0,0.0272744198463422,-0.0412509106744132,0,0,0,0,0,0.0307470882895144,0,0.0332184365929198,0,0,0,0.0300319493267172,0,0,0,0,0,0,0.046297219359549,0.0943761123200614,0,0,0.009592614649522,0,-0.0127441291196646,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999021264956501,0,0,0,0,0,0,0.0658894589280104,0.0663234456444864,0,0,-1.73472347597681e-18,0,0.398887238973329,0,0,0,0,0,0,0.0777694841520766,0.341878300751376,0,0,0,0.08951416929623,0.0396414267830104,0,0,0,0,0,0.124153307795861,-0.0160489783890438,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280360842159124,0.0462128586253577,0,0,0,0,0.0642255420701254,0.0271560585057682,0.0387628118450686,0,-0.00686870626290671,0.0627483132048527,0,0,0.0377047198230853,0,0,0,0,0,0.00308287490430888,0,0,0,0.0933987143101709,0,0,0,0.0335832172051228,0,0,0,0,0,0,-0.00309430949828068,-0.0114993401715884,0,0,0,0,0,0
X600702.SH,0,0,0,0,0.524151705783963,0,0,0,0,0,0,0,0,0,0,0.33486860329989,0,0,0,0,0,0,-0.0216193407916548,0,0.040926740750357,0.0453029551581693,0,0,0,0.0893439636317078,-0.263451141102903,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05725940268244,0,0,0,0,0,0.234300189838126,-0.0244881415990024,0,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0648618120829296,0,0.0576600278117883,0.111464368293311,0,0,0,0.178873672754161,0,0,0,0.0380000844959413,0,0,0,0,0,0,0.0879784587783856,0,0,0,0,0.00370917121068259,0,0.0150371197119104,0,0.0385795583781057,0,0,0.0240754278610204,0,0,-0.00901582905125314,0,0,0,0,0,0,0
X600884.SH,0,0,-0.027097350948657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0824721806372407,0.125085621435833,0,0.188939653294996,0,0,0,0.0772794439907885,0,0.000803007539001432,0,0.067366376151357,0.215757480692638,0,0,0,-0.0482612561407932,0,0,0,0,0,0,0,0,0,0,0,0,-0.0307332111188386,0.130240655629173,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.595110767607515,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,-0.103603184057252,0,0,0,0,0,0,0,0,0,0,-0.0319500815749243,-0.109726114894052,0,0,0,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0.15626018135259,0.246828439312766,0.0504211089954834,0,0.0110322650815823,0.0681306110354905,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0.167726997614017,0,0,0,0.146329031097369,0,0,0,0,0,0,0,0,0.0510027720052402,0,0.126631933026084,0,0,0,0,-0.28603737663555,0,0,0.110374938274187,0.839426635760629,0,-0.062713531892352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11365273512587,0,-0.0246839242663045,-0.0327241041247926,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0.0011813019994814,0,0,0,0,0,0,0,0,0.0202179830439393,0,0.221178732613823,0.446528739557265,0,0,0,0,0,0,0,0,0,0.309859836555424,0,0,0,0,0,0,0,0,0,0,0,0,0.0826939538105055,0,-0.123503981552247,0,0,-0.0924131680396781,0,0.055400613962492,-0.0633558130599424,0,0,0,0,0,0
X002414.SZ,0,0,-0.101967361765315,0,0,0,0,0,0,0,0,0,0.408651269049299,0,0,0,0.109782260858386,0,-0.0597019299456521,0,0,0,0,0,0,0,0,0,0.290217720762664,0,0,0,0,0.0858832792944645,0,0,0,0,0,0,0,0.0790076241257161,0,0.308517272950975,0,0,0,0,0,-0.06636999891922,0,-0.02314570262718,-0.00841108877078034,0.0394656134722879,0,0,0,0,0
X002294.SZ,0.0731141852595072,0,0.00194035904710905,0,0,0.570482612950085,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748715302462668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106685684740529,0.0876887500452509,0,0,0.00465825166828281,0,0.035529279275054,0,0,-0.00670339766338469,0,0,0,0,0,0,0
X000799.SZ,0.241256047693311,0,0,0,0.0657966041599856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840202288078807,0,0,0,0.104522130260273,0.0561657704462952,0,0.0347054302874597,0,0,0,0.312384740681935,0,0,0,0,0,0.114537664882644,0.0607321746455036,0,0,0,0,0,0.0284826811587465,0,0,0,0,0,0,0
X600563.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.191548476817638,0,0,0,0,0.0619082587674799,0.138088798259636,0.198318249708638,0.142716799412469,0,0,0,0,0,0,0,-0.145593107466002,0,0,0,0,0,0.0243472526212187,0,0,0,0,0,0,0,0.146632358159264,0.0447287771316743,0,0,0,0,0,0.196390326962622,0,0.014863034285962,-0.0466233371519224,0,0,0,0,0,0
X002007.SZ,-0.0277195066960758,0,-4.33680868994202e-19,0,0,0,0,-0.271857341836321,0,0,0,0,0.249277575125581,0,0,0.117923320530739,0,0,0,0,0,0,0,0,0,0,0,0,0.6932535394495,0.114381521805936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00911665209630495,0,0,0,-0.145957801530414,0.175260331337027,0.0172844376466981,0,0,0.1237521501954,0,0,0,0
X601799.SH,0.110740112779174,0,0,0,0,0,0,0.14230881388761,0,0,0,0,0.0482350940327927,0.0379510448121785,0,0,0,0,-0.0696271118462521,0,0,0,0,0,0.0768638158759719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122847751184372,0,0,-0.314859369478798,0,0,0,0.141420803155858,0,0,0,-0.0528819336517666,0.0442999049223098,0,0,0,0,0,0
Change_TY3M,0,0,0,0.0842732238869097,0,0,0,-0.0971512505696994,0,0,0,0,0,0,0,0,0,0.0906483122695302,-0.00805538699709396,0,-0.0188247012724762,0,0,0,0,0.121539383512994,0.0922666841834683,0,0,0,0,0,0,0,-0.079805967550324,-0.315779898285664,0.172101198606589,0,0,0,-0.0513859589775859,-0.054866644808205,0,0,0,0.0511829166696791,0.0341534951951926,0,0.0995476686863524,0,0,0.0363099488246898,-0.193056834241883,0,0,0,0,0,0
Slope,0,0,2.03425385206419,0,0,0,0,0,0,0,0,0,0,-0.829289158802686,0,0,0,0,0,0,0,0,0,0,-0.410051136625113,2.99797375504202,0,0,0,0.258158467504916,0,-0.0326409897118375,0,0,0,0,0,0,0,0,-1.60988419273326,3.20358469491216,0,-0.635720217365225,0,0,0,0,-0.945152701676414,0,0.924295260873235,0,0.506128821785839,0.42006917575393,0,0,0,0,11.601683056867
TED,0,0,0,0,0.103914692511368,0,0.26288997707983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.051172061982186,0,0,0,-6.93889390390723e-18,0,0,0,0,0,-0.0333610689119087,0,0,0.124301335796766,0,0,0,0.024794641962251,0,0,0.232279999166206,-1.01404460634288,0.256309411440585,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,-0.0209554256987508,0,0,0,0,0,0,0.0511438642398867,-0.126546423718143,0,0,0,0,-0.0324313884010511,0,0,0,0,0,0,0,-0.0321949437427226,0,0,0,0,-0.052014176417074,0,0,0,0,0,0,0.0136816856232302,0,1.73472347597681e-18,0,0,0,0.0665732839922435,0,0,0,0.158168868840835,0,0,-0.00489820013415779,-0.0303762563179785,0,0,0,0,0,0
MKreturn,0,0,-0.0903482890423566,0,0,0,0,0,0,-0.0322786758290476,0,0,0,0,0,0,0.0453454519670765,0,-8.67361737988404e-19,0,0,0.0619608302584955,0,0,0,0,0,0,0,0,0,0,0,0.0496260094583397,-0.0400425092018112,0,0,0,-0.0519489936174483,0,0,0,0,0,0,0,0,-0.0810560320893792,0.058854378995801,0.017155111785811,0,-0.0157745389044277,0.0177029070582383,0,0,0,0,0,0
MKvol,0,0,0,0,0.00026122682781724,0,0,0,0,0,0,0,0.000759014838508184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000541987921661145,0,0,0,0,0,0,0,0,0,0,0,0,4.38359828290781e-05,0,0,0,0,0,0,0,0,-0.00315609678974922,0,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0.0240010341998602,0,0,0.0514883811303095,0.00854941025719414,0,0,0,0,0,0,0,0,1.0842021724855e-19,0.0104470361667718,-0.028731956871752,0,0,0,0,0,0,0,0,-0.0206519570022376,0,0,0.001661716151155,0,-0.0240098888833916,0,-0.0138414787644514,-0.0222142342683644,0,0,0,0,0,0,0,0,0,-0.0217166560801839,0,0,0,0,0,-0.00685874063836907,0.035624825966537,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.00238631339535989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00106213887495248,0,0,0,0,0,0,0,0,0,0,0,-0.000349212698758679,0,0,0,-0.0015954407355259,0,0,-0.00426995312330758,-0.014570822431603,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,-0.00493567747071016,0,0,0,0,-0.00602091809136116,0,0,0,0,0,0,0,0,-0.0030204883284407,0.000959211122019314,0,0,0,0,-0.00983918327298315,0,0,0,1.0842021724855e-19,0,0,0,0,0,0,0,0,-0.00513695729779638,-0.00438668032477586,0,0,0,0,-0.00264563567159331,0,0,-0.00827902409104186,0.0139368481178238,0,-0.0014437089504445,0,0,0.0138319902214957,-0.00329592818562468,0,0,0,0,0,0
