,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600741.SH,X600066.SH,X600703.SH,X000568.SZ,X002241.SZ,X002236.SZ,X000100.SZ,X600271.SH,X600031.SH,X600118.SH,X600177.SH,X002292.SZ,X002475.SZ,X002456.SZ,X002007.SZ,X600372.SH,X000338.SZ,X000559.SZ,X300003.SZ,X600867.SH,X000157.SZ,X002506.SZ,X002074.SZ,X600522.SH,X002180.SZ,X300124.SZ,X002294.SZ,X002085.SZ,X002426.SZ,X600089.SH,X000981.SZ,X601877.SH,X002508.SZ,X002465.SZ,X000869.SZ,X000050.SZ,X002249.SZ,X600498.SH,X002179.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182412264911144,0,0,0,0,0,0,0.063928224952483,0,0,0,0.153035268691518,0,0.0663834692461847,0,0,0,0,0,0,0,0,0,0,0,0,-0.111189122454255,0,0,0,0,0.539649167044847,0,0,0,0,-8.67361737988404e-19,-0.0847475399616171,0,0,0,-0.0280123867852934,0,0
X002007.SZ,0,0,0.163684563937307,0,0,0,0,0,0.0995506159866914,0,0,0,0,0,0,0,0,0,0,0.00658559903440172,0,0,0.306191579974756,0,0,0.171229642413477,0,0,0,0,0,0,-1.0842021724855e-19,0.0508849572652612,0.0334082597541774,0,0,0,0,0.197723935506273,0,0,0,0,0,0,0,0,0,0,0,0,0.168491934045971,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,-0.0630959409461625,0,0,0,0,0,0.0775595397539685,0.143159065462522,0,0,0,0.598346108425704,0,0,0,0.00512251208907743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247538376095589,0,-0.0548967333695079,0.0169627741705102,0,0,0,0.0662402296795321,0,0,0,0,0.00926883622535796,0,0,0,0,0,0,0
X000338.SZ,0.125418629099208,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292246273822069,0,0,0.130780437140794,0,0,0,0,0,0,0,0,0,0.130044574472871,0,0,0,-0.036381043161804,0,0,0,0,0,0,0.0358249924683153,0,-0.0215695505777857,0,0,0,0,0,0,0,0,0,0.0216567588375101,0,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0.0503847767238095,0,0,0.0629644829368765,0,0,0,0,0,0,0.101096449655527,0,0,0,0,0,0.0471584386285376,0,0,0.224035469156452,0,0,0,0,0,0.164912690118825,-0.024171594989363,0.000119364429942467,0,0,0,0,0,0.0304625441449963,0,0,0,0,0.317134202991669,0,0,0.0654633125712277,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0.0807488722952929,0,0,0,0,0.161383015704266,0,0,0,0,0,-0.0581037439068798,0,0,0.0452003970485359,0,0,0,0,0.259041906614256,0,-0.153489443116292,0,0,0,-0.0249716553656726,0,0.0651804755090523,0,0,0,0,0.00204991476903091,0.229735730394562,0,0,0,0,0,-0.00385268768556428,0,0,-0.0473315574685904,0,-0.118412620792632,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.142509071918347,0,0.172900423673355,0,0,0,0,0,0,0,0.0575831547751966,0,0,0,0,0,0,0,0,-0.0330569588759479,0,-0.00426147907009437,0,0,0,-0.010271424357446,0,0,0,0.00528501686861568,0,0,0,0,0,0.0209993570994356,0,0,-0.0143672763436075,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0998274036780436,0,0,0,0.0887609299101381,0,0,0.00411739290961336,0,0,0.0786702548455569,0.0842949790016372,0,0,0,0,0,0,0,0,0.0479665912391023,0,0,0,2.71050543121376e-20,0,-0.0352168980766273,0,0,0,0,0,0,0,0,0,-0.00703581234332669,0,0,0,0,0,0,0
X002506.SZ,0,0,-0.207376881140597,0,0,0,0,0,0,0,0,0,0,-0.106065928437944,0.0166025865153343,0,0,0,0,0.121074080381954,0,0.00299332916264823,0,0,0,0,0,0,-0.172388604180025,0,0.396172464564448,0,0,0.188047448285829,0,0.343616017615311,0,-3.46944695195361e-18,0,0,-0.0103656022891504,0.0288625535248983,0,0,0,0,0,0,0,0,-0.0429279256034603,0,0,0,0,0.112840579718876,0,0
X002074.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132131397886477,0,0,0,-0.101744735729929,0,0,0,0,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,-0.23954627295267,0.32339499529782,0,-0.000303995120655724,0.00388833145227927,0,0,0,0,0,0,0.044936457780368,0,0.383110448463732,0,0,0.149738640835108,-0.00422617225655541,0,0,0,0,0,0
X600522.SH,0,0,0,0,0.240289224366128,0,0,0.0775651293801291,0,0,0,0,0,0,0,0,0,0,0,0,0,0.119390883178165,0,0,0,0,0,0,0,0,0,0.12012420843664,0,0,0,0,0,0.202633096160496,0,0,0,-6.93889390390723e-18,0.0912216366506179,0,0,0.210962479883519,-0.0967897756017942,0,0,0,0.059664361792085,-0.0335878829152035,-0.229968193285637,0,0,0,0,0
X002180.SZ,0,0,0.0107285019902629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.153265962372183,0,0,0,0.0962787488574194,0,0,0,0,0,0,0,0,0,0,0,0.0957744763610229,0.149440541235134,0,0,0,0,0,0,0,0,0,0.0048220286601045,0,0,0,0,0,0,0
X300124.SZ,0.0192793837803706,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0953066618440686,0,0,0,0,0.186701294097242,0,0.0540826163183358,0,0,0,0,0,0.0729453118330964,0.122851149051242,0,0,0,0.0439236052581769,0.0194413082514456,0.0270168922983961,0,0,0,0.103144771340051,0,0.0596080417373093,0,0,0,0,0.0443289695630369,0,0,0,0,-0.0389065359734019,0,0,0,0,0,0,0
X002294.SZ,0.0366986607436178,0,0,3.46944695195361e-18,0,0,0,0,0.0547908187792087,0,0.0942183711896543,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0690313357881457,0.00512928049957423,0,0,0,0,0,0,0.00730239605888165,0,0.0334732475498985,0.0533731862342408,0,0,0.016342521911582,0,0,0,0,0,0.0456553562602231,0.0301414030710618,-0.0611368485519215,0.0725740450353173,0,0,0.016172931435868,0,0,0,0,0,0,0
X002085.SZ,0.153659696362142,-0.0221867863772256,0,0,0,0,0,0,-0.130397697248867,0,0,0,0,0,0,0.0246245321221549,0,0,0,0,0,0.152954333827457,0.0237676864906871,0,0,0,0,0,0,0,0,0,0,0.0664663232947171,0,0,0,0,0,0,0.00345266839023949,0,0,0,0,0.0730198281420984,0,0,0,0,-0.0130420047288452,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0.0122275790672711,0,0,0,0.0462471471931919,0,0,0,0,0,0,0,0,0,0.0534227964533933,0.0234995403252123,0,-0.0361950079809881,0,0,0.216222676379574,0,0,0,0,0.200114665164223,0.198929948503387,-0.1137129633698,0.10982645714673,0,0,0,0,0,0,0,0,0,0,0,0,0.0584923371961071,0,-0.121749414008382,0.104926455780396,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.0440634438659555,0,0,0,0,0.0269229139747071,0,0,0,0,0,0.0655752781836655,0.0604447978838305,0,0,0,0.0132338020239394,0,0,0.0705273258274596,0,0,0,0,0,0,0.051255989797525,0,0,0,0,0,0.0152254922095519,0,0,0,0,0.0475671832745189,0,0.215234399037168,0,0,0.00903410456226762,0.0466024996605365,0,0,0,0,0,0
X000981.SZ,0,0.0905160138605951,0,0,0,0,0,0,0,0,0,0,0,0,0,0.373662269735239,0,0,0,0,0,0,0,-0.398743122151733,0,0,0,0,0,0,0,0,0,0.088607490918412,0,-1.38777878078145e-17,0,0,0.211711303458602,0,0,0.0569905250592743,0,0,0,0.470105465756708,0.042681271837047,0,0,0,0,-0.6024892055684,0,0,0,-0.142705866481449,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0129922754361156,0,0,0,0.137067320747562,0,0.119721719613597,0.050814656117236,0,0,0.21126453501486,0,0.171288811491262,0.128969745271132,0,0,0,0,0,0,0,0,0,0,0.217392730390187,0,0,0,0,0.0576445168074218,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0.381112541723537,0,0,0,0,0.0102502098949216,0,0,0,0,0,0,0.0644480496253495,0,0,0,0,0,0,0.0511642229285581,0,0,0.00638225397478344,0,0,0,0,0,-0.150519238853436,0,0.0430406992062251,0,0,0,0.0314182916856655,0.0500249405916813,0,-0.0697930407248315,0.075937877461332,0,0,0.0378639642433028,0,0,0,0,0,-0.0856667771160318,0,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000869.SZ,0,0,0.259258003293005,0.208008061348957,0.12926539234452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0390231075641898,0,0,0,0,-0.0287401043871893,0,0,0,0,0,0,0,0,-0.030316620049754,0,0,0.0639229600924274,0,0,0,0,0,0.178607474429818,0,0,0,0,0,0.0844952622637565,0,-0.0190783257200259,0,0,0,0,0,0,0
X000050.SZ,0,-0.00803012342924985,0,0,0,0,0,0,0,0,0,0,0.193043662204716,0,0.168031046421556,0,0,0,0,0,0,0.170906902262884,0.0690596030190976,0,0,0.0420775568364208,0,0.468988042597983,0,0,0,0.182625394722549,0,0,0,0,0,0.140016426604894,0.0160445644084179,0,0.0292593778039378,0,0,0,0,0,0,0,0,0,-0.0591120543738813,0.0269709825216989,0,0,0,0,0,0
X002249.SZ,0,0,0,0,0,0,0,0,-0.404777300290168,0,0,0,0,0,0.366452390720737,-0.636214108174758,0,0,0,0,0,0.186102374881828,0,-0.0310026695877814,0,0,0,0,0,0,0,0,0,0,0,0,-0.0566245109419667,0,0,0,0.00499009151823528,0,0,0,0,0.379123243086019,0,0,0,0,0.00253441249285592,0.192814279509261,0,0,0,0,0,0
X600498.SH,0,0,0.145485645789631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282978014210387,0,0,-0.0805918516453399,0.178713366441005,0.0472914797162805,0,0,0,0,0,0,0,0,0.287500242066382,0,0,0.170761316962555,0,0,0,0,0,0,0,0,0,0.0397887590884547,0,0,0,0.00771727901143562,0.0162171636156308,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0811077053485973,0,0,0,0,0,0.0987220058632076,0,0,0,0,0.0472977240513406,-0.0916136933649455,0,0,0,0.0622987546743037,0,1.73472347597681e-18,0,0,0,0,-0.0068633856058715,0,0.00590417382860484,0,0,0,0.096410655251033,0,0,0,0,0,0.113859739997086,0,0,0,0,0,0.0131331198817296,0.123563081198613,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.046864914224368,0,0,0,0.106565830683505,0,0,0,0,0.0183965910160901,0,0,-0.0589245825188351,0,0,0.0573978609222692,0,0,0,0.00658718114117295,-0.089938911564155,-0.0114288857818703,0,0,0,0,0,0,0.00319098304059635,0,-0.00570996661976888,0,0,0,0,0,0,-0.00154118094771821,0,0,0,0,0.0207118354767374,0,-0.00185597590082867,0,0,0,-0.0118087471886969,-0.0783080127373419,0,0,0,0,0
Slope,0.18835224021964,0,0,-0.0743763935388751,0,0,0,0,0,0,0,0,0,0,0.603435517447736,-0.111370069125242,0,0,0,0,0,0,0,0,0.367792821690204,-0.441506824330179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.158207264900479,0,0,-0.343957723965848,-0.372580084363378,0,0,0,0,0.416028595441478,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0.108375805186367,0,0.0796678254762792,0,0,0,0,0,0,0,0.0837064810286667,0,0,-0.0208553698993799,0,0,0,0,0,0,0,0,0,0.00798144792321249,-0.0830762100002298,0,0,0,0,0,0,0,0.0085717115560227,-0.0700519286346903,0,0,0,0.034347900730793,0,0,0,0.323949345356127,0,0,0,0,0.483823125089635,0,0
RealEstate_excess,0,0,0,0.0878204860089895,0,0,0,0,0,0,0,0,0,0,0,0.0227412148687477,0,0,0,0,0,0,0,0,0.0789119408383656,0,0,0,0,-0.111799974069661,-0.091387083499701,0,0,0,-0.0426590353354661,0,-0.254346335767399,0,0.0646573226454355,0,-0.00761459835117493,0,0,0,0,0,0.0383813613951502,0,0,0,0.0408386870553342,0,0,0.206907759214545,0,0,0,0
MKreturn,0,0,0,0,0,0.0266805127461425,0,0,0.104674438376091,0,0,0,0,0,-0.0128785094815718,0,0,0,0,0,0,0,0.047624960977586,0,0,0,0,0,0,0,-0.276764778793154,0,0,0,-0.0575161802646019,0,0,0,0.0556100685625518,0,-0.0500313095467707,0,-0.142014613059653,0,0,0,0.0444483963830087,0,-0.0879375512791137,0,-0.0192293292966842,-0.013134230363171,0.153329085124688,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0.00710160111606629,0,0,0,0,0,-0.00246893998771764,0,0,0,0.0033568362119132,0,0,0,0,0.00799915223538699,0.00296429862432117,0,0,0,0,0,0,0,0,0,0,0,-0.0116764087583509,0,-0.0023782100161055,0,0,0,-3.96199383908036e-05,0,0,0,0,0,0,0,0,0,0.00492474404427097,0,0,0,-0.0676696818038971,0,0
CarbonVol_Shenzhen,0,0,0,-0.0438486450393258,0,0,0,0,0,0.0459762038402329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0285492245379649,0,0,0,0,0,0,0,0.0123391797341977,-0.0136754256146001,-0.0134177378024834,0.000772020975957222,0,0,0,0,0,0,-0.0126198308525258,0,0,-0.0215895038675516,0,0,0,0,-0.0954975061146441,0.0195791397244926,0,0,0,0,0,0.125588725224828
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000138165989241825,0,0,0,0,0,0,0,0,0,-0.00839801067196066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152809395165107,0,-0.00416809494890882,0,0,0,0,0,0,0,0,0,0.00664780464149234,0.00389936668544754,0,0,0,0,0,0
CarbonVol_Hubei,-0.00363206796462645,0,0,0,0,0,0,0,-0.00131330859453363,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000483776802328411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00414723721444055,0,0,0,0,0.0519739197764058,0,0
