,X600519.SH,X000858.SZ,X600276.SH,X002475.SZ,X002415.SZ,X000651.SZ,X600104.SH,X000568.SZ,X002304.SZ,X600031.SH,X000725.SZ,X600809.SH,X000661.SZ,X000063.SZ,X003816.SZ,X600690.SH,X002241.SZ,X000596.SZ,X600703.SH,X000338.SZ,X000100.SZ,X300124.SZ,X002007.SZ,X300142.SZ,X300014.SZ,X600741.SH,X002371.SZ,X002049.SZ,X000625.SZ,X000800.SZ,X000157.SZ,X300003.SZ,X601877.SH,X002236.SZ,X002414.SZ,X002129.SZ,X600584.SH,X300136.SZ,X600183.SH,X002179.SZ,X000066.SZ,X000977.SZ,X601799.SH,X600118.SH,X002294.SZ,X002456.SZ,X002185.SZ,X000050.SZ,X002008.SZ,X002508.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0.665131730563806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0771214810415886,0,-0.0030419215942327,-0.0218813686477742,0,0.138101464610136,0,0,0,0,0,0,0,0,0,0,0,0,0.0464452493520435,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0250138504588945,0,-0.0642763986626872,-0.0119991235202633,0,0,0,0,0,0
X000661.SZ,0,0,0,0.0575538116592354,0,0,0,0,0,0,-0.0520195632898919,0.0605033025591153,0,0,0,0,0.23651455879846,0,-0.0353290552887122,-0.0169810257422541,0,0,0,0,0,0,0.176692589027782,0,0,0,0,0,0,0,-0.05916053860607,0,0,0,0,0,0,0,0,0,0.0776823249528729,0,0,0,0,0,0,0.00507340046041774,-0.0553331038599261,0,0,0,0,0,0
X000063.SZ,0,0,0,-0.129414980653121,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0.028406513589512,0,-0.109807923964087,0.216662945304836,0,0.234539098414798,0,0,0,0,0,0,0,0,0,0,0,0,0.0431982727620374,0,0,0,0,0,0,0,0,0,0,0,0.141779290122689,0.0905083381130729,0,0.193799546099959,0,0,0,0.0403705758688826,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0,0.00755802646672963,0,0,0.0875739136682349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509554443489461,0,0,0,0.013917297371486,0,0.00815863742761461,0,0,0,0,0.03151919288419,0,0,0.0770243778288071,0.0117610381768026,0,0,0,0.0191822614434281,0,0,0,0.00107781696101933,0,0,0,0,0,0
X600690.SH,0,0,0,0,0,0,0.123767273171107,0,0,0,0,0,0,0,0,0,0.0299365648341236,0.161775010222895,0,0,0,0.0756833802977005,0,0,0.072550130544314,0.0509877390893604,0,0,0,0,0,0,0,0.0705343825207745,0,0.0630240970944153,0,0,0.0385973276668314,0,0,0,0,0.0517837985196612,0,0,0,0,0,3.46944695195361e-18,0,0,0.0146126305903311,0,0,0,0,0,0
X002241.SZ,0,0,0,0.139245729288319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0979479601894757,0,0,0.201240122508821,0,0,0,0,0,0,0,0.00773362862125001,0.0403887335978439,0.051499809914055,0.101790437797496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0367940180937445,-0.0216478158105977,0,0,0,0,0,0
X000596.SZ,0,0.718713538405212,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151762307393692,0,0,0,0,-0.0140704869205354,0.190766375194943,8.67361737988404e-19,0,0,0,0,0,0,-0.0834473550404197,0,-0.0632405845022378,0,0,0,0,0,0,0,0,0,-0.0293153410998851,0,0,0,0,0,0,0,0,0,0,-0.00843982014757324,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.141805108711521,0,0.0220715104256185,0,0,0,0,0,0,0,0,0,0,0,0.102820133089035,0,0,0.0102844284131294,0,0,0.0423911905335853,0,0,0,0,0,0,0.132170975999692,0,0,0.256004917618075,0,0,0,0,0,0.0657061702008097,0,0.02354770778366,0,0,0,0,0,0,0.0492018319342318,0.00851742894972405,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0686831485337975,-0.0527298912116423,0,0.265950938120395,0,0,0,0,0,0,0,0,0.0105805643959249,0,0,0,0,-0.0101489662296853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160494283107802,0,0,0,1.73472347597681e-18,0,0,0,0,0.245560204505523,0,0.0202633129483278,-0.0244352186040574,0,0,0,0,0,0
X000100.SZ,0,0,0,0.101926143067296,0,0,0,0,0,0,0.439387109397236,0,0,0,0,0.108349535334156,0,0,0.108504478966586,0,0,0,0,0,0,0,0.0676883603853747,0,0,0,0,0,0.0528348639375054,0,0,0,0,0,0,0,0,0,0,0,0.0611074216488253,0,0,0,0.136760836788331,0,0,-0.0130379494797452,-0.0246186091721637,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0577768967098758,-0.0643202599814363,0,0,0,-0.00756921553044009,0,0.110670004895516,0.168929896029117,0,0,0,0,0.0979114244669001,0,0,0.0385998101192223,0,0.111133689187835,0,0.0713668999675566,0,0,0,0,0.152893750644223,0,0,0,0,0,0.0707256999335061,0.26609017891171,0,1.73472347597681e-18,-0.00512075284081977,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0713006190165895,0,0,0,0,0,0,0.406658155865904,0,0,0,0,0,0,0,0.234041505283185,0.0274641194227763,0,0.145072749124566,0,0,0,0,0,0,0.154441814321622,0.0912588717991631,0,0.0533274075860854,0,0,0,0,0,0,0.00954254196949364,-0.041680672173054,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.181693290164756,0,0.713749466397746,0,0.0221750781959838,-0.108683178175223,0,0,0,0,0,0,0,0,0.234398487239738,0.0717248999186395,0,-0.0164987818738304,0,0,0.0628548515488534,0,0,-0.234401828656659,0,0,0,0,0,0.598711428927634,0,0,0.0241149225926865,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0.159980971229511,0,0.0121364123169617,0,0,0,0,0.077021052216052,0,0,0,0,0,0,0.0220428198795122,0,0,0.0293884655106635,0,0,0,0,0,0,0.0942664345480481,0,0.361836722207983,0,0.0951968255677947,0,0,0,0,0,0,0,-0.0614254713885706,0,0,0,0,0,0,0.0341498255458272,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,-0.0357031806442794,0,0,0,0,0,0,0,0,0,0,0,0,0.113852504046871,-0.0500706360009981,0,0.0290310835628896,-0.0409092014761014,0,0,0.139565489131474,0,0,0,0,0,0.177585708160461,0,0,0,0,0,0,0.0849964166414337,0,0.0322343557000742,0,0,0,0,0,0,0,0,0,0.0219932811903078,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104678817849045,0,0,0,0,0,0.0443895974250876,0,0.157527279438919,0,0,0.0980567458474844,0,0,0,0,0,0,0,0,0.278836089978978,0,0,0.0976643206261002,0,0,0.241654961424635,0,0.00878058035917457,0.0522126909232099,0,0,0,0,0,0,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.411161202436268,0,0.21615220823271,0,0,0,0,0,0,0,0.146011976260529,0,0.151943480432315,0.146004593028274,0,0,0.135373415911807,0,0,0,0,0,0,0,0,0,0,0.024928953712411,-0.0691195887789561,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0337489860687793,0,0,0.199021619268183,0,0,0,0.108679775133956,0,0,0.272342742174814,0,0,0,0.0963441309243182,0,0,0,0,0.110564915929148,0,0,0,0,0,-0.0449006367170777,0,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0429167545131933,0,0,0.0304714509859406,0,0,0,0,-8.67361737988404e-19,0,0.0333115886004045,0,0,-0.0284333602291771,0,0,0,0,0.317012923958329,0,0,0,0,0,0.218444153890202,0,0,0,0,0,0.0614957797872497,0,-0.100337551714754,0.053172790681819,0,8.67361737988404e-19,0.124961141439797,0,0,0,0,0,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0.074280305453026,0,0,0,0,0,0,0,0.022004432362906,0,0,0.0953037741866789,0.0459131639732496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1331874224048,0,0,0.0353290435018639,0,0,0,0.00101188105877595,0,0,0,0.0427582372978812,0,0,0.0104338807265437,-0.00388100179548293,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.154255066188051,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0.0242836534086889,0.06733967792561,0,0,0,0,0,0,0,0,0,0.0472672510383365,0,0,0,0,0,0,0,0,0,0.125400393490002,0.0235873654460338,0,0,0,0.276766111419727,0,0,0,-0.00198702942940633,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0.00230267597742168,0,0,0.26076811082379,0,0,0,0,0.00239423557069795,0,0,0,0,0,0,0,0,0.162058075492732,0,0,0,0,0,0,0.206917276365023,0,0,0,0,0,0,0,0,0.00728653403186984,0.0559555514597792,0.0177002058144109,0,0,0,0,0,0,-0.0490581990357438,-0.0221853685484349,0,0,0,0,0,0
X002236.SZ,0,0,0,0.0945554322834381,0.124181856266058,0,0,0,-0.0887298913482844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0573473396015961,0,0.269036202712564,0.0386917842112235,0,0,0.0310052564408363,0.0196477199299455,0,0,0,0,0.0733962944333158,0,0,0.0236551594435897,0.00411184024112259,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.523941790925778,0,0.00454398695355666,0,0,0,0,0,-0.24589912392177,0.103923134136748,0,0,0.0312658174845765,0.0210912003200382,0,0,0,0.391962228003248,0.0504453265443044,0,0,0,0,0,-0.0981547841090956,-0.00683406259578234,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0.0546952846425544,0,0,0,0,0,0.47556139532761,0,0,0,0,0,-0.0292135958901396,0,0,0,-0.216647687591363,0,0,0,0.279058811701721,0,0,0,0,0,0,0,0,0.0490763575625167,0,0,0.436898089696331,0,0,-0.00964762869371415,0,0,0,0,0,0,0,0,0,0,0,-0.111073260562685,0,0,0.349117038395604,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,-0.475561123852516,0,0,0,0,0,0,-0.106857451513634,0.0480729262482692,0.0446579359997666,0,0,0,0,0,0,0,0.409075812533465,0,0,0,0,0,0,0,0.207626381539667,0.108038187395744,0,0,0,0,0,0,0,0,0,0.110621964185125,0.236325053441562,0,0,0,0,0.0537073793266204,0,0,0,0,0,0,0
X300136.SZ,0,0,0,0.266507992967046,0,0,0,0,0,0,0,0,0,0,0,0,0.210046973009358,0,0,0,0,0,-0.0585497158838226,0,0,0,0,0.389574736104363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.153302550801464,0,-0.0369338382291645,0,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,-0.0799509238876503,0,0.0780759258348001,0,0,0,0,0,0,0,0.223208377989265,0,0,0,0.0174287389129244,0,0.0519551287453077,0,0,0.0819702978932496,0,0,0,0,0,0,0,0,0.0913881871383144,0,0,0,0.211999886369095,0,0,0,-0.188153501978653,0.0492988185843957,0,1.38777878078145e-17,0,0,0,0.0218820313112317,0,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0134729501795686,0,0,0.0869395152156742,0.0294744170612692,0,0,0,0,0,0.00957285903375003,0.153564625924963,0,0,0,0,0,0,0,0,0.100503215176021,0,0,0,0.0254948443104605,0,0.0491142246134209,0,0.0109015541750814,-0.0336964285341054,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0791199770723281,0,0.0165438956759977,0,0.0905185885904139,0,0,0,0,0.0990902871128878,0,0.225601657023658,0,0,0,0,0,0.21396637303609,0.264216510065669,0,0,0,0,0,0,0,0,0.0330093637875832,0.0507597689996015,0.121640490847872,0,0,0,0,0,0,0.0247477457456199,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0474530520000779,0,0,0,0,0,-0.0200569676502515,0,0.0231140233921103,0,0,0,0,0,0,0,0,0,0.02299870114238,0.0296685364842725,0.268866164024279,0,0,0,0,0,0.381066153825415,0,0.2711101317145,0,0,0,0,-0.0340538751563887,0.0674870020209343,0,0,0,0,0,0
X601799.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.23648365554598,0,0,0,0.0186494460685927,0.0969418448900575,0,0,0,0,0,0,0,0,0.106147945218547,0,0,0,0,0,0,0,0,-0.0262597778630971,0,0,0,0,0,0,0,-0.0171120819855969,0,0,0,0,0,0,0,0.0252635063307793,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0220488684928084,0.0696172657090751,0.159003138752618,0,0.108837261320481,0,0,0,0,0,0,0,0,0.21827325895192,0,-0.300260217439836,0,0.39916051892263,0,0,0,0,0,0,0,0,0,0,0,0.0641153875848693,0.0159273303646288,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.31856556459592,0,0,0,0,0,0.0861615076522246,0,0,0,0.110685865672168,0,0,0,0,0.00462842163067705,0.0716047096627453,0,0,0,0,0,0,0.0599845287196535,0.111717480236323,0,0,0,0,0.292113017164714,0.0565062857624247,0.0195236154594248,0,0,0,0,-0.0368230993028321,0,0,-0.00636785022622399,0.000599874696778867,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0644211313628988,0,-0.0438907555081996,0,0.0925691455865943,0,0,0,0.0421009564737315,-0.0486881590052107,0,0,0,0,0,0,0,0,0.282917470187142,0,0,0,0.323503910020674,0,0,0.0650023801872712,0,0,0,0,0,0,0.155203306055712,0.0105708428521337,0.0199969086860097,0,0,0,0,0,0
X002185.SZ,0,0,0,0,0,0,0,0,0,0,0.0111051216214235,0,0,0,0,0.127510566867194,0,0,0.0700706346900152,0,0,0,0.0591859348309476,0,0,0.0691206738752577,0,0,0,0,0,0,0.0418534242030314,0.107225688052642,0,0,0.431981636353675,0,0,0,0,0.0392686260943493,0,0.00688435175022616,0,0.0533535447105181,0,0.124148588356035,0,0,0,-0.012811763899603,-0.00369811931048181,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0684335539027158,0,0,0,0,0,0.0230201821093226,0,0.178119668226375,0,0,0,0,0,0,0,0.0244396330630752,0,0,0,0,0,0,0.0678837763178272,0.0171949835933957,0.089411016203106,0.101512149178217,0,0,0,0,0.0509148229612517,-0.0248151086611917,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129262012346179,0.101075452776681,0,0,0.308050959119459,0,0,0,0,0,0,0,0,0,0,0.269666438763027,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002508.SZ,0,0,0,0,0,0,0,0,0,0,-0.0792442998378891,0,0,0,0,0,0,0,0.197083931922594,0.51205727874526,0,0.091517934586466,-0.0297113242682241,0,0,0,0.0576264945926372,0,0,0,0,0,0,0,0,0,0,0,0,0.0723890939695023,0,0.0196114710488077,0,0,0,0,0,0,0,0,0,0,0.0246252204548005,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0.178879087772331,0,0,0,0.0310479464535478,0,0,0,0,0,0,0,0,0,0,0,-0.00805557782999383,0.0392398447047519,0.00502993639501571,0,0,0,0,0,0,0,0,0,0,0,0.0457968310433573,-0.0828697165291544,0,-0.231276212779541,0,0,0,0,0,0,0,0,0,0,0,-0.103081367350194,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,-0.0184036655425292,0,-0.77475941602945,0,0.598141072627355,0,0,0,0,0,0,0,0.0799798585872135,0,0.21856187182316,0,0,0,0,-0.977673791695553,0,0,0,0,0.0308903365387856,0,0,0,0,0,0,0,0,-0.137664429815453,0.0879365475122656,0,0,0,0,0,0,0,0,0,0,0,0,0.785484245157135,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.770776358055029,-0.681677668967911,0,0,1.66572578075113,0.429981163960036,0,-0.241831577000602,-0.0922781235540848,0,0,0,0.520271424086046,0,0,0,0,0,0,0,0,0,0,0,-0.760525133770612,0,0,0,0,0,0,0,0,0,-3.1797802374013,0,0
RealEstate_excess,0,0,0,0,0,0,0,0.0641737007648363,0,0,0,0,0,0,0,-0.0508799388230167,-0.0233372432810582,0,0,0,-0.122669229324427,0,0.052348443526144,0,0,0,0,-0.0146023552522316,0,0,0,0,0,0,0,0.0500851192104972,0,0,0,0,0,0,0,-0.0525363906099047,0,0,0,0,0,-0.00297363187980555,0,0,0.00969974189429449,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0287308409955108,0,0,0,0,0,0,0,0,0,0,0,-0.135730665935292,0,0,0,0,0,0,-0.0521351668480355,0.0424526482381747,-0.0796710806872883,0.0120100818086419,0,0,0,0,0,0,0,0.0342082022427754,0.0713235709256297,0.207591076691496,0,0,0,-0.242909108578684,0,0,0.0419522377368474,0,0,0,0,0,0,0,0.00843238556883296,0.0117732089477365,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,-0.00205559821603932,0,0,0,-0.00423133148766848,0,0,0,0,0,0,0,0,0,0,0,0.000822601965126603,-0.00303357920467822,0,0,-0.00311831313119874,0,0,0,0,0,0,0,-0.00268123590780122,0,0,0,0,0,0.0121299768058444,0,0,0,0,0,0,0,0,0.00591228932643763,-0.0177275017901281,0.00677281674602654,0,0,0,-0.00505526536415994,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,-0.0685308938588872,0,0,0,0,0,0,0,0.0334348465806406,0.0319719168569159,0,0,0,0,-0.0375892884264277,0,0,0,0,0,0,0,0,0.0677928108720271,0,0,0.0167787363067706,0,0.0461599164691857,0,0,0,0,0,-0.111548795467651,0,4.33680868994202e-19,-0.0877861677310956,0.0907585521288065,0,0,0,0.0169150734254761,0,0.0807294926705285,-0.0222360967632545,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0.0023009042532462,0,0,0,0,0,0,0,0,0,-0.00775115496689811,0,0,0,0.0104762423663372,0,0,0,0,0,-0.00799886173195869,0,0,0,0.0207609062742917,0.00227378425876813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529970099461459,0.00583909302082764,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0.00586543806286356,0.0103444366948825,0,0,0,0,0,0,0.00938358124442886,0,-0.0203674665389293,0,0,0,0,0,0,0,0,0,-0.0419138315399886,0,0,0,0.0526167590912236,0.0134734766387426,0,0,0,0,0,0,0,0,0.0194291726686408,0,0,0.00432366349600907,0,0,0,0,0,0.0336787052081649,0.00262298191021737,0,0,0,0.0794461353213071,0,0
