,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X000725.SZ,X600276.SH,X002304.SZ,X000625.SZ,X600690.SH,X000063.SZ,X600703.SH,X000568.SZ,X600741.SH,X600031.SH,X002475.SZ,X002241.SZ,X600066.SH,X002236.SZ,X000338.SZ,X000100.SZ,X601877.SH,X600271.SH,X600118.SH,X300124.SZ,X002508.SZ,X002085.SZ,X002456.SZ,X600089.SH,X000157.SZ,X600372.SH,X600177.SH,X600522.SH,X002007.SZ,X300003.SZ,X300136.SZ,X000981.SZ,X600487.SH,X002294.SZ,X600699.SH,X600867.SH,X000066.SZ,X002074.SZ,X000559.SZ,X002180.SZ,X002008.SZ,X600435.SH,X002292.SZ,X600498.SH,X600809.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X000063.SZ,0,0,0,0,-0.261937570172332,0.105604351988142,0,0,0,0,0,0,0,0,-0.144035152313295,0,0,0,0.114842101157932,0,0,0,0,0,0.243236805925237,0,-0.125626418731662,-0.140458977488411,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.184389504818501,0,0,0,0.0413233258087754,0,0,0,0,-0.0956504676153863,0,0,-0.0186602401018667,0,0.00583757444612817,0.0140701627525285,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0.0113781932908075,0,0,0,0,0,0,0,0.0332095180416107,0,0,0,0.0337985312400469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376207259013985,0,0.22842349643537,0,0,0,-0.117515319475867,0,0,0,0,0,0,0,0,0,0,0.0196898420528284,0,0,0,0,0,0
X000568.SZ,0,0,0.0318664019307051,1.38777878078145e-17,0.388277528250559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0945599109613926,0.0275269732352666,0,0,0,0,0,0.0558040079162905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.132980379521551,0,0,0,0,0.0434878411311407,0.0415741894623482,0,0.246941460278903,0,0,0.0149435727261315,0,0,0,0,0,0
X600741.SH,0,0.107083086893581,0,0,0.0849655030794691,0.0150743523852311,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0523441060145482,0,0.0139737797814976,0,0,0.0635121906211609,0.0684941464416941,0,0,0,0,0,0,0,0,0.0392781987340195,0,0,0.106277317021907,0,0,0,0,0,0,0,0,0,0,0,-0.0605326581143433,0,-0.00905220595532555,0.00406157001093163,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.152770893596442,0,0,-0.042119439416266,0,0,0,0,0,-0.123003456147784,0,0,0,0,0.0434490236007213,0,0,0,0,0,0.0491791286404585,0,0.445637265685874,0,0,0,0,0.0475314130663448,0,0,0.282083316481595,0,0,0,0,8.67361737988404e-19,0,-0.0394898313919989,-0.246961576358453,0,0,0,0,0,0.0226675784746602,-0.00692804443913969,0,0,0,0,0,0
X002475.SZ,0,0,0.0703798957238304,0,0,-0.00325110665864647,0,0,0,0,0,0,0,0,0,0,0,0,0.0528458696623049,0,0,0,0,0,0,0,0,0,0,0,0.0206669684613382,0,0,0.139835601019759,0,0.178095879143623,0,0,0,0,0,-0.0235680856818663,0,0,0,-0.012203576046487,0.0823017069665854,-0.133263514221912,0,0,0,0.0163931302475821,-0.00500864955738161,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.012215229761773,0,0,0,0,0,0,-0.0687472864360391,0,0,0,0,0,0,0,0,0.475976773490696,0,0,0,0,0,0,0,0.0130611361236775,0,0.18046753509113,0,0,0.230546072002808,0.0712964410917892,0,0,0,0,0,0,0.00536903927030425,-0.0529302848232122,0,0.0210969232842869,-0.00623650656104985,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0.0906121133081453,0.124073966095848,0,0,0,0,0,0,0,0,0.0503006103179768,0,0,0,0,0,0,0.159409198882953,-0.132783864312595,-0.0892852704920285,0.0861971247125199,0,0.0142638174432709,0,0,0,0,-0.0726063097928638,0,0.0798889421950715,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00674177126158831,0.00383308608828526,0,0,0,0,0,0
X002236.SZ,0,0,0,0.314015158791904,0,-0.105924192245755,0,0,0.0897037925817685,0.117346190928512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.240972962605598,0.0438346631583137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0430101103018449,0.188213507430345,0,0.218991292887447,0,0.0237428754368059,-0.035692906583665,0,0,0,0,0,0
X000338.SZ,0,0,0.127639706265452,0,0,0,0,0.117853661607395,0,0,0,0,0,0,0,0,0.0203317421328868,0,-0.387579783474976,0,0,0,0,0,0.420388587640271,0.0490670866392558,0,-0.126336915909037,0,0.175161045489742,0,0,0,0,0,0,0,0,0,0,0,-0.132442797565791,0.165438612812066,0,0,0,-0.103410957393184,0,0,0,0,-0.0264673778460907,-0.00858843816834402,0,0,0,0,0,0
X000100.SZ,0,0,0,0.155860555547904,0,0.141621489270827,0,0.111925309145812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00455830259660506,0,0,0,0,0,0,0,0.0288763374779229,0.0273991119948533,0.0603396021849585,0,0,0,0.0225257142859921,-0.00371514549261305,0,0,0,0,0,0
X601877.SH,0,0,0,0.117686693320723,0,0.0483170266272502,0,0,0,0,0,0.0512675643446528,0,0.0519858843950338,0.198209599828018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044503414164667,0,0,0,0,0,0,0.0100099140464542,0,0,0,0.131270371191344,0,0,0.0513804193031792,0,0,0,0,0.0578576682906974,0,0,0,-0.00707042660790063,0.00399103183582346,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.0272993760905373,0,0,0,0,0,0,0,0.137493065584726,0,0,0,0,0.115154060302681,0,0,0,0,1.73472347597681e-18,0,0,0,0.083729739046195,0.16106653621718,0,0,0.0166666949280651,0,0,0,0,0.0162523707956232,0,0,0.0169481059386143,0.196060376753375,0,0,-0.169872568505327,0,-0.0012491755603074,0.00281052592223505,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0.00519826291445832,0.0292684363550183,0,0,0,0.0333420045484957,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0.299828590384987,0,0,0,0.0412132629310045,0.00851374903125547,0,0,0,0,0,0.0122863387386098,0,0,0,0,0.107372154456349,0.0320773143924534,0,0,0,-0.00698403951112671,0.0064156247616058,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0.062364676535135,0,0,0,0,0,0,0,0,0.0791458311748856,0.0288675200465899,0,0,0,0,0,0,0,0,0,0,0.0851339264858419,0,0,0,0,0.0221485942430062,0,0.167904264191861,0,0,0,0,0.112966435153479,0,0,0.112744594708917,0,0,0,0,0,-0.00376118465453942,-0.00510479576615961,0,0,0,0,0,0
X002508.SZ,0,0.158226362812628,0.0803469112158926,0,0,0,-0.256142968463183,0,0,0,0.00812045720163307,0,0,0,0,0,0.193486914796373,0.27499559455146,0,0.05165353137082,0,0,0,0,0.0486793965505934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0944409555975901,0,0,-0.0518330472072608,0,-0.0798875540128262,0,0,0.027865367094812,-0.0160330710413407,0,0,0,0,0,0
X002085.SZ,0,0,0,0.0536258091587837,0,-0.218600086381281,0,0,0,0,0,0,0,0.0725052085449668,0,0,0,0,0,-0.0448025035912832,0,0,0,0,0,0,0,0,0,0,-0.0261020321620914,0,0,0,0,0.154749728382229,0,0.0703983439189882,0,-0.422247139421908,0,0,-0.196422678981408,0,0,-0.0729081579699998,0,0,0.234636459562289,0,0.00989054883983718,-8.67361737988404e-19,0.0237289578427694,0,0,0,0,0,0
X002456.SZ,0.0640123205376486,0,0,0,0,0,0.332521105879033,0.104835517952146,0,-0.170771649625561,0,0,0,0,0.0985006387137994,0,0.229685525839064,0,-0.0347489630780309,-0.162638998285032,0,0,0,0,0.0817372653909164,0,0,0,0,0,0,0,0,0,0.121758808601961,0.0782845787116698,0,0,0,0,0,0.0141827504829839,0,0,0.248442346471937,0,0,-4.33680868994202e-19,0,0.145918692538881,0,0.0187662130041921,-0.0249658134758658,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0.078081088602919,0,0,0,0,0.12401989798698,0,0,0,0,0,0,0,0,0.0671672697885381,0,0,0,0.0114895199370286,0,0,0,0.0522842968656851,0,0,0,0,0,-0.102693614894369,0,0,0,0,0,0,0,0,0,0,0.0111961870552159,0.157874950423907,0,0.0948168046595169,0,0.0172355347627591,-0.0140117060037299,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0.145418469485654,0,0,0,0,0,0,0.00872946348248822,0,0.357445575623688,0,0,0,0,0.00704805905676168,0,0,0,0,0,0,0,0.0258762506108067,0.0439991026115028,0,0,0,0,0,0,0,0,0.0205806280537129,0,0,0,0,0.0768317273283513,0,0,0.0527841885469448,0,0,0,0,0,0.0126746077625293,-0.00289285315951261,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0.0117364619775053,0.0502822315677249,0.0136856274812074,0,0,0,0,-0.125530495896561,0,0,0,0,0,0,0,0,0.568668100837744,0.24402043446537,0,0,0,0,0,0,0,0,0,0,-0.0410684101280874,0,0,-0.0240255491258264,0,0,0,0.0296064139425179,0,0,0,0.136332061562486,0.0188513905597264,0,0.0523139500816346,0,-2.54929295318334e-05,0.000895432736823643,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0.0426533031305799,0,0,0,0.0130482485541595,0.0424480858802677,0.0300200164797522,0,0,0,0,0,0.0454324606058683,0,0.0311552865003802,-0.0345914979092315,0,0,0.0584934930184334,0,0,0,0,0.0477911472883286,0.0247788757669795,0,0,0,0,0,0,0,0.0373385483271617,0,0.143649548425255,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0.00446770430198511,0,0,0,0,0,0,0
X600522.SH,0,0,-0.0456929498569114,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057617392574704,0,0,0,0,0,0,0,0,0.109037148198749,0,0.0094502825565318,0,0,0,0,0,0,0,0.0181943601503369,0,0.116708800912498,0,0,0,0,0,0,0,0.0883421358070288,0.080007062113935,0.16009605338801,0,0,0,0.0121883527972358,0.00183231156937208,0,0,0,0,0,0
X002007.SZ,0,0,0,0.160516855914366,0,0,0,0,0,0,0.160033373395055,0,0.0509170361144066,0,0,0,0.121264334961852,0,0.0731670469667883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00439831501537007,0,0,0,0,0,0.0620378539785295,0.0266008337341237,0,0,0.0200858154392229,0,0,0,0,0,0,-0.00297364555545677,0,0,0,0,0,0
X300003.SZ,0,0,0,0.0979760911655098,0,0,0.056257979576064,0,0,0,0.0648500606611017,0.00106924620964237,0,0,0,0,0,0,0.0769893324609141,0,0,0,0,0,0,0,0,0,0.0571177974776712,0,0,0,0,0,0,0,0,0.00333012330649748,0,0,0,0,0,0,0,0,-0.0864888059082954,0.177739270213405,0,-0.0264044275541023,0,0,0.0220519790257285,0,0,0,0,0,0
X300136.SZ,0,0,0,0.153843761030997,0.042791269936185,0,0,0,0,0,-0.065166087227435,0,0,0,0,0.016695631163376,0.166511901969314,0,0.110468328056303,0,0.0489663714945166,0,0,0,0,0.0818522072836241,0,0.362090699685615,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0664481707647544,0.369684823432613,0,0,0.0892537455016697,-0.00781192971962402,0,0,0,0,0.000866007473872396,-0.0195789236313622,0,0,0,0,0,0
X000981.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00624576013748551,0.0177010443157955,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0.163319507089802,0,0,0,0,0,-0.112452530434792,0.0167601433865279,0,0,0,0,0,0,0,0,0,0,0.265650378048874,0,0,0,0,0,0.105275329436003,0,0.366558238917016,0,0,0.179756792485096,0,0,0,0,0,0,0,0,0,0,0,0,0.311670474078312,0,0,0.0274172416838093,0.00128291388152945,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251136685183836,0,0,0,0.0108234663303411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00641484818058382,0,0,0,0.0269553335987936,0.0936002506383773,0.0209234448170048,0,0,0.0561558041352558,0,0,0,0,-0.013184078070213,-0.000580895020067767,0,0,0,0,0,0
X600699.SH,0,0,-0.0218709012001592,0,0,0,0,0,0,0,0,0,0,0,0.160112283930544,0,0,0,0,0,0,0,0,0.103530140598844,0,-0.061087105370829,-0.0721637273035014,0,0,0,0,0,0,0,0,0,0,0.00844582737095947,0,0,0,0.0933283540181506,0,0,0,0,0,0,0,0.0419073224263836,0,-0.0187734320302366,0.0255193220252832,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0.0529058296274225,0,0,0,0,0,0,0,0,0.114213067643961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.154147136547479,0.179039337163229,0,0.461291584666249,0,0,0,0,0,0,0.0225477646721102,-0.00881184039335401,0.0341380854057793,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.300034009502884,0,0.44672726310343,0,0,0,0.105893043947731,0,0.118447676141575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.176713631260789,0,0,0,0.330851882586584,0,0,0,0,0,0,0.414864193852693,0,0,0,0,0,0.125141453301658,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.126212625492552,0,0.0334874441944905,0,0,0.129292756478056,0,0.408799779770946,0,0,0,0,0,0.0966697930699398,0,0,0,0,0,0,-0.229832437574018,-0.359447614083519,0.0455020877202964,0,0,0,0,0,0,0,0.108994968699109,0,0.163935899292794,0,0,0,0.0493445920993781,0,0,0,0,0,0,0,0.00483295799208455,-0.00731648597646269,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0.10495996010315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130148402774718,0,0,-0.0287032486459538,0,0,0.0493570985226614,0,0,0,0,0,0,0.265926351296659,0,0.168975209927257,0,-0.0837825957784589,0.303038961512949,0,-0.0587591250169334,0,-0.00879642729377393,0.0263361772284769,0,0,0,0,0,0
X002180.SZ,0,0,0.0584264905696467,0.153109343426568,0.0272937646776999,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0.0936619080524171,0,0,0,0,0,0,0,0,0,0,0,0.138927577739097,0,0,0,0,0,0,0,0,0,0,0,0,0.0819091848032116,0.0149685010778911,0,-8.67361737988404e-19,0,0,0,0.193827626355905,0,0,-0.0251242842819921,0.0166746208484957,-4.33680868994202e-19,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0.0252763384310189,0,0,0.157943744779358,0,0,0,0,0,0.0246358724916663,0,0.0953804553609181,0,0,0,0.229782852820173,0,0,0,0.208196052769756,0,0,0,0,0,0,0.354898944160274,0,-0.0554072004104429,-0.0356630008296082,0,0,0,0,0,0,0,0,0.21372835366176,0,0.00635060720543321,0,-0.0147736317943642,-0.0144436019759388,0,0,0,0.155692150013599,0,0
X600435.SH,0,0,0,0.169158735450594,0,0.0355498673932952,0,0.0199044021258191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114221106591678,0,0,0,0,0,0,0,0.137310283356332,0,0,0,0,0,0,0.151299092595764,0,0,-0.034442015568017,0.177361059176018,0,0,0,0,0,0.186336429702239,0,0,0,-0.0120944469516083,-0.00691261991561899,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,-5.42101086242752e-20,0.118006556229226,0,0,0,0,0,0,0,0,0,0.0990328561428228,0,0,0,0,0,0,0,0,0.073350235811606,0,0,0,0,0,0,0.187894752310636,-0.00265968045405365,0,0,0,0,0,0.0670333664988179,0,0.606525788334387,0,0,0,0,0,-0.00176812612141266,0,-0.00657180596089542,0.0017213207068611,0,0,0,0,0,0
X600498.SH,0,0,-0.211784410871103,0,0,0,0.217095937730975,0,0,0,0.225465915760548,0,0,0,0,0,0.0284794914407149,0,0.10785544801537,0,0,0,0,0,0,0,0,0.173563439768869,0.0256897068651435,0,0,0,0.0147702247814179,0,0,0.0724485593959387,0,0,0,0,0,0.105505785876529,0,0,0,0,0.245372758395259,0,0,0,0,0.0130710729184864,0.00698366612400399,0,0,0,0,0,0
X600809.SH,0,0,0,0.103546161382136,0,0,0,0.246757407383996,0,0,0,0,0.558491403351568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0987723966050753,0,0,0,0,0,0,0,0,0,0,0,0,0.0702047101244206,0,0,0,0,0.190785420714757,0,0,0,0,0.0076674411916665,0.00247002737786253,0,0,0,0,0,0
Change_TY3M,0,0,0,0,-0.108486673065896,0,0,0,0,0,0,0,0,0,0,-0.220504286572806,0.00736525096351758,0,0.0155380429453548,0,0,0,0,0,0,0,0.0335896113702132,0,0,0,0,0,0,0,-0.245962297575849,0.216873899854635,0,0.0495968684047214,0,0,0,0,0,0,0,0,0.021072046375802,0,0,0,0,-0.0219191010289197,0.0108060692150233,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63660190519782,0,0,0,0,0,0,0,-0.115209749364572,0,0,0,0,0,0,0,0,0,0,0.0202306167008511,0,0,0,0.935840307345611,-0.768730996608649,0,0,0,-0.209210920632245,0,0,0,0,0,-0.131445414764905,0,0,0,9.82459895684529,0,0
TED,-0.434769526708412,0,0,0,0,-0.204254365245656,0,0,0,3.58666009844112,2.05206224137332,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,-0.269927432669844,0,0,0,0,0,0,0,0,0,0,0,0.319672200846841,0,-1.73472347597681e-18,0,0,0.0548600174290271,0,-0.0855242191222031,0,0,0,0,1.19963747180558,0,0,0,0,0,-27.0388461632565,0
RealEstate_excess,0,0,0,0,0,0,-0.213752844895225,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.289326502524507,0,0,0,-0.00305398756203569,0,0,-0.0102729001546701,0.0559599046014125,0,-0.220860319686113,0,0,0,0,0,0,0,0,0,0.055134198494499,0.02146763530928,0,0,0,0,-0.107988158025613,0,0,0,0,0.0206107748835864,0.00318140114513496,0,0,0,0,0,0
MKreturn,0,-0.0373867527035885,0.0310778407708101,0,0,0,0.046365847009194,0,0,-0.00290591489619352,0,-0.110444884037747,0,0,0,0,0,0,-0.071177147063673,0,0,0,0,0,0.0471122162700675,0,0,0,0,0,0,0,0,0,0,-0.0111607917395858,0,-0.030175329691316,0,0,0,-0.0262474381509931,0,0,0,0,0,0,0,0,-0.00104819875115097,0.0129693104221893,0.00143521203054441,0,0,0,0,0,0
MKvol,0,0,0,0,-0.00150261537668927,0,0,0,0,0,0,0,-0.000284054101910987,0,0,0,0,0,-0.00171354960636316,-0.00157786570261693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000302404557261764,0,0,0,0,0.0024905816207364,0,0,0,0,0,0,-0.00016311158818694,0,0.00319178059962979,-0.00090023106196091,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0.0159013502013615,0,0,0,0.0221712134846417,0,0,0,0,0,0,0,0,-0.0610665974559138,0,0,0,0.0541344873564165,0,0,0,0,0,0,0.0870870156839946,0,0,0,0,0,0,0,0,-0.0445998479402889,-1.0842021724855e-19,-0.00248873186760548,0,0,0,0,0.055530287604563,-0.00216725471135732,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,-0.00356238392353529,0,0,0,0,0,0,0,0,0,0,0,-0.0227829723556609,0,0.0191229238497498,0,0,0,0,-0.0382175276657373,0,0,0,0,0,0,0,0,0,0.0390553625782214,0,0,0,0,0,0,0,0,0,-0.00911160180138965,0,0.0311299423371428,0,0,0,0.0326528531044125,-0.00693966729561831,-0.0319835544638165,0,0,0.0949482898363337,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00270292990071164,0,0,0,0,0,0,0,-0.00339551488589217,0,0,0,-0.0192665048765362,0.00562110610236663,0,0,0,0,0,0
