,X600519.SH,X000858.SZ,X002475.SZ,X600276.SH,X002415.SZ,X000651.SZ,X600690.SH,X600809.SH,X002371.SZ,X000063.SZ,X600104.SH,X003816.SZ,X000568.SZ,X300124.SZ,X000725.SZ,X600031.SH,X000338.SZ,X000625.SZ,X002304.SZ,X000596.SZ,X000100.SZ,X300014.SZ,X002241.SZ,X600418.SH,X002179.SZ,X000977.SZ,X002463.SZ,X600584.SH,X600089.SH,X000157.SZ,X600066.SH,X600183.SH,X600703.SH,X600372.SH,X002028.SZ,X600741.SH,X002049.SZ,X002236.SZ,X601877.SH,X600522.SH,X000066.SZ,X000921.SZ,X002156.SZ,X600460.SH,X600839.SH,X002281.SZ,X000800.SZ,X601799.SH,X000988.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126670061745833,0,0,0,0,0,0,0,0,0.0137523504255361,0.422980087226194,0,0,0,0,0,0,0.0229419887374861,0,0,0,0,1.2829664083317,0,0,0,0,-0.265099030032562,-0.345687181504309,0,-0.223821451294964,0.22580349490658,0,0,0,0,0,0,0.0647883873220838,-0.0192897847109405,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,-0.00806166467748222,0,0,0,0,0,0.0348643713349819,0,0,0,0,0.00969938205064825,0,0.0736149834601273,0,0,0,0,0,0,0,0.189878459040558,0,0,0,0,0,0,0,0,0,0.017119774352431,0,2.16840434497101e-19,0,0.0081774856645692,0.0164733018285936,0,0,0,0,-0.1372644999905,0.00559896011867556,-0.0609468203011237,0,0,0,0,0,0
X000568.SZ,0,0.12369209239294,0,0,0,0,0,0.229072268883165,0,0,0,0,0,0,0,0,0,0,0.0681894836396459,0.267951885643049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0.0400522227065656,-0.0192744909525282,0,0,0,-0.00799051076645928,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0.128751520642795,0,0,0,0,0,0,0,0.0500338626701085,0,0,0,0,0.0702512802365964,0,0,0,0,0,3.46944695195361e-18,0,0,0.0732614746919692,0.059139571656253,0,0,0,0,0.188388841653661,0,0,0,0,0,0.032961365865885,0,0,0,0,0,0.0784599790497634,0,0,0,0.0192826267652516,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364157469562178,0,0,0.0477928710268624,0.0778035283118094,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00730180523973346,-0.0491775699275116,-0.0185552506145004,0.0798925098468276,0.05510735313216,0,0,0,0.052070437081256,0,0,-0.0071961867750498,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0.092859234361644,0,0.0699572063578085,0.0335300597120863,0,0.0120453714780553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608436972785472,0.000723373914101355,0,0.247213327172478,0,0,0,0,0,0,0,0,0,0,0.00706308729033283,0,0,0,0,-0.0140063531927513,0,0,0.116688572380026,0,0,0.0117208284463895,-0.0126448006511582,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171268208054312,0,0.329229894179566,0,0.141308411080553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161606631953323,0,0,0.0285403325104764,0,0,0,0.0346036251547081,0,0,0,0.0141759982227547,0,0,0,0,0,0
X000625.SZ,0,0,0.032008624336398,0,0,0,0,0,0,0.0109202788699117,0,0,0.0956829075432175,0,0,0,0,0,0,0,0,0,0,0.129250026760666,0,0,0,0,0,0,0.0370083406713155,0,0,0,0,0,0,0,0,0,0.0148908979957883,0,0.0481542083165666,0,0,0,0,0.171385740922407,0.00617565826101491,0,0,-0.00339966265366259,0,0,0,0,0,0,0
X002304.SZ,0,0,0.101271060455814,0,0,0,0,0,0,0.103702680222913,0,0,0.502432242537165,0,0,0,0,0,0,0,-0.0890813180385471,0,0,-0.159779732572792,0,0,0,0,0,0,0.113835703176038,0,0,0,0,0,0,0,0,0,-0.0287849409746526,0.0112016446629367,0,0,0,0,0,0,0,0,0,-0.00520209274454077,0.0111213528883148,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0,0,0,0.544037419919287,0,-0.0493559665726305,-2.16840434497101e-19,0,0.0162277173680754,0,0,0,0,0.0725718735477798,0,0,0,0,0,0.0447909042639551,0,0,0,0,0,0,0,0,0,0,0,0.042905007412501,0,0,0,0,0,0,0,0,0,-0.128500561214849,0,0,0,0,0,0.0356358698930006,-0.00610452910422943,0,0,0,0,0,0
X000100.SZ,0,0,0.035856636116912,0,0,0,0,0,0,0.0192087621025491,0,0,0,0,0.350328669637799,0.0247862428387873,0,0,0,0,0,0,0,0.0516306364943846,0,0,0.0367473752595565,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268008592611832,0,0,0,0.0796556452894484,0,0,0,0,0,0,-0.0224887309088392,0.0164286240742061,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0.254863766393895,0,0.0737555190905924,0,0,0,0,0,0,0.0154882120024058,0,0,0.0222202856672,0,0,0.0101677028774382,0,0.14651238365556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014173941700243,0.0751637106745627,0,0,0,0,0,0,0,0,0,-0.00544102914762867,0,0,0,0,-0.138409716257025,0,0
X002241.SZ,0,0,0.213876325783496,0,0,0,0.0436181308204547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0603378073040554,0.113483486112155,0,0,0,0,0,0,0,0,0,0,0,0,0.0397070736173892,0,0,0,0.156704539293381,0,0,0,0.307231513005103,0,-4.33680868994202e-19,-0.0383980559076369,-0.0165551913837174,0,0,0,0.0175092731114862,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0.153879789634096,0.168076931192731,0,0,0,0,0,0,0,0,0,0,-0.0353056490931493,-0.323433858473661,0,0,0,-0.0686852593266282,0.0816586049393098,0,0,0,0,0,0,0,0,0,0,0,0,0.0817601701119988,0,0,0.45761738361008,0,0,0,0,0,0,0,-0.0815507622976855,0.110137692475367,0,0,0,0.246101728836085,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0.0394437724340451,0.0142944962710459,0,0,0,0,0,0,0,0,0,0,0.0517828498190755,0,0,0,0.0613672855015111,0,0,0,0,0,0,0,0.0575055527058823,0,0,0,0,0,0,0.103693091536468,0,0,0,3.46944695195361e-18,-0.0412901825896657,0,0,0.18123219098608,0.0830815754344474,0,0,0.00676336623939838,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0.175584843317288,0,0,0,0,0,0,0,0,0,0,0,0.131726160192498,0,0.0182830357597777,0,0,0,0,0,0,0,0,0.0835261803591702,0,0,0,0,0,0,0,0.10466775312371,0,0,0.127781549160331,0,0.238301411436653,0,0,0.160012381433541,0,0,-0.0565534727971793,0.0375487070264455,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.295849563818723,0,0,0,0,0,-0.140535401297416,0,0,0,0,0,0,0,0,0.17667900993338,0,0,0,0,0,0,0,0,0,0.110793259846017,0,0,0,0,0,0,0,0.384499587414692,-0.0427445713931856,0,0,0,0,0.186508292691784,0,0,0,0,0,0.0702574662693752,0.015520795829602,0,-0.045640492298713,0,-0.0288193525091465,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0274295071450524,0,0.0827641590396591,0,0,0,0,1.73472347597681e-18,0,0,0,0,0,0.439553536225325,0,0,0,0.00513822564727705,0,0.246682112128946,0.0634207919913355,0.0077404186371833,0,0,0,0.101926061139071,0,0,-0.0123240684140031,0.00192543704356206,0,0,0,-0.0410339145696276,0,0
X600089.SH,0,0,0,0.0787919780316534,0,0,0,0.0866669707295759,0.0406706169426635,0,0,0,0,0,0.0441265640743328,0,0,0,0,0,0,0.0166044589732081,0,0,0,0.152609141782693,0,0,0,0,0,0,0,0,-0.00800301307943333,0,0,0,0,0,0,0,0,0,-0.0419521457229804,0,0,0.151571078213692,0,-0.0714301260863379,0,-0.0130985441112001,0,0,0,0,-0.000540871885782422,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339873099079304,0.0522851399686786,0,0,0.109908711533307,0,0.02763130256772,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022286131395746,0.131846595474401,-0.0314869494648445,0,0.062990976115142,0,-0.0320874958352509,0,0,0,0,0,-0.0165785244233818,0.00787258655622721,-0.0247365372314359,0,0,0,-0.018232746041574,0,0
X600066.SH,0,0,0.171060227435896,0,0,0,0,0,0,0,0.0408639669955105,0,0,0.184987622417434,0,0,0.198106829406874,0,0,0,0,0,0,0,0,-0.169108085900537,0.0876954634372022,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0796473665261004,0,0.0324348520204859,0,0,0,0.257697420684216,0,0,0,0,-0.0356443305021821,0.0481673555921232,-0.00869116198738086,0,0,0,0,0
X600183.SH,0,0,0,0,0,0.00695004634048548,0,0,0.0463852270518553,0,0,0,0,0,0,0,0,0,0,0,0,0,0.068699609207467,0,0,0.0977732935625777,0.300602734976727,0.0506089170290484,0,0,0,0,0,0,0,0,0,0,0,0,0.00277811569382132,0,0,0,0.0684809592461409,0,0,0,0.0437807283654797,0,-0.00282648599764115,-0.00951602721944868,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0.0753172128649497,0,0,0,0,0,0,0,0,0,0,0,0,0.00202800545520536,0,0.0471385979107484,0,0,0,0,0,0,0,0,0,0,0,0,0.283657796693238,0,0,0,0.0577729357513224,0,0,0.0970755942162917,0,0,0,0,0.118596214057308,0,-0.022581314675796,0.0179116060479459,-0.0183128467422882,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0.103735386554653,-0.0199244452930659,0,0,0,0,0,0,0.0645475220145333,0,0,0,0.171925940843292,0,0,0.0829973014665968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0783002228889152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002028.SZ,0,0,0,0,0,0,0.445059394820183,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.116776468033773,0,0,-0.0548658303093954,0,0,-0.0816767128208825,0,0,0,0,0,0,0,0,0.195411576466767,0.0216223808379084,0,0,0.179924394629561,0,0,0.127429041798317,0,0,-0.0240935505237127,0,0,0,0,0,2.56626246176311e-05,0.0414747244122133,0.0118854489425946,0,0,0.0296920061919296,0,0
X600741.SH,0,0,0.144993172915866,0,0,0,0,0,0,0,0.106695768513498,0,0,0,0,0,0,0,0,0.0611947579157646,0,0.0372724951104457,0,0.143965692937145,0,0.0790190556309238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0900588988143323,0.159257035851174,-0.0879620820843797,0,-0.19642113184927,0,0,0,0,0.0398769955683212,-0.0154052842294014,-0.00508116136570242,0,0,0,0,0.0174979681337124,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0.0970696416525576,0.115676411579109,0,0,0,0.104352986091571,0,0,0,0,0,0.0298060119908397,-0.0675983241667918,0.0373618487823418,0,0,0,0.0641877694785916,0,0,0,0,0,0,0.206405854647093,0,0,0,0,0.0745879363131397,0,0,4.33680868994202e-19,0,0,0.0250042651083334,0,0,0,0,0.119592400785085,0,0,-0.0227188890291378,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0,0,0,0.0410999956433401,0,0,0,0,0,0,0,0,0,0,0,0.249089200127051,0.169636967624322,0,0,0,0,0.0659784704093066,0,0,0,0,0,0,0,0,0.0490543257472114,0,0,0,0.0743450917177728,0,0.00993130021415028,0,1.73472347597681e-18,0,0,0,0,0,0,-0.0240344476188561,0.00112101382044483,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0.0420476374759218,0,0,0,0,0,0,0,0,0.10314317815554,0,0.106384315598495,0,0.0558708238759765,0,0,0,0,0,-6.93889390390723e-18,0,-0.0248649808705395,0,0,0,0,0,0,0,0.0548381928668462,0,0,0.00452621473333064,0,0,0,0,0.0367570332513449,0,0,0,0.0194314427579108,-0.0445677774823848,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0.0896720668204049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171494483943332,0,0.468452036094638,0,0,0.00905199201635351,0,0,0,0,0,0,0,0,0,0,0.0654389310938182,0,-0.10935354968613,0,0,0.117439729109047,0,0,-0.00312237881764549,-0.0288179241303601,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.251891920630221,0,0,0,-0.445963726683765,-0.058643198435418,0,0.9869813375846,0,0,0,0,0.0911552762372885,0,0,0,0,0,0.127093468618815,0.697932486420086,0,0,0.0124035446979233,0,0,0,0,0,0,0.00695467300262458,0,0,0,0,0,0,0,0,-0.0527447461367028,0.074655278393772,0,0,0,0.0462733879543,0,0
X000921.SZ,0,0,0,0,0,0,0.189233613783694,0,0,0,0.0278185187858192,0,0.138924155448298,0,0,0,0.23145203985486,0,0,0,0,0.0200064702099048,0,0.0866324338381513,0,-0.045352666920083,0,-0.066918130993142,0,0,0,0,0,0,0.249782657916961,0,0,0,0,0,0,0,0,0,0.0733773159693586,0,0,0,0,0,-0.0332891916966362,-0.0510020001675185,0.0535327418330189,0,0,0,6.93889390390723e-18,0,0
X002156.SZ,0,0,0,0,0,0,0,0,0.313918512488737,0,-0.0869773470160155,0,0,0,0,0,0,0,0,0,0,0,0,0.085683122741449,0,0,0,0.257209100746093,0,0.0531975643020198,0,0,0,0,0,0,0,0,0,0,0.0681815223768833,0,0,0,0.32067282920234,0.208418990232123,0,0,0.154150778325352,0,0,-0.140248873326373,0.141972391680049,0.0434650588812023,0,0,0.039158106688165,0,0
X600460.SH,0,0,0,0,0,0,0,0,0,0,-0.0207378687283332,0,0,0,0,0,0,0,0,0,0,0,0.158392704621325,0.252846256363714,0,0.223231118198868,0.167282024054481,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.129100626186563,0,0,0,0.133028420673619,0.0692326957529755,0,0,0,0,0,-0.0311010370836595,0.0334791668154545,0,0,0,0,0,0
X600839.SH,0,0,0,0,0,0,0.0835363081438008,0,0,0,0,0,0,0,0,0,0,0,0,0,0.376410566752479,0,0.199747851551178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269676794198871,0.0160250840161038,0,0.132995490166287,0,0.175934453667604,0,0,0,0,0,-0.173713401876887,0.0935031752618249,0,0,0,0.614431253836801,0,0
X002281.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.149303944521966,0.153026607108797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0269119790234767,0.253593876163402,0.152292399849103,0,0,0,0.0349227043194012,0,0,0,-0.0661423304343201,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0.0085469945637842,0,0,0,0,0,0,0.26538504252232,0,0,0,0,0,0.0686258308391049,0,0,0.0308158208309216,0,0,0,0.0851426752703925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102664788983079,0,0,0,-0.0375059881030268,0.00855839484685641,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.0074737251443947,0,0,0,0,0.0546319412690944,-0.0690129386248722,0,0,0,0,0,0,0.352993402973691,0,0,0,0,0,0,0,0,0.0210233552452345,0,0.236319577893115,0,0,0,0,0,0,0,0,0,0,0.255727525048216,0,0,0,0,0.0558334943962371,0,0,0,0,0,-0.0507385949509278,-0.0742619184275089,0.0561883132176386,0,0,0,-0.00691794316350991,0,0
X000988.SZ,0,0,0,0,0,0,0,0,0.0863383442597997,0.105516036985496,0,0,0,0,0.0838188343723447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.586882295255021,0,0,0,0,0,-0.0274440841662297,0,0,0,0,0,0,0,0,0.029144130929201,0.00375490261077759,0,0,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.245316124300122,0,0.193533059789308,0,0,0,0,0,0,0,0,0.0940406505127682,0,0,0,0,0,0.0332363501421494,-0.0150344638009187,0,-0.0864848569212549,0,0,0,0,0,0,-0.00344358531643629,-0.061532650051991,0,0,0,0.0218236599135896,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0626007709200388,0,0.195959730351932,-0.172826099092692,0,0,0,0,-0.0545793272807693,0,0,0,-0.0948681713293213,0,0,0,0,0,0,0,-0.185461013490412,0,-0.1713081454863,0.323162963663187,0,0,0,0,0,0.190559784388345,-0.467608026513381,0.186449816757269,0,0,-0.0166056241530152,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0.503536765485179,0,0,0,0,0,0,0,0,0,0,0,0,-0.759330763566503,0,-0.547673410452736,0,-0.0152048516814637,0,0,-0.3186098244061,-0.0423807858670726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.626692157741664,0,-0.420964877103116,0,0.825213231686807,0.140727246996672,0,0,1.69749336759026,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0791628356156628,0,0,0,0,0,0,0.456968403223468,0,0,0,0,-0.0734137872724446,0,0
RealEstate_excess,0,0,-0.0843640727751927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.146987151429588,0,0.0870778333321601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0102834235285077,-0.0336869028269807,0.128691007320073,0,-0.12410784043481,0,0,-0.0967084009031337,0,0,0.00251984213889438,-0.0102107240878532,-0.0362755237371118,0,0.319774259054453,0,0,0,0
MKreturn,0,0,0,0,0,0,0.109573602403005,0,0,0.0773031167549393,0,0,0,0,0,0,0,0,0,0,0,-0.0375130049856038,0.0175677094158236,0,0,0.0907600581177933,0,0.00870914334981138,0,0,0,0,0,0,0,-0.108510756703485,0,0,0,0,0.0873551807983188,0,0,0,0,-0.0473864190838045,0,0,0,0,-0.00375603831586648,0,0,0.0297441468575419,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0.00344050602942961,0,0,-0.000804097759684457,0,0,-0.00169363880960582,0,0,0,0,-0.0018964589841639,0,0.00103437408470397,0,0,0,0,0,0,0,-0.0022027585237662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00471895704859328,0.0235857528285112,-0.00925398651035663,0,0,0,-0.00356852385838148,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,-0.000281614993238038,0.0017765878138565,0,0,0,0,0,0,0,0,0,0.00160782082929884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00676027707868923,0.0133096207375506,0,0,0,0,0,0.0271799867621854,-0.0171370473894309,0,0,0,0.0029313921508604,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,-0.0027427078448692,0,0,0,0,0,0,0,0,0,0,0,0,0.00129078312174347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00160209192524452,0,0,0.000592189543808741,0,0,0,0,0,0,0,0,-0.0265315989485034,0.0279516055342307,0,0,0,-0.0556966226206706,0,0
