,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600703.SH,X600271.SH,X600690.SH,X600741.SH,X002292.SZ,X600066.SH,X000100.SZ,X002241.SZ,X600031.SH,X002236.SZ,X600118.SH,X600177.SH,X002506.SZ,X600372.SH,X000559.SZ,X002475.SZ,X000157.SZ,X000338.SZ,X000568.SZ,X002085.SZ,X300003.SZ,X002074.SZ,X300124.SZ,X002294.SZ,X600089.SH,X600867.SH,X002456.SZ,X002426.SZ,X002465.SZ,X002508.SZ,X002007.SZ,X600498.SH,X000869.SZ,X002180.SZ,X002008.SZ,X601877.SH,X000977.SZ,X000050.SZ,X002049.SZ,X600060.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282440047453863,0,0,0.0951817937015573,0,0.234400464716252,0,0.158646056928778,0,0,0,0,-0.11293866422166,0,0.00616924427171337,0,0,0,0,0,0,0.157148826078989,0,0,0,0,0,0,0,0,0.186023170231454,0,0,0,0.142486392970424,-0.103067083126354,0,0,0,0,0,0
X600066.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0126390307863232,0,0,0,0,0,0,0,0.00269214203056287,0,0,0,0,0,0,0,0,0,0,0.166838353524579,0,0,0,0,0,0,0,0,0,0.0884883291552752,0,0,0,0,0,0,0,0.174280791809142,0,0.0277391602181729,-0.0991022816283191,0,0,0,0,0,0
X000100.SZ,0,0,0.0893205707613305,0,0,0,0,0,0.0828429684291228,0,0,0,0,0,0,0,0,0,0,0,0.0243550600326112,0,0.120166427481951,0,0.0177152676669982,0,0,0,0,0,0,0,0,0,0,0,0.233618435274065,0,0,0,0,0.0376551516167808,0,0,0.0208775398537076,0.0121993086257751,0,0,0,0.0336206038525661,0,-0.00410990451616874,-0.0291063209338083,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235902373017843,0,0,0,0,0,0.116572872778725,0,0,0,0,0,0,0,0,0,0.00098918990322038,0.0569668296351618,0.478610848798221,0,0,0,1.38777878078145e-17,0.0776851942078478,0.0879760778678709,0,0,0,0,0,0,0,0,0.0989413278366105,0,0,0,-0.0125155045183351,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0.223953761581567,0,0,0.0558661690368414,0,0,0,0,0,0,0.0437946723075391,0,0,0.0954543837077295,0.0778319951682886,0,0,0,0.0288864249936197,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0251097807532705,0,0,0,0,0,0.221692131849673,0,0.0123767304711288,0,0.0134647594168784,0,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0.181678759226134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135269589715632,0,0.0981818290908254,-0.134751069135471,0,0,0,0,0,0,0,0,0,0,0.14501070778313,0.408425680387357,0,0,0,0.12635045550538,0,0,0.0597429323139058,0.0764943760183658,0,0,0,0,0,0,-0.0550774770863475,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0939493867604208,0.0441198962164027,0,0,0,0.160166535788813,0.182350504375429,0.257377316228085,0,0,0.0176619268824879,0,0,0,0,0,0,0,0,0.213659303844791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.027235739965784,-0.0246590198400515,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0.0228709368373034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0906697971260736,0,0,0,0,0.034740568120689,0,0.0536025099255028,0.104980450119441,0,0.296403845413688,0,-2.16840434497101e-19,0,0,0,0.0818148974186452,0,0,0.0521310294942887,0,0,0,0.0190741854045031,0,0.1664394601266,0,0,0,0,0,0,0,0,0
X002506.SZ,0,0,0,0,0,0,0,0,0,0.17551822054812,0,0,0.0133834196467356,0,0.055470290990242,0,0,0,0.164659456188168,0,0,0,0,0,0.21127015552586,0,0,0,0,0,0,0.168349465857484,0,0,0,0,0,0,0.119357315029111,0,0,0,0,0,0,0,0.0663578196336055,0,0,0,0,0,0,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09526079541793,0,0.377677817744752,0.0521109966728171,0.016200301044121,0,0,0,0,0,0,0,0,0,0,0,0,0,0.273233932926529,0,0,-0.215237624910762,0,0,0,0,0.157585781295581,0,0,0.000405009178067532,0,0,0,-0.0397870198359149,0.0662264975492413,0,0,0,0,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0879470008711027,0,0,0,0.0522334507420236,0.152277398418767,0.0855737509479316,0,0.0834328284389263,0,0,0,0,0,0,0,0,0.00166385539278859,0,0.26723321342206,0,0,0.159599544353406,0,0,0,0,0,0,0,0,0.150199482987703,0,0,0,0,0,-0.0231266846195326,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.0106821299999052,0,0,0,0,0,0.0741876392427194,0,0,2.16840434497101e-19,0,0,0,0,0,0,0.228126116606873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34192768239943,0,0,-0.00215073027973703,0,0,0,0,0,0,0,-0.012692683266195,0.0299281267835278,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0.0691779381658788,0,0,0,0,0.0420427984295159,0,0.0269569953084764,0,0,0,0,0.0657048518082761,0,0,0.127770414242411,0,0,0,0,0,0,0,0,0.0422376358761253,0,0,0.213556262118222,0,0.0427661036707851,0,0,0,0,0,0,0,0,0,0,0.0808140688654285,0,0,0,0.0230014166967354,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0805171195087423,0,0,0,0.0918829307071699,0,0.20991750051258,0,0.131173614596609,0,0.0806050378655673,0,0,0,0,0,0,0,0,0,0,0,0.0755729258958031,0,0,0,0,0.124422458657766,0,0,0,0,0,0,0,0,0,0.0106652205048761,0,0,0,0,0,0,0
X000568.SZ,0,0,0,0,0.173572048245482,0.114634617924673,0,0,0,0,0,0,0,0,0.0656261238449894,0,0,0,0,0,0,0,0,0.0499866170775306,0.0594509217997119,0,0,0,0,0,0,0,0,0,0,0,0.19408022918088,0,0.00487554474218741,0,0.0676109805790352,0,0,0,0,0,0,0.0166519668179461,0,0.00585599777224087,0,-0.0210387932808431,-0.000455249201567409,0,0,0,0,0,0
X002085.SZ,0,0,0,0,0,0,0,0.251448515746568,0,0.132147321599622,0,0,0,0.0343548025245293,-0.0434215719627648,0,0,-0.166260187964535,0,0,-0.112846184376228,0,0.484421978346713,0,0,0,0.0114469751238686,0,0,0,0,0,0,0,0,0,0,0,-0.477205567077129,0.161802011566502,0,0,0,0.0363380126481136,0,0,0,0,0,0,0,-0.0106000633992605,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100842766622834,0,0,0.201823692682456,0,0,0,0,0,0,0.204147321230704,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00499378125908366,0,0,0,0,0,0,0.155920299674015,0,0,0,-0.111868649982299,0,0.0275423093826907,-0.043524466600848,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.113106887239949,0,0,0,0,0.103374519487964,0,0,0,0,0.11279167953013,0,0,0.221353254467855,0,0,0,0.0644231809308096,-6.93889390390723e-18,0,0,0,0,0,0,0,0.209847045151685,0,0.124188495526632,0,0,0,0.105972293947643,0.155498756703663,0,0,0,0,0,0.0783501395290094,0,0,0,0.00972101879813375,0,0,0,0.0163248605167995,0.0401062210634457,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.083970539080594,0,0,0,0,0.137250640424836,0,0.0758206173006065,0,0,0,0,0,0,0.0955343944869324,0,0,0,0,0.0413178292527857,0,0,0,0.169075724961719,0,0,0,0.140859042762204,0.00701887240204528,0,0.183973587407126,0,0,0,0.00582788217785474,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0842057356351722,0.0343613793880453,0,0,0,0.0256121933302605,0,0,0,0,0,0,0.0515530239306866,0,0.0421509659618326,0.135894225624344,0,0,0,0.0752157193948688,0,0,0,0,0.0601480907719053,0,0,0,0.147808950878677,0,0,0,0,0,0,0,0,0,0,0,0,0
X600089.SH,0,0,0.0408837253171561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130708783472638,0,0,0.212729602608775,0.194430133694484,0,0,0,0,0,0,0.0231813428718341,0,0,0,0,0,0,0.174390545978719,0,0,0,0.0597926754210068,0,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126414243093846,0,0,0.0806224264880046,0,0,0.089821895846827,0.0371367606116494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124281735373808,0,0,0.0291528451170866,0,0.0110504233307777,0,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0356258344699192,0,0,0.0434154679396142,0,0,0.202987797240394,0,0.195835025110355,0,0.0863672896659405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211731914050826,0,0,0.050320972932746,0.160293918495091,0.0222769716347297,0,0,0.0380067248721573,0,0,-0.0307703553909934,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193563138721357,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0.136459776362377,0,0,0,0,0,0,0,0,0,0,0.232801403456334,0,0,0.0739389488481594,6.93889390390723e-18,0,0,0,0.191135014033768,-0.0198733838207418,0.0184097164660087,0,0.309599325835358,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0.120528977023007,0,0,0,0,0,0,0,0,0.420254298385146,0,0,0,0,0.318011504199883,0,0,0,0,0,0,-0.489696569374777,0,-0.324914815664605,0,0,0,0,0.150758565919684,0.121802259810077,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429081354710332,-0.0844347588451027,0,0.00453648480681135,0,0,0,0
X002508.SZ,0.0330095104092704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0433234550534394,0,0,0,0.150120015254687,0,0.0248467824380267,0,0,0,0,0,0,0,0,0.0522152745672581,0,0,-0.071575105093845,0.155427751831271,0,0,0,0,0,0,-5.42101086242752e-20,0.105190060336291,0,-0.125235242909439,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117199609167789,0.0687356110778337,0,0.146976006972164,0,0,0,0,0,0,0,0.250698472072041,0,0,0,0.083123159624647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600498.SH,0,0,0,0,0.0807504614981706,0,0,0.201198955620859,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,0,0.0633086135455033,0,0,0.0486579553839684,0,0.00553696072655701,0,0,0,0,0,0,0.257791312873657,0,0,0,0,3.46944695195361e-18,0,0,0,-0.0438270053911369,0,0,0,0.333842066485109,0,0,0,0,0,0,0,-0.018425324280847,0,0,0,0,0,0
X000869.SZ,0.192281407430022,0,0.0788792882763978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0331536783279303,0,0,0,0,0,0,0.22986558849677,0,0,0,0,0,0,0,0,0,0,0,0.0833075377482355,0.0297533186465716,0,0,0,0,0,0,0.121199034988217,0,0.0237274870025622,0,0,0,0,0.0397331247664323,0,0,0,0,0,0,0
X002180.SZ,0,0,0,0,0,0,0,0,0.111946791592692,0.145015723379026,0,0,0,0,0,0,0,0,0,0.148883998885355,0,0,0.0927864802038733,0,0,0,0,0,0,0.03160247845212,0,0,0,0,0,0,0,0,-0.100799735931658,0,0,0,0,0,0,0,0,0,0,0,0,0.0830614404396218,0,0,0,0,0,0,0
X002008.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118083515033529,0.0992066118787412,0,0,0,0,0,0,0,0,0,0,0,0.346254881728797,0,0,0,0,0,0,0,0,0.171596761197849,0,0,0,0.0862658779341081,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.116234590523498,0,0.138428110531841,0,0,0,0,0.0574287826664139,0,0,0,0,0,0,0,0,0,0,0,0.213097591703282,0,0,0,0,0.0941396678478059,0.161812682308572,0,0,0,0.19951316538276,0.0164820421844568,0,0.00959167778419334,0,0,-0.0058309825862916,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0869962140584052,0,0,0,0,0,0,0.092358668468055,0.0915808895563673,0,0.148043269435847,0,0,0,0,0.11221671697997,0,0,0.0358628676401043,0,0,0,0.0545676936583505,0,0,0,0,0,0,0,0,0.0751787991587155,0,0.176064625731232,0,0,0,0.000887771393239145,0,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03999417944674,0,0,0.0121589896276648,0,0,0,0,0.103042880365824,0,0.0296887596390383,0.0387004243008672,0,0,0,0,0,0,0.24102669006138,0,0,0,0.0679936319548846,0,0,0,0.121423118339263,0,0,0,0.183228470545807,0,0,0,0,0,0,0.0310441965465262,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0.713128538706668,0,0.625804914984641,0,0,0,0,0,0,-0.129895375323663,0,0,-0.168285215469687,0,0,0,0,0,0.00736220013952329,0,0,0,0,0,-0.691744116858787,0,0,0,0,0,0,0,0,0,0,-0.162735838969977,0,0,0,0,0.203038559997324,0,0,0,0,0,-0.132377366642799,0,-0.170633067265823,0,0,0,0,0
X600060.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0562328134626432,0.120676404925977,0,0,0,0,0.1337848876475,0,0.0957626257575957,0.0883731480818578,0.168176761158187,-4.33680868994202e-19,0,0,0,0,0.0323996837099361,0,0,0,0,0,0,0,0,0,0,0,0,0.0210734117994948,0,0,0.0445692942204372,0,0.162455820549096,0,0,0,0,0,-0.0197685843113835,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1724770974,0,0,0,0,0.0949936161152467,0,0,0,0,0,0.151854283051715,0,-0.030107710824893,-0.140479006619132,-0.000796433641611738,0.316986360082822,-0.0401227423552777,0,0,0,0,0,0,0,0,0,0.0218524379755441,0,-0.125115872479787,0,-0.0294455282380097,0,0,0,0,0,0,-0.102634066252064,0,0,0,0,0,0
Slope,0,0,0,0,0,-0.145223041562645,0,0,0,0,-2.77555756156289e-17,0,0.333800966381262,0,0,0,-0.485827517660883,-0.0826489570497903,0,0,0,0,0,0,0.481031203067336,0,0,0,0,0,0,0.0873722671258412,0,0,0,-0.480416454933598,0,0,0.00919963612461916,0,0,0,0,0,0,-0.206007317655358,0,0,-2.24539102792577,0,0,0,0.689844641937124,0,0,0,0,1.93850244733723,0
TED,0,0,0,0,0,0,0,0,0,0,0,-0.11979297833742,0,0,0.202070758566192,0,0,-0.741240115014359,0,0,0,0,0,0,0,0.0952414380537076,0,0,0,0,0.858399711539514,0.122234140684934,0,0,0,0,0,0,0,0,0,0,0,-0.418290176982385,0,0,0.182138208468374,0,-0.222525906717485,0,-0.947915055617379,0.130583612772053,0,0,0,0,0,0,0
RealEstate_excess,0.282276343862604,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0594550491056544,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,-0.0236467561998383,0,0,0,0,0,0,0,0,0.0217999158844811,0,0,0,-0.217024094879785,0,0,0,-0.156782314658707,0,0.0653690508268053,-0.0778216616060061,0.0572147459107827,0,0.407983622627052,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.361473624859802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125052189120987,0.0769047649581311,0,-0.177179091645034,0.157912353733595,0,0,0,0,0,0,0,0,0,0.0112591975323221,0,0.411306776978618,0,0,0,0,0
MKvol,0,0,0,0,0,-0.00681018129180288,0,0,0.00373654487040836,0,0,0.00397302444164018,0,0,0,0,0,-0.00139128692353386,0,0,0,0,0.00828212075216157,0,0,0,0,0,0,0,0,0.00390078029231988,0,0,0,0,0,0.0112118110230179,0.00817182657328179,-0.0282834148816304,0,0,0,0,0,0,0,0,0,-0.00691755981901702,0,-0.00029987370530748,0.0217635606948578,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00282460587059385,0,0,-0.00788542968889322,0.00375864918622171,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0218669166214509,0.0319235641631899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0059639900918614,0,0,0,0,0,0,0,0,0.00821176224842401,0,0,0,0,-0.0178347920605572,0,0,-2.71050543121376e-20,-0.0482698950806618,0,0,0,0,0,0,0,0,0.0175373879693345,0,0.0518940218985415,0,0,0,0,0,0,0
CarbonVol_Hubei,0.018091361117467,0,0,0,0,0.0143454412345385,0,0,0,0,0,0,0.0147459290857044,0,0,0,0,-0.048490979653868,0,0,0,0,0.0050838388349431,0,0,0,0,0,0,0,0.0235532303725542,0,0,0,0,0,0,0.0226038406997574,0.0166707045111913,0,0,0,0,0.0114879562300834,-0.0187408329568463,0,0,0,-0.0272140099435988,-0.012094753931018,0,-0.00588263446723087,0.0491289977458678,0,0,0,0,0,0
