,X600519.SH,X600104.SH,X002415.SZ,X000651.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600031.SH,X600741.SH,X000568.SZ,X000338.SZ,X002475.SZ,X002241.SZ,X000100.SZ,X600066.SH,X002236.SZ,X600118.SH,X600271.SH,X002456.SZ,X601877.SH,X000157.SZ,X600177.SH,X300124.SZ,X600372.SH,X600522.SH,X002085.SZ,X600089.SH,X002007.SZ,X000981.SZ,X300003.SZ,X002294.SZ,X600867.SH,X600699.SH,X002508.SZ,X000559.SZ,X000066.SZ,X002180.SZ,X600498.SH,X002292.SZ,X002074.SZ,X000623.SZ,X300136.SZ,X002426.SZ,X600487.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600741.SH,0,0.483013361686007,0,0,0.128834113670199,0,0,0,0.0355899093961923,0,0,0,0.0012515649998767,0,0,0,0,0,0,0,0,0,0,0,0.0204412351001245,0,0,0,-0.0803433583076404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0387138837483462,0,-0.0222524381632575,0,-0.000817665651015931,0,0,0,0,0,0
X000568.SZ,0,0,0,0.025917278642295,0.44940193739265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.304267846016255,0,0,0,0,0,0,0,0,0.0883489671971569,0,0,0,0.0565881373791786,0,0.0323226821076353,0,0,0,-0.00422351849012284,0,0,0,0,0,0
X000338.SZ,0,0,0.0380911551573217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0883496842708471,0,-0.0164315760627499,0,0.27592191613828,0,0,0,0,0,0,0,0.00272775282703305,0.323762424713441,0,0,0,0,0.0520200419067803,0,0,0,0,0,0.109435044660522,-0.00030113205094367,0,0,0.0517895540191641,-0.02748736561447,0.00841663961660639,0,0,0,0,0,0
X002475.SZ,0,0,0,-0.00257140361803676,0,0,0,-0.349359685303069,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0.168783939090325,0,0,0,-3.46944695195361e-18,-0.0453024071119467,0,0,0,0,0,0,0,0,0,0,0,0.00716542615670206,0.0781591110370848,0,0,0,0.167009523479194,0.197136863123226,-0.030315563760222,0,0,-0.0563292206503053,0.0260633517177935,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,-0.000886698683755658,0,0.139912147380958,-0.204854406081703,-0.124339768729595,0,0,0,0,0,0.131135547931579,0,0,0,0,0,0,0,0,-0.108336544175994,0,0,0,0,0,0,0,0,0,0,0,0.250798960386313,0,0,0,0,0.259203837459895,0,0,0,0,0.282243558449741,0,0,0,-0.000348774439911944,0.00653633706439435,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0.0815664132867427,0,0,0.183586728415239,0,0,0,0.0740156866332298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111334108709694,0,0,0,0.0217014665947311,-0.00443978256977952,0,0,0,0.173150379329301,0,0,0.0408413357943745,0,-0.0830236241976409,0,0,-0.0345810899546494,0,0,0,0,0.0298250766239004,-0.00222174829624311,0,0,0,0,0,0
X600066.SH,0,0.148653338294912,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,-0.0296839276802071,0,0,0.0341990376850903,0,-0.0420445325477854,0,0,0,0,0,0,0,0,0,0,0,0.117628109685214,0,0.0468296663988909,0,0,0,0,0,0,0,0,0,0,0,0,0,0.168559547397005,0.0402905264305343,0,0.0823374033845956,0.161125555708531,-0.0458460474137334,0.0151318720768294,-0.0313451395853319,0,0,0,0,0
X002236.SZ,0.03039080200224,0,0.0291177578535986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270490496399534,0,0,0.0151343325207434,0,0,0.0990996710556156,0,0,0,0,0,0,0.16546711300083,0,0.102830481412215,0,0,0.0519045236940831,0,0.00936044119617394,-0.00266292471137976,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0879508903301787,0,0,0.133463619117583,0,0,0,0,0.158267428511289,0,0.0516631513692609,0,0,0,0,0,0.361806724599575,0,0,0.0137130760973163,0,0,0,0,0,0,0,0.122466244160615,0.0601337028529457,0,0,0,0.0672190505634746,0,0,0,-0.0669485343023791,0,-0.00607316350352185,0.00355109216480054,0,0,0,0,0,0
X600271.SH,0,0,0,0,0,0,0,0,0,0,0,0.108684784271436,0,0,0,-0.0278068530265407,0,0,0,0,0,0.0571667051801277,0,-0.0364734565059332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.050203099088289,0,0,0,0,0.0850182096921934,0,-0.167526674725377,0.013255687682166,0.0110533005589862,0,0,0,-0.148797777958285,0,0
X002456.SZ,0,0,0,0,0,0,0,-0.297438662820298,0,0,0,-0.0963817847850061,0,0,0,0.0900347324763311,0.131884248162585,0,0,0,0,0,0,0,0.166622894792809,0,0,0,0,0.00402946461495682,0,0,0,0,0.0766276141532638,0,0,0,0,0,0,0.256149222883435,0,0.168523324454768,0.103911584034436,0,0.0901683206912992,0,0,0.170765081410473,-0.00261135617211279,0.014314677868098,0,0,0,0,0,0
X601877.SH,0,0.16682681123933,0,0,0,0,0,0,0,0,0,0.0493801728859794,0,0,0,0.0209101037554394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0775417746754513,0,0,0,0,0.105240215016338,0,-0.0409284768063476,0,0,0.168413330473763,0.0507360939137513,0,0.068440306168765,0.0245064557983976,0,0.0282648420615036,0.000939376623862167,0,0,0,0,0,0
X000157.SZ,0,0,0,0.0600257873066029,0,0,0,0,0,0,0,0,0.47864411238862,0,0,0,0.0272209512316141,0,0,0,0,0,0,0.0075509447429228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446831205479659,0.0322371246174409,0,0,0.0373928910773828,0,0,0.0107474967532702,0,0,0,0,0,0,0,0,0,0,0
X600177.SH,0,0.0773785914396825,0,0.0565743296938857,0,0,0,0,0,0,0,0.0237453023041023,0,0.0254352694163398,0,0,0,0,0,0,0,0,0,0,0.0894428293936468,0,0,0,0,0,0,0.0657823772942449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00986332897885077,-0.0146555472253354,0.000906217834335419,0.00296819228035598,0,0,0,0,0,0
X300124.SZ,0,0,0,0.0310138958680305,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0632945615805345,0,0,0,0.104133766054325,0.0468404600536226,0,0,0,0,0,0.0426274470534733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0598236928729455,0.104071311951144,0,0.221696798019398,0,-0.042943930435974,0.0227878658995087,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0.0472484112789482,0,0,0.0295987002823324,0,0,0,-0.109697867361508,0,0,0,0,0,0.373985845937156,0.188620762301934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0682309127452974,-0.128312651335289,0.0214011424881524,-0.0072512281008388,0,0,0,0,0,0
X600522.SH,0,0.0229205015221499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0985381507161384,0,0,0,0.304950020442611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000859458743998321,0.135471275732842,0,0,0,0.0690664208958041,0,0,0.124112020812215,0.024089507620892,-0.0143462871549983,0.00771789382109946,0,0,0,0,0,0
X002085.SZ,0,0,0,-0.0352959251801714,0,0,0,-0.0342360507780704,0,0,0,0,1.73472347597681e-18,0,0,-0.0313345829146656,0,0,0,0,0.452312396174769,-0.124264270574602,0,0,0,0,0,0,0,0,0,0.24542390558328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.077211750559103,0,0,-0.0406474218866027,-0.00429217384131068,-0.00524219876025721,0,0,0,0,0,0
X600089.SH,0,0,0,-3.46944695195361e-18,0,0,0,-0.0247693591689807,0,0,0,0.0302818230260794,0.0319209560285081,0,0,0,0,0,0,0,0,0,0,0,0,0.194162327313523,0,0,0,0.150885070596959,0,0,0,0,0,0,0,0,0,0,-0.0410495988476107,0,0.204835794500765,0,0,0,0,0,0,0,-0.0191857151303817,0.012823938606593,0,0,0,0,0,0
X002007.SZ,0.132132450001441,0,0,0.0740663492822281,0,0,0,0.0283312287152983,0,0,0,0,0,0,0.0569779160962074,0,0,0.0422846193970109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357846467947713,0,0,0.129478586594154,0,0,0,0,0,0,0.00524472209266528,-0.000453288882891609,0,0,0,0,0,0
X000981.SZ,0,-0.0317686877237909,0,-0.0407332518875409,0,0,0,0.062572870160319,0,0.131955554774622,0,0,3.46944695195361e-18,0,0,0.0390079210373288,-0.105594600615472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0146770879075071,0,0,0,0,0,-0.115195922628169,0,0,0,0,0.0668550785725111,0,0,0,0,0,0.0269122600085231,0,0,0,0,0,0
X300003.SZ,0,0,0.17280488544202,0,0,0.085433892569246,0,0,0,0,0,0,0,0,0,0.130477943354252,0,0,0,0,0,0,0,0.101811651769267,0.391278546889179,0,0,0,0,0,0,0,0,0.0445654961230904,0,0,0,0,0,0.0956139927713462,0,0,0,0.11507685598584,0,0.07387435709184,0,0,0,0,0,0,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.0663201671034879,0,0,0,0,0.0998501396217868,0,0,-0.113388791935684,0,0.00902980931402781,0,0,0,0,0,0,0,0,0.0846097023541542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0043761713643733,0,0.00131655276506085,0,0,0.0519866037719781,0,0,0.00364925503362046,0,0,0,0,0,0
X600867.SH,0,0,0,0,0,0.0223323673025032,0,0,0,0,0,0.258669524251743,0,0,0,0,0,0,0,0,0,0,0,0.113509971759388,0,0,0,0,0,0,0,0,0,0,0.0709885491658113,0,0,0,0,0,0,0.0596756165092323,0,0,0,0.015416588328083,0.102485832313883,0,0,0.112544609900081,0.0155865940938786,0,0,0,0,0,0,0
X600699.SH,0,0,0,-0.0843621270134428,0,0,0,0,0,0,0,0.151588309197961,0.057409587159241,0,0,0,0.0395617446724146,0,0.0498268448986545,0,0,0,0,0.00185825458045364,0.00986157456250629,0,0,0,0,0,0,0,0,0,0.147302579159576,0,0,0,0,0,0.154854286607501,0,0,0.148376530165018,0,0,-0.133441415895594,0,0.0549117205231914,0,0.0351326508257535,-0.00951085905639719,0,0,0,0,0,0
X002508.SZ,0,0.107707048499966,0,0,0,0,0,0,0,0.138448379027273,0,0,0,0,0,0,0,0.147630087164588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0.0823491624765375,0,0,0,0,0,-0.150877718880808,0.00485531570231893,-0.00094325143006482,0,0,0,0,0,0
X000559.SZ,0.0209216652421102,0,0,0.0455508945042816,0,0,0,0.150611807841454,0,0.103767438106038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258301094608988,-0.240613247828743,0,0,0,0,0,0,0,0,0,0,0.161065519707546,0,0,0.0286916230185293,0,0,0.471235340063308,0,0,0.0237193257680358,0,0,0,0.0425685192477013,-0.0189222692311627,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0,0.362538942187597,0,0,0,0,0,0,0,-0.336872453961355,0,0,0,0,0,0.495199447665989,0,0,0,0,0,0,0.0998689046422363,0.163320711969211,0,0,0,-0.00238657227462948,0,0,0,0.124257554432007,0,0,0,0,0,0.202088776679062,0,0.20974368060276,0,0,0,-0.191687197468769,0.130927680942224,-0.103451374609196,0,0,0,0,0,0
X002180.SZ,0,0,0.1333280287421,0.0732728723888112,0.136555697526442,0,0,0,0,0,0,0.0665300952774503,-0.0448171643537122,0,0.145707596816431,-0.201355183559301,0,0.289060457295345,0,0,0.0354533725485277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019972492151485,0,0,0.0696828865109343,0.0560349405596366,0,0,0.107234112373102,0,0,0,-0.147114792936144,0,0,-0.0240323693836647,0.0124207359407005,0,0,0,0,0,0
X600498.SH,0,0,0,0.0632698365141237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0104032296646837,0,0.485751940669366,0.194456923612519,0,0,0,0,0,0,0,0,0.216947567297575,0,0,0,0,-0.226949786333885,0,0,0.093994872216859,0,-0.0244575855976894,0.00923606493128349,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0.132467439540846,0,0,0,0.0620656275309703,0,0,0,0.16773941552313,0,0,0,0,0,0,0,0,0,0,0,0,0.047961547087157,0.168120878506748,0,0,0,0,0,0,0,0,0.25636007086738,0.536417524101095,0.0477413315430598,0,0,0,0,0.0172656502001377,0,0,0,0.124910241736782,0.0069238919355765,0.00102624221213443,0,0,0,0,0,0
X002074.SZ,0,0,0,0,0,0,0,0.041512520298761,0,0,0,0,0,0,0.158677093076418,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00218536971797672,0,0,0,0,0.217686980642088,0,-8.67361737988404e-19,0.0897192679972648,0,0,0.155635148821413,0,-0.0829108532361309,0,0,0.0956899639150609,0.115944771643673,-0.0678697835995296,0.0286038871267989,0,0,0,0,0,0
X000623.SZ,0,0,0,0.513066036012916,0,0,0,0,0,0,0,0,0.0659036550462924,0,0.176448585690648,-0.575275253652858,0,0,0,0,0,0,0,-0.170318587112436,0,0.349217401956693,0,0.324311936349192,0,0,0,0,0,0.225266540836148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0451621977740384,0.0291005651077655,0,0,0,0,0,0
X300136.SZ,0,0,0,0,-1.38777878078145e-17,0,0,0,0.204118060918083,0,0,0,0,0,0,0,0.687437506131518,0,-0.386504597476337,0,0,0,0,0,0,0,0,0.562535498605553,0,0,0,0,0,0,0,0,0,-0.152721477944082,0,0,-0.241549019216464,0,0,0.158022017657379,0,0,0,0,0,0.0422951377699629,0.00930814979755077,0,0,0,0,0,0,0
X002426.SZ,0,0,0,0,0,0,0,-0.107396356647108,0,0,0,0,0,0,0.0547536845754165,0.110155357386049,0,0,0,0.286612095048962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.231546423749824,0,0,-0.11167778401836,0,0,-0.0148125000454894,0,0,0.42932215893394,0,0,0,0,0,0,-0.0121392805603512,0.0180193848437539,0,0.541040805875977,0,0,0,0
X600487.SH,0,0,0,0,0,0,0,0,0,0.0542103316684589,0,0,0,0,-0.0446847379107333,0.0228050796475615,0,0,0,0,0,0,0,0,0.284204389162334,0,0,0.0960204783096807,0,0,0,0,0,0,0,0,0,0,0,0.0313469832366416,0,0,0.155459993718336,0,0,3.46944695195361e-18,0.106427827976389,0,0,0,-0.0144638621481771,0.00923192339748409,0,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,-0.0902588953171678,0,-0.226127411403343,0,0,0,0,-0.00188686130792711,0,-0.600461527474578,0,0,0,0,0,0,0.23728346909678,0,0,0,0,0,0.398188389164175,0,0,-0.0659203221417201,0,0,0,0,0,-0.0785727255354109,0,0,0,0,0.183243153474459,0,0,0,0.110781012176695,0,0,0.0595337712894407,-0.00329224239147348,0,0,0,0,0,0
Slope,0,0,0,0,0.679406644421605,0,0,0,0,0,0,0,0,0,0,0.306603915819461,0,0,0,0,0,0,0,0,0,0,0,-1.61015902951071,0,0,0,-0.10129655133715,0.109979512596995,0,0,0,0,0,0,0,0,-0.132319943036397,0,-0.581583984305385,0,0,0.34313375606423,0,0,0.684365175806506,0,0.452039160307813,0,0,0,0,0,0
TED,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.78612169790882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.10518730753667,0,-1.09674987394053,0,0,0,0,0,0,1.40825289686489,-1.31452809915914,1.22767370143967,0,-1.64246809251465,0,0,0,0,0
RealEstate_excess,-0.258098291709855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167822037955453,0,0,0,0,0,0,0,-0.0367839101560504,0,0,0,0,-0.230553338424154,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.156698304409544,0,0,0,0,0,0,0,-0.0541401156408843,0.0196123364358836,0,0,0,0,0,0
MKreturn,0,-0.0367868754664591,0,-0.0269134980738554,0,0,0,0.000577776224760738,0,-0.061403663078896,0,0,0,0,0,-0.0121048701287751,0,0,0,0,0,0,0,-0.0288673493622109,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0269122852938782,0.0312778300072673,0,0,0,-0.125292903489047,0,0,0.0359450546791273,0,0.142333468189113,0,-0.00413362796835605,-0.0163821370202299,0.0119333337771984,0.122637264620929,0,0,0,0,0
MKvol,0,-0.00200629075215107,0,0.000130760706896511,0,0,0,-0.00245167378077848,0,0.00103223519547752,0,0,0.0025642967372208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000231487831209207,0,0.000199755426929731,0,0,-0.000574752458421136,-0.00126810873107001,0,0,-0.00158568373723363,-0.00153152005097683,0.000233812919533821,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0.0365997800463472,0,0,0,0,0,0,0,0,-0.039837545278546,0,0,0,0,0,0,-0.044057944584975,0,0.0651156198409176,0,0,0.0136767775101727,0,0,0,0,0,0,-0.0033064529850237,0,0,0,0,-0.0606656441271281,0,0,-8.67361737988404e-19,0,-0.0380283131308457,0.036522482212503,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00481710648254632,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00967490010770619,0,0,0,0.0154697936939687,-0.013723833991108,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00446631843425165,0,0,0,0,-0.0122743424013055,-0.0117875879961163,0,0,0,-0.0154262103689464,0.0101108794212838,0,0,0,0,0,0
