,X600104.SH,X600519.SH,X000651.SZ,X000725.SZ,X002415.SZ,X000625.SZ,X002304.SZ,X000858.SZ,X600031.SH,X000063.SZ,X600690.SH,X600276.SH,X000338.SZ,X000157.SZ,X600372.SH,X600741.SH,X600089.SH,X002241.SZ,X000100.SZ,X600703.SH,X600066.SH,X600118.SH,X000581.SZ,X600271.SH,X000550.SZ,X601877.SH,X000568.SZ,X000623.SZ,X002236.SZ,X000800.SZ,X002475.SZ,X600177.SH,X000869.SZ,X600582.SH,X002294.SZ,X002129.SZ,X300124.SZ,X000559.SZ,X600839.SH,X000400.SZ,X000050.SZ,X600809.SH,X002456.SZ,X002007.SZ,X000977.SZ,X002465.SZ,X002292.SZ,X600252.SH,X000596.SZ,X300003.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600690.SH,0,0.158618583278755,0.0307774261836346,0,0,0,0,0.102879908029884,0,0,0,0,0.136305564994664,0,0,0.173664211250664,0,0,0.0769682268703506,0,0,0,0,0,0.120332892424605,0,0,0,0,0,-3.78879148366257e-05,0,0,0,0,0,-0.0810045560954638,0,0,0.0288809690559692,0,0,0,0,0,0,0,0,0,0,0,-2.16840434497101e-19,-3.3881317890172e-21,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0.0160001095715005,0,0,0,0,0,0,0,0,0,0,0,0,0.137312782734766,0,0,0,0,0,0.087241330999532,0,-0.071861027217036,0,-0.0284217589908296,0,0,0,0,0,0,0,0.116801969110616,0,0,0,0,0,0.0242675503826364,0,0,0.169225107208393,0,0,0,0,-0.0382090468168656,0.0182413459855934,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.364927663998834,-0.0616430247632236,0,0,0,0,0,0,0,-0.0157964682940826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0291042215122843,0,0,0.0890113956195202,0.0209749004415115,0,0,0.406261803681254,0,0,0.157721769189975,0,-0.0899072413286699,0,0.0026333213380802,-0.00604285852793344,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.357749275971577,0,0,0,0.259064244975704,0,0,0,0.12343209297293,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0.0547296962917591,0,0.104004030811672,0,0,0.0651031980605092,0.00423299304592844,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0375658620555342,-0.0291309383098096,0,0,0,0,0,0
X600372.SH,0,0,0.0297420879417019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.062303035098327,0,0,0,0.00104074003030087,0,0.192911401810973,0,0,0,0.0482054258161261,0,0,0,0.156788370630958,-0.0452557588476232,0,0,0.238794247343416,0,0,0,0,0,0,0,0,0,0.0694806942684215,0,0,0,4.33680868994202e-19,0,-0.0385495679051623,0.0168493534227843,0,0,0,0,0,0
X600741.SH,0.18570205197174,0,0.0623343618180769,0,0,0,0,0,0,0,0.0330801463242348,0,0.0245643520673305,0,0,0,0.185553780153371,0,0,0,0,-0.0523752402131056,0,0,0.140673138479375,0,0,0.160831356881428,0,0,0,0,0,-0.0204754378770175,0,0,0,0,0.023858617829331,0,0,0,0,0,0.0853461416523178,0,0,0,0,0,0,-0.0403076112669679,-0.0179363165985509,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,-6.93889390390723e-18,0,0.0621355385839514,0,0,0,0.287229767651575,0,0.0834424790010119,0,0.171090860058955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0835669943874075,0,0,0,0,0,0,0,0,0.0618575043412506,0.0486284672926563,0,0.117978640619551,-0.0485554488567953,0,0,0,0,0,0,-0.0140384099471382,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0.026689564201376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0329436976740901,0,0.0956717396813946,0,0,0,0,0,0,0,0,0,0.090059388913318,0,0,0,0,0.176099253425148,0,0,0,6.93889390390723e-18,0,0.129542398250332,0,0.108075607075134,0,-0.016390341146527,0,0,-0.00173433930608091,-0.0105252683892514,0,0,0,0,0,0
X000100.SZ,0,0,0,0.202104206294191,0,0,0,0,0,0,0,0,0,0,0,0.115842746651094,0,0,0,0,0,0,0,0,0.0282451124228257,0,0,0,0,0,0,0,0,0,0,0,0.00228480429997035,0.108120576867128,0.0267466284049409,0,0,0,0,0,0,0,0.0283498201448989,0,0,0,0,0.0637905378925074,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0924370644965232,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0.0622754209814813,0.127256919139981,0.102801805519213,0,0,0,0,0.0481185825224417,0.00876712332948082,0,0.0428761067442953,0,0,0,0,-0.0120193616525946,0.007854846157354,0,0,0,0,0,0
X600066.SH,0.105442289880223,0,0,0,-0.0304391916329025,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0123088014659283,0,0,0.0146826734840697,0,0,0,0.248121934376082,0,0.143968918785317,0,0,-0.0604996439985679,0,0,0,0,0,0,0,-0.0176604834005414,0,0,0,0,0.029726469086701,0,1.73472347597681e-18,0,0,-0.117067475669872,0,0,0,0.00136783063482406,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,-0.181023281478074,0,0,0,0,0,0.0412528557763737,0.358188177569669,0.468600211080249,0,0.122178769930853,0,0,0,0,0,0,1.38777878078145e-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0978888913920349,0.473981534372516,0,0,0,0,0.0182449991262702,-0.0147957382493531,0,0,0,0,0,0
X000581.SZ,0,0,0.0265183147738066,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00808549491278373,0,0,0,0,0,0,0.0343230342899578,0,0,0,-0.00941150061493122,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,-0.0401481158596106,0,0.0366438930952621,0.205362880923815,0,0,0,0,0.0654402634118571,0.20018468352932,0,0,0,-0.0279620335262006,-0.0190319364874844,0,0,0,0,0,0
X600271.SH,0,0,0,0.0825623926752758,0,0.06159589226567,0,0,0,0,0,0,0,0,0.100426712533069,0,0,0,0,0,0,0,0,0,0,0,0,0.00232558876653139,0,0.0436292524263417,0,0,0,0.169453890332271,0,0,0.109277738708948,0,0,0,0,0,0.207549340723227,0,0.12044169737741,0.122582255050576,0,0,0,0.127865035104555,0,-0.0683199505555186,-0.0198372989505389,0,0,0,0,0,0
X000550.SZ,0.188238485735472,0,0,0,0,0,0,0,0,0,0.0531067138080434,0,0,0,0,0,0,0,0,0.0900788608086735,0,0,0.26601561519565,0,0,0,0,0,0,0,0,0,0,0.0373456035260325,0,0,0,0,0,0,0.0584813507298168,0,0,0,0,0,0.0204988781588278,0,0,0,0,0,0.000331245250704294,0,0,0,0,0,0
X601877.SH,0,0,0.0804340278082291,0,0,-0.0759117562365159,-0.0231972671206778,0,-0.114193431507988,0,0,0,0,0,-0.076376525379393,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0883753888979616,0,0.184163439090637,0,0.112039336574462,0,0,0,0,0,-0.0578696390962556,0.00486180992616329,0,0,0,0,0,1.73472347597681e-18,0,0,0.0111270565086265,-0.0193016453210719,0,0,0,0,0,0
X000568.SZ,0,0,0.204538124051114,0.0701565520907601,0,0,0,0.0430834577795483,0,0,0,0,0,0.0822350556447412,0,0,0,0,0,0,0,0,0,0,0,0.00307370431508064,0,0.00200945073124332,0,0,0,0,0,0.145602493117959,0,0,0.0529233265657954,0,0,0,0,0,0,0,0,0,0,0,0.0413385583732279,0,0,0,0.000452889223445004,0,0,0,0,0,0
X000623.SZ,0,0,0,0,0,0.0201694977833614,0,0,0,0,0,0,0,0.0653094939088605,0,0,0,0,0,0,0,-0.204654468277321,0,0,0,0,0,0,0,0.0348227402763696,0,0.699422234992899,0,0.289332634714396,0,0,0,-0.158804018667165,0,0,0,0,0,0.0722054486729644,0,0,0,0,0.089580781261016,0,0,0.0313221070183796,-0.0145190097857488,0,-0.109161160475478,0,0,0,0
X002236.SZ,0,0.0487894790069006,0,0,0.17878220600292,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0663382945213998,0.1302957297434,0.0646732425623498,0,0,0,0.0623249119780082,0.355346970666208,0,0,0,0.0294393798768793,0,0,0.182005325797341,0,-0.0323808483563903,-0.00433454166583244,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012386189501204,0,0.101778982901634,0.0468601771648774,0,0,0.0785767910717528,0.0147818915030123,0,0,0.0749720428457766,0,0,0,0.085731435889215,0,0,0,0,0.144317038176058,0,0,0,0,0.112499631174514,0,0.033966884900817,0,0.0394924360137438,0,0.00935983375657046,-0.0182075377428912,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0168539436789703,0,0,0,0,0,0,0,0,0,0.0170118220728675,0,0,0,0,0,0,0,0,0,0.134791998708612,0,0.0729668043606532,0.142461811080853,0.0447277320414789,0.0555485295390364,0,0.0967910631545261,0,0,0,0.0316084359620339,0,0,0,0,0,0,-0.0148935956808587,0,0,0,0,0,0,0
X600177.SH,0.114735985947352,0,0,0,0,0,0,0,0,0.0729201684204875,0,0,0,0.0292591103709845,0,0,0,0,-0.0126530643808227,0,0,0.0976626373611303,0,0,0,0,0,0.355915327732812,0,0,0,0,0,0,0,0,0,0,-0.0193590935710305,0,0,0,0,0,0,0.189904262248395,0,0,-1.73472347597681e-18,0,0,-0.00627880059234584,-0.00390660463564607,0.0185169605351831,0,0,0,0,0
X000869.SZ,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0861503409689931,0,0.288248612341166,0,0,0.171523693841125,0,0.0474255452858234,0,0,0,0,0,0,0,0,0,0,0,0,0.107787105032863,-0.0566142601919383,0,0.157046088895951,0,0,0,0,0,0,0.315920332849312,0,0,0,-0.000694166060672665,0,0,0,0,0,0
X600582.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0470120965246641,0,0.233619960273888,0.0291252991867864,0.0439065678725732,0,0,0,0,0.175187990592436,0.211641011699164,0,0,0,0.0501825603933319,0,0,0,0,0.039247142828607,0,0,0,0,0.0127681083897349,0,0,0.0649026293633818,0,0,-0.0268318530494863,-0.0218807351152644,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117887912588388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446102698269523,0,0,0,0,0.10063284712441,0,0.074570015932441,0,0,0,0,0,0,0,0,0.312141468198763,0,0,0,0,0,0.00141736866282345,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,-0.0729515434988598,0,0,0,0,-0.0270919169972439,0.0347693661451226,0,0,0,0,0,0,0.00859987448287509,0,0,0.00307949260262024,0,0,0,0,0,0,0,0,0.0286685045488353,0,0,0.167256797784197,0,0,0,0.12454892091861,0,0,0.0982309402506396,0,-3.46944695195361e-18,0.0648698321906088,0,0,0.0648359527298924,0,-0.0322557022387795,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0913505463961026,0,0,0,0.0106262625810726,0,0,0,0,0.0217647800186057,0,0,0,0,0.670593000739609,0,0,0,0,0,-0.0426872563876787,0,0,0,8.67361737988404e-19,0,0,0,0.0896229023474961,0,0,0,0.0774450075950397,0,0.0314271755126131,0,0,-0.0111325038121617,-0.0115335533921863,0,0,0,0.168860594138978,0,0
X000559.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.220888449599936,0.0641967568106861,0.090955007784423,0.175764243036405,0,0,0,0,0,0,-6.93889390390723e-18,0,0,0,0,0,0.376699801275006,0.0409709929725186,0,0,0,0,0,0.0955260241258684,0,0,0,0,0,0,0,0.066245154902322,0,0.116519325149522,0,0,0,0,0,0.0495515848641405,-0.0273638531191064,0.0742702420701197,0,0,0,0,0
X600839.SH,0.0747830668964958,0,0,0,0,0,0,0,0.12463023131839,0,0,0.11124085821674,0,1.38777878078145e-17,0.0881625037776597,0,0,1.73472347597681e-18,0,0,0,0,0,0.0537756154532571,0,0,0,0,0,0.0867107125706369,0,0,0.26663618282718,-0.0846044574609664,0,0,0.0390506185116077,0.0514922710320988,0,0,0,0,0,0.0770347193760913,0,0.027190574351392,0.216720779307866,0,0,0,0,0,-5.89085971563637e-05,0,0,0,0,0,0
X000400.SZ,0,0,0,0,0,0,0,0,0,0,0.0674961881907728,0,0.0775350379470385,0,0.0143276340483358,0,0.0733549158949582,0,0,0.151129732481186,0,0.0715439335666288,0,0,0,0,0,0,0,0,0.00613789706663407,0,0,0,0.120722413447104,0,0.0286075839373153,0,0,0,0,0,0,-0.0684348964692178,0,0,0,0,0,0,0,0.0116286382217055,-0.00529284449621597,0,0,0,0,0,0
X000050.SZ,0,0,0,0,0,0,0,0,-0.10592637196863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568922624599347,0,0.280573695945798,0,0,0,0,0,0,0.248444888382542,0,0,0,0,0,0.207320275553876,0,0.121558190647019,0,0,-0.0689181869296402,0,0,0.0628631554997625,0.00291742652174572,0,0,0,0,0,0
X600809.SH,0,0,0,0,1.38777878078145e-17,0,0.0828116445237344,0,0,0,0,0,0.425075646693063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.105638962166607,0.0467630987003701,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.173576103284061,0,0.0995264057036152,0,0,0,0.225147304518168,0,0,0,0.00800967545238262,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0237861658026376,0,0,0,0.0353923401639515,0,0,0,0,0,0,0.146096309255967,0,0,0,0,0.345759467510582,0,0.173667795443809,0,0,0,0,0,0.15374427860464,0,0,0,0,0,0,-3.46944695195361e-18,0.102689279956691,0,0,0,0,0,0,0.0188012937133635,-0.0154539946158667,0,0,0,0,0,0
X002007.SZ,0,0,0,0.150308935246705,0,0,0,0,0,0,0,0,0,0.111525860070582,0,0,0.103823971838494,0,0.0359271431643673,0,0,0,0,4.33680868994202e-19,0,0,-0.0432175006691721,0.00955678596658402,0,0,0,0,0,0,0,0.387419218337376,0,0,0,0,0,0,0.185867420324008,0,0.156165910072032,0,0,0,-1.73472347597681e-18,0,0,-0.00268120952436992,-8.67361737988404e-19,0,0,0,0,0,0
X000977.SZ,0,-0.252522378654082,0,0,0,0,0,0,0.135649065160425,0,0,0,0.0371280811766996,0,0,0,0,0.34435705158738,0,0,0,0,0,0,0,0,0,0.0930915403664482,0,0,0,0,0,0,0.447259882770246,0,0,0,0.0127199137562789,0,0.039736490758877,0,0,-0.181913884179747,0,0,0,0,0,0,0,-0.0629103159147195,0.00636830820086812,0,0,0,0,0,0
X002465.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203990277265045,0,0.205554701103512,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074781987800509,0.189608112649176,0,0,0,0,0.239830773112043,0,0,0,0,0,0.276475462335957,0,0.0265155099643822,0.000555676136143263,0,0,0,0,0,0
X002292.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0826805194522547,0.17780865378113,0,0,0,0,0,0,0.126267773494131,0,0,0,0,0,0.0134134688037853,0.368300358025534,0.0599281143349176,0,0,0,0,0,0.0380015287029778,0.137878075527686,0,0.0334817837965984,0,0,-0.163493104321642,0,0.0333816374776733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X600252.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.0588876986507616,0,0,0,0,0,0,0,0,0,0,0.0376249389491459,0.0261550288521484,0,0,0.0543954827676381,0,0,0.0374822361246782,0,0,0,0,0.06868791145641,0.00394262109035002,0,0,0,0,0,0.0392963804940524,0.0839248007587159,0,0.0411885667536454,0,0,0,0.0381243633781767,0,0.00711543539663098,-0.00835973960837686,0,0,0,0,0,0
X000596.SZ,0,0,0,0.114128457693614,0,0,0.0790440065247108,0.235456416754018,0,0,0,0,0,0.0729303554643889,0,0,0,0,0,0,0,-0.0488539274995359,0,0,0,0,0,0.176530525194441,0,0,0,0,0.0301959804203396,0.0927063436589894,0,0,0.385857857965578,0,0,0,0,0.200319564527781,0,0,0,0,0,0,0,-0.0374945824118735,0,0.0142084122234661,-0.0130474770390496,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121629561655308,0,0,0,0,0,0,0.069308816952208,0,0.448573700760051,0,0,0,0,0,0,0,0,0,0,0.0683274030775698,0,0,0,0.00693276782710743,0,0.0577207093303704,0,0,0,0,0.0739544511409155,0,0,-0.250741200447693,0,0,0,-0.0206078165453903,0,0,0,0,0,0
Change_TY3M,-0.0664412257586326,0,0,0,0,0,0,0,0,0,0,0,0,0.0882112873660663,0.0537449473297697,0,0,0,0,0,0.0801162279532443,0,0,-0.0360918604404291,0,0,0,0,0.00350825454358084,0,0.0165334377362586,0,0,0,0,0,0,1.73472347597681e-18,0,0,0.000476996121984089,0,-0.0207950445961507,-0.22466263778041,0,0,0.137824795930828,0,0,0,0,0,0.000380647977500519,-0.0395869704422609,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,-0.428891178870936,0,0,-0.459362227484355,0,0,0,-0.016388517151918,0,0,0,0,0,0.0124626591714528,0,0,0,0,0,0.341505517628374,0,0,0,0,0,0,0,0,0,0.494112047108156,0,0,0,-0.0825457135345449,0,0.220075575173474,0,0,0,0,0,0,0,0,-0.138829877588544,0.0502280345169321,0,0,1.47283109295727,0,0
TED,0,0,0,0,0,0,0.281427588488666,0,0,0,0,0.198105927057585,0,0,0.0203256596239857,0,0,0,-0.372009376059886,0,0,0,0,0,0,0,0,-0.467874033555711,0,-0.437721393376595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.457719510336762,0,0,0,0,0,0,-0.412404599729927,0,-1.68437337845064,0,0,2.61973093713391,0,0
RealEstate_excess,0,0,-0.410643684411801,0,0,-0.110257117429482,0,0,0,0,0,0,0,0.0130378993740444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0592272342517706,0,0.150103991676133,0,0,0,0,0,0,0.0934973637501657,0,0,0,0,0,0,0,-0.101889251494534,0,0,0,0,0,0,-0.0653529058993217,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.101608378530227,0,0,0,0.0191410210861515,0,0,-1.73472347597681e-18,0,0,0,0,-0.136032844525132,-0.113875235043072,-0.120590108477297,0,0,0,0,0,0,0,0,0,-0.0351181087717876,0,0,0,0.0563695379964032,0.0123003468532061,-0.0270171343556802,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0.00519818171254695,0,0,0,0,0,0,-0.00539203455488781,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0111716703641851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0090629894750318,0,0,0,-0.0130224018076133,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0564678730542546,0,0.00291280307326014,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0.126783696071939,0.0387845693002977,0,0,0,0,0,0
CarbonVol_Guangdong,-0.00246073772852375,0,0,0,0.00493973796701216,0,0,0,0,0,0,0,0,0,0,0,0,0.00319456512136382,0,0,0,0.00695862702111649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00406487287833282,0,0,0.000971023066890267,-0.0086103073548962,0,0,0,0,0,-0.000324468871438384,0.00565886650785583,0,0,0,-0.0217752931650488,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000370045233869807,0,-0.00291369712672005,0,0,0,0,0,0,0
