,X600519.SH,X000858.SZ,X002415.SZ,X600276.SH,X000568.SZ,X600809.SH,X002475.SZ,X600690.SH,X000625.SZ,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X000338.SZ,X000063.SZ,X002371.SZ,X600031.SH,X300014.SZ,X002179.SZ,X000100.SZ,X600089.SH,X600703.SH,X002129.SZ,X002236.SZ,X600372.SH,X000661.SZ,X002241.SZ,X002049.SZ,X000157.SZ,X600741.SH,X600584.SH,X000977.SZ,X601877.SH,X600522.SH,X000800.SZ,X002007.SZ,X002074.SZ,X002463.SZ,X601799.SH,X600183.SH,X600460.SH,X600418.SH,X002028.SZ,X002180.SZ,X300142.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.158656803457438,0,0,0.184599126618017,0.188274344709253,0,0,0.026815742513064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0371824020399316,0,0.0615746090004973,0,0,0,0,0,0,0.0237003679670284,0,0.0364125135362071,0,0,1.73472347597681e-18,0.130460911600767,0,0,0,-0.00490492017240439,0,-0.00732019862649237,0,0,0,0,0,0,0
X000858.SZ,0.275846190115735,0,0,0,0.104724732245243,0.0761511234873264,0,0.0247498593863395,0,0,0.187577988781694,-0.121130073491097,0,0,0,0,0,0,0,0,0.0934027149675125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0803315918171124,0,0,0,0.0359393095155603,0.024046653196915,0,0,0.00238668334182798,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.0321135974685946,0,0,0,0,0,0.0478358967431815,0,0.0358950398637254,0,0,0,0,0,0,0,0,0.1986691946906,0,0,0,0,0.117552094283953,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0228316990704777,0,0.107695728379337,0.000121782227876903,0,0,0,0,-0.0462332461477897,0,0
X600276.SH,0,0,0,0,0.0712205429806307,0,0.0436057527537175,0,0.0433079202737757,0,0,0,0,0,0,0,0.0969047947802924,0,0,-0.0412776256376402,0,0,0,0,0,0,0,0,0.0199720944726856,0,0,0,0,0,-0.0273754004001293,0,0,0,0,0,0,0.00903872787541877,0,0,0,0,0,0,0.318113860085467,-0.00326126644544524,0,0.00747360547179564,-0.00295599498940933,0,0,0,0,0,0
X000568.SZ,0.31232260022707,0.228502518675222,0,0,0,0.116756319178509,0,0,-0.00167100638954258,0,0,0,0.19385746591377,0,0,0.316165068311349,0.0667756060116001,0,-0.00929447217005234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.00512947722644653,0,0,0,0,0,0.00852513745753016,-0.0311684227290845,0,0,-0.00899575514257655,0,0,0,0,0,0,0
X600809.SH,0.259039945263222,0,0,0,0.200829737520628,0,0,0,0,0,0,0,0,0,0,0.322209499268925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0423199542044698,0,-0.057577461740648,-0.0850796667033412,0,0,0.0230336056104461,0,0,0,0,0,0,0,0,0,0,0.0286972446753346,-0.0623012702316087,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0.00355202324643034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0864504229711265,0,0,0.164466892063859,0,0,0,0,-0.114978642315758,0,0.134301641499503,0,0,0,0.0989718843086306,0,0,0,0,0,0,0,0.0644410586308869,0,0,-0.122116168079042,0.162933937776273,0,0,0,-0.194751484896234,0,0
X600690.SH,0.156495692579341,0.0491354655537143,0,0,0,0,0,0,0,0.034135110951063,0,-0.0294038144828639,0,0,0,0.13039712634306,0.0757570243272744,-0.034816578160028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0201767830223414,0,0,0,0,0,0,0,0,0,0,0.0127324292076753,0,0,0,0,-0.0342143147456659,0,0
X000625.SZ,0,0,-0.133265766162619,0.0300512849036334,0,0,0,0,0,0,0.215093087728949,0,0,0,0,0,0.380814753945547,0,0.042739802988588,0,0.138843009965125,0,0,0,0,0.0628039843569139,0,0,0,0,0,0,0,0,0,0,0,0.076492981302764,0,0,0.107858413214817,0,0,-0.0781129959156793,0.308605115673062,0,0,0,0,0,0,0,0.0379479528894411,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0.0111816419601658,0,0,0,0,0,0,0,0,0.0395137614450587,0,0,0,0,-0.0453523992646775,0,0,0,0,0,0,0,0,-0.203175586663694,0.04597617502068,0,0,0,0,0.119983787459125,0,0,0,0,0.0720506637197405,0,0,0,0,0,0.0766051434261298,0,0,0,0.0538109714533293,-0.128633176316946,0,0,0,1.73472347597681e-18,0,0
X002304.SZ,0,0,0,0,0.0821722694914619,0.249713268348976,0,0,0.0159978965666272,0,0,0,0,0,0,0,0,0.0435073822770798,0,0,0.112668193699102,0,0,0,0,0.029003683444809,0,0,0,0,0,0,0,0,0.0915137004472065,0,0,0,0,0,0.0161909113704958,0,0,0,0,0,0,0,0,0,0,0.0329657698887725,-0.0798954200400575,0,0,0,0,0,0
X600104.SH,0.18864558853794,0,0,0,0,0,0,0,0.0605631104012462,0,0,0,0.0182820278610497,0,0,0,0,0,0,0,-0.113494588444108,0,0,0,0,0,0,0,0,0,-0.10232020771329,0.125350937817455,0.145201285274423,0,0,0,0,0,0,0,0,0,0,0,0.074484378934377,0,0.00175381386034733,0.0240181369438257,-0.144864527739101,0,0,0,0.0107963377988055,0,0,0,-0.0570287677563906,0,0
X300124.SZ,0,0,0,-0.040913579941316,0.0657745892432064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230869543891477,0,0,0,0,0,0.074523961278306,0,0,0,0,0,0,0,-0.0140414772236114,0,0,-0.0646306910932146,0,0,0,0,0,0,0,0,0.045394936845175,0.443468181215355,0,0,0,0.0164246399973129,0,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0.0269436267956273,0,0,0,0,0,0,0,0.115482369407353,0.0546843717099158,0,0,0,0,0,0,0,0,0,0,0,-0.040780843478274,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0374118027458214,0,-0.0151024294861636,-0.00116897287422637,0,-0.0925627952943584,0,0,0.0381379670953022,-0.0356586030398436,0,0,0,0.133809584694175,0,0
X000725.SZ,-0.139597496686373,0,0,0,0,0,0.0038953578587875,0,0.0744355207694926,0,0,0,0,0,0,0,0,0,0,0,0.0316221218478154,0.232149816015163,0.422881859224444,0,0,0,0,0,0,0,0,0.0206328436504656,0,0,0,0,0,0,0,0,0.101634929633835,0,0,0,0.0296732604683508,0,0,0,0,0,0,-0.0155946686380908,0.030119753497342,0,0,0,0,0,0
X000596.SZ,0,0,0,0,0.264101668964374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0524098424507125,0,0.242796967267173,0,0,0,0,0,0.00210241386021236,0,0,0,0,0,0,0,0,0.00454024049799118,-0.0405535559054186,0,0,0,0,0,0.0040970863343757,0.0314920263187612,-0.0538290116257104,0,0,0,0,0,0
X000338.SZ,0,0,0,0.192017369692562,0,0,0.00370794407814493,0.4511305809589,0.354276010929483,0,0,0,0,0,0,0,0,0,-0.0460927863248137,0,-0.0602732803946228,0,0,0,0,0,-0.268880882034915,0,0,0,-0.0819468409669254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883491432093151,0,0,0,0,-0.0302713570825225,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0336603876097628,0,0,0,0,-0.0461931898316925,0,0.301322322382276,0,0,0,0,0,0.265348261092456,0,-0.278434387779276,0.232055661689476,0,0,0,0,0.250167732558344,0,0,0.225765835851005,0,0.0581972751287554,0,0,0,0,-0.137284917226106,0,0,0,-0.0349905536110814,0.0539717994361677,-0.212611815005234,0.00734592220630841,0,0,0,0,0.0698110562017824,0,0
X002371.SZ,0,0,0.0560097967529441,0,0,0,0.18946515050405,0,0.0834853222103462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.086164470863645,0,0,0,0,0,0.214610004426466,0,0,0.10453470063081,0,0,0,0,0,0,0,0,0,0.024541258860214,0,0,0,0,0.0339611241494574,0,0,-0.0144216046986976,0,-0.350978686205879,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0.0598708079472815,0,-0.0644407930700484,0,0,0,0,0,0,0,0,0,0,0,0,-0.0625145432223246,0,0,0,0,0,0,0.0225459874215767,0.0238770337985123,0,0.366344621705724,0,0,0.0284795299400431,0,0.130444316554891,0.114878315771794,0,0,0,0,0,0,0.0615519727213667,0,0,0,0,-0.0138439894314105,0,0.0547453556391531,-0.0872811583900018,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0,0,0,0,0.120552249983559,0,0,0,0,0,0,0.034367357379751,0,0,0,0,0,0,0,0.372015024653581,0.0354263797781912,0,0,0,0,0,0,0,0,0,0,0,0.0284288690136331,0.157955408412588,0,0,0,0,0,0,0.149045658688885,0,0,0,0,0.0348206279680004,-0.0596535588408285,0,0,0,0,0,0
X002179.SZ,-0.175593457650216,0,0,0,0,0,0,0,0,0,0.0628836026824206,0,0.0197878582233731,0,0.317518905805204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.070355431127881,0,0,0,0,0,-8.56160862138721e-05,0,0,-0.0514038395313492,-0.18618614944522,0,-0.00538809482374233,0,0.0917889348793521,0,0,0,0,0,0,0,-0.0239204011633818,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.520877798966419,0,0,0,0,0.202230475544898,0,0,0,0,0,0.0221101691569268,0,0,0,0.062889893573026,0,0,0,0,0,0,0,-0.0127083376665862,0,0,0.0874836112983259,-0.0578152824913536,0,0,0,0,0,0,0,0,0,-0.0157427254981044,0,0,0,0,0.0283759592313233,0,0
X600089.SH,0,0,0,0,0,0,0,0,0.081138820874329,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446387719382579,0,0,0.0275612304833318,0,0,0,0,0.0124558683143205,0,0,0.0194080123721993,0.165343092176278,0,0,0,0,0.150805677553566,0,0,0,0,0,0,0,0,-0.046930648823159,0,-0.0933118939884184,0,0.000783963971318917,0,0,0,0.00670005081012597,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0941021884423366,0,0,0,0,0.0686821953575964,0,0,0,0,0,0.135210219073481,0,0,0.15403113540329,-1.73472347597681e-18,-0.00749752091469635,0.0163843442817662,0.0659495986579463,0,0,0,0.0109750386780427,0.00937772359406997,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0376164365747338,0.0301105595486598,0,0,0.0238922191149795,0,0,0,0,0,0,0,0,0,0.0836085905466745,0,0,0.125096470053331,0.00945969816419503,0,0,-0.000297987653703086,0,0.337147457709563,0,0,0,0,-0.021938887362158,0,0,0.23717042658903,0,0.0161624198788297,0,0,4.33680868994202e-19,0,0,0,0.0431887642549448,0,0
X002236.SZ,-0.0943108843583391,0,0,0,0,0,0,0,0.0392653680835796,0,0,0,0.0363869290989955,0,0,0,0,0.556391911758524,-0.0955351327314417,0,0,0,0,0,0,0,0,0,-0.0542583753958894,0,0,0,0,0,-0.0603978920975382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017285226855836,0,-0.0133581933520465,0.00026284963718988,0,0,0,0,0,0
X600372.SH,0.024702257606344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0907693577699698,0,0,0,0,0.00914894315557231,0,0,0,0,0,0,0.106626258718158,0,0,0.0108131558354402,0,0.00117159887300419,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.0677236049097228,0,0,0,0.116472303863462,0,0,-0.0899709041708647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0392152159799432,0.0991121101028939,0,0,0,0,0,0,0,0.432872218941206,0,0.0075154878281985,0,0,0.21688693152058,0,0.0126999235636019,-0.0511655907188027,0.00117253216173627,-0.000157249111923998,0,0,0,-0.0847432023035371,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085724301820959,0,0,0,0,0,0,0,0.0123470808415765,0.0330569446742986,0,0,0,0,0,0,0.184809999842273,0.0142675780304841,0,0,0,0,0,0.0962162465035036,0,0.193948100338071,0,0,-0.0199460257469523,0,0.0138342863172175,0,0,0,0.0409839073312111,-0.0822649395469738,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0545194780608609,0,0,0.0699900243242736,0,0.152395484329552,0,0.122469102714224,0,0,0,0,0,0,0.111403600865968,0,0.0394308334229619,0,0,0,0,0,0,0,0,0.248709900634672,0.119826487427607,0,0,0,-0.209375895448942,-0.22665711980347,0,0.0831470693590226,-0.203269572434562,0,0,0,0,0,0
X000157.SZ,-0.0401156540224133,0,0,0,0,0,0,0,0,0.0717031637291274,0,0.034446170641875,0.124345432957782,0,0,0,0,0,0,0.319796367665831,0,0,0,0,-0.145811867857804,0.12951309247249,0,0,0,0,0,0,0,-0.0197175397472789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0192291432687716,0,0.00332519449087738,0,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0959852868098446,0,0,0,0,0,0,0.138437754197852,0,0,0,0.0126017733659611,0,0,0,0.255296127796293,0,0.180440668635149,1.0842021724855e-19,0,-0.161007173900685,-0.0051891934918598,0.0710182213085807,0,0,0,0.140265287979771,0,0
X600584.SH,0,0,0,0,0,0,0.0604005907625196,0,0,0,0,0,0,0,0,0,0,0.113521347103671,0.0825419697129668,0,0,0,0,0,0,0,0.146102598863575,0,0,0.00196930226639581,0,0,0,0,0,0,0,0,0,0,0.0647384909467072,0,0,0,0,0,0.121528675627406,0.0234415123920239,0,0.142347064499672,0,-0.0144777828520394,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,-0.219481516503847,0,0,0,0,0,0.453531552415558,0,0,0,0,0,0,0,0.183182103263816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.576290759536042,0,0,0,0,0,0,0.151542066389976,0,0.149905183296214,0,0,-0.0362222430020543,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0,0,0.000460608431383359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0287121227618086,0,0,0,0,0,0,0,0.0975014686073505,0,0,0,0,0.183863274186214,0,0,0,0.0311999478072892,0.100934407464816,0,0.0116256041996235,0,0,0.00406058508931137,0,0.00154108928849225,0,0,0,0,0,0,0
