,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X000651.SZ,X002304.SZ,X600104.SH,X300124.SZ,X000625.SZ,X003816.SZ,X000725.SZ,X000596.SZ,X002371.SZ,X000063.SZ,X600031.SH,X000338.SZ,X300014.SZ,X002179.SZ,X002129.SZ,X600703.SH,X000100.SZ,X600089.SH,X002236.SZ,X600372.SH,X002049.SZ,X000661.SZ,X002241.SZ,X000157.SZ,X600741.SH,X600584.SH,X601877.SH,X600522.SH,X000977.SZ,X002007.SZ,X000800.SZ,X601799.SH,X600183.SH,X002074.SZ,X600418.SH,X600702.SH,X002028.SZ,X300142.SZ,X002463.SZ,X000733.SZ,X002294.SZ,X000066.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600104.SH,0.0420455872815777,0,0,0,0,0,0,0.0514501433706489,0,0,0,0,0.230081084357984,0,0,0,0,0,0,0.117643882331423,0,0,0,0,0,0,0,0,0,0,0,0.107887225064589,0.0445732971543288,-0.0189138947361713,0,0,0,0,0.0533883281448133,0,0,0,0.0219789770661223,0.00957105429112739,0,0,0,0,-0.0197656438121847,0,0,0.00745547193889039,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,-1.0842021724855e-19,0,0.319328646245166,0,0,0,-0.0789157258847861,0,0,0,-0.0161876465654762,0,0,0.223080994513328,0.0948825299598596,0,0,0,0,0,0.0311111615421467,0,0,0,0,0,0,0.0143282553029023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0194914138720486,0.0709858807247437,0.0433154721855709,0,0,0,0,0
X000625.SZ,0,0.115198226854047,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.230841712465822,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026669694977465,0,0,0.350771219594193,-0.096192931687317,0.580908649420809,0,0.178532433759074,0,0.0441100388930112,0,0,0,0.231150280146766,0,0,0,0,0,0,0,0,-0.0139446812467969,0.0098027105286002,-0.230569643962184,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,-0.00608151940038902,0,0,0,0,0,0,0,0.0453666491480801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.152604918038597,0,0,0,-0.0274983012956722,0.159915596492732,0,0.0283700048389802,0,0,0,0,0,0.00137819461773913,0,-0.0389129773647339,0,0,0,0,0,0,0,-0.00474917847503717,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0584138530304641,0,0,0.33356138341458,0.0238144942596585,0,0.131571273632776,0.0548310232184047,0,0,0,0,0,0,0.0155716194456905,0,0,0,0,0,0,0.0950008979735427,-0.0135542570490765,0,0,0,0,0,0.021342435856266,0,-0.0392719006198324,0.0619060919402819,0,0,0,0,0,0
X000596.SZ,0,0,0,0.536709456681255,-4.33680868994202e-19,0,0.00598150061700436,0,0,0,0,0,0,0,0,0,0.0411689357931592,0.00343564799261017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199805942514593,0,0,0.0486701662133326,0,0,0,0,0,0,0,0,0,0,-0.00445251016681068,0,0,0,-0.0147233077451987,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.134471081767451,0,0,0,0,0,0.181776150521124,0,0,0,0,0,-0.0566752983979507,0,0,0,0.0138734169801335,0,0,0,0.0531975051687435,0,0.212848208260174,0,0,0,0,0.218862110022847,0,0,0.0327594711134034,0,0,0,0,0,0,0,0,0,0,0,0.0749587352050436,0,0.0645475594183906,-0.070742142302917,0.0931556166776386,0,0,0,0,0,0
X000063.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.28729446010691,0,0,0,0,0,0,0,0,0.141874436843498,0.098540093090236,0,0,0,0,0,0,0,0,0,0.183228668256527,0,0,0,0,0.203306833330863,0,0.442449715627288,0,0,0,0,0.568007509604284,0,0,0.0256642203654782,0,0,0,0,0,0,0
X600031.SH,0,0,0,0,0,0,0,0,0,0,0,0.10221696732824,0.00262990160559514,0,0,0,0,0,0,0,0,0,0.0364976902309022,0,0,0,0.134986259557536,0,0,0,0.026941058924576,0.513201625461665,0.0269769472148295,0,0,0.0781043267744672,0,0,0.162622721481942,0,0,0,0,0,0,-0.0987584204177546,0,0,0,-0.117951263192407,0,0.0195463155009887,-0.0412420411997238,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0.0464875765345771,0,0,0,0.129182242542799,0,0,0,0,0,0,0,0.0500158268392377,0,0,0,0,0,0.028902319266875,0,0.0271265658716145,0,0,0,0,0,0.030946521293403,0,0,0,0,0,0.0261633823109266,0,0,0,0.00561915638695254,0.105548846855037,0,0,0,-0.130212837448696,0,0,0,-0.00892718804871757,0,0,0,0,0,0,0
X300014.SZ,0.00837970277869464,0,0,0,0,0,0,0,0,0.0311808894587838,0,0,0.0444540167672802,0,0,0,0,0.0919107488643829,0,0,0,0,0.350211925769359,0,0,0,0,0,0.00302231858325423,0,0.0583956614413798,0,0,0,0,0,0.0195799926304682,0,0,0,-0.0643389100281066,0.0738001242284625,0,0,0,0.109287145234735,0,0,0,0,0,0,-0.0229235217575914,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,-0.0898607451550934,0,0,0,0,0,0,0,0,0,-0.0674599629460091,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.068778440229854,0,0,0,0,0,0,0,0.162242099422112,0,-0.0184505963251795,0.301883064561547,-0.0834406241902321,0,0,0,-0.00596729161708456,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104811543034982,0,0.0852244856478543,0,0.0963194343093197,0.131942446899306,0,0,0,0,0,0,0,0.435364651342554,-0.0462410455997211,0,0,0.128795518695399,0,0,0,0,0,-0.00122144663000429,0,0,0,0,0,0,0
X600703.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0105624924537326,0,0,0,0,0,0,0,-0.0578518441697443,0,0,0,0,0,0,0,0.224152720775587,0,0,0.120113751077646,0.0333210010793829,-0.445747034964351,0,0.36201625487006,0,0,0,0,0,-0.112707729400342,0,0,0.00627707139756961,0.0668845807356611,0,0,0.379692010186065,0,0,-8.67361737988404e-19,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.423170562902774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035326061395995,0,0,0,0,0,0.0300792306063318,0.132195169609364,0,0,0.185573820434521,-0.0117629777004087,0,0,0.0411743490068648,-0.00316439910627319,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.221210626813434,0,0,0,0.134299476526897,0,0,0,0.0624358428463263,0,0.294127011403962,0,0,0,0,0,0,0,-0.124999817710412,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.142466678720924,0,0,-0.0344057724476142,-0.0542954232414864,0.138137201183875,-0.0296457580076424,0,-0.0156957900044322,0,0,0,0,0,0
X002236.SZ,0,0,0.0791786604167584,0,0,0,0,0,0,0,0,0.520152365593788,0,0,0,0,0,0.539043743324829,0,0.133592971692223,0,0,0,0,0,0,0,0,0,-0.169038443851807,0,0,0,0,0,0,0,0,0,0.235922069522014,0,0,0,0,0,-0.108785621523303,0,0,0,0,0,-0.00717596097810363,-0.0171505184119413,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0,0,0,0,0,0.0124491809556574,0,0,0.300849479554257,0,0,0,0,0,0,0,0.0110751954967176,0,0,0,0,0,0,0,0.010436722146912,0,0,0,0,0,0.122906546955875,0,0,0,0,0,0,0,0,0,0.00751374388094307,0.00849226817368543,0,0,0,-0.00368514166999717,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132770993573094,0,0.246900940354708,0,0,0.336696895650615,0.300680144632213,0,0.0998288621032274,0,0.0164255290136402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171198777317554,0,0,0,0.182434355650234,0.0692507597533348,-0.0340638594313366,-0.432866637039714,0,0.00708968610409753,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.190611674969617,0,-0.0265344343880163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.224339196368922,0,0.0727474716352023,0,0,0,0,0,0,0.0759514623446057,0,0,0,0,0,-0.0640545830615335,0,0,-0.0482213763665852,0,0,0,0.294432655854168,0,0.223227728172751,-0.0759150668407369,0,0,0,0,0.0133549647242655,0,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.138201470351384,0,0,0,0,0,0,0,0.139440326870075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0429433670665513,0.0439306587778221,0,0,0,0,0.0490156349309177,0,0,0.118685259425363,0.101702198619828,0,0,0.109033999582814,0,-0.0108865033577065,3.46944695195361e-18,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.440210747381123,0.0943516233566677,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0420161679938051,0,0,0,0,0.237954627742624,0,0,0,-0.0440168870258931,0,-0.0195608296674356,0,0,0,0,0,-0.0465730886348124,0.00732381290844364,-0.0274214170324982,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691901214982735,0,0.0396996162043076,0,0,0,0,0,0,0,0,0,0,0.0299145125311354,0,0,0,0,0,0,-0.143628577210415,0,0,0,0,0,0,0.190076783534868,0,0.191410010971396,0,0,0,0,-0.053245487169925,0,0.0269410208292068,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0.127452512449207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0218646228527762,0,0,0,1.0842021724855e-19,0,0,0,0,0,0.044318929929869,0,0,0,0,0,0.0013039661310811,0,0,0,0.116786838849273,0.139432250493871,0,0.34261467865216,0,4.33680868994202e-19,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0.113987398962864,0,0,0,0,0,0,0,0.284454608110574,0,0,-0.207118115435627,0,0,0,0,0.182699742401167,0,0.105140594195807,0,0,0,-0.0100885065838175,0,0,0,0,0,0,0,0,0,0.0134041415764982,0,0,0,0,0,0,0,0,0.0144687158205837,0,0,0,0,0,0,-0.00196562326585634,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,-0.11009252746696,0,0,0,0,0,0,0,0,0,0,0,0.238059017352484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.063954442637708,0,0,0.0277407980321847,0,0,0.16132827806409,0,0.0134614447716724,0.166476138988044,0,-0.10536122285208,0.0237333296757193,0.0978721650971383,0,0,0,0.170339445282975,0.0315158128162332,-0.0154065180129438,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.165027563776012,0,0,0,0,0.430160441795632,0.108310781611641,0,0,0,0,0,0.1813311881409,0,0,0,0.0993213668826942,0,0,0,0,0,-0.358053159921171,0,0,-0.0226739837709102,0,0,0,0.614230066122369,0,0,0,0,0.0578310841476587,-0.0741888829315908,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00629716595498997,0.111263578033371,0,-0.124137150875453,0.1144882805812,0,0,0,0,0,0,0.227152670996899,-0.0826971282796955,-0.0818877264423021,0.106924837455102,0,0,0,0,0,0,0,0,0.0517871933362785,0.0632577378583283,0,0.0634978337877599,0,0,0.0333680798933496,0.0520005796403882,0,0,-0.0902242947240775,0,-0.0132470853203191,-4.33680868994202e-19,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0,-0.0163716051657113,0,0,0,0.367647416212259,0,0.126474238674497,0,0,0,0,0,0,0,0,0,0,-0.0113287006694253,0,0,0,0,0,0,0,0.179520691015397,0,-0.127132433851195,0,0,0.0121942777029597,-0.0889933642207636,0,0,0,0,0.159175648203806,0,0,0,0,0,-0.040794665986644,0,0,0,0.035461322103465,0,0,0,0,0,0
X601799.SH,0,0,0,0,0.174758950721325,0,0,0,0,0,0,0,0,0,0,0,0.181604508357573,0,-0.105955910355229,0,0,0,0,0,0,0,0.259224565086755,0,0,0,0,0,0,0.334608260154815,0,0.237831760398438,-0.429719021535356,0,0,0,0,0,0.150517518665884,-0.0935263820213182,0,0,0.0330881742083326,0,0,0,0,0.0749748146882937,-0.109319695244933,-0.327449916812048,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.383860481983903,0,-0.0184174604234781,0,0,0,0.0354149569370523,0,0.137148945914622,0,0,0,0,0,0,0,0,0,0,0.019939461542547,0,0.0168993096689378,0.00279410679878341,0,0,0.202597464044692,0,0.0305325890716923,-0.0383522413757913,0,0,0,0,0,0
X002074.SZ,0,0,0,0,-0.028965128079748,0,0,0,0,0,0,0,0.155332501153628,0,0,0,0,0,0,0,0.224341263760084,0,0.193834189103866,0,0,0.182853227113049,0,0,0,-0.00231150579296683,0,0,0,0,0,0,0,0,0,0.0395749865491557,0,0,0.00468458777572613,0,0,0,0,0,0,0,0.0197627919204426,0.00845914480604651,0,0,0,0,0,0,0
X600418.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.754754256206308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.129463133579521,0,0,0,0,0,0,0.0565061882206492,0,0,0.14367495262424,0,0,0,0,0,0,0,0,0,0.0300937389847506,0,0.0479484520735094,0.0350802506053491,0,0,0,0,-0.638370283396762,0,0
X600702.SH,0,0.0349436949749104,0,0,0,0.496970897495193,0,0,0,0,0,0,0,0,0,0,0,0.113233743553324,0,0,0,0,0,0,0,0,0,0,0.297174721324885,0.054169142424119,0,0,0,0,0,0,0,0,0,0,0,0,0.0324760607575513,0,0,0.0165553532085336,0,0,0.0859114220980933,0,0,0.0329812639759466,-0.0494375974915808,0,0,0,0,0,0
X002028.SZ,0.364254858720185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0343753601869833,5.42101086242752e-20,0,-0.0319617848225059,0,0.0803177610502648,0.222811749670971,0,0,0,0,0,0,0,-0.149970448378956,0,0,0,0,0,0,0,0,0.223883478999519,0,0.0949026580284633,0.00514137918764329,0,0,0,0.0196073235586997,0.22597645785027,0,-0.0672578711394611,0.156037474542594,0.00224904254675622,0,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00805065472584154,0,0,0,0,0.101977440627629,0,0,0,-0.136575815726387,0,0,0.295129325490668,0,0,0.303862738351429,0,0,0,-0.0810097331437704,0,0,0,0,0,-0.0699351497434037,0,0,0,-0.0405696619503518,0,0,0,0,0.0207265683449177,0.0253970203769631,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0.0679009494576524,0,0,0,-0.195149526890957,0,-0.00907499312433924,0,0,0,0,0.367017363836661,0,-0.220897373890999,0,0,-0.126417588747186,0,0,0,0.21936457866109,0,0,0,0,0,0,0.133410763557203,0,0.364579489226868,0.254253019059508,0,0,0,0.0837720736082841,0,0,0,0,0,0,0,0,0,0,-0.00298593687837832,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19260492826985,0,0,0,0,0.199737426370163,0,0,0,0,0.0789727973532121,0,0.0289161099503078,0,0,0,0,0.240382517715751,0,0,0,0,0,-0.054645742359703,0,0,-0.0991077019613415,0,0,0,0,0,-0.0486729443197025,0,0,0.0752971318892585,-0.165152125843512,0,0,0,0,0,0
X002294.SZ,0,0,0,0,0.477621863423394,0,0,0,0,0,0,0,0,0,0,0,0,0.0983497074314053,0,-0.0495502566627752,0,0,0,0,0,0,-0.0793117949266028,0,0,0.121241879753136,-0.0257327017836132,0,0,0,0,0,0,0,0,-0.0308075017328226,0,0,0,0.0593615679270315,0,0,-0.0503792847327912,0,0,0,0.126995446509473,-0.0308505390647534,-0.00987337866718564,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,0.0523214919440337,0,0,0,0,0,0,0,0,0,0,0.102454488028408,0,0,-0.0303670868400209,0,0,0.0860647017562363,0,0.0942265188944503,0.193241886976912,0,-0.0555612406904202,0,0,0,0,0,0,0,0.145658114526536,0,0,0,0.0966232482886301,0,0,0,0,0,0,0,0,0,0,0.0120153227900227,0,0.118408054430936,0,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,-0.101839716322454,0,0,-0.0198991986588205,0,0,0,0,0,0,0,0,0,0,0,0,-0.0292450541947885,0,-0.270419645527426,0,0,0,0,0,0,0,0,0,0,0,0.00800640670492163,0,0.239829892412205,-0.0524060900278197,0.0722710821520857,0,0,-0.0511961853740073,0,-0.0226463455607872,0,0,0,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0,0,0,-0.366658782449361,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.120834657476675,0,0,0,0,0.327186441154117,0,-0.199952226337822,0,0,0,0,0,0,0,0,0,0.459453666103845,0,0,0,1.34949793525097,0,0,0,0,1.36821384088104,0,0,0,0,0,0
TED,0,0,0,0,0,0,0.104950360959785,0,0,0,0,0,0.157434330575357,0,0,0,-0.0770394157452154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.11707477704679,0,0,0,-0.163843941315468,6.93889390390723e-18,0,0,0,-0.0757748801998802,0,-0.0358378710632395,0,0,0,6.93889390390723e-18,0,0,0,-0.300965084546895,0.566467792300838,0,0,0,0,0,0,0
RealEstate_excess,0.0362902433098223,0,0,0,0,0,0,0,0,0,0,0.172436307138362,-0.100000600444246,0,0,0,0,0,0,0,0.382811014253681,0,0,0,0,0,-0.0255710823991051,0,0,0,0,-0.375267367865976,0,0,0,0,0.0868831233526739,0,0,0,0.0466383199360397,0,0,-0.169900133784307,0,0.0138117321857329,0.0667256616447689,0.0824905747381864,0,0,0,0.00330725618664085,0,0,0,0,0,0,0
MKreturn,0,0,0,0,-0.0727506730657563,0,0,0,0,0,0,0,0.135303413923047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0633518592523451,0,0,0,0,0,0,0,0,0,0,0,0.00258465242967981,-0.0452499653125084,0,0.0295993361454433,-0.0208500935567448,0,0,0,-0.00583841163778281,2.16840434497101e-19,0.0190305624904071,0,0,0,0,0,0
MKvol,0.00158160556708893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0014365360396664,0,0,0,0,-0.00126237028769921,0,0,0.00206279019322248,0,0,0,0,0,0,0,0,0,0,0,0.000588241415882076,0,0,0,0,0,0.000685671952068348,0,0.000474984351746565,-0.000454154366390628,0,0,0.000481828378600305,0,0.000343801024709078,0,-0.000883068691156137,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0.00438213664759023,0,0,0,0,0,0,0,-0.0046365279428427,0,0,0,-0.00477394366413665,0,0,0,0,0,-0.00384820351258599,0,0,0,-0.00110605730278628,0,0,0,0,0,0,0,0,2.71050543121376e-20,0.0016961039924295,0,0,0,0,0,0,0,0,0,0.000831861948493703,0,0,0,0,-0.00977383069745174,0.00615791370616,0,0,0,0,0,0
CarbonVol_Guangdong,0,0,-0.0199267830182888,0,0,0,-0.00167706777722044,0,0,0,0,0,0.00194368882195308,0,0,0,0,0,0,0,0,0,0,0,0.000596374480179278,0,0,0,0,0,0,0,0.00628825578536283,0.00828628646711646,0,0,5.42101086242752e-20,0,0,0,0,0.00505274119312909,0,0,-0.00231200884216864,0,0,0,-0.00318991605487621,0.0083482809154825,0,-0.000845944149488288,0,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,2.16840434497101e-19,0,0,0,0,0,0,0,0,0,0,-0.00621399078634238,-0.00226230646061022,0,0,0,0,0,0,5.42101086242752e-20,0,0,0,0,0,0,0,-0.00276651672182952,0,0,0,-0.00400355586545559,0,0.00408134904136733,0,0,0,0,0.00185568968840915,-0.0152206105414313,0.0106710040653874,0,0,0,0,0,0
