,X600519.SH,X000858.SZ,X002415.SZ,X000568.SZ,X600276.SH,X600809.SH,X002475.SZ,X600690.SH,X002304.SZ,X000063.SZ,X000651.SZ,X300124.SZ,X600104.SH,X002371.SZ,X000725.SZ,X003816.SZ,X600031.SH,X000596.SZ,X002129.SZ,X000625.SZ,X300014.SZ,X000338.SZ,X000977.SZ,X002179.SZ,X600089.SH,X600703.SH,X002049.SZ,X002236.SZ,X000100.SZ,X600372.SH,X002241.SZ,X600584.SH,X601877.SH,X000157.SZ,X600741.SH,X000661.SZ,X600522.SH,X002180.SZ,X002074.SZ,X000733.SZ,X000066.SZ,X600702.SH,X600460.SH,X300003.SZ,X002463.SZ,X300142.SZ,X000988.SZ,X300146.SZ,X002007.SZ,X000800.SZ,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0.117015684705589,0,0.082353614929607,0.082842200838506,0,0,0,0,0,0,0,0,0.0283409558144638,0,0,0,0,0,0,0.0296737668535777,0,-0.0227224696285471,0,0,0,0,0,0,0,-0.111252389692047,0,0,0,0,0,0,0,0,0,0,0.196172903461404,0,0,0,0,0,0,0,0,0,-0.020060263304114,0,0,0,0,0,0,0
X000858.SZ,0,0,0,0.28573064731574,0,0.0703691740977837,0,0,0,0,0,0,0,0,0,0,0.0013842311248041,0,0,0,0,0,0,0,0,0,0.0385599794144245,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00366453178908684,0.213306509802676,0,0,0,0,-0.0356213692704441,0,0,0,0,-0.0441531044547486,0,0,0,0,0,0,0
X002415.SZ,0,0,0,0,0,0,0.0241340923092018,0,0,0.0437456566909639,0,0,0,-0.104361638833498,0,-0.0548969354078068,0,0,0,-0.0667233080337597,0.239601338452894,0,0,0,0,0.258176224633888,0,0.261906162195452,0,0,0,0,0,0,0,0,0,0,0,0,0.0864855379198694,0.0104287650573603,0,0,-0.15135089045502,0,-0.0670798758575226,0,0,0,0,-1.0842021724855e-19,-0.0254735971066933,0,0,0,0,0,0
X000568.SZ,0,0.275141506560922,0,0,0,0.10606371598805,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0211580443527174,0,0,-0.0869680168635865,0,0,-0.0215114736107672,0,0.110439582763477,0,0,0,-0.00952326697175833,0,0,0,0,-0.00527992679831318,0,0,0,0,0.0605950207480843,-0.0162730879148279,0,0,0,0,0,0,0,0,2.16840434497101e-19,-0.00671655397175937,0,0,0,0,0,0
X600276.SH,0,0,0.2345074005617,0,0,0,-0.0605489779428284,0.159485565834376,0,0,0,0,0,0.031497503591258,0,0,0,0,0,0,0.00331874361547982,0,0,0,0,-0.182491139859033,0.12625036039403,0.0115590229975354,0,0,0,0,0,0,0,0,0.0312040742800653,0,0,0.0249991038678908,0,0,0,0,-0.293769874121877,0,0.175925372442597,0,0,0,0,0,0,0,0,0,0,0,0
X600809.SH,0,0,0,0,0,0,0,0,0.1117605880647,0.0108172907974315,0.10044182052224,0,0,0,0,0,0,0,-0.167034275359344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.122301304645535,0,0,0.0318187697287099,0,-0.0106879965350344,0,0,0,0,0,-0.310019100482579,0,0.227327114801001,0,0,0,0,0,0,0,0
X002475.SZ,0,0,0,0,0,0,0,0,0,0.104295132348614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726433587750673,0.10721657698151,0,0,0,0,-0.0388968030302728,0,0,0,-0.0304710284769774,0,0,0,-0.119639230884382,0,0.192606105008186,-0.095534932042842,0,0,0,-0.0287591615375444,0,0,0,0,0,0,0
X600690.SH,0,0,0,0,0.265804943054193,0,0,0,0.294711537111741,0,0.224823327233549,0,0,0,0,0,0.0852642330898633,-0.13646530426215,0,0,0,0,0.0355956446180593,0,0,0,0,0,0,-8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,-0.11121467113986,0,0,0,0,0,-0.0289412403030608,0,0,0,0.0701125872475542,0.0970611039986105,0,0,0,0,0,0,0
X002304.SZ,0,0,0,0.110622268601262,0,0.0633377255157016,0,0.0988535050619856,0,-0.0178163752392004,0.0318216442218203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0748606378661404,0,0,0,0.0241316182820883,0,0,0,0,0,0,0,0,0,0.159146158144621,0,0,0.00803372925165979,0,0,0,0,0,0,0,-0.0277774261100819,0,0,0,0,0,0
X000063.SZ,0,0,0.158707113413332,0,0,0,0.0153654621508125,0,0,0,0.0387493272815794,0,0,0.0153945114529061,0,0,0,0,0,0,0,0,0.294074561977144,0,0,0,-0.35627776200857,0,0,0,0,0,-0.0742266644690901,0,0,0,0,0,0,0,0.279653773882544,0.0587430273769508,0,0,1.0842021724855e-19,0,0,0,0,0,0.00570243183056493,0.151593588129976,-0.207470741855068,0,0,0,0,0,0
X000651.SZ,0,0,0,0,0,0,0,0,0,0.182177089887175,0,0.0693531308209911,0,0.0313555391113907,0,0,0,0,0,0,0,-0.452851228232932,-0.0296416661553948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37395134614218,0,0,0,0,0.0860420435265027,0,0,0,0,0.0196336206398221,0,0,0,0,0,0,0
X300124.SZ,0,0,0,0,0,0,0.0538336967569059,-0.170595242201315,0,0,0.127841451496109,0,0,0,0,0,0,-0.044936496511977,0.0869212974103153,0.11954303890788,0.0291314007073867,-0.102158184195227,0.0718115056787623,0,0,-0.0175619039381061,0,0.006748995095943,0,0,0.240292895401762,0,0,0,0,0,0,0,0,-0.0791760179531362,0,0,0,0,-0.0912532701766652,0,0,0,0,0,0,0.0108691644353739,0,0,0,0,0,0,0
X600104.SH,0,0,0,0.0111493742204968,0.0289596393641599,0,0,0.0354867831293123,0,0,0.026445764143237,0,0,0,0.0277375640496589,0,0.230644658537089,0,0,0.109066763769495,0,0,-0.0491791965703367,0,0,0,0,0.0207545360805946,0.0888419929355762,0,0,0,0,0,0,0,0,0,0,-0.0242693408959975,0,0,0,0,-0.00281013948451875,0,-0.0117873558690074,0,0,0,0.00365178420187983,0,0,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0,0,0,8.67361737988404e-19,0,0,0,0,0,0,0,0,0,0,0,0,0.0130225822694195,0,-0.319499650376727,0.0221291924761836,0.0338192109363834,0,0,0,0,0.221556513824414,0,0,-0.0792643804900966,0,0,0.0763439393559416,0,0,8.67361737988404e-19,0.148848712844874,0,0,0,0,0,0,0,0,0,0.0624739418810782,-4.33680868994202e-19,0,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0.205754314543034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0303829781335432,0.0769439599215982,0.323151266545175,0,0,0.00162208065665291,0,0,0,0,0,0,0,0,0,0,0,0,0.121919024076444,0,-0.0646185766786391,-0.0285628414446618,0,0,0.123651582716624,0,-0.0447688608613265,0,0,0,0,0,0
X003816.SZ,0,0,0,0,0,0,0,0,0,0.060464475777319,0,0,0,0,0,0,0,0,0,0,0,0.082683452633977,0.0143176274286189,0,0.0243274068341182,0,0,0.0404058171799838,0,0,0,0,0,0,0,0,0.0036984657042337,0,0,0,0,5.42101086242752e-20,0,0,-0.0272585190178597,0,0.049688854961469,0,0,0,0.18033405759589,0,0.0214315147703994,0,0,0,0,0,0
X600031.SH,0,0,0.000540430716334991,0,0,0,0,0,0.14256872080831,0,0,0,0,0.0920782690767115,0,0,0,0,0,0,0,0.0892865389004318,-0.0582652781482206,0,0,0,0,0.0588185167465681,0,0.0427801542595445,0,0,0,0.253987262142754,0,0,0,0,0,0,0,0.00487048819906302,0.00997956567086134,0,-0.00166297820237954,0,0,0,0,0,0,0.010686367611908,0,0,0,0,0,0,0
X000596.SZ,0,0.242239385505325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0224260181868914,0,0,0,0.0836057628252935,0,0,0.016218034209975,0,-0.0695676822828878,0,0,0,0,0,0,0,0.0416790006572764,-0.00873170811547565,0.165685941237745,0,0,-0.0566382921503147,0,0,0,0,0,0,0,-0.0163499730328593,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0.0442673525528706,0.0994347815818933,0,0,0,0,0,0,0,0,0,0,0,0.0157133002989069,0,0,0,0,0,0,0,0.152304367151126,0,0,0,0,0.175375323074397,0,0,0,0.152406690992776,0.0414188532416475,0.024541007467441,0.0415395208097042,-0.0872436284004706,0.0307769070642856,0,0,0,0,0,-0.1395210968362,0,0,0,0,-0.0109398084649518,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0,0,0,0,0,0,0.0745196051406503,0,0,0,0,0,0,0,0,0.128581062826701,0.0437783384380516,0,0,0,-0.0546093297541143,0,0.0313523441578533,0,0,0,-0.00502683237477199,0,0,0,0,-0.0155858598740799,0,0,0,0,0.0104565158692066,0.055149128510325,0,0.0592853637892081,0,0,0,0,0.528452145473347,0,0.0149371931815477,0,0,0,0,0,0,0
X300014.SZ,0,0,0.0289111671601245,0,0,0,0.0387592734468831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0348566833931659,0,0,0,0,0,0,0,0,0.0211143210604598,0,0,0,-3.46944695195361e-18,0,0,0.630018881151597,0,0,0,0,0,-0.0371734132225797,0,-8.67361737988404e-19,0,0,0,0,-0.0797785563631833,0,0,0,0,0,0,0
X000338.SZ,0,0,0,0,0,0,0,0,0,0.0182141330051557,0,0,0,0,0,0,0.269726205444565,0,0.0210317920207012,0.207835170716506,0,0,0,0,0,0.0409888565662426,0,0.0318622772985128,0,0.00491312822489624,0,0,0,0,0,0,0.0930360963524319,0,0,0,0,0.0197249550067871,0,0,-0.0650089440093261,0,0.0337568901778903,0,0,0,0,0.0282796147442915,-4.33680868994202e-19,0,0,0,0,0,0
X000977.SZ,0,-0.0934159884203694,0,0,0,0,0,0,0,0.296693929386697,0,0,0,0.033516709956023,0.282832964283124,0,0,0,0,0,0.159340063390742,0,0,0,0,0,0,0.0700991440321836,0,0.3655206120182,0,0,0,0,0,0,0.162908485053197,0,0,0,0,0,0,0,0.317277426424122,0,0,-0.0296781810250252,0,0,0,0.240060532028275,-0.339223482851775,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,-0.0330858319526828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0.0299184899070813,-0.0561881534408202,0,0,0,-0.0122357333657412,0,0,0,0.120731827573348,-0.0762103553290891,0,0,0.203739323375464,0,0,-0.023172703397517,0,0,0,0.0310032008272889,0,0,0,0,0.0206604637164794,0,0,0,0,0,0,0
X600089.SH,0,0,0,0,0.018944452225757,0,0.0199841640506861,0,0,0.0624836770268563,0,0,0,0.0145354102870495,0,0,0,0,0,0.351659100330066,0.114768362913564,0.133102224397576,0,0,0,0,0,0,0,0.163547237508455,0,0,0,0,0,0,0,0,0,0,0,0,0.0552392429016508,0,0,0,0,0,0,0,0,0.0130131415774403,0,0,0,0,0,0,0
X600703.SH,0,0,0.0346181164882716,0,0,0,0.211051588501444,0,0,0,0,0,0,0,0,0,0,0,0.0535714416039487,0,0.173287844321258,0,-0.187146716177093,0,0,0,0,0,0,0,0.173905629642365,0.200565446408831,0,0,0,0,0,0,0,0,0,-0.306660551476093,0.00231239874524931,0,-0.118424997334689,0,0.34108355635124,0,0,0,0,-0.0953424373019963,0,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0,0,0,0.138408320811266,0,0,0,0.137960222443783,0,0.346717262840103,0,0.0285837644646985,0,0,0,0,0.0331014006087797,0.11112836350785,0,0,0,0,0,0,0,0,0,0,-0.0479852563046863,0,0,0,0,0.115890061171497,0.0330346869576056,0.220043503794184,0.397043057246059,0,0.0946603069309469,0,0,0,0,0,0,0.0356940792626992,0,-0.103288750217838,0,0,0,0,0
X002236.SZ,0,0,0.478253677063983,0.105743206911094,0,0,0,0,0,0.0300999389937967,0,0,0,0,0,0,0,0.333006469362439,0,0,-0.0259597155141672,0,0.0737624302142337,0,0,0,0,0,0,0,0,0.113500712578272,0,0,0,0,0,0,0,0,0,0.0102421415619618,0,0,0.272273037062231,0,0,0.0677562041816355,0,0,0,0.00522617659892283,0,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0,0,0,0.0635338776054875,0,0,0.105574729976161,0.431294309259644,0,0.0885686969478933,0,0,0,0,0,0,0,0,0,0.00669778680169911,0.0166178527941312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0548808208650733,0,0,0,0,0,0,0,-0.0108837504750948,0,0,0,0,0,0
X600372.SH,0,0,0,0,0,0,0.0445312644798021,0,0,0,0.00455499840914857,0,0,0,0,0,0.075983185304361,0,0,0,0,0.0456793358549513,0,0,0,0,0.0963487172107895,-0.0227864327743788,0,0,0.130035788432814,0,0,0,0,0.0290408140304784,0,0,0,0,-0.0724099815427785,0,0,0,-0.017359629909723,0,0.0868124565028288,0,0.045304395585349,0.191273034327048,0,0.00934038538403348,0,0,0,0,0,0,0
X002241.SZ,0,0,0.101796093978309,0,0,0,0.392031967705282,0,0,-0.0667558414311411,-0.186718406255434,0.338734285128005,0,0,0,0,0,0,0,0,0,0,0,0,0,0.124424259668254,0,0,0,0,0,0.176787492247223,0,0,0,0,0,0,0,0,0,0,0.169091207739231,0,0.032344224015053,0,-0.0622308745591275,0,0,0,0,-0.0373020103931398,0.104147011381972,0.120055559103052,0,0,0,0,0
X600584.SH,0,0,0,0,0,-0.42175502033691,0,0,0,0,0,0,0,0,0,0,0,-0.209637612373179,0,0.285853977161862,-0.17584789375671,0,0.134715243892051,0,-0.346307859602638,0,0.20477308614497,0.243409182614085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185268882269653,0,0,-0.0557883612196596,0,0,0,0,0,0,0,0,0,0,0
X601877.SH,0,0,0,0,0,0,0.0153537951284236,0,0,0.000342189787270644,0,0,0,0,0,0,0,0,0.0939089262748165,0.0593321736612881,0.141468568524529,0,0,0,0.0403588569059007,0,0,0.00219794862458216,0,0,0,0,0,0,0,0.0564133815184318,0.0500162928225754,0,0.0937177037759611,0.0447291952485993,0,0.0183335349606944,0,0.00393891291028158,-0.0623517852097809,0.0250877670765107,0,0,0,0,0,0.0255833576731194,0,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0,-0.0924241372961078,0,0,0,0,0.0647230854307718,0,0.403336448977146,0,0,0,0,0,-0.0580572936818999,0,0,0,0,0.140393331572333,0.057456095978093,0,0,0,0,0,0,0,0,0,0,0,0,-0.0590224587245499,0,0,0,0,0,0,0,0,0,0,0.0196062972830676,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,-0.0889530499184251,-0.0272451113794327,-0.0246986334818766,0,0,0,0,0,0,0,0,0,0,0,0,0.00975282161395128,0,0.00698259597818576,0,0,0.10032793998881,0,0,0,0,0,-0.0107062081586956,0,-0.0460907641714546,0,0.0184339429515364,0,0,0.172268165228707,0,-0.0182380001407987,-0.0375062754682939,0,0,0.00968800646288153,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X000661.SZ,0,0,0,0,0.688027859986965,0,-0.142884087760719,0,0,0.0952660079475059,0,0,0,0,0,0,0,0,0,0.259421376109608,0,0,0.10417913184099,0,0,0,0,0.168551662888493,0,0.214887830164972,0,-0.283237548901128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310014760077662,0,0.0883082553239935,0,0,-0.0386187983734906,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,0,0,0,0,-0.171794323008282,0,0,0,0.0514299974137066,0,0,0,0,0,0,0,0,0.0676207410724959,0,0,0,0.230766178743052,0.223739952600097,0,0,0,0,0.383990836209771,0,0,0,0,0.159455190379093,0,0,0.0196767455687216,0,0,0,0,0,0.035653441804903,0,0,0,0,0,0.0339321539021344,0,0,0,0,0,0
X002180.SZ,0,0,0.0233579975031556,-0.0848633089768,0,0,0,0,0,0.0248149000726606,0,-0.0725095349899656,0,0,0,0,0,0,0,0,0,-0.0473954961893068,0,0,0,0.117879112972438,0.0937908756461935,0,0,0,0,0,0,0,0,0,0.058304650413594,0,0,0.097574636321127,0,-0.00636214608763678,0.108093687225926,0,-0.0343743550623435,0,0,0,0,0,0,-0.015237052864776,-0.0522195835519535,0,0,0,0,0,0
X002074.SZ,0,0.00457522103996581,0.0280070716705801,0,0,0,0.0615110280173981,0,0,-0.0161794768623902,0,0,0,-0.00189999176321923,0,0,0.0729932436071886,0.0173118434506608,0,0,0.441989483648263,0,0,0,0,0,0,0,0,0,0,-0.08766184160665,0,0,0,0,0,0,0,0.0241600235240015,0,0,0,0,0,0,-0.0122142178493726,0,0,0.0690111351165735,0,0,0,0,0,0,0,0,0
X000733.SZ,0,0,0,0,0,0,0,0,0,0.0253508615001762,0,0,0,0,0,0,0,-0.0454885406681563,0.29795682302018,0,0.0799475668683649,0,-8.67361737988404e-19,0.131446185445767,0,0,0.201169115099008,-0.00301309780994105,0,0,0,0,0,0,0,0,0,0.0912048120523993,0,0,0,0,0,0,-0.0405654406928719,0,0,-0.0589712471230342,0,0,0,0.00505152360471527,0,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0.27358817933225,0,0,0,0.37147222333753,0,0,0,-0.538266609909817,0,0,0,0,0,0,-0.0496614914251043,0,-0.0623472842792869,0,0,0,0,0,0,0,0,0.415998156439862,0,0,0,0,0.0661456136948733,0,0,0,0,0,0,0,0.322557880922241,0,-0.274587197806947,0,0,0,0,0,0.151940156694227,0,0,0,0,0,0
X600702.SH,0,0,0,0.299364249773996,0,0,0,0,0,0.0383092483895195,0.228941367826977,0,0,0,0,0,0,0.0773883391160063,0,0,0.0960210548347174,0,0,0,0,0,0.0397059075007822,-0.0709094086699993,0,0,0,0,0,0,0,0,0,0.0915920935874149,0,0.0269678964222498,-0.0282119828526029,0,0,0,-0.0717484765827341,0,0.0917352931731066,0,0,0,0,-0.032900319037244,0,0,0,0,0,0,0
X600460.SH,0,0,0,0,0,0,0.0850161681868708,0,0,0,0,0,0,0,0,0,0,0,0.109773216908764,0,0,0,-0.0448246892258174,0,0,0.122856311014881,0.236109754158089,0.182267430047547,0,0,0,0,0,0,0,0,0.141278408729345,0.0628006706751125,0,0.0459144927174115,0,0,0,0,0,0,-0.15566664106909,0,0,0,0,0,0,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,-0.0677922661011676,0,0,0,0,0,0,0,0,0,0,0,0,0.203081296506294,0,0,0,0,0,0,0,0,-0.0474447471341874,0,0,-0.146294481589693,0.209196217017069,0,0,0,0,0,0.115693798587535,0,0,-0.0901680547888072,0.0463238845324435,0,0,0,0,0.0057014538435812,0,0.335467250174578,0,0,0,0,0.0101587635767836,0,0,0,0,0
X002463.SZ,0,0,0,0,-0.0502928185491977,0,0,0,0,0,0.123204893976708,0,0,0,0,0,0,0,0,0,0,0,0.145109813040476,0,0,0,0.196222045732349,0.356619809873095,0,-0.0796524367260336,0,0,0,0,0,-0.0847764055140753,0,0,0,-0.246284621674693,0,0,0,-0.105706840461045,0,0,0.271575824006323,0,0,-0.0973995755914615,0,-3.46944695195361e-18,0.0107662664098055,0,0,0,0,0,0
X300142.SZ,0,0,0,0,0,0,0.0256824441558763,0,0,0,0,0,0,0,0,0,0,0,0.0250054092418447,0,0.120739899112303,0,0,0,0,0.00869882473384614,-0.106927658745436,0,0,0,0,0,0,0,0,8.67361737988404e-19,0.0882923489110464,0.136470885605533,0.218734149989247,0,0,0,0,0,-0.0907323052471101,0,0.0768586904293704,0,0,0.0522035650776871,0,0.0286681979552537,0,0,0,0,0,0,0
X000988.SZ,0,0,-0.0777877249080692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.125125924424631,0,0,0,0,0.0724214445907976,0,0.409181466750381,0.142278151764955,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0588995381919718,0,0,0,0,0.383628626092356,0,0,-0.228741170351929,0.522068643029278,0,0,0.0495053890570562,0.0412375247757755,0,0,0,0,0,0
X300146.SZ,0,0.0733733791447728,-0.0540042782229698,0.0924333881954623,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.194168076055585,0.156760721834126,3.46944695195361e-18,0,0,0,0,0,0,0,0,0,0,0,0,0.156864535113789,-0.313593700842514,0,0,0,0,0,0,0,-0.0251022473363107,-0.0545693135348128,0,0,0.258094491708452,0,0,0.0635402722221387,-4.33680868994202e-19,0,0,0,0,0,0
X002007.SZ,0,0,0,0,0.142511017462779,0,0.0177162073899561,0,0,0.0175091769002183,0,0,0,0,0,0,0,0,0,0,0,0,0.0138089522631408,0,0,0,0,0.0455630846559884,0,0,0,0.0140747113708039,0,0,0,0.020812463124848,0,0,0,0,0,0,0,0.248383629453319,0,0,0.0459754210513624,0.222701214846711,0,0,0,0,0.0614733141343353,0,0,0,0,0,0
X000800.SZ,0,0,0.181997739608301,0,0,0.0743793534332539,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224370201819036,0,0,0.0117286466521083,0,0.0811747896453773,0.00646049108777383,0,0.0213366710273001,0,0,-0.0226794917797955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0268412452146777,0,0,0,0,0,0,0
Change_TY3M,0,0,0,-0.0274657703487677,0,0.193186219072654,0,0,0,0.296301528065807,0,0,0,-0.0752684300546167,0.561294023521648,0.211093159938474,0,0,-0.142520150804072,0,0,0,0,0,0,-0.0777497450013341,-0.0636313638774197,-0.0250778388720737,0,0,0,0,0,0,0,0,0,0,-0.0942724173488041,0,-0.280723206494896,-0.0943159075986164,0,0,0,0,-0.00171598580301262,0,0,0,0,0.0318704570892574,-0.178945286842828,0,0,0,0,0,0
Slope,0,0,0,0,0.0358527269473536,0,0,0,0,0,0.0555323231868572,0,0,0.356953587279366,0,0,0,0,0,0,0,0,0.197473508768155,0,0,0,0.0440410725779375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.235970922923555,0,1.22221500145522,0,0,0,0,0,0
TED,0,0,-0.584811970455411,0,0,0.466582803326341,0,-0.0551414785325084,0,-3.46944695195361e-18,0,-0.0435191593513877,0,0.1581475335969,0,0,0,0,0,0,0,0,-0.20417753005862,0,0,0,0,-0.0360863788249392,0,0,0.31269715995434,-0.270175001496604,0,0,0,0,0,0,0,-0.345956167795554,0.27624991948873,0,0,0,0.0440575115426913,0,0,0,0,0,0,0.476611508089955,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0425589307516272,0,0,0,0,0.040745213146517,0,-0.092873046280218,0,0.387651939214343,0,0,0,0,8.67361737988404e-19,0,-0.0746037233776759,0,0,0,0,0.0957051837486301,0,0,0,0.101894908220173,0,0,0,0,0.10210699923985,0,0,0,0.027263222502656,0.0280198904808309,0,0,-0.0427119515598221,0,0,0,0,0,0,0.0525645405731421,0,0,-0.129208326125429,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,0,-0.0356802831942883,0,0,0,0,0,0,0,0.121402188654012,0,0,0,0,0,0,0,-0.00023203723933284,0,0.11207587194195,0.0197017247492922,0,0,0,0,0,0,0.00503553026899005,-0.0628697367643139,0,0,0.0378209924798798,-0.0191681623596313,0,0,0.0126227400129125,0,0,4.33680868994202e-19,0,0,0,0,0,0,0,0,0,0,0,0
