,X600519.SH,X600104.SH,X002415.SZ,X000858.SZ,X002304.SZ,X600276.SH,X000725.SZ,X000625.SZ,X000063.SZ,X600690.SH,X600703.SH,X600741.SH,X600066.SH,X600271.SH,X002292.SZ,X000568.SZ,X002241.SZ,X000100.SZ,X002236.SZ,X600118.SH,X600031.SH,X600372.SH,X000559.SZ,X600177.SH,X002074.SZ,X002456.SZ,X002506.SZ,X002475.SZ,X000338.SZ,X300003.SZ,X000157.SZ,X002180.SZ,X002426.SZ,X002007.SZ,X300124.SZ,X600522.SH,X002085.SZ,X000050.SZ,X002294.SZ,X600867.SH,X600089.SH,X002508.SZ,X000981.SZ,X600498.SH,X000869.SZ,X002249.SZ,X601877.SH,X002465.SZ,X600699.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600519.SH,0,0,0.176436961005797,0,0,0,0,0,0,0.366948942742838,0,0,0,0,0,0,0,0,0.0877022806021133,0,0,0,0,0,0.0198996299268385,-0.177868202529708,0,0,0,0,0,0,0,0,0.25337970763003,-0.0437060662086271,0.0495902818397848,0,0,0,0,-0.0196058697144916,0,0,0,0,0,0,0,0,0.0364770385823861,0,0,0,0,0,0,0
X600104.SH,0.029408042503943,0,0.0423819183086232,0,0,0.0322307360372716,0,0.148800913040224,0,0.16129081640108,0,0.0622633289667602,0,0.0478587790255597,-0.0989602685167319,0.00586519466198538,0,0,0,0,0,0.036445072388496,0,0,0,0,0,0,0,0.0317671155663051,0,0,-0.0361764724169138,0,0,0,0,0.0280811803312531,0,0,0,0,0,0,0,0,0,0,0,0,-0.00300278436998199,0.0600895667688927,0,0,0,0,0,0
X002415.SZ,0,0,0,0.00456638269512139,0,0,0,0,0,0.0559352866175373,0,0,0,0,0.10309850128689,0,0,0,0.0227054664250359,0,0,0,0,0,0.075308391999253,0,0,0.0434884748244154,0,0,0,0,0,0.0884645501150993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0396891553030615,0,0.0220905496389117,0.0433626477235741,0,0,0,0,0,0
X000858.SZ,0.0179459501204826,0,0,0,0.332107909949722,0,0,0,0,0.312531647753391,0,0,0,0,0,0.218932374043874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0,0,0,0.0518922392343639,0,0,0,0,0,0.00970349207298981,0,0,0,0,0,0,0
X002304.SZ,0.166051613961795,0,0,0.636026730785881,0,0,0,0,0,0,0,0,0,-0.0182837567091476,0,0.0137598012744509,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0688633660574233,0,-0.0566311877143558,-0.0173292826265315,0,0,0,0,-0.05269669372712,0,0,0,0,0,0,0,0,0,0,0.0444224039331901,0,0.0443470434115196,0,0,0,0,0,0,0
X600276.SH,0,0,0,0,0,0,0,0.0164846334517072,0,0.131244895219877,0,0,0.151755209668251,0,0,0,0,0,0,0,0,0.0375391677353106,0,0,0,0.0225106466993449,0,0,0,0,0,-0.00640135459071052,0,0,0,-0.0205297033720564,0,0,0,0,0,0,-0.0012452096801239,0.248692073970537,0,0,0,0,0,0,-0.00585518903314739,0,0.0878769180692326,0,0,0,0,0
X000725.SZ,0,0,0,0,0,0,0,0,0,0,0.108852753988294,0,0,0,0.0416388380517756,0,0.0197752183037498,0.239479935460426,0,0.0521173129434569,0.0438325495913022,0,0.117508547000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0797449039180046,0,0,0,0,0.0100007642138331,0,0,0,0,0.0319234759377836,0.0042127086390049,0,0,0,0,0,0,0,0,0
X000625.SZ,0,0.257163654075813,0,0.025496037447634,0,0,0,0,0,0,0,0,0,0,0,0,0.136217452722127,0,0.0630078691692016,0,0,-0.102163577847037,0,0,-1.73472347597681e-18,0,0.0373548333836744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.136683539361466,0,0,0,-0.0472845898828262,0.102598628008007,0,0,0,0,0,0
X000063.SZ,0,0,0,0.137602412854042,0,0,0,0.045899429805514,0,0.108244359257055,0,0,0,-8.67361737988404e-19,0.0897234670073705,0,0.0565136542816681,0,0,0,0,0,0.0490508543821834,0,0,0.0704184831621027,0,0,0,0,0,0,0,0.0547179130175395,0,0,0,0,0,0,0,0.0544874905853688,0.0646590909246568,0,0,0,0,0,0.0361088542132753,0,-0.00782477424304271,0.00448753853774203,0,0,0,0,0,0
X600690.SH,0,0,0.0222038606409562,0.181242640344872,0,0,0,0,0,0,0,0,0,0,0,-0.0587169113039678,0,0,0,0,0,0,0.176750844955215,0,0,0,0,0,0,0,0,0.0782317453240031,0.0140290116572399,0.0726499995190197,0,0,0,-1.38777878078145e-17,0,0,0,0.0685832147525727,0,0,0.04778069449834,0,0,0,0,0,0.0048637385381456,0,0,0,0,0,0,0
