,X600519.SH,X000858.SZ,X600276.SH,X000651.SZ,X002415.SZ,X600104.SH,X002475.SZ,X000063.SZ,X600031.SH,X003816.SZ,X002304.SZ,X000725.SZ,X000568.SZ,X000661.SZ,X000338.SZ,X600690.SH,X600703.SH,X600809.SH,X300003.SZ,X002007.SZ,X600741.SH,X600183.SH,X000596.SZ,X000100.SZ,X002371.SZ,X002241.SZ,X300014.SZ,X601877.SH,X000157.SZ,X000977.SZ,X300124.SZ,X300142.SZ,X000800.SZ,X002236.SZ,X000625.SZ,X002463.SZ,X002129.SZ,X600118.SH,X002179.SZ,X002223.SZ,X600498.SH,X002456.SZ,X002049.SZ,X002414.SZ,X600271.SH,X000066.SZ,X300136.SZ,X600177.SH,X600584.SH,X600522.SH,Change_TY3M,Slope,TED,RealEstate_excess,MKreturn,MKvol,CarbonVol_Shenzhen,CarbonVol_Guangdong,CarbonVol_Hubei
X600809.SH,0,0,0,0,0,0,0,0,0,0,0,0,0.535191805206573,0,0,0,0.0298790201646152,0,0,0,0,0,0.210191714537034,0,0.0102356599434676,0,0,0,0,0,0,0,0,0,0,0,0.107320364987062,0,0,0,-0.0828603842020735,0.0356184171906243,0,-0.0858851764914505,0,0,0,0,0,0,0.0553160284651206,0.0174862103583784,0.00574521198977785,0,0,0,0,0,0
X300003.SZ,0,0,0,0,0,0.366606025162268,0,0,0,0,0,0,0,-0.0872354626478559,0,0,0.140746102419165,0,0,0,0,0,0,0,0.103844700278537,0,-0.0957194379292587,0,0.320828573904318,0,0,0,0.10905898034709,0,-6.93889390390723e-18,0,0,0,0,0.224441198046497,0,-0.326353348464156,0,0,0,0,0,0,0,0,0,0.0591286607205291,0.0808735060209602,0,0,0,0,0,0
X002007.SZ,0,0,0.120673340813037,0,0,0,0,0,0,0,0,0,0,0,0.0236236724727676,0,-0.0167157967290453,0.212788249748721,0.148890451545267,0,0,0,0,0,0,0,0,0,0,0,-0.0537525061657464,0.0265863117475364,0,0,0,0,0,0.0124621558294929,0,0.305796929504881,0,0,0,0,0,0,0,0,0,0,0.0624804807496826,-0.0540078743124374,-0.0319599809281887,0,0,0,0,0,0
X600741.SH,0,0,0,0,0,0.236650146869469,0.27552752327651,0,0,0,0,0,0,0,0,0,0,0,0,-0.0462403676944046,0,0,0.0625230658388977,0,0,0.0401624767036618,0,0,0,-0.0300675260918886,0,0.0539654528285596,0.0139310346685055,0,-3.46944695195361e-18,0,0,0,0,-0.0112345660798576,0,0,0,0,0,0,0,0,0,0.188347031071192,0,0,0.0169572244000879,0,0,0,0,0,0
X600183.SH,0,0,0,0,0,0,0.0216610661974889,0,0,0,0,0.0939065464240507,0,0,0,0,0,0,0,0,0,0,0,0.038313150174607,0.0585941383803587,0,0.0911969988832862,0,0,0.00961273688285295,0,0,0,0,0,0.500251678703605,0,0,0,0,0.0636971886662781,0,0.0124550209233228,0,0,0,0,0,0.0884601874957916,0,0,0.0275810694103665,0,0,0,0,0,0,0
X000596.SZ,0,0,0,0.109146161545027,0,0.345947050768998,0,0.0273222289237844,0.0769496888540337,0,0,0,0,-3.46944695195361e-18,0,0,0,0.190506269949429,0,0,0.0359390135148712,0,0,0,-0.12103184150714,0.118771025601056,0.0531643964092946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0302540190367293,0,0,0,0,0,0,0,0.0361625775197581,0.0113474037698996,0,0,0,0,0,0
X000100.SZ,0,0,0,0,0,0,0,0.186870685412585,0,0,0,0.209883169984666,0,0,0,0,0,0,0,0,0,0,0,0,0.194816337001643,0,0.0492079214256715,0,0,0,0,0,0,0,0,0,0,0.127310632179531,0,0,0,0.119943940945039,0,0,0,0,0.0260040720036224,0,0,0,0,0.00284051776939042,0.0135970383653346,0,0,0,0,0,0
X002371.SZ,0,0,0,0,0,0,0.000144065728718851,0,0,0,0,0,0,0,0,0,0.237424378753146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.280017508719153,0,0,0,-0.056778823860292,0,-8.67361737988404e-19,0.0731822590119216,0,0,0.219746165056703,0,0,0,0,0.0353504167480524,0.0249740928094568,0,0,0,0,0,0
X002241.SZ,0,0,0,0,0,0,0.155167747385267,0,0,0,0,0,0,0,0,0,0,0,0.0607849579479726,0,0,0,0,0,0,0,0.166408746407889,0,0,0,0,0.129022746717905,0,0,0,0,0,0.0386676599332197,0,0,-0.0290363323767465,0,0,0,0,0,0.350253853277823,0,0.158554477950585,0,0,-0.0144739421617096,-0.012890995272243,0,0,0,0,0,0
X300014.SZ,0,0,0,0,0,0,0.0570963819504807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.367089295044245,0,0,0,0,0,0,0.147238157717937,0,0.110826818653547,0,0.149079751743725,0.173264844820665,0,-0.0145301362936087,0,0,0,0,0,0,0,0,0,0,0,-0.0501044085427496,2.16840434497101e-19,0,0,0,0,0,0
X601877.SH,0,0,0,0.0273627172743564,0,0,0,0,0.0854398929671012,0,0,0,0,0.206357368941868,0.0464992240113108,0,0,0.088244830232301,0,0,0,0,0,0.0438223181144502,0,0,0.0585319680126654,0,0,0,0,0,0,0,0,0,0,0,0,-0.0139505344405672,0,0,0,0,0,0,0,0,0,0,0,0.0527874760518718,0.0191356887338159,0,0,0,0,0,0
X000157.SZ,0,0,0,0,0,0,0,0,0.438389465824307,0,0,0,0,0,0,0,0,0,0.19742705981345,0,0,0,0,0,-3.46944695195361e-18,0,0,0,0,0,0,0,0.000757746884479351,0,0.100137516600608,0,0.0130034079786632,0,0,0,0,0,0,0,0,0,0,0,0,0.0113154708607572,0,0.0187852920360464,0,0,0,0,0,0,0
X000977.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0.376652614865088,0,0,0.00328423777136312,0,0,0,0.126289832754592,0,0,0,0,6.93889390390723e-18,0,0,0,0,0,0,0,0,0,0,0,-4.33680868994202e-19,0,0,0,-0.0905222093766817,0.232637960891164,0,0,0.419564520927915,0,0,0,-2.16840434497101e-19,0,0,-0.0653926120829708,0.0473651223142752,0,0,0,0,0,0
X300124.SZ,0,0.0685283983590983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104903039376094,0,0.11155642031962,0.0873413392702361,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126822928297509,0,0,0,0,0,0,0,0.00707736053654959,0,0,0.000441196902667628,0,0,0,0,0,0,0
X300142.SZ,0,0.192558309339538,0,0,0,0,0,0,0,0,0,0.034861045399845,0,0,0.124981990290824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110767883983322,0,0,0,0,0.153497754315264,0,0,0,0,0,0,-0.0380602698265935,0,0,0,0,0,0
X000800.SZ,0,0,0,0,0,0.141434763577385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0591256207284547,0,0,0.0228891020610792,0,0,0,0,0.0652602901992536,0.092876867456,0,0.0939257956982081,0,-0.0506590415535159,0,0.0379230296440755,0,0,0,0,0,0,0,0,0,0.0844821958872219,-0.0831537907852937,0,0,0,0,0,0
X002236.SZ,0,0,0,0,0,0,0.0476835092156508,0,0,0,0,0.136695456666728,0,0,0.122392562694009,0,0,0,0,0,0,0,0,0,1.38777878078145e-17,0,0.10258485379481,0,0,0.133070324405079,0,0.00734774809988813,0,0,0,0.011385063342584,0,0,0,0,0,0,0.131315246230817,0,0,0.0850484739276489,0,0,0,0.0769128078818076,0,0.0099801477244959,-0.0229533036023269,0,0,0,0,0,0
X000625.SZ,0,0,0,0,0,0.249004141423214,0,0.0552994846165419,0,0,0,0,0,0.0122489371963116,0,0,0,0,0,0,0,0.0834596616812972,0,0,0,0,0.0295153108474965,0,0,0,0,0,0,0,0,0,0,0.0231453538527523,0,0,0,0.260243071258792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
X002463.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270672633754733,0,0,-0.0184600839111599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158134211777233,0.243442048005683,0,0,0,0.100714976026343,0,0,0.118576399523025,-1.73472347597681e-18,0.020516769172669,0.0246703736292731,0,0,0,0,0,0,0
X002129.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263335519820636,0,0,0,0,0,0,0.189547636555324,0.13866121146233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.216385252474643,0,0,0,0,0,0,0,0,-0.0176018200929661,0,0,0,0,0,0,0
X600118.SH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0477021546420588,0,0,0,0,0,0,0.391836028950589,0,0,0,0,0,0,0,0,0,0,0,0,0.161765611456651,0,0.236117993511511,0,0,0,0,0,0,0,0,-0.163651033668288,0.0649059637656162,-0.0349374568068075,0,0,0,0,0,0
X002179.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0663788672773576,0.124606393327284,0,0.164863960156074,0,0,0,0,0,0,-0.0525745029856179,0,0,0,0,0,0,0.177253472868355,0,0,-0.00568615753311255,0,0,0,0.0565250808373317,0.0656339794301802,0,0,0,-0.0049300354839452,0,0,0,0.0100916777566979,0,0,0,0,0,0
X002223.SZ,0,-0.283221220028219,0,0,0,0,0.280594784059239,0.0267074320362378,0,0,0,0,0,0,0,0,0,-0.10878476761245,0.275553638823659,0.28467956386781,0,0,0,0,0,0,0,0,0,0,-0.093053174096814,0,-0.178189320595499,0,-0.0374978363950591,0,-0.0574670402933226,0.0174453540776376,0,0,4.33680868994202e-19,0,0,0.250267580745972,0,-0.128780006068357,0,0,-0.0257054546684499,0,0,0,0.0376458093543462,0,0,0,0,0,0
X600498.SH,0,0,0,0,0,0,0,0.180330713737339,0,0,0,0,0.0952020359476261,0,0,0.0266288328278104,0,0,0,0,0,0,0,0,0,-0.0828171648888041,0,0,0,0,0,0,0,0,0,0.241525480695618,0,0.121263322978124,0,0,0,0.115027873229202,0,0,0,0,0,0,0,0.314710864740974,0.25208923536004,0.0443277769977139,0.0474339298446545,0,0,0,0,0,0
X002456.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.185177187108998,0,0,0,0,0,0,0,0,0,0.224002919345124,0,0,0,0,0,0.200636995215158,0,0,0.119327125895604,0,0,0,0,0,0,0,0,0,0.0381379592380458,0.0187119161374785,0,0.131844250143174,0,0,0.0253717702822506,-0.00126851039310455,0,0,0,0,0,0
X002049.SZ,0,0,0,0,0,0,0.0577853595778451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.270547074919459,0,0.14839626022098,0.0421132114457804,0,0,0,0,0.097818097492637,0,0,0,0,0.0982520572179184,0,0,0,0,0,0,-0.0733177313517257,0,0,0,0,0,0,0.205998219117235,0,0,0.0100001648680702,-0.0030831782407876,0,0,0,0,0,0
X002414.SZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.089921796674507,0,0,0,0,-0.0502291269264056,0,-0.132589605423053,0,0.286836523744283,0.131331249246442,0,0,0,0,0,0,0,0,0,0,0.143219639549984,0,0,0,0.104520070101376,0,0,0,0,0,0.164340229995482,0,0,0,0,0,0.0222275564568838,-0.0286076074031269,0,0,0,0,0,0
X600271.SH,0,0.029069249635897,0,0,0,0,0,0,0.00241139499271137,0,0.190732186235137,0,0,0,0.147083383862102,0,0,0,0,0,0,0,0,0.160471509457023,0.0418577990108238,0,0,0,0,0,0,0.00106666058768778,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261399506326157,0,0,0,0.00224422508992785,0,0,-0.00687292135800143,0,0,0,0,0,0
X000066.SZ,0,0,0,0,0,0,-0.153735216549638,0,0,0.0444221333398759,0,0,0.033204576706798,0,0,0,0,0,0,0,0,0,0,0.0429145229387346,0,0,-3.46944695195361e-18,0,0,0.150035409909732,0,0,0.150822344769182,0,0,0,0,0,0,0,0,0.0208631294429887,0.272311990792867,0,0,0,0,0,0.178852676737119,0,0,0.0156046270950971,-0.0194632061421396,0,0,0,0,0,0
X300136.SZ,0,0,0,0,0,0,0.153284595235807,0,0,0,0,0,0,0,0,0,-1.73472347597681e-18,0,0,0,0,0,0,0.0991845256655609,0.0472145468644771,0,0.0979471844016756,0,0,0,0,0,0,0,0.15174201258861,0.0838306745747568,0,0,0,0,0,0.12054653329999,0,0,0,0,0,0,0,0,0,0.00814823978645741,0.0158593609732,0,0,0,0,0,0
X600177.SH,0,0,0,0,0,0,0,0,0,0,0,0,3.46944695195361e-18,0,0,0,0,0,0,0,0,0.0343150910589327,0,0,0.0345675205789308,0,0.0274504319785734,0,0,0.00747372216847045,0,0,0,0.22294655176167,0,0,0,0,0,-0.0418618788432844,0.0200673183146055,0,0,0,0,0,0,0,0,0,0,0.0281224318116931,1.35525271560688e-20,0,0,0,0,0,0
X600584.SH,0,0,0,0,0,0,0,0,0,0,0,-0.020756997080473,0,0,0,0,0.539393280543124,0,0,0,0,0,-0.0935838748762869,0,0,3.46944695195361e-18,0.226072404497917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176262336877181,0,0,0,0,0,0,0,0,0,0,0,0,0
X600522.SH,0,0,0,0,0,-0.0842703699614795,0,0,0,0,0,0,0,0,0,0,0.104788625119798,0,0,0,0,0.0755021523673635,0,0,0.194456364186811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23032256920776,0.0668039376430967,0,0,0,0,0.113925789736358,0,0.0431512383799731,0,0,0,0.00128348454865545,0,0.123675311774431,0,0,0,0
Change_TY3M,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.0755948088118022,0.288775883195683,0,0,0,0,0,0,0,0,0,-0.134679677506991,0,-0.337853697290361,0,0,0.0642903754475628,0.0311795877112128,0,0,0,-0.0138663748230325,0,0,0,-0.161760771151667,0,0.437533319591131,0,0,0,-0.223986080395417,0,-0.167329234503184,-0.0317501825295095,0,0.196488051358831,0,0,0,0
Slope,0,0,0,0,0,0,0,0,0,0.436428838178276,0,0,0,0.256863816000185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.310800618619822,0.347450099906546,0,0,0,0,0,-0.116249078815841,-0.384346578622918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346232380606301,0,0.018250128940489,0,0,0,0
TED,0,0,0,-0.183337976241584,0,0,0,0.403377184693213,0,0,0,0,0,0,0,0,0,0,0,0,0.00865433187042769,0,0,0,0,0,0,0,0,0.677263895306397,0,0,0,0,-0.400012448896454,0,-6.93889390390723e-18,0,0,0,0,0,0,0.551849466821388,0,0,0,0,0,-0.163226299189979,-0.450722358325395,-0.122877188058007,0,0,0,0,0,0,0
RealEstate_excess,0,0,0,0,0,0,-0.0228607478484359,0,0,0,0,0,0,0,0,0,0,0,0,0.0301918028242081,0,0,0.0385509474394917,0,0,0,0,0,0,0.0120458946115635,-0.0418751970630814,0,0,0,-0.00772299442887848,0,0,-0.0327377805440884,0,0,0,0,0,-0.0917726835107348,0,0,0,0,0,0.0624472228306638,0.0649843251762651,0.0132917171720432,0.0147810699854137,0,0,0,0,0,0
MKreturn,0,0,0,0,0,0,0,0,-0.245883104947127,0,0,0,0,0,0,0,0,0,0,0,0,0.0809666271602361,0.0241728954550184,-1.73472347597681e-18,0,0,0,0,0,0,0,0,0.142089651849658,0,0,0,0,-0.0555736274895951,0,0,0,0,0,-0.115939225497921,0,0,0,0,0,0,0.118955787351917,0.0460700513437074,0,0,0,0,0,0,0
MKvol,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.000579539389765592,0,0,0,0,0,0,0,0,0,0,0,0,-0.00733891530339381,0,0,0,0,0.0100363487567426,0,0,-0.0205386294543093,0,0,0,0,0,-0.00337917063952891,0,0.00573407745046261,0,0,0,0,-0.032696684871248,0.00471775596175947,-0.0243898884481221,0,0,0,0,0,0
CarbonVol_Shenzhen,0,0,0,0,0,0.014685067429497,0,0,0,0,0,0.00301834236643358,0,-0.0353922419156679,0,0,0,0,0.00125532869363124,0,0,0,0,0,0,0,0,0.0138667696211679,0,0,0,0,0,0,0.0162525455568575,0,-0.00307150072266552,0,0,0,0,-0.00894482628894594,0,0,0,0,0,0,0,0,-0.0515203521341045,-0.00295474854240228,-0.0260095098909383,0,0,0,0,0,0
CarbonVol_Guangdong,0,0.0042616013648865,0,0,0,0,-0.00382198047186236,0,0,0,0,0,0,0,0,0,0,0,0.00171997757188454,0,0.00390366555183698,0,0,0,0,0,0,0,0,0,0,0.00277971518339946,0,0,0,0,-0.0069834914797046,-0.0076886789444435,0,0,0,0,0,-0.00368417014812503,0,0.0117760447326485,0.00387720056504178,0,0,0,-0.000860139388580093,-0.000475246846082182,-0.00602641048706778,0,0,0,0,0,0
CarbonVol_Hubei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00311939425581375,0,0,0,0,-0.00403900806337264,0,0,0,0.0104283683647851,0,0,0,0,0.00176112233930893,-0.00241016211037085,-0.000452824798900471,0,0,0.0019729306680934,-0.00124701283429266,-0.000153605862602536,0.00400936572397053,-0.00772358228072925,0,0,0,0,0,0
